
[00:00:00.000 --> 00:00:08.000]  今日能夠跟大家分享登山補訓的訊息
[00:19:51.000 --> 00:19:54.000]  我們可以想到
[00:19:54.000 --> 00:20:00.000]  情慾和驕傲其實和錢財很有關係
[00:20:00.000 --> 00:20:02.000]  你想想
[00:20:02.000 --> 00:20:04.000]  有錢的人
[00:20:04.000 --> 00:20:07.000]  他們的情慾和驕傲
[00:20:07.000 --> 00:20:09.000]  或多或少都會多一些
[00:20:09.000 --> 00:20:11.000]  大一些
[00:20:11.000 --> 00:20:13.000]  窮的人
[00:20:13.000 --> 00:20:15.000]  他的情慾和驕傲
[00:20:15.000 --> 00:20:17.000]  怎麼都會少一些
[00:20:17.000 --> 00:20:20.000]  你沒錢有什麼好呢?
[00:20:20.000 --> 00:20:22.000]  這個世界是這樣看人的
[00:20:22.000 --> 00:20:25.000]  自己都是這樣看自己的
[00:20:25.000 --> 00:20:28.000]  沒錢還說什麼?
[00:20:28.000 --> 00:20:33.000]  但是聖經提醒我們
[00:20:33.000 --> 00:20:36.000]  沒錢不要緊
[00:20:36.000 --> 00:20:39.000]  如果我們的眼睛是望向神
[00:20:39.000 --> 00:20:41.000]  望向耶穌
[00:20:41.000 --> 00:20:44.000]  我們累積天上的財寶的時候
[00:20:44.000 --> 00:20:46.000]  我們是很富有
[00:20:46.000 --> 00:20:49.000]  我們不需要自卑
[00:20:49.000 --> 00:20:59.000]  注重世上情慾的人
[00:20:59.000 --> 00:21:02.000]  是和天國無分的
[00:21:02.000 --> 00:21:05.000]  唯獨遵行天父旨意的人
[00:21:05.000 --> 00:21:07.000]  才可以進去
[00:21:07.000 --> 00:21:11.000]  耶穌自己在
[00:21:11.000 --> 00:21:14.000]  馬太福音七章二十一節也是這樣說
[00:21:14.000 --> 00:21:17.000]  不是每一個呼我主的主人
[00:21:17.000 --> 00:21:20.000]  都能進天國
[00:21:20.000 --> 00:21:23.000]  唯獨遵行我父旨意的人
[00:21:23.000 --> 00:21:27.000]  如果耶穌在這裡說這麼多
[00:21:27.000 --> 00:21:30.000]  我們還不明白的時候
[00:21:30.000 --> 00:21:34.000]  我們裡頭的黑暗真的很大
[00:21:34.000 --> 00:21:37.000]  我們的眼睛的分化真的很厲害
[00:21:37.000 --> 00:21:39.000]  如果是這樣的話
[00:21:39.000 --> 00:21:41.000]  我們真的要快點認罪悔改
[00:21:41.000 --> 00:21:43.000]  免得太遲
[00:21:45.000 --> 00:21:48.000]  我們看馬太福音六章第二十四節
[00:21:48.000 --> 00:21:52.000]  一個人不能侍奉兩個主
[00:21:52.000 --> 00:21:54.000]  不是護者個愛那個
[00:21:54.000 --> 00:21:56.000]  就是重者個輕那個
[00:21:56.000 --> 00:22:00.000]  你們不能又侍奉神又侍奉馬門
[00:22:00.000 --> 00:22:02.000]  馬門就是錢財
[00:22:02.000 --> 00:22:04.000]  這樣的意思
[00:22:04.000 --> 00:22:08.000]  很多信主很多年的人
[00:22:08.000 --> 00:22:10.000]  看到這一節聖經的時候
[00:22:10.000 --> 00:22:12.000]  他仍然會爭辯說
[00:22:12.000 --> 00:22:15.000]  為什麼不能侍奉兩個主呢?
[00:22:15.000 --> 00:22:18.000]  我們之中的確很多人
[00:22:18.000 --> 00:22:20.000]  只能打兩份工
[00:22:20.000 --> 00:22:24.000]  跟兩個僱主工作而已
[00:22:24.000 --> 00:22:26.000]  有什麼不行呢?
[00:22:26.000 --> 00:22:32.000]  大家怎麼說呢?
[00:22:32.000 --> 00:22:36.000]  我告訴大家
[00:22:36.000 --> 00:22:39.000]  這樣解釋這句聖經的人
[00:22:39.000 --> 00:22:41.000]  他們是錯解聖經
[00:22:42.000 --> 00:22:45.000]  因為這句聖經不是這樣的意思
[00:22:45.000 --> 00:22:48.000]  大家留意侍奉那個字
[00:22:48.000 --> 00:22:51.000]  侍奉這個字在原文上的意思
[00:22:51.000 --> 00:22:54.000]  是作奴僕奴隸的意思
[00:22:54.000 --> 00:22:58.000]  不是作工人
[00:22:58.000 --> 00:23:00.000]  工人是用另外一個字的
[00:23:00.000 --> 00:23:04.000]  那個主字也是
[00:23:04.000 --> 00:23:08.000]  原文的意思是指奴隸主
[00:23:08.000 --> 00:23:10.000]  不是僱主那個主
[00:23:10.000 --> 00:23:12.000]  僱主是用另外一個字的
[00:23:12.000 --> 00:23:16.000]  有興趣可以去看馬太福音
[00:23:16.000 --> 00:23:18.000]  二十章第一節說
[00:23:18.000 --> 00:23:21.000]  葡萄園的家主和工人
[00:23:21.000 --> 00:23:23.000]  當然這是原文
[00:23:23.000 --> 00:23:24.000]  你看的時候會發覺
[00:23:24.000 --> 00:23:25.000]  他是用兩個字的
[00:23:25.000 --> 00:23:28.000]  那個主和工人是兩個不同的字
[00:23:28.000 --> 00:23:32.000]  跟侍奉和主兩個字是不同的
[00:23:40.000 --> 00:23:44.000]  我們留意那兩句說話
[00:23:44.000 --> 00:23:47.000]  不是惡者過,愛那過
[00:23:47.000 --> 00:23:50.000]  就是重者過,輕那過
[00:23:50.000 --> 00:23:54.000]  這兩句說話在原文的文法上
[00:23:54.000 --> 00:23:57.000]  它的意思是要讀的人
[00:23:57.000 --> 00:24:00.000]  聽的人要作一個選擇
[00:24:00.000 --> 00:24:04.000]  就是說你要決定
[00:24:04.000 --> 00:24:07.000]  選擇愛這個主
[00:24:07.000 --> 00:24:09.000]  抑或是惡這個主
[00:24:09.000 --> 00:24:11.000]  抑或是重視這個主
[00:24:11.000 --> 00:24:13.000]  抑或是輕視這個主
[00:24:13.000 --> 00:24:15.000]  你要選擇其中之一
[00:24:15.000 --> 00:24:17.000]  是不可以選擇兩個
[00:24:17.000 --> 00:24:24.000]  耶穌說
[00:24:24.000 --> 00:24:27.000]  一個人不能作兩個主人的奴僕
[00:24:27.000 --> 00:24:31.000]  接著他重覆再說
[00:24:31.000 --> 00:24:33.000]  你們不能作神的奴僕
[00:24:33.000 --> 00:24:36.000]  同時又作馬門的奴僕
[00:24:39.000 --> 00:24:41.000]  耶穌在這裡重覆說得那麼清楚
[00:24:41.000 --> 00:24:44.000]  如果我們仍然覺得
[00:24:44.000 --> 00:24:46.000]  耶穌說的話是有問題的
[00:24:46.000 --> 00:24:49.000]  仍然堅持己見的時候
[00:24:49.000 --> 00:24:51.000]  那怎麼辦?
[00:24:51.000 --> 00:24:54.000]  我們裡頭的黑暗實在很大
[00:24:54.000 --> 00:24:58.000]  我們的眼睛的昏花也很厲害
[00:24:58.000 --> 00:25:00.000]  我們真的要悔改
[00:25:00.000 --> 00:25:08.000]  在應用方面
[00:25:08.000 --> 00:25:10.000]  很簡單來說
[00:25:10.000 --> 00:25:11.000]  比如說
[00:25:11.000 --> 00:25:13.000]  如果有兩份工作
