
[00:00:00.000 --> 00:00:04.260]  所以跟從主其實是一件很興奮的事
[00:06:26.400 --> 00:06:28.900]  現在《約翰一書》三章十六節
[00:06:28.900 --> 00:06:29.600]  我們一起讀
[00:06:29.600 --> 00:06:30.600]  預備起
[00:06:30.600 --> 00:06:33.100]  我們可以背了它
[00:06:33.100 --> 00:06:35.200]  不過不要解錯聖經
[00:06:35.200 --> 00:06:36.900]  如果你的姊妹不是他寫明
[00:06:36.900 --> 00:06:38.600]  就不是這個意思
[00:06:38.600 --> 00:06:39.800]  基督為我們寫明
[00:06:39.800 --> 00:06:41.700]  我們就知道什麼叫做愛了
[00:06:41.700 --> 00:06:44.800]  我們應當為弟兄寫明
[00:06:44.800 --> 00:06:46.100]  這個是愛
[00:06:46.100 --> 00:06:49.600]  他的認識不單止是知道一些東西
[00:06:49.600 --> 00:06:51.700]  他的認識是走一些東西出來
[00:06:51.700 --> 00:06:55.200]  這個是真正的認識基督的愛
[00:06:55.200 --> 00:06:56.400]  最講的就是說
[00:06:56.400 --> 00:06:58.900]  約翰是一個很年老的使徒
[00:06:58.900 --> 00:07:00.700]  你知道所有的使徒
[00:07:00.700 --> 00:07:02.100]  耶穌的使徒裡面
[00:07:02.100 --> 00:07:04.000]  最著名的就是約翰
[00:07:04.000 --> 00:07:05.400]  你知道嗎?
[00:07:05.400 --> 00:07:06.900]  所以約翰年老的時候
[00:07:06.900 --> 00:07:07.800]  有人說
[00:07:07.800 --> 00:07:10.600]  有些教會的歷史書就說
[00:07:10.600 --> 00:07:11.300]  他很老了
[00:07:11.300 --> 00:07:12.600]  被人抬出來
[00:07:12.600 --> 00:07:14.000]  那就講道了
[00:07:14.000 --> 00:07:16.800]  小姐們
[00:07:16.800 --> 00:07:17.700]  最重要是什麼?
[00:07:17.700 --> 00:07:19.700]  彼此切實相愛
[00:07:19.700 --> 00:07:22.200]  他的重點就是講到愛
[00:07:22.200 --> 00:07:24.300]  你們有沒有聽過那些老牧師講道?
[00:07:24.300 --> 00:07:25.800]  講來講去講一樣的
[00:07:25.800 --> 00:07:28.500]  你沒聽過現在就在聽了
[00:07:28.500 --> 00:07:30.700]  最重要就是彼此相愛
[00:07:30.700 --> 00:07:31.900]  切實相愛
[00:07:31.900 --> 00:07:33.400]  就是不要只有一個講字
[00:07:33.400 --> 00:07:37.000]  這是使徒約翰對教會的幾個信息
[00:07:37.000 --> 00:07:39.000]  要愛
[00:07:39.000 --> 00:07:40.200]  所以說
[00:07:40.200 --> 00:07:41.300]  後面他講到
[00:07:41.300 --> 00:07:44.000]  你看到有人有財物的需要
[00:07:44.000 --> 00:07:46.400]  我們不要忍著那些惻隱之心
[00:07:46.400 --> 00:07:48.300]  不關我的事
[00:07:48.300 --> 00:07:49.300]  算了,隨他吧
[00:07:49.300 --> 00:07:50.600]  另一個人幫他
[00:07:50.600 --> 00:07:52.300]  我們應該把握機會
[00:07:52.300 --> 00:07:56.600]  去真正伸展出這個愛的行動出來
[00:07:56.600 --> 00:07:59.800]  所以人與人的關係是一種愛的關係
[00:07:59.800 --> 00:08:03.900]  但是這個愛的關係其實也很複雜
[00:08:03.900 --> 00:08:07.200]  有些人你覺得他一開始很可愛
[00:08:07.200 --> 00:08:11.500]  所以你接著就成親
[00:08:11.500 --> 00:08:13.600]  我們發覺
[00:08:13.600 --> 00:08:16.400]  人的說話也很特別
[00:08:16.400 --> 00:08:17.900]  未結婚之前
[00:08:17.900 --> 00:08:20.100]  我恨你就是我愛你
[00:08:20.100 --> 00:08:21.300]  我恨你
[00:08:21.300 --> 00:08:22.900]  我見過有些人說我不嫁給他
[00:08:22.900 --> 00:08:25.100]  後來他又嫁了
[00:08:25.100 --> 00:08:26.300]  結婚之後
[00:08:26.300 --> 00:08:28.500]  有些人就說我愛你
[00:08:28.500 --> 00:08:29.900]  他說我愛你
[00:08:29.900 --> 00:08:31.500]  愛是很兇的
[00:08:31.500 --> 00:08:33.400]  他愛你就是不愛你
[00:08:33.400 --> 00:08:35.000]  我thank you你
[00:08:35.000 --> 00:08:36.600]  我多謝你
[00:08:36.600 --> 00:08:39.800]  那些語氣他不是愛的
[00:08:39.800 --> 00:08:41.900]  人與人之間就像那些箭豬
[00:08:41.900 --> 00:08:43.300]  大家聽過這些故事
[00:08:43.300 --> 00:08:45.000]  箭豬想取暖
[00:08:45.000 --> 00:08:48.200]  一走近就戳一戳
[00:08:48.200 --> 00:08:49.600]  就不同那些企鵝
[00:08:49.600 --> 00:08:51.800]  企鵝在北極最冷的地方
[00:08:51.800 --> 00:08:54.800]  為什麼他們可以忍受這麼冷的地方
[00:08:54.800 --> 00:08:57.100]  有沒有看過那齣戲
[00:08:57.100 --> 00:08:59.700]  有一次我去探望哥哥在西雅圖
[00:08:59.700 --> 00:09:01.300]  他帶我去看那齣戲
[00:09:01.300 --> 00:09:02.300]  一個人說話
[00:09:02.300 --> 00:09:04.000]  看企鵝
[00:09:04.000 --> 00:09:05.700]  逼呀逼呀逼呀逼呀逼呀逼呀
[00:09:05.700 --> 00:09:06.600]  神經病
[00:09:06.600 --> 00:09:08.700]  大風大雪來到
[00:09:08.700 --> 00:09:09.900]  可以撐得住
[00:09:09.900 --> 00:09:11.300]  因為那些企鵝
[00:09:11.300 --> 00:09:13.100]  他們輪流站在中間
[00:09:13.100 --> 00:09:15.200]  最外面那些最冷
[00:09:15.200 --> 00:09:16.100]  我們發覺
[00:09:16.100 --> 00:09:18.400]  但是箭豬不是
[00:09:18.400 --> 00:09:19.600]  箭豬想走近一點
[00:09:19.600 --> 00:09:21.500]  就是你戳我我戳你
[00:09:21.500 --> 00:09:23.500]  所以我們不要做箭豬
[00:09:23.500 --> 00:09:25.200]  我們要做企鵝
[00:09:25.200 --> 00:09:27.300]  雖然身材不是那麼好
[00:09:27.300 --> 00:09:30.400]  但是彼此可以抵受風雪
[00:09:30.400 --> 00:09:33.800]  這是一個愛的行動
[00:09:33.800 --> 00:09:36.100]  首先想跟大家分享
[00:09:36.100 --> 00:09:38.800]  選擇生命之道
[00:09:38.800 --> 00:09:40.400]  選擇愛
[00:09:40.400 --> 00:09:42.300]  就是一個選擇生命之道
[00:09:42.300 --> 00:09:44.000]  要接受基督的大愛
[00:09:44.000 --> 00:09:46.100]  不要心中與主分離
[00:09:46.100 --> 00:09:47.800]  什麼叫做信耶穌呢?
[00:09:47.800 --> 00:09:51.400]  信耶穌不是相信神的存在
[00:09:51.400 --> 00:09:53.400]  因為魔鬼也相信神的存在
[00:09:53.400 --> 00:09:55.600]  信耶穌是接受
[00:09:55.600 --> 00:09:56.600]  接受愛
[00:09:56.600 --> 00:09:57.800]  什麼叫做接受愛呢?
[00:09:57.800 --> 00:10:01.100]  就是接受神對我們生命的赦免
[00:10:01.100 --> 00:10:03.300]  主耶穌多少次唱了一首詩歌
[00:10:03.300 --> 00:10:04.400]  十字架的大愛
[00:10:04.400 --> 00:10:06.900]  是為了赦免我們的罪
[00:10:06.900 --> 00:10:07.700]  怎麼赦免呢?
[00:10:07.700 --> 00:10:09.800]  祂為我們承受了
[00:10:09.800 --> 00:10:12.100]  我們應有的懲罰
[00:10:12.100 --> 00:10:14.000]  這個就是接受愛
[00:10:14.000 --> 00:10:15.800]  所以人本身
[00:10:15.800 --> 00:10:18.500]  神的愛是distorted
[00:10:18.500 --> 00:10:20.500]  就是我們歪了
[00:10:20.500 --> 00:10:23.200]  但是我們要接受這個愛的時候
[00:10:23.200 --> 00:10:25.200]  生命就不一樣了
[00:10:25.200 --> 00:10:26.200]  所以信耶穌
[00:10:26.200 --> 00:10:28.700]  怎麼才知道你是不是真信耶穌呢?
[00:10:28.700 --> 00:10:31.300]  怎麼知道我們是不是真信耶穌呢?
[00:10:31.300 --> 00:10:33.400]  怎麼知道我自己是真信耶穌呢?
[00:10:33.400 --> 00:10:36.900]  有沒有問過這個問題?
[00:10:36.900 --> 00:10:40.200]  看看我自己有沒有愛主的心
[00:10:40.200 --> 00:10:42.200]  如果你發覺我不是愛
[00:10:42.200 --> 00:10:43.700]  沒有愛的
[00:10:43.700 --> 00:10:46.800]  發覺不因為愛
[00:10:46.800 --> 00:10:48.900]  你也不是真信耶穌
[00:10:48.900 --> 00:10:52.100]  愛帶來一種興奮
[00:10:52.100 --> 00:10:54.400]  那個興奮是生命不一樣的
[00:10:54.400 --> 00:10:55.800]  對不對?
[00:10:55.800 --> 00:10:57.400]  我不知道大家有沒有做過婚禮
[00:10:57.400 --> 00:10:59.200]  有沒有結過婚
[00:10:59.200 --> 00:11:02.000]  結婚之前很興奮的
[00:11:02.000 --> 00:11:04.300]  結婚之後也興奮
[00:11:04.300 --> 00:11:05.300]  但是如果有人說
[00:11:05.300 --> 00:11:06.200]  我明天結婚
[00:11:06.200 --> 00:11:07.400]  你明天結婚怎麼樣?
[00:11:07.400 --> 00:11:09.000]  我就是這樣
[00:11:09.000 --> 00:11:11.400]  就是沒有興奮的感覺
[00:11:11.400 --> 00:11:12.400]  你知道就糟糕了
[00:11:12.400 --> 00:11:14.000]  他被逼結婚而已
[00:11:14.000 --> 00:11:15.700]  可能狼老虎搶珍
[00:11:15.700 --> 00:11:17.500]  被媽媽逼他結婚
[00:11:17.500 --> 00:11:18.700]  那些沒有興奮感
[00:11:18.700 --> 00:11:19.400]  不是真結婚
[00:11:19.400 --> 00:11:20.800]  沒有愛的
[00:11:20.800 --> 00:11:21.600]  我們信耶穌
[00:11:21.600 --> 00:11:23.100]  如果我們不愛耶穌
[00:11:23.100 --> 00:11:24.600]  不因為耶穌的緣故
[00:11:24.600 --> 00:11:26.500]  覺得興奮的話
[00:11:26.500 --> 00:11:28.400]  我們有些問題
[00:11:28.400 --> 00:11:31.100]  可能我們信耶穌信得不真
[00:11:31.100 --> 00:11:34.300]  信耶穌是選擇一個生命之道
[00:11:34.300 --> 00:11:35.300]  這個生命之道
[00:11:35.300 --> 00:11:37.800]  神的愛在你的生命當中
[00:11:37.800 --> 00:11:39.100]  有影響力的
[00:11:39.100 --> 00:11:40.100]  影響我們
[00:11:40.100 --> 00:11:41.800]  生命很活潑的
[00:11:41.800 --> 00:11:43.700]  可以很快樂的
[00:11:43.700 --> 00:11:45.200]  生命不再一樣的
[00:11:45.200 --> 00:11:46.600]  能夠有勝利的
[00:11:46.600 --> 00:11:48.400]  這個愛是勝利的愛
[00:11:48.400 --> 00:11:50.200]  就好像我們這個視頻
[00:11:50.200 --> 00:11:51.300]  這個愛是勝利
[00:11:51.300 --> 00:11:53.300]  勝過了他的殘障
[00:11:53.300 --> 00:11:55.500]  可以有一個勝利的感覺
[00:11:55.500 --> 00:11:56.600]  生命裡面
[00:11:56.600 --> 00:11:58.700]  接受耶穌是一個選擇
[00:11:58.700 --> 00:12:00.000]  生命之道
[00:12:00.000 --> 00:12:02.000]  選擇去愛耶穌
[00:12:02.000 --> 00:12:05.000]  很多人擔心信耶穌之後會做什麼呢?
[00:12:05.000 --> 00:12:06.000]  如果你沒信耶穌之後
[00:12:06.000 --> 00:12:07.200]  你可能會擔心
[00:12:07.200 --> 00:12:08.100]  信耶穌就糟了
[00:12:08.100 --> 00:12:09.400]  是不是要十一奉獻
[00:12:09.400 --> 00:12:10.100]  一定要回來
[00:12:10.100 --> 00:12:12.400]  星期天就聽牧師講道
[00:12:12.400 --> 00:12:14.200]  很悶也要坐在那裡
[00:12:14.200 --> 00:12:15.700]  祈禱說要參加
[00:12:15.700 --> 00:12:18.100]  如果你怕這麼多東西
[00:12:18.100 --> 00:12:20.100]  就不明白什麼是信耶穌
[00:12:20.100 --> 00:12:23.600]  信耶穌之後要做什麼呢?
[00:12:23.600 --> 00:12:25.400]  就是愛耶穌
[00:12:25.400 --> 00:12:27.000]  就這麼簡單
[00:12:27.000 --> 00:12:29.200]  你結婚之後要做什麼?
[00:12:29.200 --> 00:12:32.600]  又要洗碗又要洗衣服
[00:12:32.600 --> 00:12:33.700]  不是的
[00:12:33.700 --> 00:12:36.000]  結婚之後盡你的力量
[00:12:36.000 --> 00:12:37.200]  愛你的配偶
[00:12:37.200 --> 00:12:38.100]  你應該做的事情
[00:12:38.100 --> 00:12:39.000]  對不對?
[00:12:39.000 --> 00:12:40.000]  你不愛的話
[00:12:40.000 --> 00:12:40.900]  你可以不愛
[00:12:40.900 --> 00:12:42.900]  不愛你的生活就很悶
[00:12:42.900 --> 00:12:44.800]  你不愛就很慘
[00:12:44.800 --> 00:12:48.100]  星期五我和太太去喝茶
[00:12:48.100 --> 00:12:50.900]  那天我們結婚紀念日去玩玩
[00:12:50.900 --> 00:12:53.600]  我們中國人沒什麼慶祝吃東西
[00:12:53.600 --> 00:12:54.900]  看到對面有一個圍枱
[00:12:54.900 --> 00:12:57.100]  有兩個人坐在那裡
[00:12:57.100 --> 00:12:58.800]  後來吃完飯之後
[00:12:58.800 --> 00:13:00.100]  喝完茶之後
[00:13:00.100 --> 00:13:00.800]  我太太說
[00:13:00.800 --> 00:13:03.100]  你有沒有看到那兩個人不出聲?
[00:13:03.100 --> 00:13:05.100]  我說那兩個人搭枱而已
[00:13:05.100 --> 00:13:05.700]  她說不是
[00:13:05.700 --> 00:13:08.200]  這間店不可以搭枱的
[00:13:08.200 --> 00:13:09.300]  我看到
[00:13:09.300 --> 00:13:10.800]  其實我看到
[00:13:10.800 --> 00:13:13.000]  看到他們吃東西沒什麼味道
[00:13:13.000 --> 00:13:14.100]  知道嗎?
[00:13:14.100 --> 00:13:15.200]  就是沒有慶祝感
[00:13:15.200 --> 00:13:17.300]  我不知道是什麼關係
[00:13:17.300 --> 00:13:19.100]  但是當一個人吃東西的時候
[00:13:19.100 --> 00:13:22.100]  沒有愛的感動的時候
[00:13:22.100 --> 00:13:23.800]  沒什麼味道
[00:13:23.800 --> 00:13:26.200]  你唱詩有沒有味道?
[00:13:26.200 --> 00:13:27.200]  如果你不愛耶穌
[00:13:27.200 --> 00:13:29.400]  唱詩是乾唱而已
[00:13:29.400 --> 00:13:31.200]  乾唱就好像吃cereal一樣
[00:13:31.200 --> 00:13:32.800]  就是早上不放牛奶
[00:13:32.800 --> 00:13:34.300]  乾啃而已
[00:13:34.300 --> 00:13:35.300]  如果你不愛神
[00:13:35.300 --> 00:13:37.200]  你聽到是乾啃而已
[00:13:37.200 --> 00:13:38.500]  很辛苦的
[00:13:38.500 --> 00:13:39.300]  沒有了愛
[00:13:39.300 --> 00:13:43.400]  我們生命其實沒有了那種興奮
[00:13:43.400 --> 00:13:45.200]  還有沒有了愛
[00:13:45.200 --> 00:13:47.100]  是一種恨出現
[00:13:47.100 --> 00:13:48.900]  我們馬上看這段經文
[00:13:48.900 --> 00:13:51.900]  講到該隱
[00:13:51.900 --> 00:13:55.500]  他說該隱是邪惡的
[00:13:55.500 --> 00:13:58.400]  在創世記得大家看到這個故事
[00:13:58.400 --> 00:14:02.800]  該隱和阿伯是誰的子女?
[00:14:02.800 --> 00:14:04.300]  記不記得?
[00:14:04.300 --> 00:14:05.600]  記得了
[00:14:05.600 --> 00:14:08.700]  要不記得回去就打屁股了
[00:14:08.700 --> 00:14:09.700]  讀聖經
[00:14:09.700 --> 00:14:11.200]  是誰?
[00:14:11.200 --> 00:14:12.500]  亞當夏娃嘛
[00:14:12.500 --> 00:14:14.000]  是不是?
[00:14:14.000 --> 00:14:17.900]  我們發覺亞當夏娃其實很辛苦
[00:14:17.900 --> 00:14:19.000]  真的很辛苦
[00:14:19.000 --> 00:14:21.300]  因為看到兩個兒子
[00:14:21.300 --> 00:14:23.200]  哥哥殺弟弟
[00:14:23.200 --> 00:14:25.700]  我不知道你們幾兄弟姐妹
[00:14:25.700 --> 00:14:27.600]  我自己有三兄弟
[00:14:27.600 --> 00:14:29.800]  我又生三個
[00:14:29.800 --> 00:14:31.200]  不是我生,是我太太生
[00:14:31.200 --> 00:14:33.100]  講清楚
[00:14:33.100 --> 00:14:35.800]  如果他們中間彼此相殘
[00:14:35.800 --> 00:14:37.400]  是不是很痛苦?
[00:14:37.400 --> 00:14:38.500]  很痛苦
[00:14:38.500 --> 00:14:40.400]  其實亞當夏娃
[00:14:40.400 --> 00:14:42.500]  在父母的角度來看
[00:14:42.500 --> 00:14:45.800]  最大的傷害就是這件事
[00:14:45.800 --> 00:14:47.800]  哥哥殺了弟弟
[00:14:47.800 --> 00:14:50.800]  後來神問該隱
[00:14:50.800 --> 00:14:53.700]  他說我看著他的什麼?
[00:14:53.700 --> 00:14:55.100]  他講得很瀟灑
[00:14:55.100 --> 00:14:57.000]  不關我的事
[00:14:57.000 --> 00:14:58.000]  他講得這麼瀟灑
[00:14:58.000 --> 00:14:59.900]  其實不是這麼瀟灑
[00:14:59.900 --> 00:15:02.200]  所以他就殺了弟弟
[00:15:02.200 --> 00:15:03.200]  我們看聖經裡面
[00:15:03.200 --> 00:15:06.100]  看不到他做了什麼壞事
[00:15:06.100 --> 00:15:07.300]  看到他們做好事
[00:15:07.300 --> 00:15:08.900]  做什麼好事呢?
[00:15:08.900 --> 00:15:10.800]  是什麼好事?
[00:15:10.800 --> 00:15:13.800]  獻祭
[00:15:13.800 --> 00:15:15.800]  神喜歡阿伯
[00:15:15.800 --> 00:15:16.800]  喜歡弟弟
[00:15:16.800 --> 00:15:18.900]  不喜歡哥哥的獻祭
[00:15:18.900 --> 00:15:20.200]  有些人解釋
[00:15:20.200 --> 00:15:22.400]  神當然不是吃素的
[00:15:22.400 --> 00:15:24.200]  要吃肉的
[00:15:24.200 --> 00:15:26.600]  所以他喜歡羊
[00:15:26.600 --> 00:15:29.400]  這是解錯聖經
[00:15:29.400 --> 00:15:31.800]  不關獻祭的什麼事
[00:15:31.800 --> 00:15:33.500]  是心態的事
[00:15:33.500 --> 00:15:36.100]  聖經說他的邪惡是什麼?
[00:15:36.100 --> 00:15:38.000]  很多時候我們對邪惡
[00:15:38.000 --> 00:15:41.700]  我們以為有些人紋身、凶神惡煞
