
[00:00:00.000 --> 00:00:05.260]  「除舊歲 虛舊我 穿新衣 迎新年」
[00:07:42.580 --> 00:07:46.180]  轉到今日新約的教會
[00:07:46.180 --> 00:07:47.980]  我們是蒙愛的
[00:07:47.980 --> 00:07:49.540]  我們是聖潔的人
[00:07:49.540 --> 00:07:52.300]  我們是神的選民
[00:07:52.300 --> 00:07:53.340]  有一個爸爸
[00:07:53.340 --> 00:08:00.180]  當他晚上帶著小朋友來睡覺
[00:08:00.180 --> 00:08:04.060]  跟兒子說
[00:08:04.060 --> 00:08:06.620]  就問他
[00:08:06.620 --> 00:08:09.420]  是你頑皮不聽話的時候
[00:08:09.420 --> 00:08:12.220]  抑或是你聽話的時候
[00:08:12.220 --> 00:08:14.540]  爸爸愛你
[00:08:14.540 --> 00:08:16.660]  不知道這裡在座的父親
[00:08:16.660 --> 00:08:19.180]  有沒有跟你的兒子說過呢
[00:08:19.180 --> 00:08:21.220]  是你頑皮不聽話的時候
[00:08:21.220 --> 00:08:23.100]  還是你聽話的時候
[00:08:23.100 --> 00:08:24.700]  爸爸愛你
[00:08:24.700 --> 00:08:27.700]  兒子就想一想
[00:08:27.700 --> 00:08:29.700]  兩種情況下
[00:08:29.700 --> 00:08:31.820]  你都愛我
[00:08:31.820 --> 00:08:34.100]  這個兒子真是很聰明
[00:08:34.100 --> 00:08:35.340]  爸爸就問
[00:08:35.340 --> 00:08:37.700]  你知不知道為什麼
[00:08:37.700 --> 00:08:39.660]  這個新人就說
[00:08:39.660 --> 00:08:41.900]  因為我是你兒子
[00:08:41.900 --> 00:08:45.380]  因為我是你特別的兒子
[00:08:45.380 --> 00:08:46.180]  同樣也是
[00:08:46.180 --> 00:08:48.420]  耶穌基督在一項福音說到
[00:08:48.420 --> 00:08:53.260]  祂既然愛世間屬自己的人
[00:08:53.260 --> 00:08:56.140]  就愛他們到底
[00:08:56.140 --> 00:08:56.620]  弟兄姊妹
[00:08:56.620 --> 00:08:59.140]  今天我們在大年初二的時候
[00:08:59.140 --> 00:09:00.620]  我們都要抓住
[00:09:00.620 --> 00:09:03.900]  原來我們有一個多麼的蒙福的身份
[00:09:03.900 --> 00:09:06.340]  我們不單是神特別在萬人中
[00:09:06.340 --> 00:09:07.700]  選了我們出來
[00:09:07.700 --> 00:09:09.740]  還分別我們出來
[00:09:09.740 --> 00:09:11.780]  特地來歸祂
[00:09:11.780 --> 00:09:14.100]  特地來給祂使用
[00:09:14.100 --> 00:09:16.460]  我們更加是蒙愛
[00:09:16.460 --> 00:09:17.460]  當耶穌說這裡
[00:09:17.460 --> 00:09:20.500]  祂既然愛世間
[00:09:20.500 --> 00:09:22.180]  《約翰福音》說到
[00:09:22.180 --> 00:09:23.980]  屬祂的人就愛他們到底
[00:09:23.980 --> 00:09:26.380]  但是很多時候我們忽略了
[00:09:26.380 --> 00:09:27.780]  原來第二節說到
[00:09:27.780 --> 00:09:30.700]  就是吃飯的時候魔鬼
[00:09:30.700 --> 00:09:33.260]  將賣耶穌的意思
[00:09:33.260 --> 00:09:36.580]  放在猶大的心裡
[00:09:36.580 --> 00:09:37.220]  弟兄姊妹
[00:09:37.220 --> 00:09:41.860]  雖然耶穌知不知道猶大出賣祂
[00:09:41.860 --> 00:09:43.300]  祂知道的
[00:09:43.300 --> 00:09:45.340]  祂是全知的神
[00:09:45.340 --> 00:09:49.020]  但是在第二節之前的第一節
[00:09:49.020 --> 00:09:51.340]  祂就愛他們到底
[00:09:51.340 --> 00:09:53.820]  這個有時候真的很難想像
[00:09:53.820 --> 00:09:57.260]  不過神真的這樣愛我們
[00:09:57.260 --> 00:10:02.060]  當我們是被神所愛的時候
[00:10:02.060 --> 00:10:05.780]  蒙神所愛的結果的表現
[00:10:05.780 --> 00:10:08.660]  就是蒙上帝來揀選
[00:10:08.660 --> 00:10:11.020]  而蒙揀選的結果
[00:10:11.020 --> 00:10:15.140]  就是成為神聖潔的子民
[00:10:15.140 --> 00:10:16.940]  其實這三個形容詞
[00:10:16.940 --> 00:10:18.580]  都是形容耶穌基督
[00:10:18.580 --> 00:10:20.540]  但是竟然這三個形容詞
[00:10:20.540 --> 00:10:23.860]  是形容我們基督徒
[00:10:23.860 --> 00:10:26.220]  所以轉到我們身上
[00:10:26.220 --> 00:10:28.940]  這個是何等的有福
[00:10:28.940 --> 00:10:30.940]  弟兄姊妹
[00:10:30.940 --> 00:10:32.860]  你真是很有福
[00:10:32.860 --> 00:10:37.380]  今天我們真的能夠抓住這個身份
[00:10:37.380 --> 00:10:40.540]  這個身份是一個很尊貴的身份
[00:10:40.540 --> 00:10:43.860]  即是今天你穿了一件很名貴的衣服
[00:10:43.860 --> 00:10:46.700]  或者你買了一件很貴重的衣服
[00:10:46.700 --> 00:10:48.700]  或者很漂亮的衣服
[00:10:48.700 --> 00:10:51.020]  但是雖然是這麼貴重
[00:10:51.020 --> 00:10:52.980]  但是今天我們這個身份
[00:10:52.980 --> 00:10:55.940]  是比這件衣服更加的貴重
[00:10:55.940 --> 00:10:58.700]  是很大的榮耀
[00:10:58.700 --> 00:11:00.340]  很大的尊貴
[00:11:00.340 --> 00:11:02.540]  當我們有這個身份的時候
[00:11:02.540 --> 00:11:04.700]  我們何等的蒙恩
[00:11:04.700 --> 00:11:07.860]  何等的蒙福
[00:11:07.860 --> 00:11:08.660]  所以弟兄姊妹
[00:11:08.660 --> 00:11:11.660]  今天我們在這個世界上
[00:11:11.660 --> 00:11:14.140]  是真的有一個特定的身份
[00:11:14.140 --> 00:11:16.580]  有一個特定的使命
[00:11:16.580 --> 00:11:18.060]  有些初信的朋友
[00:11:18.060 --> 00:11:21.260]  或者有時跟一些未信的朋友來到去
[00:11:21.260 --> 00:11:23.540]  傳福音的時候
[00:11:23.540 --> 00:11:24.460]  他們可能都說
[00:11:24.460 --> 00:11:27.500]  其實我都不用這麼快信耶穌
[00:11:27.500 --> 00:11:29.860]  我可以離開之前
[00:11:29.860 --> 00:11:31.420]  我才信
[00:11:31.420 --> 00:11:34.420]  就不用搞這麼多事
[00:11:34.420 --> 00:11:37.860]  不知道有沒有聽過這樣的說話
[00:11:37.860 --> 00:11:41.220]  但是原來今天神揀選我們
[00:11:41.220 --> 00:11:43.580]  那位萬有之主
[00:11:43.580 --> 00:11:45.540]  那位榮耀之主
[00:11:45.540 --> 00:11:47.180]  那位這麼尊貴
[00:11:47.180 --> 00:11:50.620]  從天上掌管萬有的神
[00:11:50.620 --> 00:11:55.260]  竟然要透過我們這班新的人類
[00:11:55.260 --> 00:11:56.300]  新的生命
[00:11:56.300 --> 00:11:58.180]  這個新的社會
[00:11:58.180 --> 00:12:01.260]  來將耶穌基督的完美
[00:12:01.260 --> 00:12:03.700]  來彰顯出來
[00:12:03.700 --> 00:12:06.260]  所以我們每一個在這個世上
[00:12:06.260 --> 00:12:07.940]  都是有使命的
[00:12:07.940 --> 00:12:10.820]  不是無奈地生活
[00:12:10.820 --> 00:12:13.380]  不是在等著上天堂
[00:12:13.380 --> 00:12:14.340]  不是的
[00:12:14.340 --> 00:12:16.700]  我們這個信仰的群體
[00:12:16.700 --> 00:12:19.700]  是要建立教會
[00:12:19.700 --> 00:12:21.500]  在地上建立教會
[00:12:21.500 --> 00:12:25.620]  來救這個地方
[00:12:25.620 --> 00:12:28.020]  去拯救這個地球
[00:12:28.020 --> 00:12:28.860]  真的
[00:12:28.860 --> 00:12:33.660]  所以今天跟大家分享五件衣服
[00:12:33.660 --> 00:12:37.460]  既然我們是有這個身份
[00:12:37.460 --> 00:12:39.380]  那就要怎樣?
[00:12:39.380 --> 00:12:44.620]  就要穿上憐憫的心腸
[00:12:44.620 --> 00:12:47.260]  恩慈、謙卑、溫柔和忍耐
[00:12:47.260 --> 00:12:49.620]  「傳」這個字
[00:12:49.620 --> 00:12:51.980]  有另外一個譯本叫「穿上」
[00:12:51.980 --> 00:12:56.300]  這個字是一個好像命令的字
[00:12:56.300 --> 00:12:58.540]  即是有即時的意思
[00:12:58.540 --> 00:13:00.660]  是很迫切的意思
[00:13:00.660 --> 00:13:02.380]  既然我們有這個身份
[00:13:02.380 --> 00:13:04.780]  我們就要即時穿起這些新衣服
[00:13:04.780 --> 00:13:06.260]  既然我們有這個身份
[00:13:06.260 --> 00:13:09.580]  我們就要迫切的穿起這些新衣服
[00:13:09.580 --> 00:13:12.300]  第一件衣服
[00:13:12.300 --> 00:13:13.700]  說第一件衣服之前
[00:13:13.700 --> 00:13:15.540]  我們說有五件衣服
[00:13:15.540 --> 00:13:16.660]  為什麼五件呢?
[00:13:16.660 --> 00:13:17.980]  五四件呢?
[00:13:17.980 --> 00:13:20.260]  原來在以前的時候
[00:13:20.260 --> 00:13:22.460]  當保羅寫這封信的時候
[00:13:22.460 --> 00:13:26.900]  就叫這些信在不同的地方讀出來
[00:13:26.900 --> 00:13:28.620]  以前沒有影印機
[00:13:28.620 --> 00:13:32.220]  或者派筆記
[00:13:32.220 --> 00:13:33.860]  所以去到某一個地方
[00:13:33.860 --> 00:13:35.780]  就要朗讀出來
[00:13:35.780 --> 00:13:39.740]  在這個口傳的文化裡面
[00:13:39.740 --> 00:13:43.780]  就要有效地去保留回憶和思想
[00:13:43.780 --> 00:13:46.940]  要說得容易記才行
[00:13:46.940 --> 00:13:49.860]  記不記得剛才說那麼多個「一」
[00:13:49.860 --> 00:13:52.220]  一刀兩斷
[00:13:52.220 --> 00:13:54.180]  就有五件衣服
[00:13:54.180 --> 00:13:58.100]  五件衣服原來是和上面的第五節、第八節
[00:13:58.100 --> 00:14:01.540]  說到的五項的惡行是相對的
[00:14:01.540 --> 00:14:03.940]  第五節說到五項的惡行
[00:14:03.940 --> 00:14:08.500]  淫亂、污穢、邪情、惡慾、貪婪
[00:14:08.500 --> 00:14:11.660]  第八節又說到五項的惡行
[00:14:11.660 --> 00:14:17.300]  惱恨、憤怒、惡毒、誹謗、口中污穢的言語
[00:14:17.300 --> 00:14:18.660]  這些都要棄絕
[00:14:18.660 --> 00:14:19.940]  都要扔掉
[00:14:19.940 --> 00:14:22.740]  都要和它一刀兩斷
[00:14:22.740 --> 00:14:25.260]  所以這裡第一件的新衣服
[00:14:25.260 --> 00:14:27.860]  是要穿上憐憫的心牆
[00:14:27.860 --> 00:14:29.740]  憐憫的心牆是一個複合字
[00:14:29.740 --> 00:14:32.140]  就是說這個心牆
[00:14:32.140 --> 00:14:36.460]  古代的人原來一切的心思、意念、情感
[00:14:36.460 --> 00:14:38.380]  都在這個牆那裡
[00:14:38.380 --> 00:14:40.300]  都在這個心牆那裡
[00:14:40.300 --> 00:14:42.740]  中文也是翻譯得非常好
[00:14:42.740 --> 00:14:46.900]  憐憫的心牆
[00:14:46.900 --> 00:14:50.620]  不應該給的卻是給了
[00:14:50.620 --> 00:14:52.540]  這個是因典
[00:14:52.540 --> 00:14:56.940]  應該給的卻是沒有給
[00:14:56.940 --> 00:14:58.300]  刑罰
[00:14:58.300 --> 00:14:59.860]  想想,弟兄姊妹
[00:14:59.860 --> 00:15:01.740]  過去一年
[00:15:01.740 --> 00:15:03.460]  過去十年
[00:15:03.460 --> 00:15:07.060]  過去你人生的日子裡面
[00:15:07.060 --> 00:15:10.260]  不應該給的卻是給了
[00:15:10.260 --> 00:15:11.860]  上帝的祝福
[00:15:11.860 --> 00:15:13.980]  上帝的因典
[00:15:13.980 --> 00:15:17.700]  應該給的卻是沒有給
[00:15:17.700 --> 00:15:23.820]  上帝沒有把刑罰給我們
[00:15:23.820 --> 00:15:27.140]  在尼西米基九章十九至二十八節
[00:15:27.140 --> 00:15:30.580]  那裡是說到尼西米基帶領這些以色列民眾
[00:15:30.580 --> 00:15:32.820]  來去認罪、禱告
[00:15:32.820 --> 00:15:37.180]  以色列民族整個歷史的大綱要
[00:15:37.180 --> 00:15:43.260]  都是一次又一次又一次地跌倒
[00:15:43.260 --> 00:15:48.020]  你還是因著你豐盛的憐憫
[00:15:48.020 --> 00:15:52.140]  沒有把他們撇棄在曠野
[00:15:52.140 --> 00:15:55.380]  按著你豐盛的憐憫賜給他們拯救者
[00:15:55.380 --> 00:15:57.660]  拯救他們脫離敵人的手
[00:15:57.660 --> 00:16:03.620]  按著豐盛的憐憫一次又一次拯救他們
[00:16:03.620 --> 00:16:05.020]  弟兄姊妹
[00:16:05.020 --> 00:16:06.980]  神在我們的生命當中
[00:16:06.980 --> 00:16:11.820]  是不是一次又一次地來拯救我們呢?
[00:16:11.820 --> 00:16:14.180]  神在我們過往的日子裡面
[00:16:14.180 --> 00:16:16.900]  是不是沒有把我們撇棄呢?
[00:16:16.900 --> 00:16:19.220]  我想告訴大家
[00:16:19.220 --> 00:16:25.900]  神沒有一分一秒離棄過我們
[00:16:25.900 --> 00:16:28.100]  這是神的恩典
[00:16:28.100 --> 00:16:32.300]  這個憐憫的心腸也是神自己的屬性
[00:16:32.300 --> 00:16:35.540]  慈悲憐憫
[00:16:35.540 --> 00:16:40.980]  今天神給了我們這麼多豐盛的恩典、憐憫
[00:16:40.980 --> 00:16:49.140]  今天我們又怎樣來向其他人發出憐恤的心呢?
[00:16:49.140 --> 00:16:54.020]  第二件衣服就是穿上「恩慈」
[00:16:54.020 --> 00:16:57.540]  這個「恩慈」是有行動的
[00:16:57.540 --> 00:17:01.140]  不是說我很恩慈、我很仁慈
[00:17:01.140 --> 00:17:02.940]  我們需要有行動
[00:17:02.940 --> 00:17:06.860]  這個行動是善待人慷慨的意思
[00:17:06.860 --> 00:17:09.540]  也是愛基本的元素
[00:17:09.540 --> 00:17:16.260]  愛是恆久忍耐又有恩慈
[00:17:16.260 --> 00:17:19.620]  有人說什麼叫幸福呢?
[00:17:19.620 --> 00:17:26.460]  可能有人說幸福是能夠有一層樓就幸福了
[00:17:26.460 --> 00:17:29.100]  又或者有人說幸福就是
[00:17:29.100 --> 00:17:34.700]  我可以好像戴安娜王妃那樣風光一時
[00:17:34.700 --> 00:17:38.700]  當然不是說戴安娜王妃那麼早就離開
[00:17:38.700 --> 00:17:41.540]  就是說做王妃
[00:17:41.540 --> 00:17:48.540]  可以在皇宮裡面有名譽、有地位、有錢財
[00:17:48.540 --> 00:17:51.460]  去到世界各地都有人認識你
[00:17:51.460 --> 00:17:53.860]  很風光
[00:17:53.860 --> 00:17:58.260]  另一個人物就是德蘭修女
[00:17:58.260 --> 00:18:07.780]  我不知道你覺得戴安娜王妃幸福還是德蘭修女幸福呢?
[00:18:07.780 --> 00:18:11.500]  德蘭修女面容又憔悴
[00:18:11.500 --> 00:18:17.420]  她所做的工作又不是很多人知道
[00:18:17.420 --> 00:18:22.380]  可能在街邊、在坑渠裡撿一些細紋仔回來
[00:18:22.380 --> 00:18:25.060]  當她去照顧這些細紋仔的時候
[00:18:25.060 --> 00:18:29.820]  可能她是很骯髒、骯髒
[00:18:29.820 --> 00:18:32.180]  甚至可能有很多的病
[00:18:32.180 --> 00:18:39.060]  又或者可能她的皮膚或者身體上是發膿的
[00:18:39.060 --> 00:18:45.180]  當她要清洗這些細紋仔或者幫助這些細紋仔的時候
[00:18:45.180 --> 00:18:46.940]  她說什麼呢?
[00:18:46.940 --> 00:18:50.420]  這個是耶穌基督
[00:18:50.420 --> 00:18:53.620]  這個是耶穌基督
[00:18:53.620 --> 00:18:54.380]  沒錯
[00:18:54.380 --> 00:18:59.740]  戴安娜王妃曾經擁有很輝煌的人生
[00:18:59.740 --> 00:19:02.100]  很風光的人生
[00:19:02.100 --> 00:19:06.100]  但是我想什麼是恩慈呢?
[00:19:06.100 --> 00:19:12.860]  奉獻、付出、以智力讓其他人得到幸福的人
[00:19:12.860 --> 00:19:15.140]  同一個只是追求自己幸福
[00:19:15.140 --> 00:19:20.660]  而內心有很多困擾、很多痛苦的人相比
[00:19:20.660 --> 00:19:23.340]  究竟哪一個是幸福呢?
[00:19:23.340 --> 00:19:26.940]  我深信戴安娜王妃也幫助很多的人
[00:19:26.940 --> 00:19:30.420]  藉著她的地位、她的身份
[00:19:30.420 --> 00:19:34.140]  也幫助世界很多不同地方的人
[00:19:34.140 --> 00:19:39.100]  但是對準的對象是誰呢?
[00:19:39.100 --> 00:19:40.660]  是自己嗎?
[00:19:40.660 --> 00:19:43.380]  是自己的名譽嗎?
[00:19:43.380 --> 00:19:44.980]  是自己的風光嗎?
[00:19:44.980 --> 00:19:48.180]  還是對準是耶穌基督呢?
[00:19:48.180 --> 00:19:50.460]  邁向幸福的路
[00:19:50.460 --> 00:19:55.300]  是從幫助其他人幸福開始
[00:19:55.300 --> 00:19:57.100]  有人問一些心理醫生
[00:19:57.100 --> 00:20:01.740]  他說如果一個人瀕臨精神崩潰的時候
[00:20:01.740 --> 00:20:04.260]  你會給他們什麼建議呢?
[00:20:04.260 --> 00:20:09.940]  這些心理醫生說了一個很出人意外的答案
[00:20:09.940 --> 00:20:12.540]  答案是馬上出門
[00:20:12.540 --> 00:20:14.180]  出門去哪裡呢?
[00:20:14.180 --> 00:20:15.740]  鎖門、出門口
[00:20:15.740 --> 00:20:18.820]  然後去找一些需要幫助的人
[00:20:18.820 --> 00:20:22.020]  做一些事是幫助他們的
[00:20:22.020 --> 00:20:24.620]  我相信醫治這個社會上
[00:20:24.620 --> 00:20:28.340]  有精神和心靈疾病的人
[00:20:28.340 --> 00:20:32.660]  不在於興建更多的精神醫院
[00:20:32.660 --> 00:20:34.420]  而是鼓勵每一個人
[00:20:34.420 --> 00:20:39.260]  起身找給自己更加貧窮
[00:20:39.260 --> 00:20:43.780]  更加需要的人去幫助他們
[00:20:43.780 --> 00:20:46.540]  Kindness是有行動的
[00:20:46.540 --> 00:20:51.580]  恩慈是一份生命的素質
[00:20:51.580 --> 00:20:53.660]  是需要走出來的
[00:20:53.660 --> 00:20:58.540]  愛是恆久忍耐又有恩慈
