
[00:00:00.000 --> 00:00:02.000]  在聖誕的主日當中
[00:04:37.520 --> 00:04:39.920]  在《約翰福音》14章27節
[00:04:39.920 --> 00:04:40.920]  聖經這樣講
[00:04:40.920 --> 00:04:43.520]  我留下平安給你們
[00:04:43.520 --> 00:04:46.520]  我把我的平安賜給你們
[00:04:46.520 --> 00:04:49.520]  我所賜的不像世人所賜的
[00:04:49.520 --> 00:04:54.520]  你們心裏不要憂愁也不要膽怯
[00:04:54.520 --> 00:04:57.520]  耶穌這樣的宣稱
[00:04:57.520 --> 00:05:03.120]  原因是因為耶穌本身有一個獨特的身份
[00:05:03.120 --> 00:05:04.120]  可以這樣說
[00:05:04.120 --> 00:05:06.120]  耶穌來到這個世間上
[00:05:06.120 --> 00:05:08.120]  祂所作的事情
[00:05:08.120 --> 00:05:14.120]  其實和我們今日要得到一個不會過去的平安
[00:05:14.120 --> 00:05:16.120]  是有密切的關係
[00:05:16.120 --> 00:05:21.120]  首先我們思想到平安在耶穌的身上怎樣表現出來呢?
[00:05:21.120 --> 00:05:25.120]  基督的降生就是賜給人的平安
[00:05:25.120 --> 00:05:29.120]  留意我們很熟悉的聖誕故事裏面
[00:05:29.120 --> 00:05:34.120]  耶穌的出生不是好像剛才的詩歌裏面的平安夜
[00:05:34.120 --> 00:05:35.120]  是那麼安靜
[00:05:35.120 --> 00:05:37.120]  是那麼平靜
[00:05:37.120 --> 00:05:40.120]  因為我們看到耶穌出生的日子
[00:05:40.120 --> 00:05:43.120]  其實是一個不安的處境裏面
[00:05:43.120 --> 00:05:45.120]  當耶穌出生的時候
[00:05:45.120 --> 00:05:50.120]  祂是出生在羅馬帝國的一個統治之下
[00:05:50.120 --> 00:05:54.120]  而且祂在出生的伯利恆的地方附近
[00:05:54.120 --> 00:05:56.120]  有一個希律王
[00:05:56.120 --> 00:05:59.120]  當他聽到耶穌出生的事跡
[00:05:59.120 --> 00:06:01.120]  因為博士來報信的時候
[00:06:01.120 --> 00:06:03.120]  他心裏面有一種疑惑
[00:06:03.120 --> 00:06:07.120]  他知道這個王是會威脅他的政權
[00:06:07.120 --> 00:06:10.120]  所以他就用一個詐
[00:06:10.120 --> 00:06:12.120]  他說博士你繼續去找
[00:06:12.120 --> 00:06:14.120]  你找到這個新生的王
[00:06:14.120 --> 00:06:16.120]  你就告訴我
[00:06:16.120 --> 00:06:22.120]  其實希律的心就是想剷除這個新生的王
[00:06:22.120 --> 00:06:24.120]  我們早上的禮拜
[00:06:24.120 --> 00:06:31.120]  我們永餘區都做了這個片段
[00:06:31.120 --> 00:06:33.120]  其實我們知道
[00:06:33.120 --> 00:06:36.120]  原來耶穌降生的時候
[00:06:36.120 --> 00:06:40.120]  不是一個平安的處境
[00:06:40.120 --> 00:06:44.120]  但是耶穌祂降生
[00:06:44.120 --> 00:06:50.120]  就是要為我們得到一個長久的平安
[00:06:50.120 --> 00:06:53.120]  今日我們身處的世界
[00:06:53.120 --> 00:06:55.120]  都是沒有平安的
[00:06:55.120 --> 00:06:57.120]  我不知道大家認不認同
[00:06:57.120 --> 00:07:00.120]  無論是環顧我們的四周
[00:07:00.120 --> 00:07:02.120]  在世界局勢裏
[00:07:02.120 --> 00:07:05.120]  其實我們經常都有一種危機感
[00:07:05.120 --> 00:07:07.120]  究竟將來會是怎樣呢?
[00:07:07.120 --> 00:07:09.120]  明日會是怎樣呢?
[00:07:09.120 --> 00:07:13.120]  我們經常心裏都有一些憂心
[00:07:13.120 --> 00:07:15.120]  我不知道大家認不認同
[00:07:15.120 --> 00:07:17.120]  普通的人 一般的人
[00:07:17.120 --> 00:07:19.120]  都有很多憂心
[00:07:19.120 --> 00:07:21.120]  譬如做工的
[00:07:21.120 --> 00:07:24.120]  會不會擔心會裁員呢?
[00:07:24.120 --> 00:07:26.120]  又或者讀書的
[00:07:26.120 --> 00:07:28.120]  會不會覺得考試
[00:07:28.120 --> 00:07:30.120]  或者在制度之下
[00:07:30.120 --> 00:07:32.120]  沒有什麼出路呢?
[00:07:32.120 --> 00:07:34.120]  甚至我們做家庭主婦的
[00:07:34.120 --> 00:07:36.120]  我們都擔心
[00:07:36.120 --> 00:07:39.120]  那些豬肉是越來越貴了
[00:07:39.120 --> 00:07:43.120]  真的買菜都越來越艱難
[00:07:43.120 --> 00:07:45.120]  可以說沒有一個人
[00:07:45.120 --> 00:07:49.120]  心裏面是完全沒有憂慮的
[00:07:49.120 --> 00:07:53.120]  所以平安不是我們所說的
[00:07:53.120 --> 00:07:55.120]  有些朋友他覺得
[00:07:55.120 --> 00:07:58.120]  我們求一道平安的符
[00:07:58.120 --> 00:08:01.120]  其實是否求了平安的符
[00:08:01.120 --> 00:08:03.120]  就真的有平安呢?
[00:08:03.120 --> 00:08:04.120]  有時我們都覺得
[00:08:04.120 --> 00:08:06.120]  正是因為我們沒有平安
[00:08:06.120 --> 00:08:09.120]  我們才要求一道平安符
[00:08:09.120 --> 00:08:13.120]  但是這些世間上的平安
[00:08:13.120 --> 00:08:15.120]  對我們來說
[00:08:15.120 --> 00:08:17.120]  都好像鏡花水月一樣
[00:08:17.120 --> 00:08:20.120]  始終都會過去的
[00:08:20.120 --> 00:08:22.120]  但是耶穌的降生
[00:08:22.120 --> 00:08:27.120]  祂就是慰著人心中有的平安
[00:08:27.120 --> 00:08:30.120]  其實我們知道耶穌的降生
[00:08:30.120 --> 00:08:33.120]  降生是一個很卑微的
[00:08:33.120 --> 00:08:36.120]  可以說是一個叫馬槽的地方
[00:08:36.120 --> 00:08:39.120]  是那些動物在那裏休息
[00:08:39.120 --> 00:08:42.120]  在那裏吃東西的地方
[00:08:42.120 --> 00:08:44.120]  我們經常都想像不到
[00:08:44.120 --> 00:08:46.120]  本來一個新生的王
[00:08:46.120 --> 00:08:48.120]  本來是一個這麼榮耀的君王
[00:08:48.120 --> 00:08:53.120]  但是祂竟然降生在一個這麼卑微的地方
[00:08:53.120 --> 00:08:56.120]  對我們有什麼提醒呢?
[00:08:56.120 --> 00:08:58.120]  原來耶穌的降生
[00:08:58.120 --> 00:09:01.120]  是代表祂和世間上
[00:09:01.120 --> 00:09:06.120]  我們這一班人去認同
[00:09:06.120 --> 00:09:09.120]  記得耶穌小時候
[00:09:09.120 --> 00:09:13.120]  當希律知道博士騙了他的時候
[00:09:13.120 --> 00:09:16.120]  希律生氣起來
[00:09:16.120 --> 00:09:21.120]  就將當時兩歲以下的小孩
[00:09:21.120 --> 00:09:24.120]  全部屠殺
[00:09:24.120 --> 00:09:28.120]  所以逼著耶穌和祂的家人
[00:09:28.120 --> 00:09:31.120]  從伯利恆猶大地
[00:09:31.120 --> 00:09:34.120]  逃到埃及的地方
[00:09:34.120 --> 00:09:38.120]  今日我們的主耶穌都告訴我們
[00:09:38.120 --> 00:09:41.120]  祂都是經歷這麼多的危險
[00:09:41.120 --> 00:09:45.120]  生命裏面有這麼多的危機
[00:09:45.120 --> 00:09:50.120]  所以祂是認同了我們今日所面對的處境
[00:09:50.120 --> 00:09:54.120]  我們今日在這個沒有平安的裏面
[00:09:54.120 --> 00:09:56.120]  耶穌的出生
[00:09:56.120 --> 00:10:01.120]  祂就帶給人一個平安的盼望
[00:10:01.120 --> 00:10:03.120]  第二方面我們又看到
[00:10:03.120 --> 00:10:10.120]  基督的死亦都賜給人一個赦罪的平安
[00:10:10.120 --> 00:10:15.120]  大家很熟悉的耶穌為何來到這個世間上
[00:10:15.120 --> 00:10:19.120]  祂就是要走上一條十字架的道路
[00:10:19.120 --> 00:10:22.120]  十字架的道路是一條苦路
[00:10:22.120 --> 00:10:26.120]  十字架的道路就是因為祂本來無罪
[00:10:26.120 --> 00:10:30.120]  但是祂被打成一個政治犯
[00:10:30.120 --> 00:10:33.120]  當時比拉多羅馬的官員
[00:10:33.120 --> 00:10:36.120]  是知道耶穌明明是無罪的
[00:10:36.120 --> 00:10:40.120]  但是祂為了討好當時的猶太人
[00:10:40.120 --> 00:10:42.120]  宗教的領袖
[00:10:42.120 --> 00:10:45.120]  祂就願意金盆洗手
[00:10:45.120 --> 00:10:47.120]  我不理這件事了
[00:10:47.120 --> 00:10:49.120]  我要將耶穌釘十字架
[00:10:49.120 --> 00:10:54.120]  就平息了這班猶太人領袖的聲音
[00:10:54.120 --> 00:10:56.120]  耶穌是一個政治犯
[00:10:56.120 --> 00:10:59.120]  耶穌是一個無罪
[00:10:59.120 --> 00:11:04.120]  但是卻被人扼了他有罪的一個罪犯
[00:11:04.120 --> 00:11:07.120]  其實這件事預表什麼意思呢
[00:11:07.120 --> 00:11:10.120]  就是耶穌以無罪之身
[00:11:10.120 --> 00:11:12.120]  祂釘身在十字架上
[00:11:12.120 --> 00:11:20.120]  為的就是要去承擔我們所有人類的罪
[00:11:20.120 --> 00:11:23.120]  我們經常說基督徒
[00:11:23.120 --> 00:11:25.120]  你有罪我有罪
[00:11:25.120 --> 00:11:29.120]  當然我不會隨便說你有罪我有罪
[00:11:29.120 --> 00:11:30.120]  但是我們苦心自問
[00:11:30.120 --> 00:11:34.120]  其實我們每一個人心裏都有很多的遺憾
[00:11:34.120 --> 00:11:36.120]  我們對我們的家人
[00:11:36.120 --> 00:11:39.120]  我們經常覺得我們對他們不夠好
[00:11:39.120 --> 00:11:43.120]  我們很多時候在做事的時候
[00:11:43.120 --> 00:11:46.120]  我們在信仰上
[00:11:46.120 --> 00:11:49.120]  在行事為人上有很多的掙扎
[00:11:49.120 --> 00:11:51.120]  我們想做好的事
[00:11:51.120 --> 00:11:53.120]  但是我們卻做不到
[00:11:53.120 --> 00:11:54.120]  我們不想生人氣
[00:11:54.120 --> 00:11:56.120]  但是我卻去生人氣
[00:11:56.120 --> 00:11:58.120]  我不想去恨人
[00:11:58.120 --> 00:12:01.120]  但是我控制不了自己
[00:12:01.120 --> 00:12:05.120]  又甚或者我們在這個世間上
[00:12:05.120 --> 00:12:08.120]  我們看到一些事情的時候
[00:12:08.120 --> 00:12:11.120]  我們心裏面充滿著仇恨
[00:12:11.120 --> 00:12:15.120]  和不願意去寬恕別人
[00:12:15.120 --> 00:12:17.120]  其實歸根究底
[00:12:17.120 --> 00:12:21.120]  這些都是人犯罪的結果
[00:12:21.120 --> 00:12:23.120]  人犯罪的時候
[00:12:23.120 --> 00:12:27.120]  他不單止和其他人的關係破裂
[00:12:27.120 --> 00:12:29.120]  他更加不認識做他的神
[00:12:29.120 --> 00:12:32.120]  他和神的關係都是破裂
[00:12:32.120 --> 00:12:34.120]  但是更加重要的一件事
[00:12:34.120 --> 00:12:38.120]  就是人和他自己的生命割裂了
[00:12:38.120 --> 00:12:42.120]  他自己感受不到他的真我是怎樣
[00:12:42.120 --> 00:12:49.120]  他的生命彷彿失去了一個秩序和方向
[00:12:49.120 --> 00:12:53.120]  但是今天耶穌釘身在十字架上
[00:12:53.120 --> 00:12:59.120]  他為人類帶來一個活潑的盼望
[00:12:59.120 --> 00:13:02.120]  我相信很多人都會背
[00:13:02.120 --> 00:13:05.120]  約翰福音三章十六節
[00:13:05.120 --> 00:13:08.120]  不如我們一起去背這節金句
[00:13:08.120 --> 00:13:10.120]  今天是用和合本
[00:13:10.120 --> 00:13:13.120]  因為我怕用和秀本不會背
[00:13:13.120 --> 00:13:14.120]  預備起
[00:13:14.120 --> 00:13:16.120]  神愛世人
[00:13:16.120 --> 00:13:20.120]  甚至將他的獨生子賜給他們
[00:13:20.120 --> 00:13:23.120]  叫一切信他的不致滅亡
[00:13:23.120 --> 00:13:25.120]  凡得永生
[00:13:25.120 --> 00:13:32.120]  這個宣告是基督教信仰裏面
[00:13:32.120 --> 00:13:35.120]  一個核心之中的核心
[00:13:35.120 --> 00:13:39.120]  神愛世人是神一個最偉大的行動
[00:13:39.120 --> 00:13:44.120]  他主動去解決人類那種困境
[00:13:44.120 --> 00:13:49.120]  簡單來說就是因為神很愛人
[00:13:49.120 --> 00:13:52.120]  神的愛是大到一個地步
[00:13:52.120 --> 00:13:55.120]  就連我們甚至還未認識他的時候
[00:13:55.120 --> 00:13:57.120]  我們在叛逆他的時候
[00:13:57.120 --> 00:13:59.120]  他已經愛我們了
[00:13:59.120 --> 00:14:01.120]  當我們還作罪人的時候
[00:14:01.120 --> 00:14:06.120]  神的愛就已經向我們顯明了
[00:14:06.120 --> 00:14:09.120]  我們又看到神愛世人這個愛
[00:14:09.120 --> 00:14:12.120]  是一個永恆不變的愛
[00:14:12.120 --> 00:14:15.120]  不會因為時間
[00:14:15.120 --> 00:14:17.120]  不會因為環境的改變
[00:14:17.120 --> 00:14:20.120]  而這個愛會有不同
[00:14:20.120 --> 00:14:23.120]  我們又看到神愛世人這個愛
[00:14:23.120 --> 00:14:26.120]  是一個最廣大的愛
[00:14:26.120 --> 00:14:29.120]  神愛全人類
[00:14:29.120 --> 00:14:33.120]  不分他的種族和階級
[00:14:33.120 --> 00:14:35.120]  所以今天基督教信仰
[00:14:35.120 --> 00:14:38.120]  已經在全世界每一個國家
[00:14:38.120 --> 00:14:41.120]  已經是通行無阻
[00:14:41.120 --> 00:14:43.120]  甚至今天在世界上裏面
[00:14:43.120 --> 00:14:47.120]  那些最極權的國家好像北韓一樣
[00:14:47.120 --> 00:14:51.120]  仍然有人去信主
[00:14:51.120 --> 00:14:52.120]  我不知道大家記不記得
[00:14:52.120 --> 00:14:55.120]  大概兩年前我們請了一位港元
[00:14:55.120 --> 00:14:56.120]  他和我們分享
[00:14:56.120 --> 00:14:57.120]  他是一位美國人
[00:14:57.120 --> 00:15:00.120]  但是他在北韓裏面被人拘捕
[00:15:00.120 --> 00:15:04.120]  他受了很多的酷刑
[00:15:04.120 --> 00:15:07.120]  但是神拯救了他
[00:15:07.120 --> 00:15:10.120]  他能夠在我們中間去分享
[00:15:10.120 --> 00:15:12.120]  他受這些苦難當中
[00:15:12.120 --> 00:15:14.120]  原來仍然在那個地方
[00:15:14.120 --> 00:15:16.120]  都有神在當中
[00:15:16.120 --> 00:15:20.120]  也都有基督徒在他當中
[00:15:20.120 --> 00:15:24.120]  神給我們的這份禮物是最寶貴的
[00:15:24.120 --> 00:15:26.120]  因為他已經將他最好的
[00:15:26.120 --> 00:15:29.120]  最珍愛的獨生子
[00:15:29.120 --> 00:15:32.120]  已經賜給了我們
[00:15:32.120 --> 00:15:35.120]  神只有他的兒子
[00:15:35.120 --> 00:15:38.120]  但是他都將他賜給了我們
[00:15:38.120 --> 00:15:41.120]  最大的犧牲就是耶穌
[00:15:41.120 --> 00:15:46.120]  他願意死在十字架上
[00:15:46.120 --> 00:15:48.120]  在這段經文裏面
[00:15:48.120 --> 00:15:51.120]  我們講了神對我們的愛
[00:15:51.120 --> 00:15:53.120]  和神對我們的行動
[00:15:53.120 --> 00:15:58.120]  但是甚麼是我們去回應的呢
[00:15:58.120 --> 00:15:59.120]  聖經這樣說
[00:15:59.120 --> 00:16:01.120]  叫一切甚麼
[00:16:01.120 --> 00:16:04.120]  信他的不致滅亡
[00:16:04.120 --> 00:16:07.120]  反得永生
[00:16:07.120 --> 00:16:11.120]  我不知道大家對於信耶穌這個信
[00:16:11.120 --> 00:16:13.120]  是一個怎樣的信
[00:16:13.120 --> 00:16:15.120]  很多時候
[00:16:15.120 --> 00:16:19.120]  人們說我信這個世界有空氣
[00:16:19.120 --> 00:16:21.120]  有風
[00:16:21.120 --> 00:16:24.120]  我信這個世界是有真理
[00:16:24.120 --> 00:16:25.120]  是有公義
[00:16:25.120 --> 00:16:28.120]  我信這個世界是有愛
[00:16:28.120 --> 00:16:30.120]  我們可能講這個信
[00:16:30.120 --> 00:16:33.120]  是講一些表面的東西
[00:16:33.120 --> 00:16:35.120]  一些物質的東西
[00:16:35.120 --> 00:16:37.120]  但是聖經裏面講這個信
[00:16:37.120 --> 00:16:40.120]  不只是講我信
[00:16:40.120 --> 00:16:41.120]  這個車
[00:16:41.120 --> 00:16:42.120]  這個船
[00:16:42.120 --> 00:16:43.120]  這個飛機
[00:16:43.120 --> 00:16:45.120]  可以帶我去目的地
[00:16:45.120 --> 00:16:46.120]  原來這個信
[00:16:46.120 --> 00:16:50.120]  更加是一種行動的信
[00:16:50.120 --> 00:16:53.120]  曾經有一個比喻
[00:16:53.120 --> 00:16:55.120]  或者是一件真人真事
[00:16:55.120 --> 00:16:59.120]  就是一個很擅長走鋼線的人
[00:16:59.120 --> 00:17:02.120]  他在尼加拉瓜大瀑布的時候
[00:17:02.120 --> 00:17:04.120]  他在眾人的面前
[00:17:04.120 --> 00:17:06.120]  他很勇敢的
[00:17:06.120 --> 00:17:08.120]  他擔著平行鋼
[00:17:08.120 --> 00:17:10.120]  他就走這條鋼線
[00:17:10.120 --> 00:17:12.120]  走過去對岸的地方
[00:17:12.120 --> 00:17:14.120]  大家看到他的時候
[00:17:14.120 --> 00:17:15.120]  很興奮
[00:17:15.120 --> 00:17:17.120]  好嘢 好嘢 好嘢
[00:17:17.120 --> 00:17:21.120]  嘩 你真是很叻呀
[00:17:21.120 --> 00:17:23.120]  跟著他回頭的時候
[00:17:23.120 --> 00:17:26.120]  這個走鋼線的人就說
[00:17:26.120 --> 00:17:28.120]  在座當中
[00:17:28.120 --> 00:17:31.120]  你相信我嗎
[00:17:31.120 --> 00:17:32.120]  你相信我
[00:17:32.120 --> 00:17:34.120]  能夠將你從這邊
[00:17:34.120 --> 00:17:37.120]  帶到去另一邊嗎
[00:17:37.120 --> 00:17:39.120]  如果你相信
[00:17:39.120 --> 00:17:42.120]  你就上來跟我一起
[00:17:42.120 --> 00:17:44.120]  去走過這個鋼線
[00:17:44.120 --> 00:17:46.120]  你放心
[00:17:46.120 --> 00:17:48.120]  我已經有安全帶在這裡
[00:17:48.120 --> 00:17:51.120]  有事都不會跌死
[00:17:51.120 --> 00:17:53.120]  有安全帶在這裡
[00:17:53.120 --> 00:17:55.120]  而你剛才看到我
[00:17:55.120 --> 00:17:56.120]  我走過都很順利
[00:17:56.120 --> 00:17:58.120]  完全沒問題
[00:17:58.120 --> 00:18:02.120]  但是有沒有人肯認他呢
[00:18:02.120 --> 00:18:05.120]  我猜都不知道有誰
[00:18:05.120 --> 00:18:07.120]  現在的人很難說
[00:18:07.120 --> 00:18:08.120]  現在的人都不知道
[00:18:08.120 --> 00:18:11.120]  為什麼會玩笨豬跳
[00:18:11.120 --> 00:18:13.120]  你有沒有想過
[00:18:13.120 --> 00:18:16.120]  有些人很想追求那種刺激
[00:18:16.120 --> 00:18:19.120]  那些人就是例外
[00:18:19.120 --> 00:18:22.120]  樣樣東西都有例外
[00:18:22.120 --> 00:18:25.120]  但是當時的情況
[00:18:25.120 --> 00:18:30.120]  真的沒有人敢上鋼線
[00:18:30.120 --> 00:18:35.120]  跟著鋼線大師走到對岸
[00:18:35.120 --> 00:18:38.120]  這個就表達出一個信
[00:18:38.120 --> 00:18:40.120]  我相信他可以走過去
[00:18:40.120 --> 00:18:42.120]  因為他剛才已經走過
[00:18:42.120 --> 00:18:44.120]  但是你信不信
[00:18:44.120 --> 00:18:47.120]  他能夠將你從這邊
[00:18:47.120 --> 00:18:49.120]  帶到去對岸呢
[00:18:49.120 --> 00:18:52.120]  這個信是代表
[00:18:52.120 --> 00:18:57.120]  信進去
[00:18:57.120 --> 00:19:01.120]  信是帶來行動的信
[00:19:01.120 --> 00:19:03.120]  所以我們經常叫人
[00:19:03.120 --> 00:19:05.120]  缺志信耶穌
[00:19:05.120 --> 00:19:07.120]  你舉手就代表
[00:19:07.120 --> 00:19:09.120]  你缺志信耶穌
[00:19:09.120 --> 00:19:10.120]  你見到的
[00:19:10.120 --> 00:19:11.120]  這隻手舉起來的時候
[00:19:11.120 --> 00:19:12.120]  我見到
[00:19:12.120 --> 00:19:15.120]  神見到
[00:19:15.120 --> 00:19:16.120]  舉手
[00:19:16.120 --> 00:19:17.120]  有些人覺得
[00:19:17.120 --> 00:19:19.120]  舉手很容易
[00:19:19.120 --> 00:19:22.120]  但是有一些很認真的人
[00:19:22.120 --> 00:19:25.120]  舉起這隻手是不容易的
[00:19:25.120 --> 00:19:27.120]  因為他知道舉起這隻手
[00:19:27.120 --> 00:19:30.120]  是代表了他一生
[00:19:30.120 --> 00:19:32.120]  信靠的對象
[00:19:32.120 --> 00:19:34.120]  就是從他自己
[00:19:34.120 --> 00:19:36.120]  轉移到去
[00:19:36.120 --> 00:19:38.120]  信這位創天道地
[00:19:38.120 --> 00:19:41.120]  為他而死的主耶穌
[00:19:41.120 --> 00:19:44.120]  而且主耶穌的生命
[00:19:44.120 --> 00:19:47.120]  是進到我們的生命當中
[00:19:47.120 --> 00:19:49.120]  這個舉手
[00:19:49.120 --> 00:19:53.120]  就不是一件這麼簡單的事情
[00:19:53.120 --> 00:19:56.120]  所以我們去傳福音
[00:19:56.120 --> 00:20:00.120]  最容易傳就是向小朋友
[00:20:00.120 --> 00:20:03.120]  我不知道大家同不同意
[00:20:03.120 --> 00:20:06.120]  誰願意信耶穌
[00:20:06.120 --> 00:20:10.120]  差不多所有小朋友都舉起手
[00:20:10.120 --> 00:20:12.120]  真的
[00:20:12.120 --> 00:20:15.120]  但是我不敢說他的信是假的
[00:20:15.120 --> 00:20:18.120]  因為小朋友是最單純的
[00:20:18.120 --> 00:20:20.120]  他只是說耶穌愛我
[00:20:20.120 --> 00:20:22.120]  耶穌為我死
[00:20:22.120 --> 00:20:24.120]  所以他就舉手
[00:20:24.120 --> 00:20:26.120]  他不需要想這麼多
[00:20:26.120 --> 00:20:29.120]  我們大人是不是很多事情要想呢
[00:20:29.120 --> 00:20:30.120]  真的
[00:20:30.120 --> 00:20:31.120]  我們經常說
[00:20:31.120 --> 00:20:33.120]  信耶穌要付代價
[00:20:33.120 --> 00:20:36.120]  信耶穌有很多事情不能做
[00:20:36.120 --> 00:20:38.120]  我不知道大家會不會有這樣的感覺呢
[00:20:38.120 --> 00:20:40.120]  可能你認識那些基督徒
[00:20:40.120 --> 00:20:43.120]  即是朋友
[00:20:43.120 --> 00:20:46.120]  第一件事就是要回教會
