
[00:00:00.000 --> 00:00:18.000]  大家好,我們今天看到很多張力的人生,經文給我們很多啟發和學習,我們一起祈禱吧
[00:09:13.000 --> 00:09:24.000]  他說你們沒錯,是奉獻,但是這些都是好的,但是比這些重要的就是公義、憐憫、信實,你們反倒不做
[00:09:24.000 --> 00:09:30.000]  真正的生命的行為你們沒有做到,在23章第28節這裏又說
[00:09:30.000 --> 00:09:39.000]  你們也是如此,外面對人顯出公義,裏面卻滿了虛偽和不法的事
[00:09:39.000 --> 00:09:48.000]  這些經文很值得我們思考,是不是有真正的敬拜生活,不是代表我們有崇拜,有一個禮拜堂
[00:09:48.000 --> 00:09:57.000]  我們也是頗好的一班信徒,有時我會見到我們的禮拜堂也不錯的
[00:09:57.000 --> 00:10:05.000]  我不知道你們有沒有留意,精心的設計,又有多大,好像不錯
[00:10:05.000 --> 00:10:12.000]  但是有時我們想想,信徒的生命才是最重要的,敬前的敬拜者才重要
[00:10:12.000 --> 00:10:22.000]  譬如我舉個例子,不少我都發覺到,我們的唱歌好像不是很雀躍,大家不知道是不是因為歌不是很會唱
[00:10:22.000 --> 00:10:32.000]  很多人說,窩福堂有個敬拜的特色,就是不是很唱歌,這個特色就不知道是什麼緣故
[00:10:32.000 --> 00:10:39.000]  好像大家不是很唱,聖經裏面說我們口唱心和的讚美神
[00:10:39.000 --> 00:10:46.000]  我們不只是唱,而是我們看到神的偉大,我們發自內心,很自然就會唱出來
[00:10:46.000 --> 00:10:52.000]  究竟我們和神的關係是怎樣呢?如果是很親密看到神的榮利的時候
[00:10:52.000 --> 00:10:57.000]  我們自然會很高聲的唱和的,很雀躍的
[00:10:57.000 --> 00:11:04.000]  可能我們要做些手勢,大家一起很活的唱
[00:11:04.000 --> 00:11:09.000]  我相信不需要這樣,唱歌是發自內心
[00:11:09.000 --> 00:11:18.000]  我記得有一次我很欣賞,有禁食退休日,那個地方的廳是圓拱形的
[00:11:18.000 --> 00:11:26.000]  他特意設計到唱詩歌有些迴響,窩福堂的頂尖那裏的聲音就美妙很多
[00:11:26.000 --> 00:11:32.000]  其實不是的,只不過是我們一起去唱,這個是重要的
[00:11:32.000 --> 00:11:39.000]  我們如果沒有敬拜的心,我們回來崇拜,我們只不過是又是主日了
[00:11:39.000 --> 00:11:44.000]  我想看到神的關係,有敬拜的心才是重要的
[00:11:44.000 --> 00:11:51.000]  還有我們都會奉獻,奉獻不是論多少的,但聖經就說甘心樂意的奉獻
[00:11:51.000 --> 00:11:56.000]  我們每次奉獻的時候是怎樣的心態呢?那個才是重要的
[00:11:56.000 --> 00:12:01.000]  我們信徒作為神的肢體,我們怎樣行事為人
[00:12:01.000 --> 00:12:04.000]  這個是重要的,不是在禮拜日的時候回來
[00:12:04.000 --> 00:12:13.000]  你去到社會工作,家庭怎樣處世為人,那個才是真正的敬拜的生命
[00:12:13.000 --> 00:12:23.000]  上個禮拜我參加了一個機構的聚餐,Henry和兄弟一起去
[00:12:23.000 --> 00:12:31.000]  這個就是陳啟興牧師在那裏服侍的一個叫做金融業的團契
[00:12:31.000 --> 00:12:37.000]  這個團契就是幫助那些金融業裏面,銀行或者金融界那些
[00:12:37.000 --> 00:12:42.000]  鼓勵熟齡的生命長進和鼓勵他們傳福音
[00:12:42.000 --> 00:12:49.000]  有一個令我很感人的場面,就是有一位負責人就說
[00:12:49.000 --> 00:12:56.000]  他們說開始的時候有四個人開始組成這個團契,只是一個小組禱告
[00:12:56.000 --> 00:13:00.000]  其中一個就是四十年前拍他的照片出來
[00:13:00.000 --> 00:13:05.000]  四十年前那個很年輕的樣子拍了出來,這個已經令我很震撼
[00:13:05.000 --> 00:13:13.000]  然後不止他,那四個都出財了,都在這裏,都仍然很熱心
[00:13:13.000 --> 00:13:19.000]  那四位就去了外國,就用這個網上可以看到他們的樣子
[00:13:19.000 --> 00:13:24.000]  這四位的大型節目令我很感動,這麼熱心的四十年如一日
[00:13:24.000 --> 00:13:27.000]  而且那個團契發展得很大
[00:13:27.000 --> 00:13:34.000]  這個其中一個成員,就是創辦的成員就說了他的經歷
[00:13:34.000 --> 00:13:37.000]  他說當初年輕的時候就去銀行做工了
[00:13:37.000 --> 00:13:43.000]  爸爸就說,兒子你去銀行好,有些人斯文,你慢慢學東西,有前途
[00:13:43.000 --> 00:13:49.000]  結果他說不斷去見工,不斷就收了他,一直在行業
[00:13:49.000 --> 00:13:55.000]  他就說第一天回到去就發覺,爸爸說那些人很斯文的
[00:13:55.000 --> 00:13:59.000]  誰知道一回到去,那些人的髒話很厲害
[00:13:59.000 --> 00:14:03.000]  原來那個世界是這樣,完全和他想的不同
[00:14:03.000 --> 00:14:09.000]  那個上司就是一個基督徒,就專門不知為何見到他的身體
[00:14:09.000 --> 00:14:12.000]  就考他的聖經,因為他不懂得回答
[00:14:12.000 --> 00:14:17.000]  他就想到自己原來的生命分分鐘是站不穩的
[00:14:17.000 --> 00:14:21.000]  還有就要很好的在神裏面去盡心
[00:14:21.000 --> 00:14:28.000]  於是乎他就拉了幾個弟兄姊妹去禱告,為這個小組去禱告
[00:14:28.000 --> 00:14:31.000]  彼此鼓勵彼此獎項,直至到今天
[00:14:31.000 --> 00:14:40.000]  很不容易,我們信徒可以很有信仰,很有活動很多
[00:14:40.000 --> 00:14:45.000]  但是真正的敬業的生命,神會去審視我們的
[00:14:45.000 --> 00:14:48.000]  這個才是重要的,當時耶路撒冷那些人
[00:14:48.000 --> 00:14:54.000]  雖然理測法來到他們當中,他們竟然是拒絕
[00:14:54.000 --> 00:15:01.000]  這個就看到他們的光景,然後他們就問主耶穌一個問題
[00:15:01.000 --> 00:15:05.000]  哇,你說聖殿都會倒塌,都會被拆,於是乎就好奇了
[00:15:05.000 --> 00:15:09.000]  就問了一個問題,就在第三節說
[00:15:09.000 --> 00:15:14.000]  耶穌在澗灣山上坐著門徒,私下進前來問他
[00:15:14.000 --> 00:15:17.000]  請告訴我們什麼時候有這些事
[00:15:17.000 --> 00:15:22.000]  你的來臨和世代的終結有什麼預兆呢?
[00:15:22.000 --> 00:15:25.000]  這裡我們發覺主要有兩個問題
[00:15:25.000 --> 00:15:30.000]  第一個問題,你既然說這個聖殿會被拆
[00:15:30.000 --> 00:15:32.000]  那什麼時候呢?這是第一個問題
[00:15:32.000 --> 00:15:36.000]  第二呢,這個問題也挺奇怪的,我們要想一想
[00:15:36.000 --> 00:15:39.000]  就是說,聖殿拆了,但是他就說
[00:15:39.000 --> 00:15:43.000]  你的來臨和世界的終結有什麼預兆呢?
[00:15:43.000 --> 00:15:45.000]  就是究竟有什麼跡象呢?
[00:15:45.000 --> 00:15:49.000]  我們就會問這個聖殿被拆和主耶穌回來
[00:15:49.000 --> 00:15:52.000]  和世界的終結有什麼關聯呢?
[00:15:52.000 --> 00:15:55.000]  為什麼會突然間這樣扯起這件事呢?
[00:15:55.000 --> 00:16:01.000]  首先我們要留意,你的來臨和世代的終結
[00:16:01.000 --> 00:16:03.000]  應該是同時發生的事情
[00:16:03.000 --> 00:16:08.000]  因為猶太人都有這樣的一個了解
[00:16:08.000 --> 00:16:13.000]  就是理賽亞的來臨帶進光明的日子
[00:16:13.000 --> 00:16:16.000]  就是神的救恩會完全臨到
[00:16:16.000 --> 00:16:22.000]  但是之前會有一些患難的情況
[00:16:22.000 --> 00:16:27.000]  所以他想一想,這個聖殿被拆了
[00:16:27.000 --> 00:16:30.000]  當然以色列的地方當然會很亂
[00:16:30.000 --> 00:16:32.000]  當然會遭到一些患難才會有這件事情
[00:16:32.000 --> 00:16:35.000]  所以就聯想耶穌基督回來的時候
[00:16:35.000 --> 00:16:38.000]  你的回來的時候和世界的終結是怎麼樣
[00:16:38.000 --> 00:16:41.000]  或者舊約裡面一段經文我讀給大家聽
[00:16:41.000 --> 00:16:44.000]  就是在撒加利亞書十四章
[00:16:44.000 --> 00:16:46.000]  大概有類似的描述
[00:16:46.000 --> 00:16:49.000]  第一節,十四章第一節
[00:16:49.000 --> 00:16:51.000]  「看!耶和華的日子臨近了
[00:16:51.000 --> 00:16:56.000]  你的財物必被搶掠,在你中間被瓜分
[00:16:56.000 --> 00:16:59.000]  我要招贅萬國與耶路撒冷爭戰
[00:16:59.000 --> 00:17:03.000]  城必被攻取,房屋被搶奪」
[00:17:03.000 --> 00:17:06.000]  有這樣的描述,有這樣的預言
[00:17:06.000 --> 00:17:09.000]  並且去到第五節這裡說
[00:17:09.000 --> 00:17:11.000]  「耶和華,我的神必降臨
[00:17:11.000 --> 00:17:15.000]  所有的聖者與你同來」
[00:17:15.000 --> 00:17:19.000]  就是降臨的時候會有這樣的現象出來
[00:17:19.000 --> 00:17:22.000]  我們看到是一個這樣的相連
[00:17:22.000 --> 00:17:25.000]  這個我們都覺得是明白的
[00:17:25.000 --> 00:17:28.000]  但是如果我們再看一下這段經文
[00:17:28.000 --> 00:17:30.000]  也有帶出另外一個問題
[00:17:30.000 --> 00:17:33.000]  大家跟我一起去想一下這個問題
[00:17:33.000 --> 00:17:36.000]  這裡說聖殿被毀
[00:17:36.000 --> 00:17:38.000]  然後降臨的日子是什麼時候
[00:17:38.000 --> 00:17:40.000]  這個世界終結是什麼時候
[00:17:40.000 --> 00:17:45.000]  我們就知道聖殿真是正如耶穌基督所預言的
[00:17:45.000 --> 00:17:46.000]  是被毀了
[00:17:46.000 --> 00:17:49.000]  這個時間是公元後70年
[00:17:49.000 --> 00:17:51.000]  但是主沒有來
[00:17:51.000 --> 00:17:53.000]  那怎麼理解呢?
[00:17:53.000 --> 00:17:55.000]  耶穌基督就一直這樣解釋
[00:17:55.000 --> 00:17:59.000]  有什麼預兆,究竟是什麼意思呢?
[00:17:59.000 --> 00:18:03.000]  有些人有兩種不同的看法
[00:18:03.000 --> 00:18:07.000]  有些人覺得耶穌基督的來臨
[00:18:07.000 --> 00:18:10.000]  其實不是說他再第二次回來
[00:18:10.000 --> 00:18:13.000]  只不過是他審判以色列人
[00:18:13.000 --> 00:18:15.000]  在公元後70年
[00:18:15.000 --> 00:18:17.000]  講到的那些預兆
[00:18:17.000 --> 00:18:20.000]  是好像他來到審判那樣
[00:18:20.000 --> 00:18:23.000]  這個解釋我覺得有點保留
[00:18:23.000 --> 00:18:26.000]  因為如果我們看接下來講的時候
[00:18:26.000 --> 00:18:30.000]  都很明顯是一些末世的景象
[00:18:30.000 --> 00:18:34.000]  譬如好像24章第27節說
[00:18:34.000 --> 00:18:38.000]  好像閃電從東方發出直照到西邊
[00:18:38.000 --> 00:18:40.000]  人子來臨也要者入
[00:18:40.000 --> 00:18:43.000]  這樣這麼大規模的
[00:18:43.000 --> 00:18:48.000]  如果你硬將它壓縮為一個預兆的表達
[00:18:48.000 --> 00:18:53.000]  我覺得這樣解釋聖經似乎欠缺一些理據
[00:18:53.000 --> 00:18:57.000]  所以我覺得更加合理的看法就是說
[00:18:57.000 --> 00:18:59.000]  沒錯,耶穌基督這一講
[00:18:59.000 --> 00:19:01.000]  其實是講兩樣東西都有講的
[00:19:01.000 --> 00:19:05.000]  近的70年的聖殿被毀
[00:19:05.000 --> 00:19:08.000]  但是這件事同時會發生在末世
[00:19:08.000 --> 00:19:10.000]  類似的事情發生
[00:19:10.000 --> 00:19:12.000]  耶路撒冷會有一些災難
[00:19:12.000 --> 00:19:15.000]  甚至整個世界都會有一些災難
[00:19:15.000 --> 00:19:19.000]  所以耶穌基督將兩者合而一併來說
[00:19:19.000 --> 00:19:24.000]  所以我們會看到末世這些禍患
[00:19:24.000 --> 00:19:26.000]  最後會發生
[00:19:26.000 --> 00:19:29.000]  但是似乎我們今天也開始了
[00:19:29.000 --> 00:19:33.000]  所以這段經文是末世的事情發生
[00:19:33.000 --> 00:19:35.000]  但是我們今天也會經歷
[00:19:35.000 --> 00:19:39.000]  不過末世的時候就更加嚴重了
[00:19:39.000 --> 00:19:41.000]  這些事情更加真實了
[00:19:41.000 --> 00:19:45.000]  所以我們看看現在身處的地方
[00:19:45.000 --> 00:19:47.000]  其實都是在這個患難當中
[00:19:47.000 --> 00:19:50.000]  我們都活在一個越來越走去一個
[00:19:50.000 --> 00:19:54.000]  這些患難越來越嚴重的地方的時候
[00:19:54.000 --> 00:19:57.000]  或者我們逐個來看看有幾方面
[00:19:57.000 --> 00:20:00.000]  第一個是假基督
[00:20:00.000 --> 00:20:03.000]  就是說這些現象是信仰的危機
[00:20:03.000 --> 00:20:04.000]  我們要留意的
[00:20:04.000 --> 00:20:08.000]  耶穌就提到末世怎麼主宰來
[00:20:08.000 --> 00:20:09.000]  有什麼預兆
[00:20:09.000 --> 00:20:10.000]  第一個你要小心
[00:20:10.000 --> 00:20:12.000]  信仰裡面會非常混亂
[00:20:12.000 --> 00:20:15.000]  這裡說第四節
[00:20:15.000 --> 00:20:16.000]  耶穌回答他們
[00:20:16.000 --> 00:20:19.000]  你們要謹慎免得有人迷惑你們
[00:20:19.000 --> 00:20:22.000]  因為將有好些人冒我的名來
[00:20:22.000 --> 00:20:24.000]  說我是基督
[00:20:24.000 --> 00:20:26.000]  並且要迷惑許多人
[00:20:26.000 --> 00:20:28.000]  原來在信仰群體裡面
[00:20:28.000 --> 00:20:30.000]  我們如果不小心
[00:20:30.000 --> 00:20:34.000]  就會被一些邪說異端去牽引著我們
[00:20:34.000 --> 00:20:35.000]  有些假基督
[00:20:35.000 --> 00:20:38.000]  其實在耶穌基督沒多久的時候
[00:20:38.000 --> 00:20:42.000]  在二世紀已經有一個叫做
[00:20:42.000 --> 00:20:44.000]  Bakoba
[00:20:44.000 --> 00:20:45.000]  希伯來文Bakoba
[00:20:45.000 --> 00:20:47.000]  Bakoba就是星
[00:20:47.000 --> 00:20:49.000]  就是星的兒子
[00:20:49.000 --> 00:20:51.000]  星之子
[00:20:51.000 --> 00:20:57.000]  說自己是舊約裡面一些預言
[00:20:57.000 --> 00:20:59.000]  文素記二十四章
[00:20:59.000 --> 00:21:02.000]  說到有個星會起來
[00:21:02.000 --> 00:21:04.000]  這個也是說到彌賽亞
[00:21:04.000 --> 00:21:05.000]  他說我就是那個星的兒子
[00:21:05.000 --> 00:21:07.000]  於是我就彌賽亞
[00:21:07.000 --> 00:21:09.000]  為什麼這麼吸引人呢
[00:21:09.000 --> 00:21:10.000]  因為有些人想想
[00:21:10.000 --> 00:21:14.000]  彌賽亞來就是很光明的時代
[00:21:14.000 --> 00:21:16.000]  所以每個人都
[00:21:16.000 --> 00:21:17.000]  你又想我又想
[00:21:17.000 --> 00:21:19.000]  不如我就是做那個彌賽亞
[00:21:19.000 --> 00:21:21.000]  很多假的彌賽亞出現
[00:21:21.000 --> 00:21:23.000]  結果當然不是
[00:21:23.000 --> 00:21:25.000]  有些拉美就將它改了個名
[00:21:25.000 --> 00:21:27.000]  叫做不是星之子
[00:21:27.000 --> 00:21:29.000]  叫做雪方之子
[00:21:29.000 --> 00:21:30.000]  因為希伯來文
[00:21:30.000 --> 00:21:33.000]  雪方和星差不多讀音
[00:21:33.000 --> 00:21:38.000]  非常之一個令人失望的鬧劇
[00:21:38.000 --> 00:21:40.000]  可以這麼說
[00:21:40.000 --> 00:21:41.000]  其實現今的社會
[00:21:41.000 --> 00:21:43.000]  有沒有一些假基督呢
[00:21:43.000 --> 00:21:46.000]  大家記得東方閃電
[00:21:46.000 --> 00:21:47.000]  應該大家不陌生
[00:21:47.000 --> 00:21:49.000]  開始的時候大家可能會陌生
[00:21:49.000 --> 00:21:50.000]  東方閃電就說
[00:21:50.000 --> 00:21:54.000]  在鄭州的開封這個地方
[00:21:54.000 --> 00:21:56.000]  就有一個女基督出現
[00:21:56.000 --> 00:21:59.000]  他就說第一次來臨就是男的基督
[00:21:59.000 --> 00:22:01.000]  第二次來就是一個女的基督
[00:22:01.000 --> 00:22:04.000]  他說聖經不是這麼說
[00:22:04.000 --> 00:22:07.000]  你的聖經已經落後了
[00:22:07.000 --> 00:22:10.000]  我最update版的神的啟示在我這裡
[00:22:10.000 --> 00:22:11.000]  所以他就寫了一連串的
[00:22:11.000 --> 00:22:13.000]  所謂神的啟示
[00:22:13.000 --> 00:22:14.000]  譬如東方閃電
[00:22:14.000 --> 00:22:16.000]  其中一本書就是他寫的
[00:22:16.000 --> 00:22:21.000]  然後再光宗行走
[00:22:21.000 --> 00:22:22.000]  類似這些
[00:22:22.000 --> 00:22:24.000]  就是這樣提到
[00:22:24.000 --> 00:22:27.000]  以前說的十戒那些
[00:22:27.000 --> 00:22:28.000]  現在不需要守的
[00:22:28.000 --> 00:22:30.000]  現在就十個行政
[00:22:30.000 --> 00:22:32.000]  你要跟他這個十個行政
[00:22:32.000 --> 00:22:35.000]  如果不跟就會被詛咒了
[00:22:35.000 --> 00:22:40.000]  還有就是你不轉向女基督
[00:22:40.000 --> 00:22:41.000]  你將會受到審判
[00:22:41.000 --> 00:22:43.000]  所以基督徒都紥紥身
[00:22:43.000 --> 00:22:46.000]  有一個新的update版神的啟示
[00:22:46.000 --> 00:22:48.000]  這個新鮮之
[00:22:48.000 --> 00:22:49.000]  不如我跟了他
[00:22:49.000 --> 00:22:53.000]  不少人就信了這個信仰
[00:22:53.000 --> 00:22:55.000]  美國也有
[00:22:55.000 --> 00:22:58.000]  世界各地也有很多
[00:22:58.000 --> 00:23:02.000]  特別是他們針對的是基督徒
[00:23:02.000 --> 00:23:06.000]  專門在教會裡面去找這些信徒
[00:23:06.000 --> 00:23:10.000]  甚至全道人有些都被他誣陷了
[00:23:10.000 --> 00:23:12.000]  他們的方式很厲害
[00:23:12.000 --> 00:23:13.000]  進到你的家裡
[00:23:13.000 --> 00:23:14.000]  一味服侍
[00:23:14.000 --> 00:23:15.000]  跟你好起來
[00:23:15.000 --> 00:23:17.000]  跟你建立關係
[00:23:17.000 --> 00:23:18.000]  然後跟你查經
[00:23:18.000 --> 00:23:19.000]  一路一路這樣
[00:23:19.000 --> 00:23:21.000]  你都不知道進去了
[00:23:21.000 --> 00:23:23.000]  所以要小心
[00:23:23.000 --> 00:23:24.000]  第一個信仰的群體
[00:23:24.000 --> 00:23:26.000]  第一小心我們信仰是不是清楚
[00:23:26.000 --> 00:23:28.000]  所以讀聖經很重要
[00:23:28.000 --> 00:23:30.000]  第二方面
[00:23:30.000 --> 00:23:34.000]  這裡就說到打仗的風聲
[00:23:34.000 --> 00:23:36.000]  第六節這裡說
[00:23:36.000 --> 00:23:40.000]  你們也將聽見打仗和打仗的風聲
[00:23:40.000 --> 00:23:41.000]  注意不要驚慌
[00:23:41.000 --> 00:23:44.000]  因為這件事必須發生
[00:23:44.000 --> 00:23:47.000]  但這還不是終結
[00:23:47.000 --> 00:23:50.000]  另外一個打仗
[00:23:50.000 --> 00:23:51.000]  我們知道
[00:23:51.000 --> 00:23:55.000]  今天的時局都會很多不同的地方
[00:23:55.000 --> 00:23:57.000]  每日新聞你都見到
[00:23:57.000 --> 00:23:58.000]  國與國之爭
[00:23:58.000 --> 00:24:01.000]  或者國裡面的
[00:24:01.000 --> 00:24:05.000]  本土的很多的亂事會出來
[00:24:05.000 --> 00:24:07.000]  我們香港也都經歷過這些
[00:24:07.000 --> 00:24:09.000]  世界各地都會有
[00:24:09.000 --> 00:24:11.000]  其實歷世歷代
[00:24:11.000 --> 00:24:13.000]  人就是這樣
[00:24:13.000 --> 00:24:14.000]  人有罪性
[00:24:14.000 --> 00:24:16.000]  人與人之間彼此傷害
[00:24:16.000 --> 00:24:17.000]  當然
[00:24:17.000 --> 00:24:18.000]  國都是人
[00:24:18.000 --> 00:24:20.000]  都是人組成
[00:24:20.000 --> 00:24:22.000]  國與國都會打仗
[00:24:22.000 --> 00:24:27.000]  沒有人會能夠可以完全
[00:24:27.000 --> 00:24:33.000]  以一個很仁愛和平的心去面對一些人
[00:24:33.000 --> 00:24:34.000]  所以往往是這樣
[00:24:34.000 --> 00:24:35.000]  我們會看到
[00:24:35.000 --> 00:24:37.000]  如果人的生命的敗壞
[00:24:37.000 --> 00:24:39.000]  很自然
[00:24:39.000 --> 00:24:41.000]  自然國與國之間
[00:24:41.000 --> 00:24:46.000]  國本身都有很多矛盾出現
[00:24:46.000 --> 00:24:48.000]  有一個統計
[00:24:48.000 --> 00:24:51.000]  在1988年做了一個統計
[00:24:51.000 --> 00:24:53.000]  我想可以再做一個統計
[00:24:53.000 --> 00:24:55.000]  當時的統計是這樣
[00:24:55.000 --> 00:24:56.000]  他說
[00:24:56.000 --> 00:24:59.000]  在人類有史的時候
[00:24:59.000 --> 00:25:01.000]  我們去記錄
[00:25:01.000 --> 00:25:04.000]  有多少場的戰爭
[00:25:04.000 --> 00:25:06.000]  如果在那個比率裡面
[00:25:06.000 --> 00:25:08.000]  是平安的日子
[00:25:08.000 --> 00:25:10.000]  你猜猜有多少個百分比
[00:25:10.000 --> 00:25:14.000]  有史以來那些有歷史的
[00:25:14.000 --> 00:25:15.000]  你猜猜有多少個百分比
[00:25:15.000 --> 00:25:17.000]  有沒有10個百分比
[00:25:17.000 --> 00:25:19.000]  是平安的
