
[00:00:00.000 --> 00:00:02.000]  我今日想跟大家分享一個題目
[00:05:34.000 --> 00:05:36.000]  沒有其中有被服侍過
[00:05:36.000 --> 00:05:38.000]  當敬拜到一陣子的時候
[00:05:38.000 --> 00:05:40.000]  很多人都流眼淚
[00:05:40.000 --> 00:05:42.000]  所以我們童工就
[00:05:42.000 --> 00:05:44.000]  不是做參與敬拜
[00:05:44.000 --> 00:05:46.000]  是參與敬拜裏面弟子羹那個
[00:05:46.000 --> 00:05:48.000]  我不知道你有沒有經歷過這個情況
[00:05:48.000 --> 00:05:50.000]  所以當時
[00:05:50.000 --> 00:05:52.000]  可能講舊老了
[00:05:52.000 --> 00:05:54.000]  但是復興塑造重疏
[00:05:54.000 --> 00:05:56.000]  是一個需要的
[00:05:56.000 --> 00:05:58.000]  老了的東西可以翻身
[00:05:58.000 --> 00:06:00.000]  所以鼓勵大家
[00:06:00.000 --> 00:06:02.000]  在敬拜上
[00:06:02.000 --> 00:06:04.000]  真的加油
[00:06:04.000 --> 00:06:06.000]  至於禱告RPG
[00:06:06.000 --> 00:06:08.000]  是融入在你的生命裏面
[00:06:08.000 --> 00:06:10.000]  小組裏面
[00:06:10.000 --> 00:06:12.000]  還是用小組
[00:06:12.000 --> 00:06:14.000]  還是用小組 請舉手
[00:06:14.000 --> 00:06:16.000]  搖一下
[00:06:16.000 --> 00:06:18.000]  就是你們在用的
[00:06:18.000 --> 00:06:20.000]  特別是組長們
[00:06:20.000 --> 00:06:22.000]  你不要忽略敬拜
[00:06:22.000 --> 00:06:24.000]  破冰你們很厲害
[00:06:24.000 --> 00:06:26.000]  玩什麼遊戲都見過
[00:06:26.000 --> 00:06:28.000]  真的
[00:06:28.000 --> 00:06:30.000]  小組
[00:06:30.000 --> 00:06:32.000]  敬拜我們都可以的
[00:06:32.000 --> 00:06:34.000]  因為始終都有
[00:06:34.000 --> 00:06:36.000]  這麼高的水準
[00:06:36.000 --> 00:06:38.000]  但是在神的華
[00:06:38.000 --> 00:06:40.000]  我們就真的停在這裏
[00:06:40.000 --> 00:06:42.000]  包括區目
[00:06:42.000 --> 00:06:44.000]  所以有RPG真的挺好的
[00:06:44.000 --> 00:06:46.000]  那如果在RPG裏面
[00:06:46.000 --> 00:06:48.000]  你就做什麼呢
[00:06:48.000 --> 00:06:50.000]  你就走在一起的時候
[00:06:50.000 --> 00:06:52.000]  你就講一件事 是不是
[00:06:52.000 --> 00:06:54.000]  你值得感謝的
[00:06:54.000 --> 00:06:56.000]  實在有很多東西的
[00:06:56.000 --> 00:06:58.000]  所以請大家回去這次小組之後
[00:06:58.000 --> 00:07:00.000]  試一下RPG
[00:07:00.000 --> 00:07:02.000]  然後敬拜是一件代求的事情
[00:07:02.000 --> 00:07:04.000]  總有有的
[00:07:04.000 --> 00:07:06.000]  你說我沒有
[00:07:06.000 --> 00:07:08.000]  那你群裏面的小組有沒有呢
[00:07:08.000 --> 00:07:10.000]  如果你群裏面的小組有沒有
[00:07:10.000 --> 00:07:12.000]  他的家人有沒有呢
[00:07:12.000 --> 00:07:14.000]  他的鄰舍有沒有呢
[00:07:14.000 --> 00:07:16.000]  總有的
[00:07:16.000 --> 00:07:18.000]  求主打開你敏銳的眼睛
[00:07:18.000 --> 00:07:20.000]  你就會找到
[00:07:20.000 --> 00:07:22.000]  然後為神的角度
[00:07:22.000 --> 00:07:24.000]  神的角度是什麼事
[00:07:24.000 --> 00:07:26.000]  接下來這幾個星期很緊張
[00:07:26.000 --> 00:07:28.000]  有個叫做
[00:07:28.000 --> 00:07:30.000]  婚
[00:07:30.000 --> 00:07:32.000]  這個字就是喜樂婚
[00:07:32.000 --> 00:07:34.000]  享愛
[00:07:34.000 --> 00:07:36.000]  的嘉年華
[00:07:36.000 --> 00:07:38.000]  請大家為這件事去禱告
[00:07:38.000 --> 00:07:40.000]  好不好 有什麼朋友來
[00:07:40.000 --> 00:07:42.000]  給張票來好不好
[00:07:42.000 --> 00:07:44.000]  唉
[00:07:44.000 --> 00:07:46.000]  Sorry 所以就是我這樣
[00:07:46.000 --> 00:07:48.000]  那你就是
[00:07:48.000 --> 00:07:50.000]  有紅色的 這張紅色是用來幹什麼的
[00:07:50.000 --> 00:07:52.000]  你自己
[00:07:52.000 --> 00:07:54.000]  其實不需要扔出去這張紅色
[00:07:54.000 --> 00:07:56.000]  你要你來你還需要扔出去
[00:07:56.000 --> 00:07:58.000]  但這一張就要拿了
[00:07:58.000 --> 00:08:00.000]  這張綠色
[00:08:00.000 --> 00:08:02.000]  你要拿
[00:08:02.000 --> 00:08:04.000]  我希望等一下完了不夠
[00:08:04.000 --> 00:08:06.000]  你就要拿去
[00:08:06.000 --> 00:08:08.000]  派給一個
[00:08:08.000 --> 00:08:10.000]  你認識的
[00:08:10.000 --> 00:08:12.000]  想來又未信耶穌的人
[00:08:12.000 --> 00:08:14.000]  容易嗎
[00:08:14.000 --> 00:08:16.000]  不簡單
[00:08:16.000 --> 00:08:18.000]  在乎你人際關係好不好
[00:08:18.000 --> 00:08:20.000]  在乎你禱告夠不夠
[00:08:20.000 --> 00:08:22.000]  就算你跟他
[00:08:22.000 --> 00:08:24.000]  是不是很差呢
[00:08:24.000 --> 00:08:26.000]  但你禱告夠的時候
[00:08:26.000 --> 00:08:28.000]  他對你沒有興趣
[00:08:28.000 --> 00:08:30.000]  但對他有興趣的時候他都會來
[00:08:30.000 --> 00:08:32.000]  所以RPG
[00:08:32.000 --> 00:08:34.000]  接下來幾個星期 如果你還要開組
[00:08:34.000 --> 00:08:36.000]  最少開一次 請你在那個神的
[00:08:36.000 --> 00:08:38.000]  work的時間
[00:08:38.000 --> 00:08:40.000]  為這件事去禱告好不好
[00:08:40.000 --> 00:08:42.000]  好不好
[00:08:42.000 --> 00:08:44.000]  我怕你們不記得
[00:08:44.000 --> 00:08:46.000]  所以我用2分鐘
[00:08:46.000 --> 00:08:48.000]  2分鐘就動我了
[00:08:48.000 --> 00:08:50.000]  我想在接下來的2分鐘之內
[00:08:50.000 --> 00:08:52.000]  為大家用RPG
[00:08:52.000 --> 00:08:54.000]  第一
[00:08:54.000 --> 00:08:56.000]  我們為一件事
[00:08:56.000 --> 00:08:58.000]  去感恩
[00:08:58.000 --> 00:09:00.000]  第二件事 我們有一件代號
[00:09:00.000 --> 00:09:02.000]  不過這些我都會cut掉
[00:09:02.000 --> 00:09:04.000]  第三件事就是
[00:09:04.000 --> 00:09:06.000]  神的功 我想在禱告裡面
[00:09:06.000 --> 00:09:08.000]  問一下上帝
[00:09:08.000 --> 00:09:10.000]  問一下上帝有沒有
[00:09:10.000 --> 00:09:12.000]  哪一位朋友
[00:09:12.000 --> 00:09:14.000]  親戚 鄰舍
[00:09:14.000 --> 00:09:16.000]  我想邀請他
[00:09:16.000 --> 00:09:18.000]  我相信聖靈工作的時候
[00:09:18.000 --> 00:09:20.000]  當我們等一下那2分鐘
[00:09:20.000 --> 00:09:22.000]  祈禱的時候
[00:09:22.000 --> 00:09:24.000]  你會有一個形象 或者想起一幅圖
[00:09:24.000 --> 00:09:26.000]  想起家人相 或者想起一個朋友
[00:09:26.000 --> 00:09:28.000]  那你就鎖住他 這幅圖在那裡
[00:09:28.000 --> 00:09:30.000]  然後記住那個人
[00:09:30.000 --> 00:09:32.000]  或者一個人 可能很多個
[00:09:32.000 --> 00:09:34.000]  但你記住一個
[00:09:34.000 --> 00:09:36.000]  那你就拿這張綠色的
[00:09:36.000 --> 00:09:38.000]  給他
[00:09:38.000 --> 00:09:40.000]  你說有兩個怎樣
[00:09:40.000 --> 00:09:42.000]  那你就拿兩張
[00:09:42.000 --> 00:09:44.000]  不過我的最低目標就是一張
[00:09:44.000 --> 00:09:46.000]  如果每一個
[00:09:46.000 --> 00:09:48.000]  每人拿一張
[00:09:48.000 --> 00:09:50.000]  五堂又拿一張
[00:09:50.000 --> 00:09:52.000]  我告訴你 你根本是錯不完
[00:09:52.000 --> 00:09:54.000]  是不是
[00:09:54.000 --> 00:09:56.000]  好 我們就用兩分鐘來禱告
[00:09:56.000 --> 00:09:58.000]  請大家去禱告 一起
[00:09:58.000 --> 00:10:00.000]  聖靈我在這時候求你
[00:10:00.000 --> 00:10:02.000]  真的使用我們這兩分鐘
[00:10:02.000 --> 00:10:04.000]  甚至我們在小組裡面
[00:10:04.000 --> 00:10:06.000]  可能有分享一些感恩事情
[00:10:06.000 --> 00:10:08.000]  或者我們代求一些事情
[00:10:08.000 --> 00:10:10.000]  主耶穌我就代求
[00:10:10.000 --> 00:10:12.000]  就是我們這一班的可愛的頂姊妹
[00:10:12.000 --> 00:10:14.000]  在未來的時候
[00:10:14.000 --> 00:10:16.000]  更愛耶穌更多
[00:10:16.000 --> 00:10:18.000]  聖靈我又求你在這個時間
[00:10:18.000 --> 00:10:20.000]  在這個時間
[00:10:20.000 --> 00:10:22.000]  賜下你知識言語 智慧的言語
[00:10:22.000 --> 00:10:24.000]  給我們在這裡在座當中
[00:10:24.000 --> 00:10:26.000]  每一個
[00:10:26.000 --> 00:10:28.000]  有沒有哪個形象
[00:10:28.000 --> 00:10:30.000]  哪個圖畫 哪個名字
[00:10:30.000 --> 00:10:32.000]  我是想邀請他
[00:10:32.000 --> 00:10:34.000]  十月二十四日下午來到的
[00:10:34.000 --> 00:10:36.000]  求你給我們
[00:10:36.000 --> 00:10:38.000]  給這幅意念的圖畫
[00:10:38.000 --> 00:10:40.000]  這個人我們
[00:10:40.000 --> 00:10:42.000]  奉耶穌的名禱告
[00:10:42.000 --> 00:10:44.000]  我不知大家有多少人認真
[00:10:44.000 --> 00:10:46.000]  引用吳鎮志牧師
[00:10:46.000 --> 00:10:48.000]  如果大家很認真的
[00:10:48.000 --> 00:10:50.000]  三分鐘 我現在都
[00:10:50.000 --> 00:10:52.000]  不知道多少分鐘
[00:10:52.000 --> 00:10:54.000]  應該兩分鐘 一分鐘
[00:10:54.000 --> 00:10:56.000]  如果剛才祈禱裡面
[00:10:56.000 --> 00:10:58.000]  你們有一個圖畫在腦邊
[00:10:58.000 --> 00:11:00.000]  我請你記住 好不好
[00:11:00.000 --> 00:11:02.000]  邀請他
[00:11:02.000 --> 00:11:04.000]  在邀請之前
[00:11:04.000 --> 00:11:06.000]  祈禱 祝福這張東西
[00:11:06.000 --> 00:11:08.000]  可能一張帶成家人都可以
[00:11:08.000 --> 00:11:10.000]  這個RPG
[00:11:10.000 --> 00:11:12.000]  就是這樣
[00:11:12.000 --> 00:11:14.000]  所以RPG
[00:11:14.000 --> 00:11:16.000]  我今天有三個向道
[00:11:16.000 --> 00:11:18.000]  第一 它是一支屬靈上的
[00:11:18.000 --> 00:11:20.000]  火箭炮 無敵不摧
[00:11:20.000 --> 00:11:22.000]  第二 它在當中
[00:11:22.000 --> 00:11:24.000]  就是我們復興禱告
[00:11:24.000 --> 00:11:26.000]  在我們小組裡面
[00:11:26.000 --> 00:11:28.000]  真的能夠復興出來的
[00:11:28.000 --> 00:11:30.000]  其中一條路線
[00:11:30.000 --> 00:11:32.000]  第三 下一張撇子
[00:11:32.000 --> 00:11:34.000]  是我今天所講到的
[00:11:34.000 --> 00:11:36.000]  RPG也有第三樣東西
[00:11:36.000 --> 00:11:38.000]  要活出一個異象的人生
[00:11:38.000 --> 00:11:40.000]  除了RPG這個復興禱告之外
[00:11:40.000 --> 00:11:42.000]  我將它認為三點
[00:11:42.000 --> 00:11:44.000]  第一個 拒絕
[00:11:44.000 --> 00:11:46.000]  要拒絕一些東西 放棄一些東西
[00:11:46.000 --> 00:11:48.000]  第二 堅持
[00:11:48.000 --> 00:11:50.000]  容許我多一點
[00:11:50.000 --> 00:11:52.000]  開放一點
[00:11:52.000 --> 00:11:54.000]  這個持續
[00:11:54.000 --> 00:11:56.000]  有持續 有更新
[00:11:56.000 --> 00:11:58.000]  第三 去街上引導我們
[00:11:58.000 --> 00:12:00.000]  這個
[00:12:00.000 --> 00:12:02.000]  情況
[00:12:02.000 --> 00:12:04.000]  都好在我等一下信息裡面
[00:12:04.000 --> 00:12:06.000]  跟大家分享
[00:12:06.000 --> 00:12:08.000]  我們再看看
[00:12:08.000 --> 00:12:10.000]  我們剛才讀的
[00:12:10.000 --> 00:12:12.000]  或是今天所用的經文
[00:12:12.000 --> 00:12:14.000]  《新年廿九章》第十八節
[00:12:14.000 --> 00:12:16.000]  一些版本 讓我們知道
[00:12:16.000 --> 00:12:18.000]  活出異象人生
[00:12:18.000 --> 00:12:20.000]  這個異象到底是什麼來的
[00:12:20.000 --> 00:12:22.000]  好嗎 下一張
[00:12:22.000 --> 00:12:24.000]  好 看到嗎
[00:12:24.000 --> 00:12:26.000]  請你留意
[00:12:26.000 --> 00:12:28.000]  剛才我聽大家讀的時候
[00:12:28.000 --> 00:12:30.000]  是漏了括號那裡
[00:12:30.000 --> 00:12:32.000]  其實《聖經》括號那裡
[00:12:32.000 --> 00:12:34.000]  其實是很重要的
[00:12:34.000 --> 00:12:36.000]  和合本我是習慣讀的
[00:12:36.000 --> 00:12:38.000]  第一 沒有異象是怎樣
[00:12:38.000 --> 00:12:40.000]  畫作默示
[00:12:40.000 --> 00:12:42.000]  就聞就放肆
[00:12:42.000 --> 00:12:44.000]  這個是負面的
[00:12:44.000 --> 00:12:46.000]  違遵守律法的
[00:12:46.000 --> 00:12:48.000]  便為有福
[00:12:48.000 --> 00:12:50.000]  當你再讀的時候
[00:12:50.000 --> 00:12:52.000]  異象默示 即是上帝的話
[00:12:52.000 --> 00:12:54.000]  默示嘛 記不記得
[00:12:54.000 --> 00:12:56.000]  如果看回舊時
[00:12:56.000 --> 00:12:58.000]  在耶穌來之前 全部默示
[00:12:58.000 --> 00:13:00.000]  即是上帝沒有作為
[00:13:00.000 --> 00:13:02.000]  上帝不做事
[00:13:02.000 --> 00:13:04.000]  如果今天說上帝做事
[00:13:04.000 --> 00:13:06.000]  即是上帝的話在當中
[00:13:06.000 --> 00:13:08.000]  如果將它口語化
[00:13:08.000 --> 00:13:10.000]  就是沒有了上帝的話語
[00:13:10.000 --> 00:13:12.000]  聞就怎樣 放肆
[00:13:12.000 --> 00:13:14.000]  違遵守夜話的
[00:13:14.000 --> 00:13:16.000]  便為有福
[00:13:16.000 --> 00:13:18.000]  其實如果你再推再讀
[00:13:18.000 --> 00:13:20.000]  不就幾次詩篇第一篇
[00:13:20.000 --> 00:13:22.000]  《不從我人的計謀》
[00:13:22.000 --> 00:13:24.000]  要在耶穌 在溪水邊
[00:13:24.000 --> 00:13:26.000]  吸收上帝的教訓
[00:13:26.000 --> 00:13:28.000]  讓上帝有話
[00:13:28.000 --> 00:13:30.000]  帶另外的結果 知道嗎
[00:13:30.000 --> 00:13:32.000]  呂振宗其實是一個
[00:13:32.000 --> 00:13:34.000]  這個人很厲害
[00:13:34.000 --> 00:13:36.000]  可以說是一個神學家
[00:13:36.000 --> 00:13:38.000]  他單獨一個人
[00:13:38.000 --> 00:13:40.000]  將成本聖經
[00:13:40.000 --> 00:13:42.000]  將它翻譯成廣東話
[00:13:42.000 --> 00:13:44.000]  即是中文
[00:13:44.000 --> 00:13:46.000]  我幾喜歡他這個版本
[00:13:46.000 --> 00:13:48.000]  因為幾直接的
[00:13:48.000 --> 00:13:50.000]  讓我們今天能夠明白
[00:13:50.000 --> 00:13:52.000]  認識今天信息
[00:13:52.000 --> 00:13:54.000]  的實用性難
[00:13:54.000 --> 00:13:56.000]  我們一起讀一讀呂振宗 好嗎
[00:13:56.000 --> 00:13:59.000]  一二三 沒有先知先覺的教訓
[00:13:59.000 --> 00:14:01.000]  括號 原文是
[00:14:01.000 --> 00:14:03.000]  異象 人就放肆
[00:14:03.000 --> 00:14:05.000]  遵守律法的
[00:14:05.000 --> 00:14:07.000]  便為有福
[00:14:07.000 --> 00:14:09.000]  後半段就很相似
[00:14:09.000 --> 00:14:11.000]  但前半段他就將
[00:14:11.000 --> 00:14:13.000]  和合本的異象
[00:14:13.000 --> 00:14:15.000]  寫了出來 反而他括號
[00:14:15.000 --> 00:14:17.000]  就是異象 甚麼叫異象
[00:14:17.000 --> 00:14:19.000]  在他解釋就是
[00:14:19.000 --> 00:14:21.000]  先知先覺的教訓
[00:14:21.000 --> 00:14:23.000]  這是兩個意思 第一是聖經的話
[00:14:23.000 --> 00:14:25.000]  第二 如果在朕信會來講
[00:14:25.000 --> 00:14:27.000]  先知先覺教訓就是先知的信息
[00:14:27.000 --> 00:14:29.000]  如果沒有了
[00:14:29.000 --> 00:14:31.000]  那你就會放肆
[00:14:31.000 --> 00:14:33.000]  那甚麼叫做放肆呢
[00:14:33.000 --> 00:14:35.000]  等下我再講
[00:14:35.000 --> 00:14:37.000]  不過呢 有一本英文版本
[00:14:37.000 --> 00:14:39.000]  其實有點像的
[00:14:39.000 --> 00:14:41.000]  Message 更加精粹地
[00:14:41.000 --> 00:14:43.000]  它說
[00:14:43.000 --> 00:14:45.000]  If people can't see what God is doing
[00:14:45.000 --> 00:14:47.000]  They stumble all over themselves
[00:14:47.000 --> 00:14:49.000]  即是怎樣呢
[00:14:49.000 --> 00:14:51.000]  簡單一點 用我最差的英文
[00:14:51.000 --> 00:14:53.000]  如果我們看不到上帝的作為
[00:14:53.000 --> 00:14:55.000]  我們會被上帝的作為
[00:14:55.000 --> 00:14:57.000]  叛倒 即是甚麼意思
[00:14:57.000 --> 00:14:59.000]  聖誕就來 簡單一點
[00:14:59.000 --> 00:15:01.000]  聖誕是紀念耶穌的降身
[00:15:01.000 --> 00:15:03.000]  輸尊降貴
[00:15:03.000 --> 00:15:05.000]  然後過幾年
[00:15:05.000 --> 00:15:07.000]  就釘死
[00:15:07.000 --> 00:15:09.000]  如果你看不到耶穌這個身份
[00:15:09.000 --> 00:15:11.000]  聖誕這個意義的時候
[00:15:11.000 --> 00:15:13.000]  你反而被他stumble 甚麼叫stumble
[00:15:13.000 --> 00:15:15.000]  越來越stumble就kick到
[00:15:15.000 --> 00:15:17.000]  聖誕是甚麼日子知不知道
[00:15:17.000 --> 00:15:19.000]  現代聖誕是Fever的日子
