
[00:00:00.000 --> 00:00:04.000]  今天我們來到《馬可福音》第十一章的段落
[00:07:07.000 --> 00:07:11.000]  所以當時的人是會帶些錢去換動物
[00:07:11.000 --> 00:07:12.000]  即是怎樣
[00:07:12.000 --> 00:07:14.000]  那些商人就可以趁機抬高價錢
[00:07:14.000 --> 00:07:16.000]  因為你只有錢
[00:07:16.000 --> 00:07:17.000]  你要換動物
[00:07:17.000 --> 00:07:19.000]  特別這裏講賣甲子就是
[00:07:19.000 --> 00:07:22.000]  窮人窮人是買不起牛和羊的
[00:07:22.000 --> 00:07:24.000]  如果按照舊約的規例
[00:07:24.000 --> 00:07:26.000]  他們是買些雀鳥甲子
[00:07:26.000 --> 00:07:28.000]  所以商人是會抬高價錢
[00:07:28.000 --> 00:07:30.000]  當然想賺多些
[00:07:30.000 --> 00:07:32.000]  那些拉比不滿怎樣做呢
[00:07:32.000 --> 00:07:35.000]  他們原來都會在聖殿裏面
[00:07:35.000 --> 00:07:37.000]  都會有這些象徵式的行動
[00:07:37.000 --> 00:07:39.000]  即是去到阻礙人做生意
[00:07:39.000 --> 00:07:41.000]  當然不會打人
[00:07:41.000 --> 00:07:43.000]  但是他們可能會去罵那些
[00:07:43.000 --> 00:07:45.000]  看不過眼的商人
[00:07:45.000 --> 00:07:48.000]  換言之這些表達跟耶穌有點像
[00:07:48.000 --> 00:07:50.000]  不知道我講到這裏你會不會覺得
[00:07:50.000 --> 00:07:53.000]  有誰覺得耶穌跟我的領袖是有點像的
[00:07:53.000 --> 00:07:57.000]  可能我知道有些人未必舉手
[00:07:57.000 --> 00:08:00.000]  但你會留意到是有點類似的原來
[00:08:00.000 --> 00:08:03.000]  那當年聖殿的宗教領袖
[00:08:03.000 --> 00:08:06.000]  不會喜歡你這樣阻礙我
[00:08:06.000 --> 00:08:09.000]  阻礙聖殿的運作
[00:08:09.000 --> 00:08:12.000]  但是有時是有些正面的回應的
[00:08:12.000 --> 00:08:14.000]  當年剛才提過一個例子就是
[00:08:14.000 --> 00:08:16.000]  賣甲子的價錢過高
[00:08:16.000 --> 00:08:19.000]  當年最首當其衝的是一些窮人
[00:08:19.000 --> 00:08:20.000]  沒什麼錢的人
[00:08:20.000 --> 00:08:22.000]  於是拉比提出什麼呢
[00:08:22.000 --> 00:08:24.000]  可能有些人聽過
[00:08:24.000 --> 00:08:26.000]  就是罷買了
[00:08:26.000 --> 00:08:27.000]  不買他 不做他的生意
[00:08:27.000 --> 00:08:29.000]  讓他沒有生意做
[00:08:29.000 --> 00:08:31.000]  當年當時的猶太人
[00:08:31.000 --> 00:08:33.000]  都有很多是很敬重拉比
[00:08:33.000 --> 00:08:35.000]  即是那些宗教教師的教導
[00:08:35.000 --> 00:08:37.000]  所以他們是會跟著做
[00:08:37.000 --> 00:08:39.000]  結果就真的沒有人做過那些生意
[00:08:39.000 --> 00:08:41.000]  當然那些商人就發現賣不出
[00:08:41.000 --> 00:08:43.000]  就是摘了變蟹貨
[00:08:43.000 --> 00:08:46.000]  就是要散貨
[00:08:46.000 --> 00:08:48.000]  那你就要減價促銷
[00:08:48.000 --> 00:08:51.000]  就好像現在那些食物展
[00:08:51.000 --> 00:08:53.000]  最後一天你會減價促銷
[00:08:53.000 --> 00:08:55.000]  那就解決了問題
[00:08:55.000 --> 00:08:58.000]  就好像問題消失了
[00:08:58.000 --> 00:09:02.000]  換言之不是只有耶穌一個反對
[00:09:02.000 --> 00:09:05.000]  聖殿的運作問題
[00:09:05.000 --> 00:09:07.000]  可能你聽到這裡就覺得
[00:09:07.000 --> 00:09:09.000]  為什麼這麼相似
[00:09:09.000 --> 00:09:12.000]  那耶穌有什麼特別
[00:09:12.000 --> 00:09:15.000]  耶穌原來可以跟一班宗教的教師
[00:09:15.000 --> 00:09:17.000]  都可以有這麼相似的觀點
[00:09:17.000 --> 00:09:20.000]  那分別在哪裡
[00:09:20.000 --> 00:09:23.000]  耶穌反對的特別之處
[00:09:23.000 --> 00:09:25.000]  在於祂的原因論點
[00:09:25.000 --> 00:09:27.000]  跟那些拉比是不一樣
[00:09:27.000 --> 00:09:29.000]  雖然我們剛才形容了那些拉比
[00:09:29.000 --> 00:09:31.000]  都是可以有這麼激烈的表達
[00:09:31.000 --> 00:09:33.000]  但是他們不覺得聖殿
[00:09:33.000 --> 00:09:35.000]  是出了根本上的問題
[00:09:35.000 --> 00:09:38.000]  他們不覺得憲制本身有問題
[00:09:38.000 --> 00:09:40.000]  他們只是覺得那個樣子而已
[00:09:40.000 --> 00:09:42.000]  執行的過程出了一些差錯
[00:09:42.000 --> 00:09:44.000]  所以就要糾正了
[00:09:44.000 --> 00:09:46.000]  他們都不是反對買賣動物這件事
[00:09:46.000 --> 00:09:48.000]  只是覺得我們買得太高了
[00:09:48.000 --> 00:09:50.000]  那你就令到猶太人
[00:09:50.000 --> 00:09:52.000]  不能正常去到憲制
[00:09:52.000 --> 00:09:54.000]  所以他們不覺得這個憲制
[00:09:54.000 --> 00:09:57.000]  這個叫做聖殿本身有什麼問題
[00:09:57.000 --> 00:09:59.000]  但是耶穌的反對
[00:09:59.000 --> 00:10:03.000]  是徹底質疑整個聖殿的意義
[00:10:03.000 --> 00:10:04.000]  他這樣說
[00:10:04.000 --> 00:10:06.000]  經上不是記著
[00:10:06.000 --> 00:10:09.000]  我的殿要稱為萬國禱告的殿嗎
[00:10:09.000 --> 00:10:12.000]  你們竟使他淪為賊窩
[00:10:12.000 --> 00:10:15.000]  這裡一句的譴責
[00:10:15.000 --> 00:10:17.000]  其實是包括了兩個
[00:10:17.000 --> 00:10:19.000]  在舊約聖經的典故
[00:10:19.000 --> 00:10:21.000]  第一個典故是我的殿
[00:10:21.000 --> 00:10:23.000]  要稱為萬國禱告的殿
[00:10:23.000 --> 00:10:25.000]  萬國禱告的殿
[00:10:25.000 --> 00:10:28.000]  是出自於二塞亞書五十六章七節
[00:10:28.000 --> 00:10:31.000]  那麼二塞亞書五十六章說什麼呢
[00:10:31.000 --> 00:10:33.000]  用簡單的言語去概括
[00:10:33.000 --> 00:10:35.000]  就是在說聖殿
[00:10:35.000 --> 00:10:37.000]  一個讓人遇見神的地方
[00:10:37.000 --> 00:10:39.000]  理應是所有人
[00:10:39.000 --> 00:10:41.000]  無論是以色列人
[00:10:41.000 --> 00:10:44.000]  還是外邦人都可以去遇見神
[00:10:44.000 --> 00:10:46.000]  是不受任何的限制
[00:10:46.000 --> 00:10:49.000]  他們可以自由的來到跟神去親近
[00:10:49.000 --> 00:10:52.000]  但是當年隨著歷史的演變
[00:10:52.000 --> 00:10:54.000]  到耶穌的時代
[00:10:54.000 --> 00:10:56.000]  聖殿是由一幫人
[00:10:56.000 --> 00:10:59.000]  猶太教的領袖去操縱了
[00:10:59.000 --> 00:11:01.000]  你可以想像一下
[00:11:01.000 --> 00:11:03.000]  那些人擺賣
[00:11:03.000 --> 00:11:07.000]  斷顧到有人默許
[00:11:07.000 --> 00:11:10.000]  是會被食環署驅趕和抓的
[00:11:10.000 --> 00:11:13.000]  為什麼他們沒有被聖殿的人趕走呢
[00:11:13.000 --> 00:11:15.000]  很明顯是有人默許
[00:11:15.000 --> 00:11:18.000]  甚至是縱容那些人在那裡做生意
[00:11:18.000 --> 00:11:20.000]  做生意本身都未必是最大問題
[00:11:20.000 --> 00:11:22.000]  最大問題是容許他們
[00:11:22.000 --> 00:11:25.000]  去壓榨那些窮人
[00:11:25.000 --> 00:11:27.000]  去故意
[00:11:27.000 --> 00:11:30.000]  其實無意中是阻攔了人去敬拜神
[00:11:30.000 --> 00:11:33.000]  就是變成你沒有錢就不能敬拜神
[00:11:33.000 --> 00:11:36.000]  你不夠錢買動物就請你離開
[00:11:36.000 --> 00:11:38.000]  就是你夠錢才回來
[00:11:38.000 --> 00:11:41.000]  所以聖殿那個理想
[00:11:41.000 --> 00:11:44.000]  讓猶太人和外邦人一起
[00:11:44.000 --> 00:11:47.000]  在上帝面前很自由敬拜的理想
[00:11:47.000 --> 00:11:49.000]  就是這樣磨滅了
[00:11:49.000 --> 00:11:51.000]  甚至可以說是消失了
[00:11:51.000 --> 00:11:54.000]  這裡就連接到耶穌用的第二個典故
[00:11:54.000 --> 00:11:56.000]  就是說你們
[00:11:56.000 --> 00:11:57.000]  不只是那些商人
[00:11:57.000 --> 00:11:59.000]  甚至是在說縱容那些商人
[00:11:59.000 --> 00:12:01.000]  做了這些事情的人
[00:12:01.000 --> 00:12:04.000]  令到聖殿淪為一個賊窩
[00:12:04.000 --> 00:12:09.000]  賊窩是耶利米書七章十一節的內容
[00:12:09.000 --> 00:12:12.000]  在耶利米書那個場景裡面
[00:12:12.000 --> 00:12:15.000]  其實是譴責一班宗教領袖
[00:12:15.000 --> 00:12:16.000]  剛剛就是宗教領袖
[00:12:16.000 --> 00:12:18.000]  那些人他們做什麼呢
[00:12:18.000 --> 00:12:20.000]  他們不只是在說貪錢
[00:12:20.000 --> 00:12:23.000]  甚至在耶利米先知的斥責
[00:12:23.000 --> 00:12:27.000]  說那些人去偷渡殺害姦淫起假洗
[00:12:27.000 --> 00:12:29.000]  就是做了壞事
[00:12:29.000 --> 00:12:30.000]  做壞事是不夠的
[00:12:30.000 --> 00:12:31.000]  做壞事還要怎麼樣呢
[00:12:31.000 --> 00:12:33.000]  因為他們是聖殿的管理人員
[00:12:33.000 --> 00:12:35.000]  他們就可以去到聖殿獻祭
[00:12:35.000 --> 00:12:37.000]  就說我為我的罪贖罪
[00:12:37.000 --> 00:12:38.000]  贖罪完了
[00:12:38.000 --> 00:12:39.000]  我沒事了
[00:12:39.000 --> 00:12:40.000]  那我就繼續犯罪
[00:12:40.000 --> 00:12:41.000]  簡單點說
[00:12:41.000 --> 00:12:43.000]  好像買贖罪券那樣
[00:12:43.000 --> 00:12:47.000]  在耶穌時代的領袖又怎麼樣呢
[00:12:47.000 --> 00:12:48.000]  剛才說過
[00:12:48.000 --> 00:12:50.000]  沒理由無緣無故你擺檔
[00:12:50.000 --> 00:12:51.000]  沒人趕走
[00:12:51.000 --> 00:12:52.000]  所以一定是有人縱容
[00:12:52.000 --> 00:12:54.000]  以及去到默許
[00:12:54.000 --> 00:12:56.000]  甚至當中去到收受利益
[00:12:56.000 --> 00:12:57.000]  去自己賺錢
[00:12:57.000 --> 00:12:59.000]  那這個都是當時
[00:12:59.000 --> 00:13:02.000]  就是耶穌時代宗教領袖那個東西
[00:13:02.000 --> 00:13:03.000]  所以他們真的是賊來的
[00:13:03.000 --> 00:13:05.000]  他們不是只是叫做默許
[00:13:05.000 --> 00:13:07.000]  甚至是主動做這個行徑
[00:13:07.000 --> 00:13:11.000]  就好像去到壓榨自己的同胞
[00:13:11.000 --> 00:13:14.000]  所以宗教領袖他們
[00:13:14.000 --> 00:13:17.000]  當他們重視的是自己的利益
[00:13:17.000 --> 00:13:19.000]  重視是整個儀式
[00:13:19.000 --> 00:13:20.000]  整個的聖殿
[00:13:20.000 --> 00:13:22.000]  過於到底那些人
[00:13:22.000 --> 00:13:25.000]  是不是真誠敬拜上帝的時候呢
[00:13:25.000 --> 00:13:29.000]  聖殿就只是成為了他們的工具
[00:13:29.000 --> 00:13:30.000]  就變成了一個
[00:13:30.000 --> 00:13:35.000]  是在拜他們心目中偶像的地方
[00:13:35.000 --> 00:13:36.000]  我們看這個段落
[00:13:36.000 --> 00:13:37.000]  沒錯
[00:13:37.000 --> 00:13:41.000]  耶穌沒有用無花果樹直接去講聖殿
[00:13:41.000 --> 00:13:43.000]  但是馬可的筆竹
[00:13:43.000 --> 00:13:45.000]  他是將他的筆下
[00:13:45.000 --> 00:13:47.000]  他寫了無花果樹的記載
[00:13:47.000 --> 00:13:50.000]  和聖殿的事件
[00:13:50.000 --> 00:13:52.000]  是擺在一起去看的時候
[00:13:52.000 --> 00:13:54.000]  代表無花果樹
[00:13:54.000 --> 00:13:56.000]  其實是有一個
[00:13:56.000 --> 00:13:58.000]  去到隱約用來詮釋
[00:13:58.000 --> 00:14:02.000]  耶穌在聖殿所做事情的一個基礎
[00:14:02.000 --> 00:14:05.000]  所以我們翻前一點點經文的內容
[00:14:05.000 --> 00:14:09.000]  看馬可福音11章12到14節
[00:14:09.000 --> 00:14:10.000]  那裡講到說
[00:14:10.000 --> 00:14:12.000]  第二天他們離開八大來的時候
[00:14:12.000 --> 00:14:13.000]  耶穌餓了
[00:14:13.000 --> 00:14:15.000]  他遠遠看見一火掌
[00:14:15.000 --> 00:14:17.000]  有葉子的無花果樹
[00:14:17.000 --> 00:14:18.000]  就走過去
[00:14:18.000 --> 00:14:22.000]  看能不能在樹上找到什麼
[00:14:22.000 --> 00:14:24.000]  但來到那裡隨了葉子
[00:14:24.000 --> 00:14:25.000]  什麼也找不著
[00:14:25.000 --> 00:14:29.000]  因為這不是收無花果的季節
[00:14:29.000 --> 00:14:30.000]  耶穌對他說
[00:14:30.000 --> 00:14:31.000]  從今以後
[00:14:31.000 --> 00:14:33.000]  永遠也沒有人吃你的果子
[00:14:33.000 --> 00:14:37.000]  他的門徒也聽見了
[00:14:37.000 --> 00:14:41.000]  這不是收無花果的季節
[00:14:41.000 --> 00:14:42.000]  你就這樣可能就會想
[00:14:42.000 --> 00:14:44.000]  那就是沒有果實
[00:14:44.000 --> 00:14:45.000]  沒有果實
[00:14:45.000 --> 00:14:47.000]  那耶穌為什麼要發怒呢
[00:14:47.000 --> 00:14:48.000]  耶穌在那裡
[00:14:48.000 --> 00:14:50.000]  雖然的確據學者的考據
[00:14:50.000 --> 00:14:52.000]  那個時間的確
[00:14:52.000 --> 00:14:54.000]  未必是一個收成的季節
[00:14:54.000 --> 00:14:56.000]  未必近夏天的收成
[00:14:56.000 --> 00:14:58.000]  可能是初春的時候
[00:14:58.000 --> 00:15:00.000]  可能只是剛剛生長的植物
[00:15:00.000 --> 00:15:02.000]  未必有什麼收成的果實
[00:15:02.000 --> 00:15:04.000]  但是如果我們去
[00:15:04.000 --> 00:15:06.000]  大家有種過東西的話
[00:15:06.000 --> 00:15:07.000]  種過一些植物
[00:15:07.000 --> 00:15:10.000]  或者特別種一些水果的話
[00:15:10.000 --> 00:15:12.000]  我們會知道
[00:15:12.000 --> 00:15:13.000]  沒錯一棵樹
[00:15:13.000 --> 00:15:15.000]  它會慢慢去發芽
[00:15:15.000 --> 00:15:16.000]  成長
[00:15:16.000 --> 00:15:17.000]  結果實
[00:15:17.000 --> 00:15:19.000]  當然不是一開始就砰一聲
[00:15:19.000 --> 00:15:20.000]  有一個很好的果實給你吃的
[00:15:20.000 --> 00:15:22.000]  但是總是有些成長的過程
[00:15:22.000 --> 00:15:23.000]  就是有些小小的
[00:15:23.000 --> 00:15:24.000]  青青的
[00:15:24.000 --> 00:15:26.000]  就是你知道還沒熟的
[00:15:26.000 --> 00:15:27.000]  還沒真的好吃
[00:15:27.000 --> 00:15:28.000]  但是起碼可以吃一下
[00:15:28.000 --> 00:15:29.000]  就是你可以咬的
[00:15:29.000 --> 00:15:31.000]  就是可能不好吃
[00:15:31.000 --> 00:15:33.000]  所以這裡說的那棵樹
[00:15:33.000 --> 00:15:35.000]  正常的情況下
[00:15:35.000 --> 00:15:36.000]  它有葉子
[00:15:36.000 --> 00:15:37.000]  它真的很多的葉子
[00:15:37.000 --> 00:15:40.000]  就應該有一點點這樣的果實
[00:15:40.000 --> 00:15:42.000]  這裡大家留意一下
[00:15:42.000 --> 00:15:43.000]  在十三節那裡
[00:15:43.000 --> 00:15:47.000]  它是說一棵有葉子的無花果樹
[00:15:47.000 --> 00:15:48.000]  走過去的時候
[00:15:48.000 --> 00:15:49.000]  就看到那裡
[00:15:49.000 --> 00:15:50.000]  除了葉子
[00:15:50.000 --> 00:15:52.000]  什麼都找不到
[00:15:52.000 --> 00:15:54.000]  葉子強調了兩次
[00:15:54.000 --> 00:15:56.000]  你看到它有兩次的出現
[00:15:56.000 --> 00:15:58.000]  似乎要強調這棵樹
[00:15:58.000 --> 00:16:00.000]  看上去很正常
[00:16:00.000 --> 00:16:02.000]  好像一棵很茂盛的樹
[00:16:02.000 --> 00:16:05.000]  但是它沒有果實
[00:16:05.000 --> 00:16:06.000]  它有樹葉
[00:16:06.000 --> 00:16:07.000]  就是如果我們有一點點
[00:16:07.000 --> 00:16:09.000]  生物學的知識
[00:16:09.000 --> 00:16:11.000]  樹葉應該是幫助做光合作用
[00:16:11.000 --> 00:16:13.000]  幫樹吸收養分
[00:16:13.000 --> 00:16:14.000]  然後結果子
[00:16:14.000 --> 00:16:15.000]  它有很多樹葉
[00:16:15.000 --> 00:16:17.000]  就是它應該有不少的養分
[00:16:17.000 --> 00:16:18.000]  但是它沒有果實
[00:16:18.000 --> 00:16:20.000]  就是連一點點那些
[00:16:20.000 --> 00:16:25.000]  叫做吃得下那些都沒有
[00:16:25.000 --> 00:16:27.000]  無花果樹只有樹葉
[00:16:27.000 --> 00:16:30.000]  而無果子
[00:16:30.000 --> 00:16:32.000]  聖殿
[00:16:32.000 --> 00:16:36.000]  聖殿的葉子是什麼呢
[00:16:36.000 --> 00:16:38.000]  沒錯聖殿有很完整的
[00:16:38.000 --> 00:16:39.000]  憲制的體系
[00:16:39.000 --> 00:16:41.000]  有很完整嚴謹
[00:16:41.000 --> 00:16:43.000]  跟著舊約律法
[00:16:43.000 --> 00:16:44.000]  所去運行的方法
[00:16:44.000 --> 00:16:46.000]  甚至有很多人買賣動物
[00:16:46.000 --> 00:16:47.000]  很多人買賣動物
[00:16:47.000 --> 00:16:48.000]  其實不一定壞事
[00:16:48.000 --> 00:16:51.000]  就是很多人來到憲制
