
[00:00:00.000 --> 00:00:02.320]  各位定庸姐妹平安
[00:06:28.040 --> 00:06:29.680]  關於教會的真理
[00:06:29.680 --> 00:06:31.120]  告訴給《以復所教會》
[00:06:31.120 --> 00:06:32.240]  也告訴我們
[00:06:32.240 --> 00:06:33.960]  我們先來看《以復所書》第一章
[00:06:33.960 --> 00:06:36.240]  在第十九節到二十三節
[00:06:36.240 --> 00:06:37.440]  保羅說並知道
[00:06:37.440 --> 00:06:40.520]  祂就是天父向我們這信的人
[00:06:40.520 --> 00:06:43.680]  所顯的能力是何等浩大
[00:06:43.680 --> 00:06:48.160]  就是造祂在基督身上所運行的
[00:06:48.160 --> 00:06:50.040]  大能大力
[00:06:50.040 --> 00:06:52.520]  這個大能大力或者是能力
[00:06:52.520 --> 00:06:54.800]  在《以復所書》裡面出現好幾遍
[00:06:54.800 --> 00:06:56.920]  這是非常重要的一個名詞
[00:06:56.920 --> 00:06:58.960]  耶穌基督的大能大力
[00:06:58.960 --> 00:07:00.960]  使祂從死裡復活
[00:07:00.960 --> 00:07:03.200]  叫祂在天上
[00:07:03.200 --> 00:07:06.120]  坐在自己自己天父的右邊
[00:07:06.120 --> 00:07:07.800]  然後二十一節
[00:07:07.800 --> 00:07:10.200]  遠超過一切執政的
[00:07:10.200 --> 00:07:11.160]  掌權的
[00:07:11.160 --> 00:07:12.040]  有能的
[00:07:12.040 --> 00:07:12.720]  組織的
[00:07:12.720 --> 00:07:14.720]  和一切有名的
[00:07:14.720 --> 00:07:16.240]  這裡說不但是在今世
[00:07:16.240 --> 00:07:18.640]  連來世也都超過了
[00:07:18.640 --> 00:07:21.000]  又將萬有都扶在祂的腳下
[00:07:21.000 --> 00:07:23.160]  使祂為教會
[00:07:23.160 --> 00:07:23.600]  記得啊
[00:07:23.600 --> 00:07:27.800]  使祂為教會做萬有之手
[00:07:27.800 --> 00:07:29.520]  來一起來念二十三節
[00:07:29.520 --> 00:07:30.920]  教會是什麼
[00:07:30.920 --> 00:07:36.400]  祂的身體是那充滿萬有者所充滿
[00:07:36.400 --> 00:07:38.800]  這幾節聖經太豐富了
[00:07:38.800 --> 00:07:40.320]  你要思想教會的真理
[00:07:40.320 --> 00:07:42.800]  就必須好好的來默想思想
[00:07:42.800 --> 00:07:43.960]  這幾節聖經
[00:07:43.960 --> 00:07:45.400]  這很清楚告訴我們
[00:07:45.400 --> 00:07:48.640]  我們的耶穌基督是偉大奇妙的主
[00:07:48.640 --> 00:07:49.440]  為什麼呢
[00:07:49.440 --> 00:07:52.760]  因為祂是那位蠻有能力的主
[00:07:52.760 --> 00:07:55.560]  但是天父接受祂的浩大的能力
[00:07:55.560 --> 00:07:56.800]  大能大力
[00:07:56.800 --> 00:07:57.760]  叫耶穌怎麼樣
[00:07:57.760 --> 00:08:00.000]  從死裡復活過來
[00:08:00.000 --> 00:08:03.320]  哈利路亞這是耶穌基督最寶貴的地方
[00:08:03.320 --> 00:08:04.760]  祂不是死在墳墓裡面
[00:08:04.760 --> 00:08:06.600]  就永遠躺在墳墓裡面
[00:08:06.600 --> 00:08:08.560]  祂是從死裡復活的
[00:08:08.560 --> 00:08:10.680]  不然是祂蠻有能力
[00:08:10.680 --> 00:08:11.520]  還有怎麼樣
[00:08:11.520 --> 00:08:13.240]  蠻有權柄
[00:08:13.240 --> 00:08:15.240]  遠超過一切執政的
[00:08:15.240 --> 00:08:16.120]  掌權的
[00:08:16.120 --> 00:08:16.920]  有能的
[00:08:16.920 --> 00:08:17.480]  組織的
[00:08:17.480 --> 00:08:18.960]  一切有名的
[00:08:18.960 --> 00:08:19.560]  換句話說
[00:08:19.560 --> 00:08:21.880]  你可以想到的
[00:08:21.880 --> 00:08:23.960]  地上所有政府的權柄
[00:08:23.960 --> 00:08:25.800]  國家的能力
[00:08:25.800 --> 00:08:26.960]  在上掌權的
[00:08:26.960 --> 00:08:28.920]  或者是在天空的
[00:08:28.920 --> 00:08:30.320]  所有這一切
[00:08:30.320 --> 00:08:30.920]  組織的
[00:08:30.920 --> 00:08:31.720]  而且有名的
[00:08:31.720 --> 00:08:33.240]  或者無名的
[00:08:33.240 --> 00:08:34.840]  都怎麼樣
[00:08:34.840 --> 00:08:38.080]  都要服在耶穌基督的政權底下
[00:08:38.080 --> 00:08:40.200]  所以這是為什麼教會知道如今
[00:08:40.200 --> 00:08:42.200]  從最早的使徒教會
[00:08:42.200 --> 00:08:43.920]  耶路撒冷的教會
[00:08:43.920 --> 00:08:44.880]  不論是羅馬
[00:08:44.880 --> 00:08:46.040]  君王這些暴君
[00:08:46.040 --> 00:08:47.200]  想要來毀滅
[00:08:47.200 --> 00:08:48.600]  想要來逼迫神的教會
[00:08:48.600 --> 00:08:50.200]  但是他們都沒有辦法得逞
[00:08:50.200 --> 00:08:51.040]  為什麼呢
[00:08:51.040 --> 00:08:52.960]  因為教會的元首是誰
[00:08:52.960 --> 00:08:54.480]  耶穌基督
[00:08:54.480 --> 00:08:55.880]  是祂做耶穌基督
[00:08:55.880 --> 00:08:57.920]  所以祂在那裡做寶
[00:08:57.920 --> 00:08:58.680]  做掌管權的時候
[00:08:58.680 --> 00:09:01.960]  沒有任何的權勢想難倒祂
[00:09:01.960 --> 00:09:03.920]  包括我們過去看到中國教會
[00:09:03.920 --> 00:09:05.680]  受到很多的逼迫
[00:09:05.680 --> 00:09:06.720]  越逼迫教會
[00:09:06.720 --> 00:09:08.480]  越蓬勃的成長
[00:09:08.480 --> 00:09:09.240]  得救的人數
[00:09:09.240 --> 00:09:11.360]  越多加在祂自己的教會
[00:09:11.360 --> 00:09:13.080]  我們看到這是神
[00:09:13.080 --> 00:09:14.840]  祂透過耶穌基督
[00:09:14.840 --> 00:09:15.920]  復活的大能
[00:09:15.920 --> 00:09:17.040]  這樣一個權柄
[00:09:17.040 --> 00:09:18.800]  還有更寶貴的是
[00:09:18.800 --> 00:09:20.000]  為了教會的緣故
[00:09:20.000 --> 00:09:21.440]  為了教會的緣故
[00:09:21.440 --> 00:09:22.480]  這位耶穌基督
[00:09:22.480 --> 00:09:24.120]  也是統管萬有
[00:09:24.120 --> 00:09:26.480]  叫萬有都服在什麼
[00:09:26.480 --> 00:09:28.080]  祂的腳下
[00:09:28.080 --> 00:09:30.720]  因為祂坐在父神上帝的右邊
[00:09:30.720 --> 00:09:32.120]  祂是那位滿有權柄
[00:09:32.120 --> 00:09:32.800]  滿有能力的
[00:09:32.800 --> 00:09:34.840]  叫所有的一切都服在
[00:09:34.840 --> 00:09:36.960]  耶穌基督的腳下
[00:09:36.960 --> 00:09:38.760]  為了教會
[00:09:38.760 --> 00:09:40.200]  這是為什麼祂說
[00:09:40.200 --> 00:09:42.360]  我把天國的鑰匙賜給你
[00:09:42.360 --> 00:09:43.680]  把你在地上所捆綁的
[00:09:43.680 --> 00:09:45.640]  在天上也已經捆綁了
[00:09:45.640 --> 00:09:46.840]  在地上所釋放的
[00:09:46.840 --> 00:09:48.720]  在天上也已經釋放
[00:09:48.720 --> 00:09:49.240]  你可以想像
[00:09:49.240 --> 00:09:50.440]  教會有多麼大的權柄
[00:09:50.440 --> 00:09:52.040]  多麼大的能力嗎
[00:09:52.040 --> 00:09:54.160]  所以你千萬不要小看
[00:09:54.160 --> 00:09:56.200]  神在教會所做的工作
[00:09:56.200 --> 00:09:57.520]  祂為了教會的緣故
[00:09:57.520 --> 00:09:58.880]  將萬有統管
[00:09:58.880 --> 00:10:00.840]  萬有都服在耶穌基督的腳下
[00:10:00.840 --> 00:10:04.200]  祂把這樣的權柄賜給教會
[00:10:04.200 --> 00:10:06.640]  所以教會是耶穌基督的身體
[00:10:06.640 --> 00:10:07.880]  祂肯定會怎麼樣
[00:10:07.880 --> 00:10:09.280]  用祂的生命
[00:10:09.280 --> 00:10:11.160]  用祂的大能大力
[00:10:11.160 --> 00:10:12.800]  來保護祂的教會
[00:10:12.800 --> 00:10:14.120]  阿們
[00:10:14.120 --> 00:10:15.280]  所以我們應當要怎麼樣
[00:10:15.280 --> 00:10:17.480]  敬拜 尊崇祂
[00:10:17.480 --> 00:10:19.040]  所以我們當然來到神的面前
[00:10:19.040 --> 00:10:20.040]  敬拜撒美族的時候
[00:10:20.040 --> 00:10:21.800]  美族人來這裡崇拜的時候
[00:10:21.800 --> 00:10:24.640]  你的最重要的人物
[00:10:24.640 --> 00:10:25.920]  就是耶穌基督
[00:10:25.920 --> 00:10:27.280]  不是我們非常美好的敬拜
[00:10:27.280 --> 00:10:28.080]  雖然非常美好
[00:10:28.080 --> 00:10:29.160]  不是好聽的笑話
[00:10:29.160 --> 00:10:30.600]  所以讓你輕鬆一下
[00:10:30.600 --> 00:10:31.800]  不是很好的信息
[00:10:31.800 --> 00:10:33.240]  這些都很重要
[00:10:33.240 --> 00:10:34.240]  但是最重要的是
[00:10:34.240 --> 00:10:36.480]  你來朝見這位
[00:10:36.480 --> 00:10:37.800]  坐在寶座上
[00:10:37.800 --> 00:10:39.520]  天父右邊的這位
[00:10:39.520 --> 00:10:42.040]  耶穌基督 教會的元首
[00:10:42.040 --> 00:10:43.720]  因此我們要有正確的態度
[00:10:43.720 --> 00:10:45.080]  我們正確的心態
[00:10:45.080 --> 00:10:46.240]  來到神的殿中
[00:10:46.240 --> 00:10:47.760]  來敬拜撒美神的時候
[00:10:47.760 --> 00:10:49.720]  說神啊 祢是教會的元首
[00:10:49.720 --> 00:10:51.040]  我們都是祢的身體
[00:10:51.040 --> 00:10:53.120]  我們要來敬拜 尊崇祢
[00:10:53.120 --> 00:10:53.840]  不但是如此
[00:10:53.840 --> 00:10:54.920]  祂也是什麼
[00:10:54.920 --> 00:10:56.400]  復活的主
[00:10:56.400 --> 00:10:57.040]  阿們
[00:10:57.040 --> 00:10:58.160]  祂也是復活的主
[00:10:58.160 --> 00:11:00.440]  我們是祂的傑作
[00:11:00.440 --> 00:11:02.360]  這是所有宗教裡面
[00:11:02.360 --> 00:11:04.040]  最偉大的地方
[00:11:04.040 --> 00:11:05.280]  不管是佛教
[00:11:05.280 --> 00:11:06.440]  或者是印度教
[00:11:06.440 --> 00:11:07.320]  或者是回教
[00:11:07.320 --> 00:11:08.200]  他們所有的教主
[00:11:08.200 --> 00:11:09.160]  都死在墳墓裡面
[00:11:09.160 --> 00:11:11.360]  永遠都沒辦法起來
[00:11:11.360 --> 00:11:13.120]  但是只有耶穌基督
[00:11:13.120 --> 00:11:14.160]  死在墳墓裡面
[00:11:14.160 --> 00:11:14.880]  埋在墳墓裡面
[00:11:14.880 --> 00:11:17.360]  第三天從死裡復活
[00:11:17.360 --> 00:11:19.280]  是神的浩大的能力
[00:11:19.280 --> 00:11:21.600]  叫祂從死裡復活起來
[00:11:21.600 --> 00:11:24.600]  祂是一位又真又活的主
[00:11:24.600 --> 00:11:26.760]  把這樣寶貴的生命
[00:11:26.760 --> 00:11:28.120]  賜給我們每一個人
[00:11:28.120 --> 00:11:30.680]  所以我們成為祂的傑作
[00:11:30.680 --> 00:11:31.840]  什麼叫傑作呢
[00:11:31.840 --> 00:11:32.240]  我們看看
[00:11:32.240 --> 00:11:34.080]  一夫所說的第二章第十節
[00:11:34.080 --> 00:11:35.720]  保羅繼續說
[00:11:35.720 --> 00:11:38.160]  我們原是祂的工作
[00:11:38.160 --> 00:11:40.920]  在基督耶穌裡造成的
[00:11:40.920 --> 00:11:42.800]  為要叫我們行善
[00:11:42.800 --> 00:11:44.280]  就是神所預備
[00:11:44.280 --> 00:11:46.240]  叫我們行的
[00:11:46.240 --> 00:11:48.040]  我們原是祂的工作
[00:11:48.040 --> 00:11:49.040]  工作這兩個字
[00:11:49.040 --> 00:11:49.600]  在原文裡面
[00:11:49.600 --> 00:11:51.200]  可以翻譯成 masterpiece
[00:11:51.200 --> 00:11:52.520]  或者是 word of art
[00:11:52.520 --> 00:11:53.920]  就是傑作的意思
[00:11:53.920 --> 00:11:56.600]  非常精美的一個藝術品
[00:11:56.600 --> 00:11:58.480]  我們原來就是祂的工作
[00:11:58.480 --> 00:12:00.040]  就是祂創造裡面
[00:12:00.040 --> 00:12:02.960]  最美最好的一個傑作
[00:12:02.960 --> 00:12:03.520]  為了做什麼
[00:12:03.520 --> 00:12:04.480]  預備行
[00:12:04.480 --> 00:12:06.000]  祂要我們做的每一件事情
[00:12:06.000 --> 00:12:07.240]  換句話說
[00:12:07.240 --> 00:12:09.120]  我們還不認識主之前
[00:12:09.120 --> 00:12:10.480]  在一夫所說的第二章
[00:12:10.480 --> 00:12:11.680]  前面幾節告訴我們
[00:12:11.680 --> 00:12:15.520]  我們都死在過犯罪惡當中
[00:12:15.520 --> 00:12:16.960]  是耶穌基督叫我們
[00:12:16.960 --> 00:12:19.320]  從死裡面活過來
[00:12:19.320 --> 00:12:21.440]  給我們一個新生的生命
[00:12:21.440 --> 00:12:22.680]  我們得救本夫恩
[00:12:22.680 --> 00:12:24.400]  也應做心不適應做行為
[00:12:24.400 --> 00:12:25.680]  免得有人自誇
[00:12:25.680 --> 00:12:28.200]  然後才講到說我們原是什麼
[00:12:28.200 --> 00:12:30.680]  祂的工作
[00:12:30.680 --> 00:12:32.520]  請問你們有沒有到博物館裡面去
[00:12:32.520 --> 00:12:34.120]  或者說藝術館裡面
[00:12:34.120 --> 00:12:36.680]  去看傑出的這些藝術品
[00:12:36.680 --> 00:12:39.480]  記得好多年前我在歐洲去看
[00:12:39.480 --> 00:12:42.320]  耶穌基督最後晚餐的圖畫
[00:12:42.320 --> 00:12:43.520]  當你看到最後晚餐
[00:12:43.520 --> 00:12:44.440]  這樣那個圖畫的時候
[00:12:44.440 --> 00:12:45.840]  你會想到誰
[00:12:45.840 --> 00:12:47.480]  背後這個畫家
[00:12:47.480 --> 00:12:48.480]  劉納羅·達賓奇
[00:12:48.480 --> 00:12:50.480]  畫得非常非常的美
[00:12:50.480 --> 00:12:51.160]  每個動作
[00:12:51.160 --> 00:12:53.880]  臉上的表情都畫得非常非常精緻
[00:12:53.880 --> 00:12:55.720]  當你看到一個傑出
[00:12:55.720 --> 00:12:56.920]  一個傑作的時候
[00:12:56.920 --> 00:12:58.680]  當你看到一個很精美的藝術品
[00:12:58.680 --> 00:13:00.280]  你就想到背後的一個怎麼樣
[00:13:00.280 --> 00:13:02.080]  偉大的作者
[00:13:02.080 --> 00:13:02.880]  同樣
[00:13:02.880 --> 00:13:04.480]  當我們在外面去旅遊
[00:13:04.480 --> 00:13:07.480]  我們看到一個非常宏觀的建築
[00:13:07.480 --> 00:13:09.480]  或者宏觀的大展覽景色的時候
[00:13:09.480 --> 00:13:11.320]  我們都會說哇
[00:13:11.320 --> 00:13:12.880]  真偉大
[00:13:12.880 --> 00:13:14.800]  就好像上個禮拜一的時候
[00:13:14.800 --> 00:13:16.560]  我跟我的二哥從加拿大過來
[00:13:16.560 --> 00:13:20.280]  帶他去我們加州出名的優勝美地
[00:13:20.280 --> 00:13:21.520]  優勝美地我們去看什麼
[00:13:21.520 --> 00:13:23.480]  看大石頭
[00:13:23.480 --> 00:13:25.720]  看大水從山上沖下來
[00:13:25.720 --> 00:13:27.960]  我就說哇到處都是大石頭
[00:13:27.960 --> 00:13:29.480]  你知道大石頭
[00:13:29.480 --> 00:13:31.360]  吸引了全世界各地的人
[00:13:31.360 --> 00:13:33.480]  我們住的酒店裡面有法國來的
[00:13:33.480 --> 00:13:34.280]  德國來的
[00:13:34.280 --> 00:13:35.480]  英國來的
[00:13:35.480 --> 00:13:36.520]  還有台灣來的
[00:13:36.520 --> 00:13:37.480]  還有馬來西亞來的
[00:13:37.480 --> 00:13:38.200]  不是我自己
[00:13:38.200 --> 00:13:39.680]  還有馬來西亞來的
[00:13:39.680 --> 00:13:41.760]  哇這麼遠的坐飛機
[00:13:41.760 --> 00:13:43.480]  然後又開了這麼難開的路
[00:13:43.480 --> 00:13:45.160]  三個半四個小時
[00:13:45.160 --> 00:13:46.480]  來到這個優勝美地
[00:13:46.480 --> 00:13:47.320]  看這個大石頭
[00:13:47.320 --> 00:13:48.960]  你看看這個圖片
[00:13:48.960 --> 00:13:50.280]  這個相片
[00:13:50.280 --> 00:13:50.960]  你看哇
[00:13:50.960 --> 00:13:52.960]  這些人都是從遠道而來
[00:13:52.960 --> 00:13:55.880]  看那個大石頭上面流下的大水
[00:13:55.880 --> 00:13:56.280]  為什麼呢
[00:13:56.280 --> 00:13:57.800]  看到神的創造
[00:13:57.800 --> 00:13:59.920]  這是神的傑作
[00:13:59.920 --> 00:14:01.560]  當然我不甘落後
[00:14:01.560 --> 00:14:03.680]  所以我下一張相片
[00:14:03.680 --> 00:14:05.680]  我就走到大瀑布的前面
