
[00:00:00.000 --> 00:00:01.880]  各位領子們,晚安!
[00:05:30.840 --> 00:05:32.880]  一個社區會堂這樣,
[00:05:32.880 --> 00:05:36.680]  所以小朋友可以在這裡讀幼稚園,
[00:05:36.680 --> 00:05:38.080]  有些成人教育,
[00:05:38.080 --> 00:05:40.920]  有些師奶可能在跳撒美操,
[00:05:40.920 --> 00:05:44.760]  那你就能夠想像猶太會堂都幾複雜,
[00:05:44.760 --> 00:05:48.200]  和幾彩色繽紛的一個地方。
[00:05:48.200 --> 00:05:49.400]  為什麼呢?
[00:05:49.400 --> 00:05:52.560]  就因為猶太會堂會堂那個字,
[00:05:52.560 --> 00:05:56.440]  和德文那個學校那個字是有些的關係,
[00:05:56.440 --> 00:06:00.440]  一般的猶太會堂主要有兩個領導人的,
[00:06:00.440 --> 00:06:06.080]  第一個領導人是大家公選出來負責教堂事務的主席,
[00:06:06.080 --> 00:06:10.840]  另外一個是由主席選定的一個負責宗教事務的拉比,
[00:06:10.840 --> 00:06:11.800]  就好像什麼呢?
[00:06:11.800 --> 00:06:13.920]  拉比就好像現在的牧師,
[00:06:13.920 --> 00:06:17.400]  大家選出來的那個就應該是執事會主席,
[00:06:17.400 --> 00:06:24.120]  類似是這樣就有兩個領袖帶領著這個會堂,
[00:06:24.120 --> 00:06:26.240]  但也有些會堂是沒有拉比,
[00:06:26.240 --> 00:06:27.600]  只有執事會主席,
[00:06:27.600 --> 00:06:29.600]  那我想你也明白是什麼事,
[00:06:29.600 --> 00:06:32.320]  就是有些教會是沒有傳導人的,
[00:06:32.320 --> 00:06:33.520]  只有執事,
[00:06:33.520 --> 00:06:35.440]  類似是這樣的setting,
[00:06:35.440 --> 00:06:37.520]  你能夠可以發現得到,
[00:06:37.520 --> 00:06:41.360]  傳統的猶太教徒其實每天的早上,
[00:06:41.360 --> 00:06:44.200]  下午和傍晚都要祈禱三次,
[00:06:44.200 --> 00:06:47.920]  在安息日和其他猶太的節期當中,
[00:06:47.920 --> 00:06:51.480]  就會舉行一些叫做大型集體的祈禱,
[00:06:51.480 --> 00:06:54.640]  根據不同的祈禱的人分散在不同的地方,
[00:06:54.640 --> 00:06:57.000]  譬如那個room是給兒童的,
[00:06:57.000 --> 00:06:59.240]  那個room是給少年人的,
[00:06:59.240 --> 00:07:01.120]  又或者是同一個家庭一起,
[00:07:01.120 --> 00:07:05.000]  就有不同的室給他們去祈禱和學習聖經,
[00:07:05.000 --> 00:07:09.200]  類似這個就叫做所謂的猶太會堂,
[00:07:09.200 --> 00:07:10.200]  如果是這樣,
[00:07:10.200 --> 00:07:15.120]  猶太會堂其實就是保羅和西拉傳福音的最好策略來的,
[00:07:15.120 --> 00:07:18.040]  因為保羅是受過瑪嘉烈門下的訓練,
[00:07:18.040 --> 00:07:20.720]  他是一個法理賽人系統的訓練,
[00:07:20.720 --> 00:07:22.480]  拿了一個certificate,
[00:07:22.480 --> 00:07:26.720]  其實是可以在猶太會堂那裡進行講道的,
[00:07:26.720 --> 00:07:28.040]  類似這樣,
[00:07:28.040 --> 00:07:30.360]  他講道的時候,
[00:07:30.360 --> 00:07:32.400]  我們根據那一段聖經,
[00:07:32.400 --> 00:07:35.480]  我們就會發現他只是說了一句話,
[00:07:35.480 --> 00:07:39.000]  去解釋什麼叫做耶穌基督的福音,
[00:07:39.000 --> 00:07:40.160]  那句話就是說,
[00:07:40.160 --> 00:07:44.080]  講解尋覓基督必須受害,
[00:07:44.080 --> 00:07:45.600]  這個是第一,
[00:07:45.600 --> 00:07:47.760]  第二,從死裡復活,
[00:07:47.760 --> 00:07:49.200]  這個是第二,
[00:07:49.200 --> 00:07:55.240]  第三,我所存於你們的這位耶穌就是基督,
[00:07:55.240 --> 00:07:56.560]  這個是第三,
[00:07:56.560 --> 00:07:57.400]  大家背道了,
[00:07:57.400 --> 00:07:59.920]  第一,必須受害,
[00:07:59.920 --> 00:08:01.920]  第二,死裡復活,
[00:08:01.920 --> 00:08:05.080]  第三,耶穌等於基督,
[00:08:05.080 --> 00:08:06.240]  三個元素,
[00:08:06.240 --> 00:08:08.440]  就是福音最原始,
[00:08:08.440 --> 00:08:10.680]  最核心的訊息來的,
[00:08:10.680 --> 00:08:12.280]  我一一講解,
[00:08:12.280 --> 00:08:13.840]  福音是什麼?
[00:08:13.840 --> 00:08:18.680]  福音是宣認耶穌基督一定要受害,
[00:08:18.680 --> 00:08:20.880]  這個是第一,
[00:08:20.880 --> 00:08:24.760]  並且受害到一個地步是死在十字架上,
[00:08:24.760 --> 00:08:29.960]  這個宣講是說明耶穌基督是死亡和受苦的基督,
[00:08:29.960 --> 00:08:32.440]  因此信福音的人,
[00:08:32.440 --> 00:08:35.760]  如果你真的相信耶穌基督是你生命的主,
[00:08:35.760 --> 00:08:42.400]  在某程度上是認同了這個受苦的基督是你的主,
[00:08:42.400 --> 00:08:44.160]  代表信福音的人,
[00:08:44.160 --> 00:08:48.320]  需要分享耶穌基督的命運受苦的厄運,
[00:08:48.320 --> 00:08:50.200]  正正這一位的耶穌基督,
[00:08:50.200 --> 00:08:56.240]  用一個失敗、流淚、沒有尊嚴的姿態在你面前呈現,
[00:08:56.240 --> 00:08:58.440]  作為耶穌基督的追隨者,
[00:08:58.440 --> 00:09:04.440]  我們就自然被世人眼中看為失敗、流淚和沒有尊嚴,
[00:09:04.440 --> 00:09:07.280]  我們也會好像耶穌基督一樣,
[00:09:07.280 --> 00:09:11.040]  去到擁抱世間上很多人的苦難,
[00:09:11.040 --> 00:09:17.200]  放下自己的享受和罪人、惡人和窮人在一起,
[00:09:17.200 --> 00:09:20.400]  這個就是死亡和受苦的衛生,
[00:09:20.400 --> 00:09:23.000]  這個是福音的第一面,
[00:09:23.000 --> 00:09:24.120]  受苦的基督,
[00:09:24.120 --> 00:09:26.320]  如果我們學會基督的樣式,
[00:09:26.320 --> 00:09:31.640]  你就會明白有時我們也會因為耶穌基督這樣的信仰,
[00:09:31.640 --> 00:09:35.680]  我們會主動擁抱一些叫做受禁婦的人,
[00:09:35.680 --> 00:09:39.520]  我認識在我的教會裡面有一位阿太,
[00:09:39.520 --> 00:09:40.640]  她信了耶穌,
[00:09:40.640 --> 00:09:41.440]  為什麼呢?
[00:09:41.440 --> 00:09:43.680]  就因為她之前患了癌症,
[00:09:43.680 --> 00:09:45.160]  當她患癌症的時候,
[00:09:45.160 --> 00:09:47.760]  很多親戚都不理她、不理她,
[00:09:47.760 --> 00:09:50.600]  甚至她的老公都去到拋棄她,
[00:09:50.600 --> 00:09:53.480]  只有她自己一個去到患上癌症,
[00:09:53.480 --> 00:09:57.160]  是苦苦掙扎的一個這樣的情況,
[00:09:57.160 --> 00:09:59.960]  但是她心裡面真的不太明白,
[00:09:59.960 --> 00:10:03.560]  為什麼有些跟你三唔識測的所謂的基督徒,
[00:10:03.560 --> 00:10:06.760]  願意走上愛心去到跟她一起祈禱,
[00:10:06.760 --> 00:10:09.160]  她哭的時候又遞上紙巾給她,
[00:10:09.160 --> 00:10:11.160]  然後陪她電療、陪她花療的時候,
[00:10:11.160 --> 00:10:12.440]  一一跟她陪過,
[00:10:12.440 --> 00:10:13.960]  不是她老公陪她,
[00:10:13.960 --> 00:10:16.160]  而是身邊有基督徒願意陪她,
[00:10:16.160 --> 00:10:18.000]  她就會想一個問題,
[00:10:18.000 --> 00:10:20.960]  為什麼一個真的不認識你的人,
[00:10:20.960 --> 00:10:23.680]  願意就比她老公更加愛她,
[00:10:23.680 --> 00:10:24.960]  更加跟她一起,
[00:10:24.960 --> 00:10:26.160]  那些親戚都不要她,
[00:10:26.160 --> 00:10:29.000]  為什麼那幫基督徒願意跟她一起,
[00:10:29.000 --> 00:10:31.040]  原來背後那幫基督徒,
[00:10:31.040 --> 00:10:33.120]  其實是在相信一個真理,
[00:10:33.120 --> 00:10:34.880]  那個真理就是耶穌基督,
[00:10:34.880 --> 00:10:40.520]  是主動願意擁抱很多人的苦難的耶穌基督,
[00:10:40.520 --> 00:10:41.960]  我們叫這種,
[00:10:41.960 --> 00:10:45.520]  通常基督徒的 Hallmark 就是受苦,
[00:10:45.520 --> 00:10:46.880]  基督徒的 Hallmark,
[00:10:46.880 --> 00:10:50.160]  其實就是擁抱身邊有需要的人,
[00:10:50.160 --> 00:10:51.200]  他說這個是第一,
[00:10:51.200 --> 00:10:54.200]  第二就是從死裡復活,
[00:10:54.200 --> 00:10:57.800]  福音不單止是說耶穌基督死了,
[00:10:57.800 --> 00:11:00.000]  如果只是說耶穌基督死了,
[00:11:00.000 --> 00:11:02.000]  其實這個福音都沒有什麼特別,
[00:11:02.000 --> 00:11:03.120]  因為死嘛,
[00:11:03.120 --> 00:11:04.560]  每個人都會死,
[00:11:04.560 --> 00:11:07.600]  但是這個福音的大能是宣告他復活,
[00:11:07.600 --> 00:11:09.160]  這個才是重要,
[00:11:09.160 --> 00:11:11.280]  他的復活宣告死亡,
[00:11:11.280 --> 00:11:14.720]  和黑暗不能夠勝過耶穌,
[00:11:14.720 --> 00:11:17.800]  也都宣告基督徒的人生,
[00:11:17.800 --> 00:11:20.360]  就算現在是有受苦,
[00:11:20.360 --> 00:11:23.560]  將來必定再沒有失敗,
[00:11:23.560 --> 00:11:25.040]  再沒有眼淚,
[00:11:25.040 --> 00:11:28.240]  重拾尊嚴去復活,
[00:11:28.240 --> 00:11:34.720]  因此耶穌基督徒相信死亡和黑暗一定是短暫,
[00:11:34.720 --> 00:11:38.200]  是你生命的鬥號而不是句號,
[00:11:38.200 --> 00:11:43.160]  世上沒有任何一切的東西可以戰勝每一個基督徒,
[00:11:43.160 --> 00:11:46.480]  因為我們的盼望從來都不是今世,
[00:11:46.480 --> 00:11:48.760]  而是來世的身體復活,
[00:11:48.760 --> 00:11:52.240]  所以死亡是不會打到我們,
[00:11:52.240 --> 00:11:56.280]  我們明白所有的苦難是一個有限公司,
[00:11:56.280 --> 00:11:59.440]  所有的事情我們會去到將來一個的終點,
[00:11:59.440 --> 00:12:04.000]  而那個終末的時間的指向已經定義了,
[00:12:04.000 --> 00:12:06.240]  那個定義就是將來新天新地,
[00:12:06.240 --> 00:12:10.040]  美好那個沒有眼淚沒有痛苦的世界,
[00:12:10.040 --> 00:12:12.520]  而這個世界這個復活的盼望,
[00:12:12.520 --> 00:12:14.920]  就成為每一個基督徒的智隱,
[00:12:14.920 --> 00:12:16.960]  若然我們只是傳一個福音,
[00:12:16.960 --> 00:12:19.440]  告訴他我耶穌基督擁抱著你,
[00:12:19.440 --> 00:12:20.640]  耶穌基督疼愛你,
[00:12:20.640 --> 00:12:22.480]  耶穌基督和你同行,
[00:12:22.480 --> 00:12:27.120]  其實如果你只是傳這個元素的福音的話,
[00:12:27.120 --> 00:12:31.800]  就等於和一般的微信主的人都有一點點沒有分別,
[00:12:31.800 --> 00:12:34.960]  如果你發現有一些微信主的機構,
[00:12:34.960 --> 00:12:36.880]  其實他都會服侍貧窮人,
[00:12:36.880 --> 00:12:39.040]  他都會和貧窮人去同行,
[00:12:39.040 --> 00:12:44.360]  但基督徒有一個很大很決定的不同和他們的分別,
[00:12:44.360 --> 00:12:48.920]  那個分別就是我們會告訴別人復活的基督,
[00:12:48.920 --> 00:12:51.040]  復活的基督是你人生的指向,
[00:12:51.040 --> 00:12:52.600]  是你人生的盼望,
[00:12:52.600 --> 00:12:59.200]  而這個盼望是甚至宣告一件事是戰勝死亡和苦難,
[00:12:59.200 --> 00:13:02.120]  如果我們不傳一個復活的基督,
[00:13:02.120 --> 00:13:04.280]  只傳一個受苦的基督的話,
[00:13:04.280 --> 00:13:08.240]  就算你所傳的基督是多麼貼地的話,
[00:13:08.240 --> 00:13:11.000]  其實你都是沒有盼望的,
[00:13:11.000 --> 00:13:12.560]  但是倒過來,
[00:13:12.560 --> 00:13:15.720]  如果你只傳一個復活和盼望的基督,
[00:13:15.720 --> 00:13:19.920]  而你不願意去擁抱世界上的苦難的話,
[00:13:19.920 --> 00:13:23.360]  其實這個信仰是平行時空來的,
[00:13:23.360 --> 00:13:25.080]  是離地的,
[00:13:25.080 --> 00:13:29.600]  因為好像不懂世間人生疾苦那樣,
[00:13:29.600 --> 00:13:31.520]  你就跟別人說唯有盼望,
[00:13:31.520 --> 00:13:35.480]  其實你都不是很明白什麼叫做受苦的基督,
[00:13:35.480 --> 00:13:37.160]  好,這個是第二,
[00:13:37.160 --> 00:13:42.680]  第三就是福音說明耶穌就是基督,
[00:13:42.680 --> 00:13:44.120]  兩個是等號,
[00:13:44.120 --> 00:13:47.040]  當我們說基督是應去的尼塞亞,
[00:13:47.040 --> 00:13:50.600]  這樣耶穌就是基督這個命題,
[00:13:50.600 --> 00:13:57.840]  是說明尼塞亞本身就是一個歷史上存在並且有血有肉的一座人,
[00:13:57.840 --> 00:13:58.440]  為什麼?
[00:13:58.440 --> 00:14:02.080]  因為耶穌這個名字是人的名字,
[00:14:02.080 --> 00:14:05.280]  基督這個名字是神的名字,
[00:14:05.280 --> 00:14:07.680]  耶穌這個名字非常普遍,
[00:14:07.680 --> 00:14:10.520]  幾乎是陳大文的名字,
[00:14:10.520 --> 00:14:12.000]  就是說通街都叫耶穌,
[00:14:12.000 --> 00:14:12.960]  你明白嗎?
[00:14:12.960 --> 00:14:15.360]  因為當時真的很多人都叫耶穌,
[00:14:15.360 --> 00:14:18.160]  因為以前有一個經外文獻,
[00:14:18.160 --> 00:14:21.400]  他的經外文獻的名字叫「變西拉自焚」,
[00:14:21.400 --> 00:14:25.080]  原來變西拉這個人的別名都叫耶穌,
[00:14:25.080 --> 00:14:27.360]  所以到處在耶穌的情況下,
[00:14:27.360 --> 00:14:32.000]  只有一位叫做耶穌是稱為基督,
[00:14:32.000 --> 00:14:33.960]  基督就是神的名稱,
[00:14:33.960 --> 00:14:35.480]  受高者的名稱,
[00:14:35.480 --> 00:14:37.200]  這個命題是很重要,
[00:14:37.200 --> 00:14:42.480]  因為我們所相信的耶穌基督他是神人異性,
[00:14:42.480 --> 00:14:44.640]  他是100%的上帝,
[00:14:44.640 --> 00:14:47.440]  也是100%的人性,
[00:14:47.440 --> 00:14:48.600]  他是人又是神,
[00:14:48.600 --> 00:14:50.360]  不是誤誤撲撲,
[00:14:50.360 --> 00:14:52.640]  是兩個都是完全地,
[00:14:52.640 --> 00:14:54.160]  又是完全人類,
[00:14:54.160 --> 00:14:57.920]  又是完全神的一個這樣的耶穌基督,
[00:14:57.920 --> 00:14:59.040]  三點,
[00:14:59.040 --> 00:15:00.000]  福音的核心,
[00:15:00.000 --> 00:15:00.560]  第一,
[00:15:00.560 --> 00:15:01.440]  耶穌基督,
[00:15:01.440 --> 00:15:02.960]  什麼?
[00:15:02.960 --> 00:15:03.840]  受死,
[00:15:03.840 --> 00:15:04.280]  第二,
[00:15:04.280 --> 00:15:05.640]  耶穌基督,
[00:15:05.640 --> 00:15:06.480]  復活,
[00:15:06.480 --> 00:15:07.240]  第三,
[00:15:07.240 --> 00:15:10.520]  耶穌就是基督,
[00:15:10.520 --> 00:15:12.880]  如果你掌握到這三點的話,
[00:15:12.880 --> 00:15:17.480]  你就大概抓到教條福音的核心,
[00:15:17.480 --> 00:15:21.240]  這就是最原始的傳福音是這樣傳的,
[00:15:21.240 --> 00:15:23.520]  最原始的傳福音是這樣傳的,
[00:15:23.520 --> 00:15:26.000]  我們就明白原來傳福音,
[00:15:26.000 --> 00:15:28.080]  你三者都不可缺,
[00:15:28.080 --> 00:15:31.720]  我們的信仰三者都不可缺,
[00:15:31.720 --> 00:15:37.640]  近來其實都挺多教會邀請我講報道會,
[00:15:37.640 --> 00:15:40.600]  其實我心裏面是很怯的,
[00:15:40.600 --> 00:15:42.960]  因為我最怕講報道會,
[00:15:42.960 --> 00:15:43.480]  為什麼呢?
[00:15:43.480 --> 00:15:45.480]  就因為當李富少爺決絕的時候,
[00:15:45.480 --> 00:15:48.880]  我沒有一個人舉手其實都挺尷尬的,
[00:15:48.880 --> 00:15:53.160]  所以我都不是很 favor(支持)講報道會,
[00:15:53.160 --> 00:15:55.720]  不過當有間教會邀請你講的時候,
[00:15:55.720 --> 00:15:58.920]  其實我都不是很明白為什麼他會邀請我講的,
[00:15:58.920 --> 00:16:00.800]  但是當他邀請你講的時候,
[00:16:00.800 --> 00:16:04.840]  其實我是找不到一個理由拒絕他的,
[00:16:04.840 --> 00:16:07.240]  因為我心裏面是一位牧師,
[00:16:07.240 --> 00:16:08.360]  牧師不講報道會,
[00:16:08.360 --> 00:16:12.320]  你會不會有些會遭天譴的感覺呢?
[00:16:12.320 --> 00:16:15.920]  其實牧師沒有可能不傳福音的,
[00:16:15.920 --> 00:16:18.200]  你一定要傳福音,
[00:16:18.200 --> 00:16:19.840]  我曾經可時真的想過,
[00:16:19.840 --> 00:16:21.520]  我的恩賜不是傳福音,
[00:16:21.520 --> 00:16:23.440]  我的恩賜是做教聖經,
[00:16:23.440 --> 00:16:26.200]  我覺得這個理由都不是成理由的,
[00:16:26.200 --> 00:16:30.040]  因為傳福音有沒有恩賜都要做的,
[00:16:30.040 --> 00:16:30.960]  如果是這樣的話,
[00:16:30.960 --> 00:16:35.440]  其實我經常都答應了那間教會傳福音去講報道會,
[00:16:35.440 --> 00:16:38.880]  我整天接完電話去掛線之後,
[00:16:38.880 --> 00:16:41.800]  其實每次我都後悔的,
[00:16:41.800 --> 00:16:46.160]  但是每次我都找不到一個理由拒絕他的,
[00:16:46.160 --> 00:16:50.240]  其中我接了這些波通常是怎樣呢?
[00:16:50.240 --> 00:16:54.840]  因為我以前讀廣東省學院是沒有教過我怎樣講報道會的,
[00:16:54.840 --> 00:16:57.120]  然後我是怎樣學的呢?
[00:16:57.120 --> 00:17:00.240]  我到處上網聽人怎樣講報道會,
[00:17:00.240 --> 00:17:02.040]  有聽過林耳樂,
[00:17:02.040 --> 00:17:03.720]  有聽過陳一鳴,
[00:17:03.720 --> 00:17:06.760]  有聽過最近很流行的沈祖堯,
[00:17:06.760 --> 00:17:10.680]  聽過這個叫做「忘記了」,
[00:17:10.680 --> 00:17:15.240]  我們會明白聽著聽著究竟他們怎樣講的,
[00:17:15.240 --> 00:17:20.080]  但是我發現始終我心底裡面都有一個這樣的確信,
[00:17:20.080 --> 00:17:23.720]  如果一個人真心信著,
[00:17:23.720 --> 00:17:25.680]  是必須經歷一些事情,
[00:17:25.680 --> 00:17:29.840]  那些事情是必須要承認自己有罪的,
[00:17:29.840 --> 00:17:30.760]  同不同意呢?
[00:17:30.760 --> 00:17:32.280]  承認自己有罪,
[00:17:32.280 --> 00:17:35.040]  並且願意悔改,認罪,
[00:17:35.040 --> 00:17:39.040]  然後相信耶穌基督死是為了祂的罪,
[00:17:39.040 --> 00:17:40.040]  大家記得,
[00:17:40.040 --> 00:17:42.680]  然後祂就免去死亡,得著復活,
[00:17:42.680 --> 00:17:48.120]  我是不想去講報道會的時候,
[00:17:48.120 --> 00:17:51.520]  去推銷一種我們叫做信了耶穌,
[00:17:51.520 --> 00:17:53.720]  又會賺大錢,又會喜樂,又會平安,
[00:17:53.720 --> 00:17:55.480]  又會病得醫治,
[00:17:55.480 --> 00:18:01.760]  我們叫做全部都是好像信了耶穌就行了的一種這樣的
[00:18:01.760 --> 00:18:04.720]  福音的報道會,大家明白嗎?
