
[00:00:00.000 --> 00:00:05.520]  有等級會師問我為什麼一年多次傳講有關聖靈工作的訊息
[00:03:07.260 --> 00:03:10.460]  他說人類最偉大的時刻已經來臨了
[00:03:10.460 --> 00:03:12.900]  他說人類最偉大的時刻已經來臨了
[00:03:12.900 --> 00:03:15.020]  就是人類登陸月球征服宇宙
[00:03:15.020 --> 00:03:18.060]  就是人類登陸月球征服宇宙
[00:03:18.060 --> 00:03:21.580]  當時身為總統顧問的葛培里牧師
[00:03:21.580 --> 00:03:24.380]  當時身為總統顧問的葛培里牧師
[00:03:24.380 --> 00:03:25.980]  他就馬上打電話給尼克遜
[00:03:25.980 --> 00:03:27.500]  他就馬上打電話給尼克遜
[00:03:27.500 --> 00:03:31.180]  他說總統先生你剛才說錯話了
[00:03:31.180 --> 00:03:33.260]  他說總統先生你剛才說錯話了
[00:03:33.260 --> 00:03:37.620]  他說人類最偉大的時刻不是人類征服這個月球
[00:03:37.620 --> 00:03:40.900]  他說人類最偉大的時刻不是人類征服了宇宙
[00:03:40.900 --> 00:03:44.460]  他說人類最偉大的時刻是耶穌來到這個地球
[00:03:44.460 --> 00:03:47.780]  他說人類最偉大的時刻是耶穌來到這個地球
[00:03:47.780 --> 00:03:49.700]  為人類成就這份舊恩
[00:03:49.700 --> 00:03:51.300]  為人類成就這份舊恩
[00:03:51.300 --> 00:03:52.460]  想想也是
[00:03:52.460 --> 00:03:53.380]  我想想也是
[00:03:53.380 --> 00:03:55.900]  人類探索太空
[00:03:55.900 --> 00:03:56.940]  人類探索太空
[00:03:56.940 --> 00:03:59.460]  人類很多航天科技的競爭
[00:03:59.460 --> 00:04:01.540]  引起很多各項航天科技的競爭
[00:04:01.540 --> 00:04:03.420]  為人類帶來了什麼樣的幸福呢?
[00:04:03.420 --> 00:04:05.340]  為人類帶來了什麼樣的幸福呢?
[00:04:05.340 --> 00:04:08.140]  我記得人類登陸月球的時候我大概十一二歲
[00:04:08.140 --> 00:04:10.500]  我記得人類登陸月球的時候我大概十一二歲
[00:04:10.500 --> 00:04:13.820]  我還看了一個黑白電視機轉播人類登陸月球
[00:04:13.820 --> 00:04:16.900]  我還看了一個黑白電視機轉播人類登陸月球
[00:04:16.900 --> 00:04:18.300]  當時我已經很頑皮了
[00:04:18.300 --> 00:04:20.380]  當時我已經很頑皮了
[00:04:20.380 --> 00:04:22.620]  我看完人類登陸月球
[00:04:22.620 --> 00:04:24.140]  我看著人類登陸月球
[00:04:24.140 --> 00:04:26.900]  我以後從此要用心讀書了
[00:04:26.900 --> 00:04:28.700]  我想說我以後一定要認真念書
[00:04:28.700 --> 00:04:30.340]  我要開始孝順父母了
[00:04:30.340 --> 00:04:31.180]  我要開始孝順父母了
[00:04:31.180 --> 00:04:32.380]  我不要再偷錢了
[00:04:32.380 --> 00:04:32.940]  我不要再偷錢了
[00:04:32.940 --> 00:04:34.060]  我不要再偷學了
[00:04:34.060 --> 00:04:34.620]  我不要再偷學了
[00:04:34.620 --> 00:04:35.660]  我不要再打架了
[00:04:35.660 --> 00:04:36.420]  我不要再打架了
[00:04:36.420 --> 00:04:37.620]  沒有
[00:04:37.620 --> 00:04:40.500]  人類登陸月球我只會變得越來越壞
[00:04:40.500 --> 00:04:42.540]  人類登陸月球我只會變得越來越壞
[00:04:42.540 --> 00:04:44.620]  但耶穌基督來到這個地球
[00:04:44.620 --> 00:04:46.220]  但耶穌基督來到這個地球
[00:04:46.220 --> 00:04:48.700]  千千萬萬的生命因此而改變
[00:04:48.700 --> 00:04:50.460]  千千萬萬的生命因此而改變
[00:04:50.460 --> 00:04:52.820]  第二件重要的事圖說
[00:04:52.820 --> 00:04:54.420]  第二件重要的事
[00:04:54.420 --> 00:04:57.980]  就是教會在各地表彰基督的生命
[00:04:57.980 --> 00:05:00.740]  就是教會在各地表彰基督的生命
[00:05:00.740 --> 00:05:03.580]  靠著聖靈的能力去宣揚這個救恩
[00:05:03.580 --> 00:05:06.100]  靠著聖靈的能力去宣揚這個救恩
[00:05:06.100 --> 00:05:08.660]  福音所到之處帶來生命的改變
[00:05:08.660 --> 00:05:11.580]  福音所到之處帶來生命的改變
[00:05:11.580 --> 00:05:14.380]  大家如果讀回《使徒行傳》
[00:05:14.380 --> 00:05:16.460]  大家如果讀回《使徒行傳》
[00:05:16.460 --> 00:05:19.220]  當耶穌被釘十字架之後
[00:05:19.220 --> 00:05:21.780]  當耶穌被釘十字架之後
[00:05:21.780 --> 00:05:24.420]  《使徒行傳》第一章就記載門徒
[00:05:24.420 --> 00:05:27.300]  好像喪家犬聚集在馬可樓
[00:05:27.300 --> 00:05:30.100]  《使徒行傳》一章就記載那些使徒們
[00:05:30.100 --> 00:05:32.900]  很像喪家犬一樣聚集在馬可樓
[00:05:32.900 --> 00:05:34.380]  現實的說
[00:05:34.380 --> 00:05:35.540]  現實來說
[00:05:35.540 --> 00:05:36.780]  群龍無首
[00:05:36.780 --> 00:05:38.180]  就是群龍無首
[00:05:38.180 --> 00:05:39.860]  除了祈禱還有什麼可以做呢?
[00:05:39.860 --> 00:05:41.380]  除了禱告還可以做些什麼呢?
[00:05:41.380 --> 00:05:42.980]  除了大家圍爐取暖
[00:05:42.980 --> 00:05:44.260]  還可以做些什麼呢?
[00:05:44.260 --> 00:05:47.420]  除了大家圍爐取暖還可以做些什麼呢?
[00:05:47.420 --> 00:05:49.220]  當我們終於要面對現實了
[00:05:49.220 --> 00:05:50.580]  當他們終於要面對現實了
[00:05:50.580 --> 00:05:52.940]  他們要從馬可樓下來的時候
[00:05:52.940 --> 00:05:54.660]  他們要從馬可樓下來的時候
[00:05:54.660 --> 00:05:58.460]  他們所承擔是耶穌吩咐他們所頒佈的大使命
[00:05:58.460 --> 00:06:01.140]  他們所承擔主耶穌所頒佈的大使命
[00:06:01.140 --> 00:06:03.140]  你想想展開這個工作有多困難
[00:06:03.140 --> 00:06:05.260]  你想一想要展開這樣的工作有多困難
[00:06:05.260 --> 00:06:09.020]  你要宣揚一個剛剛被政府定為罪犯
[00:06:09.020 --> 00:06:10.340]  判了死刑的人
[00:06:10.340 --> 00:06:14.860]  你要去宣揚一個剛剛被政府判了死刑的人
[00:06:14.860 --> 00:06:16.340]  釘在十字架上面
[00:06:16.340 --> 00:06:17.500]  釘在十字架上面
[00:06:17.500 --> 00:06:20.580]  現在你告訴別人他是人類的救主
[00:06:20.580 --> 00:06:22.780]  現在你要告訴別人他是人類的救主
[00:06:22.780 --> 00:06:24.860]  他是從死裡面復活
[00:06:24.860 --> 00:06:26.140]  他是從死裡面復活
[00:06:26.140 --> 00:06:27.260]  他是神的兒子
[00:06:27.260 --> 00:06:28.300]  他是神的兒子
[00:06:28.300 --> 00:06:30.100]  我想那個難度
[00:06:30.100 --> 00:06:31.380]  我想那個難度
[00:06:31.380 --> 00:06:34.380]  就是你相信有一天牧師可以減肥成功
[00:06:34.380 --> 00:06:37.180]  就是你相信有一天牧師可以減肥成功
[00:06:37.180 --> 00:06:39.340]  我給大家一張當年的照片
[00:06:39.340 --> 00:06:42.140]  我給大家一張當年的照片
[00:06:42.140 --> 00:06:44.140]  你們可以看一看
[00:06:44.140 --> 00:06:46.620]  當年27吋腰圍
[00:06:46.620 --> 00:06:48.620]  當年27吋腰圍
[00:06:48.620 --> 00:06:49.780]  玉樹臨峰
[00:06:49.780 --> 00:06:51.100]  玉樹臨峰
[00:06:51.100 --> 00:06:52.220]  人見人愛
[00:06:52.220 --> 00:06:53.300]  人見人愛
[00:06:53.300 --> 00:06:54.300]  車見車載
[00:06:54.300 --> 00:06:55.820]  車見車載
[00:06:55.820 --> 00:06:57.820]  時光不約
[00:06:57.820 --> 00:07:00.020]  從人的角度來看
[00:07:00.020 --> 00:07:01.340]  從人的角度來看
[00:07:01.340 --> 00:07:05.220]  門徒當時這一行的工作非失敗不可
[00:07:05.220 --> 00:07:08.220]  門徒當時那樣的工作非失敗不可
[00:07:08.220 --> 00:07:11.420]  誰可以相信一個這麼違反常理的信息呢?
[00:07:11.420 --> 00:07:13.420]  誰可以相信一個這麼違反常理的信息呢?
[00:07:13.420 --> 00:07:16.100]  誰可以相信一個已經被定罪
[00:07:16.100 --> 00:07:18.300]  被釘死十字架的救主呢?
[00:07:18.300 --> 00:07:20.940]  誰可以去相信一個已經被釘罪
[00:07:20.940 --> 00:07:22.500]  並釘在十字架上的救主呢?
[00:07:22.500 --> 00:07:23.780]  還要毀身給他
[00:07:23.780 --> 00:07:25.100]  而且還要毀身給他
[00:07:25.100 --> 00:07:26.700]  難道要佈他的後塵
[00:07:26.700 --> 00:07:28.100]  難道要佈他的後塵嗎?
[00:07:28.100 --> 00:07:29.100]  死在十字架上嗎?
[00:07:29.100 --> 00:07:30.500]  也死在十字架上嗎?
[00:07:30.500 --> 00:07:33.420]  所以難怪當時耶穌被釘十字架的時候
[00:07:33.420 --> 00:07:35.420]  所以難怪當時耶穌被釘十字架的時候
[00:07:35.420 --> 00:07:37.820]  其中一個犯人都譏笑他
[00:07:37.820 --> 00:07:39.820]  其中一個犯人都譏笑他
[00:07:39.820 --> 00:07:42.300]  你是基督?你是神的兒子?
[00:07:42.300 --> 00:07:44.020]  他說你是基督?你是神的兒子?
[00:07:44.020 --> 00:07:45.140]  你可以救我們嗎?
[00:07:45.140 --> 00:07:46.500]  那你可以救我們嗎?
[00:07:46.500 --> 00:07:47.380]  如果你可以的話
[00:07:47.380 --> 00:07:49.100]  你就在這裡跳下來我就相信你了
[00:07:49.100 --> 00:07:50.100]  如果你可以的話
[00:07:50.100 --> 00:07:51.780]  你就在這裡跳下來我就相信你了
[00:07:51.780 --> 00:07:55.060]  所以當時那個成功的關鍵
[00:07:55.060 --> 00:07:56.820]  所以當時那個成功的關鍵
[00:07:56.820 --> 00:08:00.140]  要靠這一班的門徒去宣揚
[00:08:00.140 --> 00:08:02.340]  要靠這一班門徒去宣揚
[00:08:02.340 --> 00:08:04.180]  你想想這一班是烏合之眾
[00:08:04.180 --> 00:08:05.900]  你想這班人是烏合之眾
[00:08:05.900 --> 00:08:09.060]  各懷鬼胎
[00:08:09.060 --> 00:08:10.620]  耶穌被釘的時候
[00:08:10.620 --> 00:08:13.140]  各大難臨頭各自飛
[00:08:13.140 --> 00:08:14.660]  耶穌被釘十字架的時候
[00:08:14.660 --> 00:08:16.980]  各難臨頭大家都各自奔飛
[00:08:16.980 --> 00:08:19.260]  你靠這十二個人想成功嗎?
[00:08:19.260 --> 00:08:21.580]  你要靠這十二個人想成功可能嗎?
[00:08:21.580 --> 00:08:22.620]  我們有一句話
[00:08:22.620 --> 00:08:24.060]  門徒靠得住
[00:08:24.060 --> 00:08:25.500]  我們有一句話說
[00:08:25.500 --> 00:08:26.620]  門徒靠得住
[00:08:26.620 --> 00:08:28.220]  那隻豬都懂得爬樹
[00:08:28.220 --> 00:08:30.100]  那隻豬都懂得爬樹
[00:08:30.100 --> 00:08:33.700]  但是你看教會有沒有因為這樣被消滅呢?
[00:08:33.700 --> 00:08:35.740]  但是你們看教會有沒有因此而
[00:08:35.740 --> 00:08:37.740]  從初期教會到今天
[00:08:37.740 --> 00:08:38.940]  從初期教會到現在
[00:08:38.940 --> 00:08:41.620]  教會仍然在不同的地方受到逼迫
[00:08:41.620 --> 00:08:43.940]  教會仍然在不同的地方受到逼迫
[00:08:43.940 --> 00:08:45.420]  受到歧視受到打壓
[00:08:45.420 --> 00:08:46.820]  受到歧視受到打壓
[00:08:46.820 --> 00:08:48.700]  但是教會不但沒有被消滅
[00:08:48.700 --> 00:08:50.380]  但是教會不但沒有被消滅
[00:08:50.380 --> 00:08:52.860]  它是不斷的擴展不斷的茁壯
[00:08:52.860 --> 00:08:55.060]  而是不斷的擴展不斷的茁壯
[00:08:55.060 --> 00:08:56.020]  關鍵在哪裡呢?
[00:08:56.020 --> 00:08:56.780]  關鍵在哪裡呢?
[00:08:56.780 --> 00:08:58.140]  大家有沒有想過關鍵在哪裡呢?
[00:08:58.140 --> 00:08:59.700]  大家有沒有想過關鍵在哪裡呢?
[00:08:59.700 --> 00:09:02.940]  如果任何人仔細去研讀《使徒行傳》
[00:09:02.940 --> 00:09:05.780]  如果大家仔細去研讀《使徒行傳》
[00:09:05.780 --> 00:09:06.740]  答案只有一個
[00:09:06.740 --> 00:09:07.740]  答案只有一個
[00:09:07.740 --> 00:09:08.740]  就是聖靈的工作
[00:09:08.740 --> 00:09:10.300]  就是聖靈的工作
[00:09:10.300 --> 00:09:13.140]  當五旬節聖靈降臨的時候
[00:09:13.140 --> 00:09:15.020]  當五旬節聖靈降臨的時候
[00:09:15.020 --> 00:09:18.980]  他賜給教會去完成使命所需要的能力
[00:09:18.980 --> 00:09:21.740]  他賜給教會可以完成這個使命的能力
[00:09:21.740 --> 00:09:23.260]  由那個時候開始
[00:09:23.260 --> 00:09:24.100]  由那個時候開始
[00:09:24.100 --> 00:09:28.180]  教會就延續這一份能力
[00:09:28.180 --> 00:09:30.340]  教會就延續了這一份能力
[00:09:30.340 --> 00:09:33.820]  他只要教會一日不失去這份屬天的能力
[00:09:33.820 --> 00:09:36.260]  只要教會一天不失去這份屬天的能力
[00:09:36.260 --> 00:09:37.660]  他就不斷的去發展
[00:09:37.660 --> 00:09:39.020]  他就不斷的去發展
[00:09:39.020 --> 00:09:40.860]  他所到之處都帶來祝福和改變
[00:09:40.860 --> 00:09:43.220]  他所到之處都帶來祝福和改變
[00:09:43.220 --> 00:09:45.780]  反過來當教會失去這份能力
[00:09:45.780 --> 00:09:47.940]  反過來當教會失去這份能力
[00:09:47.940 --> 00:09:49.500]  他就會苟且偷安
[00:09:49.500 --> 00:09:50.980]  他就會苟且偷安
[00:09:50.980 --> 00:09:52.660]  苟且殘孕
[00:09:52.660 --> 00:09:54.060]  苟且殘喘
[00:09:54.060 --> 00:09:58.860]  要知道神給過這一份恩典和福分
[00:09:58.860 --> 00:10:01.140]  要知道神給過這一份恩典和福分
[00:10:01.140 --> 00:10:03.140]  就好像天上降下來的瑪拉一樣
[00:10:03.140 --> 00:10:04.740]  就好像天上降下來的瑪拉一樣
[00:10:04.740 --> 00:10:07.100]  人不可以將祂儲存留到第二天
[00:10:07.100 --> 00:10:08.620]  人不可以將祂儲存留到第二天
[00:10:08.620 --> 00:10:10.700]  要降下這個聖靈的能力
[00:10:10.700 --> 00:10:11.980]  這個聖靈的能力
[00:10:11.980 --> 00:10:13.300]  需要我們去運用
[00:10:13.300 --> 00:10:14.540]  需要我們去運用
[00:10:14.540 --> 00:10:18.140]  所以如果你在整個教會歷史的進程裡面
[00:10:18.140 --> 00:10:22.060]  所以如果你在整個教會歷史的進程當中
[00:10:22.060 --> 00:10:24.300]  當上帝的能力赐下
[00:10:24.300 --> 00:10:26.100]  當上帝的能力赐下
[00:10:26.100 --> 00:10:28.540]  教會又願意去承受這一份能力
[00:10:28.540 --> 00:10:30.340]  教會又願意去承受這一份能力
[00:10:30.340 --> 00:10:32.260]  所到的地方就帶來福氣
[00:10:32.260 --> 00:10:33.740]  所到的地方就帶來福氣
[00:10:33.740 --> 00:10:36.940]  表現一份很充沛傳福音的熱誠
[00:10:36.940 --> 00:10:39.660]  表現一份很充沛傳福音的熱誠
[00:10:39.660 --> 00:10:42.620]  相反當教會失去這一份能力的時候
[00:10:42.620 --> 00:10:44.620]  相反當教會失去這一份能力的時候
[00:10:44.620 --> 00:10:47.820]  就出現一些不思進取的制度化的組織
[00:10:47.820 --> 00:10:50.980]  就出現了一些不思進取的制度化的組織
[00:10:50.980 --> 00:10:53.180]  慢慢我們就會越來越內聚
[00:10:53.180 --> 00:10:54.940]  慢慢我們就會越來越內聚
[00:10:54.940 --> 00:10:57.380]  越來越在一些制度上面去發展
[00:10:57.380 --> 00:10:59.820]  越來越只有在制度上面去發展
[00:10:59.820 --> 00:11:01.340]  早上的經文
[00:11:01.340 --> 00:11:02.780]  今天早上的經文
[00:11:02.780 --> 00:11:05.740]  提到聖靈降臨在我們的身上
[00:11:05.740 --> 00:11:07.700]  提到聖靈降臨在我們的身上
[00:11:07.700 --> 00:11:09.660]  我們就得到能力
[00:11:09.660 --> 00:11:11.860]  從耶路撒冷、猶太全地、撒瑪利亞
[00:11:11.860 --> 00:11:13.980]  直到地極為主作見證
[00:11:13.980 --> 00:11:17.140]  從耶路撒冷、猶太全地、撒瑪利亞
[00:11:17.140 --> 00:11:19.060]  直到地極做我的見證
[00:11:19.060 --> 00:11:21.860]  我記得幾個禮拜前我曾經講過這段經文
[00:11:21.860 --> 00:11:24.100]  我記得幾個禮拜前我曾經講過這段經文
[00:11:24.100 --> 00:11:28.260]  當時我的重點是擺在聖靈降臨在門徒的身上
[00:11:28.260 --> 00:11:32.100]  當時我的重點是擺在聖靈降臨在門徒的身上
[00:11:32.100 --> 00:11:34.580]  門徒由軟弱變成滿有能力
[00:11:34.580 --> 00:11:36.940]  門徒由軟弱變成滿有能力
[00:11:36.940 --> 00:11:41.260]  然後就在不同的地方同時為主作見證
[00:11:41.260 --> 00:11:44.180]  然後就在不同的地方同時為主作見證
[00:11:44.180 --> 00:11:49.420]  但是今天早上我想擺在為主作見證的重點上
[00:11:49.420 --> 00:11:53.860]  但是今天早上我想要把重點擺在為主作見證
[00:11:53.860 --> 00:11:56.380]  見證是一個法律的名詞
[00:11:56.380 --> 00:11:58.460]  見證是一個法律的名詞
[00:11:58.460 --> 00:12:01.380]  如果我們翻譯成證人
[00:12:01.380 --> 00:12:03.620]  如果我們翻譯成證人
[00:12:03.620 --> 00:12:08.500]  引申的意義是我知道我所講的是真實的
[00:12:08.500 --> 00:12:12.380]  引申的意義是我知道我所講的是真實的
[00:12:12.380 --> 00:12:14.420]  所以當你去到法庭作供
[00:12:14.420 --> 00:12:16.340]  所以當你在法庭上作供
[00:12:16.340 --> 00:12:18.260]  你作供之前你要宣誓
[00:12:18.260 --> 00:12:19.860]  你作證之前你要宣誓
[00:12:19.860 --> 00:12:23.900]  你要保證你自己所講的是真實的
[00:12:23.900 --> 00:12:26.460]  你要保證你自己所講的是真實的
[00:12:26.460 --> 00:12:28.860]  否則如果你給假口供的話
[00:12:28.860 --> 00:12:31.260]  否則如果你給假口供的話
[00:12:31.260 --> 00:12:32.420]  你要承擔這個法律
[00:12:32.420 --> 00:12:33.620]  你要承擔這個法律
[00:12:33.620 --> 00:12:35.580]  我們不能憑外表去觀察
[00:12:35.580 --> 00:12:37.180]  我們不能憑外表去觀察
[00:12:37.180 --> 00:12:38.940]  我不可以說我自己去推測
[00:12:38.940 --> 00:12:40.300]  我不可以說我自己去推測
[00:12:40.300 --> 00:12:42.260]  你不可以說憑外表觀察
[00:12:42.260 --> 00:12:43.900]  你不可以說憑外表觀察
[00:12:43.900 --> 00:12:45.700]  我肯定牧師一定打老婆的
[00:12:45.700 --> 00:12:47.980]  我肯定牧師一定打老婆的
[00:12:47.980 --> 00:12:50.260]  你看牧師每次聚會都縮在角落
[00:12:50.260 --> 00:12:52.540]  你看牧師每次聚會都坐在角落
[00:12:52.540 --> 00:12:53.860]  他連坐出來都不敢
[00:12:53.860 --> 00:12:55.020]  他連坐出來都不敢
[00:12:55.020 --> 00:12:56.060]  你不可以這樣說的
[00:12:56.060 --> 00:12:56.820]  你不可以這麼說
[00:12:56.820 --> 00:12:58.420]  你至少要有證據
[00:12:58.420 --> 00:12:59.460]  你至少需要有證據
[00:12:59.460 --> 00:13:01.260]  你看過我罵牧師
[00:13:01.260 --> 00:13:02.260]  你看過我罵牧師
[00:13:02.260 --> 00:13:03.980]  甚至見過我動手打牧師
[00:13:03.980 --> 00:13:05.100]  甚至看過我動手打牧師
[00:13:05.100 --> 00:13:07.060]  或者你看到牧師有表面傷痕
[00:13:07.060 --> 00:13:08.500]  或者你看到牧師有表面傷痕
[00:13:08.500 --> 00:13:10.420]  你知道要做呈堂的證供
[00:13:10.420 --> 00:13:11.380]  你才可以做呈堂的證供
[00:13:11.380 --> 00:13:13.540]  所以做見證的意思
[00:13:13.540 --> 00:13:14.580]  所以做見證的意思
[00:13:14.580 --> 00:13:16.700]  就是我親身經歷
[00:13:16.700 --> 00:13:19.540]  就是我親眼見過
[00:13:19.540 --> 00:13:22.180]  以致我可以講出來
[00:13:22.180 --> 00:13:24.780]  所以在這段經文如果擺在見證上
[00:13:24.780 --> 00:13:26.540]  所以這段經文如果擺在見證上
[00:13:26.540 --> 00:13:31.060]  就是說涉及人是否親身去經歷聖靈的臨在
[00:13:31.060 --> 00:13:34.740]  也就是說人是否涉及親身的經歷聖靈
[00:13:34.740 --> 00:13:36.460]  而從聖靈得到這個能力
[00:13:36.460 --> 00:13:38.060]  而從聖靈得到這個能力
[00:13:38.060 --> 00:13:39.540]  以致他有十足的把握
[00:13:39.540 --> 00:13:40.940]  以致於他有十足的把握
[00:13:40.940 --> 00:13:42.980]  他說這是我親身經歷是真實的
[00:13:42.980 --> 00:13:45.300]  他說這是我真實經歷的
[00:13:45.300 --> 00:13:49.380]  所以見證人不會用一些模棱兩可的話
[00:13:49.380 --> 00:13:52.100]  所以見證人不會用一些模棱兩可的話
[00:13:52.100 --> 00:13:53.660]  我以為好像是這樣
[00:13:53.660 --> 00:13:54.900]  我以為好像是這樣
[00:13:54.900 --> 00:13:55.860]  大概是這樣
[00:13:55.860 --> 00:13:56.780]  大概好像是這樣
[00:13:56.780 --> 00:13:57.780]  可能是這樣
[00:13:57.780 --> 00:13:58.580]  可能是這樣
[00:13:58.580 --> 00:13:59.620]  或者會是這樣
[00:13:59.620 --> 00:14:00.620]  或者會是這樣
[00:14:00.620 --> 00:14:02.300]  他們會很肯定地說
[00:14:02.300 --> 00:14:03.460]  他們會很肯定地說
[00:14:03.460 --> 00:14:04.500]  我知道是這樣
[00:14:04.500 --> 00:14:05.300]  我知道是這樣
[00:14:05.300 --> 00:14:06.620]  因為這是我親身的經歷
[00:14:06.620 --> 00:14:08.380]  因為這是我親身經歷的
[00:14:08.380 --> 00:14:11.540]  真正的見證有時不在乎言語
[00:14:11.540 --> 00:14:13.660]  真正的見證有時不在乎言語
[00:14:13.660 --> 00:14:14.820]  是一種生命的流露
[00:14:14.820 --> 00:14:16.580]  是一種生命的流露
[00:14:16.580 --> 00:14:18.780]  有一位探險家叫史丹利
[00:14:18.780 --> 00:14:21.220]  有一位探險家叫史丹利
[00:14:21.220 --> 00:14:22.340]  有一次去到非洲
[00:14:22.340 --> 00:14:23.420]  有一次去到非洲
[00:14:23.420 --> 00:14:26.340]  他在非洲遇到當時宣教的李文斯敦
[00:14:26.340 --> 00:14:29.380]  他在非洲遇到當時宣教的李文斯敦
[00:14:29.380 --> 00:14:33.020]  他和李文斯敦相處了一段時間之後有一番說話
[00:14:33.020 --> 00:14:35.940]  他和李文斯敦相處一段時間之後有一段話
[00:14:35.940 --> 00:14:38.420]  如果我和你相處得久一些的話
[00:14:38.420 --> 00:14:40.740]  他說如果我跟你相處再久一點的話
[00:14:40.740 --> 00:14:42.460]  我會情不自禁地成為基督徒
[00:14:42.460 --> 00:14:44.380]  我會情不自禁地成為基督徒
