
[00:00:00.000 --> 00:00:02.000]  弟兄姊妹,又讀聖經啦
[00:03:47.000 --> 00:03:49.000]  全部都不夠他來都解不了
[00:03:49.000 --> 00:03:51.000]  又指示不了
[00:03:51.000 --> 00:03:53.000]  現在要了 像這樣的人
[00:03:53.000 --> 00:03:55.000]  要找一個
[00:03:55.000 --> 00:03:57.000]  有智慧 有聰明的人去找
[00:03:57.000 --> 00:03:59.000]  去處理這些
[00:03:59.000 --> 00:04:01.000]  糧食 哎呀
[00:04:01.000 --> 00:04:03.000]  像這樣的人 有神的靈
[00:04:03.000 --> 00:04:05.000]  在他裡頭 我們
[00:04:05.000 --> 00:04:07.000]  豈能找得著呢
[00:04:07.000 --> 00:04:09.000]  沒有了 只有他
[00:04:09.000 --> 00:04:11.000]  起碼我現在
[00:04:11.000 --> 00:04:13.000]  見到只有他
[00:04:13.000 --> 00:04:15.000]  於是法老就對若實說
[00:04:15.000 --> 00:04:17.000]  「神既將這事
[00:04:17.000 --> 00:04:19.000]  都指示你 可見
[00:04:19.000 --> 00:04:21.000]  沒有人像你這樣
[00:04:21.000 --> 00:04:23.000]  有聰明 有智慧
[00:04:23.000 --> 00:04:25.000]  由於神的靈在你裡頭
[00:04:25.000 --> 00:04:27.000]  你是最聰明 最有智慧的了」
[00:04:27.000 --> 00:04:29.000]  現在
[00:04:29.000 --> 00:04:31.000]  我找不到別人了
[00:04:31.000 --> 00:04:33.000]  就直接
[00:04:33.000 --> 00:04:35.000]  沒有想 是招聘
[00:04:35.000 --> 00:04:37.000]  擺一個大龍鳳 招聘一下
[00:04:37.000 --> 00:04:39.000]  沒有
[00:04:39.000 --> 00:04:41.000]  是你了 為什麼
[00:04:41.000 --> 00:04:43.000]  法老都看得出
[00:04:43.000 --> 00:04:45.000]  因為有神的靈
[00:04:45.000 --> 00:04:47.000]  在你裡頭
[00:04:47.000 --> 00:04:49.000]  第一點要和大家思考
[00:04:49.000 --> 00:04:51.000]  這個
[00:04:51.000 --> 00:04:53.000]  螢光第一點
[00:04:53.000 --> 00:04:55.000]  其實
[00:04:55.000 --> 00:04:57.000]  最重要的就是
[00:04:57.000 --> 00:04:59.000]  有神的靈在我們心裡
[00:04:59.000 --> 00:05:01.000]  工作 當時更加是
[00:05:01.000 --> 00:05:03.000]  今天我們每個信主
[00:05:03.000 --> 00:05:05.000]  都有聖靈 你要讓
[00:05:05.000 --> 00:05:07.000]  聖靈在我們的
[00:05:07.000 --> 00:05:09.000]  心裡工作 在你的
[00:05:09.000 --> 00:05:11.000]  心裡工作
[00:05:11.000 --> 00:05:13.000]  讓祂的心意在我身上
[00:05:13.000 --> 00:05:15.000]  可以運行 指示
[00:05:15.000 --> 00:05:17.000]  帶領 安排
[00:05:17.000 --> 00:05:19.000]  這個就叫
[00:05:19.000 --> 00:05:21.000]  今天叫聖靈充滿
[00:05:21.000 --> 00:05:23.000]  很多人
[00:05:23.000 --> 00:05:25.000]  今天將聖靈充滿
[00:05:25.000 --> 00:05:27.000]  聖靈充滿之後
[00:05:27.000 --> 00:05:29.000]  馬上變成這樣
[00:05:29.000 --> 00:05:31.000]  祈禱的時候這樣 唱詩的時候這樣
[00:05:31.000 --> 00:05:33.000]  很厲害 好像和
[00:05:33.000 --> 00:05:35.000]  主耶穌很近
[00:05:35.000 --> 00:05:37.000]  整個靈魂感動到我 多數都閉上眼
[00:05:37.000 --> 00:05:39.000]  很厲害
[00:05:39.000 --> 00:05:41.000]  又或者一指
[00:05:41.000 --> 00:05:43.000]  整個跌倒
[00:05:43.000 --> 00:05:45.000]  很厲害
[00:05:45.000 --> 00:05:47.000]  祈禱的時候
[00:05:47.000 --> 00:05:49.000]  整個人跌倒
[00:05:49.000 --> 00:05:51.000]  很厲害 激到
[00:05:51.000 --> 00:05:53.000]  聖經裡面沒有
[00:05:53.000 --> 00:05:55.000]  聖靈激到一個人的
[00:05:55.000 --> 00:05:57.000]  聖經例子
[00:05:57.000 --> 00:05:59.000]  我抄過
[00:05:59.000 --> 00:06:01.000]  激殺就有 激到就
[00:06:01.000 --> 00:06:03.000]  沒有 為什麼會這樣發生呢
[00:06:03.000 --> 00:06:05.000]  為什麼會這樣發生呢 我不知道
[00:06:05.000 --> 00:06:07.000]  我解釋不了
[00:06:07.000 --> 00:06:09.000]  不過我想說
[00:06:09.000 --> 00:06:11.000]  聖靈充滿
[00:06:11.000 --> 00:06:13.000]  未必一定要講方言
[00:06:13.000 --> 00:06:15.000]  未必一定要可以禱告激到
[00:06:15.000 --> 00:06:17.000]  或者可以講一些
[00:06:17.000 --> 00:06:19.000]  而是
[00:06:19.000 --> 00:06:21.000]  知道一些沒有人知道的事情
[00:06:21.000 --> 00:06:23.000]  都是聖靈工作
[00:06:23.000 --> 00:06:25.000]  可能會令到我們這樣
[00:06:25.000 --> 00:06:27.000]  不過最簡單的聖靈充滿
[00:06:27.000 --> 00:06:29.000]  就是
[00:06:29.000 --> 00:06:31.000]  祂在我生命裡面
[00:06:31.000 --> 00:06:33.000]  坐在
[00:06:33.000 --> 00:06:35.000]  司機位
[00:06:35.000 --> 00:06:37.000]  在我屋裡面
[00:06:37.000 --> 00:06:39.000]  在主人的座位
[00:06:39.000 --> 00:06:41.000]  我是一個僕人
[00:06:41.000 --> 00:06:43.000]  雖然是我的身體
[00:06:43.000 --> 00:06:45.000]  不過我只是祂的僕人
[00:06:45.000 --> 00:06:47.000]  祂大力保守
[00:06:47.000 --> 00:06:49.000]  與我同在
[00:06:49.000 --> 00:06:51.000]  祂指示我 指揮我
[00:06:51.000 --> 00:06:53.000]  我有信服
[00:06:53.000 --> 00:06:55.000]  聖靈充滿
[00:06:55.000 --> 00:06:57.000]  沒有人有這樣的聰明智慧
[00:06:57.000 --> 00:06:59.000]  於是
[00:06:59.000 --> 00:07:01.000]  聖靈會帶領我工作
[00:07:01.000 --> 00:07:03.000]  認識神是一個最重要的智慧
[00:07:03.000 --> 00:07:05.000]  認識神是智慧的開端
[00:07:05.000 --> 00:07:07.000]  不過這個智慧
[00:07:07.000 --> 00:07:09.000]  未必是世間人想的智慧
[00:07:09.000 --> 00:07:11.000]  有些人
[00:07:11.000 --> 00:07:13.000]  沒有其他人那麼聰明
[00:07:13.000 --> 00:07:15.000]  不過他很敬畏神
[00:07:15.000 --> 00:07:17.000]  其實神很喜歡他 很疼愛他
[00:07:17.000 --> 00:07:19.000]  很保護他 給他很多恩典
[00:07:19.000 --> 00:07:21.000]  給他很多平安喜樂
[00:07:21.000 --> 00:07:23.000]  但他可能不是讀了很多書
[00:07:23.000 --> 00:07:25.000]  一個博士學位都沒有
[00:07:25.000 --> 00:07:27.000]  不過神是很祝福他
[00:07:27.000 --> 00:07:29.000]  我見有很多
[00:07:29.000 --> 00:07:31.000]  老人家
[00:07:31.000 --> 00:07:33.000]  屢遇不改去教堂
[00:07:33.000 --> 00:07:35.000]  敬拜很好
[00:07:35.000 --> 00:07:37.000]  我相信將來他們做很多事工
[00:07:37.000 --> 00:07:39.000]  很多禱告
[00:07:39.000 --> 00:07:41.000]  很多小小錢捐獻
[00:07:41.000 --> 00:07:43.000]  好像寡婦兩個小錢那樣獻上
[00:07:43.000 --> 00:07:45.000]  這些人將來在神面前
[00:07:45.000 --> 00:07:47.000]  領獎排隊
[00:07:47.000 --> 00:07:49.000]  一定前過我們很多
[00:07:49.000 --> 00:07:51.000]  其實神的靈在他心裏
[00:07:51.000 --> 00:07:53.000]  他一直都尊主為大
[00:07:53.000 --> 00:07:57.000]  其實他真的認識神
[00:07:57.000 --> 00:07:59.000]  有聰明有智慧
[00:07:59.000 --> 00:08:01.000]  回到這裏
[00:08:01.000 --> 00:08:03.000]  若失有神的靈在他腦裏
[00:08:03.000 --> 00:08:05.000]  沒有人像他那麼有智慧
[00:08:05.000 --> 00:08:07.000]  最重要是
[00:08:07.000 --> 00:08:09.000]  法老都認到有神的靈
[00:08:09.000 --> 00:08:11.000]  在他腦裏
[00:08:11.000 --> 00:08:13.000]  這個反而有時我們自己都沒有留意到
[00:08:13.000 --> 00:08:15.000]  是不停地追尋
[00:08:15.000 --> 00:08:17.000]  我的學術 我的學歷
[00:08:17.000 --> 00:08:19.000]  我的聰明智慧 我的人脈
[00:08:19.000 --> 00:08:21.000]  我多有方法
[00:08:21.000 --> 00:08:23.000]  與手段
[00:08:23.000 --> 00:08:25.000]  談判
[00:08:25.000 --> 00:08:27.000]  談判
[00:08:27.000 --> 00:08:29.000]  其實不是的
[00:08:29.000 --> 00:08:31.000]  神是欣賞那些聽他話的人
[00:08:31.000 --> 00:08:35.000]  第二點
[00:08:35.000 --> 00:08:37.000]  你可以掌管我的家
[00:08:37.000 --> 00:08:39.000]  唯獨在寶座上
[00:08:39.000 --> 00:08:41.000]  我比你大
[00:08:41.000 --> 00:08:43.000]  你可以掌管我的家
[00:08:43.000 --> 00:08:45.000]  我的民都聽從你的話
[00:08:45.000 --> 00:08:47.000]  不過
[00:08:47.000 --> 00:08:49.000]  只有一樣東西比你大
[00:08:49.000 --> 00:08:51.000]  就是我的寶座
[00:08:51.000 --> 00:08:53.000]  當我在寶座上
[00:08:53.000 --> 00:08:55.000]  你仍然比我低
[00:08:55.000 --> 00:08:57.000]  一人之下萬人之上
[00:08:57.000 --> 00:08:59.000]  很重要
[00:08:59.000 --> 00:09:01.000]  法老竟然
[00:09:01.000 --> 00:09:03.000]  本來在這個希伯來人奴隸
[00:09:03.000 --> 00:09:05.000]  在這個監獄裏
[00:09:05.000 --> 00:09:07.000]  提出來的
[00:09:07.000 --> 00:09:09.000]  竟然說你可以掌管
[00:09:09.000 --> 00:09:11.000]  我的家
[00:09:11.000 --> 00:09:13.000]  如果說回
[00:09:13.000 --> 00:09:15.000]  藥室的故事與經歷
[00:09:15.000 --> 00:09:17.000]  我想他以前的主人
[00:09:17.000 --> 00:09:19.000]  波提弗都大起一驚
[00:09:19.000 --> 00:09:21.000]  原來藥室那麼厲害
[00:09:21.000 --> 00:09:23.000]  最怕的是誰呢
[00:09:23.000 --> 00:09:25.000]  最怕的是波提弗的太太
[00:09:25.000 --> 00:09:27.000]  就是他以前的主母
[00:09:27.000 --> 00:09:29.000]  陷害他那個
[00:09:29.000 --> 00:09:31.000]  死了,這次我不行了
[00:09:31.000 --> 00:09:33.000]  不過看來藥室
[00:09:33.000 --> 00:09:35.000]  沒有跟他計較
[00:09:35.000 --> 00:09:37.000]  起碼聖經沒有記載
[00:09:37.000 --> 00:09:39.000]  你掌管我的家
[00:09:39.000 --> 00:09:41.000]  這個法老說
[00:09:41.000 --> 00:09:43.000]  掌管我的家
[00:09:43.000 --> 00:09:45.000]  其實不是真的掌管我家
[00:09:45.000 --> 00:09:47.000]  你可以掌管
[00:09:47.000 --> 00:09:49.000]  我的國家
[00:09:49.000 --> 00:09:51.000]  我的國家就是我的家
[00:09:51.000 --> 00:09:53.000]  這裏是沒有分開的
[00:09:53.000 --> 00:09:55.000]  我的家裏有很多人
[00:09:55.000 --> 00:09:57.000]  就是我的民
[00:09:57.000 --> 00:09:59.000]  這個家其實應該是指國家
[00:09:59.000 --> 00:10:01.000]  我的民是指我的百姓
[00:10:01.000 --> 00:10:03.000]  都要聽你的
[00:10:03.000 --> 00:10:05.000]  不過你是最大
[00:10:05.000 --> 00:10:07.000]  但是比起我來說
[00:10:07.000 --> 00:10:09.000]  你是次一級
[00:10:09.000 --> 00:10:11.000]  我在寶座上比你大
[00:10:11.000 --> 00:10:13.000]  然後法老跟他說
[00:10:13.000 --> 00:10:15.000]  我現在派你
[00:10:15.000 --> 00:10:17.000]  治理埃及全地
[00:10:17.000 --> 00:10:19.000]  管理我的國家
[00:10:19.000 --> 00:10:21.000]  管理我的民
[00:10:21.000 --> 00:10:23.000]  埃及全地
[00:10:23.000 --> 00:10:25.000]  都聽你的
[00:10:25.000 --> 00:10:27.000]  法老就摘下
[00:10:27.000 --> 00:10:29.000]  手中打印的戒指
[00:10:29.000 --> 00:10:31.000]  以前人家的戒指
[00:10:31.000 --> 00:10:33.000]  很大隻
[00:10:33.000 --> 00:10:35.000]  因為他以為拆除出來
[00:10:35.000 --> 00:10:37.000]  點些墨就吸進去那些文件
[00:10:37.000 --> 00:10:39.000]  或者那些皮
[00:10:39.000 --> 00:10:41.000]  那些葡草紙等等
[00:10:41.000 --> 00:10:43.000]  就有了印
[00:10:43.000 --> 00:10:45.000]  皇上的印
[00:10:45.000 --> 00:10:47.000]  所以他時時帶著印在手上
[00:10:47.000 --> 00:10:49.000]  而那些人來到
[00:10:49.000 --> 00:10:51.000]  拜見皇上的時候
[00:10:51.000 --> 00:10:53.000]  他們除了親吻他的腳
[00:10:53.000 --> 00:10:55.000]  很多時候就親吻他的戒指
[00:10:55.000 --> 00:10:57.000]  這件事
[00:10:57.000 --> 00:10:59.000]  留到西方後期
[00:10:59.000 --> 00:11:01.000]  都還是這樣
[00:11:01.000 --> 00:11:03.000]  親吻教宗的戒指
[00:11:03.000 --> 00:11:05.000]  皇上的戒指
[00:11:05.000 --> 00:11:07.000]  表示對他的權力
[00:11:07.000 --> 00:11:09.000]  是馴服的
[00:11:09.000 --> 00:11:11.000]  打印的戒指
[00:11:11.000 --> 00:11:13.000]  你見到有些什麼
[00:11:13.000 --> 00:11:15.000]  紅色字了
[00:11:15.000 --> 00:11:17.000]  戒指
[00:11:17.000 --> 00:11:19.000]  戴在你手上
[00:11:19.000 --> 00:11:21.000]  給了你戴,我沒有了
[00:11:21.000 --> 00:11:23.000]  我不戴了,因為給了你戴了
[00:11:23.000 --> 00:11:25.000]  我信任你了
[00:11:25.000 --> 00:11:27.000]  你掌管了
[00:11:27.000 --> 00:11:29.000]  有了我的皇權
[00:11:29.000 --> 00:11:31.000]  將戒指戴上去
[00:11:31.000 --> 00:11:33.000]  然後穿上細麻衣
[00:11:33.000 --> 00:11:35.000]  細麻衣
[00:11:35.000 --> 00:11:37.000]  當時都很貴重
[00:11:37.000 --> 00:11:39.000]  因為要用麻
[00:11:39.000 --> 00:11:41.000]  織出來
[00:11:41.000 --> 00:11:43.000]  你知道埃及人
[00:11:43.000 --> 00:11:45.000]  很多都不穿衣服
[00:11:45.000 --> 00:11:47.000]  只是有布
[00:11:47.000 --> 00:11:49.000]  但去到重要場合
[00:11:49.000 --> 00:11:51.000]  都有麻衣穿上
[00:11:51.000 --> 00:11:53.000]  很漂亮的
[00:11:53.000 --> 00:11:55.000]  而且將金鏈戴在他的頸上
[00:11:55.000 --> 00:11:57.000]  那條鏈
[00:11:57.000 --> 00:11:59.000]  是象徵地位
[00:11:59.000 --> 00:12:01.000]  鏈上有一個陀
[00:12:01.000 --> 00:12:03.000]  即是那件東西
[00:12:03.000 --> 00:12:05.000]  還有那條鏈
[00:12:05.000 --> 00:12:07.000]  看就知道了
[00:12:07.000 --> 00:12:09.000]  譬如去到很多場合
[00:12:09.000 --> 00:12:11.000]  大聚會
[00:12:11.000 --> 00:12:13.000]  各個宗派一起的
[00:12:13.000 --> 00:12:15.000]  聯合聚會
[00:12:15.000 --> 00:12:17.000]  一出場
[00:12:17.000 --> 00:12:19.000]  全部監督、主教
[00:12:19.000 --> 00:12:21.000]  個個都戴一條鏈
[00:12:21.000 --> 00:12:23.000]  鏈上有十字架
[00:12:23.000 --> 00:12:25.000]  主教、監督
[00:12:25.000 --> 00:12:27.000]  就會知道
[00:12:27.000 --> 00:12:29.000]  有條鏈
[00:12:29.000 --> 00:12:31.000]  人類都是這樣承繼下來的
[00:12:31.000 --> 00:12:33.000]  戴在他頸上
[00:12:33.000 --> 00:12:35.000]  然後叫約瑟坐他的附居
[00:12:35.000 --> 00:12:39.000]  什麼叫附居呢
[00:12:39.000 --> 00:12:41.000]  一想起附居
[00:12:41.000 --> 00:12:43.000]  就會想起誤中附居
[00:12:43.000 --> 00:12:45.000]  為什麼誤中附居呢
[00:12:45.000 --> 00:12:47.000]  其實就是說
[00:12:47.000 --> 00:12:49.000]  皇帝是不是只有一架車呢
[00:12:49.000 --> 00:12:51.000]  不是
[00:12:51.000 --> 00:12:53.000]  很多架車可能要維修
[00:12:53.000 --> 00:12:55.000]  可能會爛
[00:12:55.000 --> 00:12:57.000]  又要多修幾架車
[00:12:57.000 --> 00:12:59.000]  一出去就不要讓人知道
[00:12:59.000 --> 00:13:01.000]  一排車
[00:13:01.000 --> 00:13:03.000]  不知道皇上坐在那裡
[00:13:03.000 --> 00:13:05.000]  所以想攻擊他
[00:13:05.000 --> 00:13:07.000]  有時五架車出來
[00:13:07.000 --> 00:13:09.000]  五條路走過去
[00:13:09.000 --> 00:13:11.000]  哪架車是皇帝坐呢
[00:13:11.000 --> 00:13:13.000]  原來是六架才是
[00:13:13.000 --> 00:13:15.000]  所以皇帝的車
[00:13:15.000 --> 00:13:17.000]  很多架是一樣
[00:13:17.000 --> 00:13:19.000]  或者有少少不同
[00:13:19.000 --> 00:13:21.000]  不知道他坐在那裡
[00:13:21.000 --> 00:13:23.000]  坐他的附居
[00:13:23.000 --> 00:13:25.000]  其他的車
[00:13:25.000 --> 00:13:27.000]  給一架皇帝的車
[00:13:27.000 --> 00:13:29.000]  而且有戒指
[00:13:29.000 --> 00:13:31.000]  有細馬衣
[00:13:31.000 --> 00:13:33.000]  今年有皇帝的車
[00:13:33.000 --> 00:13:35.000]  還有鶴道的
[00:13:35.000 --> 00:13:37.000]  是
[00:13:37.000 --> 00:13:39.000]  皇帝出來的時候
[00:13:39.000 --> 00:13:41.000]  他的車到
[00:13:41.000 --> 00:13:43.000]  前面有些馬兵和士兵在叫鶴道
[00:13:43.000 --> 00:13:45.000]  讓開
[00:13:45.000 --> 00:13:47.000]  皇帝駕到
[00:13:47.000 --> 00:13:49.000]  然後鶴道就呼叫
[00:13:49.000 --> 00:13:51.000]  跪低
[00:13:51.000 --> 00:13:53.000]  全部跪低
[00:13:53.000 --> 00:13:55.000]  多厲害
[00:13:55.000 --> 00:13:57.000]  你出去的時候
[00:13:57.000 --> 00:13:59.000]  你坐我的車
[00:13:59.000 --> 00:14:01.000]  士兵在你面前
[00:14:01.000 --> 00:14:03.000]  就會叫人跪低
[00:14:03.000 --> 00:14:05.000]  很厲害
[00:14:05.000 --> 00:14:07.000]  有排場
[00:14:07.000 --> 00:14:09.000]  這樣的辦法
[00:14:09.000 --> 00:14:11.000]  戒指、細馬衣
[00:14:11.000 --> 00:14:13.000]  今年有皇上附居
[00:14:13.000 --> 00:14:15.000]  還有鶴道的士兵
[00:14:15.000 --> 00:14:17.000]  叫人跪下
[00:14:17.000 --> 00:14:19.000]  出來的排場是什麼呢
[00:14:19.000 --> 00:14:21.000]  排場就是
[00:14:21.000 --> 00:14:23.000]  皇帝來到
[00:14:23.000 --> 00:14:25.000]  很厲害
[00:14:25.000 --> 00:14:27.000]  你看到
[00:14:27.000 --> 00:14:29.000]  這個藥室
[00:14:29.000 --> 00:14:31.000]  本來是一個少年人
[00:14:31.000 --> 00:14:33.000]  穿著彩衣
[00:14:33.000 --> 00:14:35.000]  一直都迷路去找哥哥
[00:14:35.000 --> 00:14:37.000]  誰知被人賣了
[00:14:37.000 --> 00:14:39.000]  陷害到做家奴
[00:14:39.000 --> 00:14:41.000]  奴隸到陷害
[00:14:41.000 --> 00:14:43.000]  到現在坐牢
[00:14:43.000 --> 00:14:45.000]  然後做了皇帝
[00:14:45.000 --> 00:14:47.000]  給皇帝你做就是在做
[00:14:47.000 --> 00:14:49.000]  這麼厲害
[00:14:49.000 --> 00:14:51.000]  治理埃及全地
[00:14:51.000 --> 00:14:53.000]  好了
[00:14:53.000 --> 00:14:55.000]  法老對藥室說
[00:14:55.000 --> 00:14:57.000]  我是法老
[00:14:57.000 --> 00:14:59.000]  其實這個對藥室說
[00:14:59.000 --> 00:15:01.000]  其實是眾神一起在聽
[00:15:01.000 --> 00:15:03.000]  藥室
[00:15:03.000 --> 00:15:05.000]  你聽著我是法老
[00:15:05.000 --> 00:15:07.000]  在埃及全地如果沒有你的命令
[00:15:07.000 --> 00:15:09.000]  不許人擅自辦事
[00:15:09.000 --> 00:15:11.000]  其實這句
[00:15:11.000 --> 00:15:13.000]  是一方面說給藥室聽
[00:15:13.000 --> 00:15:15.000]  另一方面
[00:15:15.000 --> 00:15:17.000]  是所有群臣都聽到
[00:15:17.000 --> 00:15:19.000]  做筆記的官
[00:15:19.000 --> 00:15:21.000]  馬上寫下
[00:15:21.000 --> 00:15:23.000]  要發文件出去
[00:15:23.000 --> 00:15:25.000]  其實所有人都
[00:15:25.000 --> 00:15:27.000]  沒有你的命令
[00:15:27.000 --> 00:15:29.000]  不許人擅自辦事
[00:15:29.000 --> 00:15:31.000]  這個擅自辦事
[00:15:31.000 --> 00:15:33.000]  好笑的
[00:15:33.000 --> 00:15:35.000]  如果你看皇后本聖經
[00:15:35.000 --> 00:15:37.000]  很多就是
[00:15:37.000 --> 00:15:39.000]  動手動腳
[00:15:39.000 --> 00:15:41.000]  沒有人
[00:15:41.000 --> 00:15:43.000]  可以擅自
[00:15:43.000 --> 00:15:45.000]  動手動腳
[00:15:45.000 --> 00:15:47.000]  因為你知道法老認不認識
[00:15:47.000 --> 00:15:49.000]  他的官員
[00:15:49.000 --> 00:15:51.000]  很多說現在要儲糧
