
[00:00:00.000 --> 00:00:03.820]  不知大家有沒有出席過一些場合
[00:02:28.560 --> 00:02:38.060]  而施洗約翰就用了一個形象來描述耶穌的來臨
[00:02:38.060 --> 00:02:40.160]  是什麼形象呢?
[00:02:40.160 --> 00:02:41.580]  羔羊
[00:02:41.580 --> 00:02:44.560]  更加準確一點是神的羔羊
[00:02:44.560 --> 00:02:47.660]  不知道大家聽到羊的時候會聯想到什麼呢?
[00:02:47.660 --> 00:02:49.860]  羊你會想到什麼呢?
[00:02:49.860 --> 00:02:52.020]  當然是想到羊腩煲了
[00:02:52.020 --> 00:02:53.560]  又或者是什麼呢?
[00:02:53.560 --> 00:02:54.960]  內面來的那些
[00:02:54.960 --> 00:02:56.560]  當然是羊肉串了
[00:02:56.560 --> 00:02:57.760]  又或者是什麼呢?
[00:02:57.760 --> 00:02:59.660]  大家喜歡吃的烤全羊
[00:02:59.660 --> 00:03:02.880]  我經常說如果教會夠人數的話
[00:03:02.880 --> 00:03:05.660]  我們弄一個烤全羊也挺有氣氛的
[00:03:05.660 --> 00:03:08.860]  又或者大家可能會想到一些四字的詞語
[00:03:08.860 --> 00:03:10.260]  代罪羔羊
[00:03:10.260 --> 00:03:12.980]  或者順手牽羊
[00:03:12.980 --> 00:03:14.980]  可能會想到這些東西的
[00:03:14.980 --> 00:03:17.220]  不過這些是中國人而已
[00:03:17.220 --> 00:03:19.020]  但是對猶太人來說
[00:03:19.020 --> 00:03:21.220]  猶太人一提到羊的時候
[00:03:21.220 --> 00:03:23.060]  他們所想到的東西
[00:03:23.060 --> 00:03:25.060]  跟中國人很不一樣
[00:03:25.060 --> 00:03:27.060]  猶太人所想到的
[00:03:27.060 --> 00:03:29.060]  一提到羊的時候
[00:03:29.060 --> 00:03:31.060]  他們就會想到什麼呢?
[00:03:31.060 --> 00:03:33.060]  獻祭的羔羊
[00:03:33.060 --> 00:03:35.060]  獻祭的羔羊
[00:03:35.060 --> 00:03:38.260]  而當約翰提到這個不只是獻祭的羔羊
[00:03:38.260 --> 00:03:39.860]  是神的羔羊
[00:03:39.860 --> 00:03:43.060]  是除去世人的罪孽
[00:03:43.060 --> 00:03:47.260]  這個意思就更加清楚不過了
[00:03:47.260 --> 00:03:54.260]  每一個猶太人一聽到約翰這樣去形容的時候
[00:03:54.260 --> 00:03:56.260]  他們就知道他的意思是什麼
[00:03:56.260 --> 00:03:57.260]  為什麼呢?
[00:03:57.260 --> 00:04:00.260]  因為神的羔羊
[00:04:00.260 --> 00:04:02.260]  可以說在整個的舊約裡面
[00:04:02.260 --> 00:04:04.260]  都出現過很多次
[00:04:04.260 --> 00:04:06.260]  而且意思是相當的清楚的
[00:04:06.260 --> 00:04:08.260]  我在這裡想跟大家說一說
[00:04:08.260 --> 00:04:12.260]  在舊約聖經裡面出現了很重要的三個地方
[00:04:12.260 --> 00:04:15.260]  是提到神的羔羊的
[00:04:15.260 --> 00:04:17.260]  第一個的地方
[00:04:17.260 --> 00:04:19.260]  這個經文是記載在
[00:04:19.260 --> 00:04:22.260]  創世紀的二十二章
[00:04:22.260 --> 00:04:26.260]  這個故事就提到當時的阿伯拉罕
[00:04:26.260 --> 00:04:28.260]  神一直都沒有給他兒子
[00:04:28.260 --> 00:04:30.260]  到了晚年得子
[00:04:30.260 --> 00:04:32.260]  不過得子沒多久之後
[00:04:32.260 --> 00:04:34.260]  神就竟然要他
[00:04:34.260 --> 00:04:37.260]  帶這個獨生的兒子以撒
[00:04:37.260 --> 00:04:39.260]  去了一個地方
[00:04:39.260 --> 00:04:40.260]  獻祭
[00:04:40.260 --> 00:04:42.260]  像羊羔一樣獻祭給
[00:04:42.260 --> 00:04:44.260]  獻祭給神
[00:04:44.260 --> 00:04:46.260]  為什麼會有這樣的事情發生呢?
[00:04:46.260 --> 00:04:48.260]  當然神不是真的要
[00:04:48.260 --> 00:04:51.260]  這個阿伯拉罕將他這個兒子
[00:04:51.260 --> 00:04:53.260]  宰了來獻祭
[00:04:53.260 --> 00:04:55.260]  他只不過是用這件事來考驗
[00:04:55.260 --> 00:04:58.260]  阿伯拉罕的信心
[00:04:58.260 --> 00:05:00.260]  你會怎麼信我?
[00:05:00.260 --> 00:05:02.260]  你會順服去到哪裡呢?
[00:05:02.260 --> 00:05:03.260]  好了
[00:05:03.260 --> 00:05:05.260]  當他們準備出發的時候
[00:05:05.260 --> 00:05:07.260]  以撒也不是傻的
[00:05:07.260 --> 00:05:09.260]  他也差不多一年多
[00:05:09.260 --> 00:05:11.260]  他說:爸爸,為什麼有柴了?
[00:05:11.260 --> 00:05:12.260]  有火了?
[00:05:12.260 --> 00:05:14.260]  為什麼沒有羊?
[00:05:14.260 --> 00:05:16.260]  我們去獻祭什麼呢?
[00:05:16.260 --> 00:05:18.260]  父親就說:
[00:05:18.260 --> 00:05:23.260]  神必自己預備
[00:05:23.260 --> 00:05:25.260]  這裡我們不太肯定
[00:05:25.260 --> 00:05:27.260]  阿伯拉罕的信心
[00:05:27.260 --> 00:05:28.260]  他究竟相信
[00:05:28.260 --> 00:05:29.260]  神真的會到時候
[00:05:29.260 --> 00:05:31.260]  預備一隻羊給他獻祭呢?
[00:05:31.260 --> 00:05:34.260]  抑或他相信
[00:05:34.260 --> 00:05:36.260]  神就是找以撒
[00:05:36.260 --> 00:05:39.260]  來做這個獻祭的祭僧呢?
[00:05:39.260 --> 00:05:40.260]  我們不知道
[00:05:40.260 --> 00:05:43.260]  不過有一個很清楚的
[00:05:43.260 --> 00:05:46.260]  就是他對神有信心
[00:05:46.260 --> 00:05:48.260]  好了
[00:05:48.260 --> 00:05:50.260]  每一個猶太人
[00:05:50.260 --> 00:05:53.260]  都知道這個故事很清楚
[00:05:53.260 --> 00:05:56.260]  也因為阿伯拉罕對神的信心
[00:05:56.260 --> 00:05:58.260]  神真的當時
[00:05:58.260 --> 00:06:01.260]  預備了一個羊羔
[00:06:01.260 --> 00:06:03.260]  來代替以撒
[00:06:03.260 --> 00:06:05.260]  在獻祭的時候
[00:06:05.260 --> 00:06:07.260]  神就說:你不要動手
[00:06:07.260 --> 00:06:12.260]  然後就在樹叢當中
[00:06:12.260 --> 00:06:15.260]  發現了一隻迷路的山羊
[00:06:15.260 --> 00:06:19.260]  在樹叢裡面被困住了
[00:06:19.260 --> 00:06:21.260]  就拿了這個羊羔
[00:06:21.260 --> 00:06:23.260]  來代替以撒獻祭
[00:06:23.260 --> 00:06:26.260]  你可以說這個羊羔救了以撒的命
[00:06:26.260 --> 00:06:29.260]  也是以撒的救贖
[00:06:29.260 --> 00:06:31.260]  這個故事很明顯
[00:06:31.260 --> 00:06:34.260]  讓我們想起什麼故事呢?
[00:06:34.260 --> 00:06:37.260]  就是耶穌基督為人的緣故
[00:06:37.260 --> 00:06:39.260]  寫生的故事
[00:06:39.260 --> 00:06:42.260]  我想大家留意一件事
[00:06:42.260 --> 00:06:45.260]  以撒是距離耶穌多少年呢?
[00:06:45.260 --> 00:06:48.260]  大概二千,超過二千年
[00:06:48.260 --> 00:06:50.260]  在耶穌基督
[00:06:50.260 --> 00:06:53.260]  未在地上行走之前的二千多年
[00:06:53.260 --> 00:06:55.260]  以撒曾經問過一個問題
[00:06:55.260 --> 00:06:56.260]  什麼問題呢?
[00:06:56.260 --> 00:06:58.260]  羊羔在哪裡?
[00:06:58.260 --> 00:07:00.260]  羊在哪裡?
[00:07:00.260 --> 00:07:01.260]  好了
[00:07:01.260 --> 00:07:03.260]  二千多年之後
[00:07:03.260 --> 00:07:06.260]  這個羊羔的屍洗約翰
[00:07:06.260 --> 00:07:08.260]  就回答這個問題
[00:07:08.260 --> 00:07:10.260]  羊羔在哪裡?
[00:07:10.260 --> 00:07:12.260]  羊羔就在今天
[00:07:12.260 --> 00:07:14.260]  這個來到屍洗約翰面前
[00:07:14.260 --> 00:07:17.260]  領受祂的洗禮的耶穌基督
[00:07:17.260 --> 00:07:20.260]  這個就是二千多年前
[00:07:20.260 --> 00:07:22.260]  以撒問的問題
[00:07:22.260 --> 00:07:23.260]  羊羔在哪裡?
[00:07:23.260 --> 00:07:24.260]  屍洗約翰說
[00:07:24.260 --> 00:07:27.260]  羊羔就是今天
[00:07:27.260 --> 00:07:32.260]  在眾人面前領受悔改的洗的耶穌基督
[00:07:32.260 --> 00:07:36.260]  而這個救贖
[00:07:36.260 --> 00:07:38.260]  而這個救贖
[00:07:38.260 --> 00:07:43.260]  而這個救贖的代替的羊羔
[00:07:43.260 --> 00:07:46.260]  不單是為了阿爸、阿漢或者是以撒
[00:07:46.260 --> 00:07:49.260]  而是為了整個的世界
[00:07:49.260 --> 00:07:50.260]  好了
[00:07:50.260 --> 00:07:51.260]  第二個故事
[00:07:51.260 --> 00:07:53.260]  發生在這個創世
[00:07:53.260 --> 00:07:55.260]  這個出埃及記
[00:07:55.260 --> 00:07:58.260]  當時神要這個以色列民從埃及出來
[00:07:58.260 --> 00:07:59.260]  侍奉祂
[00:07:59.260 --> 00:08:04.260]  當時這個摩西去到法老面前
[00:08:04.260 --> 00:08:07.260]  將這個請求跟法老說的時候
[00:08:07.260 --> 00:08:08.260]  法老說不行
[00:08:08.260 --> 00:08:09.260]  免費勞工
[00:08:09.260 --> 00:08:11.260]  醜了我們誰幫我們做事
[00:08:11.260 --> 00:08:12.260]  神說
[00:08:12.260 --> 00:08:13.260]  你不願意的時候
[00:08:13.260 --> 00:08:15.260]  神就施行十災
[00:08:15.260 --> 00:08:19.260]  來讓埃及的法老
[00:08:19.260 --> 00:08:21.260]  讓以色列民離開
[00:08:21.260 --> 00:08:22.260]  好了
[00:08:22.260 --> 00:08:23.260]  一災跟一災
[00:08:23.260 --> 00:08:27.260]  當時的埃及地怨聲載道
[00:08:27.260 --> 00:08:29.260]  到了第十災的時候
[00:08:29.260 --> 00:08:30.260]  發生什麼事
[00:08:30.260 --> 00:08:31.260]  擊殺長子
[00:08:31.260 --> 00:08:33.260]  無論人與畜
[00:08:33.260 --> 00:08:34.260]  在一天晚上
[00:08:34.260 --> 00:08:36.260]  神說都會被擊殺
[00:08:36.260 --> 00:08:37.260]  好了
[00:08:37.260 --> 00:08:39.260]  要逃避
[00:08:39.260 --> 00:08:43.260]  避開這個殺長子的事情
[00:08:43.260 --> 00:08:44.260]  神說
[00:08:44.260 --> 00:08:49.260]  每一個由以色列民的家
[00:08:49.260 --> 00:08:52.260]  一家要預備一隻羊
[00:08:52.260 --> 00:08:53.260]  一家一隻
[00:08:53.260 --> 00:08:54.260]  沒有殘疾的
[00:08:54.260 --> 00:08:56.260]  將牠宰殺
[00:08:56.260 --> 00:09:00.260]  接著將血塗在門尾上
[00:09:00.260 --> 00:09:03.260]  當晚天使出來擊殺長子的時候
[00:09:03.260 --> 00:09:05.260]  見到門尾上有血
[00:09:05.260 --> 00:09:09.260]  就會越過房屋
[00:09:09.260 --> 00:09:12.260]  不進去屋裡面來擊殺
[00:09:12.260 --> 00:09:14.260]  又一次
[00:09:14.260 --> 00:09:16.260]  羊羔
[00:09:16.260 --> 00:09:19.260]  代替了百姓
[00:09:19.260 --> 00:09:21.260]  來面對死亡
[00:09:21.260 --> 00:09:22.260]  好了
[00:09:22.260 --> 00:09:23.260]  第三個故事
[00:09:23.260 --> 00:09:26.260]  在以塞雅的五十三章
[00:09:26.260 --> 00:09:28.260]  這個故事可以說是
[00:09:28.260 --> 00:09:30.260]  將神的羔羊的故事
[00:09:30.260 --> 00:09:32.260]  去到一個高潮
[00:09:32.260 --> 00:09:33.260]  在這裡
[00:09:33.260 --> 00:09:34.260]  以塞雅先知說到
[00:09:34.260 --> 00:09:36.260]  將來會有一個人物
[00:09:36.260 --> 00:09:37.260]  來到
[00:09:37.260 --> 00:09:38.260]  他來做什麼
[00:09:38.260 --> 00:09:40.260]  他來為百姓受苦
[00:09:40.260 --> 00:09:43.260]  他來為百姓被剪除
[00:09:43.260 --> 00:09:45.260]  不是因為他犯罪的原因
[00:09:45.260 --> 00:09:46.260]  是因為什麼
[00:09:46.260 --> 00:09:48.260]  是因為世人的罪
[00:09:48.260 --> 00:09:50.260]  在以塞雅的語言裡
[00:09:50.260 --> 00:09:53.260]  將來這個人物會被稱為
[00:09:53.260 --> 00:09:56.260]  神的義僕
[00:09:56.260 --> 00:09:57.260]  然後最後說
[00:09:57.260 --> 00:10:03.260]  並且他要擔當他們的罪業
[00:10:03.260 --> 00:10:08.260]  而以塞雅怎樣形容這個人物的死亡
[00:10:08.260 --> 00:10:09.260]  他的形容就是
[00:10:09.260 --> 00:10:14.260]  他將像一個羊羔被牽到宰殺之地
[00:10:14.260 --> 00:10:19.260]  又將羊在剪毛的人手下無聲
[00:10:19.260 --> 00:10:22.260]  他也是不開口
[00:10:22.260 --> 00:10:26.260]  大家有沒有想過
[00:10:26.260 --> 00:10:30.260]  為什麼神要用羊羔來代表耶穌
[00:10:30.260 --> 00:10:32.260]  為什麼
[00:10:32.260 --> 00:10:34.260]  為什麼不用公牛
[00:10:34.260 --> 00:10:36.260]  為什麼不用山羊
[00:10:36.260 --> 00:10:38.260]  為什麼不用斑溝
[00:10:38.260 --> 00:10:40.260]  剛才所說的動物
[00:10:40.260 --> 00:10:42.260]  都可以獻祭的
[00:10:42.260 --> 00:10:44.260]  那麼多種獻祭的動物
[00:10:44.260 --> 00:10:50.260]  為什麼都要選用羔羊來代表耶穌
[00:10:50.260 --> 00:10:55.260]  會不會是羔羊有一些特質
[00:10:55.260 --> 00:11:01.260]  使神一定要用羊羔來代表基督
[00:11:01.260 --> 00:11:04.260]  其實以塞雅在這裡說了原因
[00:11:04.260 --> 00:11:05.260]  以塞雅說什麼
[00:11:05.260 --> 00:11:07.260]  以塞雅說這個人物
[00:11:07.260 --> 00:11:10.260]  他會像羊羔被牽到宰殺之地
[00:11:10.260 --> 00:11:12.260]  接著這個就是答案
[00:11:12.260 --> 00:11:15.260]  羊在剪毛的人手下無聲
[00:11:15.260 --> 00:11:17.260]  不會作出任何掙扎
[00:11:17.260 --> 00:11:18.260]  不會喊叫
[00:11:18.260 --> 00:11:19.260]  不會掙扎
[00:11:19.260 --> 00:11:25.260]  而是平靜地來到祭司面前
[00:11:25.260 --> 00:11:29.260]  任由祭司宰殺
[00:11:29.260 --> 00:11:32.260]  你猜公牛會不會呢
[00:11:32.260 --> 00:11:35.260]  公牛會不會像羊一樣
[00:11:35.260 --> 00:11:39.260]  來到祭司面前任由宰殺呢
[00:11:39.260 --> 00:11:41.260]  我相信不會
[00:11:41.260 --> 00:11:43.260]  大家有沒有知不知道
[00:11:43.260 --> 00:11:45.260]  西班牙喜歡鬥牛
[00:11:45.260 --> 00:11:48.260]  鬥牛
[00:11:48.260 --> 00:11:50.260]  從來沒有聽過鬥羊
[00:11:50.260 --> 00:11:53.260]  為什麼沒有鬥羊
[00:11:53.260 --> 00:11:55.260]  為什麼有鬥牛沒有鬥羊
[00:11:55.260 --> 00:11:57.260]  我相信很簡單
[00:11:57.260 --> 00:11:59.260]  牛是什麼
[00:11:59.260 --> 00:12:04.260]  牛是有強壯又有力有攻擊性
[00:12:04.260 --> 00:12:05.260]  所以當然是鬥牛
[00:12:05.260 --> 00:12:07.260]  鬥羊沒什麼好看的
[00:12:07.260 --> 00:12:11.260]  所以牛會不會像羊一樣
[00:12:11.260 --> 00:12:15.260]  被牽到宰殺人的面前
[00:12:15.260 --> 00:12:17.260]  任由宰殺坐以待斃
[00:12:17.260 --> 00:12:19.260]  牛會怎樣
[00:12:19.260 --> 00:12:21.260]  牛大多數都會掙扎
[00:12:21.260 --> 00:12:22.260]  反抗
[00:12:22.260 --> 00:12:24.260]  殺死你
[00:12:24.260 --> 00:12:28.260]  所以牠不會傻乎乎的等著被你宰
[00:12:28.260 --> 00:12:31.260]  當獻祭
[00:12:31.260 --> 00:12:34.260]  作為犧牲的獻祭的時候
[00:12:34.260 --> 00:12:37.260]  很多時候當舊約
[00:12:37.260 --> 00:12:41.260]  要將牛拖到被獻祭的時候
[00:12:41.260 --> 00:12:45.260]  所以很多時候都要幾個人來壓住那隻牛
[00:12:45.260 --> 00:12:47.260]  不過
[00:12:47.260 --> 00:12:50.260]  羊就剛剛相反
[00:12:50.260 --> 00:12:54.260]  根據一些宰羊的業內人士說
[00:12:54.260 --> 00:12:55.260]  很有趣的
[00:12:55.260 --> 00:12:58.260]  當你拖著一隻羊去到屠場的時候
[00:12:58.260 --> 00:13:00.260]  羊是不會掙扎
[00:13:00.260 --> 00:13:01.260]  不會反抗
[00:13:01.260 --> 00:13:02.260]  不會打你
[00:13:02.260 --> 00:13:03.260]  不會踢你
[00:13:03.260 --> 00:13:04.260]  不會走人
[00:13:04.260 --> 00:13:05.260]  牠們會怎樣
[00:13:05.260 --> 00:13:06.260]  很有趣
[00:13:06.260 --> 00:13:10.260]  羊是傻乎乎的看著你
[00:13:10.260 --> 00:13:12.260]  等你宰
[00:13:12.260 --> 00:13:14.260]  這就是羊
[00:13:14.260 --> 00:13:17.260]  當我們讀這個故事
[00:13:17.260 --> 00:13:23.260]  當我們讀到耶穌基督被牽到迦勒略山
[00:13:23.260 --> 00:13:24.260]  築留地
[00:13:24.260 --> 00:13:26.260]  要上十字架
[00:13:26.260 --> 00:13:29.260]  你可以說是像祭神上祭壇一樣
[00:13:29.260 --> 00:13:31.260]  在這個過程裡面
[00:13:31.260 --> 00:13:33.260]  耶穌沒有掙扎
[00:13:33.260 --> 00:13:34.260]  耶穌沒有反抗
[00:13:34.260 --> 00:13:36.260]  耶穌沒有走人
[00:13:36.260 --> 00:13:40.260]  就好像一個羊被牽到宰殺之地一樣
[00:13:40.260 --> 00:13:45.260]  所以當我們問為什麼神一定要選羊羔來形容耶穌
[00:13:45.260 --> 00:13:47.260]  大家都很清楚
[00:13:47.260 --> 00:13:49.260]  因為耶穌是自願地
[00:13:49.260 --> 00:13:51.260]  作為一個祭物
[00:13:51.260 --> 00:13:53.260]  被牽到祭壇上
[00:13:53.260 --> 00:13:56.260]  祂願意為人的緣故
[00:13:56.260 --> 00:13:59.260]  捨棄自己的生命
[00:13:59.260 --> 00:14:03.260]  為你、為我的罪來代贖
[00:14:03.260 --> 00:14:06.260]  讓祂的生命在十字架上
[00:14:06.260 --> 00:14:08.260]  就好像一個祭神
[00:14:08.260 --> 00:14:10.260]  代替了我們的死亡
[00:14:10.260 --> 00:14:14.260]  償還了我們罪的代價
[00:14:14.260 --> 00:14:18.260]  這就是耶穌基督上十字架
[00:14:18.260 --> 00:14:21.260]  神的羔羊的意思
[00:14:21.260 --> 00:14:24.260]  而約翰也告訴我們
[00:14:24.260 --> 00:14:26.260]  耶穌基督是羔羊
[00:14:26.260 --> 00:14:29.260]  是除去我們的罪孽
[00:14:29.260 --> 00:14:31.260]  為什麼可以除去我們的罪孽呢
[00:14:31.260 --> 00:14:34.260]  因為這是一個沒有瑕疵的濟生
[00:14:34.260 --> 00:14:35.260]  剛才說過
[00:14:35.260 --> 00:14:36.260]  要沒有瑕疵的
[00:14:36.260 --> 00:14:37.260]  不可以有瑕疵
[00:14:37.260 --> 00:14:39.260]  神是作為一個沒有罪
[00:14:39.260 --> 00:14:41.260]  和一個毫無瑕疵的濟生
[00:14:41.260 --> 00:14:43.260]  被獻在壇上
[00:14:43.260 --> 00:14:46.260]  所以如果我們看回剛才以撒的故事
[00:14:46.260 --> 00:14:47.260]  大家想像一下
[00:14:47.260 --> 00:14:50.260]  當亞伯拉罕帶著兒子上山獻祭的時候
[00:14:50.260 --> 00:14:54.260]  如果沒有羊會有什麼事情發生呢
[00:14:54.260 --> 00:14:56.260]  被獻的就是以撒
[00:14:56.260 --> 00:14:57.260]  以撒在那個時候
[00:14:57.260 --> 00:14:59.260]  如果沒有羊的時候
[00:14:59.260 --> 00:15:01.260]  就再沒有希望
[00:15:01.260 --> 00:15:02.260]  不過
[00:15:02.260 --> 00:15:06.260]  神就在那個最關鍵的時刻
[00:15:06.260 --> 00:15:10.260]  為他們預備了一隻代替的羊羔
[00:15:10.260 --> 00:15:13.260]  代替了以撒的死亡
[00:15:13.260 --> 00:15:14.260]  同樣
[00:15:14.260 --> 00:15:15.260]  聖經告訴我們
[00:15:15.260 --> 00:15:17.260]  耶穌基督就是神的羔羊
[00:15:17.260 --> 00:15:21.260]  應該是我們去被接受死亡
[00:15:21.260 --> 00:15:24.260]  但是耶穌基督替代了我們
[00:15:24.260 --> 00:15:27.260]  所以如果神不是提供他的獨生子
[00:15:27.260 --> 00:15:29.260]  為我們的緣故死的時候
[00:15:29.260 --> 00:15:32.260]  我們也像以撒一樣毫無盼望
[00:15:32.260 --> 00:15:33.260]  但是
[00:15:33.260 --> 00:15:34.260]  感恩
[00:15:34.260 --> 00:15:35.260]  耶穌基督來到
[00:15:35.260 --> 00:15:40.260]  就好像亞伯拉罕突然間找到那隻被困住的羊
[00:15:40.260 --> 00:15:43.260]  來代替了我們的位置
[00:15:43.260 --> 00:15:45.260]  神的羔羊
[00:15:45.260 --> 00:15:48.260]  為世人而犧牲他的性命
[00:15:48.260 --> 00:15:53.260]  這一個就是羊到世界來的原因
[00:15:53.260 --> 00:15:58.260]  也是耶穌在地上要做的工作
[00:15:58.260 --> 00:15:59.260]  好了
[00:15:59.260 --> 00:16:02.260]  當施洗日漢
[00:16:02.260 --> 00:16:04.260]  跟我們交代了
[00:16:04.260 --> 00:16:08.260]  耶穌來到這個世界上要做的事情之後
[00:16:08.260 --> 00:16:10.260]  然後再進一步
[00:16:10.260 --> 00:16:11.260]  我們講了兩個資料
[00:16:11.260 --> 00:16:13.260]  第二個資料就是耶穌是誰
[00:16:13.260 --> 00:16:15.260]  他就直接指出
[00:16:15.260 --> 00:16:17.260]  在三十四節那裡
[00:16:17.260 --> 00:16:20.260]  「這是神的兒子」
[00:16:20.260 --> 00:16:22.260]  我想大家留意一下
[00:16:22.260 --> 00:16:24.260]  他不只是說
[00:16:24.260 --> 00:16:25.260]  這個耶穌是神的兒子
[00:16:25.260 --> 00:16:26.260]  他不是這樣說嗎?
[00:16:26.260 --> 00:16:27.260]  他怎麼說呢?
[00:16:27.260 --> 00:16:28.260]  大家看清楚
[00:16:28.260 --> 00:16:31.260]  「就證明這是神的兒子」
[00:16:31.260 --> 00:16:32.260]  是不是?
[00:16:32.260 --> 00:16:33.260]  很大分別
[00:16:33.260 --> 00:16:34.260]  什麼分別呢?
[00:16:34.260 --> 00:16:35.260]  就是說
[00:16:35.260 --> 00:16:36.260]  我不是按自己的意思
[00:16:36.260 --> 00:16:37.260]  我說了算
[00:16:37.260 --> 00:16:38.260]  我說是就是
[00:16:38.260 --> 00:16:40.260]  不是這樣的意思
[00:16:40.260 --> 00:16:43.260]  他說「這證明是神的兒子」
[00:16:43.260 --> 00:16:47.260]  就是說他有很多的事實根據
[00:16:47.260 --> 00:16:51.260]  讓他可以很有信心地做一個總結
[00:16:51.260 --> 00:16:53.260]  這個總結是什麼呢?
[00:16:53.260 --> 00:16:55.260]  「這就是神的兒子」
[00:16:55.260 --> 00:16:56.260]  好了
[00:16:56.260 --> 00:16:57.260]  我們一同看看
[00:16:57.260 --> 00:16:59.260]  究竟他用什麼事實
[00:16:59.260 --> 00:17:01.260]  來作出一個這樣的結論呢?
[00:17:01.260 --> 00:17:03.260]  如果我們看第三十節的時候
[00:17:03.260 --> 00:17:05.260]  三十節說什麼呢?
[00:17:05.260 --> 00:17:06.260]  三十節
[00:17:06.260 --> 00:17:07.260]  施洗日漢說
[00:17:07.260 --> 00:17:08.260]  有一個
[00:17:08.260 --> 00:17:10.260]  在我以後來的
[00:17:10.260 --> 00:17:13.260]  不過他反而成為我在我之前
[00:17:13.260 --> 00:17:16.260]  因為他本來就在我之前
[00:17:16.260 --> 00:17:19.260]  大家用理性來看一看這句話
[00:17:19.260 --> 00:17:21.260]  解不解通呢?
[00:17:21.260 --> 00:17:23.260]  其實這句話
[00:17:23.260 --> 00:17:26.260]  你可以說是扭曲了時間的觀念
[00:17:26.260 --> 00:17:28.260]  扭曲了人類的邏輯
[00:17:28.260 --> 00:17:29.260]  為什麼前面變成後面
[00:17:29.260 --> 00:17:30.260]  後面變成前面呢?
[00:17:30.260 --> 00:17:32.260]  解不通
[00:17:32.260 --> 00:17:36.260]  耶穌在施洗日漢之後
[00:17:36.260 --> 00:17:38.260]  他才開始他的事工
[00:17:38.260 --> 00:17:39.260]  有些解經家
[00:17:39.260 --> 00:17:41.260]  我們來說的話
[00:17:41.260 --> 00:17:45.260]  施洗日漢是耶穌的表哥
[00:17:45.260 --> 00:17:46.260]  一個表哥一個表弟
