
[00:00:00.000 --> 00:00:05.280]  我們今天再次來到繼續八福的講道系列
[00:04:52.920 --> 00:04:54.880]  那我們就很應該
[00:04:54.880 --> 00:04:57.880]  可能需要檢視一下我們的屬靈目光
[00:04:57.880 --> 00:05:00.680]  是否已經開始模糊了呢
[00:05:00.680 --> 00:05:05.800]  以致我們爲自己淘添了不少的受煩
[00:05:05.800 --> 00:05:08.400]  因爲聖經的針言裏很清楚地告訴我們
[00:05:08.400 --> 00:05:10.480]  在針言十章二十二節裏說
[00:05:10.480 --> 00:05:13.760]  耶和華所賜的福是使人富足
[00:05:13.760 --> 00:05:15.760]  並不加上憂慮
[00:05:15.760 --> 00:05:20.160]  神的賜福是不會加上憂慮的
[00:05:20.160 --> 00:05:21.520]  弟兄姊妹
[00:05:21.520 --> 00:05:24.920]  我們也要去有這個觸覺
[00:05:24.920 --> 00:05:30.080]  當我們如果常常活在一個不快的裏面的時候
[00:05:30.080 --> 00:05:31.720]  可能我們真的需要檢視一下
[00:05:31.720 --> 00:05:33.800]  我們的屬靈目光
[00:05:33.800 --> 00:05:36.600]  今天我們所講的基學模擬
[00:05:36.600 --> 00:05:41.880]  是信徒屬靈生命盡心不可或缺的
[00:05:41.880 --> 00:05:44.720]  是一個很重要的屬靈操練
[00:05:44.720 --> 00:05:45.920]  也是教會
[00:05:45.920 --> 00:05:51.360]  教會復興必須要有的一個很重要的元素
[00:05:51.360 --> 00:05:53.560]  今天不少的信徒
[00:05:53.560 --> 00:05:55.520]  有一個問題是什麼呢
[00:05:55.520 --> 00:06:01.160]  就是他們缺乏了這一份對屬靈事情的渴慕
[00:06:01.160 --> 00:06:02.760]  那份渴慕的心
[00:06:02.760 --> 00:06:05.080]  不願意去追求屬靈生命
[00:06:05.080 --> 00:06:06.880]  進到去深處
[00:06:06.880 --> 00:06:10.800]  不願意追求屬靈的深度
[00:06:10.800 --> 00:06:13.240]  當然教會也要與時並進
[00:06:13.240 --> 00:06:19.120]  我們也要去提供適切時代的慰養給弟兄姊妹
[00:06:19.120 --> 00:06:20.000]  所以今天早上
[00:06:20.000 --> 00:06:23.520]  我想和大家一起認真地
[00:06:23.520 --> 00:06:28.440]  坦誠地去檢視我們自己的光景
[00:06:28.440 --> 00:06:32.720]  之前我們看過三個蒙福的屬靈品格
[00:06:32.720 --> 00:06:37.600]  包括了知道自己靈略貧窮的人
[00:06:37.600 --> 00:06:43.880]  包括了會爲自己和爲別人的罪來哀悼的人
[00:06:43.880 --> 00:06:49.640]  還有願意在人和神面前去溫柔謙卑的人
[00:06:49.640 --> 00:06:51.120]  有這三方面特質的人
[00:06:51.120 --> 00:06:52.680]  有這三方面品格的人
[00:06:52.680 --> 00:06:57.760]  他們必然是我們今天要講的飢渴無疑的人
[00:06:57.760 --> 00:06:59.080]  爲什麼這麼說呢
[00:06:59.080 --> 00:07:06.040]  因爲頭三種的品格都是破碎老我
[00:07:06.040 --> 00:07:08.320]  倒空自己的
[00:07:08.320 --> 00:07:10.480]  知道自己靈略貧窮
[00:07:10.480 --> 00:07:12.480]  知道自己裏面是充滿罪
[00:07:12.480 --> 00:07:13.640]  因此哀悼
[00:07:13.640 --> 00:07:15.680]  要破碎舊我
[00:07:15.680 --> 00:07:20.480]  之後很自然地就要渴慕重新的充滿
[00:07:20.480 --> 00:07:22.760]  被屬靈的事情來充滿
[00:07:22.760 --> 00:07:24.160]  被神的義來充滿
[00:07:24.160 --> 00:07:26.120]  並且更新我們的生命
[00:07:26.120 --> 00:07:29.200]  所以這是很自然的反應
[00:07:29.200 --> 00:07:30.520]  飢渴無疑的人
[00:07:30.520 --> 00:07:32.640]  他深深知道自己的需要
[00:07:32.640 --> 00:07:34.640]  除了神自己之外
[00:07:34.640 --> 00:07:36.880]  沒有其他東西能夠填補
[00:07:36.880 --> 00:07:38.960]  他心靈裏面這份失落
[00:07:38.960 --> 00:07:40.880]  這份空虛
[00:07:40.880 --> 00:07:42.480]  這份對神的渴望
[00:07:42.480 --> 00:07:49.920]  並不是有很多種的喜好的其中一種
[00:07:49.920 --> 00:07:52.000]  而是在一切之先
[00:07:52.000 --> 00:07:53.880]  是急不及待地來到
[00:07:53.880 --> 00:07:55.720]  希望得到滿足的
[00:07:55.720 --> 00:07:58.800]  就好像你經常沒有喝過水的時候
[00:07:58.800 --> 00:08:00.160]  你只有一件事
[00:08:00.160 --> 00:08:04.160]  你就是希望儘快去找到可以飲用的水
[00:08:04.160 --> 00:08:05.720]  在找到之前
[00:08:05.720 --> 00:08:07.640]  你對什麼其他東西都沒有興趣
[00:08:07.640 --> 00:08:09.320]  你會坐立不安的
[00:08:09.320 --> 00:08:11.640]  就是這份渴慕
[00:08:11.640 --> 00:08:13.520]  在詩篇裏面
[00:08:13.520 --> 00:08:16.680]  描述到詩人對神很深的渴慕
[00:08:16.680 --> 00:08:19.040]  在詩篇42篇這樣說
[00:08:19.040 --> 00:08:22.720]  「神啊,我的心切勿泥,如鹿切勿溪水
[00:08:22.720 --> 00:08:25.520]  我的心渴想神,就是永生神
[00:08:25.520 --> 00:08:29.240]  我幾時能夠朝見神呢?」
[00:08:29.240 --> 00:08:31.200]  第63篇
[00:08:31.200 --> 00:08:32.720]  「神啊,你是我的神
[00:08:32.720 --> 00:08:34.320]  我要切切地尋求你
[00:08:34.320 --> 00:08:36.440]  在乾旱疲乏無水之地
[00:08:36.440 --> 00:08:37.360]  我渴想你
[00:08:37.360 --> 00:08:39.120]  我的心切勿泥」
[00:08:39.120 --> 00:08:41.960]  是這份渴慕
[00:08:41.960 --> 00:08:45.720]  是從心底深處湧流出來的
[00:08:45.720 --> 00:08:47.880]  如飢如渴這樣
[00:08:47.880 --> 00:08:48.960]  要來到神面前
[00:08:48.960 --> 00:08:50.720]  要尋求飽足的
[00:08:50.720 --> 00:08:53.520]  要尋求這份真正的喜樂
[00:08:53.520 --> 00:08:54.520]  當然
[00:08:54.520 --> 00:08:56.280]  這份飽足
[00:08:56.280 --> 00:08:57.560]  這份喜樂
[00:08:57.560 --> 00:09:02.640]  有時不一定以歡欣雀躍的表現
[00:09:02.640 --> 00:09:04.480]  來流露出來
[00:09:04.480 --> 00:09:06.040]  可能更多時候
[00:09:06.040 --> 00:09:07.760]  是藏在我們心裏面
[00:09:07.760 --> 00:09:08.720]  安靜的
[00:09:08.720 --> 00:09:10.160]  藏在我們的心裏面
[00:09:10.160 --> 00:09:13.040]  是一份不一樣的快樂
[00:09:13.040 --> 00:09:18.040]  就好像詩篇131篇裏面所說
[00:09:18.040 --> 00:09:19.400]  這份安穩
[00:09:19.400 --> 00:09:21.120]  其實更加珍貴
[00:09:21.120 --> 00:09:25.120]  詩篇13篇第二節
[00:09:25.120 --> 00:09:26.040]  那裏這樣說
[00:09:26.040 --> 00:09:28.280]  「我的心平穩安靜
[00:09:28.280 --> 00:09:30.600]  好象斷過奶的孩子
[00:09:30.600 --> 00:09:32.520]  在他母親的懷中
[00:09:32.520 --> 00:09:33.920]  我的心在我裏面
[00:09:33.920 --> 00:09:37.400]  真像斷過奶的孩子」
[00:09:37.400 --> 00:09:41.640]  一個很安穩的滿足的景象
[00:09:41.640 --> 00:09:43.600]  好像喫飽了的寶寶
[00:09:43.600 --> 00:09:44.840]  守護的寶寶
[00:09:44.840 --> 00:09:47.080]  在母親的懷中
[00:09:47.080 --> 00:09:48.680]  那份滿足
[00:09:48.680 --> 00:09:50.240]  那份平安
[00:09:50.240 --> 00:09:53.440]  那份穩妥
[00:09:53.440 --> 00:09:56.720]  是很珍貴的
[00:09:56.720 --> 00:09:57.360]  我們有沒有
[00:09:57.360 --> 00:09:58.120]  兄弟姐妹
[00:09:58.120 --> 00:09:59.760]  我們有沒有這份
[00:09:59.760 --> 00:10:02.240]  這樣的平安穩妥
[00:10:02.240 --> 00:10:05.560]  起落在我們生命裏面
[00:10:05.560 --> 00:10:06.800]  飢渴無疑
[00:10:06.800 --> 00:10:08.160]  也反映了我們
[00:10:08.160 --> 00:10:10.320]  屬靈的胃口
[00:10:10.320 --> 00:10:11.760]  一個健康
[00:10:11.760 --> 00:10:14.920]  和有屬靈目光的基督徒
[00:10:14.920 --> 00:10:17.320]  他必定應該有這樣的屬靈胃口
[00:10:17.320 --> 00:10:19.000]  就像一個健康正常的人
[00:10:19.000 --> 00:10:21.600]  他一定按時需要喫東西的
[00:10:21.600 --> 00:10:22.840]  是嗎
[00:10:22.840 --> 00:10:24.640]  基督徒生命的成長
[00:10:24.640 --> 00:10:27.520]  一個很重要的要素
[00:10:27.520 --> 00:10:30.560]  必定是要有屬靈的胃口
[00:10:30.560 --> 00:10:31.960]  對屬神的事情
[00:10:31.960 --> 00:10:34.080]  有如飢如渴的態度
[00:10:34.080 --> 00:10:36.440]  這樣生命一定會健康地成長
[00:10:36.440 --> 00:10:39.040]  就好像財生的嬰孩
[00:10:39.040 --> 00:10:43.040]  他愛慕純正的靈奶一樣
[00:10:43.040 --> 00:10:44.320]  他沒有了
[00:10:44.320 --> 00:10:47.640]  他不能夠有真正的滿足
[00:10:47.640 --> 00:10:49.560]  他不斷地來吸收的時候
[00:10:49.560 --> 00:10:52.560]  他的生命就能夠不斷地成長
[00:10:52.560 --> 00:10:53.520]  飢渴無疑
[00:10:53.520 --> 00:10:56.360]  不單止給我們有快樂滿足的感覺
[00:10:56.360 --> 00:10:58.120]  並且是我們生命裏面
[00:10:58.120 --> 00:11:00.640]  必須要有的養分
[00:11:00.640 --> 00:11:02.800]  我們有時也會喫下維他命丸
[00:11:02.800 --> 00:11:06.080]  這個飢渴無疑對我們屬靈生命來說
[00:11:06.080 --> 00:11:07.000]  不單止是這樣
[00:11:07.000 --> 00:11:08.640]  而是必須要有的生命
[00:11:08.640 --> 00:11:11.320]  維持生命的養分
[00:11:11.320 --> 00:11:12.480]  如果沒有了的時候
[00:11:12.480 --> 00:11:13.880]  我們不要說滿足快樂
[00:11:13.880 --> 00:11:16.280]  我們不要說要盡心成長
[00:11:16.280 --> 00:11:20.520]  我們維持基本的生命也不可以
[00:11:20.520 --> 00:11:21.960]  丙姐妹
[00:11:21.960 --> 00:11:27.200]  當我們今天來講飢渴無疑的時候
[00:11:27.200 --> 00:11:30.320]  我們上次一起進深思想
[00:11:30.320 --> 00:11:34.040]  究竟這裏所講的「義」是什麼意思呢?
[00:11:34.040 --> 00:11:37.280]  可能我們也會知道
[00:11:37.280 --> 00:11:38.840]  在廣義裏面來講
[00:11:38.840 --> 00:11:40.440]  我們知道我們要學武神
[00:11:40.440 --> 00:11:42.600]  我們要學想神的話
[00:11:42.600 --> 00:11:45.040]  學想屬靈的事情
[00:11:45.040 --> 00:11:47.680]  但今天我想和大家再具體一點
[00:11:47.680 --> 00:11:50.240]  來看這個「義」的意思
[00:11:50.240 --> 00:11:53.120]  究竟是在講什麼
[00:11:53.120 --> 00:11:55.200]  「義」這個字在原文當中
[00:11:55.200 --> 00:11:57.720]  在登山寶訓裏面反覆地出現
[00:11:57.720 --> 00:11:59.360]  出現了五次之多
[00:11:59.360 --> 00:12:01.120]  當耶穌說了某些教訓
[00:12:01.120 --> 00:12:02.200]  祂又說「義」
[00:12:02.200 --> 00:12:04.040]  說了某些教訓祂又說「義」
[00:12:04.040 --> 00:12:05.680]  是一個很重要的觀念
[00:12:05.680 --> 00:12:08.960]  所以我們要特別搞清楚
[00:12:08.960 --> 00:12:10.120]  在我們去看之前
[00:12:10.120 --> 00:12:13.600]  我們嘗試去參考一下
[00:12:13.600 --> 00:12:17.480]  不同的譯本里面給我們的體見
[00:12:17.480 --> 00:12:21.360]  幫助我們去掌握當中的意思
[00:12:21.360 --> 00:12:22.680]  有三個譯本
[00:12:22.680 --> 00:12:25.640]  和合本剛纔大家看了
[00:12:25.640 --> 00:12:27.720]  想和大家再看的是新譯本
[00:12:27.720 --> 00:12:29.480]  和現代中文譯本
[00:12:29.480 --> 00:12:32.520]  「愛慕公義,愚積愚渴的人有福了
[00:12:32.520 --> 00:12:35.120]  因爲他們必得飽足」
[00:12:35.120 --> 00:12:36.640]  現代中文譯本
[00:12:36.640 --> 00:12:40.160]  「渴望實行上帝旨意的人有福了
[00:12:40.160 --> 00:12:43.760]  上帝要充分地滿足他們」
[00:12:43.760 --> 00:12:45.920]  從不同譯本當中我們可以看見
[00:12:45.920 --> 00:12:49.160]  這個「義」是講到神的公義
[00:12:49.160 --> 00:12:54.240]  也提醒我們要走在祂的旨意當中
[00:12:54.240 --> 00:12:56.520]  有這樣的意思在裏面
[00:12:56.520 --> 00:12:59.240]  在今天我也想從三方面
[00:12:59.240 --> 00:13:02.200]  和大家來思想這個「義」
[00:13:02.200 --> 00:13:03.760]  第一方面是地位上
[00:13:03.760 --> 00:13:05.440]  我們得稱爲「義」
[00:13:05.440 --> 00:13:06.960]  這裏講到我們人
[00:13:06.960 --> 00:13:08.760]  能夠在神面前稱義
[00:13:08.760 --> 00:13:10.800]  是救恩的層面
[00:13:10.800 --> 00:13:12.560]  是我們和神和好了
[00:13:12.560 --> 00:13:17.440]  我們和神建立一個正確的關係
[00:13:17.440 --> 00:13:20.720]  當一個罪人他爲罪哀動
[00:13:20.720 --> 00:13:22.520]  爲自己的罪扎心的時候
[00:13:22.520 --> 00:13:26.920]  他深知自己沒有能力去脫離罪惡的苦痛
[00:13:26.920 --> 00:13:29.520]  就好像一個愚厲的人
[00:13:29.520 --> 00:13:34.320]  他極之渴望儘快地能夠得到拯救一樣
[00:13:34.320 --> 00:13:36.520]  他不是在水裏面
[00:13:36.520 --> 00:13:40.320]  很安樂地慢慢地等待
[00:13:40.320 --> 00:13:43.040]  而是他在痛苦裏面掙扎
[00:13:43.040 --> 00:13:45.920]  希望儘快地能夠得到這個「義」
[00:13:45.920 --> 00:13:47.960]  得到這個拯救
[00:13:47.960 --> 00:13:49.400]  這樣尋求神
[00:13:49.400 --> 00:13:52.040]  憑着信心接受神的救恩的人
[00:13:52.040 --> 00:13:56.000]  他們立即就能夠得到滿足
[00:13:56.000 --> 00:13:57.600]  因爲聖經提醒我們
[00:13:57.600 --> 00:14:01.840]  我們願意在心裏面相信
[00:14:01.840 --> 00:14:02.760]  在口裏面承認
[00:14:02.760 --> 00:14:04.400]  我們就能夠去稱義
[00:14:04.400 --> 00:14:07.080]  是馬上的
[00:14:07.080 --> 00:14:08.520]  弟兄姊妹
[00:14:08.520 --> 00:14:11.440]  我們經歷過出死入生的人
[00:14:11.440 --> 00:14:14.320]  我們是否能珍惜這份
[00:14:14.320 --> 00:14:18.280]  這麼寶貴、稱義的恩典呢?
[00:14:18.280 --> 00:14:19.760]  有時我們可能
[00:14:19.760 --> 00:14:21.480]  相信了一段長時間
[00:14:21.480 --> 00:14:23.800]  我們可能熱情冷卻
[00:14:23.800 --> 00:14:29.080]  會漸漸去忘記得着救恩這份喜樂
[00:14:29.080 --> 00:14:31.880]  對救恩的事情我們可能很少再提起
[00:14:31.880 --> 00:14:34.080]  我們可能漸漸失去興趣
[00:14:34.080 --> 00:14:39.760]  漸漸我們更加多地看重一些祝福
[00:14:39.760 --> 00:14:43.480]  看重順境的喜樂等等
[00:14:43.480 --> 00:14:47.320]  多於我們爲得救而感恩
[00:14:47.320 --> 00:14:51.320]  有時我們將得救看爲理所當然
[00:14:51.320 --> 00:14:52.880]  不記得這份恩典
[00:14:52.880 --> 00:14:54.200]  纔是我們最重要
[00:14:54.200 --> 00:14:56.640]  纔是我們最需要的
[00:14:56.640 --> 00:14:59.280]  最值得歡喜快樂的
[00:14:59.280 --> 00:15:01.000]  我們要警醒弟兄姊妹
[00:15:01.000 --> 00:15:03.640]  我們不要像希伯來書第二章所提到
[00:15:03.640 --> 00:15:06.040]  忽略救恩的人
[00:15:06.040 --> 00:15:09.440]  最終他們會垂留失去
[00:15:09.440 --> 00:15:10.560]  我們會問
[00:15:10.560 --> 00:15:15.960]  如何才能保持得稱爲義這份喜樂
[00:15:15.960 --> 00:15:18.920]  尚存這份渴慕的感覺呢?
[00:15:18.920 --> 00:15:21.200]  一個很簡單的方法
[00:15:21.200 --> 00:15:25.040]  你將它不斷傳開去就可以了
[00:15:25.040 --> 00:15:27.640]  如果你試過去做個人報道
[00:15:27.640 --> 00:15:29.560]  你試過與人傳福音的時候
[00:15:29.560 --> 00:15:30.360]  你會發覺
[00:15:30.360 --> 00:15:31.560]  你會有這個體會的
[00:15:31.560 --> 00:15:33.200]  你每一次與人分享
[00:15:33.200 --> 00:15:34.760]  你得救的故事
[00:15:34.760 --> 00:15:36.200]  你與上帝的關係
[00:15:36.200 --> 00:15:38.000]  每一次都提醒你
[00:15:38.000 --> 00:15:40.680]  何等需要救恩
[00:15:40.680 --> 00:15:42.840]  我自己就有這樣的經歷
[00:15:42.840 --> 00:15:46.120]  每一次與人傳福音的時候
[00:15:46.120 --> 00:15:50.640]  每一次去講自己當初未認識耶穌之前的光景
[00:15:50.640 --> 00:15:54.480]  和認識耶穌之後的那種豐盛
[00:15:54.480 --> 00:15:56.280]  我今天能夠成爲何等樣的人
[00:15:56.280 --> 00:16:00.000]  完全是靠神的恩典才能夠的
[00:16:00.000 --> 00:16:00.720]  就是這個
[00:16:00.720 --> 00:16:02.080]  我們嘗試更多的
[00:16:02.080 --> 00:16:03.640]  與人去述說的時候
[00:16:03.640 --> 00:16:06.680]  我們自己就會被提醒
[00:16:06.680 --> 00:16:07.520]  你可以想象
[00:16:07.520 --> 00:16:11.360]  如果一個多年都沒有與人分享過
[00:16:11.360 --> 00:16:12.880]  沒有與人傳過福音的人
[00:16:12.880 --> 00:16:17.200]  你很難想象他是一個飢渴無疑的人
[00:16:17.200 --> 00:16:19.880]  所以今年教會鼓勵大家
[00:16:19.880 --> 00:16:22.480]  要服侍全陽
[00:16:22.480 --> 00:16:23.400]  更多的
[00:16:23.400 --> 00:16:26.800]  你要與其他人分享我們得救的故事
[00:16:26.800 --> 00:16:30.080]  分享我們與神之間的故事
[00:16:30.080 --> 00:16:32.320]  讓人看到神如何幫助人
[00:16:32.320 --> 00:16:34.640]  去改變得了新的生命
[00:16:34.640 --> 00:16:36.040]  我們這樣能夠幫助人
[00:16:36.040 --> 00:16:37.760]  也能夠幫助到我們自己
[00:16:37.760 --> 00:16:41.400]  常常更新我們對
[00:16:41.400 --> 00:16:46.800]  學無清義的那份喜樂
[00:16:46.800 --> 00:16:49.520]  第二方面
[00:16:49.520 --> 00:16:51.240]  飢渴無疑所說的
[00:16:51.240 --> 00:16:54.520]  是在道德上我們成爲聖潔
[00:16:54.520 --> 00:16:56.160]  我們學無神的義
[00:16:56.160 --> 00:16:59.280]  按着神的心意而行
[00:16:59.280 --> 00:17:02.720]  按着神給我們的原則過聖潔的生活
[00:17:02.720 --> 00:17:06.880]  特別是我們要留意脫離罪的權勢
[00:17:06.880 --> 00:17:08.680]  有時我們真的要警醒
[00:17:08.680 --> 00:17:11.080]  我們頭腦上都知道
[00:17:11.080 --> 00:17:13.880]  我們都知道罪是不好的
[00:17:13.880 --> 00:17:15.720]  犯罪是不好的
[00:17:15.720 --> 00:17:19.600]  但是有時當我們認真去檢視自己的生命的時候
[00:17:19.600 --> 00:17:23.080]  或許我們會發現一個很可怕的事實
[00:17:23.080 --> 00:17:24.880]  原來我們自己是喜歡罪的
[00:17:24.880 --> 00:17:25.880]  我們喜歡犯罪
[00:17:25.880 --> 00:17:27.960]  喜歡享受罪中之樂
[00:17:27.960 --> 00:17:29.160]  我們要很小心
[00:17:29.160 --> 00:17:32.600]  因爲我們實在很容易會隨從情慾
[00:17:32.600 --> 00:17:34.120]  隨從欲體
[00:17:34.120 --> 00:17:35.920]  偏離神的心意
[00:17:35.920 --> 00:17:36.640]  弟妹們
[00:17:36.640 --> 00:17:37.680]  我們要警醒
[00:17:37.680 --> 00:17:42.840]  我們如何才能保持我們頭腦清醒
[00:17:42.840 --> 00:17:43.880]  很重要的一點是
[00:17:43.880 --> 00:17:47.840]  我們必須要有神的話在我們的生命裏面
[00:17:47.840 --> 00:17:49.080]  幫助我們
[00:17:49.080 --> 00:17:50.200]  管束我們的心
[00:17:50.200 --> 00:17:55.040]  在詩篇119篇第九至十一節
[00:17:55.040 --> 00:17:56.480]  那裏這樣說
[00:17:56.480 --> 00:17:59.040]  少年人用什麼結證他的行爲呢?
[00:17:59.040 --> 00:18:00.640]  要進行你的話
[00:18:00.640 --> 00:18:01.960]  我一心尋求你
[00:18:01.960 --> 00:18:04.880]  求你不要叫我偏離你的命令
[00:18:04.880 --> 00:18:07.440]  我將你的話藏在心裏
[00:18:07.440 --> 00:18:09.200]  免得我得罪你
[00:18:09.200 --> 00:18:14.640]  私人對神的話是一心尋求進行並且藏在心裏
[00:18:14.640 --> 00:18:19.280]  是這樣尋求神的旨意
[00:18:19.280 --> 00:18:22.760]  聖經是一本人生的說明書
[00:18:22.760 --> 00:18:25.400]  在當中告訴我們
[00:18:25.400 --> 00:18:27.000]  我們應該如何行事爲人
[00:18:27.000 --> 00:18:31.120]  我們應該如何得到豐盛的生命
[00:18:31.120 --> 00:18:33.520]  我不知道你有沒有在旅行的時候
[00:18:33.520 --> 00:18:35.160]  曾經試過迷路
