
[00:00:00.000 --> 00:00:05.000]  弟兄姊妹,平安,讓我們先一起祈禱
[00:03:08.000 --> 00:03:10.000]  因為一個人不信耶穌
[00:03:10.000 --> 00:03:13.000]  只不過是今生有損失
[00:03:13.000 --> 00:03:16.000]  這是他個人的選擇
[00:03:16.000 --> 00:03:19.000]  他喜歡自己掌管自己的生命
[00:03:19.000 --> 00:03:24.000]  過自己作自己的主的生活方式
[00:03:24.000 --> 00:03:28.000]  有時從他們的角度來看
[00:03:28.000 --> 00:03:32.000]  他們可能會認為一切自我作主
[00:03:32.000 --> 00:03:36.000]  是最自由快樂的生活方式
[00:03:36.000 --> 00:03:39.000]  反正人死後就是一了百了
[00:03:39.000 --> 00:03:44.000]  而他們會認為我們這些信耶穌
[00:03:44.000 --> 00:03:48.000]  將自己的生命交給耶穌的人
[00:03:48.000 --> 00:03:53.000]  是懦夫弱者的選擇
[00:03:53.000 --> 00:03:56.000]  但是如果我們的世界
[00:03:56.000 --> 00:04:01.000]  真是有一位從起初就存在的上帝
[00:04:01.000 --> 00:04:05.000]  並且根據聖經的記載
[00:04:05.000 --> 00:04:09.000]  我們相信所有人的靈魂
[00:04:09.000 --> 00:04:13.000]  在死後都不會消失
[00:04:13.000 --> 00:04:16.000]  只不過不同的是
[00:04:16.000 --> 00:04:18.000]  信耶穌和不信的人
[00:04:18.000 --> 00:04:21.000]  是會生活在不同的狀態中
[00:04:21.000 --> 00:04:25.000]  不信的人跟上帝沒有關係
[00:04:25.000 --> 00:04:30.000]  因此他不能夠活在上帝的家裏
[00:04:30.000 --> 00:04:33.000]  而是活在一個聖經稱為
[00:04:33.000 --> 00:04:37.000]  空間或者地獄的空間
[00:04:37.000 --> 00:04:42.000]  在那裏人是要受苦的
[00:04:42.000 --> 00:04:47.000]  並且孤伶伶地獨自受苦
[00:04:47.000 --> 00:04:51.000]  沒有弟兄沒有朋友可以幫他
[00:04:51.000 --> 00:04:55.000]  連找個人聊聊天都沒有
[00:04:55.000 --> 00:05:01.000]  有時有些非信徒會這樣說
[00:05:01.000 --> 00:05:04.000]  我所有朋友都是不信的
[00:05:04.000 --> 00:05:06.000]  他們都在地獄裏面
[00:05:06.000 --> 00:05:10.000]  我也要去地獄跟他們打麻將
[00:05:10.000 --> 00:05:13.000]  但聖經告訴我們
[00:05:13.000 --> 00:05:19.000]  在地獄裏面每個人都是獨自受苦
[00:05:19.000 --> 00:05:23.000]  等候末日的大審判
[00:05:23.000 --> 00:05:26.000]  然後所有不信的人
[00:05:26.000 --> 00:05:32.000]  就跟著魔鬼一起被釘入火壺裏面
[00:05:32.000 --> 00:05:36.000]  那個就是他們永遠的結局
[00:05:36.000 --> 00:05:39.000]  一個很悲慘的結局
[00:05:39.000 --> 00:05:43.000]  所以聖經說他們沒有生命
[00:05:43.000 --> 00:05:47.000]  正因為不信的人沒有生命
[00:05:47.000 --> 00:05:49.000]  並且有悲慘的結局
[00:05:49.000 --> 00:05:54.000]  所以主耶穌給所有門徒一個非常重要的使命
[00:05:54.000 --> 00:05:58.000]  就是要主動地出去
[00:05:58.000 --> 00:06:01.000]  去到天涯海角去到普天下
[00:06:01.000 --> 00:06:05.000]  傳福音使人成為耶穌的門徒
[00:06:05.000 --> 00:06:08.000]  上帝的兒女
[00:06:08.000 --> 00:06:11.000]  在過去兩千年的教會歷史當中
[00:06:11.000 --> 00:06:15.000]  教會已經遵行了這個使命
[00:06:15.000 --> 00:06:24.000]  直到今天我們仍然有差傳機構和教會合作
[00:06:24.000 --> 00:06:29.000]  差演宣教士去不同的地方傳福音
[00:06:29.000 --> 00:06:34.000]  其實傳福音就是一個愛心行動
[00:06:34.000 --> 00:06:37.000]  為了未認識上帝的人
[00:06:37.000 --> 00:06:42.000]  能夠獲得一個真實、永恆、快樂的生命
[00:06:42.000 --> 00:06:45.000]  教會真是出錢又出力
[00:06:45.000 --> 00:06:49.000]  不計成本地去做這件事
[00:06:49.000 --> 00:06:52.000]  今年我們教會在差傳方面的支出
[00:06:52.000 --> 00:06:54.000]  就會超過十萬元
[00:06:54.000 --> 00:06:57.000]  我們仍然帶著歡喜快樂
[00:06:57.000 --> 00:07:02.000]  感恩的心去做這一項工作
[00:07:02.000 --> 00:07:06.000]  今天我們要思想的主題是
[00:07:06.000 --> 00:07:09.000]  「神就是愛」
[00:07:09.000 --> 00:07:13.000]  今日經文只有六節的聖經
[00:07:13.000 --> 00:07:19.000]  當中提到兩點是要和大家一齊思考的
[00:07:19.000 --> 00:07:22.000]  一「神就是愛」
[00:07:22.000 --> 00:07:26.000]  二「彼此相愛」
[00:07:26.000 --> 00:07:30.000]  我們先來思想「神就是愛」這句話
[00:07:30.000 --> 00:07:33.000]  事實上聖經說「神是個靈」
[00:07:33.000 --> 00:07:38.000]  因此是看不見的
[00:07:38.000 --> 00:07:42.000]  雖然神是人的肉眼
[00:07:42.000 --> 00:07:44.000]  沒有辦法看見
[00:07:44.000 --> 00:07:49.000]  但我們仍然可以知道神的存在
[00:07:49.000 --> 00:07:52.000]  怎樣可以知道呢?
[00:07:52.000 --> 00:07:56.000]  第一,羅馬書告訴我們
[00:07:56.000 --> 00:07:59.000]  可以藉著所造之物
[00:07:59.000 --> 00:08:04.000]  就可以看到上帝的存在
[00:08:04.000 --> 00:08:10.000]  就好像我們看見教會這座建築物
[00:08:10.000 --> 00:08:12.000]  我們可以肯定
[00:08:12.000 --> 00:08:18.000]  有畫席師、建築師和建築工人的存在
[00:08:18.000 --> 00:08:21.000]  即使我們沒有親眼見過他們
[00:08:21.000 --> 00:08:23.000]  甚至不認識他們
[00:08:23.000 --> 00:08:28.000]  但我們都相信他們是存在的
[00:08:28.000 --> 00:08:31.000]  如果我告訴大家
[00:08:31.000 --> 00:08:34.000]  你們有所不知
[00:08:34.000 --> 00:08:38.000]  這座建築物是沒有建築工人建造的
[00:08:38.000 --> 00:08:41.000]  這座建築物是一個神蹟
[00:08:41.000 --> 00:08:43.000]  他說很多年前
[00:08:43.000 --> 00:08:47.000]  原來悉尼曾經發生過龍捲風事故
[00:08:47.000 --> 00:08:51.000]  那次碰巧有三個龍捲風
[00:08:51.000 --> 00:08:56.000]  前後相隔不久都吹過這地方
[00:08:56.000 --> 00:08:59.000]  第一個龍捲風吹過之後
[00:08:59.000 --> 00:09:04.000]  原來這座教堂就被吹爛了
[00:09:04.000 --> 00:09:06.000]  連殘骸都找不到
[00:09:06.000 --> 00:09:10.000]  要在幾公里以外才找得到
[00:09:10.000 --> 00:09:13.000]  不過過了不久之後
[00:09:13.000 --> 00:09:17.000]  就有第二個龍捲風吹過了
[00:09:17.000 --> 00:09:20.000]  這次不知在那裡
[00:09:20.000 --> 00:09:24.000]  吹了一大堆看似垃圾的東西
[00:09:24.000 --> 00:09:27.000]  堆在我們這塊地上
[00:09:27.000 --> 00:09:31.000]  教會堂議會就頭痛了
[00:09:31.000 --> 00:09:35.000]  要討論如何清理這麼大堆垃圾
[00:09:35.000 --> 00:09:38.000]  正當他們還在討論的時候
[00:09:38.000 --> 00:09:42.000]  誰知有第三個龍捲風又吹過這裡
[00:09:42.000 --> 00:09:44.000]  這次過了之後
[00:09:44.000 --> 00:09:48.000]  就出現了這座教堂
[00:09:48.000 --> 00:09:51.000]  你們信不信?
[00:09:51.000 --> 00:09:53.000]  可能有人心裡在想
[00:09:53.000 --> 00:09:59.000]  余牧師你是不是做了化療之後腦筋有問題?
[00:09:59.000 --> 00:10:02.000]  這樣的神話故事你都相信?
[00:10:02.000 --> 00:10:07.000]  不是,我的腦子一點問題都沒有
[00:10:07.000 --> 00:10:12.000]  其實這個故事是我創作出來的
[00:10:12.000 --> 00:10:15.000]  但世界上的無神論者
[00:10:15.000 --> 00:10:19.000]  他真的相信整個宇宙是無神創造的
[00:10:19.000 --> 00:10:22.000]  是偶然一次大爆炸之後
[00:10:22.000 --> 00:10:26.000]  就出現了充滿規律的宇宙
[00:10:26.000 --> 00:10:30.000]  他們的思維方式或者邏輯思考
[00:10:30.000 --> 00:10:34.000]  真的可能有問題
[00:10:34.000 --> 00:10:37.000]  有一位科學家曾經這樣說過
[00:10:37.000 --> 00:10:41.000]  他說如果我們相信一次偶然的爆炸
[00:10:41.000 --> 00:10:46.000]  就會出現了有條不紊的宇宙
[00:10:46.000 --> 00:10:49.000]  就等於你會相信
[00:10:49.000 --> 00:10:54.000]  有人扔一個炸彈進垃圾堆之後
[00:10:54.000 --> 00:10:59.000]  竟然出現了一架波音747飛機
[00:10:59.000 --> 00:11:05.000]  還可以飛上天
[00:11:05.000 --> 00:11:07.000]  從所做的物
[00:11:07.000 --> 00:11:11.000]  我們就可以知道上帝的存在
[00:11:11.000 --> 00:11:16.000]  還有第二個方法讓我們知道上帝的存在
[00:11:16.000 --> 00:11:21.000]  就是藉著上帝自己的宣告
[00:11:21.000 --> 00:11:24.000]  上帝是通過不同的方法
[00:11:24.000 --> 00:11:26.000]  讓人知道祂的存在
[00:11:26.000 --> 00:11:30.000]  例如耳目、耳障
[00:11:30.000 --> 00:11:35.000]  或者直接跟人說話
[00:11:35.000 --> 00:11:37.000]  有時有人以為
[00:11:37.000 --> 00:11:40.000]  這些東西既在《舊約聖經》裏面
[00:11:40.000 --> 00:11:42.000]  現在沒有了
[00:11:42.000 --> 00:11:44.000]  弟兄姊妹,我告訴大家
[00:11:44.000 --> 00:11:47.000]  其實這些東西仍然可以出現
[00:11:47.000 --> 00:11:50.000]  神是昨日今日直到永遠是一樣的
[00:11:50.000 --> 00:11:52.000]  不過我們基督徒
[00:11:52.000 --> 00:11:54.000]  由於我們有聖經
[00:11:54.000 --> 00:11:58.000]  就比較少見到耳障和耳目
[00:11:58.000 --> 00:12:02.000]  但是我看過不少的回教徒
[00:12:02.000 --> 00:12:04.000]  信主的見證
[00:12:04.000 --> 00:12:08.000]  很多時候都是耶穌親自顯現
[00:12:08.000 --> 00:12:10.000]  讓他們經歷到
[00:12:10.000 --> 00:12:14.000]  原來耶穌親身在那位復活節
[00:12:14.000 --> 00:12:16.000]  然後信的
[00:12:16.000 --> 00:12:18.000]  其實上帝向人顯現
[00:12:18.000 --> 00:12:20.000]  讓人知道祂的存在
[00:12:20.000 --> 00:12:24.000]  就好像爸爸媽媽生了孩子
[00:12:24.000 --> 00:12:27.000]  嬰兒慢慢長大
[00:12:27.000 --> 00:12:30.000]  爸爸媽媽就會教他們說話
[00:12:30.000 --> 00:12:32.000]  教他們說話的時候
[00:12:32.000 --> 00:12:35.000]  一定會教嬰兒告訴他們
[00:12:35.000 --> 00:12:43.000]  叫爸爸、爸爸、媽媽、媽媽
[00:12:43.000 --> 00:12:46.000]  學術一點來說
[00:12:46.000 --> 00:12:48.000]  這些就叫自我啟示
[00:12:48.000 --> 00:12:51.000]  其實不是那麼難
[00:12:51.000 --> 00:12:56.000]  就是你將自己的身份告訴那些不認識你的人
[00:12:56.000 --> 00:13:00.000]  嬰兒出生怎知道誰是爸爸、誰是媽媽
[00:13:00.000 --> 00:13:04.000]  做爸爸媽媽的一定會告訴他們
[00:13:04.000 --> 00:13:06.000]  上帝也一樣
[00:13:06.000 --> 00:13:11.000]  上帝可以親自告訴世人
[00:13:11.000 --> 00:13:15.000]  祂是那位創造天地萬物的主
[00:13:15.000 --> 00:13:17.000]  《九曰聖經》如是
[00:13:17.000 --> 00:13:19.000]  到現在還是一樣有
[00:13:19.000 --> 00:13:21.000]  第三個方法
[00:13:21.000 --> 00:13:26.000]  上帝就成了肉身來到這個世界
[00:13:26.000 --> 00:13:29.000]  生活、行神蹟
[00:13:29.000 --> 00:13:31.000]  讓人去認識祂
[00:13:31.000 --> 00:13:38.000]  我們知道耶穌就是那位成了肉身來到世界的上帝
[00:13:38.000 --> 00:13:40.000]  祂除了宣告
[00:13:40.000 --> 00:13:41.000]  祂自己有宣告的
[00:13:41.000 --> 00:13:42.000]  祂是上帝
[00:13:42.000 --> 00:13:45.000]  祂用呼吸說了七次
[00:13:45.000 --> 00:13:47.000]  I am 我是
[00:13:47.000 --> 00:13:49.000]  祂除了宣告祂是上帝之外
[00:13:49.000 --> 00:13:54.000]  祂還行神蹟證實祂是上帝
[00:13:54.000 --> 00:13:56.000]  很多現代人很奇怪
[00:13:56.000 --> 00:13:58.000]  不能相信神蹟
[00:13:58.000 --> 00:14:00.000]  認為神蹟是不理性的
[00:14:00.000 --> 00:14:02.000]  如果有這樣的人跟我說
[00:14:02.000 --> 00:14:04.000]  我通常問他們一個問題
[00:14:04.000 --> 00:14:07.000]  如果神也不能行神蹟
[00:14:07.000 --> 00:14:11.000]  那他有沒有可能是神還是上帝呢?
[00:14:11.000 --> 00:14:13.000]  一般來說
[00:14:13.000 --> 00:14:16.000]  我認為不能相信神蹟的人
[00:14:16.000 --> 00:14:17.000]  歸根究底
[00:14:17.000 --> 00:14:20.000]  首先是對上帝的觀念
[00:14:20.000 --> 00:14:23.000]  上帝的概念有點模糊
[00:14:23.000 --> 00:14:29.000]  上帝或者神這個詞有什麼含義呢?
[00:14:29.000 --> 00:14:34.000]  不能行神蹟的人也可以稱祂為神嗎?
[00:14:34.000 --> 00:14:37.000]  信上帝的存在
[00:14:37.000 --> 00:14:40.000]  又相信耶穌是上帝
[00:14:40.000 --> 00:14:42.000]  我們還要問
[00:14:42.000 --> 00:14:46.000]  我們怎麼知道神就是愛呢?
[00:14:46.000 --> 00:14:48.000]  神就是愛
[00:14:48.000 --> 00:14:50.000]  是基督教獨有的
[00:14:50.000 --> 00:14:56.000]  其他大宗教從來沒有介紹他們的神是愛的
[00:14:56.000 --> 00:14:59.000]  愛不是實物
[00:14:59.000 --> 00:15:02.000]  愛本身是看不到的
[00:15:02.000 --> 00:15:06.000]  我們怎麼知道愛的存在呢?
[00:15:06.000 --> 00:15:10.000]  其實是要通過行動
[00:15:10.000 --> 00:15:13.000]  可能很多人都讀過朱自清寫的一篇
[00:15:13.000 --> 00:15:16.000]  我想是非常經典的散文
[00:15:16.000 --> 00:15:19.000]  題目叫做背影
[00:15:19.000 --> 00:15:23.000]  是描寫一位作者的兒子
[00:15:23.000 --> 00:15:25.000]  兒子的身份
[00:15:25.000 --> 00:15:28.000]  描寫他不能忘記
[00:15:28.000 --> 00:15:34.000]  他父親要去車站送行的背影
[00:15:34.000 --> 00:15:41.000]  文章中描寫到父親是透過送行
[00:15:41.000 --> 00:15:43.000]  買橙的行動
[00:15:43.000 --> 00:15:46.000]  表達他對兒子的愛
[00:15:46.000 --> 00:15:52.000]  這份愛是他兒子不能忘記的
[00:15:53.000 --> 00:15:56.000]  那麼神怎麼讓我們知道
[00:15:56.000 --> 00:16:00.000]  祂就是愛和祂愛我們呢?
[00:16:00.000 --> 00:16:04.000]  在今日經文約翰一書四章九至十字這樣說
[00:16:04.000 --> 00:16:08.000]  「上帝差他獨一的兒子到世上來
[00:16:08.000 --> 00:16:12.000]  使我們直著他得生命
[00:16:12.000 --> 00:16:19.000]  由此上帝對我們的愛就顯明了」
[00:16:19.000 --> 00:16:21.000]  不是我們愛上帝
[00:16:21.000 --> 00:16:24.000]  意思是上帝愛我們
[00:16:24.000 --> 00:16:27.000]  差他的兒子為我們的罪
[00:16:27.000 --> 00:16:30.000]  作了贖罪祭
[00:16:30.000 --> 00:16:33.000]  這就是愛
[00:16:33.000 --> 00:16:39.000]  贖罪祭是要用血用生命來贖的
[00:16:39.000 --> 00:16:43.000]  上帝將他的獨生子送來世界
[00:16:43.000 --> 00:16:45.000]  送給世人
[00:16:45.000 --> 00:16:50.000]  這就是上帝愛世人的證明
[00:16:50.000 --> 00:16:54.000]  而耶穌甘願來到這個世界
[00:16:54.000 --> 00:16:59.000]  更是甘願上十字架受刑罰
[00:16:59.000 --> 00:17:01.000]  雖然有人刺激他
[00:17:01.000 --> 00:17:04.000]  但他沒有從十字架上跳下來
[00:17:04.000 --> 00:17:08.000]  來證實他真是愛世人
[00:17:08.000 --> 00:17:13.000]  願意為世人捨命贖罪的上帝
[00:17:13.000 --> 00:17:18.000]  聖誕節是紀念上帝為愛世人
[00:17:18.000 --> 00:17:23.000]  而使耶穌成為肉身來到世界的日子
[00:17:23.000 --> 00:17:26.000]  讓我們不單止紀念
[00:17:26.000 --> 00:17:30.000]  也明白神就是愛
[00:17:30.000 --> 00:17:34.000]  並且我們會彼此相愛
[00:17:34.000 --> 00:17:40.000]  作者約翰在六節經文中
[00:17:40.000 --> 00:17:44.000]  提及了三次彼此相愛
[00:17:44.000 --> 00:17:52.000]  讓我們想想為何彼此相愛如此重要
[00:17:52.000 --> 00:17:56.000]  我們彼此相愛的第一個原因
[00:17:56.000 --> 00:18:00.000]  是由於愛是上帝的本質
[00:18:00.000 --> 00:18:03.000]  在第八節講明上帝是愛
[00:18:03.000 --> 00:18:05.000]  我們既然是上帝的兒女
[00:18:05.000 --> 00:18:09.000]  就一定會有天父的特質
[00:18:09.000 --> 00:18:14.000]  應該是充滿內心彼此相愛
[00:18:14.000 --> 00:18:17.000]  如第七節所說
[00:18:17.000 --> 00:18:24.000]  那有愛的是上帝的兒女也認識上帝
[00:18:24.000 --> 00:18:32.000]  認識這詞是指我們與上帝有關係的認識
[00:18:32.000 --> 00:18:38.000]  是用天父與兒女這種人間最親密的關係
[00:18:38.000 --> 00:18:44.000]  形容我們與上帝的關係也是如此親密
[00:18:44.000 --> 00:18:47.000]  這是新約聖經一貫的用法
[00:18:47.000 --> 00:18:49.000]  作為上帝的兒女
[00:18:49.000 --> 00:18:53.000]  我們怎可能沒有天父的特質呢?
[00:18:53.000 --> 00:18:56.000]  因此第八節說
[00:18:56.000 --> 00:18:59.000]  沒有愛的不認識上帝
[00:18:59.000 --> 00:19:01.000]  因為上帝是愛
[00:19:01.000 --> 00:19:04.000]  第七節是從正面來說
[00:19:04.000 --> 00:19:07.000]  上帝的兒女因為認識上帝
[00:19:07.000 --> 00:19:09.000]  就會愛弟兄姊妹
[00:19:09.000 --> 00:19:12.000]  第八節是從反面來說明
[00:19:12.000 --> 00:19:14.000]  那些沒有愛的
[00:19:14.000 --> 00:19:18.000]  就不可能真是上帝的兒女
[00:19:18.000 --> 00:19:21.000]  如果有人說自己是基督徒
[00:19:21.000 --> 00:19:23.000]  卻不愛弟兄姊妹
[00:19:23.000 --> 00:19:26.000]  這可能是出於無知
[00:19:26.000 --> 00:19:31.000]  或者根本未搞清楚基督徒的涵義
[00:19:31.000 --> 00:19:35.000]  第九節說明上帝的愛
[00:19:35.000 --> 00:19:38.000]  是藉著犧牲的獨子到世上來
[00:19:38.000 --> 00:19:40.000]  向世人顯明的
[00:19:40.000 --> 00:19:43.000]  與上帝建立關係
[00:19:43.000 --> 00:19:48.000]  是由於上帝愛我們
[00:19:48.000 --> 00:19:54.000]  使我們藉著主耶穌自願的犧牲
[00:19:54.000 --> 00:19:59.000]  從罪裡面贖了我們
[00:19:59.000 --> 00:20:03.000]  使我們能夠成為上帝的兒女
[00:20:03.000 --> 00:20:05.000]  既然如此
[00:20:05.000 --> 00:20:08.000]  我們就回應上帝的愛
[00:20:08.000 --> 00:20:11.000]  最好和最合理的途徑
[00:20:11.000 --> 00:20:13.000]  就是彼此相愛
[00:20:13.000 --> 00:20:17.000]  因為上帝不是單單為我寫命
[00:20:17.000 --> 00:20:22.000]  也是為了弟兄姊妹寫命
[00:20:22.000 --> 00:20:26.000]  彼此相愛的第二個原因
[00:20:26.000 --> 00:20:29.000]  在第十二節告訴我們
[00:20:29.000 --> 00:20:32.000]  藉著我們彼此相愛
[00:20:32.000 --> 00:20:35.000]  上帝的愛就得到成全
[00:20:35.000 --> 00:20:38.000]  但這節經文比較難了解
[00:20:38.000 --> 00:20:41.000]  在和合本裡
[00:20:41.000 --> 00:20:43.000]  由於翻譯上有些問題
[00:20:43.000 --> 00:20:45.000]  是更加難了解
[00:20:45.000 --> 00:20:47.000]  但在和合本修正版
[00:20:47.000 --> 00:20:50.000]  已經修正了很多
[00:20:50.000 --> 00:20:54.000]  唯一是圓滿的字
[00:20:54.000 --> 00:20:58.000]  我認為如果翻譯成全就更好了
[00:20:58.000 --> 00:21:03.000]  因為圓滿的字帶有完成目的的意思
[00:21:03.000 --> 00:21:06.000]  要成全什麼呢?
[00:21:06.000 --> 00:21:08.000]  由於這節經文一開始提到
[00:21:08.000 --> 00:21:11.000]  每有人看見過上帝
[00:21:11.000 --> 00:21:14.000]  我相信作者的意思是
[00:21:14.000 --> 00:21:16.000]  當我們彼此相愛的時候
[00:21:16.000 --> 00:21:19.000]  他的愛在我們當中
[00:21:19.000 --> 00:21:23.000]  得以成全上帝的目的
[00:21:23.000 --> 00:21:26.000]  讓我們一起住在上帝的愛裡面
[00:21:26.000 --> 00:21:30.000]  也可以讓別人看見上帝
[00:21:30.000 --> 00:21:36.000]  根據約翰福音13章34-35節
[00:21:36.000 --> 00:21:39.000]  主耶穌當初命令門徒
[00:21:39.000 --> 00:21:42.000]  要彼此相愛的時候
[00:21:42.000 --> 00:21:44.000]  他的目的就是說
[00:21:44.000 --> 00:21:49.000]  要讓世人知道你們是我的門徒
[00:21:49.000 --> 00:21:56.000]  一個人是不可能活得出彼此相愛的
[00:21:56.000 --> 00:21:59.000]  單獨一個人,不來教會敬拜
[00:21:59.000 --> 00:22:02.000]  只是在家裡藉著現代的科技
[00:22:02.000 --> 00:22:06.000]  上電視也好,電腦也好,手機也好
[00:22:06.000 --> 00:22:08.000]  來參加崇拜
[00:22:08.000 --> 00:22:11.000]  有些人會覺得真的很方便
[00:22:11.000 --> 00:22:13.000]  不用周居勞動
[00:22:13.000 --> 00:22:19.000]  但是你可不可以和電腦彼此相愛?
[00:22:19.000 --> 00:22:20.000]  你可不可以常說
[00:22:20.000 --> 00:22:23.000]  電腦,電腦,我愛你呀!
[00:22:23.000 --> 00:22:25.000]  電腦會不會回應你說
[00:22:25.000 --> 00:22:28.000]  是呀,我也愛你呀!
[00:22:28.000 --> 00:22:32.000]  不可以的,不可以的
[00:22:35.000 --> 00:22:43.000]  堅持要在家裡做基督徒的
[00:22:43.000 --> 00:22:45.000]  很可能是未認識上帝
[00:22:45.000 --> 00:22:49.000]  或者是不願意進行耶穌的命令
[00:22:49.000 --> 00:22:52.000]  彼此相愛是耶穌的命令
[00:22:52.000 --> 00:22:55.000]  是一個群體的見證
[00:22:55.000 --> 00:23:02.000]  是所有弟兄姊妹都要一起努力去學習進行的
[00:23:05.000 --> 00:23:07.000]  了解經文的意思
[00:23:07.000 --> 00:23:11.000]  知道彼此相愛的原因
[00:23:11.000 --> 00:23:14.000]  我們怎樣實踐呢?
[00:23:14.000 --> 00:23:17.000]  在實際的生活上
[00:23:17.000 --> 00:23:22.000]  我們會看到很多基督徒不能彼此相愛
[00:23:22.000 --> 00:23:25.000]  有時還會彼此傷害
[00:23:25.000 --> 00:23:27.000]  是什麼緣故呢?
[00:23:27.000 --> 00:23:33.000]  第八節提供了一個可能的原因
[00:23:33.000 --> 00:23:38.000]  就是有些基督徒還未真正認識上帝
[00:23:38.000 --> 00:23:43.000]  很多人在未完全明白福音的時候
[00:23:43.000 --> 00:23:45.000]  就被天堂吸引了
[00:23:45.000 --> 00:23:50.000]  他們只想去天堂跟著別人信耶穌
[00:23:50.000 --> 00:23:53.000]  亦都可能是有些傳福音的人
[00:23:53.000 --> 00:23:55.000]  講到天堂是很美好的
[00:23:55.000 --> 00:23:58.000]  然後就說去天堂很容易的
[00:23:58.000 --> 00:24:01.000]  一信就可以了
[00:24:01.000 --> 00:24:03.000]  沒有講清楚
[00:24:03.000 --> 00:24:07.000]  原來我們還要順服上帝的教訓
[00:24:07.000 --> 00:24:10.000]  才可以得到生命的福氣
[00:24:10.000 --> 00:24:12.000]  不但今生有福氣
[00:24:12.000 --> 00:24:15.000]  來世更加有福氣
[00:24:15.000 --> 00:24:18.000]  所以不能夠進行
[00:24:18.000 --> 00:24:22.000]  或者只願意在家做基督徒的人
[00:24:22.000 --> 00:24:27.000]  可能是屬於不認識上帝的基督徒
[00:24:27.000 --> 00:24:30.000]  他們擁有一些福音的資訊
[00:24:30.000 --> 00:24:33.000]  但是沒有被聖靈重生
[00:24:33.000 --> 00:24:35.000]  沒有上帝的生命
[00:24:35.000 --> 00:24:37.000]  價值觀從未改變
[00:24:37.000 --> 00:24:41.000]  信主之後只不過是加多一項宗教活動
[00:24:41.000 --> 00:24:43.000]  來教會參加活動
[00:24:43.000 --> 00:24:46.000]  沒有在真正意義上
[00:24:46.000 --> 00:24:51.000]  跟上帝建立父子或者父女的關係
[00:24:51.000 --> 00:24:54.000]  所以疫情的時候
[00:24:54.000 --> 00:24:55.000]  反正都封城了
[00:24:55.000 --> 00:24:56.000]  在家看電視
[00:24:56.000 --> 00:25:01.000]  不用來教會了,在家繼續看就行了
[00:25:01.000 --> 00:25:03.000]  不行的,弟兄姊妹
