
[00:00:00.000 --> 00:00:07.000]  我用咩來形容呢個世代呢 三個字 等下先
[00:03:35.000 --> 00:03:38.000]  有啲人就話等下先啦
[00:03:38.000 --> 00:03:40.000]  於是我哋又等下先
[00:03:40.000 --> 00:03:42.000]  等下等下到第二個細蚊仔
[00:03:42.000 --> 00:03:43.000]  第二次懷孕嘅時候
[00:03:43.000 --> 00:03:46.000]  先至萬然記得原來仲未曾打針
[00:03:46.000 --> 00:03:48.000]  更加不幸當時就有呢個德國疹
[00:03:48.000 --> 00:03:50.000]  留人喺香港
[00:03:50.000 --> 00:03:52.000]  結果我太太就染到德國疹
[00:03:52.000 --> 00:03:55.000]  如果實唔係特別憐憫
[00:03:55.000 --> 00:03:57.000]  我哋第二個細蚊仔已經有問題
[00:03:57.000 --> 00:03:59.000]  而家佢有少少問題
[00:03:59.000 --> 00:04:01.000]  就係耳裏面聽覺有啲唔係幾妥
[00:04:01.000 --> 00:04:02.000]  所謂唔係幾妥呢
[00:04:02.000 --> 00:04:04.000]  就係一個一毫子呀
[00:04:04.000 --> 00:04:05.000]  或者一蚊跌咗落地呢
[00:04:05.000 --> 00:04:07.000]  佢聽唔到
[00:04:07.000 --> 00:04:09.000]  咁都無所謂啦
[00:04:09.000 --> 00:04:11.000]  一百蚊跌落地你都聽唔到啦
[00:04:11.000 --> 00:04:16.000]  所以即係諗下等下先呢一個嘅
[00:04:16.000 --> 00:04:17.000]  真係好危險
[00:04:17.000 --> 00:04:21.000]  我又記得有一次呢有個朋友呢
[00:04:21.000 --> 00:04:23.000]  係入咗醫院
[00:04:23.000 --> 00:04:25.000]  咁我諗住去探佢嘅
[00:04:25.000 --> 00:04:26.000]  但係我個牌好忙呀
[00:04:26.000 --> 00:04:28.000]  我話等下先下個禮拜先去探佢
[00:04:28.000 --> 00:04:30.000]  當我下個都都
[00:04:30.000 --> 00:04:32.000]  我得閒想去探佢嘅時候
[00:04:32.000 --> 00:04:34.000]  打電話畀佢屋企點呀去點呀
[00:04:34.000 --> 00:04:38.000]  屋企人話佢已經前兩日過咗身
[00:04:38.000 --> 00:04:42.000]  有好多嘢唔到我哋等呀
[00:04:42.000 --> 00:04:45.000]  你一錯失咗個機會嘅時候
[00:04:45.000 --> 00:04:47.000]  就無啦
[00:04:47.000 --> 00:04:49.000]  你有冇諗下
[00:04:49.000 --> 00:04:51.000]  你嘅屋企人
[00:04:51.000 --> 00:04:53.000]  你嘅父母你嘅朋友
[00:04:53.000 --> 00:04:55.000]  有幾多未曾信住呀
[00:04:55.000 --> 00:04:57.000]  我哋可唔可以等下先
[00:04:57.000 --> 00:05:01.000]  因為我哋係要當機立斷呀
[00:05:01.000 --> 00:05:05.000]  機會呢樣嘢係好有趣
[00:05:05.000 --> 00:05:07.000]  即係好有趣呀
[00:05:07.000 --> 00:05:10.000]  我舉一個比喻
[00:05:10.000 --> 00:05:13.000]  有一日你突然間接到電話
[00:05:13.000 --> 00:05:16.000]  係銀行嘅總經理打電話畀你
[00:05:16.000 --> 00:05:19.000]  佢話畀你聽一個好消息
[00:05:19.000 --> 00:05:21.000]  一個擅長人翁
[00:05:21.000 --> 00:05:23.000]  睇中咗你
[00:05:23.000 --> 00:05:25.000]  決定每日畀你
[00:05:25.000 --> 00:05:27.000]  八萬六千四百
[00:05:27.000 --> 00:05:30.000]  美金嘅先
[00:05:30.000 --> 00:05:33.000]  即係八百六十四蚊
[00:05:33.000 --> 00:05:36.000]  一個星期七日
[00:05:36.000 --> 00:05:38.000]  日日如是
[00:05:38.000 --> 00:05:41.000]  每年有五十二個星期
[00:05:41.000 --> 00:05:44.000]  你拿個計數機計一計
[00:05:44.000 --> 00:05:47.000]  就發覺你過年收入會有
[00:05:47.000 --> 00:05:50.000]  三百一十五萬美金
[00:05:50.000 --> 00:05:52.000]  你梗係好開心呀
[00:05:52.000 --> 00:05:54.000]  但即刻諗下會唔會呃人呀呢啲
[00:05:54.000 --> 00:05:56.000]  騙子嚟喎
[00:05:56.000 --> 00:05:58.000]  突然間銀行經理話畀咁多錢你咁
[00:05:58.000 --> 00:06:00.000]  即刻去查究
[00:06:00.000 --> 00:06:02.000]  發覺唔係喎真喎
[00:06:02.000 --> 00:06:04.000]  咁你就諗下
[00:06:04.000 --> 00:06:06.000]  嘩呢一筆錢點洗呢
[00:06:06.000 --> 00:06:08.000]  買間屋呀
[00:06:08.000 --> 00:06:10.000]  三百幾萬美金
[00:06:10.000 --> 00:06:12.000]  可以買到好靚嘅屋
[00:06:12.000 --> 00:06:14.000]  跟住下一年點呀
[00:06:14.000 --> 00:06:16.000]  買返架車啦
[00:06:16.000 --> 00:06:18.000]  買返呢樣嘢
[00:06:18.000 --> 00:06:20.000]  嘩笑起上嚟
[00:06:20.000 --> 00:06:23.000]  襯住呢個啲咩樓價仲未起得更緊要
[00:06:23.000 --> 00:06:25.000]  或者嗰啲稅仲未曾加嘅時候
[00:06:25.000 --> 00:06:27.000]  拿返個錢買返幾架
[00:06:27.000 --> 00:06:29.000]  個銀行經理跟住同佢講
[00:06:29.000 --> 00:06:31.000]  先生有個條件
[00:06:31.000 --> 00:06:33.000]  有咩條件呀
[00:06:33.000 --> 00:06:35.000]  話呢啲銀紙呀
[00:06:35.000 --> 00:06:39.000]  每日畀你嘅八萬六千四百個仙呢
[00:06:39.000 --> 00:06:41.000]  你一定要一日之內用晒佢
[00:06:41.000 --> 00:06:43.000]  你用唔完呢
[00:06:43.000 --> 00:06:45.000]  佢就自動消失㗎啦
[00:06:45.000 --> 00:06:47.000]  唔可以留低嘅
[00:06:47.000 --> 00:06:49.000]  嘩呢個真係好大嘅挑戰呀
[00:06:49.000 --> 00:06:51.000]  叫你一日洗八百幾蚊美金
[00:06:51.000 --> 00:06:53.000]  淨係你買叉燒包
[00:06:53.000 --> 00:06:55.000]  你死得幾多個呀
[00:06:55.000 --> 00:06:59.000]  如果你用唔晒呢就算你唔好彩啦
[00:06:59.000 --> 00:07:01.000]  八百過去
[00:07:01.000 --> 00:07:03.000]  弟兄姊妹
[00:07:03.000 --> 00:07:05.000]  唔好以為呢個天方夜譚呀
[00:07:05.000 --> 00:07:07.000]  係真嘅
[00:07:07.000 --> 00:07:09.000]  每一個人上帝都畀你
[00:07:09.000 --> 00:07:11.000]  每一日有八萬六千秒
[00:07:11.000 --> 00:07:13.000]  六千四百秒
[00:07:13.000 --> 00:07:15.000]  即係一百四十
[00:07:15.000 --> 00:07:17.000]  一千四百四十分鐘
[00:07:17.000 --> 00:07:19.000]  即係二十四小時
[00:07:19.000 --> 00:07:21.000]  同樣
[00:07:21.000 --> 00:07:23.000]  上帝話畀你聽有個規矩
[00:07:23.000 --> 00:07:25.000]  你一定要用盡佢
[00:07:25.000 --> 00:07:27.000]  假如之間你唔用盡
[00:07:27.000 --> 00:07:29.000]  每一分每一秒嘅時候
[00:07:29.000 --> 00:07:31.000]  你就會八百冇咗㗎啦
[00:07:31.000 --> 00:07:33.000]  人人如是呀
[00:07:33.000 --> 00:07:35.000]  個個平等呀
[00:07:35.000 --> 00:07:37.000]  無論你係幾有學問
[00:07:37.000 --> 00:07:39.000]  幾無學問
[00:07:39.000 --> 00:07:41.000]  無論你係無家可歸或者你係聰明人
[00:07:41.000 --> 00:07:43.000]  無論你IQ零蛋或者呢
[00:07:43.000 --> 00:07:45.000]  你係IQ爆棚
[00:07:45.000 --> 00:07:47.000]  無論你係乜嘢階層嘅人
[00:07:47.000 --> 00:07:49.000]  你係達官貴人
[00:07:49.000 --> 00:07:51.000]  你係乞丐都好
[00:07:51.000 --> 00:07:53.000]  每個人都有呢啲嘅資本
[00:07:53.000 --> 00:07:55.000]  每日都有
[00:07:55.000 --> 00:07:57.000]  一千四百四十秒
[00:07:57.000 --> 00:07:59.000]  四十分鐘
[00:07:59.000 --> 00:08:01.000]  所以
[00:08:01.000 --> 00:08:03.000]  希臘人就好聰明
[00:08:03.000 --> 00:08:05.000]  希臘人用兩個字去形容呢啲咁樣嘅
[00:08:05.000 --> 00:08:07.000]  上帝畀我哋嘅時間
[00:08:07.000 --> 00:08:09.000]  第一個字叫Kronos
[00:08:09.000 --> 00:08:11.000]  Kronos就係時間
[00:08:11.000 --> 00:08:13.000]  係咁嚟係咁去無乜特別嘅意義
[00:08:13.000 --> 00:08:15.000]  人在江湖身不由己
[00:08:15.000 --> 00:08:17.000]  咁就過去㗎啦
[00:08:17.000 --> 00:08:19.000]  但係希臘人有另外一個字
[00:08:19.000 --> 00:08:21.000]  Kairos佢每一分每一秒
[00:08:21.000 --> 00:08:23.000]  都係一個機會嚟
[00:08:23.000 --> 00:08:25.000]  你抓唔住嘅機會
[00:08:25.000 --> 00:08:27.000]  原來機會呢個謝希臘人就係一個怪獸嚟嘅
[00:08:27.000 --> 00:08:29.000]  話一話你抓唔住嘅
[00:08:29.000 --> 00:08:31.000]  嘭一聲就走咗㗎啦
[00:08:31.000 --> 00:08:33.000]  有冇諗到今日
[00:08:33.000 --> 00:08:35.000]  我哋每一樣嘢都係一個機會嚟嘅
[00:08:35.000 --> 00:08:37.000]  今日我哋坐喺度一個機會
[00:08:37.000 --> 00:08:39.000]  今日我哋返到屋企
[00:08:39.000 --> 00:08:41.000]  係一個機會嚟嘅
[00:08:41.000 --> 00:08:43.000]  個問題就我哋把握就把握唔到
[00:08:43.000 --> 00:08:45.000]  如果我哋把握唔到呢啲機會嘅時候
[00:08:45.000 --> 00:08:47.000]  個機會就走㗎啦
[00:08:47.000 --> 00:08:49.000]  我睇唔睇到呢個係一個
[00:08:49.000 --> 00:08:51.000]  好重要好重要嘅機會
[00:08:51.000 --> 00:08:53.000]  今日
[00:08:53.000 --> 00:08:55.000]  我哋喺呢個地方
[00:08:55.000 --> 00:08:57.000]  喺呢個教會裏面
[00:08:57.000 --> 00:08:59.000]  喺呢個教會裏面崇拜
[00:08:59.000 --> 00:09:01.000]  喺呢個教會裏面聚會
[00:09:01.000 --> 00:09:03.000]  喺呢個教會裏面侍奉
[00:09:03.000 --> 00:09:05.000]  今日我哋喺香港嘅地方
[00:09:05.000 --> 00:09:07.000]  今日我哋成為一個中國人
[00:09:07.000 --> 00:09:09.000]  今日我哋成為香港嘅一個中國人
[00:09:09.000 --> 00:09:11.000]  今日我哋喺咁樣嘅環境裏面
[00:09:11.000 --> 00:09:13.000]  今日上帝擺咗我哋咁嘅家庭
[00:09:13.000 --> 00:09:15.000]  呢個係偶然㗎呢個係意外嚟嘅
[00:09:15.000 --> 00:09:17.000]  呢個係機會嚟嘅
[00:09:17.000 --> 00:09:19.000]  如果你把握呢個機會
[00:09:19.000 --> 00:09:21.000]  有一個使命感嘅時候你會完全唔同睇法
[00:09:21.000 --> 00:09:23.000]  如果你把握呢個機會有一個使命感嘅時候你會完全唔同睇法
[00:09:23.000 --> 00:09:25.000]  如果你把握呢個機會有一個使命感嘅時候你會完全唔同睇法
[00:09:25.000 --> 00:09:27.000]  如果你把握呢個機會有一個使命感嘅時候你會完全唔同睇法
[00:09:27.000 --> 00:09:29.000]  如果你把握呢個機會有一個使命感嘅時候你會完全唔同睇法
[00:09:29.000 --> 00:09:31.000]  如果你把握呢個機會有一個使命感嘅時候你會完全唔同睇法
[00:09:31.000 --> 00:09:33.000]  如果你把握呢個機會有一個使命感嘅時候你會完全唔同睇法
[00:09:33.000 --> 00:09:35.000]  如果你把握呢個機會有一個使命感嘅時候你會完全唔同睇法
[00:09:45.000 --> 00:09:47.000]  睇下我哋點樣可以能夠把握上帝俾我哋嘅機會
[00:09:47.000 --> 00:09:49.000]  睇下我哋點樣可以能夠把握上帝俾我哋嘅機會
[00:09:49.000 --> 00:09:51.000]  首先我哋睇睇二十七節叫做三十節
[00:09:51.000 --> 00:09:53.000]  我哋一齊讀一讀二十七節叫做三十節
[00:09:53.000 --> 00:09:55.000]  二十七節叫做三十節
[00:09:55.000 --> 00:09:57.000]  正在這時滿路回來了
[00:09:57.000 --> 00:09:59.000]  正在這時滿路回來了
[00:09:59.000 --> 00:10:01.000]  他們對耶穌戰和一個婦人說話感到驚訝
[00:10:01.000 --> 00:10:03.000]  他們對耶穌戰和一個婦人說話感到驚訝
[00:10:03.000 --> 00:10:05.000]  可是沒有人說你要什麼
[00:10:05.000 --> 00:10:07.000]  可是沒有人說你要什麼
[00:10:07.000 --> 00:10:09.000]  話說你為什麼和她說話
[00:10:09.000 --> 00:10:11.000]  那婦人流下水灌
[00:10:11.000 --> 00:10:13.000]  往城裡去對眾人說
[00:10:13.000 --> 00:10:15.000]  你們來看
[00:10:15.000 --> 00:10:17.000]  有一個人把我數來所做的一切事都說了出來
[00:10:17.000 --> 00:10:19.000]  有一個人把我數來所做的一切事都說了出來
[00:10:19.000 --> 00:10:21.000]  難道這個人就是基督嗎
[00:10:21.000 --> 00:10:23.000]  他們就出城來到耶穌那裡
[00:10:23.000 --> 00:10:25.000]  他們就出城來到耶穌那裡
[00:10:25.000 --> 00:10:27.000]  這段聖經很有趣
[00:10:27.000 --> 00:10:29.000]  耶穌叫那些門徒去聚家城買食物
[00:10:29.000 --> 00:10:31.000]  耶穌叫那些門徒去聚家城買食物
[00:10:31.000 --> 00:10:33.000]  因為下午了肚子餓了
[00:10:33.000 --> 00:10:35.000]  他們買完食物回來的時候
[00:10:35.000 --> 00:10:37.000]  就見到耶穌和這個撒瑪利亞女人在那裡聊天
[00:10:37.000 --> 00:10:39.000]  就見到耶穌和這個撒瑪利亞女人在那裡聊天
[00:10:39.000 --> 00:10:41.000]  聖經就說他們就覺驚訝
[00:10:41.000 --> 00:10:43.000]  聖經就說他們就覺驚訝
[00:10:43.000 --> 00:10:45.000]  我們會問
[00:10:45.000 --> 00:10:47.000]  有什麼好驚訝的
[00:10:47.000 --> 00:10:49.000]  有什麼好奇怪的
[00:10:49.000 --> 00:10:51.000]  你見到一個人和另外一個人聊天
[00:10:51.000 --> 00:10:53.000]  見到一個撒瑪利亞婦人聊天
[00:10:53.000 --> 00:10:55.000]  為什麼會覺得驚訝
[00:10:55.000 --> 00:10:57.000]  我們要明白背景
[00:10:57.000 --> 00:10:59.000]  對猶太人來說
[00:10:59.000 --> 00:11:01.000]  如果你在當時的猶太人
[00:11:01.000 --> 00:11:03.000]  見到這樣的情形
[00:11:03.000 --> 00:11:05.000]  一定是打了一個特
[00:11:05.000 --> 00:11:07.000]  因為猶太人輕視女性
[00:11:07.000 --> 00:11:09.000]  有些極之保守的拉比
[00:11:09.000 --> 00:11:11.000]  拉比的說法
[00:11:11.000 --> 00:11:13.000]  燒了律法書也不會給女人
[00:11:13.000 --> 00:11:15.000]  燒了律法書也不會給女人
[00:11:15.000 --> 00:11:17.000]  她認為女人沒有資格看律法書
[00:11:17.000 --> 00:11:19.000]  她又說
[00:11:19.000 --> 00:11:21.000]  凡是和女人在街上談話
[00:11:21.000 --> 00:11:23.000]  一定會受到咒詛
[00:11:23.000 --> 00:11:25.000]  一定會受到咒詛
[00:11:25.000 --> 00:11:27.000]  和一個猶太的女人
[00:11:27.000 --> 00:11:29.000]  尚且這樣看
[00:11:29.000 --> 00:11:31.000]  更何況和一個撒瑪利亞的婦人
[00:11:31.000 --> 00:11:33.000]  更何況和一個撒瑪利亞的婦人
[00:11:33.000 --> 00:11:35.000]  但這群門徒驚訝
[00:11:35.000 --> 00:11:37.000]  但這群門徒驚訝
[00:11:37.000 --> 00:11:39.000]  她不敢質問耶穌
[00:11:39.000 --> 00:11:41.000]  她不敢質問耶穌
[00:11:41.000 --> 00:11:43.000]  很可能她覺得耶穌與眾不同
[00:11:43.000 --> 00:11:45.000]  她覺得耶穌與普通的拉比不同
[00:11:45.000 --> 00:11:47.000]  可能耶穌這樣做
[00:11:47.000 --> 00:11:49.000]  一定有原因
[00:11:49.000 --> 00:11:51.000]  所以她沒有人敢問
[00:11:51.000 --> 00:11:53.000]  也不敢問這個女人
[00:11:53.000 --> 00:11:55.000]  也不敢問耶穌
[00:11:55.000 --> 00:11:57.000]  可能她們以為耶穌一定有原因
[00:11:57.000 --> 00:11:59.000]  那這個女人又怎樣呢?
[00:11:59.000 --> 00:12:01.000]  以十八節告訴你
[00:12:01.000 --> 00:12:03.000]  她是流下水罐子
[00:12:03.000 --> 00:12:05.000]  往城裡去
[00:12:05.000 --> 00:12:07.000]  你門外看
[00:12:07.000 --> 00:12:09.000]  有一個人將我所來所行的一切事都給我說出來
[00:12:09.000 --> 00:12:11.000]  莫非這就是基督嗎?
[00:12:11.000 --> 00:12:13.000]  留意
[00:12:13.000 --> 00:12:15.000]  這個女人
[00:12:15.000 --> 00:12:17.000]  一聽到這個福音
[00:12:17.000 --> 00:12:19.000]  聽到耶穌說
[00:12:19.000 --> 00:12:21.000]  跟你說話的就是尼塞亞
[00:12:21.000 --> 00:12:23.000]  她就急不及待
[00:12:23.000 --> 00:12:25.000]  就走到城裡去
[00:12:25.000 --> 00:12:27.000]  她不是先等一下
[00:12:27.000 --> 00:12:29.000]  遲一點,等我打完水
[00:12:29.000 --> 00:12:31.000]  她不是
[00:12:31.000 --> 00:12:33.000]  她放下水罐子
[00:12:33.000 --> 00:12:35.000]  在下午十二點鐘
[00:12:35.000 --> 00:12:37.000]  走來拿水
[00:12:37.000 --> 00:12:39.000]  辛辛苦苦拿水
[00:12:39.000 --> 00:12:41.000]  希望拿到活水,不用那麼辛苦去打水
[00:12:41.000 --> 00:12:43.000]  但跟耶穌談完之後
[00:12:43.000 --> 00:12:45.000]  她接觸到這個福音之後
[00:12:45.000 --> 00:12:47.000]  她竟然之間放下她的水罐
[00:12:47.000 --> 00:12:49.000]  然後走到城裡去
[00:12:49.000 --> 00:12:51.000]  跟那些人說
[00:12:51.000 --> 00:12:53.000]  她平時絕對不敢說的話
[00:12:53.000 --> 00:12:55.000]  聖經說她
[00:12:55.000 --> 00:12:57.000]  是急不及待
[00:12:57.000 --> 00:12:59.000]  趕快去
[00:12:59.000 --> 00:13:01.000]  是不等待
[00:13:01.000 --> 00:13:03.000]  她立刻去
[00:13:03.000 --> 00:13:05.000]  你看不看到她的改變
[00:13:05.000 --> 00:13:07.000]  先前
[00:13:07.000 --> 00:13:09.000]  她是怕見人
[00:13:09.000 --> 00:13:11.000]  特意在下午
[00:13:11.000 --> 00:13:13.000]  最少人的時候
[00:13:13.000 --> 00:13:15.000]  在她家裡一里以外的
[00:13:15.000 --> 00:13:17.000]  瓦角井拿水
[00:13:17.000 --> 00:13:19.000]  因為她不想見人
[00:13:19.000 --> 00:13:21.000]  但現在
[00:13:21.000 --> 00:13:23.000]  她接觸到福音的時候
[00:13:23.000 --> 00:13:25.000]  她竟然之間走進人群裡
[00:13:25.000 --> 00:13:27.000]  以前她絕對不敢提
[00:13:27.000 --> 00:13:29.000]  她以前
[00:13:29.000 --> 00:13:31.000]  她絕對不敢提那些不好的東西
[00:13:31.000 --> 00:13:33.000]  那些
[00:13:33.000 --> 00:13:35.000]  不見得光的東西
[00:13:35.000 --> 00:13:37.000]  她有五個丈夫,現在不是她的丈夫
[00:13:37.000 --> 00:13:39.000]  她只是同居
[00:13:39.000 --> 00:13:41.000]  是一個不見得光的事
[00:13:41.000 --> 00:13:43.000]  她以前說都不敢說
[00:13:43.000 --> 00:13:45.000]  現在她走進人群裡
[00:13:45.000 --> 00:13:47.000]  將她平時最不敢說的話
[00:13:47.000 --> 00:13:49.000]  完全說出來
[00:13:49.000 --> 00:13:53.000]  以前她不會體諒人家的需要
[00:13:53.000 --> 00:13:55.000]  她只是看到她的需要
[00:13:55.000 --> 00:13:57.000]  但現在
[00:13:57.000 --> 00:13:59.000]  急不及待的
[00:13:59.000 --> 00:14:01.000]  她告訴人家
[00:14:01.000 --> 00:14:03.000]  叫她見耶穌
[00:14:03.000 --> 00:14:05.000]  為什麼?
[00:14:05.000 --> 00:14:07.000]  為什麼有這麼大的改變?
[00:14:07.000 --> 00:14:09.000]  只有兩個原因
[00:14:09.000 --> 00:14:11.000]  第一個原因
[00:14:11.000 --> 00:14:13.000]  她認識了她自己
[00:14:13.000 --> 00:14:15.000]  她面對她自己
[00:14:15.000 --> 00:14:17.000]  她認識
[00:14:17.000 --> 00:14:19.000]  面對自己
[00:14:19.000 --> 00:14:21.000]  就看到自己原來是一個罪人
[00:14:21.000 --> 00:14:23.000]  她看到她自己的幽暗面
[00:14:23.000 --> 00:14:25.000]  她看到問題的
[00:14:25.000 --> 00:14:27.000]  她看到自己原來
[00:14:27.000 --> 00:14:29.000]  在心底裡
[00:14:29.000 --> 00:14:31.000]  有很多骯髒的東西
[00:14:31.000 --> 00:14:33.000]  那些骯髒的東西
[00:14:33.000 --> 00:14:35.000]  製造了很多很多人的問題
[00:14:35.000 --> 00:14:37.000]  出來
[00:14:37.000 --> 00:14:39.000]  她開始認識自己的幽暗面
[00:14:39.000 --> 00:14:41.000]  她認識她自己是一個罪人
[00:14:41.000 --> 00:14:43.000]  她認識她自己
[00:14:43.000 --> 00:14:45.000]  有很多很多的問題
[00:14:45.000 --> 00:14:47.000]  她是
[00:14:47.000 --> 00:14:49.000]  掩著不看的
[00:14:49.000 --> 00:14:51.000]  一個人在生命裡
[00:14:51.000 --> 00:14:53.000]  怎樣可以突破?
[00:14:53.000 --> 00:14:55.000]  一個人在生命裡
[00:14:55.000 --> 00:14:57.000]  怎樣可以突破她的
[00:14:57.000 --> 00:14:59.000]  問題存在?
[00:14:59.000 --> 00:15:01.000]  無論是人際的問題
[00:15:01.000 --> 00:15:03.000]  自卑的問題
[00:15:03.000 --> 00:15:05.000]  不開心的問題
[00:15:05.000 --> 00:15:07.000]  就去看看你自己
[00:15:07.000 --> 00:15:09.000]  望一下你自己
[00:15:09.000 --> 00:15:11.000]  望一下你自己的時候
[00:15:11.000 --> 00:15:13.000]  你就會看到你自己是一個什麼樣的盧沙面目
[00:15:13.000 --> 00:15:15.000]  但很多時候
[00:15:15.000 --> 00:15:17.000]  我們不敢看
[00:15:17.000 --> 00:15:19.000]  在舊約裡
[00:15:19.000 --> 00:15:21.000]  有一個人叫乃曼
[00:15:21.000 --> 00:15:23.000]  聖經說他是一個大能的勇士
[00:15:23.000 --> 00:15:25.000]  是一個長勝將軍
[00:15:25.000 --> 00:15:27.000]  是皇帝之下
[00:15:27.000 --> 00:15:29.000]  最高級的一個將領
[00:15:29.000 --> 00:15:33.000]  當他打完仗
[00:15:33.000 --> 00:15:35.000]  騎著駿馬進城的時候
[00:15:35.000 --> 00:15:37.000]  千萬的觀眾
[00:15:37.000 --> 00:15:39.000]  夾道歡迎
[00:15:39.000 --> 00:15:41.000]  他騎著駿馬
[00:15:41.000 --> 00:15:43.000]  帶著俘虜進城
[00:15:43.000 --> 00:15:45.000]  威風瀾瀾
[00:15:45.000 --> 00:15:47.000]  多麼榮耀
[00:15:47.000 --> 00:15:49.000]  那個叫做
[00:15:49.000 --> 00:15:51.000]  public self
