
[00:00:00.000 --> 00:00:04.000]  今日的講題其實是有點尷尬
[00:03:27.000 --> 00:03:28.000]  都不敢想
[00:03:28.000 --> 00:03:30.000]  因為在想的時候覺得自己
[00:03:30.000 --> 00:03:32.000]  沒有信心
[00:03:32.000 --> 00:03:34.000]  難怪是這樣
[00:03:34.000 --> 00:03:36.000]  但是很有信心的結果
[00:03:36.000 --> 00:03:38.000]  是不是又真的是這樣呢?
[00:03:38.000 --> 00:03:41.000]  那句話到底在說什麼呢?
[00:03:41.000 --> 00:03:42.000]  是不是在說
[00:03:42.000 --> 00:03:47.000]  你和你家人個個都要信耶穌
[00:03:47.000 --> 00:03:49.000]  信耶穌就必得救
[00:03:49.000 --> 00:03:51.000]  因為信耶穌必得救
[00:03:51.000 --> 00:03:53.000]  這是完全無可置疑的
[00:03:53.000 --> 00:03:55.000]  但是就這樣說
[00:03:55.000 --> 00:03:57.000]  因為你家人是一家人
[00:03:57.000 --> 00:03:58.000]  所以有一個人信主
[00:03:58.000 --> 00:04:01.000]  全家都一定得救
[00:04:01.000 --> 00:04:07.000]  我想我是開了一個密封巢
[00:04:07.000 --> 00:04:09.000]  到底是怎麼樣
[00:04:09.000 --> 00:04:13.000]  不過我今天最重要的不是
[00:04:13.000 --> 00:04:15.000]  倒冷水
[00:04:15.000 --> 00:04:18.000]  也不是令你灰心絕望
[00:04:18.000 --> 00:04:21.000]  不過我更加不是將一個
[00:04:21.000 --> 00:04:23.000]  擔不起的重擔
[00:04:23.000 --> 00:04:25.000]  放在你的身上
[00:04:25.000 --> 00:04:28.000]  還有我一個很不好的習慣
[00:04:28.000 --> 00:04:31.000]  是當有一個基督徒
[00:04:31.000 --> 00:04:35.000]  是基本上都挺令人討厭的
[00:04:35.000 --> 00:04:39.000]  不過很熱心傳福音就更加討厭
[00:04:39.000 --> 00:04:41.000]  我不知道你明不明白
[00:04:41.000 --> 00:04:44.000]  我就支持不住
[00:04:44.000 --> 00:04:47.000]  做一個這樣的人
[00:04:47.000 --> 00:04:50.000]  在我們傳福音
[00:04:50.000 --> 00:04:54.000]  分享好消息之前
[00:04:54.000 --> 00:04:57.000]  開口說話之前
[00:04:57.000 --> 00:04:59.000]  真的最好
[00:04:59.000 --> 00:05:03.000]  贏取到一些華語權
[00:05:03.000 --> 00:05:05.000]  根本你都無權說話
[00:05:05.000 --> 00:05:07.000]  你未開口我已經討厭你
[00:05:07.000 --> 00:05:10.000]  你開口我更加討厭你
[00:05:10.000 --> 00:05:14.000]  所以我今天不是來鼓勵你開口
[00:05:14.000 --> 00:05:17.000]  我甚至是會告訴你
[00:05:17.000 --> 00:05:21.000]  希望你安心一點收口
[00:05:21.000 --> 00:05:23.000]  彼得基本上是這樣說的
[00:05:23.000 --> 00:05:25.000]  挺討厭的
[00:05:25.000 --> 00:05:28.000]  老婆就很想老公信主
[00:05:28.000 --> 00:05:30.000]  但是老婆見到老公都問他
[00:05:30.000 --> 00:05:32.000]  你什麼時候信主
[00:05:32.000 --> 00:05:34.000]  為什麼你還不信主
[00:05:34.000 --> 00:05:36.000]  為什麼你這麼討人厭
[00:05:36.000 --> 00:05:38.000]  為什麼你還不戒賭
[00:05:38.000 --> 00:05:40.000]  為什麼你還不戒煙
[00:05:40.000 --> 00:05:42.000]  為什麼你還不戒酒
[00:05:42.000 --> 00:05:44.000]  見到你就問我為什麼
[00:05:44.000 --> 00:05:45.000]  有什麼為什麼
[00:05:45.000 --> 00:05:48.000]  我是死在過萬罪惡之中
[00:05:48.000 --> 00:05:51.000]  為什麼你這麼吵我
[00:05:51.000 --> 00:05:55.000]  你嫁我的時候就知道我是這樣的老
[00:05:55.000 --> 00:05:58.000]  現在你回了契福堂你很新鮮
[00:05:58.000 --> 00:06:01.000]  就天天回來咒我
[00:06:01.000 --> 00:06:03.000]  你咒到什麼時候
[00:06:03.000 --> 00:06:05.000]  那你就沒有了
[00:06:05.000 --> 00:06:06.000]  我沒有這樣做的
[00:06:06.000 --> 00:06:08.000]  不過他每次坐車
[00:06:08.000 --> 00:06:10.000]  我車裡面的CD機
[00:06:10.000 --> 00:06:13.000]  就播陳欣明的福音帶
[00:06:13.000 --> 00:06:15.000]  還幫他陪靈會
[00:06:15.000 --> 00:06:17.000]  讓我老公能夠聽多點訊息
[00:06:17.000 --> 00:06:20.000]  直到他悔改為止
[00:06:20.000 --> 00:06:24.000]  他差不多每次上車都想跳下車
[00:06:24.000 --> 00:06:26.000]  我之前譯過一本書
[00:06:26.000 --> 00:06:29.000]  叫做完盡今生問好
[00:06:29.000 --> 00:06:32.000]  那個寫書的人很厲害
[00:06:32.000 --> 00:06:34.000]  叫做Lee Strobel
[00:06:34.000 --> 00:06:36.000]  就是美國一份很有份量的
[00:06:36.000 --> 00:06:39.000]  芝加哥論壇報的報紙
[00:06:39.000 --> 00:06:42.000]  那個法律版的主編
[00:06:42.000 --> 00:06:44.000]  就是這些人厲害到厲害
[00:06:44.000 --> 00:06:47.000]  又理性又有錢
[00:06:47.000 --> 00:06:50.000]  又懂得生活的品味
[00:06:50.000 --> 00:06:52.000]  所以兩夫妻結了婚的時候
[00:06:52.000 --> 00:06:55.000]  都是很有品味的人
[00:06:55.000 --> 00:06:57.000]  後來這個太太
[00:06:57.000 --> 00:06:59.000]  不知道為什麼
[00:06:59.000 --> 00:07:01.000]  信了耶穌
[00:07:01.000 --> 00:07:03.000]  信了耶穌之後
[00:07:03.000 --> 00:07:06.000]  就一定要叫丈夫得救
[00:07:06.000 --> 00:07:08.000]  所以剛才我說的那些
[00:07:08.000 --> 00:07:10.000]  全部都是她做的
[00:07:10.000 --> 00:07:11.000]  她老公就說
[00:07:11.000 --> 00:07:12.000]  我這個老婆
[00:07:12.000 --> 00:07:14.000]  本來是好好的人
[00:07:14.000 --> 00:07:17.000]  又漂亮又有品味又風趣
[00:07:17.000 --> 00:07:19.000]  為什麼信了耶穌之後
[00:07:19.000 --> 00:07:22.000]  就變了另外一個人呢
[00:07:22.000 --> 00:07:24.000]  這麼奇怪
[00:07:24.000 --> 00:07:26.000]  不過再看看的時候
[00:07:26.000 --> 00:07:28.000]  不是的
[00:07:28.000 --> 00:07:30.000]  她除了這些
[00:07:30.000 --> 00:07:33.000]  整天用傳福音傳福音傳福音之外
[00:07:33.000 --> 00:07:36.000]  其實有些東西就改得挺好的
[00:07:36.000 --> 00:07:39.000]  沒那麼容易發脾氣
[00:07:39.000 --> 00:07:41.000]  沒那麼亂花錢
[00:07:41.000 --> 00:07:44.000]  不過她總是心神有點恍惚
[00:07:44.000 --> 00:07:47.000]  好像墮入了外河
[00:07:47.000 --> 00:07:50.000]  不知道我這個老婆出了什麼事
[00:07:50.000 --> 00:07:52.000]  於是她就去找找
[00:07:52.000 --> 00:07:53.000]  找出原因
[00:07:53.000 --> 00:07:56.000]  就發覺她老婆有第三者
[00:07:56.000 --> 00:07:59.000]  名字叫做耶穌
[00:07:59.000 --> 00:08:01.000]  她就很不服氣
[00:08:01.000 --> 00:08:02.000]  我這麼厲害
[00:08:02.000 --> 00:08:04.000]  這麼有學問
[00:08:04.000 --> 00:08:05.000]  又這麼成功
[00:08:05.000 --> 00:08:07.000]  又這麼美滿的婚姻
[00:08:07.000 --> 00:08:11.000]  為什麼我老婆會這樣呢
[00:08:11.000 --> 00:08:12.000]  於是她就說
[00:08:12.000 --> 00:08:15.000]  我一定要救回我的老婆
[00:08:15.000 --> 00:08:17.000]  向她反傳福音
[00:08:17.000 --> 00:08:19.000]  叫她不要再信耶穌
[00:08:19.000 --> 00:08:21.000]  自己就去研究
[00:08:21.000 --> 00:08:24.000]  研究聖經、歷史、哲學
[00:08:24.000 --> 00:08:26.000]  後來她發覺
[00:08:26.000 --> 00:08:29.000]  原來這一位的耶穌
[00:08:29.000 --> 00:08:32.000]  是真的配受稱頌
[00:08:32.000 --> 00:08:34.000]  配得敬拜
[00:08:34.000 --> 00:08:36.000]  真是死而復活
[00:08:36.000 --> 00:08:38.000]  能夠改變生命的主
[00:08:38.000 --> 00:08:40.000]  後來這個Lise Strobel
[00:08:40.000 --> 00:08:46.000]  就成為了一個很出色的基督教作者
[00:08:46.000 --> 00:08:48.000]  寫了她幾本書
[00:08:48.000 --> 00:08:51.000]  《I Believe in the Creator》
[00:08:51.000 --> 00:08:53.000]  《The Case for Faith》
[00:08:53.000 --> 00:08:55.000]  《The Case for Christ》等等
[00:08:55.000 --> 00:08:57.000]  幾本都翻譯成中文
[00:08:57.000 --> 00:08:58.000]  很好的書
[00:08:58.000 --> 00:09:01.000]  我也有幸翻譯了其中好幾本
[00:09:01.000 --> 00:09:03.000]  這一本《完盡今生》
[00:09:03.000 --> 00:09:07.000]  就是講她自己家庭生活的故事
[00:09:07.000 --> 00:09:11.000]  我就發覺裡面給我們一個很重要的秘訣
[00:09:11.000 --> 00:09:13.000]  原來做妻子的
[00:09:13.000 --> 00:09:15.000]  好像彼得享這一句話
[00:09:15.000 --> 00:09:19.000]  你們作妻子的要信服你的丈夫
[00:09:19.000 --> 00:09:21.000]  這樣
[00:09:21.000 --> 00:09:23.000]  聽著
[00:09:23.000 --> 00:09:26.000]  若有不信從道理的
[00:09:26.000 --> 00:09:27.000]  即是什麼?
[00:09:27.000 --> 00:09:31.000]  一個未信主的丈夫
[00:09:31.000 --> 00:09:34.000]  如果你要叫這個丈夫
[00:09:34.000 --> 00:09:38.000]  能夠真正得到福音的好處
[00:09:38.000 --> 00:09:44.000]  並不是藉著太太施展各樣的法寶
[00:09:44.000 --> 00:09:47.000]  禮拜日明明他想睡得更晚
[00:09:47.000 --> 00:09:50.000]  你就拿水去淋他
[00:09:50.000 --> 00:09:52.000]  吵醒他
[00:09:52.000 --> 00:09:54.000]  說你不回去敬拜主
[00:09:54.000 --> 00:09:56.000]  你的人生就空虛
[00:09:56.000 --> 00:09:58.000]  他說我不睡覺就空虛
[00:09:58.000 --> 00:10:02.000]  令到關係越來越惡劣
[00:10:02.000 --> 00:10:04.000]  太太後來聰明了
[00:10:04.000 --> 00:10:09.000]  她就拿走她的電腦CD
[00:10:09.000 --> 00:10:12.000]  她就放手不再去
[00:10:12.000 --> 00:10:14.000]  禮拜日早上的時候
[00:10:14.000 --> 00:10:16.000]  叫醒她的丈夫
[00:10:16.000 --> 00:10:18.000]  他就學習每一天
[00:10:18.000 --> 00:10:23.000]  更加的溫柔體貼
[00:10:23.000 --> 00:10:27.000]  你知道男人的心其實很軟嗎?
[00:10:27.000 --> 00:10:29.000]  所以他軟到任何一個女人撒他
[00:10:29.000 --> 00:10:31.000]  他就暈了
[00:10:31.000 --> 00:10:32.000]  不過偏偏這個世界
[00:10:32.000 --> 00:10:35.000]  嫁了人的女人就不撒她老公
[00:10:35.000 --> 00:10:38.000]  不是她老公應該親近的女人
[00:10:38.000 --> 00:10:40.000]  就會撒她老公
[00:10:40.000 --> 00:10:42.000]  而她老公就會覺得
[00:10:42.000 --> 00:10:46.000]  特別令那些女人崇拜他
[00:10:46.000 --> 00:10:48.000]  我做一點點事
[00:10:48.000 --> 00:10:49.000]  人們都很欣賞我
[00:10:49.000 --> 00:10:52.000]  我在公司裡說笑話
[00:10:52.000 --> 00:10:54.000]  人們都笑得很開心
[00:10:54.000 --> 00:10:56.000]  唯獨在家裡
[00:10:56.000 --> 00:10:58.000]  我說幾個好笑的笑話
[00:10:58.000 --> 00:11:00.000]  人家都說是爛笑話
[00:11:00.000 --> 00:11:03.000]  做幾好的事都沒人欣賞
[00:11:03.000 --> 00:11:05.000]  這樣就出事了
[00:11:05.000 --> 00:11:07.000]  你明白嗎?
[00:11:07.000 --> 00:11:09.000]  順便把錢放在你口袋
[00:11:09.000 --> 00:11:11.000]  如果你覺得
[00:11:11.000 --> 00:11:12.000]  自己的婚姻關係
[00:11:12.000 --> 00:11:14.000]  不知道為什麼沒什麼突破
[00:11:14.000 --> 00:11:16.000]  我告訴你很簡單
[00:11:16.000 --> 00:11:18.000]  做回你做女兒的時候
[00:11:18.000 --> 00:11:20.000]  那種溫柔可愛
[00:11:20.000 --> 00:11:22.000]  變得閒了
[00:11:22.000 --> 00:11:24.000]  現在臭小子都臭到瘋了
[00:11:24.000 --> 00:11:26.000]  做家務都做到死了
[00:11:26.000 --> 00:11:28.000]  對著這個死老頭
[00:11:28.000 --> 00:11:29.000]  越老越討人厭
[00:11:29.000 --> 00:11:30.000]  還怎麼溫柔呢?
[00:11:30.000 --> 00:11:34.000]  所以女人老老就變樣了
[00:11:34.000 --> 00:11:36.000]  男人老老就聾了
[00:11:36.000 --> 00:11:38.000]  選擇不聽了
[00:11:38.000 --> 00:11:41.000]  其實彼得是很聰明的
[00:11:41.000 --> 00:11:44.000]  我想彼得真的很懂人性
[00:11:44.000 --> 00:11:46.000]  因為彼得是一個失敗者
[00:11:46.000 --> 00:11:49.000]  失敗者其實比成功者
[00:11:49.000 --> 00:11:52.000]  有時候是比較可靠的
[00:11:52.000 --> 00:11:55.000]  沒碰過板的人不會死
[00:11:55.000 --> 00:11:57.000]  沒失敗過的人覺得
[00:11:57.000 --> 00:11:59.000]  人生很簡單
[00:11:59.000 --> 00:12:01.000]  失敗過、痛苦過的
[00:12:01.000 --> 00:12:03.000]  他領教過
[00:12:03.000 --> 00:12:04.000]  他就受教
[00:12:04.000 --> 00:12:06.000]  我想我們最重要的
[00:12:06.000 --> 00:12:11.000]  還是繼續成為一個受教的人
[00:12:11.000 --> 00:12:13.000]  做這個妻子
[00:12:13.000 --> 00:12:16.000]  他雖然不信道
[00:12:16.000 --> 00:12:20.000]  也可因妻子的品行
[00:12:20.000 --> 00:12:22.000]  被感化過來
[00:12:22.000 --> 00:12:25.000]  所以我今天的第一個點
[00:12:25.000 --> 00:12:29.000]  就是在你傳福音給家人的時候
[00:12:29.000 --> 00:12:33.000]  首先不要這麼快開口
[00:12:33.000 --> 00:12:36.000]  但是不要說這麼多
[00:12:36.000 --> 00:12:40.000]  因為我們不是每個人都是辯論專家
[00:12:40.000 --> 00:12:43.000]  當你有時候跟別人說信仰的時候
[00:12:43.000 --> 00:12:46.000]  他第一個反應是想跟你反駁
[00:12:46.000 --> 00:12:48.000]  神又看不到摸不到說什麼
[00:12:48.000 --> 00:12:49.000]  你告訴我
[00:12:49.000 --> 00:12:51.000]  你怎麼信這個第一因
[00:12:51.000 --> 00:12:53.000]  第一因之外的第一因是什麼
[00:12:53.000 --> 00:12:55.000]  我們說來說去
[00:12:55.000 --> 00:12:57.000]  說了都不會說
[00:12:57.000 --> 00:12:58.000]  他們覺得我們很蠢
[00:12:58.000 --> 00:13:00.000]  其實我們真的蠻蠢的
[00:13:00.000 --> 00:13:02.000]  我們辯駁不過的
[00:13:02.000 --> 00:13:05.000]  我們不是受這個辯才訓練
[00:13:05.000 --> 00:13:07.000]  來使人得救的
[00:13:07.000 --> 00:13:10.000]  我們只不過是要用溫柔的心
[00:13:10.000 --> 00:13:14.000]  說出我們信仰的原委
[00:13:14.000 --> 00:13:16.000]  我說的很簡單
[00:13:16.000 --> 00:13:19.000]  我不用跟你爭辯多少
[00:13:19.000 --> 00:13:22.000]  我說:姐姐
[00:13:22.000 --> 00:13:25.000]  你也知道我以前是怎樣的
[00:13:25.000 --> 00:13:27.000]  如果
[00:13:27.000 --> 00:13:28.000]  是不是
[00:13:28.000 --> 00:13:30.000]  如果他知道我以前是怎樣
[00:13:30.000 --> 00:13:32.000]  又知道我今天是怎樣
[00:13:32.000 --> 00:13:34.000]  而他知道
[00:13:34.000 --> 00:13:36.000]  那我其實不用跟他說
[00:13:36.000 --> 00:13:39.000]  護教學十大的原因
[00:13:39.000 --> 00:13:40.000]  所以對不起
[00:13:40.000 --> 00:13:42.000]  我今天真的
[00:13:42.000 --> 00:13:44.000]  不像志偉開始祈禱的時候
[00:13:44.000 --> 00:13:46.000]  主求你教陳欣明
[00:13:46.000 --> 00:13:48.000]  教我們幾套的方法
[00:13:48.000 --> 00:13:51.000]  對不起主沒有答應這個祈禱
[00:13:51.000 --> 00:13:54.000]  沒有多少個方法
[00:13:54.000 --> 00:13:55.000]  我可以告訴你
[00:13:55.000 --> 00:13:56.000]  三福四律
[00:13:56.000 --> 00:13:58.000]  福音珠
[00:13:58.000 --> 00:13:59.000]  羅馬路
[00:13:59.000 --> 00:14:00.000]  我講完給你聽
[00:14:00.000 --> 00:14:02.000]  然後你就去跟家人
[00:14:02.000 --> 00:14:03.000]  來做一次
[00:14:03.000 --> 00:14:05.000]  可以的
[00:14:05.000 --> 00:14:06.000]  都有價值的
[00:14:06.000 --> 00:14:08.000]  不是說不做
[00:14:08.000 --> 00:14:10.000]  但是做了
[00:14:10.000 --> 00:14:12.000]  都未必見到
[00:14:12.000 --> 00:14:16.000]  你想見到的果效
[00:14:16.000 --> 00:14:18.000]  李斯洛布的老婆
[00:14:18.000 --> 00:14:21.000]  後來明白了
[00:14:21.000 --> 00:14:23.000]  要令我丈夫
[00:14:23.000 --> 00:14:26.000]  悔改信福音
[00:14:26.000 --> 00:14:28.000]  不是我的責任
[00:14:28.000 --> 00:14:30.000]  嘩
[00:14:30.000 --> 00:14:33.000]  這個真的令他豁然開朗
[00:14:33.000 --> 00:14:36.000]  原來我的責任
[00:14:36.000 --> 00:14:38.000]  只不過是繼續
[00:14:38.000 --> 00:14:41.000]  去愛我的丈夫
[00:14:41.000 --> 00:14:43.000]  讓他覺得今天的我
[00:14:43.000 --> 00:14:45.000]  讓他原來追求的我
[00:14:45.000 --> 00:14:48.000]  更加的有味道
[00:14:48.000 --> 00:14:51.000]  更加有女人味
[00:14:51.000 --> 00:14:53.000]  更加吸引
[00:14:53.000 --> 00:14:55.000]  因為他老公原本就很怕
[00:14:55.000 --> 00:14:58.000]  我老婆信了耶穌之後
[00:14:58.000 --> 00:15:00.000]  變成一個耶穌婆
[00:15:00.000 --> 00:15:01.000]  什麼叫做耶穌婆
[00:15:01.000 --> 00:15:03.000]  當然是一些很難聽的話
[00:15:03.000 --> 00:15:06.000]  就是本來懂得扮靚
[00:15:06.000 --> 00:15:08.000]  變成越來越醜
[00:15:08.000 --> 00:15:11.000]  你以為醜就等於
[00:15:11.000 --> 00:15:13.000]  是淑齡的美德嗎
[00:15:13.000 --> 00:15:15.000]  你只是背著說
[00:15:15.000 --> 00:15:16.000]  嚴厲是虛假的
[00:15:16.000 --> 00:15:17.000]  美容是虛浮的
[00:15:17.000 --> 00:15:19.000]  所以我就信了耶穌之後
[00:15:19.000 --> 00:15:22.000]  醜樣過我信耶穌之前
[00:15:22.000 --> 00:15:24.000]  這樣做什麼才可以
[00:15:24.000 --> 00:15:26.000]  你只是賭米
[00:15:26.000 --> 00:15:29.000]  我們男人真的喜歡漂亮
[00:15:29.000 --> 00:15:31.000]  信了耶穌的男人
[00:15:31.000 --> 00:15:33.000]  還是喜歡漂亮
[00:15:33.000 --> 00:15:35.000]  我不相信有個男人說
[00:15:35.000 --> 00:15:38.000]  我真的很欣賞我老婆現在的內在美
[00:15:38.000 --> 00:15:41.000]  她以前的東西全都沒有了
[00:15:41.000 --> 00:15:43.000]  我真的希望
[00:15:43.000 --> 00:15:45.000]  一方面我們接納人生的變化
[00:15:45.000 --> 00:15:47.000]  美容的衰退
[00:15:47.000 --> 00:15:50.000]  但是在一個基本的儀表儀態
[00:15:50.000 --> 00:15:54.000]  和那個閒熟的美德所流露出來的
[00:15:54.000 --> 00:15:56.000]  那個基督徒婦女的
[00:15:56.000 --> 00:15:58.000]  那個卿香之氣
[00:15:58.000 --> 00:16:01.000]  我們應該有市場的
[00:16:01.000 --> 00:16:05.000]  這個李斯洛布就看到老婆果然少了說話
[00:16:05.000 --> 00:16:08.000]  又不再使那些古靈精怪的招式
[00:16:08.000 --> 00:16:12.000]  又不再去找那些傳道人來圍攻我
[00:16:12.000 --> 00:16:18.000]  家人傳福音
[00:16:18.000 --> 00:16:20.000]  是很妙的事
[00:16:20.000 --> 00:16:22.000]  到底怎樣呢
[00:16:22.000 --> 00:16:24.000]  這裡給我們一個很重要的秘訣
[00:16:24.000 --> 00:16:26.000]  因妻子的品行
[00:16:26.000 --> 00:16:31.000]  品行是朝見口晚見面
[00:16:31.000 --> 00:16:33.000]  日日接觸
[00:16:33.000 --> 00:16:36.000]  我不用聽你說多少話
[00:16:36.000 --> 00:16:39.000]  我看著你怎樣做人
[00:16:39.000 --> 00:16:44.000]  我已經是不斷接收那個訊息
[00:16:44.000 --> 00:16:46.000]  你就是好消息
[00:16:46.000 --> 00:16:48.000]  You are the good news
[00:16:48.000 --> 00:16:51.000]  所以你傳福音的時候
[00:16:51.000 --> 00:16:54.000]  真是被人看到你
[00:16:54.000 --> 00:16:57.000]  就很想認識那一位
[00:16:57.000 --> 00:17:00.000]  令你改變的主
[00:17:00.000 --> 00:17:05.000]  這個才是那個的餘利
[00:17:05.000 --> 00:17:08.000]  我們不是要側個鉤落人的口
[00:17:08.000 --> 00:17:10.000]  把他吊過來
[00:17:10.000 --> 00:17:12.000]  快點把他吊上來
[00:17:12.000 --> 00:17:15.000]  總之最重要是把他吊上來就OK
[00:17:15.000 --> 00:17:18.000]  有時候我們報道是這樣的想法
[00:17:18.000 --> 00:17:20.000]  就是close the deal
[00:17:20.000 --> 00:17:21.000]  快催
[00:17:21.000 --> 00:17:22.000]  簽了個紙
[00:17:22.000 --> 00:17:23.000]  快催
[00:17:23.000 --> 00:17:25.000]  做了個缺志祈禱
[00:17:25.000 --> 00:17:26.000]  搞定
[00:17:26.000 --> 00:17:27.000]  其他事情就完了
[00:17:27.000 --> 00:17:29.000]  人生是這樣的嗎
[00:17:29.000 --> 00:17:31.000]  信仰是這樣的嗎
[00:17:31.000 --> 00:17:33.000]  主耶穌對待你和我是這樣的嗎
[00:17:33.000 --> 00:17:35.000]  我回想自己
[00:17:35.000 --> 00:17:38.000]  第三代的基督徒
[00:17:38.000 --> 00:17:41.000]  但是我是到二十二歲那年
[00:17:41.000 --> 00:17:46.000]  我才是事事正正的來到貴在主的面前說
[00:17:46.000 --> 00:17:47.000]  對不起
[00:17:47.000 --> 00:17:49.000]  我得罪了你
[00:17:49.000 --> 00:17:51.000]  求你救我
[00:17:51.000 --> 00:17:53.000]  從此之後
[00:17:53.000 --> 00:17:55.000]  一路改變
[00:17:55.000 --> 00:17:57.000]  我解釋不了神學上是怎樣的
[00:17:57.000 --> 00:18:01.000]  我問過這個出色的神學家J.I.Packer
[00:18:01.000 --> 00:18:04.000]  我問他到底我是二十二歲得救
[00:18:04.000 --> 00:18:08.000]  還是我二十二歲更新復興
[00:18:08.000 --> 00:18:13.000]  因為神學上的regeneration和renewal是有分別的
[00:18:13.000 --> 00:18:16.000]  那我就想他幫我解釋
[00:18:16.000 --> 00:18:19.000]  你知不知道你的大師怎樣說
[00:18:19.000 --> 00:18:22.000]  It doesn't matter
[00:18:22.000 --> 00:18:26.000]  What matters
[00:18:26.000 --> 00:18:28.000]  就是你從今以後
[00:18:28.000 --> 00:18:30.000]  怎樣跟隨基督
[00:18:30.000 --> 00:18:34.000]  大師就是大師
[00:18:34.000 --> 00:18:38.000]  我答了等於沒有答
[00:18:38.000 --> 00:18:40.000]  不過又令我非常快慰
[00:18:40.000 --> 00:18:42.000]  非常感動
[00:18:42.000 --> 00:18:44.000]  原來主愛我們
[00:18:44.000 --> 00:18:47.000]  是真的有祂的時間
