
[00:00:00.000 --> 00:00:04.000]  這一年第一季我們會按照整個教會主題
[00:04:51.000 --> 00:04:53.000]  爲什麼開始沒落
[00:04:53.000 --> 00:04:55.000]  人不會滿足的
[00:04:55.000 --> 00:04:57.000]  當有最低工資
[00:04:57.000 --> 00:04:59.000]  就會有跟着要申請
[00:04:59.000 --> 00:05:01.000]  要爭取最低工時
[00:05:01.000 --> 00:05:02.000]  有最低工時
[00:05:02.000 --> 00:05:04.000]  我不是說這兩件事是錯的
[00:05:04.000 --> 00:05:06.000]  我絕不會說這兩件事是錯的
[00:05:06.000 --> 00:05:07.000]  當我們有最低工時
[00:05:07.000 --> 00:05:09.000]  有最低工資之後
[00:05:09.000 --> 00:05:14.000]  就會去爭取男性有分娩
[00:05:14.000 --> 00:05:16.000]  即是陪老婆坐於的假期
[00:05:16.000 --> 00:05:18.000]  當有這些假期之後
[00:05:18.000 --> 00:05:20.000]  跟着我們就最好一個星期
[00:05:20.000 --> 00:05:21.000]  返四日工
[00:05:21.000 --> 00:05:22.000]  我們當返四日工的時候
[00:05:22.000 --> 00:05:25.000]  最好就要爭取彈性上班時間
[00:05:25.000 --> 00:05:26.000]  彈性上班時間
[00:05:26.000 --> 00:05:27.000]  最後就是home office
[00:05:27.000 --> 00:05:28.000]  跟着最後是什麼呢
[00:05:28.000 --> 00:05:30.000]  就是你不要跟我計時了
[00:05:30.000 --> 00:05:31.000]  總之出那麼多錢
[00:05:31.000 --> 00:05:33.000]  每個月固定的加薪
[00:05:33.000 --> 00:05:34.000]  最好是什麼呢
[00:05:34.000 --> 00:05:35.000]  最好就是不用做
[00:05:35.000 --> 00:05:36.000]  老闆打個電話來
[00:05:36.000 --> 00:05:37.000]  答了就當返了工
[00:05:37.000 --> 00:05:38.000]  這樣就最好了
[00:05:38.000 --> 00:05:39.000]  無止境
[00:05:39.000 --> 00:05:41.000]  這個爭取是無止境的
[00:05:41.000 --> 00:05:42.000]  記住是無止境的
[00:05:42.000 --> 00:05:43.000]  你看看在歐洲
[00:05:43.000 --> 00:05:44.000]  現在爭取的社會福利
[00:05:44.000 --> 00:05:45.000]  是無止境的
[00:05:45.000 --> 00:05:47.000]  當無止境的時候
[00:05:47.000 --> 00:05:48.000]  究竟一個國家
[00:05:48.000 --> 00:05:49.000]  可不可以承擔這種
[00:05:49.000 --> 00:05:51.000]  無止境的福利呢
[00:05:51.000 --> 00:05:53.000]  你發覺沒有一個國家可以
[00:05:53.000 --> 00:05:55.000]  萬物以我爲先
[00:05:55.000 --> 00:05:56.000]  不要緊
[00:05:56.000 --> 00:05:57.000]  但是很可惜
[00:05:57.000 --> 00:05:59.000]  是不能夠得到滿足
[00:05:59.000 --> 00:06:01.000]  所以上帝今天要和你和我
[00:06:01.000 --> 00:06:03.000]  學習一個的功課
[00:06:03.000 --> 00:06:06.000]  叫做優先次序
[00:06:06.000 --> 00:06:10.000]  你學習優先次序
[00:06:10.000 --> 00:06:11.000]  唯有學會了之後
[00:06:11.000 --> 00:06:12.000]  我們才能夠過到一個
[00:06:12.000 --> 00:06:14.000]  真正滿足快樂
[00:06:14.000 --> 00:06:16.000]  和祝福別人的人生
[00:06:16.000 --> 00:06:17.000]  請你留意我再說
[00:06:17.000 --> 00:06:19.000]  今天如果是自我中心
[00:06:19.000 --> 00:06:22.000]  萬物以我爲先這件事情
[00:06:22.000 --> 00:06:24.000]  不會妨礙我們蒙福
[00:06:24.000 --> 00:06:26.000]  不會妨礙我們去祝福別人
[00:06:26.000 --> 00:06:28.000]  不會妨礙我們得到真正滿足的話
[00:06:28.000 --> 00:06:30.000]  上帝不需要我們改變
[00:06:30.000 --> 00:06:31.000]  但是很不幸地
[00:06:31.000 --> 00:06:34.000]  當我們繼續維持這種的生態
[00:06:34.000 --> 00:06:36.000]  這種生活的態度的話
[00:06:36.000 --> 00:06:38.000]  我們一方面帶給別人傷害
[00:06:38.000 --> 00:06:39.000]  第二
[00:06:39.000 --> 00:06:42.000]  我自己都得不到真正的滿足和快樂
[00:06:42.000 --> 00:06:44.000]  所以我們必須要改變
[00:06:44.000 --> 00:06:45.000]  這個改變
[00:06:45.000 --> 00:06:46.000]  在我們生活裏面
[00:06:46.000 --> 00:06:47.000]  最少是
[00:06:47.000 --> 00:06:48.000]  外面很多書都已經說了
[00:06:48.000 --> 00:06:49.000]  告訴你
[00:06:49.000 --> 00:06:50.000]  優先次序
[00:06:50.000 --> 00:06:51.000]  在我們日常生活
[00:06:51.000 --> 00:06:54.000]  每一天都最少有四種的分類
[00:06:54.000 --> 00:06:55.000]  在右下角里面
[00:06:55.000 --> 00:06:56.000]  就是我們常遇到的
[00:06:56.000 --> 00:06:58.000]  叫做緊急但是不重要的
[00:06:58.000 --> 00:07:00.000]  聽電話很緊急
[00:07:00.000 --> 00:07:02.000]  洗澡都要洗出來聽
[00:07:02.000 --> 00:07:04.000]  很緊急
[00:07:04.000 --> 00:07:06.000]  但是聽了之後就問你借不借錢
[00:07:06.000 --> 00:07:08.000]  原來不重要
[00:07:08.000 --> 00:07:10.000]  你任何電話都趕着聽
[00:07:10.000 --> 00:07:11.000]  但是聽了之後
[00:07:11.000 --> 00:07:13.000]  你不知道這個人重不重要
[00:07:13.000 --> 00:07:14.000]  不知道重不重要電話
[00:07:14.000 --> 00:07:15.000]  趕着聽
[00:07:15.000 --> 00:07:17.000]  但是一聽了就知道不重要
[00:07:17.000 --> 00:07:20.000]  我們見到不重要
[00:07:20.000 --> 00:07:22.000]  且不緊急的事
[00:07:22.000 --> 00:07:23.000]  是多到不得了
[00:07:23.000 --> 00:07:24.000]  多到不得了
[00:07:24.000 --> 00:07:26.000]  你每天上班都遇到這些事
[00:07:26.000 --> 00:07:28.000]  很多時候老闆給你做的事
[00:07:28.000 --> 00:07:29.000]  又不重要
[00:07:29.000 --> 00:07:30.000]  都不緊急的
[00:07:30.000 --> 00:07:32.000]  但不知爲什麼他裝得很緊急
[00:07:32.000 --> 00:07:33.000]  第三
[00:07:33.000 --> 00:07:36.000]  你發覺重要但不緊急的是什麼呢
[00:07:36.000 --> 00:07:38.000]  就是你的健康很重要
[00:07:38.000 --> 00:07:39.000]  跟你解釋清楚
[00:07:39.000 --> 00:07:42.000]  你的健康很重要
[00:07:42.000 --> 00:07:44.000]  但是不緊急
[00:07:44.000 --> 00:07:46.000]  那才慘
[00:07:46.000 --> 00:07:48.000]  既然不緊急就隨它去
[00:07:48.000 --> 00:07:49.000]  跟着我們隨它去
[00:07:49.000 --> 00:07:50.000]  隨它去
[00:07:50.000 --> 00:07:51.000]  隨它去
[00:07:51.000 --> 00:07:52.000]  隨它去到什麼時候呢
[00:07:52.000 --> 00:07:53.000]  到健康出現問題的時候
[00:07:53.000 --> 00:07:54.000]  我們才發現
[00:07:54.000 --> 00:07:57.000]  它必須要搬到緊急那裏
[00:07:57.000 --> 00:07:59.000]  但那時候急都急不來
[00:07:59.000 --> 00:08:02.000]  所以我們的健康是很重要
[00:08:02.000 --> 00:08:04.000]  你發覺50歲以上的人
[00:08:04.000 --> 00:08:06.000]  拜年已經不講任何東西了
[00:08:06.000 --> 00:08:08.000]  最重要講身體健康
[00:08:08.000 --> 00:08:09.000]  爲什麼呢
[00:08:09.000 --> 00:08:11.000]  因爲大家知道身體不健康
[00:08:11.000 --> 00:08:14.000]  但健康是很重要
[00:08:14.000 --> 00:08:15.000]  但是不緊急
[00:08:15.000 --> 00:08:17.000]  第四個就是重要
[00:08:17.000 --> 00:08:20.000]  而且是緊急的
[00:08:20.000 --> 00:08:22.000]  如果當你能夠將你每天的事情
[00:08:22.000 --> 00:08:25.000]  是很清楚分類這四樣東西的話
[00:08:25.000 --> 00:08:28.000]  你的優先次序就大概可以知道
[00:08:28.000 --> 00:08:31.000]  但人生的優先次序不是這樣
[00:08:31.000 --> 00:08:33.000]  我們發覺
[00:08:33.000 --> 00:08:34.000]  我們很奇怪
[00:08:34.000 --> 00:08:37.000]  上帝如果要以色列人行國禮
[00:08:37.000 --> 00:08:40.000]  應該是過河之前做
[00:08:40.000 --> 00:08:43.000]  因爲在河東做國禮的話
[00:08:43.000 --> 00:08:44.000]  起碼有條約旦河
[00:08:44.000 --> 00:08:48.000]  擋住他的敵人耶利哥城的大軍
[00:08:48.000 --> 00:08:52.000]  現在我們講的不是屬靈真戰
[00:08:52.000 --> 00:08:55.000]  我不想將這段經文靈異化
[00:08:55.000 --> 00:08:58.000]  這段經文確實在歷史上
[00:08:58.000 --> 00:09:01.000]  是有血有肉會死人的戰爭
[00:09:01.000 --> 00:09:03.000]  請你聽清楚我講
[00:09:03.000 --> 00:09:05.000]  我現在不是講屬靈的征戰
[00:09:05.000 --> 00:09:09.000]  我們都明白屬靈征戰都會有傷亡
[00:09:09.000 --> 00:09:13.000]  但是不要忘記這場真是人命那種戰爭
[00:09:13.000 --> 00:09:15.000]  這個戰爭是會死人的
[00:09:15.000 --> 00:09:17.000]  是會受傷的
[00:09:17.000 --> 00:09:19.000]  在這樣的情況下
[00:09:19.000 --> 00:09:21.000]  上帝竟然在打仗之前
[00:09:21.000 --> 00:09:23.000]  不是教藥書怎麼打仗
[00:09:23.000 --> 00:09:25.000]  叫他做一件事行國禮
[00:09:25.000 --> 00:09:27.000]  這個完全非理性
[00:09:27.000 --> 00:09:28.000]  是不合理的
[00:09:28.000 --> 00:09:29.000]  是沒有可能的
[00:09:29.000 --> 00:09:30.000]  什麼叫國禮
[00:09:30.000 --> 00:09:32.000]  國禮就是現在我們很清楚
[00:09:32.000 --> 00:09:33.000]  在手術叫做男性
[00:09:33.000 --> 00:09:35.000]  叫做割包皮手術
[00:09:35.000 --> 00:09:38.000]  在猶太人的習慣裏面
[00:09:38.000 --> 00:09:40.000]  是出世第八天就做了
[00:09:40.000 --> 00:09:42.000]  因爲小朋友的生辰代謝很快
[00:09:42.000 --> 00:09:44.000]  做國禮
[00:09:44.000 --> 00:09:45.000]  他雖然會哭會痛
[00:09:45.000 --> 00:09:47.000]  但是很快就好了
[00:09:47.000 --> 00:09:48.000]  很快康復
[00:09:48.000 --> 00:09:51.000]  但是你想想這一幫的以色列民
[00:09:51.000 --> 00:09:53.000]  最年輕的都四十歲
[00:09:53.000 --> 00:09:55.000]  可憐
[00:09:55.000 --> 00:09:58.000]  四十歲的人走去行國禮
[00:09:58.000 --> 00:10:01.000]  恢復期是三至八天
[00:10:01.000 --> 00:10:02.000]  即是說
[00:10:02.000 --> 00:10:04.000]  以色列民這個大軍
[00:10:04.000 --> 00:10:05.000]  面臨打仗的時候
[00:10:05.000 --> 00:10:06.000]  敵人就在你前面
[00:10:06.000 --> 00:10:08.000]  沒有遮沒有擋的時候
[00:10:08.000 --> 00:10:11.000]  你全部男人躺下不能動
[00:10:11.000 --> 00:10:13.000]  怎麼打
[00:10:13.000 --> 00:10:16.000]  這件事很不合理
[00:10:16.000 --> 00:10:18.000]  你是藥書你會問上帝
[00:10:18.000 --> 00:10:20.000]  你不教我怎麼打都沒關係
[00:10:20.000 --> 00:10:23.000]  還要弄這麼致命傷的東西出來
[00:10:23.000 --> 00:10:25.000]  我所有男人現在不能打仗
[00:10:25.000 --> 00:10:27.000]  三至八天
[00:10:27.000 --> 00:10:29.000]  一天都會死人的
[00:10:29.000 --> 00:10:31.000]  怎麼可能行國禮呢
[00:10:31.000 --> 00:10:33.000]  藥書人似乎是沒有反對
[00:10:33.000 --> 00:10:35.000]  藥書人很願意接受這件事
[00:10:35.000 --> 00:10:37.000]  因爲知道上帝告訴我
[00:10:37.000 --> 00:10:40.000]  你要謹守遵循我的命令
[00:10:40.000 --> 00:10:42.000]  他就謹守遵循上帝的命令
[00:10:42.000 --> 00:10:43.000]  國禮是什麼
[00:10:43.000 --> 00:10:45.000]  國禮是神的指紋
[00:10:45.000 --> 00:10:50.000]  和上帝的一個身體上的記號
[00:10:50.000 --> 00:10:52.000]  阿巴罕上帝和他納約的時候
[00:10:52.000 --> 00:10:53.000]  就和他說
[00:10:53.000 --> 00:10:55.000]  由你開始到你的子子孫孫
[00:10:55.000 --> 00:10:56.000]  必須要行國禮
[00:10:56.000 --> 00:10:58.000]  因爲在你身上有個記號
[00:10:58.000 --> 00:11:00.000]  人見到就知道
[00:11:00.000 --> 00:11:01.000]  我是你的神
[00:11:01.000 --> 00:11:03.000]  你是我的子民
[00:11:03.000 --> 00:11:06.000]  在這裏很清晰地記載
[00:11:06.000 --> 00:11:08.000]  而且在約瑟爾紀第五章第九節
[00:11:08.000 --> 00:11:10.000]  更加加多重意義
[00:11:10.000 --> 00:11:12.000]  在這一代的新生代裏面
[00:11:12.000 --> 00:11:16.000]  十二號說要除掉你們在埃及的羞辱
[00:11:16.000 --> 00:11:17.000]  他們圍奴的羞辱
[00:11:17.000 --> 00:11:19.000]  他們原本是奴僕
[00:11:19.000 --> 00:11:22.000]  現在是神的指紋
[00:11:22.000 --> 00:11:26.000]  一點都不容易的事情
[00:11:26.000 --> 00:11:30.000]  做奴僕是一件很痛苦的事情
[00:11:30.000 --> 00:11:31.000]  最近有一部電影叫
[00:11:31.000 --> 00:11:33.000]  《被偷走的十二年》
[00:11:33.000 --> 00:11:37.000]  就是講一個人是怎樣做了黑奴
[00:11:37.000 --> 00:11:40.000]  那十二年是很無辜的冤獄
[00:11:40.000 --> 00:11:43.000]  是怎樣做了黑奴
[00:11:43.000 --> 00:11:45.000]  一個自由人成爲奴帝
[00:11:45.000 --> 00:11:47.000]  是很可悲的事情
[00:11:47.000 --> 00:11:49.000]  完了還沒得翻案
[00:11:49.000 --> 00:11:51.000]  上帝在這一刻和他說
[00:11:51.000 --> 00:11:53.000]  我要除掉你的羞辱
[00:11:53.000 --> 00:11:57.000]  今天在身上除掉我們成爲罪的奴僕的羞辱
[00:11:57.000 --> 00:11:58.000]  我們要確實
[00:11:58.000 --> 00:12:00.000]  確立我們是神的指紋
[00:12:00.000 --> 00:12:02.000]  上帝看重的是我們的關係
[00:12:02.000 --> 00:12:04.000]  看重的是我們的身份
[00:12:04.000 --> 00:12:05.000]  私室上
[00:12:05.000 --> 00:12:07.000]  上帝不關心
[00:12:07.000 --> 00:12:10.000]  這個環境裏面對我們有利還是有害
[00:12:10.000 --> 00:12:12.000]  上帝關心的是他和你的關係
[00:12:12.000 --> 00:12:13.000]  跟你旁邊的弟兄說一聲
[00:12:13.000 --> 00:12:17.000]  上帝關心的是你和他的關係
[00:12:17.000 --> 00:12:18.000]  人關心的是什麼
[00:12:18.000 --> 00:12:21.000]  人關心的是這個環境不適合
[00:12:21.000 --> 00:12:22.000]  這個處境不可能
[00:12:22.000 --> 00:12:24.000]  這個處境不方便
[00:12:24.000 --> 00:12:25.000]  想清楚弟兄姐妹
[00:12:25.000 --> 00:12:28.000]  你想想我們香港人大部分人都很早睡覺
[00:12:28.000 --> 00:12:29.000]  凌晨一點才睡
[00:12:29.000 --> 00:12:30.000]  兩點才睡
[00:12:30.000 --> 00:12:32.000]  早上很掙扎起牀
[00:12:32.000 --> 00:12:35.000]  每一早都是掙扎多睡兩分鐘
[00:12:35.000 --> 00:12:37.000]  環境不容許
[00:12:37.000 --> 00:12:39.000]  牧師早上凌修讀聖經祈禱
[00:12:39.000 --> 00:12:40.000]  是不容許的
[00:12:40.000 --> 00:12:42.000]  你以爲我像你一樣有空嗎
[00:12:42.000 --> 00:12:44.000]  我上網說我不有空
[00:12:44.000 --> 00:12:50.000]  你以爲我很有空的時候
[00:12:50.000 --> 00:12:51.000]  我是很忙的
[00:12:51.000 --> 00:12:52.000]  你以爲我很忙的時候
[00:12:52.000 --> 00:12:53.000]  我是很有空的
[00:12:53.000 --> 00:12:55.000]  對不起弟兄姐妹
[00:12:55.000 --> 00:12:56.000]  現在問題是你早上起牀
[00:12:56.000 --> 00:12:58.000]  凌不凌修讀不讀聖經
[00:12:58.000 --> 00:12:59.000]  是一種關係
[00:12:59.000 --> 00:13:01.000]  不是一個律法
[00:13:01.000 --> 00:13:03.000]  是問題你和上帝的關係
[00:13:03.000 --> 00:13:05.000]  容不容許?好像不容許
[00:13:05.000 --> 00:13:06.000]  不行,起不了身
[00:13:06.000 --> 00:13:08.000]  接着回到公司裏面
[00:13:08.000 --> 00:13:10.000]  你第一次上班那間公司裏面
[00:13:10.000 --> 00:13:12.000]  我先打聽一下有多少教徒
[00:13:12.000 --> 00:13:14.000]  原來完全沒有
[00:13:14.000 --> 00:13:16.000]  老闆信什麼?信風水
[00:13:16.000 --> 00:13:18.000]  這麼不理的環境下
[00:13:18.000 --> 00:13:20.000]  先不要披露自己身份
[00:13:20.000 --> 00:13:21.000]  那什麼時候才披露?
[00:13:21.000 --> 00:13:22.000]  適當時間
[00:13:22.000 --> 00:13:23.000]  什麼時候是適當時間?
[00:13:23.000 --> 00:13:25.000]  辭職那天還不是
[00:13:25.000 --> 00:13:27.000]  弟兄姐妹
[00:13:27.000 --> 00:13:31.000]  上帝看重的完全不是那個環境
[00:13:31.000 --> 00:13:33.000]  適合你去表達他和你的關係
[00:13:33.000 --> 00:13:36.000]  上帝看重的是他和你的關係
[00:13:36.000 --> 00:13:39.000]  我不知道這裏有多少弟兄姐妹
[00:13:39.000 --> 00:13:40.000]  你上班的時候
[00:13:40.000 --> 00:13:42.000]  很介意告訴別人你已經結婚了
[00:13:42.000 --> 00:13:47.000]  現在姐妹是的
[00:13:47.000 --> 00:13:49.000]  特別是現在的姐妹
[00:13:49.000 --> 00:13:51.000]  不用跟老公證的
[00:13:51.000 --> 00:13:53.000]  更加沒有人知道她結婚了沒有
[00:13:53.000 --> 00:13:56.000]  因爲沒結婚在市場上
[00:13:56.000 --> 00:13:58.000]  還有人會追你
[00:13:58.000 --> 00:13:59.000]  姐妹很厲害的
[00:13:59.000 --> 00:14:01.000]  有人問你結婚了沒有?
[00:14:01.000 --> 00:14:03.000]  你猜猜
[00:14:03.000 --> 00:14:04.000]  有人猜的
[00:14:04.000 --> 00:14:06.000]  他不會披露的
[00:14:06.000 --> 00:14:09.000]  這件事是很曖昧的
[00:14:09.000 --> 00:14:10.000]  是曖昧的時候
[00:14:10.000 --> 00:14:11.000]  到你追我的時候
[00:14:11.000 --> 00:14:12.000]  我告訴你我結婚了
[00:14:12.000 --> 00:14:13.000]  你不準說
[00:14:13.000 --> 00:14:15.000]  我沒有騙過你
[00:14:15.000 --> 00:14:16.000]  你什麼時候沒有騙過我
[00:14:16.000 --> 00:14:17.000]  你沒有告訴我你結婚了
[00:14:17.000 --> 00:14:19.000]  我沒有告訴你我沒結婚了
[00:14:19.000 --> 00:14:20.000]  禮物你又收
[00:14:20.000 --> 00:14:22.000]  女人有禮物當然收的
[00:14:22.000 --> 00:14:23.000]  傻的嗎?
[00:14:23.000 --> 00:14:26.000]  收禮物不代表我接受你需我的
[00:14:26.000 --> 00:14:30.000]  有些弟兄都不想讓人知道他結婚了
[00:14:30.000 --> 00:14:32.000]  姐妹
[00:14:32.000 --> 00:14:34.000]  你的婚姻關係
[00:14:34.000 --> 00:14:37.000]  不會因爲環境有利還是無利
[00:14:37.000 --> 00:14:38.000]  披不披露的
[00:14:38.000 --> 00:14:39.000]  對不對?
[00:14:39.000 --> 00:14:40.000]  對不對?
[00:14:40.000 --> 00:14:41.000]  爲什麼?
[00:14:41.000 --> 00:14:43.000]  爲什麼?
[00:14:43.000 --> 00:14:46.000]  爲什麼?
[00:14:46.000 --> 00:14:50.000]  你會不會見公的時候
[00:14:50.000 --> 00:14:51.000]  老闆問你
