
[00:00:00.000 --> 00:00:04.700]  薩姆爾記上三十章,第一節到第六節。
[00:04:37.500 --> 00:04:48.500]  明明不是你的錯,可是無緣無故你被逼迫,被人排擠,你經歷過嗎?
[00:04:48.500 --> 00:04:55.500]  但雖然如此我們看見大衛的心中卻堅持的信靠神。
[00:04:55.500 --> 00:05:02.500]  後來他終於逃開了,他逃到迦特王雅吉那裏,
[00:05:02.500 --> 00:05:05.500]  可是到那裏立刻被人認出來,
[00:05:05.500 --> 00:05:12.500]  這不就是婦女們所歌頌大衛殺死萬萬那個大衛嗎?
[00:05:12.500 --> 00:05:16.500]  大衛立刻心裏懼怕,怎麼辦?
[00:05:16.500 --> 00:05:21.500]  這下他真的走投無路,他就只好裝瘋啊。
[00:05:21.500 --> 00:05:26.500]  哇,怎麼裝瘋啊?你會裝瘋嗎?
[00:05:26.500 --> 00:05:30.500]  真的我告訴你,要你裝你裝不出來啊。
[00:05:30.500 --> 00:05:36.500]  我們看見大衛一定是面對生命中極大的危險。
[00:05:36.500 --> 00:05:41.500]  就像中國話說狗急怎麼樣,就跳牆嘛。
[00:05:41.500 --> 00:05:47.500]  若不是經過極大的危險,我告訴你平常裝都裝不出來的。
[00:05:47.500 --> 00:05:51.500]  他一定經歷過生命極大的危險。
[00:05:51.500 --> 00:05:56.500]  我們看見大衛雖然經歷生命的危險,
[00:05:56.500 --> 00:06:01.500]  他仍然堅持信靠神。
[00:06:01.500 --> 00:06:04.500]  後來好不容易離開了迦特王那裏,
[00:06:04.500 --> 00:06:08.500]  他就逃到了亞都蘭洞裏面。
[00:06:08.500 --> 00:06:12.500]  丈母耳機上二十二章一到二節,
[00:06:12.500 --> 00:06:16.500]  我們看這裏說大衛就離開那裏逃到亞都蘭洞,
[00:06:16.500 --> 00:06:21.500]  他的弟兄和他父親的全家聽見了,就都下到他那裏。
[00:06:21.500 --> 00:06:25.500]  凡受窘迫的欠債的心理苦惱都聚集在大衛那裏,
[00:06:25.500 --> 00:06:30.500]  大衛就做他們的頭目,跟隨他的約有四百人。
[00:06:30.500 --> 00:06:34.500]  這裏說是哪些人跟從他啊?
[00:06:34.500 --> 00:06:40.500]  是什麼?受窘迫的、欠債的、心理苦惱的。
[00:06:40.500 --> 00:06:45.500]  請問你要不要這種人跟從你啊?
[00:06:45.500 --> 00:06:49.500]  當你在心中有困境,生活有困境,
[00:06:49.500 --> 00:06:54.500]  你所需要的是生命的貴人啊,不是嗎?
[00:06:54.500 --> 00:07:00.500]  你一點都不需要這種心理苦惱、欠債、受窘迫的人啊。
[00:07:00.500 --> 00:07:08.500]  可是偏偏在這個時刻,在大衛的身旁就充滿這些需要的人羣。
[00:07:08.500 --> 00:07:16.500]  大衛明明知道神應許他的是王宮啦,不是山洞啦,
[00:07:16.500 --> 00:07:21.500]  可是今天他卻生活在山洞裏,
[00:07:21.500 --> 00:07:29.500]  再加上這些人受窘迫的、欠債的、心理苦惱的天天跟隨他。
[00:07:29.500 --> 00:07:34.500]  我相信大衛可能每一天在山洞裏面就向神呼喊說,
[00:07:34.500 --> 00:07:37.500]  神啊,還有多久啊?
[00:07:37.500 --> 00:07:42.500]  什麼時候你的應許才能夠實現?還有多久啊?
[00:07:42.500 --> 00:07:49.500]  但他沒有灰心啊,他仍然專心堅持信靠神。
[00:07:49.500 --> 00:07:55.500]  聖經上說他衷心的帶領這四百人,照顧他們、訓練他們,
[00:07:55.500 --> 00:08:00.500]  直到神的時候到了,神就呼召他們離開山洞。
[00:08:00.500 --> 00:08:02.500]  你知道他們離開山洞的時候,
[00:08:02.500 --> 00:08:09.500]  這四百個人也不再被稱爲是受窘迫的、欠債的、心中苦惱的。
[00:08:09.500 --> 00:08:14.500]  他們離開山洞的時候,這四百個人被稱爲大衛的勇士。
[00:08:14.500 --> 00:08:16.500]  Hallelujah!
[00:08:16.500 --> 00:08:22.500]  今天你感覺你的情況好像在山洞裏面嗎?
[00:08:22.500 --> 00:08:25.500]  明明知道神的應許不是如此,
[00:08:25.500 --> 00:08:29.500]  也許你在心靈的深處,你向神呼喊說,
[00:08:29.500 --> 00:08:32.500]  主啊,還有多少時候啊?
[00:08:32.500 --> 00:08:36.500]  什麼時候你的應許才能夠應驗啊?
[00:08:36.500 --> 00:08:38.500]  主啊,說你在山洞裏面的時候,
[00:08:38.500 --> 00:08:42.500]  你想逃避,你什麼都不想做,
[00:08:42.500 --> 00:08:50.500]  但主卻要我們在神所給我們的環境上要有忠心啊。
[00:08:50.500 --> 00:08:53.500]  跟你們說要有忠心。
[00:08:53.500 --> 00:08:58.500]  堅持信靠神的應許。
[00:08:58.500 --> 00:09:01.500]  在今天這段經文當中我們也看見,
[00:09:01.500 --> 00:09:04.500]  當大衛跟他的手下出去打仗,
[00:09:04.500 --> 00:09:11.500]  回來就發現亞馬利人已經擄掠了他的大本營。
[00:09:11.500 --> 00:09:14.500]  他們的妻子兒女都被擄走了,
[00:09:14.500 --> 00:09:17.500]  連大衛的妻子也被擄走了。
[00:09:17.500 --> 00:09:23.500]  所以第四節這裏說,大衛和跟隨他的人就放聲大哭,
[00:09:23.500 --> 00:09:28.500]  哭到什麼?沒有力氣。
[00:09:28.500 --> 00:09:31.500]  你可以想象他們心中的沮喪嗎?
[00:09:31.500 --> 00:09:35.500]  想象你爲什麼沒有照顧我們呢?
[00:09:35.500 --> 00:09:38.500]  你怎麼容許這些事情發生呢?
[00:09:38.500 --> 00:09:41.500]  我們全然爲你擺上了。
[00:09:41.500 --> 00:09:43.500]  你怎麼讓我們的家庭受這麼大的凌亂,
[00:09:43.500 --> 00:09:46.500]  你爲什麼沒有看顧我們呢?
[00:09:46.500 --> 00:09:48.500]  第二點,在你人生的道路當中,
[00:09:48.500 --> 00:09:52.500]  你是否有經歷這樣的遭遇呢?
[00:09:52.500 --> 00:09:55.500]  放聲大哭,
[00:09:55.500 --> 00:09:58.500]  到沒有力氣。
[00:09:58.500 --> 00:10:03.500]  表明他們已經走到一個不知道該怎麼辦的地步了。
[00:10:03.500 --> 00:10:06.500]  想想看這些都是勇士啊,
[00:10:06.500 --> 00:10:11.500]  竟然也有這種走投無路的時刻。
[00:10:11.500 --> 00:10:13.500]  沒想到在這個時刻,
[00:10:13.500 --> 00:10:16.500]  我們看見第六節怎麼說呢?
[00:10:16.500 --> 00:10:18.500]  第六節,大衛甚是焦急,
[00:10:18.500 --> 00:10:20.500]  因爲衆人爲自己的兒女苦惱,
[00:10:20.500 --> 00:10:24.500]  說什麼要用石頭打死大衛。
[00:10:24.500 --> 00:10:29.500]  天哪,這難道不是窩裏反嗎?
[00:10:29.500 --> 00:10:33.500]  本來妻子兒女被擄去已經夠慘了,
[00:10:33.500 --> 00:10:36.500]  甚至讓大衛的妻子也被擄去了,
[00:10:36.500 --> 00:10:43.500]  現在居然拿着手下,想要用石頭打死大衛。
[00:10:43.500 --> 00:10:48.500]  哇,每次我想到大衛的遭遇,
[00:10:48.500 --> 00:10:50.500]  真的我告訴你,
[00:10:50.500 --> 00:10:53.500]  一個難處接着一個難處,
[00:10:53.500 --> 00:10:56.500]  沒有停過啊,真的。
[00:10:56.500 --> 00:10:59.500]  不但沒有停過,
[00:10:59.500 --> 00:11:02.500]  一個比一個厲害啊。
[00:11:02.500 --> 00:11:07.500]  若是換了我們,早就撐不下去了。
[00:11:07.500 --> 00:11:10.500]  第六節這裏怎麼說呢?
[00:11:10.500 --> 00:11:11.500]  最後一句話,
[00:11:11.500 --> 00:11:15.500]  大衛卻依靠耶和華他的神,怎麼樣?
[00:11:15.500 --> 00:11:18.500]  心理堅固。
[00:11:18.500 --> 00:11:21.500]  他心理堅固,
[00:11:21.500 --> 00:11:26.500]  是因爲大衛是一個堅持依靠神的人。
[00:11:26.500 --> 00:11:30.500]  在你人生各樣的困境當中,
[00:11:30.500 --> 00:11:34.500]  當你面對人生重重的難關的時候,
[00:11:34.500 --> 00:11:39.500]  你最需要的就是堅持到底。
[00:11:39.500 --> 00:11:46.500]  你們,跟你媽說你最需要的就是堅持到底。
[00:11:46.500 --> 00:11:48.500]  你要堅持的信靠神,
[00:11:48.500 --> 00:11:52.500]  要相信神的應許永不改變,
[00:11:52.500 --> 00:11:56.500]  你要相信神的同在永不改變。
[00:11:56.500 --> 00:12:01.500]  人生雖然的確充滿了各樣的考驗,
[00:12:01.500 --> 00:12:02.500]  但是我告訴你,
[00:12:02.500 --> 00:12:05.500]  考驗越是厲害,
[00:12:05.500 --> 00:12:12.500]  神的得勝的恩高也越是加增。
[00:12:12.500 --> 00:12:17.500]  你還記得當主耶穌在曠野受試探的時候嗎?
[00:12:17.500 --> 00:12:20.500]  路加福音第四章十三到第十四節,
[00:12:20.500 --> 00:12:24.500]  魔鬼用完了各樣的試探就暫時離開耶穌。
[00:12:24.500 --> 00:12:30.500]  十四節,耶穌就滿有聖靈的能力回到迦勒利,
[00:12:30.500 --> 00:12:34.500]  祂的名聲就傳遍了四方。
[00:12:34.500 --> 00:12:38.500]  那我告訴你,在耶穌還沒有受試探以前,
[00:12:38.500 --> 00:12:42.500]  祂沒有行過任何神蹟。
[00:12:42.500 --> 00:12:45.500]  可是耶穌受完試探之後,
[00:12:45.500 --> 00:12:48.500]  祂就滿了聖靈的能力,
[00:12:48.500 --> 00:12:52.500]  開始傳道異病趕鬼。
[00:12:52.500 --> 00:12:54.500]  Hallelujah!
[00:12:54.500 --> 00:13:02.500]  每一次的考驗都帶給你恩高的加增。
[00:13:02.500 --> 00:13:04.500]  同樣,今天弟兄姐妹,
[00:13:04.500 --> 00:13:08.500]  無論你所遇到的環境是如何,
[00:13:08.500 --> 00:13:10.500]  讓我對你說,
[00:13:10.500 --> 00:13:17.500]  你永遠要選擇堅持來信靠神。
[00:13:17.500 --> 00:13:23.500]  你可要知道信靠是一種選擇嗎?
[00:13:23.500 --> 00:13:26.500]  那不是一種自然而然的。
[00:13:26.500 --> 00:13:28.500]  不是因爲你是基督徒,
[00:13:28.500 --> 00:13:32.500]  你就自然會信靠神,不會。
[00:13:32.500 --> 00:13:35.500]  也不是因爲你是牧師,
[00:13:35.500 --> 00:13:39.500]  你就自然會信靠神。
[00:13:39.500 --> 00:13:43.500]  弟兄姐妹,你千萬不要以爲牧師比較容易信靠。
[00:13:43.500 --> 00:13:48.500]  很多弟兄姐妹以爲牧師一天到晚沒事幹,
[00:13:48.500 --> 00:13:52.500]  天天在教會里面讀經禱告。
[00:13:52.500 --> 00:13:54.500]  當然你們很容易信靠神了,
[00:13:54.500 --> 00:13:58.500]  你不知道我們面對多少錯綜複雜的人生的環境嗎?
[00:13:58.500 --> 00:14:02.500]  那我告訴你,不要以爲牧師比較容易,
[00:14:02.500 --> 00:14:07.500]  你以爲牧師的家裏屋頂永遠不會漏水的?
[00:14:07.500 --> 00:14:11.500]  你以爲牧師的車子永遠不拋錨的嗎?
[00:14:11.500 --> 00:14:14.500]  你以爲牧師的家人永遠不生病的嗎?
[00:14:14.500 --> 00:14:18.500]  你以爲牧師每一次坐飛機都永遠順利嗎?
[00:14:18.500 --> 00:14:22.500]  我只是告訴你成功的故事而已啦。
[00:14:22.500 --> 00:14:27.500]  有多少次我告訴你卡在機場進退兩難,
[00:14:27.500 --> 00:14:33.500]  我告訴你,多少次我欲哭無淚。
[00:14:33.500 --> 00:14:36.500]  你以爲做牧師比較容易嗎?
[00:14:36.500 --> 00:14:41.500]  我告訴你,我一樣要面對人生錯綜複雜的環境,
[00:14:41.500 --> 00:14:47.500]  我仍然需要在每一個環境我要做一個選擇,
[00:14:47.500 --> 00:14:56.500]  我永遠要選擇信靠神。
[00:14:56.500 --> 00:15:00.500]  第二點,你永遠不要跟我埋怨你的環境,我告訴你,
[00:15:00.500 --> 00:15:03.500]  你永遠不要對我說,因爲我的環境,我的環境,
[00:15:03.500 --> 00:15:07.500]  那我告訴你,這是你的選擇啦。
[00:15:07.500 --> 00:15:10.500]  你要選擇信靠神呢?
[00:15:10.500 --> 00:15:14.500]  你要選擇繼續埋怨下去。
[00:15:14.500 --> 00:15:17.500]  大衛,無論是怎麼樣的環境,
[00:15:17.500 --> 00:15:23.500]  多麼艱難的環境,當你聽到我剛纔講的那些,
[00:15:23.500 --> 00:15:27.500]  那真的不是一般人能夠經過的。
[00:15:27.500 --> 00:15:37.500]  無論在怎麼樣的環境裏,大衛選擇堅持的信靠神,
[00:15:37.500 --> 00:15:41.500]  他就經歷得勝的恩高。
[00:15:41.500 --> 00:15:43.500]  Amen?
[00:15:43.500 --> 00:15:45.500]  第一個,堅持信靠神。
[00:15:45.500 --> 00:15:47.500]  第二個,一定要尊重神的時候,
[00:15:47.500 --> 00:15:51.500]  跟你們說要尊重神的時候。
[00:15:51.500 --> 00:15:56.500]  實際上當我們在苦難的環境當中的時候,
[00:15:56.500 --> 00:16:01.500]  我們人的心會變得很急躁的,不是嗎?
[00:16:01.500 --> 00:16:04.500]  我們總是急着想用自己的方法,
[00:16:04.500 --> 00:16:08.500]  要來解決我們自己的問題。
[00:16:08.500 --> 00:16:14.500]  我們急着想用自己的手來取代神的工作。
[00:16:14.500 --> 00:16:16.500]  但事實上讓我告訴你,
[00:16:16.500 --> 00:16:20.500]  神做事永遠按照祂自己的時候,
[00:16:20.500 --> 00:16:23.500]  按照祂自己的方法。
[00:16:23.500 --> 00:16:27.500]  所以傳道書第三章第一節到第二節怎麼說呢?
[00:16:27.500 --> 00:16:31.500]  就是說凡事都有定期,天下萬物都有定時。
[00:16:31.500 --> 00:16:32.500]  生有時,死有時,
[00:16:32.500 --> 00:16:36.500]  栽種有時,拔除所栽種的也有時。
[00:16:36.500 --> 00:16:41.500]  我們一定要需要學習按照神的時候做事情,
[00:16:41.500 --> 00:16:46.500]  永遠不要走在神的前面。
[00:16:46.500 --> 00:16:51.500]  大衛就是個懂得尊重神的時候的人。
[00:16:51.500 --> 00:16:54.500]  聖經裏面讓我們看有兩次機會,
[00:16:54.500 --> 00:16:59.500]  大衛有機會去殺死掃羅王。
[00:16:59.500 --> 00:17:02.500]  第一次在隱基頂,
[00:17:02.500 --> 00:17:06.500]  掃羅王正在追殺大衛在曠野裏面。
[00:17:06.500 --> 00:17:10.500]  忽然間掃羅想上個廁所,
[00:17:10.500 --> 00:17:13.500]  他就躲到山洞裏上廁所。
[00:17:13.500 --> 00:17:16.500]  沒想到剛好躲到一個
[00:17:16.500 --> 00:17:19.500]  大衛跟他手下躲在那裏山洞。
[00:17:19.500 --> 00:17:23.500]  掃羅王一個人就進去上廁所。
[00:17:23.500 --> 00:17:26.500]  你看見大衛手下就打,
[00:17:26.500 --> 00:17:29.500]  這不是天災難逢的好機會,
[00:17:29.500 --> 00:17:31.500]  上帝把機會給你。
[00:17:31.500 --> 00:17:33.500]  他在追殺你,
[00:17:33.500 --> 00:17:35.500]  躲到一個洞裏面,就在我們面前。
[00:17:35.500 --> 00:17:37.500]  大衛趕快殺死他,你就做王啊,
[00:17:37.500 --> 00:17:40.500]  神不是應許你做王嗎?
[00:17:40.500 --> 00:17:45.500]  但大衛卻是尊重神的時候。
[00:17:45.500 --> 00:17:49.500]  他說無論如何這都是神的受高者,
[00:17:49.500 --> 00:17:52.500]  我絕不容許我的手
[00:17:52.500 --> 00:17:55.500]  來殺害神的受高者。
[00:17:55.500 --> 00:17:57.500]  一定要按照神的方法,
[00:17:57.500 --> 00:17:59.500]  不是按照我的方法。
[00:17:59.500 --> 00:18:02.500]  他後來甚至只爲了割下
[00:18:02.500 --> 00:18:05.500]  掃羅衣襟的一腳,他都很自責。
[00:18:05.500 --> 00:18:09.500]  他覺得我怎麼可以割下他的衣服呢,
[00:18:09.500 --> 00:18:11.500]  傷害他呢?
[00:18:11.500 --> 00:18:15.500]  第二次有個機會在西佛這個地方,
[00:18:15.500 --> 00:18:18.500]  掃羅王也繼續在追殺大衛。
[00:18:18.500 --> 00:18:22.500]  追殺到一個地步太累了,
[00:18:22.500 --> 00:18:24.500]  累到一個地步,聖經說
[00:18:24.500 --> 00:18:27.500]  所有的將領都睡着了,
[00:18:27.500 --> 00:18:29.500]  所有的衛兵也睡着了。
[00:18:29.500 --> 00:18:30.500]  你想象一個軍營,
[00:18:30.500 --> 00:18:32.500]  everybody都睡着了,倒在那裏。
[00:18:32.500 --> 00:18:35.500]  everybody,全軍倒下睡覺。
[00:18:35.500 --> 00:18:38.500]  哇,大衛的手下看到這種情況,
[00:18:38.500 --> 00:18:40.500]  這不是上帝給的機會,
[00:18:40.500 --> 00:18:42.500]  這不是神的印證嗎?
[00:18:42.500 --> 00:18:44.500]  大衛第一次就算了,
[00:18:44.500 --> 00:18:46.500]  這還是第二次啊!
[00:18:46.500 --> 00:18:50.500]  神就是要我們殺死他的!
[00:18:50.500 --> 00:18:53.500]  可是大衛還是沒有殺掃羅,
[00:18:53.500 --> 00:18:56.500]  因爲他尊重神的時候,
[00:18:56.500 --> 00:19:01.500]  他決定永遠不要走在神的前面,
[00:19:01.500 --> 00:19:04.500]  他決定永遠不要按照自己的方法
[00:19:04.500 --> 00:19:06.500]  來解決自己的問題。
[00:19:06.500 --> 00:19:11.500]  就算是神的應許要他接替掃羅王做王,
[00:19:11.500 --> 00:19:14.500]  他也要等候神的時候,
[00:19:14.500 --> 00:19:16.500]  神的方法來解決。
[00:19:16.500 --> 00:19:19.500]  你們,聽到你們太多時候,
[00:19:19.500 --> 00:19:22.500]  我們就是太急了啦!
[00:19:22.500 --> 00:19:23.500]  跟你旁邊說,
[00:19:23.500 --> 00:19:27.500]  有時候就是太急了啦!
[00:19:27.500 --> 00:19:31.500]  急着用我們的方法來解決我們的問題嘛!
[00:19:31.500 --> 00:19:33.500]  我們卻不是按照神的方法,
[00:19:33.500 --> 00:19:36.500]  也沒有尊重神的時候,
[00:19:36.500 --> 00:19:39.500]  結果常常帶來更大的禍患,
[00:19:39.500 --> 00:19:41.500]  我告訴你。
[00:19:41.500 --> 00:19:42.500]  最好的例子是誰呢?
[00:19:42.500 --> 00:19:44.500]  亞伯拉罕嘛!
[00:19:44.500 --> 00:19:46.500]  神應許亞伯拉罕給他一個兒子,
[00:19:46.500 --> 00:19:47.500]  對不對?
[00:19:47.500 --> 00:19:48.500]  什麼時候應許的?
[00:19:48.500 --> 00:19:51.500]  是在他75歲的時候。
[00:19:51.500 --> 00:19:54.500]  最後神什麼時候真的給他一個兒子啊?
[00:19:54.500 --> 00:19:55.500]  100歲!
[00:19:55.500 --> 00:19:58.500]  哇,真的25年很長啊!
[00:19:58.500 --> 00:20:00.500]  難怪亞伯拉罕等不及了,
[00:20:00.500 --> 00:20:01.500]  等不及怎麼辦?
[00:20:01.500 --> 00:20:05.500]  用自己的方法就娶了他妻子的妾,
[00:20:05.500 --> 00:20:09.500]  下甲爲妻,生了一個兒子叫以實瑪麗,
[00:20:09.500 --> 00:20:12.500]  就是現今阿拉伯人的祖先。
[00:20:12.500 --> 00:20:13.500]  直到如今,
[00:20:13.500 --> 00:20:18.500]  阿拉伯人成爲猶太人世世代代的仇敵啊!
[00:20:18.500 --> 00:20:20.500]  都是誰的錯啊?
[00:20:20.500 --> 00:20:22.500]  亞伯拉罕的錯啊!
[00:20:22.500 --> 00:20:25.500]  就是沒等嘛!
[00:20:25.500 --> 00:20:29.500]  直到如今連我們都遭殃啊!
[00:20:29.500 --> 00:20:31.500]  我們看見很多時候,
[00:20:31.500 --> 00:20:33.500]  當我們不尊重神的時候的時候,
[00:20:33.500 --> 00:20:37.500]  也看見那個禍患是更大的。
[00:20:37.500 --> 00:20:40.500]  聖經裏面雅各也是如此嘛!
[00:20:40.500 --> 00:20:43.500]  神本來應許雅各就是讓他做頭,
[00:20:43.500 --> 00:20:45.500]  做長子。
[00:20:45.500 --> 00:20:46.500]  他生下來的時候,
[00:20:46.500 --> 00:20:47.500]  神就對他說,
[00:20:47.500 --> 00:20:50.500]  你的哥哥將來是要服侍你的。
[00:20:50.500 --> 00:20:52.500]  雖然次序上你是在他之後,
[00:20:52.500 --> 00:20:56.500]  但事實上是他要來服侍你的嘛!
[00:20:56.500 --> 00:20:58.500]  但是雅各很急啊!
[00:20:58.500 --> 00:21:00.500]  他用盡自己的方法,
[00:21:00.500 --> 00:21:03.500]  想要取得長子的名分,
[00:21:03.500 --> 00:21:06.500]  想要取得長子祝福的禱告。
[00:21:06.500 --> 00:21:08.500]  所以你們都知道這個故事啦!
[00:21:08.500 --> 00:21:10.500]  他用一碗紅湯,
[00:21:10.500 --> 00:21:13.500]  要注意不是紅豆湯,OK?
[00:21:13.500 --> 00:21:15.500]  很多人以爲是雅各煮了紅豆湯,
[00:21:15.500 --> 00:21:18.500]  聖經沒有說紅豆湯啦,拜託!
[00:21:18.500 --> 00:21:21.500]  聖經說紅湯,
[00:21:21.500 --> 00:21:23.500]  我們中國人就講紅豆湯,
[00:21:23.500 --> 00:21:25.500]  不是紅豆湯,right?
[00:21:25.500 --> 00:21:27.500]  雅各用一碗紅湯,
[00:21:27.500 --> 00:21:30.500]  就騙得了長子的名分。
[00:21:30.500 --> 00:21:33.500]  後來他父親要死以前,
[00:21:33.500 --> 00:21:36.500]  他一定要搶得到他父親的祝福。
[00:21:36.500 --> 00:21:38.500]  但他哥哥身上毛很多,
[00:21:38.500 --> 00:21:40.500]  他沒毛,怎麼辦呢?
[00:21:40.500 --> 00:21:42.500]  他就穿個瘦皮的衣服,
[00:21:42.500 --> 00:21:44.500]  就希望騙他父親。
[00:21:44.500 --> 00:21:47.500]  他父親老眼昏花,
[00:21:47.500 --> 00:21:49.500]  聽的聲音像弟弟的聲音,
[00:21:49.500 --> 00:21:52.500]  怎麼摸起來像哥哥的毛呢?
[00:21:52.500 --> 00:21:55.500]  但是糊里糊塗,他就爲他祝福,
[00:21:55.500 --> 00:21:57.500]  他都騙到了。
[00:21:57.500 --> 00:21:58.500]  他有沒有得到呢?
[00:21:58.500 --> 00:22:00.500]  是的,他得到長子的名分,
[00:22:00.500 --> 00:22:01.500]  得到了,
[00:22:01.500 --> 00:22:04.500]  他也騙到了長子祝福的禱告了。
[00:22:04.500 --> 00:22:07.500]  雖然都得到了,用他的方法,
[00:22:07.500 --> 00:22:09.500]  但是我卻告訴你,
[00:22:09.500 --> 00:22:13.500]  神真正的祝福卻沒有降臨。
[00:22:13.500 --> 00:22:15.500]  從那一天開始,
[00:22:15.500 --> 00:22:17.500]  他的生活經歷極大的苦難了,
[00:22:17.500 --> 00:22:20.500]  沒有神的祝福,完全沒有。
[00:22:20.500 --> 00:22:22.500]  一掃就開始追殺他,
[00:22:22.500 --> 00:22:26.500]  他必須逃亡到舅父拉班那裏去,
[00:22:26.500 --> 00:22:29.500]  沒想到到舅父拉班那裏發現,
[00:22:29.500 --> 00:22:32.500]  哇,他的舅父比他更厲害的騙子,
[00:22:32.500 --> 00:22:36.500]  小騙子碰到大騙子。
[00:22:36.500 --> 00:22:39.500]  他想娶舅父的女兒拉班爲妻,
[00:22:39.500 --> 00:22:40.500]  他的舅父說,
[00:22:40.500 --> 00:22:43.500]  那你得爲我工作七年才成哦。
[00:22:43.500 --> 00:22:45.500]  他就很高興地工作了七年,
[00:22:45.500 --> 00:22:48.500]  七年完成後洞房花燭夜,
[00:22:48.500 --> 00:22:49.500]  這年很高興,
[00:22:49.500 --> 00:22:52.500]  娶了拉姐,打開那面紗一看,
