
[00:00:00.000 --> 00:00:04.660]  我們今天會開始一個新的系列講道
[00:02:56.100 --> 00:03:00.000]  你們要悔改順從福音
[00:03:00.000 --> 00:03:04.300]  而當主耶穌最後被審判的時候
[00:03:04.300 --> 00:03:06.800]  祂也跟彼拉多說
[00:03:06.800 --> 00:03:10.100]  我的國不屬這世界
[00:03:10.100 --> 00:03:12.400]  而在啟示錄
[00:03:12.400 --> 00:03:15.200]  聖經還有一本書十一章十五節說
[00:03:15.200 --> 00:03:19.300]  世上的國成了我主和主基督的國
[00:03:19.300 --> 00:03:24.900]  他要做王直到永遠遠遠
[00:03:24.900 --> 00:03:28.100]  因此上個星期要背的金句
[00:03:28.100 --> 00:03:30.200]  跟這個主題很配合
[00:03:30.200 --> 00:03:32.800]  我想試一下有多少人會背
[00:03:32.800 --> 00:03:35.800]  上個星期馬太福音六章三十三節
[00:03:35.800 --> 00:03:37.600]  會背的我們一起背
[00:03:37.600 --> 00:03:42.700]  你們要先求他的國和他的兒
[00:03:42.700 --> 00:03:47.800]  這些東西都要加急你們練
[00:03:47.800 --> 00:03:51.000]  馬太福音六章三十三節
[00:03:51.000 --> 00:03:53.500]  我相信這個就是
[00:03:53.500 --> 00:03:56.900]  為什麼主耶穌要教導門徒祈禱
[00:03:56.900 --> 00:03:59.000]  一開始祈禱就是說
[00:03:59.000 --> 00:04:00.700]  願祢的國光臨
[00:04:00.700 --> 00:04:02.700]  願祢的旨意行在地上
[00:04:02.700 --> 00:04:05.500]  如同行在天上的原因
[00:04:05.500 --> 00:04:07.100]  天國是主題
[00:04:07.100 --> 00:04:10.200]  天國 神的國是很重要
[00:04:10.200 --> 00:04:14.000]  雖然上帝的國 天國這個詞
[00:04:14.000 --> 00:04:18.300]  在舊約裡面是沒有出現
[00:04:18.300 --> 00:04:21.400]  但是這個概念是有的
[00:04:21.400 --> 00:04:25.100]  我們今天會從創世紀第一章的記載
[00:04:25.100 --> 00:04:27.600]  來看上帝的國
[00:04:27.600 --> 00:04:32.400]  第一節說到太初上帝創造天地
[00:04:32.400 --> 00:04:34.700]  這句話是一個標題
[00:04:34.700 --> 00:04:39.400]  是將下文主要的內容告訴我們
[00:04:39.400 --> 00:04:44.000]  剛才Nita姐妹已經和我們讀過經文
[00:04:44.000 --> 00:04:48.400]  不過文字就有文字的限制
[00:04:48.400 --> 00:04:49.400]  讀完之後
[00:04:49.400 --> 00:04:54.900]  也未必能夠使我們對上帝創造的宇宙
[00:04:54.900 --> 00:04:58.300]  感覺到很震撼
[00:04:58.300 --> 00:05:03.800]  或者我們要看一部三分半鐘的短片
[00:05:03.800 --> 00:05:07.200]  希望藉著視覺觀能
[00:05:07.200 --> 00:05:10.400]  能夠帶給我們一些震撼感
[00:05:10.400 --> 00:05:16.300]  更加懂得敬畏上帝的偉大能力
[00:05:16.300 --> 00:05:20.300]  影片中有很多外太空的景色
[00:05:20.300 --> 00:05:23.800]  都是藉著哈勃衛星
[00:05:23.800 --> 00:05:25.800]  哈勃望遠鏡不是衛星
[00:05:25.800 --> 00:05:29.400]  它在地球外面拍到的宇宙奇景
[00:05:29.400 --> 00:05:35.800]  我們現在會有很震撼的感覺
[00:05:35.800 --> 00:05:37.800]  或者用一個簡單的說法
[00:05:37.800 --> 00:05:41.600]  短片中其實有兩個概念
[00:05:41.600 --> 00:05:45.500]  特別是它拍攝很多東西都是講這兩個概念
[00:05:45.500 --> 00:05:51.700]  第一個叫做Fibonacci Sequence
[00:05:51.700 --> 00:05:54.400]  這是一個數字的系列
[00:05:54.400 --> 00:05:59.300]  每一個數字都是由前面兩個數字加起來
[00:05:59.300 --> 00:06:03.700]  Fibonacci是十三世紀的意大利人
[00:06:03.700 --> 00:06:07.900]  他發現假如從這個數字系列裏面
[00:06:07.900 --> 00:06:13.400]  用任何兩個順序的數字來畫一個長方形
[00:06:13.400 --> 00:06:18.600]  這個長方形就會叫做Golden Rectangle
[00:06:18.600 --> 00:06:21.700]  為什麼這個長方形有什麼特別呢?
[00:06:21.700 --> 00:06:23.400]  就是它真的很特別
[00:06:23.400 --> 00:06:25.700]  如果在這個長方形裏面
[00:06:25.700 --> 00:06:29.500]  把它分出正方形的話
[00:06:29.500 --> 00:06:40.700]  這些正方形的數字剛好就是Fibonacci的數字系列
[00:06:40.700 --> 00:06:43.300]  這個隨便拿了五和十三
[00:06:43.300 --> 00:06:46.900]  並且它的比例是1.618
[00:06:46.900 --> 00:06:51.300]  剛才看影片很多出了0.618的比例
[00:06:51.300 --> 00:06:55.700]  原來就是這個比例
[00:06:55.700 --> 00:07:03.300]  你看到這個長方形分了做正方形
[00:07:03.300 --> 00:07:08.100]  它又分得出數字系列1,1,2,3,5,8出來
[00:07:08.100 --> 00:07:10.900]  很特別
[00:07:10.900 --> 00:07:17.600]  如果我們在這個正方形的對角開始畫一個弧形的話
[00:07:17.600 --> 00:07:20.800]  它就會出一個叫做Fibonacci Spiral
[00:07:20.800 --> 00:07:22.500]  就是這樣的弧形
[00:07:22.500 --> 00:07:25.300]  這個弧形就很有趣了
[00:07:25.300 --> 00:07:31.100]  因為世界上很多東西都有這個Fibonacci的弧形
[00:07:31.100 --> 00:07:34.500]  如果我們看看手指紋的轉動
[00:07:34.500 --> 00:07:38.300]  或者我們看看旁邊那個人的耳朵的弧形
[00:07:38.300 --> 00:07:44.500]  都是符合這個Fibonacci的弧形
[00:07:44.500 --> 00:07:46.600]  太陽花的花心
[00:07:46.600 --> 00:07:48.400]  菠蘿外面的釘
[00:07:48.400 --> 00:07:52.500]  海浪中的浪打出來的弧形
[00:07:52.500 --> 00:07:58.500]  貝殼,甚至是宇宙外面的星雲
[00:07:58.500 --> 00:08:03.200]  它的弧形都是符合這個Fibonacci的弧形
[00:08:03.200 --> 00:08:09.400]  所以有人說這個Fibonacci的弧形是上帝的手指紋
[00:08:09.400 --> 00:08:13.900]  就是上帝創造我們這個世界的特殊的
[00:08:13.900 --> 00:08:15.700]  留下一些記號在這裡
[00:08:15.700 --> 00:08:17.900]  或者Trademark
[00:08:17.900 --> 00:08:22.700]  它原來是用一個數學弧形去創造很多東西和規律
[00:08:22.700 --> 00:08:24.500]  剛才在短片裡看到
[00:08:24.500 --> 00:08:26.800]  它整個DNA的結構
[00:08:26.800 --> 00:08:31.300]  都有一個0.618的數字在這裡
[00:08:31.300 --> 00:08:34.200]  短片中另外提到一個概念叫做Cymatic
[00:08:34.200 --> 00:08:36.400]  Cymatic是研究星波的
[00:08:36.400 --> 00:08:38.200]  是近代的發現
[00:08:38.200 --> 00:08:43.000]  原來現代的星波如果用圖畫表象出來
[00:08:43.000 --> 00:08:45.500]  都是很美麗的
[00:08:45.500 --> 00:08:47.900]  是一些幾何的圖形
[00:08:47.900 --> 00:08:52.500]  這些發現其實都比我們更容易相信
[00:08:52.500 --> 00:08:56.900]  宇宙是有一位偉大的設計者
[00:08:56.900 --> 00:09:03.300]  他用規則、用數學來創造和管理這個世界
[00:09:03.300 --> 00:09:10.300]  這位偉大的設計者就是我們今天讀的聖經所說的上帝
[00:09:10.300 --> 00:09:14.000]  可惜很多人用了現代人的科學眼光
[00:09:14.000 --> 00:09:16.000]  去看這張聖經
[00:09:16.000 --> 00:09:23.500]  時時會覺得這張聖經和科學有衝突
[00:09:23.500 --> 00:09:28.800]  事實上這裡記載的事實
[00:09:28.800 --> 00:09:31.300]  和科學是沒有什麼衝突的
[00:09:31.300 --> 00:09:34.600]  有一位天文物理學家叫做Hugh Ross
[00:09:34.600 --> 00:09:37.100]  他還認為這裡的記載
[00:09:37.100 --> 00:09:40.500]  是古代的宗教文獻中
[00:09:40.500 --> 00:09:44.600]  最符合現代科學發明的記載
[00:09:44.600 --> 00:09:46.100]  不過另一方面
[00:09:46.100 --> 00:09:48.300]  我亦都要說這裡的記載
[00:09:48.300 --> 00:09:51.600]  不是用來回答科學的問題
[00:09:51.600 --> 00:09:56.800]  所以第一章沒有記載上帝是從哪裡來的
[00:09:56.800 --> 00:10:00.000]  很多有科學頭腦的人一看到第一章第一節
[00:10:00.000 --> 00:10:02.800]  太初上帝創造天地
[00:10:02.800 --> 00:10:04.400]  他們就會馬上問
[00:10:04.400 --> 00:10:07.600]  那誰做上帝啊?
[00:10:07.600 --> 00:10:10.800]  其實這是一個哲學的問題
[00:10:10.800 --> 00:10:14.200]  假設我們所信的這位上帝
[00:10:14.200 --> 00:10:17.900]  是由另一位更高的上帝創造出來的
[00:10:17.900 --> 00:10:19.800]  我可以告訴你
[00:10:19.800 --> 00:10:24.200]  我們信的上帝就是創造上帝的上帝
[00:10:24.200 --> 00:10:25.500]  如果你再問
[00:10:25.500 --> 00:10:28.400]  那誰是創造高一點的上帝呢?
[00:10:28.400 --> 00:10:32.400]  創造高一點的上帝就是更高的上帝
[00:10:32.400 --> 00:10:35.000]  我們信的也是更高的上帝
[00:10:35.000 --> 00:10:39.600]  你再問下去,那誰創造高一點的上帝呢?
[00:10:39.600 --> 00:10:44.400]  很簡單,就是有一個更高的上帝創造他
[00:10:44.400 --> 00:10:48.200]  當你這樣不斷地問下去的時候
[00:10:48.200 --> 00:10:52.200]  你就會發覺是無窮的追問
[00:10:52.200 --> 00:10:55.200]  在哲學上,這個其實是一個謬誤
[00:10:55.200 --> 00:10:58.400]  這個叫做無窮追溯的謬誤
[00:10:58.400 --> 00:11:02.200]  因為到最後,你一定要得到一個結論
[00:11:02.200 --> 00:11:05.200]  就是當萬物開始的時候
[00:11:05.200 --> 00:11:10.800]  一定要有一位是沒有其他上帝創造出來的上帝
[00:11:10.800 --> 00:11:14.600]  是一位自己存有的上帝
[00:11:14.600 --> 00:11:17.400]  我們相信那位上帝就是這樣的上帝
[00:11:17.400 --> 00:11:19.600]  是沒有其他上帝創造出來的
[00:11:19.600 --> 00:11:21.000]  是最後那位的
[00:11:21.000 --> 00:11:27.400]  是他自己成為自己存在的原因的那位上帝
[00:11:27.400 --> 00:11:33.000]  因為經文第一章第一節,從文學的角度來說是一個標題
[00:11:33.000 --> 00:11:39.000]  就是將一章二節到二章三節的內容概括起來
[00:11:39.000 --> 00:11:43.600]  是一章二節到二章三節是整個創造的過程
[00:11:43.600 --> 00:11:51.000]  大部分經文其實都沒有記載上帝是怎樣做一些東西出來的
[00:11:51.000 --> 00:11:53.200]  比如說第二節,他只是說到
[00:11:53.200 --> 00:11:56.800]  大地混沌沒有成形,深淵一片黑暗
[00:11:56.800 --> 00:12:00.000]  上帝的靈運行在水面上
[00:12:00.000 --> 00:12:07.000]  這裡其實沒有說到上帝究竟用什麼材料去做大地和水
[00:12:07.000 --> 00:12:12.200]  也沒有說到大地和水是什麼時候做的
[00:12:12.200 --> 00:12:16.800]  大地和水就好像已經是存在在那裡了
[00:12:16.800 --> 00:12:25.400]  然後上帝就做一些加工來處理一下
[00:12:25.400 --> 00:12:30.000]  在描述上帝做其他事情的時候
[00:12:30.000 --> 00:12:32.400]  也沒有說他用什麼材料去做
[00:12:32.400 --> 00:12:38.400]  經文只是說上帝說要有就有了
[00:12:38.400 --> 00:12:42.000]  舉個例子來說,在十四節上帝有命令
[00:12:42.000 --> 00:12:45.000]  天空要有光體來分別就耶
[00:12:45.000 --> 00:12:48.400]  大光體和小光體就出來了
[00:12:48.400 --> 00:12:53.000]  但是沒有說用什麼材料來做
[00:12:53.000 --> 00:12:57.600]  我們還注意到聖經的原文裡面
[00:12:57.600 --> 00:13:01.600]  其實不是說太陽和月亮的
[00:13:01.600 --> 00:13:05.000]  現中版就翻譯成太陽月亮
[00:13:05.000 --> 00:13:11.400]  但事實上原文是用大的和小的光體
[00:13:11.400 --> 00:13:13.000]  為什麼呢?
[00:13:13.000 --> 00:13:17.800]  是不是因為希伯來文沒有太陽和月亮這兩個字呢?
[00:13:17.800 --> 00:13:19.000]  不是的
[00:13:19.000 --> 00:13:22.000]  原因就是在摩西那個時代
[00:13:22.000 --> 00:13:24.600]  三千年之前的人
[00:13:24.600 --> 00:13:29.400]  時常把太陽和月亮當成神
[00:13:29.400 --> 00:13:32.000]  當神明去拜
[00:13:32.000 --> 00:13:36.400]  所以摩西是故意不用太陽和月亮這個字
[00:13:36.400 --> 00:13:42.000]  就是表明上帝並沒有做出任何其他神明
[00:13:42.000 --> 00:13:43.800]  除了上帝之外
[00:13:43.800 --> 00:13:47.400]  這個世界就沒有其他神明了
[00:13:47.400 --> 00:13:48.800]  所以我們要理解
[00:13:48.800 --> 00:13:56.000]  創世紀的主要目的不是讓我們知道世界是怎樣做出來的
[00:13:56.000 --> 00:13:59.200]  其實把這本書叫做創世紀
[00:13:59.200 --> 00:14:02.400]  也不是最好的
[00:14:02.400 --> 00:14:06.000]  希伯來人就不是叫這本書做創世紀了
[00:14:06.000 --> 00:14:09.400]  希伯來人就叫這本書做太初
[00:14:09.400 --> 00:14:13.800]  其實就是聖經這本書一開始的第一個字
[00:14:13.800 --> 00:14:16.000]  第一章第一節的第一個字
[00:14:16.000 --> 00:14:18.800]  其實這個是猶太人的習慣
[00:14:18.800 --> 00:14:22.800]  每一本書都是用第一個字來叫的
[00:14:22.800 --> 00:14:27.200]  但是當聖經被翻譯成希臘文的時候
[00:14:27.200 --> 00:14:29.000]  就叫做Genesis
[00:14:29.000 --> 00:14:31.200]  英文翻譯叫做Genesis
[00:14:31.200 --> 00:14:35.000]  其實Genesis這個字跟族譜是有點關係的
[00:14:35.000 --> 00:14:38.200]  所以你在創世紀裡面讀著讀著
[00:14:38.200 --> 00:14:41.000]  就發現很多個族譜的
[00:14:41.000 --> 00:14:42.800]  有十個的
[00:14:42.800 --> 00:14:45.400]  很多的
[00:14:45.400 --> 00:14:51.200]  但是翻譯成中文的時候就翻譯成做創世紀
[00:14:51.200 --> 00:14:55.000]  嚴格來說創世紀有五十章的聖經
[00:14:55.000 --> 00:14:57.000]  而有關創世紀的技術
[00:14:57.000 --> 00:14:59.400]  只有第一章第二章
[00:14:59.400 --> 00:15:01.200]  好像有點名不副實
[00:15:01.200 --> 00:15:08.000]  原來講創世紀大部分四十八章都不是講創造世界的事
[00:15:08.000 --> 00:15:11.400]  那麼這個有關創造的技術
[00:15:11.400 --> 00:15:13.200]  為什麼要記下來呢?
[00:15:13.200 --> 00:15:15.200]  為什麼呢?
[00:15:15.200 --> 00:15:19.200]  我想最主要的原因就是要讓我們知道
[00:15:19.200 --> 00:15:23.800]  其實這個世界是上帝的世界
[00:15:23.800 --> 00:15:26.600]  是上帝的王國
[00:15:26.600 --> 00:15:28.800]  當我們有了這個知識之後
[00:15:28.800 --> 00:15:33.200]  我們就會知道我們應該是為誰而活
[00:15:33.200 --> 00:15:35.800]  我們為何而活
[00:15:35.800 --> 00:15:40.800]  正如華里克牧師在《彪竿人生》那本書他說
[00:15:40.800 --> 00:15:45.200]  It's not about you, it's about God
[00:15:45.200 --> 00:15:48.200]  不是有關我們每一個人
[00:15:48.200 --> 00:15:52.200]  是關上帝的
[00:15:52.200 --> 00:15:56.800]  我剛才提到創世紀在第一章裡面
[00:15:56.800 --> 00:16:00.000]  是沒有有關創造的詳細記載
[00:16:00.000 --> 00:16:05.200]  但是就記載了很多有關分開的事
[00:16:05.200 --> 00:16:10.800]  例如在第一天上帝就要將光和暗分開
[00:16:10.800 --> 00:16:13.400]  在第二天就將水分開
[00:16:13.400 --> 00:16:18.200]  分為窮倉上面的水和窮倉以下的水
[00:16:18.200 --> 00:16:23.400]  在第三天上帝就將窮倉下面的水
[00:16:23.400 --> 00:16:26.200]  再和大地來分開
[00:16:26.200 --> 00:16:28.200]  大地就稱為陸地
[00:16:28.200 --> 00:16:31.200]  水聚集的地方就稱為海
[00:16:31.200 --> 00:16:35.600]  第四天上帝就有兩個光體,這兩個光體都分開的
[00:16:35.600 --> 00:16:39.800]  有不同的任務的
[00:16:39.800 --> 00:16:45.600]  一個就是管白州,一個就是管黑夜
[00:16:45.600 --> 00:16:48.400]  所以這兩個光體都是分開的
[00:16:48.400 --> 00:16:52.800]  然後上帝又很喜歡分類的
[00:16:52.800 --> 00:16:57.400]  第五天就做了動物、鳥類、魚類、蚌蟲類
[00:16:57.400 --> 00:17:00.800]  然後又規定各從其類
[00:17:00.800 --> 00:17:04.200]  每一樣東西不可以搞亂的
[00:17:04.200 --> 00:17:09.600]  其實第三天上帝也將植物分類
[00:17:09.600 --> 00:17:15.200]  分類的方法就是根據我們怎樣吃來分類的
[00:17:15.200 --> 00:17:17.000]  是分為穀類
[00:17:17.000 --> 00:17:18.400]  穀類我們怎樣吃的呢?
[00:17:18.400 --> 00:17:21.400]  穀類我們是吃種子的
[00:17:21.400 --> 00:17:23.000]  水果類是怎樣吃的呢?
[00:17:23.000 --> 00:17:25.600]  大部分的水果我們不吃種子的
[00:17:25.600 --> 00:17:28.600]  我們不吃核的,我們吃果肉的
[00:17:28.600 --> 00:17:32.200]  這個按吃的方法來分類
[00:17:32.200 --> 00:17:35.800]  可以從第一章二十九節看到的
[00:17:35.800 --> 00:17:39.000]  然後在第六天上帝就做人
[00:17:39.000 --> 00:17:40.600]  人都分開的
[00:17:40.600 --> 00:17:43.600]  是分為男人、女人
[00:17:43.600 --> 00:17:47.800]  男女在身體構造方面有明顯的不同
[00:17:47.800 --> 00:17:51.400]  男人不能夠生孩子,女人就可以
[00:17:51.400 --> 00:17:54.600]  性情和崗位也都不一樣
[00:17:54.600 --> 00:18:00.600]  在第二章就會有詳細的再講清楚一點
[00:18:00.600 --> 00:18:03.800]  到了第七天
[00:18:03.800 --> 00:18:10.200]  上帝就將第七天和其他的六天分開
[00:18:10.200 --> 00:18:14.400]  將第七天定為聖日
[00:18:14.400 --> 00:18:20.200]  我們中文一般翻譯為安息日
[00:18:20.200 --> 00:18:27.600]  事實上在原文希伯來文就叫做第七日
[00:18:27.600 --> 00:18:32.800]  而聖的字其實就是分別出來的意思
[00:18:32.800 --> 00:18:37.800]  我們可以看到以七日作為一個周期的來源
[00:18:37.800 --> 00:18:42.000]  我們現在都是一個星期七日
[00:18:42.000 --> 00:18:46.200]  有沒有想過一個星期不是五日不是十日
[00:18:46.200 --> 00:18:50.000]  原來一個星期七日是有聖經的來源的
[00:18:50.000 --> 00:18:53.000]  就是因為上帝做事的周期
[00:18:53.000 --> 00:18:56.600]  都是以七日作為一個周期
[00:18:56.600 --> 00:19:04.800]  然後在第二章的第一節到第三節
[00:19:04.800 --> 00:19:08.800]  上帝用了三節聖經來形容這一天
[00:19:08.800 --> 00:19:10.400]  非常特別
[00:19:10.400 --> 00:19:13.600]  或者我讀一讀這三節聖經,很短的
[00:19:13.600 --> 00:19:17.400]  如果你有聖經就請你打開聖經第二章
[00:19:17.400 --> 00:19:20.400]  這樣天地萬物都創造好了
[00:19:20.400 --> 00:19:21.800]  在第七天
[00:19:21.800 --> 00:19:26.000]  上帝因完成了他創造的工作就歇了工
[00:19:26.000 --> 00:19:28.800]  他賜福給第七天
[00:19:28.800 --> 00:19:32.200]  聖化那一天為特別的日子
[00:19:32.200 --> 00:19:35.200]  因為他在那一天完成了創造
[00:19:35.200 --> 00:19:37.000]  歇工休息
[00:19:37.000 --> 00:19:38.600]  我們留意第七日
[00:19:38.600 --> 00:19:44.800]  我們要將第七日和前面的六日比較一下
[00:19:44.800 --> 00:19:50.000]  我們可以發覺第七日是有幾個特點的
[00:19:50.000 --> 00:19:54.400]  首先第一個特點就是前面六日
[00:19:54.400 --> 00:19:58.800]  都有上帝說或者說上帝命令
[00:19:58.800 --> 00:20:02.600]  然後有些東西是被分開了出來
[00:20:02.600 --> 00:20:04.400]  或者做了出來
[00:20:04.400 --> 00:20:06.600]  第七日就完全沒有了
[00:20:06.600 --> 00:20:09.200]  沒有這些東西
[00:20:09.200 --> 00:20:12.800]  然後前六日幾乎每一日
[00:20:12.800 --> 00:20:14.800]  都有一句說話
[00:20:14.800 --> 00:20:21.000]  「上帝看著是好的」
[00:20:21.000 --> 00:20:23.000]  第七日就沒有
[00:20:23.000 --> 00:20:29.000]  不過假如我們向猶太人學習
[00:20:29.000 --> 00:20:32.400]  很小心的去看聖經的話
[00:20:32.400 --> 00:20:35.800]  我們會發覺第二天
[00:20:35.800 --> 00:20:40.000]  其實都沒有說上帝看著是好的
[00:20:40.000 --> 00:20:44.600]  不過第三天就說了兩次
[00:20:44.600 --> 00:20:46.600]  因此很多猶太人
[00:20:46.600 --> 00:20:49.200]  就不會在星期一結婚
[00:20:49.200 --> 00:20:51.000]  因為星期一是第二天
[00:20:51.000 --> 00:20:52.400]  星期一是第一天
[00:20:52.400 --> 00:20:53.600]  星期一是第二天
[00:20:53.600 --> 00:20:55.200]  上帝都沒有說那天好
[00:20:55.200 --> 00:20:57.600]  當然不要在星期一結婚
[00:20:57.600 --> 00:21:01.000]  他們最喜歡選星期二結婚
[00:21:01.000 --> 00:21:07.800]  上帝說那天第三天說了兩次是好日子
[00:21:07.800 --> 00:21:10.000]  最後一個特點就是
[00:21:10.000 --> 00:21:12.600]  前面那六天每一天結束的時候
[00:21:12.600 --> 00:21:14.600]  還有另外一句說話就是
[00:21:14.600 --> 00:21:18.600]  「晚間過去,清晨來臨」
[00:21:18.600 --> 00:21:21.600]  第七日就沒有了
[00:21:21.600 --> 00:21:27.400]  這三個「沒有」有什麼含義呢?
[00:21:27.400 --> 00:21:29.400]  上帝沒有新的創造
[00:21:29.400 --> 00:21:30.800]  沒有新的命令
[00:21:30.800 --> 00:21:35.800]  而且特別說上帝完成了創造的工作
[00:21:35.800 --> 00:21:38.200]  就說這個世界在六天之內
[00:21:38.200 --> 00:21:40.800]  就已經全部完成了
[00:21:40.800 --> 00:21:44.800]  並且這個世界是人的活動範圍
[00:21:44.800 --> 00:21:46.600]  上帝所做的一切
[00:21:46.600 --> 00:21:50.400]  已經是足夠讓我們生存的
[00:21:50.400 --> 00:21:52.400]  當我們這樣想的時候
[00:21:52.400 --> 00:21:55.400]  會問我為什麼要做多一天呢?
[00:21:55.400 --> 00:21:57.400]  為什麼無端端做多一天呢?
[00:21:57.400 --> 00:21:59.000]  第六天什麼都做完了
[00:21:59.000 --> 00:22:00.000]  做完就好了
[00:22:00.000 --> 00:22:02.200]  就停在那裡
[00:22:02.200 --> 00:22:05.600]  停在那裡就休息就可以了
[00:22:05.600 --> 00:22:07.200]  但上帝又不是這樣
[00:22:07.200 --> 00:22:09.400]  就偏偏要做多一天
[00:22:09.400 --> 00:22:11.800]  是第七天才休息的
[00:22:11.800 --> 00:22:16.800]  所以第七天一定是有些特殊的意義
[00:22:16.800 --> 00:22:19.600]  雖然上帝沒有說這一天是好
[00:22:19.600 --> 00:22:22.600]  但是上帝就盛化了這一天
[00:22:22.600 --> 00:22:26.200]  而且是賜福這一天
[00:22:26.200 --> 00:22:29.000]  我們留意前面那六天裡面
[00:22:29.000 --> 00:22:31.600]  上帝其實用賜福這個字
[00:22:31.600 --> 00:22:33.600]  只是用了兩次而已
[00:22:33.600 --> 00:22:36.200]  第一次是賜福給動物
[00:22:36.200 --> 00:22:39.200]  第二次是賜福給人
[00:22:39.200 --> 00:22:43.600]  而那兩次的賜福都是和繁殖有關的
[00:22:43.600 --> 00:22:48.800]  叫動物和人在這個世界裡面要不斷繁殖
[00:22:48.800 --> 00:22:51.600]  但是日子是不能夠繁殖的
[00:22:51.600 --> 00:22:55.000]  不過日子可以延長
[00:22:55.000 --> 00:22:56.800]  上帝賜福這一天
[00:22:56.800 --> 00:22:59.400]  這一天在屬靈的意義上
[00:22:59.400 --> 00:23:01.600]  其實可以說是無盡的
[00:23:01.600 --> 00:23:05.600]  因為這一天沒有說晚間過去
[00:23:05.600 --> 00:23:08.200]  清晨來臨
[00:23:08.200 --> 00:23:10.800]  上帝也將這一天聖化
[00:23:10.800 --> 00:23:13.200]  聖化就是分別出來
[00:23:13.200 --> 00:23:15.200]  分別出來做什麼呢?
[00:23:15.200 --> 00:23:17.200]  就是和人約會
[00:23:17.200 --> 00:23:21.800]  我想男孩女孩很喜歡和男孩女孩約會
[00:23:21.800 --> 00:23:27.800]  上帝也很希望和他所做的人類有約會
[00:23:27.800 --> 00:23:31.800]  在舊約裡面我們看到上帝和以色列人納約
