
[00:00:00.000 --> 00:00:02.460]  今天我們繼續要講
[00:03:59.940 --> 00:04:04.140]  能夠堅忍地去克服
[00:04:04.140 --> 00:04:09.980]  這是主去稱讚他們的第一方面
[00:04:09.980 --> 00:04:12.580]  主稱讚他們的第二方面是什麼呢?
[00:04:12.580 --> 00:04:18.340]  就是他們有繼續不斷地去做好事
[00:04:18.340 --> 00:04:21.820]  祂說我知道你末後所行的善事
[00:04:21.820 --> 00:04:28.900]  比起初所行的更多
[00:04:28.900 --> 00:04:30.100]  也就是說
[00:04:30.100 --> 00:04:31.900]  你三十年前
[00:04:31.900 --> 00:04:33.500]  這是我安下去的
[00:04:33.500 --> 00:04:36.900]  你三十年前都做這麼多的好事
[00:04:36.900 --> 00:04:39.100]  都願意去幫這麼多人
[00:04:39.100 --> 00:04:40.780]  過了三十年
[00:04:40.780 --> 00:04:42.860]  我來到的時候
[00:04:42.860 --> 00:04:45.940]  還在做
[00:04:45.940 --> 00:04:48.180]  不單止還在做
[00:04:48.180 --> 00:04:55.540]  還做得比以前更加多
[00:04:55.540 --> 00:04:57.980]  很難的
[00:04:57.980 --> 00:04:59.900]  以弗所教會
[00:04:59.900 --> 00:05:01.140]  起初有愛心
[00:05:01.140 --> 00:05:02.940]  很有愛心
[00:05:02.940 --> 00:05:11.180]  但後來就失去了起初的愛心
[00:05:11.180 --> 00:05:20.060]  一個人能夠從一而終是很困難的
[00:05:20.060 --> 00:05:24.340]  我們一開始去做好的事
[00:05:24.340 --> 00:05:26.820]  直到我們離開世界
[00:05:26.820 --> 00:05:31.540]  還是在做好事是很難的
[00:05:31.540 --> 00:05:35.060]  我開始要守住這段婚姻
[00:05:35.060 --> 00:05:37.340]  經過了這麼多風風雨雨
[00:05:37.340 --> 00:05:39.580]  我繼續要守住這段婚姻
[00:05:39.580 --> 00:05:44.860]  是很困難的
[00:05:44.860 --> 00:05:46.260]  有一本書
[00:05:46.260 --> 00:05:50.860]  叫做Finishing Well
[00:05:50.860 --> 00:05:56.620]  我儘管翻譯成為完美的結局
[00:05:56.620 --> 00:06:01.740]  作者說我們需要starting well
[00:06:01.740 --> 00:06:04.620]  開始得好
[00:06:04.620 --> 00:06:07.660]  但是開始得好
[00:06:07.660 --> 00:06:11.780]  不如就是結束得好
[00:06:11.780 --> 00:06:13.820]  你開始得好
[00:06:13.820 --> 00:06:16.340]  倒不如你是最後的時候
[00:06:16.340 --> 00:06:20.900]  就不要消失了
[00:06:20.900 --> 00:06:23.580]  最重要就是結束得好
[00:06:23.580 --> 00:06:26.860]  雖然你說好的開始是成功的一半
[00:06:26.860 --> 00:06:29.620]  不過也只是一半
[00:06:29.620 --> 00:06:32.740]  另外一半是需要我們堅忍的
[00:06:32.740 --> 00:06:40.260]  來堅守一直到最終為止
[00:06:40.260 --> 00:06:44.060]  我們看香港的特首
[00:06:44.060 --> 00:06:48.220]  我們都希望她能夠finishing well
[00:06:48.220 --> 00:06:53.580]  希望她能夠有一個完美的結局
[00:06:53.580 --> 00:06:57.100]  基督徒的生命都是一樣
[00:06:57.100 --> 00:06:57.980]  古人說
[00:06:57.980 --> 00:07:01.620]  學問如逆水行舟不進則退
[00:07:01.620 --> 00:07:03.020]  基督徒的生活
[00:07:03.020 --> 00:07:05.540]  基督徒的生命都是一樣
[00:07:05.540 --> 00:07:08.580]  沒有進步就是退步
[00:07:08.580 --> 00:07:10.740]  我們不繼續去進步
[00:07:10.740 --> 00:07:14.220]  我們就會退步
[00:07:14.220 --> 00:07:16.460]  當我們覺得
[00:07:16.460 --> 00:07:18.540]  我已經聽了很多次道了
[00:07:18.540 --> 00:07:20.420]  我不需要再聽道了
[00:07:20.420 --> 00:07:22.860]  我是聽道徵的時候
[00:07:22.860 --> 00:07:25.220]  當我們就以為覺得
[00:07:25.220 --> 00:07:26.900]  我已經讀了很多聖經了
[00:07:26.900 --> 00:07:28.780]  我不需要再讀聖經
[00:07:28.780 --> 00:07:32.540]  我不需要再翻主的學了
[00:07:32.540 --> 00:07:33.820]  當我們以為我們自己
[00:07:33.820 --> 00:07:36.220]  我已經上了很多課程了
[00:07:36.220 --> 00:07:38.340]  我不需要再接受裝備
[00:07:38.340 --> 00:07:39.420]  再接受訓練了
[00:07:39.420 --> 00:07:43.540]  我已經夠了
[00:07:43.540 --> 00:07:46.820]  我不需要再進步了
[00:07:46.820 --> 00:07:49.100]  當我們有這樣的心態的時候
[00:07:49.100 --> 00:07:52.300]  我們就在退步
[00:07:52.300 --> 00:07:53.540]  使徒保羅
[00:07:53.540 --> 00:07:58.860]  在他差不多走完他一生的路程之後
[00:07:58.860 --> 00:08:01.220]  為神做了很多事之後
[00:08:01.220 --> 00:08:03.700]  他怎樣說呢
[00:08:03.700 --> 00:08:04.860]  他說
[00:08:04.860 --> 00:08:08.060]  這不是說我已經得著了
[00:08:08.060 --> 00:08:10.860]  已經完全了
[00:08:10.860 --> 00:08:13.220]  我乃是竭力追求
[00:08:13.220 --> 00:08:16.460]  或者可以得著基督耶穌
[00:08:16.460 --> 00:08:19.700]  所以得著我的
[00:08:19.700 --> 00:08:22.700]  我只有一件事
[00:08:22.700 --> 00:08:25.580]  就是忘記背後
[00:08:25.580 --> 00:08:26.980]  努力面前
[00:08:26.980 --> 00:08:28.820]  向著標竿直跑
[00:08:28.820 --> 00:08:30.820]  要得神在基督耶穌裡
[00:08:30.820 --> 00:08:34.340]  從上面召我來得的獎賞
[00:08:34.340 --> 00:08:38.020]  所以
[00:08:38.020 --> 00:08:41.420]  你們中間凡是完全人
[00:08:41.420 --> 00:08:44.380]  總要存這樣的心
[00:08:44.380 --> 00:08:47.460]  是老牧師給我們的忠告
[00:08:47.460 --> 00:08:49.260]  是一位
[00:08:49.260 --> 00:08:52.940]  資深的一個侍奉者
[00:08:52.940 --> 00:08:57.380]  他臨離開世界之前給我們的忠告
[00:08:57.380 --> 00:09:00.980]  不要以為我們已經搞定了
[00:09:00.980 --> 00:09:04.420]  還沒搞定
[00:09:04.420 --> 00:09:06.500]  這個是神去稱讚
[00:09:06.500 --> 00:09:10.540]  推瓦推拉教會的一些說話
[00:09:10.540 --> 00:09:13.580]  他們有一個不斷成長
[00:09:13.580 --> 00:09:16.060]  不斷進步的心
[00:09:16.060 --> 00:09:18.220]  繼續持守他們的愛心
[00:09:18.220 --> 00:09:20.580]  繼續持守他們的信心
[00:09:20.580 --> 00:09:22.780]  是值得我們的稱讚
[00:09:22.780 --> 00:09:25.500]  是值得我們的學習
[00:09:25.500 --> 00:09:27.140]  但是
[00:09:27.140 --> 00:09:29.580]  神對推瓦推拉教會
[00:09:29.580 --> 00:09:33.820]  有一個責備
[00:09:33.820 --> 00:09:37.660]  在這個責備裡面
[00:09:37.660 --> 00:09:41.300]  他去責備他們
[00:09:41.300 --> 00:09:43.620]  也有一個警告
[00:09:43.620 --> 00:09:46.420]  也有一個要求
[00:09:46.420 --> 00:09:49.340]  一間似乎不錯的教會
[00:09:49.340 --> 00:09:52.180]  很有外表的行為的教會
[00:09:52.180 --> 00:09:56.300]  但是他們卻在信仰上
[00:09:56.300 --> 00:10:00.420]  在真理上跌倒
[00:10:00.420 --> 00:10:03.420]  神要責備他們什麼呢?
[00:10:03.420 --> 00:10:05.700]  在第20節
[00:10:05.700 --> 00:10:09.100]  祂說有一件事我要責備你
[00:10:09.100 --> 00:10:13.140]  就是你容讓那自稱是先知的婦人
[00:10:13.140 --> 00:10:16.420]  耶洗別教導我的僕人
[00:10:16.420 --> 00:10:18.980]  引誘他們行奸淫
[00:10:18.980 --> 00:10:25.700]  吃祭偶像之物
[00:10:25.700 --> 00:10:29.100]  他們縱容
[00:10:29.100 --> 00:10:33.100]  他們在真理上妥協
[00:10:33.100 --> 00:10:37.100]  他們就讓教會裡有一個女人
[00:10:37.100 --> 00:10:39.580]  有一個姐妹
[00:10:39.580 --> 00:10:44.900]  她自己說自己是先知
[00:10:44.900 --> 00:10:46.260]  不知道她是不是先知
[00:10:46.260 --> 00:10:51.620]  她自己說自己是先知
[00:10:51.620 --> 00:10:56.060]  耶洗別不知道是不是她的名字
[00:10:56.060 --> 00:10:58.180]  可能是她的名字
[00:10:58.180 --> 00:11:00.900]  可能是聖經的作者約翰
[00:11:00.900 --> 00:11:02.980]  給了她一個花名
[00:11:02.980 --> 00:11:05.020]  就好像耶洗別一樣
[00:11:05.020 --> 00:11:05.900]  我們不知道
[00:11:05.900 --> 00:11:07.700]  因為在其他書信裡
[00:11:07.700 --> 00:11:10.460]  都有一些尼哥拉黨
[00:11:10.460 --> 00:11:14.780]  巴蘭的教訓等等
[00:11:14.780 --> 00:11:18.820]  象徵的人物
[00:11:18.820 --> 00:11:22.340]  但是教會的錯在哪裡呢?
[00:11:22.340 --> 00:11:24.700]  他是容讓這一位
[00:11:24.700 --> 00:11:30.220]  他自己說自己是先知的會友
[00:11:30.220 --> 00:11:37.300]  去教導神的僕人
[00:11:37.300 --> 00:11:40.660]  我們直接想這個可能就是指
[00:11:40.660 --> 00:11:44.980]  教會的教務同工
[00:11:44.980 --> 00:11:47.540]  或者這個僕人這個字延伸一點
[00:11:47.540 --> 00:11:51.060]  就是教會的領導
[00:11:51.060 --> 00:11:53.660]  教會的執事
[00:11:53.660 --> 00:11:56.340]  主要學老師
[00:11:56.340 --> 00:11:58.860]  小組組長
[00:11:58.860 --> 00:12:03.220]  團契的導師等等
[00:12:03.220 --> 00:12:06.540]  他教導他們
[00:12:06.540 --> 00:12:10.820]  但是不是一個正確的教導
[00:12:10.820 --> 00:12:13.540]  因為是引誘他們
[00:12:13.540 --> 00:12:15.140]  行奸淫
[00:12:15.140 --> 00:12:19.860]  吃製偶像之物
[00:12:19.860 --> 00:12:23.900]  背景就是
[00:12:23.900 --> 00:12:31.780]  推瓦推拉成是一個工商業非常之發達的城市
[00:12:31.780 --> 00:12:34.900]  從考古學的碑文裡面
[00:12:34.900 --> 00:12:35.980]  讓我們看到
[00:12:35.980 --> 00:12:39.900]  在當時因為他們工商業的發達
[00:12:39.900 --> 00:12:45.860]  所以他們已經有各行各業的商會
[00:12:45.860 --> 00:12:47.620]  那些商會例如什麼呢?
[00:12:47.620 --> 00:12:50.820]  就是烤餅師傅的商會
[00:12:50.820 --> 00:12:53.500]  銅像的商會
[00:12:53.500 --> 00:12:56.620]  那些賣布的布像的商會
[00:12:56.620 --> 00:12:58.260]  鞋像的商會
[00:12:58.260 --> 00:13:00.500]  職工的商會
[00:13:00.500 --> 00:13:02.580]  那些會員互相的合作
[00:13:02.580 --> 00:13:08.900]  來推動當地的工商業的發展
[00:13:08.900 --> 00:13:10.700]  如果你是要做生意的
[00:13:10.700 --> 00:13:14.460]  你一定要加入那些商會
[00:13:14.460 --> 00:13:19.220]  你的生意才有前景
[00:13:19.220 --> 00:13:22.500]  但是那些商會的聚會
[00:13:22.500 --> 00:13:28.780]  他們的聚集大部分都是在廟裡面進行
[00:13:28.780 --> 00:13:32.820]  他們所給的那些食物
[00:13:32.820 --> 00:13:35.180]  都是拜過神
[00:13:35.180 --> 00:13:37.740]  拜過偶像的
[00:13:37.740 --> 00:13:39.740]  每一次的聚會
[00:13:39.740 --> 00:13:42.220]  多數都會喝酒
[00:13:42.220 --> 00:13:45.620]  喝很多的酒
[00:13:45.620 --> 00:13:47.220]  以致喝完酒之後
[00:13:47.220 --> 00:13:49.060]  喝醉酒的時候
[00:13:49.060 --> 00:13:52.580]  就做很多放蕩的事
[00:13:52.580 --> 00:13:54.460]  不道德的事
[00:13:54.460 --> 00:13:56.500]  奸淫的事
[00:13:56.500 --> 00:14:01.580]  這位自稱是教會的領袖的領袖
[00:14:01.580 --> 00:14:05.900]  自稱是先知的這位姊妹
[00:14:05.900 --> 00:14:07.780]  就說
[00:14:07.780 --> 00:14:10.500]  沒錯我們是可以在教會裡面參與侍奉
[00:14:10.500 --> 00:14:12.060]  應該要去侍奉
[00:14:12.060 --> 00:14:19.020]  但是我們也都應該要參與那些的工會
[00:14:19.020 --> 00:14:20.620]  我們參與的話
[00:14:20.620 --> 00:14:21.620]  既然參與
[00:14:21.620 --> 00:14:24.660]  就要參與他們那些的內容
[00:14:24.660 --> 00:14:28.140]  他們吃什麼我們就吃什麼
[00:14:28.140 --> 00:14:31.940]  他們做什麼我們就要做什麼
[00:14:31.940 --> 00:14:39.500]  我們才能夠去融入那個社會裡面
[00:14:39.500 --> 00:14:41.500]  這些的教導
[00:14:41.500 --> 00:14:49.940]  並不是道成肉身的真理的教導
[00:14:49.940 --> 00:14:53.020]  並不是我不入地獄誰入地獄的教導
[00:14:53.020 --> 00:14:55.060]  這是一個同流合污
[00:14:55.060 --> 00:14:59.220]  是降低信仰標準的教導
[00:14:59.220 --> 00:15:03.380]  為什麼教會會容讓這些這樣的教導
[00:15:03.380 --> 00:15:08.340]  在教會的圈子裡面繼續流傳
[00:15:08.340 --> 00:15:11.500]  去引導自己的弟兄姊妹
[00:15:11.500 --> 00:15:15.500]  去引導自己的教會的領袖
[00:15:15.500 --> 00:15:19.740]  去走向一個滅亡的道路呢
[00:15:19.740 --> 00:15:23.900]  為什麼會這樣呢
[00:15:23.900 --> 00:15:33.500]  所以主耶穌非常嚴厲的去責備他們
[00:15:33.500 --> 00:15:39.980]  我們怎樣去抗衡這些的文化呢
[00:15:39.980 --> 00:15:45.420]  你知道美國有一個女歌星叫做Lady Gaga
[00:15:45.420 --> 00:15:47.620]  她現在在香港
[00:15:47.620 --> 00:15:51.900]  她有一個亞洲的巡迴
[00:15:51.900 --> 00:15:58.500]  明晚在機場的博覽會就是她最後一場的演出
[00:15:58.500 --> 00:16:00.700]  她之前去到韓國的時候
[00:16:00.700 --> 00:16:04.020]  引起很多的風波,教會有很多的回應
[00:16:04.020 --> 00:16:08.500]  我們來看看這個短片
[00:16:30.700 --> 00:16:33.940]  她的表演充滿著性感詭秘的色彩
[00:16:33.940 --> 00:16:37.740]  而還經常發表撒旦崇拜的言論
[00:16:37.740 --> 00:16:50.100]  日前Lady Gaga去到韓國舉行演唱會
[00:16:50.100 --> 00:16:54.220]  有報導指韓國有教會、組織和社會團體
[00:16:54.220 --> 00:16:59.660]  以各種形式進行抗議
[00:16:59.660 --> 00:17:06.700]  有教組織認為她公開宣揚露骨性愛
[00:17:06.700 --> 00:17:10.700]  吹捧同性戀等,荼毒下一代
[00:17:10.700 --> 00:17:13.700]  而一班韓國學生就發表聲明
[00:17:13.700 --> 00:17:16.380]  認為她以表達自由為藉口
[00:17:16.380 --> 00:17:19.500]  在舞台上進行性變態演出
[00:17:19.500 --> 00:17:25.260]  要求她取消樂俗的演唱會
[00:17:25.260 --> 00:17:30.740]  在韓國,有教會團體表示會在4月27日演唱會當晚
[00:17:30.740 --> 00:17:32.980]  舉行同步祈禱會
[00:17:32.980 --> 00:17:39.780]  韓國基督徒也成為社會上捍衛文化的一個主要聖人
[00:17:39.780 --> 00:17:41.540]  主辦方已經承認
[00:17:41.540 --> 00:17:45.420]  演唱會被禁止18歲以下青少年入場
[00:17:45.420 --> 00:17:48.460]  因為韓國影像等級委員會裁定
[00:17:48.460 --> 00:17:52.900]  演唱會內容不適合青少年觀賞
[00:17:52.900 --> 00:17:56.420]  不過,Lady Gaga重回演唱會的下一站
[00:17:56.420 --> 00:18:00.900]  5月2日至7日在香港,門票一早被掃空
[00:18:00.900 --> 00:18:03.460]  年青一代對她充之若鶩
[00:18:03.460 --> 00:18:10.460]  而演唱會只要3歲或以上的人士就可以進入
[00:18:10.460 --> 00:18:13.820]  作為香港基督徒,面對這種情形
[00:18:13.820 --> 00:18:16.380]  你是不是無動於衷?
[00:18:16.380 --> 00:18:20.100]  我們可以怎樣保護我們的下一代呢?
[00:18:20.100 --> 00:18:23.620]  究竟有誰會為我們的青年人站出來呢?
[00:18:23.620 --> 00:18:33.820]  請你為本城及年青人審望及代替
[00:18:33.820 --> 00:18:40.620]  教會是真理的柱石
[00:18:40.620 --> 00:18:44.700]  教會是一個宣講真理的地方
[00:18:44.700 --> 00:18:48.020]  是維護真理的地方
[00:18:48.020 --> 00:18:50.420]  如果教會我們不知道什麼是真理
[00:18:50.420 --> 00:18:52.420]  什麼是歪理的話
[00:18:52.420 --> 00:18:55.820]  我們就喪失了教會應該有的特質
[00:18:55.820 --> 00:19:01.220]  所以,神主耶穌去責備推也推也教會
[00:19:01.220 --> 00:19:03.220]  祂去警告他們
[00:19:03.220 --> 00:19:04.420]  怎樣去警告他們呢?
[00:19:04.420 --> 00:19:07.820]  祂說:我要叫他弊我在床
[00:19:07.820 --> 00:19:09.820]  那些與他行淫的人
[00:19:09.820 --> 00:19:11.820]  若不悔改所行的
[00:19:11.820 --> 00:19:15.620]  我也要叫他們同受大患難
[00:19:15.620 --> 00:19:18.420]  我也要殺死他的黨內
[00:19:18.420 --> 00:19:20.420]  叫宗教會知道
[00:19:20.420 --> 00:19:25.620]  那我是察看人肺腑心腸的
[00:19:25.620 --> 00:19:27.620]  並要照你們的行為
[00:19:27.620 --> 00:19:29.620]  報應你們各人
[00:19:29.620 --> 00:19:35.220]  主耶穌的警告就是
[00:19:35.220 --> 00:19:37.220]  你要悔改
[00:19:37.220 --> 00:19:39.220]  如果你不悔改的話
[00:19:39.220 --> 00:19:42.820]  我就要去懲罰
[00:19:42.820 --> 00:19:44.820]  去懲罰他
[00:19:45.420 --> 00:19:47.420]  其實神已經給這個
[00:19:47.420 --> 00:19:50.420]  自稱女先知的耶穌
[00:19:50.420 --> 00:19:52.420]  有悔改的機會
[00:19:52.420 --> 00:19:54.420]  但是他不悔改
[00:19:54.420 --> 00:19:58.420]  所以神就要叫他弊我在床
[00:19:58.420 --> 00:20:04.420]  床是他犯奸淫的地方
[00:20:04.420 --> 00:20:06.420]  是他犯罪的地方
[00:20:06.420 --> 00:20:09.420]  你在床上犯罪
[00:20:09.420 --> 00:20:14.420]  我就要你在這裡接受這個刑罰
[00:20:16.420 --> 00:20:19.420]  我不知道他患了什麼病
[00:20:19.420 --> 00:20:21.420]  可能是性病
[00:20:21.420 --> 00:20:23.420]  可能是愛滋病
[00:20:23.420 --> 00:20:28.420]  你在床上犯罪
[00:20:28.420 --> 00:20:31.420]  你的懲罰就是永遠睡在床上
[00:20:31.420 --> 00:20:33.420]  不能起來
[00:20:33.420 --> 00:20:36.420]  還有就是他警告那些
[00:20:36.420 --> 00:20:38.420]  與他一樣行奸淫
[00:20:38.420 --> 00:20:40.420]  聽他的說話
[00:20:40.420 --> 00:20:41.420]  是他的同黨
[00:20:41.420 --> 00:20:43.420]  你們都要悔改
[00:20:43.420 --> 00:20:47.420]  否則你們就遭受大患難
[00:20:47.420 --> 00:20:54.420]  還有可能被神擊殺
[00:20:54.420 --> 00:20:57.420]  淒慘而死
[00:20:57.420 --> 00:21:02.420]  這個可以說是一個很嚴厲的警告
[00:21:02.420 --> 00:21:07.420]  教會是一個宣揚真理的地方
[00:21:07.420 --> 00:21:09.420]  如果我們不宣揚真理
[00:21:09.420 --> 00:21:11.420]  我們不去維護真理
[00:21:11.420 --> 00:21:14.420]  上帝是不會袖手旁觀的
[00:21:14.420 --> 00:21:22.420]  這封信除了帶出了一個責備
[00:21:22.420 --> 00:21:23.420]  一個警告
[00:21:23.420 --> 00:21:25.420]  還有一個要求
[00:21:25.420 --> 00:21:27.420]  那個要求就是
[00:21:27.420 --> 00:21:31.420]  至於你們推也推拿其餘的人
[00:21:31.420 --> 00:21:34.420]  就是一切不從那教訓
[00:21:34.420 --> 00:21:37.420]  不曉得他們素嘗所說
[00:21:37.420 --> 00:21:39.420]  撒旦深奧之理的人
[00:21:39.420 --> 00:21:40.420]  我告訴你們
[00:21:40.420 --> 00:21:42.420]  我不將別的擔子
[00:21:42.420 --> 00:21:44.420]  放在你們身上
[00:21:44.420 --> 00:21:46.420]  但你們已經有的
[00:21:46.420 --> 00:21:48.420]  總要持守
[00:21:48.420 --> 00:21:50.420]  即等到我來
[00:21:50.420 --> 00:21:51.420]  在教會
[00:21:51.420 --> 00:21:52.420]  有一些人
[00:21:52.420 --> 00:21:54.420]  他聽了這個
[00:21:54.420 --> 00:21:57.420]  自稱為女仙之夜洗別的教導
[00:21:57.420 --> 00:21:59.420]  他說你去參加吧
[00:21:59.420 --> 00:22:00.420]  你去做吧
[00:22:00.420 --> 00:22:01.420]  我就參加
[00:22:01.420 --> 00:22:02.420]  我就去做
[00:22:02.420 --> 00:22:05.420]  我就跟了這些
[00:22:05.420 --> 00:22:07.420]  不是很正確的道理
[00:22:07.420 --> 00:22:09.420]  我就做了一些不對的事
[00:22:09.420 --> 00:22:10.420]  去得罪神的事
[00:22:10.420 --> 00:22:13.420]  不過仍然有一些會友
[00:22:13.420 --> 00:22:16.420]  是站穩自己的立場
[00:22:16.420 --> 00:22:19.420]  沒有去隨從這個女仙之
[00:22:19.420 --> 00:22:21.420]  所謂的女仙之
[00:22:21.420 --> 00:22:22.420]  的一些言論
[00:22:22.420 --> 00:22:26.420]  他就說你們這些沒有去參與的
[00:22:26.420 --> 00:22:28.420]  你們呢
[00:22:28.420 --> 00:22:30.420]  就要怎麼樣呢
[00:22:30.420 --> 00:22:32.420]  就是已經有的
[00:22:32.420 --> 00:22:35.420]  總要持守
[00:22:35.420 --> 00:22:37.420]  即等到我來
[00:22:38.420 --> 00:22:41.420]  你們就繼續去持守住
[00:22:41.420 --> 00:22:45.420]  你們原本應該有的那個信仰
[00:22:45.420 --> 00:22:47.420]  簡單來說
[00:22:47.420 --> 00:22:49.420]  主耶穌的要求是什麼呢
[00:22:49.420 --> 00:22:51.420]  就是好的信徒
[00:22:51.420 --> 00:22:55.420]  要保守自己好到底
[00:22:55.420 --> 00:23:01.420]  你們繼續上主學的
[00:23:01.420 --> 00:23:03.420]  繼續參加主學吧
[00:23:03.420 --> 00:23:06.420]  你們準時參加崇拜的
[00:23:06.420 --> 00:23:08.420]  繼續準時參加崇拜吧
[00:23:08.420 --> 00:23:13.420]  你們熱心的去傳福音的
[00:23:13.420 --> 00:23:16.420]  繼續去做傳福音的工作吧
[00:23:16.420 --> 00:23:18.420]  你們去參加短宣的
[00:23:18.420 --> 00:23:20.420]  繼續參加短宣吧
[00:23:20.420 --> 00:23:28.420]  我也說了
[00:23:28.420 --> 00:23:33.420]  在推瓦推拉教會這封信裡
[00:23:33.420 --> 00:23:36.420]  責備的說話是最長的
[00:23:36.420 --> 00:23:39.420]  我們聽了這些說話
[00:23:39.420 --> 00:23:41.420]  心裡都是不安的
[00:23:41.420 --> 00:23:43.420]  不過
[00:23:43.420 --> 00:23:46.420]  在這麼長的責備說話裡
[00:23:46.420 --> 00:23:48.420]  都是說了一樣東西
[00:23:48.420 --> 00:23:51.420]  就是教會
[00:23:51.420 --> 00:23:54.420]  我們是需要一個聖潔的生活
[00:23:54.420 --> 00:23:56.420]  我們要去持守真理
[00:23:56.420 --> 00:24:00.420]  當我們離開了這個真理
[00:24:00.420 --> 00:24:02.420]  我們去敬拜那些假神
[00:24:02.420 --> 00:24:05.420]  我們去與那些世俗同流合污的時候
[00:24:05.420 --> 00:24:08.420]  這個本身就是屬靈上的奸淫
[00:24:08.420 --> 00:24:13.420]  神是不會放過這樣的人
[00:24:13.420 --> 00:24:15.420]  不用我們動手
[00:24:15.420 --> 00:24:17.420]  神祂自己會動手
[00:24:17.420 --> 00:24:23.420]  我們的責任就是要去持守
[00:24:23.420 --> 00:24:25.420]  我們認為
[00:24:25.420 --> 00:24:26.420]  我們知道
[00:24:26.420 --> 00:24:27.420]  不是我們認為
[00:24:27.420 --> 00:24:28.420]  我們要去持守聖經裡
[00:24:28.420 --> 00:24:30.420]  讓我們看到的那個真理
[00:24:30.420 --> 00:24:32.420]  我們繼續的去持守
[00:24:32.420 --> 00:24:39.420]  香港有一間教會
[00:24:39.420 --> 00:24:44.420]  有一幫弟兄姊妹
[00:24:44.420 --> 00:24:46.420]  不滿意教會
[00:24:46.420 --> 00:24:48.420]  執事會
[00:24:48.420 --> 00:24:50.420]  一些處事的方法
[00:24:50.420 --> 00:24:54.420]  所以就聯名
[00:24:54.420 --> 00:24:58.420]  這封律師信去告教會
[00:25:01.420 --> 00:25:09.420]  無論教會的執事會
[00:25:09.420 --> 00:25:11.420]  或者領袖
[00:25:11.420 --> 00:25:14.420]  是做了什麼不對的事
[00:25:14.420 --> 00:25:16.420]  當然我知道他們做了什麼
