
[00:00:00.000 --> 00:00:04.860]  我們讀兩節的聖經,在四篇九十篇十六跟十七兩節,
[00:02:24.380 --> 00:02:27.380]  為我們所處的世代來禱告,
[00:02:27.380 --> 00:02:29.260]  就好像摩西一樣,
[00:02:29.260 --> 00:02:32.540]  我們看見摩西是一個帶導的人,
[00:02:32.540 --> 00:02:35.540]  當以色列人在曠野漂流的時候,
[00:02:35.540 --> 00:02:39.540]  那是一個對以色列人來講一個危機的時代,
[00:02:39.540 --> 00:02:43.300]  多少次我們看見以色列人背逆神,
[00:02:43.300 --> 00:02:47.780]  甚至在曠野做了一個金牛犢的像來拜,
[00:02:47.780 --> 00:02:49.900]  惹神的怒氣,
[00:02:49.900 --> 00:02:52.340]  但是我們看見一次又一次,
[00:02:52.340 --> 00:02:56.140]  是靠著摩西在神面前的帶球,
[00:02:56.140 --> 00:02:58.620]  扭轉了整個世代,
[00:02:58.620 --> 00:03:01.860]  所以我們今天也真的是看見神呼召我們,
[00:03:01.860 --> 00:03:04.740]  要為這個世代來禱告,
[00:03:04.740 --> 00:03:06.980]  你說我們怎麼禱告法呢?
[00:03:06.980 --> 00:03:08.540]  在今天我們所讀的經文當中,
[00:03:08.540 --> 00:03:12.620]  這個經文是摩西為他所處的世代,
[00:03:12.620 --> 00:03:14.740]  在那裡所做的禱告,
[00:03:14.740 --> 00:03:16.060]  我也深深的相信,
[00:03:16.060 --> 00:03:17.820]  這個禱告也是今天,
[00:03:17.820 --> 00:03:21.340]  我們應當為我們所處的世代所做的禱告,
[00:03:21.340 --> 00:03:22.660]  四方面我們看見在這,
[00:03:22.660 --> 00:03:26.060]  第一個我們要祈求復興神的作為,
[00:03:26.060 --> 00:03:30.060]  跟你們說祈求復興神的作為,
[00:03:30.060 --> 00:03:32.300]  四篇九十篇十六節在這說,
[00:03:32.300 --> 00:03:37.020]  願祢的作為向祢的僕人顯現,
[00:03:37.020 --> 00:03:40.700]  要注意在這裡他並沒有說真理,
[00:03:40.700 --> 00:03:44.020]  他特別講到作為,
[00:03:44.020 --> 00:03:48.340]  一方面我們的確是需要傳講神的真理,
[00:03:48.340 --> 00:03:51.140]  特別在彎曲背謬的世代,
[00:03:51.140 --> 00:03:56.220]  我們的信仰必須建立在一個真理的根基上,
[00:03:56.220 --> 00:03:58.180]  但另一方面我卻看見,
[00:03:58.180 --> 00:04:02.820]  今天這個世代更需要是看見神的作為來,
[00:04:02.820 --> 00:04:05.820]  你們不只是聽見,
[00:04:05.820 --> 00:04:07.980]  更需要看見,
[00:04:07.980 --> 00:04:11.100]  要來親身的經歷,
[00:04:11.100 --> 00:04:14.820]  第二點今天你經歷過神的作為嗎?
[00:04:14.820 --> 00:04:17.220]  你知道當主耶穌在地上的時候,
[00:04:17.220 --> 00:04:20.060]  祂指責當世代的人,
[00:04:20.060 --> 00:04:23.140]  他們懂得分辨氣候,
[00:04:23.140 --> 00:04:27.260]  卻不懂得分辨神的作為來,
[00:04:27.260 --> 00:04:29.860]  同樣今天我看見生活在世界上的人,
[00:04:29.860 --> 00:04:34.380]  今天也是一樣很懂得分析世界上的事情,
[00:04:34.380 --> 00:04:36.940]  我看見我們很多人特別在斯大克市場,
[00:04:36.940 --> 00:04:39.860]  很懂得分析股票市場,
[00:04:39.860 --> 00:04:41.260]  工作市場,
[00:04:41.260 --> 00:04:44.940]  我們懂得這些市場的氣候,
[00:04:44.940 --> 00:04:47.100]  我們懂得這個天氣的氣候,
[00:04:47.100 --> 00:04:50.060]  我還記得當我以前在東岸讀氣象學的時候,
[00:04:50.060 --> 00:04:53.780]  在我們系裡每年冬天都有個比賽一個競賽,
[00:04:53.780 --> 00:04:56.460]  就是預報下雪的比賽,
[00:04:56.460 --> 00:04:59.780]  你要知道下雪跟下雨就一度之差了,
[00:04:59.780 --> 00:05:02.300]  我就發現有些學生好厲害,
[00:05:02.300 --> 00:05:04.620]  他預報下雪就絕不下雨,
[00:05:04.620 --> 00:05:06.340]  他預報下雨就絕不下雪,
[00:05:06.340 --> 00:05:07.940]  哇太厲害,
[00:05:07.940 --> 00:05:11.860]  我們看見今天這個世界上很有聰明,
[00:05:11.860 --> 00:05:14.940]  很會分辨這個世界上的事,
[00:05:14.940 --> 00:05:18.420]  但他們卻不明白神的作為,
[00:05:18.420 --> 00:05:23.860]  以至於今天很多時候我們的信仰常常停留在理性的層面,
[00:05:23.860 --> 00:05:26.060]  我們沒有經歷過神的作為,
[00:05:26.060 --> 00:05:31.340]  所以我們的心也不可能對神有一種熱切的信靠,
[00:05:31.340 --> 00:05:35.100]  這是為什麼今天我們需要在神面向神呼救說,
[00:05:35.100 --> 00:05:39.620]  哇,向我們顯明你的作為來,
[00:05:39.620 --> 00:05:43.780]  你知道昨天晚上Victor Bianco特別對我們說,
[00:05:43.780 --> 00:05:46.100]  當神的復興降臨的時候,
[00:05:46.100 --> 00:05:49.700]  我們要向神尋求偉大的事情,
[00:05:49.700 --> 00:05:53.540]  你們不要只是停留在小事上,
[00:05:53.540 --> 00:05:55.340]  如果我們停留在小事上,
[00:05:55.340 --> 00:05:59.100]  其實你小事根本不需要上帝來做,
[00:05:59.100 --> 00:06:01.300]  小事情聰明人就可以做,
[00:06:01.300 --> 00:06:03.300]  能幹就能做,
[00:06:03.300 --> 00:06:05.140]  當復興降臨的時候,
[00:06:05.140 --> 00:06:08.580]  我們要向神尋求偉大的事情,
[00:06:08.580 --> 00:06:11.700]  你們,我還記得昨天晚上Victor Bianco,
[00:06:11.700 --> 00:06:13.700]  講到這個恩賜的運行的時候,
[00:06:13.700 --> 00:06:16.500]  講到一個又一個神蹟,
[00:06:16.500 --> 00:06:20.860]  當我坐在下面聽到他所講一個又一個神蹟的時候,
[00:06:20.860 --> 00:06:25.220]  我告訴你,我們的心不能夠不被拉大,
[00:06:25.220 --> 00:06:28.220]  多少時候我們在second value,我們太理性了,
[00:06:28.220 --> 00:06:30.260]  很多時候我們聽到這些事情的時候,
[00:06:30.260 --> 00:06:33.620]  好像說,啊,大概不會這樣吧,
[00:06:33.620 --> 00:06:38.220]  但是當我們昨天一個一個神蹟聽見的時候,
[00:06:38.220 --> 00:06:42.020]  我告訴你,聽到最後你的心不能夠不被拉大,
[00:06:42.020 --> 00:06:45.820]  你必須要再次相信我們偉大奇妙的真神,
[00:06:45.820 --> 00:06:48.180]  今天人行偉大奇妙的事情,
[00:06:48.180 --> 00:06:49.180]  你們,
[00:06:49.180 --> 00:06:52.780]  聽懂點滅,你曾經向神尋求過嗎?
[00:06:52.780 --> 00:06:56.940]  主啊,讓你的作為向我來顯明,
[00:06:56.940 --> 00:07:00.980]  你要知道,今天在生命成長的過程當中,
[00:07:00.980 --> 00:07:04.500]  是有個法則的,
[00:07:04.500 --> 00:07:09.460]  那個法則就是,你所熱切尋求的是什麼,
[00:07:09.460 --> 00:07:12.100]  你所得到的也就是什麼,
[00:07:12.100 --> 00:07:16.540]  我再說,生命成長有個法則的,
[00:07:16.540 --> 00:07:21.020]  你熱切尋求什麼,你就得到什麼,
[00:07:21.020 --> 00:07:23.220]  想想看,今天在你人生的道路當中,
[00:07:23.220 --> 00:07:26.740]  你所渴慕尋求的是什麼呢?
[00:07:26.740 --> 00:07:32.940]  你的學位、工作、家庭、生活的保障,
[00:07:32.940 --> 00:07:38.020]  回頭看看,你所尋求的,你不是得著了嗎?
[00:07:38.020 --> 00:07:39.300]  但你有沒有想到過,
[00:07:39.300 --> 00:07:44.220]  為什麼你我從來沒有經歷過神復興的作為呢?
[00:07:44.220 --> 00:07:47.220]  難道是因為神不再工作了嗎?
[00:07:47.220 --> 00:07:55.220]  還是我們從來沒有如此熱切的渴望能夠看見神的作為呢?
[00:07:55.220 --> 00:07:57.980]  今天我看見很多的基督徒對神的作為,
[00:07:57.980 --> 00:08:01.060]  常常存著一個觀望的態度,
[00:08:01.060 --> 00:08:05.100]  有很好,沒有也沒有關係啦,
[00:08:05.100 --> 00:08:07.580]  都要說我們存著觀望的態度,
[00:08:07.580 --> 00:08:11.900]  我告訴你,今天如果你的心向神的作為只是一種觀望的態度,
[00:08:11.900 --> 00:08:14.020]  你所尋求的是觀望,
[00:08:14.020 --> 00:08:18.900]  我告訴你,你所得到的永遠也只是觀望而已,
[00:08:18.900 --> 00:08:21.380]  那你今天一定要存渴慕的心,
[00:08:21.380 --> 00:08:24.700]  給你朋友存渴慕的心跟他說,
[00:08:24.700 --> 00:08:26.780]  你要到神面前來呼求,
[00:08:26.780 --> 00:08:29.380]  主啊求你復興的教會來,
[00:08:29.380 --> 00:08:32.820]  求你復興的作為來,Amen?
[00:08:32.820 --> 00:08:36.540]  聽見今天做一個基督徒,你一定要有一個確信,
[00:08:36.540 --> 00:08:39.860]  那就是神今天人坐在寶座上,
[00:08:39.860 --> 00:08:43.060]  神今天人仍然在掌權,Amen?
[00:08:43.060 --> 00:08:47.180]  你不要只是看見現今的世代心中充滿害怕,
[00:08:47.180 --> 00:08:50.620]  你看見現今的世代罪惡是這樣的猖狂,
[00:08:50.620 --> 00:08:54.260]  你看見現今的世代黑暗的全是這樣的籠罩,
[00:08:54.260 --> 00:08:56.780]  你看見異教的發展這樣的快速,
[00:08:56.780 --> 00:08:58.900]  你心中就害怕,No!
[00:08:58.900 --> 00:09:02.620]  我告訴你,你的眼目不要只看見死亡的火在燃燒,
[00:09:02.620 --> 00:09:06.740]  我告訴你,神復興的火也在燃燒,Hallelujah!
[00:09:06.740 --> 00:09:08.860]  這些年我走遍世界各個地方,
[00:09:08.860 --> 00:09:10.620]  我真的要告訴你一件事情,
[00:09:10.620 --> 00:09:13.580]  我們看見莊稼已經成熟了,
[00:09:13.580 --> 00:09:17.140]  前兩天我在跟David Consoy,我們在後台在聊天的時候,
[00:09:17.140 --> 00:09:19.580]  他告訴說最近這些年日,
[00:09:19.580 --> 00:09:24.780]  神帶領他就是特別希望建立教會,執堂,更多的傳福音,
[00:09:24.780 --> 00:09:29.140]  他說因為他感覺到The harvest is ready,莊稼成熟了,
[00:09:29.140 --> 00:09:33.180]  你不要看見人心好像對福音沒什麼渴望,No!
[00:09:33.180 --> 00:09:37.020]  在人心的深處,對真理有個渴望在那裡,
[00:09:37.020 --> 00:09:41.060]  人們渴望尋求答案,人們渴望尋求耶穌的救恩的,
[00:09:41.060 --> 00:09:45.220]  我們要看見The harvest is ready,莊稼已經成熟了,
[00:09:45.220 --> 00:09:49.860]  我們要看見神的靈正在全世界在運行,Amen!
[00:09:49.860 --> 00:09:55.020]  Hallelujah!求神開我們的眼睛,看見神的作為來,
[00:09:55.020 --> 00:09:59.020]  當我們看見神的作為,當這個世代看見神的作為的時候,
[00:09:59.020 --> 00:10:01.860]  他們就將榮耀歸給我們的神了,Hallelujah!
[00:10:01.860 --> 00:10:06.060]  Amen!Hallelujah!
[00:10:06.060 --> 00:10:09.460]  第二,我們看見要祈求復興我們的下一代,
[00:10:09.460 --> 00:10:13.500]  給你們祈求復興我們的下一代,跟他說,
[00:10:13.500 --> 00:10:18.420]  我們不但是為自己來禱告,我們為我們下一代來禱告,
[00:10:18.420 --> 00:10:22.660]  弟兄姊姊,今天你為你的下一代是怎麼樣禱告的呢?
[00:10:22.660 --> 00:10:25.500]  你是怎麼為你的兒女禱告的呢?
[00:10:25.500 --> 00:10:28.820]  多少時候我們的禱告只是希望他功課好,不是嗎?
[00:10:28.820 --> 00:10:33.300]  品性好,功成名就,光宗耀祖,Right?
[00:10:33.300 --> 00:10:39.220]  多少時候我們是按照我們的心意,按照我們的想法,
[00:10:39.220 --> 00:10:46.780]  我們在這裡要求我們的兒女,難怪多少家庭父母兒女充滿了衝突,不是嗎?
[00:10:46.780 --> 00:10:51.140]  我們也常常按照我們的心意,按照我們的想法,
[00:10:51.140 --> 00:10:56.620]  為我們的兒女禱告,求神能夠按照我們的心意來成就。
[00:10:56.620 --> 00:11:01.740]  那麼,弟兄姊,你有沒有曾經為你的兒女求一件事情?
[00:11:01.740 --> 00:11:06.860]  主要求你的榮耀向他們彰顯,Amen!
[00:11:06.860 --> 00:11:13.340]  我們要為我們下一代來禱告,說主要願祢的榮耀向他們顯明在他們身上,
[00:11:13.340 --> 00:11:19.740]  因為只有神的榮耀顯明出來,才能夠吸引他們來跟隨神。
[00:11:19.740 --> 00:11:25.020]  否則的話,這個世界充滿吸引人的東西,你不知道嗎?
[00:11:25.020 --> 00:11:30.300]  這個世界上充滿太多吸引年輕的東西。
[00:11:30.300 --> 00:11:36.420]  如果不是神的榮耀觸摸他們,他們怎麼可能迴轉來跟隨神呢?
[00:11:36.420 --> 00:11:41.420]  否則的話,這個世界充滿多少破碎的人際關係?
[00:11:41.420 --> 00:11:46.460]  年輕人逃避、躲避這種人際關係都來不及,我告訴你。
[00:11:46.460 --> 00:11:51.820]  他怎麼可能迴轉重新渴望建立一個與神的關係呢?
[00:11:51.820 --> 00:11:56.580]  除非神的榮耀親自向他們顯現。
[00:11:56.580 --> 00:11:59.900]  這就像保羅,保羅在往大馬車路上走的時候,
[00:11:59.900 --> 00:12:02.980]  其實保羅在當時是個很成功的人。
[00:12:02.980 --> 00:12:06.660]  他是一個法利善,為神大發熱心。
[00:12:06.660 --> 00:12:09.940]  他本來以為他所做的是為上帝而做的,
[00:12:09.940 --> 00:12:14.060]  他以為他走在一個成功的道路上,
[00:12:14.060 --> 00:12:19.260]  他在為他的生命打拼,他怎麼可能跟隨神呢?
[00:12:19.260 --> 00:12:23.580]  怎麼可能跟隨神?若不是神的憐憫領導他,
[00:12:23.580 --> 00:12:27.340]  若不是神的榮耀的大光忽然降在他身上,
[00:12:27.340 --> 00:12:31.220]  他的生命是不可能扭轉的。
[00:12:31.220 --> 00:12:35.180]  同樣今天無論你兒女的光景是如何,
[00:12:35.180 --> 00:12:37.900]  也許你正在為他擔心,
[00:12:37.900 --> 00:12:44.180]  或者你正在以他為榮,因為他正走在你希望他走在的道路上,
[00:12:44.180 --> 00:12:47.180]  無論如何你都需要為他求一件事情,
[00:12:47.180 --> 00:12:51.580]  主啊願你的榮耀向他顯明。
[00:12:51.580 --> 00:12:55.660]  因為一旦他看見神的榮耀,
[00:12:55.660 --> 00:13:02.020]  他們就會從生命各個角落迴轉來歸向神。
[00:13:02.020 --> 00:13:05.900]  就像保羅,我們看保羅在往大瑪瑟的路上,
[00:13:05.900 --> 00:13:10.180]  他在走上自己以為成功的道路,
[00:13:10.180 --> 00:13:14.020]  他怎麼會想到神呢?他怎麼會想到他要迴轉?
[00:13:14.020 --> 00:13:19.300]  他覺得他很成功,走在成功的道路,他根本沒想到要迴轉。
[00:13:19.300 --> 00:13:23.580]  直到神的大光光照他,他跌落在地上的時候,
[00:13:23.580 --> 00:13:26.500]  他忽然明白這是主啊,
[00:13:26.500 --> 00:13:30.740]  這是他生命的主啊,他不認識的主啊。
[00:13:30.740 --> 00:13:36.140]  他就說主啊你是誰?我要認識你啊,你是誰啊?
[00:13:36.140 --> 00:13:38.540]  耶穌對他說,我就是你所逼迫的耶穌。
[00:13:38.540 --> 00:13:42.900]  他立刻問下一句,主啊那我當作什麼?
[00:13:42.900 --> 00:13:44.900]  我當作什麼?
[00:13:44.900 --> 00:13:48.620]  他的生命就被扭轉過來。
[00:13:48.620 --> 00:13:51.180]  就像雅各在舊約時代,
[00:13:51.180 --> 00:13:54.060]  你看見他用盡自己的方法,
[00:13:54.060 --> 00:13:58.820]  用各樣的詭計,騙取了他父親為他哥哥祝福。
[00:13:58.820 --> 00:14:02.620]  他哥哥以嫂就很生氣要追殺他,
[00:14:02.620 --> 00:14:05.660]  他就準備逃到他舅父拉班的家裡,
[00:14:05.660 --> 00:14:09.500]  沒想到當他經過伯特利的時候,
[00:14:09.500 --> 00:14:11.820]  經過伯特利的時候,
[00:14:11.820 --> 00:14:16.860]  我們看見神就向他顯現,他在那裡遇見了神。
[00:14:16.860 --> 00:14:18.980]  伯特利是什麼地方?
[00:14:18.980 --> 00:14:23.100]  伯特利是他的祖父亞伯拉罕,
[00:14:23.100 --> 00:14:27.460]  在那裡為神燭祭壇的地方。
[00:14:27.460 --> 00:14:34.500]  他的祖父亞伯拉罕在那裡為他的家庭禱告的地方。
[00:14:34.500 --> 00:14:36.260]  想想看雅各,
[00:14:36.260 --> 00:14:39.260]  他就是一個抓的人,他明明就抓嘛,
[00:14:39.260 --> 00:14:42.740]  他一生就想靠自己抓取他的祝福嘛,
[00:14:42.740 --> 00:14:45.300]  他覺得他走在人生的成功的道路,
[00:14:45.300 --> 00:14:47.580]  他怎麼可能想到神?
[00:14:47.580 --> 00:14:50.420]  你說雅各走到伯特利他有一點點渴慕,
[00:14:50.420 --> 00:14:52.820]  我告訴你一點渴慕都沒有,
[00:14:52.820 --> 00:14:55.260]  他連神都沒想到。
[00:14:55.260 --> 00:14:59.660]  但是上帝紀念他祖父,
[00:14:59.660 --> 00:15:03.980]  在伯特利為他的家庭的禱告,
[00:15:03.980 --> 00:15:08.300]  Hallelujah,神就大光光照他,
[00:15:08.300 --> 00:15:14.460]  神的憐憫臨到雅各,讓雅各遇見神。
[00:15:14.460 --> 00:15:18.980]  就在那一天,他的生命開始轉變了。
[00:15:18.980 --> 00:15:24.860]  因為今天神仍然能夠在我們兒女身上工作的,
[00:15:24.860 --> 00:15:29.540]  神仍然能夠重新點燃他們心中的熱火的,
[00:15:29.540 --> 00:15:35.420]  今天我們的神仍然將屬靈的夢想放在我們下一代的心裡,
[00:15:35.420 --> 00:15:39.580]  他能夠把活潑的信心放在心靈的深處。
[00:15:39.580 --> 00:15:44.580]  我再說,一旦他們看見神的榮耀,
[00:15:44.580 --> 00:15:49.580]  他們就要從生命各個角落,無論在哪裡,
[00:15:49.580 --> 00:15:55.060]  要從生命各個角落迴轉來跟隨神的。
[00:15:55.060 --> 00:15:59.860]  你們格裡漢的牧師的兒子Frank Grant,
[00:15:59.860 --> 00:16:03.420]  他年輕的時候是非常悖逆的一個孩子,
[00:16:03.420 --> 00:16:06.540]  連他自己都說,在他成長的過程當中,
[00:16:06.540 --> 00:16:09.580]  不知道為他老爸帶來多少困擾。
[00:16:09.580 --> 00:16:13.980]  他的爸爸是這麼出名的牧師,而他竟然這樣悖逆。
[00:16:13.980 --> 00:16:17.780]  而他的悖逆不只是青少年時期的悖逆,很短的那種,
[00:16:17.780 --> 00:16:22.540]  他一直悖逆到中年啊,他悖逆到中年啊。
[00:16:22.540 --> 00:16:26.300]  你想想看,他的父親多麼辛苦啊。
[00:16:26.300 --> 00:16:31.940]  可是我們看見格裡漢牧師就是堅持不斷地為他兒女禱告,
[00:16:31.940 --> 00:16:37.220]  每天早上起來,第一件事情,跪在神的面前,
[00:16:37.220 --> 00:16:44.820]  為他的家庭祝福禱告,求神復興的靈降臨在他兒女身上。
[00:16:44.820 --> 00:16:48.060]  終於有一天神的靈打開Frank Grant的眼睛,
[00:16:48.060 --> 00:16:51.180]  讓他看見神的榮耀與豐富,
[00:16:51.180 --> 00:16:56.900]  他就毅然決然放下他自己的道路,迴轉來歸向神。
[00:16:56.900 --> 00:17:02.460]  而今天他成為主的傳道人,成為美國非常出名基督教的領袖。
[00:17:02.460 --> 00:17:08.580]  他創辦了好撒瑪利亞國際性的世公,救濟全世界貧窮的孩子。
[00:17:08.580 --> 00:17:13.220]  第二點,今天你一點不要因為這個世界的黑暗,
[00:17:13.220 --> 00:17:16.140]  你覺得擔憂或者害怕。
[00:17:16.140 --> 00:17:19.500]  我們的神今天仍坐在寶座上,
[00:17:19.500 --> 00:17:22.820]  他今天仍然有帶來突破的能力,
[00:17:22.820 --> 00:17:26.420]  能夠在我們兒女的生命當中來運行,
[00:17:26.420 --> 00:17:32.900]  用他的榮耀親自吸引我們的孩子們,使他們迴轉來歸向神。
[00:17:32.900 --> 00:17:35.220]  Amen, Hallelujah!
[00:17:35.220 --> 00:17:38.940]  第三,要祈求復興我們的生命。
[00:17:38.940 --> 00:17:43.420]  跟他說祈求復興我們的生命,跟他說,
[00:17:43.420 --> 00:17:47.940]  是七節這裡說願主的榮美歸於我們身上,
[00:17:47.940 --> 00:17:51.540]  換作讓主來更新我們的生命,
[00:17:51.540 --> 00:17:55.700]  好讓我們的生命能夠彰顯出神的榮美來。
[00:17:55.700 --> 00:17:57.900]  為什麼要更新呢?你說。
[00:17:57.900 --> 00:18:00.340]  因為如果我們生命不被更新的話,
[00:18:00.340 --> 00:18:04.580]  我們裡面就充滿舊有的東西了,
[00:18:04.580 --> 00:18:07.100]  充滿了老我的生命,
[00:18:07.100 --> 00:18:10.180]  那個舊有的生活習慣,
[00:18:10.180 --> 00:18:13.860]  文化所帶來的傳統的包袱,
[00:18:13.860 --> 00:18:18.740]  過去生命當中多少的失敗,失望,
[00:18:18.740 --> 00:18:25.020]  而且這些過去的東西,舊有,在我們生命當中越累積越多,
[00:18:25.020 --> 00:18:31.860]  以至於主的生命在我們裡面根本動彈不得,無法永留。
[00:18:31.860 --> 00:18:34.260]  就像David Connolly Stacey穆斯林拜訪說,
[00:18:34.260 --> 00:18:37.180]  我們生命被卡住了,
[00:18:37.180 --> 00:18:39.940]  你感覺有時候你的生命被卡住了嗎?
[00:18:39.940 --> 00:18:44.260]  我告訴你,太多時候你生命裡面太多舊有的東西了,
[00:18:44.260 --> 00:18:45.460]  舊有的東西。
[00:18:45.460 --> 00:18:49.660]  就好像在你家的衣櫃,你回家看看你家衣櫃吧,
[00:18:49.660 --> 00:18:52.620]  三十年前的衣服還掛在那裡,你知道嗎?
[00:18:52.620 --> 00:18:58.140]  無論三十年穿得多麼漂亮,我告訴你那已經不合身了啦,
[00:18:58.140 --> 00:19:03.380]  就算合身也不合時了啦,趕快送出去,Amen?
[00:19:03.380 --> 00:19:06.340]  回家看看你們家的Garage吧,
[00:19:06.340 --> 00:19:16.340]  充滿了Junk,弟兄們,充滿了Junk,堆積如山,捨不得丟咧。
[00:19:16.340 --> 00:19:18.820]  多少時候我們生命不就如此嗎?
[00:19:18.820 --> 00:19:25.340]  哦,多少舊有的事物,舊有的創傷,多少的回憶啊,
[00:19:25.340 --> 00:19:29.780]  我們緊緊地抓住,我們不肯放下,
[00:19:29.780 --> 00:19:34.540]  不容許神的手來工作,也不容許神的生命來永留。
[00:19:34.540 --> 00:19:39.460]  No, no, no,弟兄姐妹,今天你要放下這一切舊有的瑕疵,
[00:19:39.460 --> 00:19:43.100]  你要為主人公放下,Let it go!
[00:19:43.100 --> 00:19:46.660]  跟你媽說你要放下這一切,你跟他說,
[00:19:46.660 --> 00:19:49.980]  做一個基督徒你要明白一件事情,
[00:19:49.980 --> 00:19:53.860]  你要知道在裡面有極大的能力啦,
[00:19:53.860 --> 00:19:56.780]  我在這裡面有極大的能力啦,
[00:19:56.780 --> 00:20:00.180]  主的生命是個得勝的生命,
[00:20:00.180 --> 00:20:02.900]  主的生命是個有能力的生命,
[00:20:02.900 --> 00:20:06.860]  因為主的生命是帶著十字架的能力,
[00:20:06.860 --> 00:20:09.660]  能夠斷開一切罪惡的詮釋。
[00:20:09.660 --> 00:20:12.660]  今天無論你說你被多少罪惡所捆綁,
[00:20:12.660 --> 00:20:17.660]  我告訴你,每個罪惡十字架內不能夠斷開,
[00:20:17.660 --> 00:20:21.140]  主的生命帶著十字架的能力,
[00:20:21.140 --> 00:20:24.500]  主的生命帶著死裡復活的大能,
[00:20:24.500 --> 00:20:27.060]  能夠在你生命中帶來翻轉的能力,
[00:20:27.060 --> 00:20:30.820]  無論你說你的生命好像在一種卡住的,
[00:20:30.820 --> 00:20:33.340]  好像沒有辦法動彈,我告訴你,
[00:20:33.340 --> 00:20:36.620]  死裡復活的大能在裡面要翻轉你的心境,
[00:20:36.620 --> 00:20:39.340]  翻轉你的環境,我告訴你,
[00:20:39.340 --> 00:20:42.780]  主的生命帶著五瞬間的能力,
[00:20:42.780 --> 00:20:48.060]  讓你的生活有動力,有活力,有熱力,
[00:20:48.060 --> 00:20:53.060]  讓你侍奉有果孝,生活有能力,Amen?
[00:20:53.060 --> 00:20:58.860]  Hello?Amen?
[00:20:58.860 --> 00:21:02.500]  你做基督徒做這麼久,你以為基督徒就這個樣子啊?
[00:21:02.500 --> 00:21:05.540]  我看那個基督徒不死不活,我告訴你,
[00:21:05.540 --> 00:21:09.660]  Come on,基督的生命不是這樣的生命,
[00:21:09.660 --> 00:21:14.860]  不是不死不活的,是大有能力的,Amen?
