
[00:00:00.000 --> 00:00:08.000]  (主席)感謝天父讓我們一同聚會,敬拜,讚美,我們一同低頭禱告
[00:06:12.000 --> 00:06:14.000]  感謝主
[00:06:14.000 --> 00:06:18.000]  神的恩典是他的憐憫
[00:06:18.000 --> 00:06:21.000]  讓我們今年又定了一個題目
[00:06:21.000 --> 00:06:23.000]  叫做「蒙詔與使命」
[00:06:23.000 --> 00:06:25.000]  什麼是蒙詔?
[00:06:25.000 --> 00:06:32.000]  不是那六千人之中,如果有十分一、八分一的人願意進入神學院
[00:06:32.000 --> 00:06:34.000]  是因為他們蒙詔,不是的
[00:06:34.000 --> 00:06:38.000]  蒙詔是在神創造世界之後,人類墮落
[00:06:38.000 --> 00:06:41.000]  不聽神的話語墮落
[00:06:41.000 --> 00:06:46.000]  不是奸人擄掠、殺人放火、偷窺、解騙那些人墮落
[00:06:46.000 --> 00:06:50.000]  是因為不聽上帝的話墮落了的人
[00:06:50.000 --> 00:06:51.000]  得蒙請求的時候
[00:06:51.000 --> 00:06:55.000]  當亞當考驗犯罪的時候,耶和華神不是不知道他在哪裡
[00:06:55.000 --> 00:06:58.000]  但是耶和華神就發出一個呼喚
[00:06:58.000 --> 00:07:00.000]  一個呼召
[00:07:00.000 --> 00:07:03.000]  亞當啊,你在哪裡?
[00:07:03.000 --> 00:07:05.000]  Where are you?
[00:07:05.000 --> 00:07:11.000]  今天如果你覺得蒙詔是別人的事情
[00:07:11.000 --> 00:07:13.000]  好像你聽早上講道會說
[00:07:13.000 --> 00:07:16.000]  在罪中打滾的二人是大衛
[00:07:16.000 --> 00:07:21.000]  那我告訴你,你的基本福音都沒有了
[00:07:21.000 --> 00:07:27.000]  有人以為我在台上開玩笑,講劉因德三個字
[00:07:27.000 --> 00:07:29.000]  不是的,我看完題目之後
[00:07:29.000 --> 00:07:33.000]  我一心想,咦,我們講完的英文名字
[00:07:33.000 --> 00:07:35.000]  我同學也有些認識
[00:07:35.000 --> 00:07:37.000]  他的名字叫David
[00:07:37.000 --> 00:07:39.000]  這麼巧,這次講自己
[00:07:39.000 --> 00:07:44.000]  當我這樣想的時候
[00:07:44.000 --> 00:07:46.000]  我又沒有想到聖經裡面的大衛
[00:07:46.000 --> 00:07:47.000]  我又想起他
[00:07:47.000 --> 00:07:48.000]  想起他之後
[00:07:48.000 --> 00:07:49.000]  接著我想起
[00:07:49.000 --> 00:07:50.000]  是不是他?
[00:07:50.000 --> 00:07:51.000]  不是
[00:07:51.000 --> 00:07:55.000]  在罪中打滾的人
[00:07:55.000 --> 00:07:56.000]  二人是誰?
[00:07:56.000 --> 00:07:58.000]  是誰?
[00:07:58.000 --> 00:08:01.000]  劉因德
[00:08:01.000 --> 00:08:03.000]  你跟我一起讀這個名字
[00:08:03.000 --> 00:08:07.000]  在信息裡面
[00:08:07.000 --> 00:08:11.000]  我曾經對我們教會裡面的弟兄姊妹說過
[00:08:11.000 --> 00:08:13.000]  你事前看看這幾張聖經
[00:08:13.000 --> 00:08:15.000]  然後你看看他會怎麼說
[00:08:15.000 --> 00:08:18.000]  不是我去推崇一個人
[00:08:18.000 --> 00:08:19.000]  不是
[00:08:19.000 --> 00:08:22.000]  如果你明白他那一次自己講了見證
[00:08:22.000 --> 00:08:25.000]  他身分沒有見到太太死了
[00:08:25.000 --> 00:08:27.000]  接著第二個太太
[00:08:27.000 --> 00:08:29.000]  第一個小孩流產
[00:08:29.000 --> 00:08:31.000]  這些打擊
[00:08:31.000 --> 00:08:34.000]  不是這麼容易受的
[00:08:34.000 --> 00:08:40.000]  當然他不會全部講給你聽
[00:08:43.000 --> 00:08:44.000]  但是
[00:08:44.000 --> 00:08:50.000]  到最後那一課
[00:08:50.000 --> 00:08:52.000]  我感謝神
[00:08:52.000 --> 00:08:54.000]  我真的到那一刻
[00:08:54.000 --> 00:08:56.000]  我都曾經講過大衛的生平
[00:08:56.000 --> 00:08:59.000]  但到最後那一課我完全明白了
[00:08:59.000 --> 00:09:04.000]  為什麼大衛不稱自己為王
[00:09:04.000 --> 00:09:07.000]  要成為一個祭司
[00:09:07.000 --> 00:09:12.000]  今天我相信我們在座每一位弟兄姊妹
[00:09:13.000 --> 00:09:15.000]  都知道我們蒙召
[00:09:15.000 --> 00:09:18.000]  有了這個信仰
[00:09:18.000 --> 00:09:19.000]  蒙因德教
[00:09:19.000 --> 00:09:24.000]  信仰就是生活
[00:09:24.000 --> 00:09:27.000]  生活就是使命
[00:09:27.000 --> 00:09:31.000]  有一個小朋友七歲
[00:09:31.000 --> 00:09:33.000]  跟著他大人去聽
[00:09:33.000 --> 00:09:35.000]  聽完之後
[00:09:35.000 --> 00:09:37.000]  這三個字已經在他心中
[00:09:37.000 --> 00:09:39.000]  他識背了
[00:09:41.000 --> 00:09:43.000]  我希望這些不是口號
[00:09:43.000 --> 00:09:45.000]  不是在大會裡
[00:09:45.000 --> 00:09:47.000]  給大家一些提示這麼簡單
[00:09:47.000 --> 00:09:50.000]  而是上一次7月1號
[00:09:50.000 --> 00:09:53.000]  我講過使命和福音
[00:09:53.000 --> 00:09:55.000]  夢跳有這個使命要傳福音
[00:09:55.000 --> 00:09:57.000]  但問題是你要傳福音
[00:09:57.000 --> 00:09:58.000]  你的力量從哪裡來
[00:09:58.000 --> 00:10:00.000]  動力從何而來
[00:10:00.000 --> 00:10:04.000]  我相信一講宣教講到傳福音
[00:10:04.000 --> 00:10:07.000]  弟兄姊妹都會有些激動激勵
[00:10:07.000 --> 00:10:09.000]  是真的要去
[00:10:09.000 --> 00:10:10.000]  為什麼
[00:10:10.000 --> 00:10:11.000]  因為可憐
[00:10:11.000 --> 00:10:12.000]  需要救恩
[00:10:12.000 --> 00:10:14.000]  弟兄姊妹
[00:10:14.000 --> 00:10:17.000]  若然傳福音的動力純粹在於
[00:10:17.000 --> 00:10:19.000]  有人可憐你這樣做
[00:10:19.000 --> 00:10:22.000]  如果那些人不值得可憐的時候
[00:10:22.000 --> 00:10:23.000]  你就一定不會做
[00:10:23.000 --> 00:10:27.000]  如果我用另一個例子
[00:10:27.000 --> 00:10:28.000]  講回在我們生活中間
[00:10:28.000 --> 00:10:30.000]  你的奉獻
[00:10:30.000 --> 00:10:33.000]  不是施捨金錢
[00:10:33.000 --> 00:10:37.000]  當我這樣講的時候
[00:10:37.000 --> 00:10:39.000]  是很深刻感受的
[00:10:41.000 --> 00:10:42.000]  我不會
[00:10:42.000 --> 00:10:43.000]  我再講一次
[00:10:43.000 --> 00:10:45.000]  我不會一邊逛街
[00:10:45.000 --> 00:10:47.000]  一邊從碼頭過來
[00:10:47.000 --> 00:10:48.000]  車站走路的時候
[00:10:48.000 --> 00:10:50.000]  看到沿途有這麼多窮困人
[00:10:50.000 --> 00:10:52.000]  於是我就準備了一大堆銀紙
[00:10:52.000 --> 00:10:53.000]  逐個逐個派
[00:10:53.000 --> 00:10:54.000]  我不會這樣做
[00:10:54.000 --> 00:10:58.000]  但你說我有沒有感動他做呢
[00:10:58.000 --> 00:10:59.000]  會有的
[00:10:59.000 --> 00:11:01.000]  但不是一定這樣做
[00:11:01.000 --> 00:11:02.000]  原因就是
[00:11:02.000 --> 00:11:05.000]  我如果看到只是因為他的需要
[00:11:05.000 --> 00:11:06.000]  我給他錢
[00:11:06.000 --> 00:11:08.000]  這是施捨
[00:11:10.000 --> 00:11:12.000]  可能有些人很有愛心
[00:11:12.000 --> 00:11:15.000]  有些人很有興趣
[00:11:15.000 --> 00:11:17.000]  好像我看到的時候賣旗那樣
[00:11:17.000 --> 00:11:20.000]  我也會有些興趣
[00:11:20.000 --> 00:11:21.000]  做這件事
[00:11:21.000 --> 00:11:22.000]  是幫人
[00:11:22.000 --> 00:11:23.000]  為什麼呢
[00:11:23.000 --> 00:11:26.000]  因為我特別見這些父母
[00:11:26.000 --> 00:11:28.000]  特別是媽媽
[00:11:28.000 --> 00:11:30.000]  帶著小孩一起賣旗那些
[00:11:30.000 --> 00:11:32.000]  所以有時你看到
[00:11:32.000 --> 00:11:36.000]  我回來連了幾個花朵
[00:11:36.000 --> 00:11:39.000]  不是賣命有錢給錢
[00:11:40.000 --> 00:11:42.000]  覺得真的值得鼓勵
[00:11:42.000 --> 00:11:44.000]  就做這些行動
[00:11:44.000 --> 00:11:46.000]  你給多幾次也無所謂
[00:11:46.000 --> 00:11:47.000]  對我們來說
[00:11:47.000 --> 00:11:52.000]  但是當我們願意
[00:11:52.000 --> 00:11:55.000]  在神面前奉獻的時候
[00:11:55.000 --> 00:11:58.000]  不是因為上帝沒錢
[00:11:58.000 --> 00:12:00.000]  要你給錢他
[00:12:00.000 --> 00:12:04.000]  十一奉獻不是因為
[00:12:04.000 --> 00:12:07.000]  神的家窮困
[00:12:07.000 --> 00:12:10.000]  所以你要出糧給他
[00:12:10.000 --> 00:12:16.000]  是基於聖靈的感動
[00:12:16.000 --> 00:12:20.000]  然後願意在神面前拜上
[00:12:20.000 --> 00:12:23.000]  我不是單單提這個地方
[00:12:23.000 --> 00:12:26.000]  很多人很關心整個大會的需要
[00:12:26.000 --> 00:12:29.000]  第一天第二天奉獻都是
[00:12:29.000 --> 00:12:32.000]  過十八千萬
[00:12:32.000 --> 00:12:33.000]  十萬
[00:12:33.000 --> 00:12:35.000]  就是六位數字
[00:12:35.000 --> 00:12:37.000]  二十萬四十萬
[00:12:37.000 --> 00:12:40.000]  作為大會有時我們不會很擔心
[00:12:40.000 --> 00:12:42.000]  但有時也要看看
[00:12:42.000 --> 00:12:44.000]  如果按照這樣的進度
[00:12:44.000 --> 00:12:45.000]  這樣的估量
[00:12:45.000 --> 00:12:47.000]  這樣的人的計算
[00:12:47.000 --> 00:12:49.000]  這樣出席的人次
[00:12:49.000 --> 00:12:54.000]  大概今年到八月十日的時候
[00:12:54.000 --> 00:12:56.000]  也是二三百萬左右
[00:12:56.000 --> 00:12:57.000]  是不是
[00:12:57.000 --> 00:13:00.000]  我們也有公佈
[00:13:00.000 --> 00:13:02.000]  後來我們同事會商量
[00:13:02.000 --> 00:13:03.000]  我們不是說
[00:13:03.000 --> 00:13:05.000]  告訴弟兄姊妹我們需要甚麼
[00:13:05.000 --> 00:13:07.000]  而是指這個數字讓大家知道
[00:13:07.000 --> 00:13:09.000]  我們的參與到甚麼程度
[00:13:09.000 --> 00:13:11.000]  到昨天我們感恩聚會
[00:13:11.000 --> 00:13:13.000]  有奇蹟出現
[00:13:13.000 --> 00:13:16.000]  數字奉獻到六百二十萬
[00:13:16.000 --> 00:13:22.000]  沒有第二奉獻袋
[00:13:22.000 --> 00:13:25.000]  心靈堂是神給我們的傳統
[00:13:25.000 --> 00:13:27.000]  我們沒有第二奉獻袋
[00:13:27.000 --> 00:13:30.000]  是弟兄姊妹甘心樂意
[00:13:30.000 --> 00:13:32.000]  或者說得嚴重一點
[00:13:32.000 --> 00:13:36.000]  將你辛辛苦苦賺來的血汗錢
[00:13:36.000 --> 00:13:39.000]  甚至乎有些拿公援的錢
[00:13:39.000 --> 00:13:41.000]  送入神的家
[00:13:41.000 --> 00:13:44.000]  你們要做的是
[00:13:44.000 --> 00:13:47.000]  祈禱求主給教會負責的
[00:13:47.000 --> 00:13:51.000]  要懂得怎樣去分配這些資源
[00:13:51.000 --> 00:13:53.000]  使更多人能夠蒙恩
[00:13:53.000 --> 00:13:55.000]  所以請記住
[00:13:55.000 --> 00:13:57.000]  奉獻不是施捨
[00:13:57.000 --> 00:13:59.000]  否則
[00:13:59.000 --> 00:14:01.000]  你賣了田產
[00:14:01.000 --> 00:14:03.000]  告訴彼得
[00:14:03.000 --> 00:14:04.000]  就在這裡了
[00:14:04.000 --> 00:14:06.000]  結果那些奉獻的人
[00:14:06.000 --> 00:14:08.000]  馬上死在那裡
[00:14:08.000 --> 00:14:14.000]  求主憐憫我們
[00:14:14.000 --> 00:14:17.000]  讓我們經歷這些學習
[00:14:17.000 --> 00:14:20.000]  今天和大家要看
[00:14:20.000 --> 00:14:21.000]  這一段經文
[00:14:21.000 --> 00:14:23.000]  使命與動力
[00:14:23.000 --> 00:14:28.000]  當你知道我們蒙召
[00:14:28.000 --> 00:14:30.000]  是得到這個救贖的恩典
[00:14:30.000 --> 00:14:32.000]  我們就有這個信仰
[00:14:32.000 --> 00:14:34.000]  我們就會有一種生活
[00:14:34.000 --> 00:14:36.000]  活出我們的使命
[00:14:36.000 --> 00:14:38.000]  很短時間
[00:14:38.000 --> 00:14:40.000]  今天分開三部份來看
[00:14:40.000 --> 00:14:42.000]  Ephesians 3 第三章說到
[00:14:42.000 --> 00:14:44.000]  保羅為這間教會
[00:14:44.000 --> 00:14:46.000]  在神面前屈膝禱告
[00:14:46.000 --> 00:14:50.000]  讓他們明白神的愛
[00:14:50.000 --> 00:14:52.000]  明白神的愛
[00:14:52.000 --> 00:14:55.000]  我相信過去大家都聽過一篇道理
[00:14:55.000 --> 00:14:56.000]  長闊高深
[00:14:56.000 --> 00:14:59.000]  其實長闊高深這四個字
[00:14:59.000 --> 00:15:02.000]  如果你能夠理解
[00:15:02.000 --> 00:15:03.000]  是無法量度的
[00:15:03.000 --> 00:15:05.000]  有多高
[00:15:05.000 --> 00:15:07.000]  有多闊
[00:15:07.000 --> 00:15:09.000]  有多深
[00:15:09.000 --> 00:15:11.000]  神的愛就是這樣
[00:15:11.000 --> 00:15:12.000]  莫名其妙
[00:15:12.000 --> 00:15:16.000]  但是如果你沒有這個愛的動力
[00:15:16.000 --> 00:15:18.000]  從神而來的話
[00:15:18.000 --> 00:15:22.000]  那你是基於你自己本身有的
[00:15:22.000 --> 00:15:24.000]  好東西
[00:15:24.000 --> 00:15:27.000]  我同情心有
[00:15:27.000 --> 00:15:28.000]  我有理解力
[00:15:29.000 --> 00:15:31.000]  我有很慷慨的心態
[00:15:31.000 --> 00:15:32.000]  這一切
[00:15:32.000 --> 00:15:34.000]  可不可以
[00:15:34.000 --> 00:15:36.000]  去完成
[00:15:36.000 --> 00:15:38.000]  上帝給你的使命
[00:15:38.000 --> 00:15:43.000]  一個人如果在地上
[00:15:43.000 --> 00:15:45.000]  不能夠完成神給他的使命
[00:15:45.000 --> 00:15:48.000]  我覺得答案就在
[00:15:48.000 --> 00:15:50.000]  約翰福音第十七章
[00:15:50.000 --> 00:15:53.000]  耶穌就快要離開世界的時候
[00:15:53.000 --> 00:15:55.000]  一個向天父禱告
[00:15:55.000 --> 00:15:56.000]  他說父神啊
[00:15:56.000 --> 00:15:57.000]  我已經榮耀你了
[00:15:57.000 --> 00:15:59.000]  因為你交託給我的事工
[00:15:59.000 --> 00:16:01.000]  我已經完成了
[00:16:01.000 --> 00:16:04.000]  所以榮耀的人生
[00:16:04.000 --> 00:16:06.000]  只有一件事
[00:16:06.000 --> 00:16:08.000]  完成
[00:16:08.000 --> 00:16:10.000]  上帝給你的使命
[00:16:10.000 --> 00:16:12.000]  這個使命
[00:16:12.000 --> 00:16:14.000]  不是給所有的人
[00:16:14.000 --> 00:16:16.000]  這個使命
[00:16:16.000 --> 00:16:19.000]  上帝是愛世界上所有的人
[00:16:19.000 --> 00:16:20.000]  所以神愛世人
[00:16:20.000 --> 00:16:21.000]  但是使命
[00:16:21.000 --> 00:16:24.000]  只是給他的兒女
[00:16:27.000 --> 00:16:28.000]  所以弟子們
[00:16:28.000 --> 00:16:31.000]  使命的動力
[00:16:31.000 --> 00:16:32.000]  第一點
[00:16:32.000 --> 00:16:33.000]  是讓我們知道
[00:16:33.000 --> 00:16:34.000]  你和我
[00:16:34.000 --> 00:16:35.000]  今天
[00:16:35.000 --> 00:16:37.000]  在這個信仰裡面
[00:16:37.000 --> 00:16:39.000]  我們的身份
[00:16:39.000 --> 00:16:41.000]  約翰一書第三章一到三節
[00:16:41.000 --> 00:16:44.000]  你看父子給我們何等的慈愛
[00:16:44.000 --> 00:16:48.000]  使我們得稱為神的兒女
[00:16:48.000 --> 00:16:51.000]  我們也真是他的兒女
[00:16:51.000 --> 00:16:54.000]  世人不認識我們
[00:16:54.000 --> 00:16:56.000]  因為未曾認識他
[00:16:56.000 --> 00:16:59.000]  不認識耶穌的人
[00:16:59.000 --> 00:17:02.000]  是不能夠做神的兒女
[00:17:02.000 --> 00:17:05.000]  這個認識
[00:17:05.000 --> 00:17:08.000]  不是知道耶穌是
[00:17:08.000 --> 00:17:10.000]  公元後
[00:17:10.000 --> 00:17:13.000]  世界三大偉人之一的猶太人
[00:17:13.000 --> 00:17:14.000]  不是這個叫認識
[00:17:14.000 --> 00:17:15.000]  這個叫知道
[00:17:15.000 --> 00:17:18.000]  你所認識的耶穌
[00:17:18.000 --> 00:17:19.000]  是獨一的真神
[00:17:19.000 --> 00:17:21.000]  是無所不能的神
[00:17:21.000 --> 00:17:23.000]  是行其事不可勝數的神
[00:17:24.000 --> 00:17:26.000]  耶穌在世的時候
[00:17:26.000 --> 00:17:28.000]  做了很多很多事情
[00:17:28.000 --> 00:17:29.000]  不過有些事情
[00:17:29.000 --> 00:17:30.000]  祂留下來沒有做
[00:17:30.000 --> 00:17:32.000]  不知這次你聽到
[00:17:32.000 --> 00:17:33.000]  中間有沒有聽到
[00:17:33.000 --> 00:17:34.000]  晚上說了一個人
[00:17:34.000 --> 00:17:35.000]  彼得
[00:17:35.000 --> 00:17:37.000]  叫尾門口的拳頭去起立
[00:17:37.000 --> 00:17:40.000]  我發覺原來
[00:17:40.000 --> 00:17:42.000]  那個人的年紀
[00:17:42.000 --> 00:17:45.000]  按年日計算
[00:17:45.000 --> 00:17:46.000]  耶穌時代
[00:17:46.000 --> 00:17:47.000]  他也在那裡
[00:17:47.000 --> 00:17:49.000]  不過耶穌沒有治他
[00:17:49.000 --> 00:17:51.000]  留給誰做?
[00:17:51.000 --> 00:17:53.000]  留給彼得做
[00:17:55.000 --> 00:17:57.000]  我發覺原來
[00:17:57.000 --> 00:17:59.000]  我們今天成為神的兒女
[00:17:59.000 --> 00:18:01.000]  使我們可以認識祂
[00:18:01.000 --> 00:18:02.000]  第三第二節
[00:18:02.000 --> 00:18:03.000]  親愛的兄弟
[00:18:03.000 --> 00:18:05.000]  我們現在是神的兒女
[00:18:05.000 --> 00:18:07.000]  將來如何還未顯明
[00:18:07.000 --> 00:18:10.000]  但我們知道
[00:18:10.000 --> 00:18:12.000]  知道這個詞
[00:18:12.000 --> 00:18:15.000]  是包括有信的意思
[00:18:15.000 --> 00:18:19.000]  希伯來書說到我們
[00:18:19.000 --> 00:18:22.000]  信是未見之事的實體
[00:18:22.000 --> 00:18:24.000]  我們知道
[00:18:24.000 --> 00:18:25.000]  知道什麼?
[00:18:25.000 --> 00:18:26.000]  主若顯現
[00:18:26.000 --> 00:18:29.000]  我們相信耶穌顯現的時候
[00:18:29.000 --> 00:18:31.000]  我們必要像祂
[00:18:31.000 --> 00:18:34.000]  因為必得見祂的真體
[00:18:34.000 --> 00:18:36.000]  凡是祂有這個子母的人
[00:18:36.000 --> 00:18:37.000]  就潔淨自己
[00:18:37.000 --> 00:18:39.000]  像祂潔淨一樣
[00:18:39.000 --> 00:18:42.000]  弟子們
[00:18:42.000 --> 00:18:44.000]  你信不信
[00:18:44.000 --> 00:18:45.000]  到有一天
[00:18:45.000 --> 00:18:47.000]  主顯現
[00:18:47.000 --> 00:18:48.000]  那天說到
[00:18:48.000 --> 00:18:49.000]  主再來的時候
[00:18:50.000 --> 00:18:52.000]  我們必要像祂
[00:18:52.000 --> 00:18:54.000]  每年盤年會
[00:18:54.000 --> 00:18:55.000]  最後都唱一首詩
[00:18:55.000 --> 00:18:57.000]  在那邊點名的時候
[00:18:57.000 --> 00:18:58.000]  可能奇怪
[00:18:58.000 --> 00:19:00.000]  為什麼年年都唱一首歌呢?
[00:19:00.000 --> 00:19:02.000]  其實這個歌
[00:19:02.000 --> 00:19:04.000]  我記得很多年前
[00:19:04.000 --> 00:19:05.000]  我在荃灣有一個
[00:19:05.000 --> 00:19:07.000]  反映報道會的時候
[00:19:07.000 --> 00:19:08.000]  就唱這首詩結束
[00:19:08.000 --> 00:19:10.000]  我就問三個問題
[00:19:10.000 --> 00:19:11.000]  第一個問題
[00:19:11.000 --> 00:19:14.000]  凡是知道主耶穌要再來的時候
[00:19:14.000 --> 00:19:16.000]  你能夠得救被提的
[00:19:16.000 --> 00:19:17.000]  請你起立場
[00:19:18.000 --> 00:19:20.000]  整個堂會裡面
[00:19:20.000 --> 00:19:22.000]  沒有三分之一的人敢站起來
[00:19:22.000 --> 00:19:28.000]  後來我就呼籲
[00:19:28.000 --> 00:19:29.000]  這樣吧
[00:19:29.000 --> 00:19:30.000]  你如果
[00:19:30.000 --> 00:19:31.000]  我先問一個
[00:19:31.000 --> 00:19:33.000]  你能夠得勝的
[00:19:33.000 --> 00:19:34.000]  沒有人站起來
