
[00:00:00.000 --> 00:00:02.680]  感謝神可以再一次有機會
[00:03:47.320 --> 00:03:50.120]  一沒有數據沒有Wi-Fi
[00:03:50.120 --> 00:03:52.880]  亂七八糟的 是不是
[00:03:52.880 --> 00:03:54.760]  我說你很想死 有些
[00:03:54.760 --> 00:03:56.520]  如果特別來到澳洲
[00:03:56.520 --> 00:03:57.880]  很久之前
[00:03:57.880 --> 00:04:03.600]  那些數據不是這麼好的 不是幾十Gbps的
[00:04:03.600 --> 00:04:07.320]  你說香港無限上網
[00:04:07.320 --> 00:04:09.600]  來到這裡限制你上網
[00:04:09.600 --> 00:04:11.800]  你說你真是想死
[00:04:11.800 --> 00:04:14.200]  或者有些人來到這裡
[00:04:14.200 --> 00:04:16.600]  吃三文治 你又怎樣
[00:04:16.600 --> 00:04:18.800]  你說我又想死了 是不是
[00:04:18.800 --> 00:04:22.680]  沒有飯吃 是不是
[00:04:22.680 --> 00:04:25.600]  有位心理學家這樣說
[00:04:25.600 --> 00:04:28.160]  人的願望
[00:04:28.160 --> 00:04:30.280]  當他感覺不到
[00:04:30.280 --> 00:04:32.000]  得不到滿足
[00:04:32.000 --> 00:04:33.640]  他會失望
[00:04:33.640 --> 00:04:36.320]  失望嚴重一點
[00:04:36.320 --> 00:04:39.120]  會產生抑鬱
[00:04:39.120 --> 00:04:41.880]  再嚴重一點就想死了
[00:04:41.880 --> 00:04:44.680]  我不知道你同不同意
[00:04:44.680 --> 00:04:46.840]  你有沒有這樣的感覺
[00:04:46.840 --> 00:04:48.000]  沒有
[00:04:48.000 --> 00:04:49.000]  有
[00:04:49.000 --> 00:04:50.160]  曾經
[00:04:50.160 --> 00:04:55.080]  你有沒有這樣的感覺
[00:04:55.080 --> 00:05:00.160]  全球每年差不多有一百萬人
[00:05:00.160 --> 00:05:03.160]  是自殺輕生的
[00:05:03.160 --> 00:05:07.600]  成為在十五歲至廿九歲
[00:05:07.600 --> 00:05:10.440]  有沒有這些年紀的弟兄姊妹
[00:05:10.440 --> 00:05:17.480]  第二號殺手
[00:05:17.480 --> 00:05:21.280]  你看到甚麼
[00:05:21.280 --> 00:05:22.960]  解釋這個圖
[00:05:22.960 --> 00:05:26.400]  你看到這些
[00:05:26.400 --> 00:05:29.920]  咖啡色很嚴重的
[00:05:29.920 --> 00:05:33.520]  比較上面很嚴重的
[00:05:33.520 --> 00:05:36.120]  白色是跟著來的
[00:05:36.120 --> 00:05:38.280]  是誰
[00:05:38.280 --> 00:05:40.400]  澳洲
[00:05:40.400 --> 00:05:44.400]  美國那些很嚴重的
[00:05:44.400 --> 00:05:49.600]  好
[00:05:49.600 --> 00:05:57.360]  除了直接的犧牲
[00:05:57.360 --> 00:06:00.600]  有兩種的死亡
[00:06:00.600 --> 00:06:05.200]  是跟絕望有關係的
[00:06:05.200 --> 00:06:08.600]  當人的心靈
[00:06:08.600 --> 00:06:11.160]  願望得不到滿足
[00:06:11.160 --> 00:06:16.040]  人試圖用很多東西去麻醉自己
[00:06:16.040 --> 00:06:19.680]  人怎樣麻醉自己呢
[00:06:19.680 --> 00:06:22.800]  特別在西方社會
[00:06:22.800 --> 00:06:25.400]  在一些富裕的社會
[00:06:25.400 --> 00:06:30.880]  人是通過喝酒和吸毒
[00:06:30.880 --> 00:06:34.800]  這個可以說是間接死亡
[00:06:34.800 --> 00:06:39.960]  這個數目是2021年
[00:06:39.960 --> 00:06:47.920]  因著喝酒而死的人有多少呢
[00:06:47.920 --> 00:06:52.760]  每年其實都有二百多萬的人
[00:06:52.760 --> 00:06:55.920]  因為喝酒而死的
[00:06:55.920 --> 00:06:58.720]  哪些地方比較多呢
[00:06:58.720 --> 00:07:02.560]  俄羅斯、美國、中國
[00:07:02.560 --> 00:07:05.320]  隨著接著是哪裏
[00:07:05.320 --> 00:07:08.120]  接著又是我們澳洲
[00:07:08.120 --> 00:07:12.280]  大家可能沒想過
[00:07:12.280 --> 00:07:15.360]  因為我們都不是這些人
[00:07:15.360 --> 00:07:18.800]  但是其實每一年都有幾百
[00:07:18.800 --> 00:07:21.040]  二、三百萬的人
[00:07:21.040 --> 00:07:27.800]  是因為酒精而死的
[00:07:27.800 --> 00:07:29.040]  想一想
[00:07:29.040 --> 00:07:34.160]  每年多少人喝酒呢
[00:07:34.160 --> 00:07:36.000]  2019年
[00:07:36.000 --> 00:07:40.600]  其中沒有看這些顏色的
[00:07:40.600 --> 00:07:42.920]  你看到澳洲
[00:07:42.920 --> 00:07:48.040]  和喝多酒的國家差不多
[00:07:48.040 --> 00:07:51.040]  好
[00:07:51.040 --> 00:07:55.680]  因為濫藥而死的
[00:07:55.680 --> 00:07:59.960]  每年都有幾十萬人
[00:07:59.960 --> 00:08:05.320]  哪些地方比較多呢
[00:08:05.320 --> 00:08:07.920]  美國
[00:08:07.920 --> 00:08:12.120]  我們經常聽到芬太尼
[00:08:12.120 --> 00:08:13.400]  有沒有聽到
[00:08:13.400 --> 00:08:16.640]  經常聽到芬太尼
[00:08:16.640 --> 00:08:22.480]  其中一個濫藥而死的
[00:08:22.480 --> 00:08:25.480]  每年都有幾十萬人
[00:08:25.480 --> 00:08:30.120]  因此而死亡
[00:08:30.120 --> 00:08:31.560]  美國很嚴重
[00:08:31.560 --> 00:08:33.960]  每五分鐘有一個人
[00:08:33.960 --> 00:08:37.600]  濫藥而死的
[00:08:37.600 --> 00:08:41.680]  大家有沒有看那些喪屍片
[00:08:41.680 --> 00:08:42.840]  沒有吧
[00:08:42.840 --> 00:08:47.200]  看到美國街頭的人
[00:08:47.200 --> 00:08:48.800]  你有沒有看過
[00:08:48.800 --> 00:08:50.520]  有啊 是不是
[00:08:50.520 --> 00:08:54.600]  他們就是因為吸了很多芬太尼
[00:08:54.600 --> 00:08:59.240]  早上好像彎低了
[00:08:59.240 --> 00:09:04.040]  我們叫做芬太尼的彎折
[00:09:04.040 --> 00:09:05.200]  Bend Fold
[00:09:05.200 --> 00:09:09.040]  就是一個這樣的狀況
[00:09:09.040 --> 00:09:11.440]  身在澳洲
[00:09:11.440 --> 00:09:14.160]  好像問題不是最差
[00:09:14.160 --> 00:09:16.880]  不過不是最好
[00:09:16.880 --> 00:09:24.160]  有一位諾貝爾經濟學家
[00:09:24.160 --> 00:09:27.360]  他和一個作者寫了一本書
[00:09:27.360 --> 00:09:35.720]  叫做《絕望死和資本主義的未來》
[00:09:35.720 --> 00:09:37.680]  他說了什麼呢
[00:09:37.680 --> 00:09:41.920]  他說了一件美國的事情
[00:09:41.920 --> 00:09:48.000]  他說美國絕望死的人
[00:09:48.000 --> 00:09:51.040]  什麼絕望死的人呢
[00:09:51.040 --> 00:09:52.800]  和自殺
[00:09:52.800 --> 00:09:56.920]  和喝酒而死的
[00:09:56.920 --> 00:09:59.640]  和濫藥而死的人
[00:09:59.640 --> 00:10:02.000]  給了一個類別
[00:10:02.000 --> 00:10:05.200]  叫做絕望死
[00:10:05.200 --> 00:10:08.480]  他發現在美國
[00:10:08.480 --> 00:10:13.880]  就是40-54歲的人
[00:10:13.880 --> 00:10:15.880]  他的絕望死
[00:10:15.880 --> 00:10:18.400]  從差不多2000年
[00:10:18.400 --> 00:10:21.720]  到現在的人死
[00:10:21.720 --> 00:10:24.640]  就是這個年紀的人
[00:10:24.640 --> 00:10:26.160]  絕望死的人
[00:10:26.160 --> 00:10:31.120]  因為這樣的濫藥
[00:10:31.120 --> 00:10:33.200]  因為喝酒
[00:10:33.200 --> 00:10:36.400]  因為自殺而死的人
[00:10:36.400 --> 00:10:39.160]  不停地加增
[00:10:39.160 --> 00:10:40.560]  為什麼呢
[00:10:40.560 --> 00:10:49.760]  他歸咎美國資本主義的社會產生貧富懸殊
[00:10:49.760 --> 00:10:53.240]  如果你能夠了解特朗普
[00:10:53.240 --> 00:10:57.120]  他經常說要讓工業回到美國
[00:10:57.120 --> 00:11:00.320]  就是因為其中一個因素
[00:11:00.320 --> 00:11:04.480]  因為當工業離開美國
[00:11:04.480 --> 00:11:09.160]  人沒有工作做
[00:11:09.160 --> 00:11:12.960]  以致引起社會的問題
[00:11:12.960 --> 00:11:16.640]  當然這只是一個社會的分析
[00:11:16.640 --> 00:11:20.760]  但是隨著這個社會的道德
[00:11:20.760 --> 00:11:23.240]  信仰的崩壞
[00:11:23.240 --> 00:11:27.680]  以致令到這個問題惡化
[00:11:27.680 --> 00:11:31.160]  隨著人工智能的發展
[00:11:31.160 --> 00:11:35.360]  展開人類說的第四次工業革命
[00:11:35.360 --> 00:11:37.680]  相信這個問題更加的嚴重
[00:11:37.680 --> 00:11:39.560]  更多人沒有工作
[00:11:39.560 --> 00:11:42.440]  更多人面對社會的改變
[00:11:42.440 --> 00:11:43.920]  我們去哪裡
[00:11:43.920 --> 00:11:48.440]  可以幫助我們面對人生的逆境呢
[00:11:48.440 --> 00:11:52.600]  社會的改變是我們改變不了的
[00:11:52.600 --> 00:11:55.520]  唯有我們能夠去改變
[00:11:55.520 --> 00:12:01.160]  才能夠面對社會的改變
[00:12:01.160 --> 00:12:03.560]  社會的問題
[00:12:03.560 --> 00:12:08.320]  除了是因為社會的制度
[00:12:08.320 --> 00:12:10.600]  社會的變化
[00:12:10.600 --> 00:12:16.440]  也是因為讓人的信仰的色味
[00:12:16.440 --> 00:12:20.120]  讓我們不能夠面對這些改變
[00:12:20.120 --> 00:12:24.080]  當人離開上帝的時候
[00:12:24.080 --> 00:12:26.880]  人看不到盼望
[00:12:26.880 --> 00:12:29.280]  人試圖用自己的方法
[00:12:29.280 --> 00:12:32.720]  去解決我們所面對的問題
[00:12:32.720 --> 00:12:34.880]  可能很多人放縱情慾
[00:12:34.880 --> 00:12:37.800]  很多人濫藥 瘀酒
[00:12:37.800 --> 00:12:41.200]  結果社會的問題產生
[00:12:41.200 --> 00:12:51.360]  這只不過是表達人類靈性的一個崩塌
[00:12:51.360 --> 00:12:55.240]  在我自己服侍的人裡面
[00:12:55.240 --> 00:12:58.600]  有時候也會遇上一些絕望的人
[00:12:58.600 --> 00:13:00.400]  想死的人
[00:13:00.400 --> 00:13:08.400]  最近在前年有機會去服侍一個這樣的弟兄
[00:13:08.400 --> 00:13:12.240]  他因為疾病 因為個人的問題
[00:13:12.240 --> 00:13:14.040]  想過想死
[00:13:14.040 --> 00:13:20.200]  結果他有機會能夠接觸到福音
[00:13:20.200 --> 00:13:22.440]  帶他回來教會
[00:13:22.440 --> 00:13:28.600]  他想死的念頭慢慢地放下
[00:13:28.600 --> 00:13:31.520]  不過有時候他又會回來
[00:13:31.520 --> 00:13:34.920]  不過弟兄姊妹的鼓勵 幫助
[00:13:34.920 --> 00:13:38.680]  他總是跨越這樣的念頭
[00:13:38.680 --> 00:13:46.200]  直到他能夠上帝引導他走到人生最悠悠的一刻
[00:13:46.200 --> 00:13:49.880]  我知道可能在我們當中
[00:13:49.880 --> 00:13:52.320]  我們未必有這些人
[00:13:52.320 --> 00:13:54.360]  未必有很想死的人
[00:13:54.360 --> 00:13:57.680]  未必是瘀酒濫藥的人
[00:13:57.680 --> 00:13:59.400]  不過在我們人生裡面
[00:13:59.400 --> 00:14:02.480]  你有沒有曾經遇到失望過呢?
[00:14:02.480 --> 00:14:05.960]  曾經你覺得你走投無路呢?
[00:14:05.960 --> 00:14:09.960]  你怎樣去面對這件事呢?
[00:14:09.960 --> 00:14:15.160]  今天很想和大家透過啟示錄
[00:14:15.160 --> 00:14:18.680]  去思想究竟我們怎樣面對
[00:14:18.680 --> 00:14:22.200]  我們人生失望的時刻
[00:14:22.200 --> 00:14:26.320]  不能夠滿足我們的願望的時刻
[00:14:26.320 --> 00:14:33.080]  我們怎樣能夠去超越這樣的情況
[00:14:33.080 --> 00:14:37.320]  不要看這些了
[00:14:37.320 --> 00:14:41.040]  我不知道大家有沒有看過啟示錄
[00:14:41.040 --> 00:14:45.840]  我不知道大家在看啟示錄時看到什麼
[00:14:45.840 --> 00:14:47.600]  可能你看到一塊雲
[00:14:47.600 --> 00:14:49.640]  當你錄錄的時候
[00:14:49.640 --> 00:14:51.320]  或者有龍有獸
[00:14:51.320 --> 00:14:54.080]  你真的不知道它在說什麼
[00:14:54.080 --> 00:14:58.400]  不過其實啟示錄是
[00:14:58.400 --> 00:15:04.360]  聖經說是約翰得到上帝的啟示
[00:15:04.360 --> 00:15:08.360]  而將這個啟示寫給
[00:15:08.360 --> 00:15:11.720]  弟兄姊妹第一世紀的基督徒
[00:15:11.720 --> 00:15:18.920]  讓他們能夠同樣看到肉眼
[00:15:18.920 --> 00:15:21.880]  不能夠看到的東西
[00:15:21.880 --> 00:15:24.960]  在第一世紀做基督徒不容易
[00:15:24.960 --> 00:15:28.120]  基督徒就好像一堆異類
[00:15:28.120 --> 00:15:32.120]  因為他們不會進廟去拜那些偶像
[00:15:32.120 --> 00:15:35.320]  他們也不會拜皇帝的像
[00:15:35.320 --> 00:15:39.800]  因此他們遇到逼迫
[00:15:39.800 --> 00:15:45.400]  但是就是在這個逼迫之中
[00:15:45.400 --> 00:15:48.360]  神透過約翰
[00:15:48.360 --> 00:15:57.920]  將上帝的啟示給當代的基督徒看到
[00:15:57.920 --> 00:16:00.920]  在這一段聖經
[00:16:00.920 --> 00:16:05.720]  我想嘗試從幾方面來看
[00:16:05.720 --> 00:16:09.160]  我們看到哪些東西看不到的東西
[00:16:09.160 --> 00:16:12.720]  我們看到什麼是我們的盼望
[00:16:12.720 --> 00:16:16.440]  我們看到什麼是我們的意義
[00:16:16.440 --> 00:16:20.320]  今天只想跟大家看第一點
[00:16:20.320 --> 00:16:23.880]  我們看到那些東西是看不到的
[00:16:23.880 --> 00:16:26.040]  那些是什麼呢
[00:16:26.040 --> 00:16:29.520]  在《啟示錄》第一章第三節
[00:16:29.520 --> 00:16:34.640]  它說耶穌基督啟示就是賜給祂
[00:16:34.640 --> 00:16:37.600]  叫祂將要快成的事
[00:16:37.600 --> 00:16:41.960]  指示去的眾僕人約翰
[00:16:41.960 --> 00:16:46.760]  弟兄姊妹 耶穌基督將祂的啟示
[00:16:46.760 --> 00:16:48.600]  給祂的眾僕人
[00:16:48.600 --> 00:16:52.040]  給祂的僕人約翰
[00:16:52.040 --> 00:16:56.880]  以致讓人都可以知道祂的啟示
[00:16:56.880 --> 00:17:02.880]  我們看到上帝基督的啟示
[00:17:02.880 --> 00:17:06.360]  跨越我們人生的困境
[00:17:06.360 --> 00:17:09.760]  就是要從我們看得到的世界
[00:17:09.760 --> 00:17:13.240]  去發現看不到的世界
[00:17:13.240 --> 00:17:16.640]  我不知道你有沒有了解
[00:17:16.640 --> 00:17:20.040]  你的眼睛看到的光譜
[00:17:20.040 --> 00:17:24.520]  原來你是看到這個光譜裡面
[00:17:24.520 --> 00:17:27.240]  很小的範圍
[00:17:27.240 --> 00:17:29.640]  我不知道這個指數
[00:17:29.640 --> 00:17:37.240]  這個數目是真的還是假的
[00:17:37.240 --> 00:17:39.080]  我可不可以去查查
[00:17:39.080 --> 00:17:47.080]  它說可見光譜佔光譜的範圍0.001%
[00:17:47.080 --> 00:17:50.240]  就是說你看不見的東西
[00:17:50.240 --> 00:17:54.440]  比你看見的東西更多
[00:17:54.440 --> 00:17:55.880]  你有沒有想過
[00:17:55.880 --> 00:18:01.800]  你看不見的世界比你看得見的世界更多
[00:18:01.800 --> 00:18:05.040]  你看不看到紫外光
[00:18:05.040 --> 00:18:05.800]  看不到
[00:18:05.800 --> 00:18:08.040]  看不看到紅外光
[00:18:08.040 --> 00:18:09.200]  又看不到
[00:18:09.200 --> 00:18:10.400]  你看不看到
[00:18:10.400 --> 00:18:14.440]  這個大氣裡面有很多的電波
[00:18:14.440 --> 00:18:15.480]  看不看到
[00:18:15.480 --> 00:18:18.360]  看不到
[00:18:18.360 --> 00:18:21.200]  但是看不到是不是沒有
[00:18:21.200 --> 00:18:22.840]  我想大家都知道
[00:18:22.840 --> 00:18:24.960]  當你打開你的手機
[00:18:24.960 --> 00:18:27.880]  為什麼你的手機會有YouTube
[00:18:27.880 --> 00:18:29.400]  在哪裡來的
[00:18:29.400 --> 00:18:30.680]  是電波來的
[00:18:30.680 --> 00:18:32.600]  不過我們看不到
[00:18:32.600 --> 00:18:34.680]  我們看不到
[00:18:34.680 --> 00:18:38.120]  所以在聖經裡面
[00:18:38.120 --> 00:18:43.920]  啟示錄就是讓我們能夠去了解
[00:18:43.920 --> 00:18:47.480]  我們看不到的這個世界
[00:18:47.480 --> 00:18:51.200]  究竟它的現象是怎麼樣呢
[00:18:51.200 --> 00:18:55.240]  所以作者來透過啟示錄
[00:18:55.240 --> 00:19:00.400]  讓我們看到上帝給我們看到不看到的東西
[00:19:00.400 --> 00:19:07.440]  啟示希臘文叫做Apokalypsis
[00:19:07.440 --> 00:19:12.640]  這個希臘文有兩個字
[00:19:12.640 --> 00:19:15.160]  Apo和Kalypsis
[00:19:15.160 --> 00:19:18.520]  Apo就是除去
[00:19:18.520 --> 00:19:19.520]  除去什麼
[00:19:19.520 --> 00:19:21.760]  除去面紗
[00:19:21.760 --> 00:19:24.000]  我們有個面紗遮著
[00:19:24.000 --> 00:19:26.040]  但是上帝說除去
[00:19:26.040 --> 00:19:29.200]  就好像一個新郎
[00:19:29.200 --> 00:19:32.800]  幫新娘脫下她的面紗
[00:19:32.800 --> 00:19:35.480]  看到她的廬山真面目
[00:19:35.480 --> 00:19:39.680]  啟示錄就是除去那些隱藏的
[00:19:39.680 --> 00:19:43.680]  讓我們看到那些隱藏的東西
[00:19:43.680 --> 00:19:47.680]  神將一些什麼來給我們看到呢
[00:19:47.680 --> 00:19:49.920]  約翰在啟示錄裡面
[00:19:49.920 --> 00:19:52.520]  看到很多不同的異象
[00:19:52.520 --> 00:19:54.440]  在這段聖經裡面說到
[00:19:54.440 --> 00:19:57.320]  約翰被聖靈感動
[00:19:57.320 --> 00:20:00.960]  進入一個特別的狀況裡面
[00:20:00.960 --> 00:20:04.680]  以至上帝打開他的眼睛
[00:20:04.680 --> 00:20:09.960]  讓他看到人子就在宗教會當中
[00:20:09.960 --> 00:20:13.200]  當時約翰在什麼處境呢
[00:20:13.200 --> 00:20:17.600]  他被放逐到一個笨魔海島裡面
[00:20:17.600 --> 00:20:20.840]  在那個海島被監禁
[00:20:20.840 --> 00:20:27.760]  因為當時人要拜皇帝的像
[00:20:27.760 --> 00:20:29.720]  記錄徒不肯拜這些像
[00:20:29.720 --> 00:20:34.680]  就被抓進獅子坑
[00:20:34.680 --> 00:20:36.840]  抓進鬥獸場
[00:20:36.840 --> 00:20:42.880]  抓進監牢去放逐
[00:20:42.880 --> 00:20:45.600]  對於約翰來說
[00:20:45.600 --> 00:20:49.320]  他好像被放逐到這個荒島
[00:20:49.320 --> 00:20:52.040]  準備等死
[00:20:52.040 --> 00:20:53.720]  我不知道在我們人生
[00:20:53.720 --> 00:20:56.480]  我們又遇到什麼逆境
[00:20:56.480 --> 00:20:58.680]  可能我們遇到成績不理想
[00:20:58.680 --> 00:21:00.680]  你有沒有試過
[00:21:00.680 --> 00:21:02.400]  當你遇到成績不理想
[00:21:02.400 --> 00:21:03.840]  你會怎麼做
[00:21:03.840 --> 00:21:05.680]  或者你有沒有想過
[00:21:05.680 --> 00:21:09.320]  有些人可能遇到失戀
[00:21:09.320 --> 00:21:11.840]  遇到失戀的時候你想怎樣
[00:21:11.840 --> 00:21:14.240]  你又可能會想死
[00:21:14.240 --> 00:21:16.400]  你有沒有遇到失業
[00:21:16.400 --> 00:21:19.480]  有沒有曾經遇到喪偶
[00:21:19.480 --> 00:21:22.720]  當你喪失你的伴侶的時候
[00:21:22.720 --> 00:21:26.720]  你好像喪失了人生的意義
[00:21:26.720 --> 00:21:31.280]  你有沒有遇到人生一些壓力的事件
[00:21:31.280 --> 00:21:33.680]  好像離婚一樣
[00:21:33.680 --> 00:21:36.720]  甚至我們面對人生
[00:21:36.720 --> 00:21:41.440]  很多身體的改變疾病
[00:21:41.440 --> 00:21:44.240]  或者你剛剛來到柏斯
[00:21:44.240 --> 00:21:46.320]  你去適應這個環境
[00:21:46.320 --> 00:21:47.960]  你覺得很困難
[00:21:47.960 --> 00:21:49.880]  比起香港
[00:21:49.880 --> 00:21:53.120]  在這個新的地方來適應
[00:21:53.120 --> 00:21:54.720]  是很困難的
[00:21:54.720 --> 00:21:58.120]  就是在一個這麼無助的當中
[00:21:58.120 --> 00:22:01.840]  約翰在這個拔摩海島被放逐
[00:22:01.840 --> 00:22:04.120]  因為信仰的原因
[00:22:04.120 --> 00:22:06.160]  好像很無助
[00:22:06.160 --> 00:22:09.320]  聖經說在主日的時間
[00:22:09.320 --> 00:22:15.560]  在這個上帝耶穌基督紀念復活的日子
[00:22:15.560 --> 00:22:21.600]  去見到上帝給他看的異象
[00:22:21.600 --> 00:22:25.320]  在那裡去第十節
[00:22:25.320 --> 00:22:28.760]  當日我被聖靈感動
[00:22:28.760 --> 00:22:32.880]  聽見在我後面有大聲音如同號樂
[00:22:32.880 --> 00:22:38.840]  說你所看見當寫在書上
[00:22:38.840 --> 00:22:45.560]  約翰看到人子在教會那裡
[00:22:45.560 --> 00:22:48.120]  看到耶穌基督
[00:22:48.120 --> 00:22:51.800]  就是在教會的當中
[00:22:51.800 --> 00:22:56.240]  絕望叫我們什麼都看不到
[00:22:56.240 --> 00:22:58.280]  絕望就是叫我們看到
[00:22:58.280 --> 00:23:00.360]  我們能夠看到那個環境
[00:23:00.360 --> 00:23:06.640]  好像我們被困難所困住
[00:23:06.640 --> 00:23:12.520]  但是我們看不到這個掌管困難問題的神
[00:23:12.520 --> 00:23:16.600]  叫我們陷入一種絕望那裡
[00:23:16.600 --> 00:23:19.480]  唐宋穎牧師曾經說過一句話
[00:23:19.480 --> 00:23:21.280]  信仰是什麼呢?
[00:23:21.280 --> 00:23:24.960]  信仰就是叫我們看見
[00:23:24.960 --> 00:23:28.560]  就是叫我們看得見這個世界裡面
[00:23:28.560 --> 00:23:32.200]  看見那個看不到的世界
[00:23:32.200 --> 00:23:34.760]  那個另一個世界
[00:23:34.760 --> 00:23:36.680]  做基督徒的意思就是
[00:23:36.680 --> 00:23:40.200]  叫我們能夠在這個世界裡面
[00:23:40.200 --> 00:23:41.960]  看到另一個世界
[00:23:41.960 --> 00:23:43.440]  看不到一個世界
[00:23:43.440 --> 00:23:45.240]  一個屬靈的世界
[00:23:45.240 --> 00:23:49.000]  我們不單止活著在一個很物質的世界
[00:23:49.000 --> 00:23:51.000]  還有一個屬靈的世界
[00:23:51.000 --> 00:23:55.360]  而這個屬靈的世界卻是互惠影響的
[00:23:55.360 --> 00:23:57.960]  我不知道你在你的困難裡面
[00:23:57.960 --> 00:24:03.320]  有沒有看到上帝在我們的當中
[00:24:03.320 --> 00:24:08.800]  我記得去年差不多同一時間
[00:24:08.800 --> 00:24:13.240]  我就要來這裡講道
[00:24:13.240 --> 00:24:18.520]  我就開始準備了原理的各降臨
[00:24:18.520 --> 00:24:22.600]  當時我是用電腦寫我們講章的
[00:24:22.600 --> 00:24:25.880]  那一晚我不知道要做什麼事
[00:24:25.880 --> 00:24:28.600]  我好像想儲存我的講章
[00:24:28.600 --> 00:24:30.240]  但是一儲存
[00:24:30.240 --> 00:24:32.440]  突然間不見了
[00:24:32.440 --> 00:24:35.640]  你試過做功課
[00:24:35.640 --> 00:24:37.000]  做著做著不見了
[00:24:37.000 --> 00:24:40.120]  你的功課有沒有試過?
[00:24:40.120 --> 00:24:41.480]  有 是不是?
[00:24:41.480 --> 00:24:43.120]  現在很簡單的
[00:24:43.120 --> 00:24:49.920]  你會在垃圾桶裡找回
[00:24:49.920 --> 00:24:53.680]  我就試試看垃圾桶
[00:24:53.680 --> 00:24:56.680]  竟然沒有
[00:24:56.680 --> 00:25:00.360]  那時候我就開始發呆
[00:25:00.360 --> 00:25:04.320]  去搜尋電腦
[00:25:04.320 --> 00:25:10.520]  搜尋找不到
[00:25:10.520 --> 00:25:12.320]  怎麼樣?
