
[00:00:00.000 --> 00:00:03.160]  好,我們今天會看一篇我們很熟悉的經文
[00:02:33.700 --> 00:02:35.900]  這時候他說到今天
[00:02:35.900 --> 00:02:37.100]  有些人就說到
[00:02:37.100 --> 00:02:39.900]  我們要去某一個城市裏面做生意
[00:02:39.900 --> 00:02:41.700]  住上一年半載
[00:02:41.700 --> 00:02:44.500]  希望可以賺多點錢
[00:02:44.500 --> 00:02:49.100]  這個原來是當中普遍有錢人的想法
[00:02:49.100 --> 00:02:50.700]  剛才我說
[00:02:50.700 --> 00:02:53.900]  當時的基督徒不是正在面對迫害嗎
[00:02:53.900 --> 00:02:55.900]  為甚麼會有錢人呢
[00:02:55.900 --> 00:02:57.700]  其實無論怎樣有些窮的人
[00:02:57.700 --> 00:03:00.300]  都會有些有錢的人的
[00:03:00.300 --> 00:03:02.500]  很簡單舉一個例子
[00:03:02.500 --> 00:03:04.300]  如果我們看看《雅各書》
[00:03:04.300 --> 00:03:06.300]  《雅各書》第二章的時候
[00:03:06.300 --> 00:03:07.900]  第一到第八節是說甚麼呢
[00:03:07.900 --> 00:03:10.700]  就是指責當時的教會
[00:03:10.700 --> 00:03:12.100]  當一個人很有錢
[00:03:12.100 --> 00:03:13.100]  穿金戴銀
[00:03:13.100 --> 00:03:15.300]  穿著很華麗的衣服
[00:03:15.300 --> 00:03:17.100]  來到你的會堂裏面
[00:03:17.100 --> 00:03:18.100]  你們便很恭敬他
[00:03:18.100 --> 00:03:19.500]  見到有錢人來到
[00:03:19.500 --> 00:03:20.900]  請你上座
[00:03:20.900 --> 00:03:22.300]  我們是最好的座位
[00:03:22.300 --> 00:03:23.700]  現在交給你了
[00:03:23.700 --> 00:03:26.100]  接著那些衣衫藍柳
[00:03:26.100 --> 00:03:27.900]  窮一點的來的時候
[00:03:27.900 --> 00:03:29.300]  坐後一點
[00:03:29.300 --> 00:03:30.500]  你坐那些位置
[00:03:30.500 --> 00:03:32.500]  《雅各》就指責他們
[00:03:32.500 --> 00:03:33.900]  為甚麼你要這樣
[00:03:33.900 --> 00:03:36.500]  為甚麼你輕視那些貧窮的人
[00:03:36.500 --> 00:03:39.100]  你還貧輕負是不對的
[00:03:39.100 --> 00:03:40.300]  甚至他指出
[00:03:40.300 --> 00:03:42.700]  這些有錢人曾經迫害過
[00:03:42.700 --> 00:03:44.500]  你們那些窮的人
[00:03:44.500 --> 00:03:46.300]  甚至藐視你們的信仰
[00:03:46.300 --> 00:03:47.500]  我們一起來讀第二章
[00:03:47.500 --> 00:03:49.500]  我們讀第七兩節
[00:03:49.500 --> 00:03:52.300]  你們反倒羞辱貧窮人
[00:03:52.300 --> 00:03:55.500]  雅各人豈不是欺壓你們
[00:03:55.500 --> 00:03:57.900]  拉你們到公堂去嗎
[00:03:57.900 --> 00:04:02.900]  他們不是褻瀆你們所敬奉的尊名嗎
[00:04:02.900 --> 00:04:05.100]  所以你看到這班有錢人
[00:04:05.100 --> 00:04:07.900]  都照樣進到會堂裏面
[00:04:07.900 --> 00:04:10.500]  但卻是說是敬拜神
[00:04:10.500 --> 00:04:13.500]  但他們卻是迫害過那些貧窮的人
[00:04:13.500 --> 00:04:16.500]  甚至褻瀆神的名
[00:04:16.500 --> 00:04:17.900]  不足為奇
[00:04:17.900 --> 00:04:20.700]  大家記不記得當耶穌在世的時候
[00:04:20.700 --> 00:04:23.700]  那時的猶太人是很憎恨羅馬政府的人
[00:04:23.700 --> 00:04:25.900]  因為他們正在被他統治
[00:04:25.900 --> 00:04:29.100]  甚至他們有些人反抗
[00:04:29.100 --> 00:04:32.100]  但竟然有些有地位有權勢的人
[00:04:32.100 --> 00:04:33.900]  那些法利塞人那些民事
[00:04:33.900 --> 00:04:36.700]  後來竟然跟羅馬政府聯手
[00:04:36.700 --> 00:04:38.500]  要迫害耶穌
[00:04:38.500 --> 00:04:41.500]  所以他們這些有錢人進到會堂裏面
[00:04:41.500 --> 00:04:45.100]  但他們一樣的進去侮辱神
[00:04:45.100 --> 00:04:48.900]  正如今天我們見到在香港的社會裏面
[00:04:48.900 --> 00:04:51.500]  很多的高官很多的議員
[00:04:51.500 --> 00:04:53.500]  他們都是基督徒
[00:04:53.500 --> 00:04:56.900]  但不要忘記有時他們的投票取向
[00:04:56.900 --> 00:04:58.700]  或者他們的言論
[00:04:58.700 --> 00:05:02.500]  好像不是很符合基督徒應有的原則
[00:05:02.500 --> 00:05:05.700]  最簡單近期大家有沒有看過一個案例
[00:05:05.700 --> 00:05:07.100]  有一個的士司機
[00:05:07.100 --> 00:05:09.500]  因為跟乘客爭論後來報警
[00:05:09.500 --> 00:05:10.500]  警察拘捕他
[00:05:10.500 --> 00:05:12.300]  那個的士司機反抗
[00:05:12.300 --> 00:05:14.900]  後來警車裏面被人按低了
[00:05:14.900 --> 00:05:16.500]  但是因為那個緣故的時候
[00:05:16.500 --> 00:05:19.300]  看到他的頸骨移位送入醫院
[00:05:19.300 --> 00:05:20.500]  一個星期之後死了
[00:05:20.500 --> 00:05:22.700]  但是沒有通知他的家人
[00:05:22.700 --> 00:05:24.500]  最近開庭審訊
[00:05:24.500 --> 00:05:25.500]  法庭判了
[00:05:25.500 --> 00:05:26.700]  那個判決是什麼呢
[00:05:26.700 --> 00:05:29.700]  是死於不合法之下被殺的
[00:05:29.700 --> 00:05:31.300]  一個不合法被殺的人
[00:05:31.300 --> 00:05:33.500]  是不是應該要追究那個兇手
[00:05:33.500 --> 00:05:34.300]  但是很奇怪
[00:05:34.300 --> 00:05:35.500]  今天還沒有人去說
[00:05:35.500 --> 00:05:37.100]  那是誰弄死他的
[00:05:37.100 --> 00:05:38.700]  我們保安局局長走出來說
[00:05:38.700 --> 00:05:40.700]  這件是很不幸的事
[00:05:40.700 --> 00:05:42.500]  我也接受到這個人說
[00:05:42.500 --> 00:05:43.500]  我不是認同他說
[00:05:43.500 --> 00:05:44.300]  我接受到他說的話
[00:05:44.300 --> 00:05:47.100]  他要維護自己的那些暴亂
[00:05:47.100 --> 00:05:49.100]  但是不要忘記有一位議員
[00:05:49.100 --> 00:05:51.900]  是在城市大樓裏面教法律的
[00:05:51.900 --> 00:05:53.700]  他是基督徒
[00:05:53.700 --> 00:05:56.900]  他怎樣去回應這件事
[00:05:56.900 --> 00:05:58.300]  這個判決
[00:05:58.300 --> 00:06:00.700]  是影響到我們警隊士氣
[00:06:00.700 --> 00:06:03.100]  我相信這個是事實
[00:06:03.100 --> 00:06:04.500]  但是你有沒有去說
[00:06:04.500 --> 00:06:06.900]  這個司機這樣死的時候
[00:06:06.900 --> 00:06:08.500]  也是很不幸
[00:06:08.500 --> 00:06:10.100]  後來有個女兒出來說
[00:06:10.100 --> 00:06:12.100]  可不可以不要再在傷口上殺驗
[00:06:12.100 --> 00:06:13.300]  我失去了我的爸爸
[00:06:13.300 --> 00:06:15.700]  我失去了我的家庭支柱
[00:06:15.700 --> 00:06:18.100]  為什麼你沒有為我們說這些話
[00:06:18.100 --> 00:06:19.300]  我自己就會看
[00:06:19.300 --> 00:06:21.300]  基督徒是不是應該有憐憫的心
[00:06:21.300 --> 00:06:22.900]  應該有公義的心
[00:06:22.900 --> 00:06:24.900]  但是竟然有時候有些話
[00:06:24.900 --> 00:06:26.100]  就是這樣
[00:06:26.100 --> 00:06:27.700]  所以你留意到古今中外
[00:06:27.700 --> 00:06:29.100]  也有這樣的情形出現
[00:06:29.100 --> 00:06:31.500]  當時這群受迫害的基督徒
[00:06:31.500 --> 00:06:33.700]  當然在教會裏面是有錢的
[00:06:33.700 --> 00:06:35.900]  那些人竟然尊重這些人叫坐上座
[00:06:35.900 --> 00:06:36.700]  所以我們很感恩
[00:06:36.700 --> 00:06:37.900]  冥恩堂沒有這件事
[00:06:37.900 --> 00:06:40.300]  你看我們前面這些位置全部空了
[00:06:40.300 --> 00:06:42.700]  我們是看不到有些有錢人坐在那裏
[00:06:42.700 --> 00:06:44.700]  但是坐在後面的不是貧窮人
[00:06:44.700 --> 00:06:46.900]  他們是喜歡坐在後面的
[00:06:46.900 --> 00:06:50.900]  所以我們冥恩堂是絕對不會有重負輕貧這件事發生
[00:06:50.900 --> 00:06:51.500]  好了
[00:06:51.500 --> 00:06:53.300]  雅各提醒他們
[00:06:53.300 --> 00:06:55.900]  這些人是行不公義的
[00:06:55.900 --> 00:06:56.900]  不僅如此
[00:06:56.900 --> 00:06:59.100]  如果你繼續看這段聖經
[00:06:59.100 --> 00:07:00.100]  第五章
[00:07:00.100 --> 00:07:01.900]  立刻跟著說的是什麼
[00:07:01.900 --> 00:07:04.900]  他說你們這些有錢的人剝削貧窮的人
[00:07:04.900 --> 00:07:06.100]  工人要發工資
[00:07:06.100 --> 00:07:07.300]  你沒有發工資給他
[00:07:07.300 --> 00:07:08.300]  你剝削他們
[00:07:08.300 --> 00:07:10.100]  他說這群人就會向神來呼求
[00:07:10.100 --> 00:07:11.900]  你要面對審判
[00:07:11.900 --> 00:07:14.100]  所以有時候你看到
[00:07:14.100 --> 00:07:15.500]  原來有些人
[00:07:15.500 --> 00:07:16.900]  有錢是祝福來的
[00:07:16.900 --> 00:07:18.300]  但是如果為富不仁
[00:07:18.300 --> 00:07:19.100]  就是不幸了
[00:07:19.100 --> 00:07:22.300]  所以雅各特別提醒這群在教會裏面
[00:07:22.300 --> 00:07:24.300]  在會堂裏面的有錢人
[00:07:24.300 --> 00:07:26.900]  就說你們尼達去這樣做是不對的
[00:07:26.900 --> 00:07:28.300]  但是真的要搞清楚
[00:07:28.300 --> 00:07:30.100]  有計劃
[00:07:30.100 --> 00:07:31.900]  並不是錯的
[00:07:31.900 --> 00:07:33.900]  第四章的第十三節
[00:07:33.900 --> 00:07:35.100]  他說到今天
[00:07:35.100 --> 00:07:38.100]  我們要尼達去某個城市裏面
[00:07:38.100 --> 00:07:39.500]  他那裏住上一年半載
[00:07:39.500 --> 00:07:41.300]  我們去做生意去牟利
[00:07:42.700 --> 00:07:44.900]  但是原文裏面
[00:07:44.900 --> 00:07:46.900]  有兩個連接詞
[00:07:46.900 --> 00:07:48.700]  將三個詞連在一起
[00:07:48.700 --> 00:07:50.100]  在那裏工作一年
[00:07:50.100 --> 00:07:51.300]  作買賣得利
[00:07:51.300 --> 00:07:52.500]  連在一起
[00:07:52.500 --> 00:07:56.300]  就顯示這群人是很有周詳的計劃
[00:07:56.300 --> 00:07:57.900]  他們安排得很好
[00:07:57.900 --> 00:08:00.900]  而且有多有自信有把握
[00:08:00.900 --> 00:08:03.300]  一定賺到錢
[00:08:03.300 --> 00:08:05.300]  你留意
[00:08:05.300 --> 00:08:07.900]  難道做生意是錯的嗎?
[00:08:07.900 --> 00:08:10.100]  難道有計劃是錯的嗎?
[00:08:10.100 --> 00:08:11.100]  不是的
[00:08:11.100 --> 00:08:12.700]  聖經也教我們
[00:08:12.700 --> 00:08:17.100]  一定要好好的為未來去籌算
[00:08:17.100 --> 00:08:19.100]  經文的重點不是在這裏
[00:08:19.100 --> 00:08:20.900]  聖經也提醒我們
[00:08:20.900 --> 00:08:24.300]  我們要有為未來的打算
[00:08:24.300 --> 00:08:25.300]  我們看看
[00:08:25.300 --> 00:08:27.300]  針研第六章第六到第八節
[00:08:27.300 --> 00:08:28.900]  我們一起來讀出
[00:08:28.900 --> 00:08:30.300]  眼袋人啊
[00:08:30.300 --> 00:08:32.700]  你去察看螞蟻的動作
[00:08:32.700 --> 00:08:34.500]  就可得智慧
[00:08:34.500 --> 00:08:36.300]  螞蟻沒有元帥
[00:08:36.300 --> 00:08:37.700]  沒有官長
[00:08:37.700 --> 00:08:39.100]  沒有君王
[00:08:39.100 --> 00:08:41.700]  尚且在夏天預備食物
[00:08:41.700 --> 00:08:44.700]  在收割時聚殮糧食
[00:08:44.700 --> 00:08:46.500]  他說到你看看那些螞蟻
[00:08:46.500 --> 00:08:48.300]  他要適之谷防機
[00:08:48.300 --> 00:08:51.500]  難道我們有計劃是錯的嗎?
[00:08:51.500 --> 00:08:52.500]  很簡單舉個例
[00:08:52.500 --> 00:08:54.300]  大家舉手不是叫你決志
[00:08:54.300 --> 00:08:55.900]  有沒有人有買保險的請舉手
[00:08:55.900 --> 00:08:56.900]  總之什麼保險都好
[00:08:56.900 --> 00:08:57.900]  嘩
[00:08:57.900 --> 00:08:58.700]  是嗎?
[00:08:58.700 --> 00:09:01.500]  有些人以前說你買保險沒信心
[00:09:01.500 --> 00:09:02.300]  因為你不倚靠神
[00:09:02.300 --> 00:09:03.500]  我覺得絕對不是的
[00:09:03.500 --> 00:09:04.500]  你有計劃是對的
[00:09:04.500 --> 00:09:05.900]  沒有買保險就另一回事了
[00:09:05.900 --> 00:09:08.100]  我最近做了個白內障手術
[00:09:08.100 --> 00:09:10.100]  在CIU診所做的
[00:09:10.100 --> 00:09:12.100]  很感恩多謝Wendy介紹
[00:09:12.100 --> 00:09:13.300]  那個叫陶醫生來的
[00:09:13.300 --> 00:09:15.700]  他問牧師你最多可以計算到多少錢
[00:09:15.700 --> 00:09:16.700]  我就問那個Agent
[00:09:16.700 --> 00:09:18.100]  最高計算到多少錢
[00:09:18.100 --> 00:09:20.100]  剛剛最高是一萬九千八百元
[00:09:20.100 --> 00:09:22.100]  我跟醫生說一萬九千八百
[00:09:22.100 --> 00:09:24.100]  他寫了單就一萬九千八百了
[00:09:24.100 --> 00:09:26.700]  後來我才知道原來做一個這樣的手術
[00:09:26.700 --> 00:09:28.900]  一隻眼隨時是二萬多三萬元
[00:09:28.900 --> 00:09:30.100]  我很感恩
[00:09:30.100 --> 00:09:32.300]  我之前的手術十幾萬
[00:09:32.300 --> 00:09:33.700]  如果我沒有買保險
[00:09:33.700 --> 00:09:35.500]  那我真的求神憐憫了
[00:09:35.500 --> 00:09:36.100]  是不是?
[00:09:36.100 --> 00:09:40.100]  就是說我們有計劃去籌算未來
[00:09:40.100 --> 00:09:41.500]  是應該的
[00:09:41.500 --> 00:09:44.700]  神的救恩都是有計劃
[00:09:44.700 --> 00:09:46.100]  很好的安排
[00:09:46.100 --> 00:09:48.100]  《加拉太書》第四章第四節
[00:09:48.100 --> 00:09:48.900]  它說到
[00:09:48.900 --> 00:09:52.700]  及至時候滿足神就差遣那些兒子為女子所生
[00:09:52.700 --> 00:09:54.700]  且生在律法以下
[00:09:54.700 --> 00:09:56.500]  及至時候滿足
[00:09:56.500 --> 00:09:58.500]  就是神有祂自己的時間表
[00:09:58.500 --> 00:10:01.500]  耶穌何時降生是很好的計劃
[00:10:01.500 --> 00:10:02.900]  不要忘記耶穌降生的時候
[00:10:02.900 --> 00:10:04.900]  是羅馬在統治他們
[00:10:04.900 --> 00:10:07.700]  羅馬那時候的交通是非常發達的
[00:10:07.700 --> 00:10:09.100]  記得一句話是怎麼說的嗎?
[00:10:09.100 --> 00:10:12.900]  「條條大路通羅馬」
[00:10:12.900 --> 00:10:16.100]  所以福音的傳播是很快的
[00:10:16.100 --> 00:10:18.700]  所以請你搞清楚
[00:10:18.700 --> 00:10:20.100]  有計劃
[00:10:20.100 --> 00:10:21.100]  有籌算
[00:10:21.100 --> 00:10:22.300]  不是錯的
[00:10:22.300 --> 00:10:24.900]  不過最大問題我們忽略了
[00:10:24.900 --> 00:10:29.100]  人算不如天算
[00:10:29.100 --> 00:10:31.100]  所以我提醒他們
[00:10:31.100 --> 00:10:32.100]  第十四節
[00:10:32.100 --> 00:10:34.900]  其實明天如何你們還不知道
[00:10:34.900 --> 00:10:36.500]  你們的生命是什麼呢?
[00:10:36.500 --> 00:10:38.300]  你們原是一片雲霧
[00:10:38.300 --> 00:10:40.900]  出現小時就不見了
[00:10:40.900 --> 00:10:44.300]  其實明天如何你們還不知道
[00:10:44.300 --> 00:10:45.700]  有兩個意思
[00:10:45.700 --> 00:10:48.300]  在那個年代裡面
[00:10:48.300 --> 00:10:50.900]  是沒有天文台
[00:10:50.900 --> 00:10:54.500]  來測到後天的天氣是怎麼樣的
[00:10:54.500 --> 00:10:56.100]  是沒有天氣報告的
[00:10:56.100 --> 00:10:57.900]  所以明天的天氣是怎麼樣的
[00:10:57.900 --> 00:10:58.900]  你是不知道的
[00:10:58.900 --> 00:11:00.300]  跟現在很不同
[00:11:00.300 --> 00:11:01.700]  現在你去外地的時候
[00:11:01.700 --> 00:11:02.900]  我在電話裡面
[00:11:02.900 --> 00:11:05.300]  那個 App 原來我要去日本
[00:11:05.300 --> 00:11:07.100]  你還可以查到北海道
[00:11:07.100 --> 00:11:09.100]  未來五天的天氣是怎麼樣的
[00:11:09.100 --> 00:11:10.500]  仙台是怎麼樣的
[00:11:10.500 --> 00:11:11.300]  大阪是怎麼樣的
[00:11:11.300 --> 00:11:12.300]  福岡是怎麼樣的
[00:11:12.300 --> 00:11:13.100]  是很詳細的
[00:11:13.100 --> 00:11:15.500]  我們就可以控制天氣了
[00:11:15.500 --> 00:11:19.300]  我們不知道明天的天氣是怎麼樣的
[00:11:19.300 --> 00:11:21.500]  再包括什麼呢?
[00:11:21.500 --> 00:11:24.300]  你是控制不了那些天氣
[00:11:24.300 --> 00:11:25.500]  大家都知道
[00:11:25.500 --> 00:11:26.700]  剛剛前一陣子
[00:11:26.700 --> 00:11:28.700]  不是有一個風吹來的
[00:11:28.700 --> 00:11:29.700]  這個名字也很特別
[00:11:29.700 --> 00:11:30.500]  叫什麼呢?
[00:11:30.500 --> 00:11:31.500]  山竹嘛
[00:11:31.500 --> 00:11:32.700]  我不知道後面跟著來的
[00:11:32.700 --> 00:11:34.700]  那些是榴槤還是牛肉
[00:11:34.700 --> 00:11:35.700]  那時候
[00:11:35.700 --> 00:11:37.500]  你知道這個風很厲害
[00:11:37.500 --> 00:11:39.900]  但是你能不能阻止這個風來呢?
[00:11:39.900 --> 00:11:41.100]  是不可以的
[00:11:41.100 --> 00:11:42.300]  你只可以知道
[00:11:42.300 --> 00:11:43.900]  但是你控制不了
[00:11:43.900 --> 00:11:45.500]  所以他說
[00:11:45.500 --> 00:11:48.300]  你們不知道明天的天氣
[00:11:48.300 --> 00:11:49.700]  它的陰晴是怎麼樣的
[00:11:49.700 --> 00:11:52.900]  你更加不能夠控制天氣
[00:11:52.900 --> 00:11:54.700]  但是還有一個意思是什麼呢?
[00:11:54.700 --> 00:11:56.900]  你怎麼知道你的生命
[00:11:56.900 --> 00:11:59.100]  明天是怎麼樣的
[00:11:59.100 --> 00:12:00.700]  你這麼多計劃
[00:12:01.300 --> 00:12:02.300]  難道
[00:12:02.300 --> 00:12:03.900]  你來是怎麼樣的?
[00:12:03.900 --> 00:12:06.900]  明天可能你會殺手塵寰也不知道
[00:12:06.900 --> 00:12:09.300]  我們一起來看看
[00:12:09.300 --> 00:12:12.100]  《針研》第27章的第一節
[00:12:12.100 --> 00:12:12.900]  27章第一節
[00:12:12.900 --> 00:12:13.900]  我們一起來讀
[00:12:13.900 --> 00:12:16.500]  不要為明日自誇
[00:12:16.500 --> 00:12:18.900]  因為一日要生何事
[00:12:18.900 --> 00:12:20.900]  你尚且不能知道
[00:12:20.900 --> 00:12:21.900]  很真實
[00:12:21.900 --> 00:12:23.900]  我們有誰可以控制自己的生命
[00:12:23.900 --> 00:12:25.300]  除非你自殺
[00:12:25.300 --> 00:12:27.100]  你就可以知道自己什麼時候死
[00:12:27.100 --> 00:12:29.100]  人生有很多的意外
[00:12:30.300 --> 00:12:31.500]  10月29日
[00:12:31.500 --> 00:12:32.700]  印尼有一架飛機
[00:12:32.700 --> 00:12:34.300]  突然之間墮機
[00:12:34.300 --> 00:12:37.300]  死了差不多200人
[00:12:37.300 --> 00:12:39.100]  坐飛機的人
[00:12:39.100 --> 00:12:40.700]  有什麼把握
[00:12:40.700 --> 00:12:42.300]  今天在我當中
[00:12:42.300 --> 00:12:44.700]  很開心見到從澳洲回來的Christine
[00:12:44.700 --> 00:12:47.700]  也有剛剛認識的
[00:12:47.700 --> 00:12:48.900]  從墨爾本回來
[00:12:48.900 --> 00:12:49.900]  坐飛機
[00:12:49.900 --> 00:12:50.900]  我不知道你坐飛機會怎麼樣
[00:12:50.900 --> 00:12:52.100]  我有一個原則的
[00:12:52.100 --> 00:12:53.900]  如果我去外地的時候
[00:12:53.900 --> 00:12:55.300]  我一定
[00:12:55.300 --> 00:12:56.300]  走之前那一晚
[00:12:56.300 --> 00:12:58.300]  盡可能叫我家人一起吃飯
[00:12:58.300 --> 00:12:59.500]  我嘴巴很壞
[00:12:59.500 --> 00:13:01.500]  我說不知道這是不是最後晚餐
[00:13:01.500 --> 00:13:02.900]  我們真的
[00:13:02.900 --> 00:13:04.100]  不知道坐飛機
[00:13:04.100 --> 00:13:05.700]  你真的不知道是什麼
[00:13:05.700 --> 00:13:07.700]  我會把我的期望
[00:13:07.700 --> 00:13:09.300]  全部告訴你
[00:13:09.300 --> 00:13:11.100]  然後我們就安心上路
[00:13:11.100 --> 00:13:12.100]  你留意到
[00:13:12.100 --> 00:13:14.500]  你真的不知道明天如何
[00:13:14.500 --> 00:13:16.700]  近期有很多城中的
[00:13:16.700 --> 00:13:18.300]  名人離開世界
[00:13:18.300 --> 00:13:20.300]  其中一個令我最深感受
[00:13:20.300 --> 00:13:21.100]  我寫了一篇文
[00:13:21.100 --> 00:13:22.900]  就是《富豪死亡的啟迪》
[00:13:22.900 --> 00:13:25.300]  郭炳湘非常有錢
[00:13:25.300 --> 00:13:26.900]  突然之間在家裡昏迷
[00:13:26.900 --> 00:13:28.300]  接著入院
[00:13:28.700 --> 00:13:29.500]  沒有清醒過
[00:13:29.500 --> 00:13:30.500]  就離開了世界
[00:13:30.500 --> 00:13:32.500]  但是你不要忘記他原來在做什麼
[00:13:32.500 --> 00:13:33.900]  他之前
[00:13:33.900 --> 00:13:36.700]  他已經請了御用大律師
[00:13:36.700 --> 00:13:37.900]  英國的御用大律師
[00:13:37.900 --> 00:13:39.300]  告自己的家族
[00:13:39.300 --> 00:13:42.300]  要再一次地去分
[00:13:42.300 --> 00:13:43.500]  那個資產
[00:13:43.500 --> 00:13:45.100]  因為他已經分了
[00:13:45.100 --> 00:13:46.700]  但是他就說到當天
[00:13:46.700 --> 00:13:49.700]  給他資料的分析師
[00:13:49.700 --> 00:13:50.700]  是有偏差
[00:13:50.700 --> 00:13:52.500]  他自己就拿了很多
[00:13:52.500 --> 00:13:55.500]  美國和加拿大的物業的資料
[00:13:55.500 --> 00:13:56.500]  他的財產
[00:13:56.500 --> 00:13:57.700]  但是這幾年裡面
[00:13:57.700 --> 00:13:59.300]  香港的樓市升得很快
[00:13:59.300 --> 00:14:00.500]  美加都升
[00:14:00.500 --> 00:14:02.300]  但是幅度沒有那麼厲害
[00:14:02.300 --> 00:14:03.900]  他就覺得自己吃虧了
[00:14:03.900 --> 00:14:05.900]  他就說到當天那個
[00:14:05.900 --> 00:14:08.500]  策計師給他的資料是有偏差
[00:14:08.500 --> 00:14:09.700]  要再重新來
[00:14:09.700 --> 00:14:11.300]  但是他再行兩次
[00:14:11.300 --> 00:14:13.300]  於是請御用大律師
[00:14:13.300 --> 00:14:14.900]  來打這場官司
[00:14:14.900 --> 00:14:16.700]  而他的弟弟
[00:14:16.700 --> 00:14:18.700]  也已經請了律師來回應
[00:14:18.700 --> 00:14:20.700]  誰知道這場官司
[00:14:20.700 --> 00:14:22.100]  都還沒有打
[00:14:22.100 --> 00:14:23.300]  他就死了
[00:14:23.300 --> 00:14:25.300]  他非常有錢
[00:14:26.500 --> 00:14:27.900]  他就算不打這場官司
[00:14:27.900 --> 00:14:30.300]  我也相信他可以過得很富裕的生活
[00:14:30.300 --> 00:14:32.500]  但是為了錢
[00:14:32.500 --> 00:14:35.500]  但是你怎麼想到明天如何呢?
[00:14:35.500 --> 00:14:37.700]  所以你記住
