
[00:00:00.000 --> 00:00:01.760]  弟兄姊妹主 平安
[00:03:22.040 --> 00:03:24.040]  所以「你都有今日」
[00:03:24.040 --> 00:03:26.040]  對他們是一個很大的祝福
[00:03:26.040 --> 00:03:28.040]  因為他們能夠成為牧師
[00:03:28.040 --> 00:03:30.040]  今日仍然在香港
[00:03:30.040 --> 00:03:32.040]  我之前牧養的教會裏面
[00:03:32.040 --> 00:03:34.040]  繼續擔當著教會的領導
[00:03:34.040 --> 00:03:36.040]  侍奉等等
[00:03:36.040 --> 00:03:38.040]  為甚麼他們有今日呢?
[00:03:38.040 --> 00:03:40.040]  因為他們的昨日做得好
[00:03:40.040 --> 00:03:42.040]  他們之前用了很多的勞苦
[00:03:42.040 --> 00:03:44.040]  所以他們有今日
[00:03:44.040 --> 00:03:46.040]  如果在幾年之後
[00:03:46.040 --> 00:03:48.040]  再問你
[00:03:48.040 --> 00:03:50.040]  幾年之後的今日會是怎樣呢?
[00:03:50.040 --> 00:03:52.040]  結果會是怎樣呢?
[00:03:52.040 --> 00:03:54.040]  其實就很視乎你
[00:03:54.040 --> 00:03:57.040]  今日如何去對待你的明日
[00:03:57.040 --> 00:03:59.040]  所以今天我們都去
[00:03:59.040 --> 00:04:01.040]  看這個題目的時候
[00:04:01.040 --> 00:04:03.040]  正好思考著
[00:04:03.040 --> 00:04:05.040]  我們昔日所做的事
[00:04:05.040 --> 00:04:08.040]  會不會影響著我們今日所做的事
[00:04:08.040 --> 00:04:10.040]  今日的結果
[00:04:10.040 --> 00:04:11.040]  同樣的
[00:04:11.040 --> 00:04:13.040]  今日我們都是一個抉擇的時間
[00:04:13.040 --> 00:04:15.040]  去決定我們的明日如何
[00:04:15.040 --> 00:04:17.040]  所以在你的明日
[00:04:17.040 --> 00:04:19.040]  將會聽到一句怎樣的說話
[00:04:19.040 --> 00:04:22.040]  究竟是「你都有今日」是正面
[00:04:22.040 --> 00:04:24.040]  還是負面呢?
[00:04:24.040 --> 00:04:26.040]  就真的看你今天如何
[00:04:26.040 --> 00:04:28.040]  就好像聖經裏面所說
[00:04:28.040 --> 00:04:29.040]  你的日子如何
[00:04:29.040 --> 00:04:31.040]  你的力量也必如何
[00:04:31.040 --> 00:04:33.040]  你的日子怎樣過呢?
[00:04:33.040 --> 00:04:35.040]  究竟你將來的日子會怎樣過呢?
[00:04:35.040 --> 00:04:37.040]  所以今天我們都會去
[00:04:37.040 --> 00:04:39.040]  藉著馬拉基書裏面
[00:04:39.040 --> 00:04:43.040]  二章十七至三章五節的部分
[00:04:43.040 --> 00:04:45.040]  去看看那一天
[00:04:45.040 --> 00:04:47.040]  即是我們說今天那一天
[00:04:47.040 --> 00:04:49.040]  那一天是一個怎樣的一天呢?
[00:04:49.040 --> 00:04:52.040]  我們就透過三個分題
[00:04:52.040 --> 00:04:54.040]  去逐個段落
[00:04:54.040 --> 00:04:56.040]  去了解一下這個部分
[00:04:56.040 --> 00:04:58.040]  第一個段落就是來自
[00:04:58.040 --> 00:05:00.040]  二章十七節的段落
[00:05:00.040 --> 00:05:02.040]  讓我再讀一次
[00:05:02.040 --> 00:05:06.040]  「你們用言語使耶和華厭煩」
[00:05:06.040 --> 00:05:10.040]  「卻說我們在何事上使他厭煩呢?」
[00:05:10.040 --> 00:05:12.040]  「因為你們說反恨惡的」
[00:05:12.040 --> 00:05:14.040]  「耶和華看為善」
[00:05:14.040 --> 00:05:16.040]  「並且喜愛他們」
[00:05:16.040 --> 00:05:19.040]  「又說公平的上帝在哪裏呢?」
[00:05:19.040 --> 00:05:21.040]  這裏其實承接著我們一直
[00:05:21.040 --> 00:05:23.040]  在看馬拉基書的部分
[00:05:23.040 --> 00:05:25.040]  如果你還記得有印象
[00:05:25.040 --> 00:05:27.040]  我們在馬拉基書裏面的第二章
[00:05:27.040 --> 00:05:29.040]  的部分是說什麼呢?
[00:05:29.040 --> 00:05:31.040]  上梁和下梁
[00:05:31.040 --> 00:05:32.040]  有幾個印象
[00:05:32.040 --> 00:05:33.040]  上梁不正
[00:05:33.040 --> 00:05:34.040]  下梁歪
[00:05:34.040 --> 00:05:36.040]  上梁就是我們上次才看到的
[00:05:36.040 --> 00:05:38.040]  就是祭司
[00:05:38.040 --> 00:05:39.040]  在當時來說
[00:05:39.040 --> 00:05:41.040]  就是一個回歸的國土裏面
[00:05:41.040 --> 00:05:43.040]  那些祭司有一個屬靈的
[00:05:43.040 --> 00:05:44.040]  帶領的職份
[00:05:44.040 --> 00:05:46.040]  帶領百姓怎樣如何呢?
[00:05:46.040 --> 00:05:48.040]  從過聖見生活
[00:05:48.040 --> 00:05:50.040]  去獻祭的一班人
[00:05:50.040 --> 00:05:54.040]  不過他們卻不是獻上帝喜悅的祭物
[00:05:54.040 --> 00:05:55.040]  當他們是這樣的時候
[00:05:55.040 --> 00:05:58.040]  也都帶來下梁就是那些眾百姓
[00:05:58.040 --> 00:06:00.040]  也都活在一個欺詐
[00:06:00.040 --> 00:06:02.040]  一個詭詐的角度裏面
[00:06:02.040 --> 00:06:04.040]  他們活出一種詭詐的生活
[00:06:04.040 --> 00:06:07.040]  這個是我們上次所看到的
[00:06:07.040 --> 00:06:08.040]  所以你見得到
[00:06:08.040 --> 00:06:11.040]  就是在整個以色列的回歸的角度裏面
[00:06:11.040 --> 00:06:14.040]  他們就見到那個土地裏面
[00:06:14.040 --> 00:06:16.040]  並不是他們所期望的
[00:06:16.040 --> 00:06:18.040]  因為理論上就是
[00:06:18.040 --> 00:06:19.040]  聖殿已經重建
[00:06:19.040 --> 00:06:21.040]  應該聖潔的生活
[00:06:21.040 --> 00:06:23.040]  也都應該是會被重建
[00:06:23.040 --> 00:06:26.040]  但是事實上卻不是這樣
[00:06:26.040 --> 00:06:28.040]  卻不是這樣
[00:06:28.040 --> 00:06:31.040]  當時有很多人見到這樣的社會環境
[00:06:31.040 --> 00:06:34.040]  他們都會帶來很多的疑問
[00:06:34.040 --> 00:06:37.040]  特別他們心裏面有一些想法
[00:06:37.040 --> 00:06:40.040]  他們很期待著一個日子
[00:06:40.040 --> 00:06:43.040]  特別在這裏說一種什麼狀況呢?
[00:06:43.040 --> 00:06:46.040]  就是一種尼塞亞降臨的日子
[00:06:46.040 --> 00:06:48.040]  很想這個國家能夠再一次
[00:06:48.040 --> 00:06:50.040]  不被其他國家壓制
[00:06:50.040 --> 00:06:52.040]  重新建立一個自己的角度
[00:06:52.040 --> 00:06:56.040]  重新去有一個他們期待的救主
[00:06:56.040 --> 00:06:59.040]  他們尼塞亞來幫助他們
[00:06:59.040 --> 00:07:02.040]  以致到他們真的不醉一躍
[00:07:02.040 --> 00:07:05.040]  但在這個等待的日子裏面
[00:07:05.040 --> 00:07:09.040]  剛才面對了那種上樑下樑的一些問題
[00:07:09.040 --> 00:07:13.040]  所以他們心裏面就出現了一些疑問
[00:07:13.040 --> 00:07:16.040]  這種疑問怎樣去表達呢?
[00:07:16.040 --> 00:07:18.040]  就在乎他們本身的信念
[00:07:18.040 --> 00:07:20.040]  不知道你們有沒有看過報紙
[00:07:20.040 --> 00:07:22.040]  現在沒有人買報紙的
[00:07:22.040 --> 00:07:24.040]  現在沒有人買報紙了
[00:07:24.040 --> 00:07:26.040]  很多報紙都倒閉了
[00:07:26.040 --> 00:07:28.040]  不過雖然我們不買報紙
[00:07:28.040 --> 00:07:32.040]  但我們對某些報紙是極度相信的
[00:07:32.040 --> 00:07:34.040]  我介紹兩份報紙
[00:07:34.040 --> 00:07:38.040]  很多人都會常常去留意和相信的
[00:07:38.040 --> 00:07:42.040]  就是一份叫善報一份叫惡報
[00:07:42.040 --> 00:07:46.040]  因為有些人會相信善有善報
[00:07:46.040 --> 00:07:48.040]  惡有惡報
[00:07:48.040 --> 00:07:51.040]  所以這兩份報紙大家都期望
[00:07:51.040 --> 00:07:54.040]  做善事應該有善報做惡事應該有惡報
[00:07:54.040 --> 00:08:00.040]  這也是以色列百姓在耶路撒冷重歸的故土裏面
[00:08:00.040 --> 00:08:02.040]  他們深深期待的
[00:08:02.040 --> 00:08:05.040]  很多人都相信這兩種報紙
[00:08:05.040 --> 00:08:07.040]  善報和惡報
[00:08:07.040 --> 00:08:11.040]  不過原來還有一種報紙
[00:08:11.040 --> 00:08:14.040]  在這個社會裏面更多出現的
[00:08:14.040 --> 00:08:17.040]  就是微報
[00:08:17.040 --> 00:08:23.040]  因為若然微報時辰未到
[00:08:23.040 --> 00:08:28.040]  而事實上微報真的常常發生
[00:08:28.040 --> 00:08:31.040]  微報當然不是指一份報紙
[00:08:31.040 --> 00:08:36.040]  我只是想借這個意思說一種微報未出現的結果
[00:08:36.040 --> 00:08:39.040]  你期望善有善報
[00:08:39.040 --> 00:08:41.040]  你期望惡有惡報
[00:08:41.040 --> 00:08:46.040]  但很多時候善報和惡報都不是即時在你面前發生的
[00:08:46.040 --> 00:08:50.040]  往往你會見到很多應該有報應的人
[00:08:50.040 --> 00:08:52.040]  見不到他們的報應
[00:08:52.040 --> 00:08:57.040]  甚至乎那些正在做不好事的人
[00:08:57.040 --> 00:08:59.040]  他們繼續活得好
[00:08:59.040 --> 00:09:01.040]  甚至活得比你更好
[00:09:01.040 --> 00:09:06.040]  這就是那種狀況
[00:09:06.040 --> 00:09:09.040]  以致到人去問一個問題
[00:09:09.040 --> 00:09:13.040]  就是這個世界是否有這個字
[00:09:13.040 --> 00:09:15.040]  這個字有四個字
[00:09:15.040 --> 00:09:18.040]  就是顛倒是非
[00:09:18.040 --> 00:09:21.040]  即是人們都會問一個問題
[00:09:21.040 --> 00:09:25.040]  是否是是非已經被顛倒被反轉
[00:09:25.040 --> 00:09:27.040]  以致到惡人有好報
[00:09:27.040 --> 00:09:30.040]  善人面對惡報
[00:09:30.040 --> 00:09:33.040]  所以好好的在耶路撒冷生活的人
[00:09:33.040 --> 00:09:35.040]  他們卻被人欺壓
[00:09:35.040 --> 00:09:36.040]  上次說到的是什麼
[00:09:36.040 --> 00:09:37.040]  壓情
[00:09:37.040 --> 00:09:38.040]  壓寵
[00:09:38.040 --> 00:09:39.040]  很多詭詐
[00:09:39.040 --> 00:09:42.040]  婚姻裏面用一些古怪的方法
[00:09:42.040 --> 00:09:47.040]  希望離婚然後重新找另一段婚姻
[00:09:47.040 --> 00:09:50.040]  那些是非不斷顛倒的時候
[00:09:50.040 --> 00:09:54.040]  就帶來很多人心裏的疑問
[00:09:54.040 --> 00:09:56.040]  所以我們今天讀到的17節裏面
[00:09:56.040 --> 00:10:01.040]  正正好就提出了三個疑問
[00:10:01.040 --> 00:10:03.040]  其中一個他們都會常常問到
[00:10:03.040 --> 00:10:08.040]  所以他們說用言語去不斷問神
[00:10:08.040 --> 00:10:09.040]  問到的是什麼呢
[00:10:09.040 --> 00:10:12.040]  使耶和華厭煩 包括什麼呢
[00:10:12.040 --> 00:10:15.040]  我們在何事上使他厭煩呢
[00:10:15.040 --> 00:10:18.040]  他們覺得不斷去質問神
[00:10:18.040 --> 00:10:19.040]  不斷去問神的時候
[00:10:19.040 --> 00:10:22.040]  覺得不是令神厭煩
[00:10:22.040 --> 00:10:24.040]  我們什麼時候有做到這件事呢
[00:10:24.040 --> 00:10:29.040]  第二就是犯行惡的耶和華看為善
[00:10:29.040 --> 00:10:30.040]  原來做壞事的人
[00:10:30.040 --> 00:10:32.040]  耶和華看他們是善的
[00:10:32.040 --> 00:10:34.040]  還很喜愛他們
[00:10:34.040 --> 00:10:37.040]  所以令他們有好報
[00:10:37.040 --> 00:10:39.040]  這個在眼裏面
[00:10:39.040 --> 00:10:40.040]  在現實生活裏面
[00:10:40.040 --> 00:10:41.040]  真的好像是這樣的
[00:10:41.040 --> 00:10:44.040]  行惡的人竟然有好報
[00:10:44.040 --> 00:10:48.040]  所以第三個向神質問的問題是什麼呢
[00:10:48.040 --> 00:10:50.040]  公平的上帝在哪裏呢
[00:10:50.040 --> 00:10:53.040]  究竟有沒有公平的上帝呢
[00:10:53.040 --> 00:10:55.040]  不知道你有沒有問過一些信仰上
[00:10:55.040 --> 00:10:58.040]  有時候在你信神的過程裏面
[00:10:58.040 --> 00:11:00.040]  有些生活令你問一些問題
[00:11:00.040 --> 00:11:02.040]  究竟神你想怎樣呢
[00:11:02.040 --> 00:11:04.040]  究竟神你是怎樣呢
[00:11:04.040 --> 00:11:08.040]  究竟神你是否我心目中所想的那個神呢
[00:11:08.040 --> 00:11:09.040]  事實上在聖經裏面
[00:11:09.040 --> 00:11:11.040]  有時候有些先知
[00:11:11.040 --> 00:11:15.040]  都會同樣有一些對神的發問
[00:11:15.040 --> 00:11:16.040]  包括在這裏見到
[00:11:16.040 --> 00:11:19.040]  左邊的代表耶利米
[00:11:19.040 --> 00:11:21.040]  右邊的代表哈巴谷
[00:11:21.040 --> 00:11:24.040]  他們都向神發出問題
[00:11:24.040 --> 00:11:26.040]  事實上我們信神的人
[00:11:26.040 --> 00:11:29.040]  我們可不可以向神發出一些問題呢
[00:11:29.040 --> 00:11:30.040]  是可以的
[00:11:30.040 --> 00:11:32.040]  你不明白就去問神
[00:11:32.040 --> 00:11:33.040]  是可以的
[00:11:33.040 --> 00:11:37.040]  不過有時候我們去到一個地步
[00:11:37.040 --> 00:11:39.040]  就是我們問神問到什麼呢
[00:11:39.040 --> 00:11:42.040]  對神失去了信心
[00:11:42.040 --> 00:11:43.040]  失去了信心的時候
[00:11:43.040 --> 00:11:47.040]  以致見到那些環境和你的期待不一樣的時候
[00:11:47.040 --> 00:11:49.040]  就開始產生疑問
[00:11:49.040 --> 00:11:51.040]  而疑問之後就是懷疑
[00:11:51.040 --> 00:11:52.040]  懷疑之後是什麼呢
[00:11:52.040 --> 00:11:54.040]  就是抱怨
[00:11:54.040 --> 00:11:55.040]  然後是什麼呢
[00:11:55.040 --> 00:11:56.040]  言語的否定
[00:11:56.040 --> 00:11:59.040]  甚至乎言語的暴力
[00:11:59.040 --> 00:12:00.040]  是呀我們問了神一些東西
[00:12:00.040 --> 00:12:02.040]  好像答不到
[00:12:02.040 --> 00:12:03.040]  越來越懷疑
[00:12:03.040 --> 00:12:07.040]  越來越不斷反覆在懷疑的困局裏
[00:12:07.040 --> 00:12:08.040]  以致到什麼呢
[00:12:08.040 --> 00:12:10.040]  開始抱怨神
[00:12:10.040 --> 00:12:14.040]  否定了神是一個善的神
[00:12:14.040 --> 00:12:17.040]  甚至乎跪神觀賞一個污名
[00:12:17.040 --> 00:12:21.040]  就是神是不行善的
[00:12:21.040 --> 00:12:24.040]  甚至乎喜愛行惡的
[00:12:24.040 --> 00:12:25.040]  甚至乎什麼
[00:12:25.040 --> 00:12:27.040]  剛才說到言語上
[00:12:27.040 --> 00:12:31.040]  對神作出一些懷疑抱怨
[00:12:31.040 --> 00:12:35.040]  如果你還記得我們看二章十三至十六節的時候
[00:12:35.040 --> 00:12:38.040]  說到百姓對妻子行詭詐的時候
[00:12:38.040 --> 00:12:39.040]  都是什麼呢
[00:12:39.040 --> 00:12:41.040]  慢慢就是那種暴力
[00:12:41.040 --> 00:12:45.040]  遠離那個妻子
[00:12:45.040 --> 00:12:47.040]  然後就另外再娶一個妻子
[00:12:47.040 --> 00:12:49.040]  所以如果我們在言語上
[00:12:49.040 --> 00:12:50.040]  在懷疑裏面
[00:12:50.040 --> 00:12:52.040]  如果去到一種言語的否定
[00:12:52.040 --> 00:12:56.040]  慢慢我們都會遠離了神
[00:12:56.040 --> 00:12:59.040]  我們不知不覺都不會相信神
[00:12:59.040 --> 00:13:04.040]  這個也是一些人現在在信仰生命裏的處境
[00:13:04.040 --> 00:13:07.040]  我不知道你有沒有經歷過這樣的狀況
[00:13:07.040 --> 00:13:11.040]  好像信仰裏面有些問題
[00:13:11.040 --> 00:13:13.040]  看聖經又好像看不到答案
[00:13:13.040 --> 00:13:16.040]  或者問牧師又好像拿不到答案
[00:13:16.040 --> 00:13:17.040]  怎麼辦呢
[00:13:17.040 --> 00:13:19.040]  會不會就這樣去懷疑了
[00:13:19.040 --> 00:13:23.040]  這位你所相信的上帝呢
[00:13:23.040 --> 00:13:25.040]  事實上我們今天都習慣了
[00:13:25.040 --> 00:13:28.040]  有什麼不明白就問誰
[00:13:28.040 --> 00:13:30.040]  問AI
[00:13:30.040 --> 00:13:32.040]  AI你們用什麼軟件
[00:13:32.040 --> 00:13:36.040]  有Gemini、ChatGBT等等
[00:13:36.040 --> 00:13:37.040]  不同的軟件
[00:13:37.040 --> 00:13:40.040]  我們今天買手機
[00:13:40.040 --> 00:13:42.040]  第一時間買有AI功能的
[00:13:42.040 --> 00:13:46.040]  就第一時間可以問到答案
[00:13:46.040 --> 00:13:49.040]  但有時候我們知道信仰的疑問
[00:13:49.040 --> 00:13:54.040]  是不是一定等於即時可以問到答案呢
[00:13:54.040 --> 00:13:56.040]  有時候都不一定
[00:13:56.040 --> 00:13:57.040]  我們信仰面對困惑的時候
[00:13:57.040 --> 00:13:59.040]  有時候不一定找到答案
[00:13:59.040 --> 00:14:01.040]  甚至乎有時候隨著時代的改變
[00:14:01.040 --> 00:14:05.040]  我們的疑問會越來越多
[00:14:05.040 --> 00:14:10.040]  問題是你有沒有因為這樣而懷疑神
[00:14:10.040 --> 00:14:12.040]  遠離神疏遠神呢
[00:14:12.040 --> 00:14:14.040]  你知不知道最近五月份的時候
[00:14:14.040 --> 00:14:16.040]  其中有一單新聞
[00:14:16.040 --> 00:14:20.040]  就令到我們很多基督徒都要面對一種新的挑戰
[00:14:20.040 --> 00:14:22.040]  知不知道是什麼新聞呢
[00:14:22.040 --> 00:14:25.040]  由美國政府頒布的新聞
[00:14:25.040 --> 00:14:27.040]  有沒有看過這單新聞
[00:14:27.040 --> 00:14:29.040]  美國政府就說
[00:14:29.040 --> 00:14:33.040]  在2026年5月份的時候
[00:14:33.040 --> 00:14:35.040]  透過官方的網站
[00:14:35.040 --> 00:14:40.040]  發佈了一個叫不明異常現象的解密檔案
[00:14:40.040 --> 00:14:44.040]  當中發佈了一些很奇怪的相片
[00:14:44.040 --> 00:14:45.040]  講一些影片
[00:14:45.040 --> 00:14:49.040]  在天空上可能有些不知道是什麼的物體
[00:14:49.040 --> 00:14:52.040]  但卻突然間有些光的物體出現
[00:14:52.040 --> 00:14:56.040]  這個成為了基督徒都要面對的一個問題
[00:14:56.040 --> 00:14:58.040]  當中講什麼呢
[00:14:58.040 --> 00:15:01.040]  這個神秘的片段裡面
[00:15:01.040 --> 00:15:03.040]  講很多奇異的光體的時候
[00:15:03.040 --> 00:15:05.040]  其實那些人就開始問
[00:15:05.040 --> 00:15:07.040]  是不是有UFO
[00:15:07.040 --> 00:15:09.040]  更加問的不是單單是
[00:15:09.040 --> 00:15:12.040]  因為UFO其實是代表了不明飛行物體
[00:15:12.040 --> 00:15:14.040]  Unidentified Flying Object
[00:15:14.040 --> 00:15:16.040]  這些不明飛行物體裡面
[00:15:16.040 --> 00:15:18.040]  他們最關心的問題
[00:15:18.040 --> 00:15:22.040]  這個物體裡面會不會有一些不明的生物
[00:15:22.040 --> 00:15:26.040]  於是當這個公佈了之後
[00:15:26.040 --> 00:15:29.040]  也有一個科學家說
[00:15:29.040 --> 00:15:35.040]  他有份參與一些物體的研究
[00:15:35.040 --> 00:15:36.040]  參與政府的研究
[00:15:36.040 --> 00:15:41.040]  他說在這些不明的物體裡面
[00:15:41.040 --> 00:15:45.040]  裡面找到四種不一樣的人物
[00:15:45.040 --> 00:15:49.040]  所以現在網上就說有這四種
[00:15:49.040 --> 00:15:52.040]  不知道是不是外星人
[00:15:52.040 --> 00:15:56.040]  原來真的有羅茲威爾
[00:15:56.040 --> 00:15:58.040]  原來這裡說的是什麼呢
[00:15:58.040 --> 00:16:00.040]  包括有昆蟲人
[00:16:00.040 --> 00:16:03.040]  當中說有些像昆蟲那樣的人
[00:16:03.040 --> 00:16:05.040]  有手有腳的一些物體
[00:16:05.040 --> 00:16:07.040]  昆蟲人
[00:16:07.040 --> 00:16:08.040]  有小灰人
[00:16:08.040 --> 00:16:11.040]  就是大大眼睛的灰色的
[00:16:11.040 --> 00:16:13.040]  另外還有蜥蜴人
[00:16:13.040 --> 00:16:16.040]  最後還有一個比較像人的
[00:16:16.040 --> 00:16:17.040]  就叫北歐人
[00:16:17.040 --> 00:16:19.040]  就像北歐人那樣大大隻的
[00:16:19.040 --> 00:16:21.040]  那些人物
[00:16:21.040 --> 00:16:24.040]  當有人問你
[00:16:24.040 --> 00:16:26.040]  你會怎麼回答他呢
[00:16:26.040 --> 00:16:30.040]  人家說這個世界上真的有UFO的
[00:16:30.040 --> 00:16:32.040]  有外星人的
[00:16:32.040 --> 00:16:36.040]  所以你們信耶穌是假的
[00:16:36.040 --> 00:16:38.040]  你會不會有這樣的疑問呢
[00:16:38.040 --> 00:16:42.040]  或者你怎麼去回答這些疑問呢
[00:16:42.040 --> 00:16:44.040]  弟兄姊妹
[00:16:44.040 --> 00:16:46.040]  有時候我們面對著一些
[00:16:46.040 --> 00:16:48.040]  突如其來的事情
[00:16:48.040 --> 00:16:49.040]  心裡解釋不了的時候
[00:16:49.040 --> 00:16:52.040]  不知不覺會引誘我們
[00:16:52.040 --> 00:16:53.040]  拖累我們
[00:16:53.040 --> 00:16:56.040]  好像信神信得越來越不真實
[00:16:56.040 --> 00:16:59.040]  越來越不堅韌
[00:16:59.040 --> 00:17:01.040]  當然這裡要說一點
[00:17:01.040 --> 00:17:03.040]  如果真的有UFO
[00:17:03.040 --> 00:17:05.040]  如果真的有外星人
[00:17:05.040 --> 00:17:07.040]  我們信耶穌是不是真的呢
[00:17:07.040 --> 00:17:10.040]  你認為還是真的請你舉手
[00:17:10.040 --> 00:17:12.040]  那你認為因此
[00:17:12.040 --> 00:17:16.040]  不可以再信耶穌請你舉手
[00:17:16.040 --> 00:17:18.040]  那你想想
[00:17:18.040 --> 00:17:20.040]  發現了又怎樣呢
[00:17:20.040 --> 00:17:22.040]  正如我們有很多事情
[00:17:22.040 --> 00:17:23.040]  我們都說不斷發現的
[00:17:23.040 --> 00:17:24.040]  在這個社會裡面
[00:17:24.040 --> 00:17:25.040]  其中一個就是
[00:17:25.040 --> 00:17:28.040]  例如我們說尼芝湖水怪
[00:17:28.040 --> 00:17:30.040]  大家聽過尼芝湖水怪
[00:17:30.040 --> 00:17:31.040]  不斷都在傳
[00:17:31.040 --> 00:17:32.040]  尼芝湖有隻水怪在那裡
