
[00:00:00.000 --> 00:00:02.800]  頂姐妹,今天來到你們的當中
[00:11:31.120 --> 00:11:33.480]  這樣的呢
[00:11:33.480 --> 00:11:35.000]  原因就是
[00:11:35.000 --> 00:11:37.480]  我們沒有跟著聖經來講
[00:11:37.480 --> 00:11:39.080]  我們做的是節目
[00:11:39.080 --> 00:11:40.680]  我們做的是外表
[00:11:40.680 --> 00:11:43.080]  我們做的是儀式禮儀
[00:11:43.080 --> 00:11:44.400]  但是缺乏的
[00:11:44.400 --> 00:11:47.440]  是一個最重要最重要的東西
[00:11:47.440 --> 00:11:49.000]  門徒訓練
[00:11:49.000 --> 00:11:51.280]  我對著恩福的弟兄姊妹說
[00:11:51.280 --> 00:11:53.400]  如果我們再不服輕
[00:11:53.400 --> 00:11:55.440]  不注重這個門徒訓練
[00:11:55.440 --> 00:11:56.600]  傳道人
[00:11:56.600 --> 00:11:58.800]  做傳道人的門徒訓練
[00:11:58.800 --> 00:12:01.400]  掌執做掌執的門徒訓練
[00:12:01.400 --> 00:12:03.760]  組長做組長的門徒訓練
[00:12:03.760 --> 00:12:06.360]  弟兄姊妹做弟兄姊妹的門徒訓練
[00:12:06.360 --> 00:12:08.120]  人服一樣
[00:12:08.120 --> 00:12:10.040]  主人牧師一退下來的時候
[00:12:10.040 --> 00:12:12.400]  教會就會逐漸少人
[00:12:12.400 --> 00:12:15.960]  我們必須要及時的警醒
[00:12:15.960 --> 00:12:19.240]  盡快回到聖經這個模式
[00:12:19.240 --> 00:12:21.800]  不是只有一個人做兩個人做
[00:12:21.800 --> 00:12:24.720]  而是全部的人都要做
[00:12:24.720 --> 00:12:26.800]  我們才會有希望
[00:12:26.800 --> 00:12:28.720]  我們教會才會健康
[00:12:28.720 --> 00:12:30.200]  無論誰離開
[00:12:30.200 --> 00:12:32.720]  教會仍然持續增長
[00:12:32.720 --> 00:12:34.120]  不會有影響
[00:12:34.120 --> 00:12:36.200]  各位親愛的弟兄姊妹
[00:12:36.200 --> 00:12:37.920]  我對我們教會說的
[00:12:37.920 --> 00:12:39.680]  我很感恩
[00:12:39.680 --> 00:12:42.320]  我們全部教會同工
[00:12:42.320 --> 00:12:44.360]  全部的掌執
[00:12:44.360 --> 00:12:46.520]  我們一起毀身
[00:12:46.520 --> 00:12:48.800]  就是做這件事
[00:12:48.800 --> 00:12:51.360]  我希望今天在華記
[00:12:51.360 --> 00:12:55.040]  我們一樣都是全民毀身
[00:12:55.040 --> 00:12:57.400]  來重視這種門訓
[00:12:57.400 --> 00:13:00.560]  到底是怎樣的門訓呢?
[00:13:00.560 --> 00:13:04.400]  我在加拿大在美國聚會的時候
[00:13:04.400 --> 00:13:06.560]  我到處看到
[00:13:06.560 --> 00:13:08.880]  一個個都嘆
[00:13:08.880 --> 00:13:10.760]  主人牧師退休之後
[00:13:10.760 --> 00:13:13.840]  找不到主人牧師
[00:13:13.840 --> 00:13:16.200]  這個是今天北美最缺乏
[00:13:16.200 --> 00:13:20.200]  最難找到的一個工作
[00:13:20.200 --> 00:13:24.760]  第二最難找到的是青少年的牧者
[00:13:24.760 --> 00:13:28.200]  很多教會找不到青少年的牧者
[00:13:28.200 --> 00:13:29.240]  是因為這樣
[00:13:29.240 --> 00:13:31.640]  青少年大量流失
[00:13:31.640 --> 00:13:33.840]  我們變成斷層
[00:13:33.840 --> 00:13:34.640]  告訴大家
[00:13:34.640 --> 00:13:37.560]  這個已經不再是華人教會的現象
[00:13:37.560 --> 00:13:39.400]  原來美國的教會
[00:13:39.400 --> 00:13:41.400]  一樣都是這樣的現象
[00:13:41.400 --> 00:13:46.240]  是極少極少青少年的監督同工接棒
[00:13:46.240 --> 00:13:47.160]  頂智慧
[00:13:47.160 --> 00:13:50.240]  現在就讓我們回到聖經來看一看
[00:13:50.240 --> 00:13:52.240]  到底這個關鍵是什麼
[00:13:52.240 --> 00:13:55.440]  然後我們如何改變這種的現狀
[00:13:55.440 --> 00:13:58.840]  以致我們今天的教會能夠急起直追
[00:13:58.840 --> 00:14:01.880]  首先請大家一起看一看
[00:14:01.880 --> 00:14:05.200]  門訓和健康教會
[00:14:05.200 --> 00:14:08.680]  門訓最重要的三個秘訣
[00:14:08.680 --> 00:14:10.080]  這三個秘訣
[00:14:10.080 --> 00:14:12.560]  我希望我們在恩福強調
[00:14:12.560 --> 00:14:16.600]  同樣我們希望全球的教會都強調
[00:14:16.600 --> 00:14:17.960]  第一個秘訣
[00:14:17.960 --> 00:14:22.600]  就是門訓首先重視關係的建立
[00:14:22.600 --> 00:14:23.960]  第一節我們一起讀
[00:14:23.960 --> 00:14:25.560]  提摩太后書二章第一節
[00:14:25.560 --> 00:14:26.360]  一起來
[00:14:26.360 --> 00:14:27.080]  我兒啊
[00:14:27.080 --> 00:14:30.920]  你要在基督耶穌的恩典上剛強起來
[00:14:30.920 --> 00:14:31.880]  這段聖經
[00:14:31.880 --> 00:14:34.040]  保羅和提摩太太的關係
[00:14:34.040 --> 00:14:36.440]  就是一個師父和徒弟的關係
[00:14:36.440 --> 00:14:38.000]  是門訓的關係
[00:14:38.000 --> 00:14:40.960]  但是保羅稱提摩太太是他的誰呢
[00:14:40.960 --> 00:14:43.160]  是我的兒子
[00:14:43.160 --> 00:14:45.640]  兒子啊
[00:14:45.640 --> 00:14:50.800]  你要在基督耶穌的恩典上剛強起來
[00:14:50.800 --> 00:14:53.080]  當我們和我們的門徒
[00:14:53.080 --> 00:14:55.520]  是一個父子的關係
[00:14:55.520 --> 00:14:58.480]  我相信我們的模樣很不同
[00:14:58.480 --> 00:15:01.040]  我們很多時候會一起生活
[00:15:01.040 --> 00:15:03.000]  我們很多時候會一起吃飯
[00:15:03.000 --> 00:15:03.920]  很多時候
[00:15:03.920 --> 00:15:06.000]  我們會將我們心裡面各方面的東西
[00:15:06.000 --> 00:15:07.000]  源源不絕
[00:15:07.000 --> 00:15:07.960]  赤露藏開
[00:15:07.960 --> 00:15:09.520]  我們和他們分享
[00:15:09.520 --> 00:15:11.960]  我和我們的兒子和我們的女兒
[00:15:11.960 --> 00:15:12.960]  很多時候
[00:15:12.960 --> 00:15:15.360]  都會將我們在神裡面
[00:15:15.360 --> 00:15:18.720]  那些不能夠用偶然解釋的經歷
[00:15:18.720 --> 00:15:20.840]  我們和他們分享
[00:15:20.840 --> 00:15:22.280]  我和我兒子和我女兒
[00:15:22.280 --> 00:15:23.040]  不是一次
[00:15:23.040 --> 00:15:25.120]  是多次提醒他們
[00:15:25.120 --> 00:15:27.520]  爸爸媽媽
[00:15:27.520 --> 00:15:28.840]  我們本來的家庭
[00:15:28.840 --> 00:15:32.040]  並不是一個溫馨的家庭
[00:15:32.040 --> 00:15:32.800]  我可以這樣說
[00:15:32.800 --> 00:15:35.360]  爸爸的家庭是一個破裂的家庭
[00:15:35.360 --> 00:15:36.720]  但是這個破裂的家庭
[00:15:36.720 --> 00:15:39.400]  是誰將我們重新補起來呢
[00:15:39.400 --> 00:15:40.760]  是神
[00:15:40.760 --> 00:15:42.160]  所以我告訴他
[00:15:42.160 --> 00:15:44.080]  我在大陸偷渡出來之後
[00:15:44.080 --> 00:15:45.600]  我和爺爺的關係
[00:15:45.600 --> 00:15:47.640]  以前是牛鬥牛的關係
[00:15:47.640 --> 00:15:50.360]  爺爺曾經用菜刀想砍我
[00:15:50.360 --> 00:15:53.720]  因為父子大家的脾氣都很大
[00:15:53.720 --> 00:15:55.440]  大家都很自我
[00:15:55.440 --> 00:15:56.760]  那個時間
[00:15:56.760 --> 00:15:58.360]  就是因為我很看不慣
[00:15:58.360 --> 00:16:02.880]  這個曾經是在軍隊裡面
[00:16:02.880 --> 00:16:04.280]  來工作的
[00:16:04.280 --> 00:16:06.640]  他是一個官
[00:16:06.640 --> 00:16:09.360]  我看不過眼這個爸爸
[00:16:09.360 --> 00:16:10.520]  他說怎樣就怎樣
[00:16:10.520 --> 00:16:12.680]  完全沒有我說話
[00:16:12.680 --> 00:16:14.080]  然後當我再問一句
