
[00:00:00.000 --> 00:00:02.420]  我們開始的時候一起做個祈禱
[00:06:12.300 --> 00:06:15.300]  但是這個是你的起點
[00:06:15.300 --> 00:06:18.300]  你每本書一定要知道
[00:06:18.300 --> 00:06:20.300]  究竟這本書為什麼會寫的
[00:06:20.300 --> 00:06:23.300]  然後它主要的主題是什麼
[00:06:23.300 --> 00:06:24.300]  這個很重要
[00:06:24.300 --> 00:06:25.300]  如果不是
[00:06:25.300 --> 00:06:27.300]  任你自己發揮的話
[00:06:27.300 --> 00:06:28.300]  你就死了
[00:06:28.300 --> 00:06:31.300]  你如果自己喜歡怎麼解釋就怎麼解釋
[00:06:31.300 --> 00:06:32.300]  你一定多數
[00:06:32.300 --> 00:06:35.300]  90%都解錯了
[00:06:35.300 --> 00:06:36.300]  與其這樣
[00:06:36.300 --> 00:06:38.300]  不如你冷靜一下
[00:06:38.300 --> 00:06:41.300]  去問一些重要的問題
[00:06:41.300 --> 00:06:44.300]  當然你就這樣解完路德記
[00:06:44.300 --> 00:06:45.300]  解完史詩記
[00:06:45.300 --> 00:06:47.300]  用背景歷史都還不夠
[00:06:47.300 --> 00:06:48.300]  為什麼呢
[00:06:48.300 --> 00:06:50.300]  因為聖經雖然是
[00:06:50.300 --> 00:06:53.300]  雖然是66本書
[00:06:53.300 --> 00:06:55.300]  但是它又是一本書
[00:06:55.300 --> 00:06:57.300]  所以整本書我們相信
[00:06:57.300 --> 00:07:00.300]  沒有一個作者是活了三千年
[00:07:00.300 --> 00:07:02.300]  除了上帝之外
[00:07:02.300 --> 00:07:03.300]  聖經裡面
[00:07:03.300 --> 00:07:05.300]  66本書裡面有很多個作者
[00:07:05.300 --> 00:07:08.300]  但是我們相信聖經最終有一個
[00:07:08.300 --> 00:07:09.300]  一個作者
[00:07:09.300 --> 00:07:11.300]  就是上帝
[00:07:11.300 --> 00:07:13.300]  所以你從創世紀
[00:07:13.300 --> 00:07:15.300]  傳一及記繼續下去的時候
[00:07:15.300 --> 00:07:17.300]  是有連貫性的
[00:07:17.300 --> 00:07:18.300]  OK
[00:07:18.300 --> 00:07:22.300]  就算大衛
[00:07:22.300 --> 00:07:25.300]  大衛從來都沒見過摩西的
[00:07:25.300 --> 00:07:27.300]  甚至馬太、馬可、楊漢
[00:07:27.300 --> 00:07:29.300]  從來都沒見過舊約那些人物
[00:07:29.300 --> 00:07:32.300]  但是他一樣可以有一個連貫性
[00:07:32.300 --> 00:07:36.300]  因為上帝是最終整本書的作者
[00:07:36.300 --> 00:07:37.300]  所以
[00:07:37.300 --> 00:07:39.300]  我們要看起初
[00:07:39.300 --> 00:07:41.300]  但是我們也要看六大圖畫
[00:07:41.300 --> 00:07:46.300]  而我們每一次來查經的時候
[00:07:46.300 --> 00:07:49.300]  其實我們是在查樹木
[00:07:49.300 --> 00:07:52.300]  但是這個樹木不是獨立的
[00:07:52.300 --> 00:07:54.300]  這個樹木是樹林的一部分
[00:07:54.300 --> 00:07:56.300]  而這個樹林
[00:07:56.300 --> 00:07:59.300]  最後會成為整個大圖畫的一部分
[00:07:59.300 --> 00:08:00.300]  OK
[00:08:00.300 --> 00:08:01.300]  你可以這樣想
[00:08:01.300 --> 00:08:05.300]  你覺得整本聖經是一個大的拼圖
[00:08:05.300 --> 00:08:07.300]  你簡單來講
[00:08:07.300 --> 00:08:10.300]  就有66塊拼圖
[00:08:10.300 --> 00:08:12.300]  因為聖經有66本書
[00:08:12.300 --> 00:08:14.300]  你再仔細一點
[00:08:14.300 --> 00:08:17.300]  就是1189塊拼圖
[00:08:17.300 --> 00:08:18.300]  為什麼呢?
[00:08:18.300 --> 00:08:20.300]  因為有1189張聖經
[00:08:20.300 --> 00:08:22.300]  其實你每天去讀
[00:08:22.300 --> 00:08:24.300]  如果你每天讀一張聖經
[00:08:24.300 --> 00:08:31.300]  你是在讀1189塊拼圖裡的其中一塊
[00:08:31.300 --> 00:08:32.300]  OK
[00:08:32.300 --> 00:08:34.300]  你就不要當那塊東西就是聖經
[00:08:34.300 --> 00:08:36.300]  那塊東西不是聖經
[00:08:36.300 --> 00:08:41.300]  那塊東西只不過是整個大拼圖的其中一個角落
[00:08:41.300 --> 00:08:43.300]  不過是一個很重要的角落
[00:08:43.300 --> 00:08:45.300]  沒有一張聖經是不重要的
[00:08:45.300 --> 00:08:46.300]  每一張聖經都是重要的
[00:08:46.300 --> 00:08:52.300]  但每一張聖經都是大圖畫當中的其中一份子
[00:08:52.300 --> 00:08:55.300]  為著要凸顯某一些東西
[00:08:55.300 --> 00:08:58.300]  因為每一幅圖畫
[00:08:58.300 --> 00:09:02.300]  每個角落都是平等的重要
[00:09:02.300 --> 00:09:04.300]  我不知道你有沒有看過一些名畫
[00:09:04.300 --> 00:09:07.300]  它畫出來的燈光
[00:09:07.300 --> 00:09:15.300]  是讓你專注去專注在某一個位置
[00:09:15.300 --> 00:09:17.300]  那些黑位和灰位
[00:09:17.300 --> 00:09:20.300]  其實是帶領你去到那個光的位置
[00:09:20.300 --> 00:09:22.300]  那些每一塊都是重要的
[00:09:22.300 --> 00:09:25.300]  不過不是每一塊都是主角
[00:09:25.300 --> 00:09:27.300]  這是非常重要的
[00:09:27.300 --> 00:09:29.300]  所以你每次看的時候
[00:09:29.300 --> 00:09:30.300]  你要很留意這件事
[00:09:30.300 --> 00:09:32.300]  我上星期就會強調這件事
[00:09:32.300 --> 00:09:35.300]  我想我每一次都會去強調這件事
[00:09:35.300 --> 00:09:36.300]  因為如果不是
[00:09:36.300 --> 00:09:39.300]  我們很容易走回頭路
[00:09:39.300 --> 00:09:40.300]  OK
[00:09:40.300 --> 00:09:43.300]  就是聖經六十六本書
[00:09:43.300 --> 00:09:45.300]  有個中心
[00:09:45.300 --> 00:09:48.300]  如果你畫一個大圖畫的時候
[00:09:48.300 --> 00:09:50.300]  是有些燈光效應
[00:09:50.300 --> 00:09:55.300]  是讓你走向去注目於其中一樣東西
[00:09:55.300 --> 00:09:59.300]  那樣東西就是天國的來臨
[00:09:59.300 --> 00:10:01.300]  而這個天國來臨的中心就是耶穌基督
[00:10:01.300 --> 00:10:03.300]  祂就是天國的君王
[00:10:03.300 --> 00:10:05.300]  然後祂在哪裡做王呢?
[00:10:05.300 --> 00:10:06.300]  是十字架
[00:10:06.300 --> 00:10:09.300]  所以越來越專注
[00:10:09.300 --> 00:10:13.300]  由好像很混沌的世界去到原來有一個中心
[00:10:13.300 --> 00:10:15.300]  有一個聚焦點就是天國來臨
[00:10:15.300 --> 00:10:16.300]  然後說天國來臨
[00:10:16.300 --> 00:10:17.300]  你怎麼知道天國來臨?
[00:10:17.300 --> 00:10:20.300]  天國的君王來臨就是天國來臨
[00:10:20.300 --> 00:10:22.300]  天國君王應該是耶穌
[00:10:22.300 --> 00:10:23.300]  然後耶穌在哪裡做王呢?
[00:10:23.300 --> 00:10:24.300]  是十字架
[00:10:24.300 --> 00:10:27.300]  所以所有東西都是走向那樣東西
[00:10:27.300 --> 00:10:29.300]  你一定要看到
[00:10:29.300 --> 00:10:33.300]  你現在讀的聖經和大圖畫的關係
[00:10:33.300 --> 00:10:37.300]  你才可以解得通對聖經
[00:10:37.300 --> 00:10:40.300]  你記得我說
[00:10:40.300 --> 00:10:42.300]  我們解經的方法
[00:10:42.300 --> 00:10:45.300]  我們傳統讀靈修的方法
[00:10:45.300 --> 00:10:47.300]  看到這個很感動
[00:10:47.300 --> 00:10:48.300]  和我很有關
[00:10:48.300 --> 00:10:50.300]  是一個小孩子式的
[00:10:50.300 --> 00:10:53.300]  一個小孩子式的讀聖經
[00:10:53.300 --> 00:10:55.300]  其實是很危險的
[00:10:55.300 --> 00:10:57.300]  很容易錯誤
[00:10:57.300 --> 00:11:00.300]  但是我們有一個更大的動力
[00:11:00.300 --> 00:11:03.300]  為什麼我們要走向一個更全面
[00:11:03.300 --> 00:11:04.300]  更加嚴謹
[00:11:04.300 --> 00:11:06.300]  更加準確的讀聖經的方法呢?
[00:11:06.300 --> 00:11:09.300]  因為最後我們要成為上帝
[00:11:09.300 --> 00:11:13.300]  呼召我們在地上做的軍隊
[00:11:13.300 --> 00:11:16.300]  我們要成為天國的軍隊
[00:11:16.300 --> 00:11:18.300]  而唯一的方法
[00:11:18.300 --> 00:11:23.300]  就是我們用天國讀經的方法
[00:11:23.300 --> 00:11:25.300]  去明白上帝的旨意
[00:11:25.300 --> 00:11:28.300]  這樣我們才可以慢慢成長
[00:11:28.300 --> 00:11:32.300]  慢慢真的可以做到一個強壯的軍人
[00:11:32.300 --> 00:11:35.300]  以至教會成為一個強壯的軍隊
[00:11:35.300 --> 00:11:37.300]  這也是為什麼我們
[00:11:37.300 --> 00:11:40.300]  花這麼多時間來說這些東西
[00:11:40.300 --> 00:11:43.300]  如果上個星期你在的時候
[00:11:43.300 --> 00:11:46.300]  你記得我展示了你這個BioProject
[00:11:46.300 --> 00:11:49.300]  我說BioProject很好
[00:11:49.300 --> 00:11:52.300]  不過也是不太好
[00:11:52.300 --> 00:11:53.300]  我不知道你記不記得
[00:11:53.300 --> 00:11:55.300]  我有時候寄了給一個朋友
[00:11:55.300 --> 00:11:57.300]  他WhatsApp回來說很好
[00:11:57.300 --> 00:12:01.300]  我說你有沒有聽我之後說的那句話
[00:12:01.300 --> 00:12:05.300]  其實他好得來有些地方是很不好的
[00:12:05.300 --> 00:12:06.300]  不好的地方是什麼呢?
[00:12:06.300 --> 00:12:08.300]  應用那裡
[00:12:08.300 --> 00:12:11.300]  其實他裡面解釋的那些經文
[00:12:11.300 --> 00:12:12.300]  那些神學
[00:12:12.300 --> 00:12:14.300]  那些東西是做得很好
[00:12:14.300 --> 00:12:15.300]  很仔細
[00:12:15.300 --> 00:12:16.300]  很到位的
[00:12:16.300 --> 00:12:17.300]  不過
[00:12:17.300 --> 00:12:20.300]  你記得他開頭和他的結尾
[00:12:20.300 --> 00:12:22.300]  是犯了一個很嚴重的問題
[00:12:22.300 --> 00:12:23.300]  就是他說
[00:12:23.300 --> 00:12:26.300]  上帝怎麼可以參與在我們
[00:12:26.300 --> 00:12:29.300]  現在這麼平凡的生活裡面呢?
[00:12:29.300 --> 00:12:31.300]  這些就是我剛才說的
[00:12:31.300 --> 00:12:33.300]  將自己套在他的故事裡
[00:12:33.300 --> 00:12:35.300]  或者將故事套在我們生活裡面
[00:12:35.300 --> 00:12:38.300]  這種最終的應用
[00:12:38.300 --> 00:12:40.300]  是將整個
[00:12:40.300 --> 00:12:42.300]  這個茶經也好
[00:12:42.300 --> 00:12:45.300]  這個聖經故事也好
[00:12:45.300 --> 00:12:48.300]  打了一個很巨大的折扣
[00:12:48.300 --> 00:12:49.300]  OK
[00:12:49.300 --> 00:12:52.300]  所以我很想幫你
[00:12:52.300 --> 00:12:54.300]  心以根生而變化
[00:12:54.300 --> 00:12:57.300]  就是不再用一個舊式的
[00:12:57.300 --> 00:13:00.300]  解釋明白聖經的模式
[00:13:00.300 --> 00:13:02.300]  而是用一個新的去做
[00:13:02.300 --> 00:13:03.300]  OK
[00:13:03.300 --> 00:13:07.300]  不過還沒說應該怎麼做之前
[00:13:07.300 --> 00:13:10.300]  我也想給你一點反例子
[00:13:10.300 --> 00:13:12.300]  我想你要明白一件事
[00:13:12.300 --> 00:13:14.300]  就是我不是故意
[00:13:14.300 --> 00:13:16.300]  找一些東西出來
[00:13:16.300 --> 00:13:18.300]  說別人壞
[00:13:18.300 --> 00:13:19.300]  OK
[00:13:19.300 --> 00:13:24.300]  其實在我準備路德記的茶經的時候
[00:13:24.300 --> 00:13:28.300]  有一個朋友告訴我
[00:13:28.300 --> 00:13:30.300]  有一個軟件
[00:13:30.300 --> 00:13:33.300]  有一個靈修軟件
[00:13:33.300 --> 00:13:35.300]  也是在說路德記
[00:13:35.300 --> 00:13:38.300]  我不會告訴你是什麼
[00:13:38.300 --> 00:13:42.300]  那我當然要去看一下
[00:13:42.300 --> 00:13:44.300]  我想知道它是什麼
[00:13:44.300 --> 00:13:47.300]  這個軟件是嚴謹的
[00:13:47.300 --> 00:13:50.300]  其實它每天給你的路德記靈修
[00:13:50.300 --> 00:13:52.300]  都是講到背景
[00:13:52.300 --> 00:13:54.300]  講到一些神學等等
[00:13:54.300 --> 00:13:58.300]  但是你知道靈修的東西是怎麼寫的
[00:13:58.300 --> 00:14:00.300]  打個幾節經出來
[00:14:00.300 --> 00:14:02.300]  然後跟你講背景
[00:14:02.300 --> 00:14:04.300]  講裡面一些重要的東西
[00:14:04.300 --> 00:14:06.300]  然後最後給你一個形容
[00:14:06.300 --> 00:14:08.300]  永遠壞在哪裡呢
[00:14:08.300 --> 00:14:09.300]  壞在形容
[00:14:09.300 --> 00:14:10.300]  OK
[00:14:10.300 --> 00:14:12.300]  那我就
[00:14:12.300 --> 00:14:14.300]  你拿別人的東西
[00:14:14.300 --> 00:14:16.300]  都要對別人公平
[00:14:16.300 --> 00:14:17.300]  所謂什麼公平呢
[00:14:17.300 --> 00:14:19.300]  就是我不想你只看一個
[00:14:19.300 --> 00:14:21.300]  我想你看一串
[00:14:21.300 --> 00:14:22.300]  如果一個呢
[00:14:22.300 --> 00:14:24.300]  譬如他將路德記寫了
[00:14:24.300 --> 00:14:26.300]  我不知道多少個
[00:14:26.300 --> 00:14:30.300]  可能八個十個靈修
[00:14:30.300 --> 00:14:32.300]  靈修小品
[00:14:32.300 --> 00:14:33.300]  八個十個靈修小品
[00:14:33.300 --> 00:14:35.300]  如果我抽最差的拿出來給你看
[00:14:35.300 --> 00:14:37.300]  那不公平
[00:14:37.300 --> 00:14:40.300]  但如果我將八個十個全部給你看完
[00:14:40.300 --> 00:14:43.300]  那你就可以去衡量
[00:14:43.300 --> 00:14:46.300]  究竟這件事是好還是不好
[00:14:46.300 --> 00:14:48.300]  或者問題出在哪裡
[00:14:48.300 --> 00:14:50.300]  所以我現在要給你看的呢
[00:14:50.300 --> 00:14:54.300]  是整個他寫了不知道八個十個
[00:14:54.300 --> 00:15:01.300]  這個路德記的第一章的靈修思想
[00:15:01.300 --> 00:15:03.300]  reflection應用那裡
[00:15:03.300 --> 00:15:04.300]  很短的
[00:15:04.300 --> 00:15:05.300]  OK
[00:15:05.300 --> 00:15:06.300]  我再講一次
[00:15:06.300 --> 00:15:08.300]  我不認識這個人
[00:15:08.300 --> 00:15:10.300]  我不是批評任何東西的
[00:15:10.300 --> 00:15:12.300]  不過我覺得這個是一個很好的例子
[00:15:12.300 --> 00:15:14.300]  就是怎樣
[00:15:14.300 --> 00:15:17.300]  他的分別和我想你怎樣讀聖經的分別在哪裡
[00:15:17.300 --> 00:15:18.300]  OK
[00:15:18.300 --> 00:15:23.300]  這個就是他做了路德記整本書的引擎
[00:15:23.300 --> 00:15:25.300]  或者第一章的引擎之後
[00:15:25.300 --> 00:15:28.300]  他所給你的反省的問題
[00:15:28.300 --> 00:15:29.300]  是什麼呢
[00:15:29.300 --> 00:15:33.300]  你是否深信無論你是在路途上
[00:15:33.300 --> 00:15:35.300]  即人生際遇
[00:15:35.300 --> 00:15:37.300]  在野地間
[00:15:37.300 --> 00:15:39.300]  即生活工作
[00:15:39.300 --> 00:15:40.300]  在禍場上
[00:15:40.300 --> 00:15:42.300]  即婚姻家庭
[00:15:42.300 --> 00:15:44.300]  甚至在城門口
[00:15:44.300 --> 00:15:46.300]  即交易訴訟等
[00:15:46.300 --> 00:15:49.300]  一切都在神的恩授之中
[00:15:49.300 --> 00:15:53.300]  你只看這個你大概知道他的取向是什麼
[00:15:53.300 --> 00:15:56.300]  他是不是將故事套回你的生活裡面
[00:15:56.300 --> 00:15:58.300]  雖然我不知道是不是每個人都有訴訟
[00:15:58.300 --> 00:16:01.300]  也不是每個人都有婚姻
[00:16:01.300 --> 00:16:04.300]  但是這是一個很籠統的
[00:16:04.300 --> 00:16:06.300]  你看到他背後的framework
[00:16:06.300 --> 00:16:08.300]  他是怎樣做這件事的
[00:16:08.300 --> 00:16:09.300]  OK
[00:16:09.300 --> 00:16:10.300]  這是第一篇
[00:16:10.300 --> 00:16:12.300]  第二篇
[00:16:12.300 --> 00:16:16.300]  你是否身處於令人灰心嘆息
[00:16:16.300 --> 00:16:19.300]  甚至消沉絕望的社會氣氛之下
[00:16:19.300 --> 00:16:23.300]  必忘記神仍在背後隱藏地作供
[00:16:23.300 --> 00:16:26.300]  我們的責任是堅守崗位
[00:16:26.300 --> 00:16:29.300]  忠誠活出基督徒的生命
[00:16:29.300 --> 00:16:34.300]  關心照顧那些你能力範圍達到的人
[00:16:34.300 --> 00:16:36.300]  你願意嗎
[00:16:36.300 --> 00:16:39.300]  你看到他強調什麼
[00:16:39.300 --> 00:16:41.300]  你是否灰心嘆息
[00:16:41.300 --> 00:16:43.300]  你會發覺這個灰心嘆息
[00:16:43.300 --> 00:16:46.300]  絕望的東西經常出現
[00:16:46.300 --> 00:16:49.300]  好像你一定要灰心嘆息
[00:16:49.300 --> 00:16:51.300]  絕望才可以做基督徒
[00:16:51.300 --> 00:16:52.300]  我看了那裡
[00:16:52.300 --> 00:16:54.300]  你是否灰心嘆息
[00:16:54.300 --> 00:16:55.300]  消沉絕望
[00:16:55.300 --> 00:16:56.300]  我不是
[00:16:56.300 --> 00:16:58.300]  這句話
[00:16:58.300 --> 00:17:01.300]  這個靈修跟我沒有關係
[00:17:01.300 --> 00:17:03.300]  因為我不是灰心嘆息
[00:17:03.300 --> 00:17:05.300]  很奇怪的
[00:17:05.300 --> 00:17:06.300]  你要知道
[00:17:06.300 --> 00:17:11.300]  我想保羅不是傳福音給那些所謂灰心嘆息
[00:17:11.300 --> 00:17:13.300]  你可以是一帆風順
[00:17:13.300 --> 00:17:16.300]  你想想保羅信主的時候也是一帆風順
[00:17:16.300 --> 00:17:19.300]  完全不是這樣的
[00:17:19.300 --> 00:17:21.300]  我們繼續
[00:17:21.300 --> 00:17:22.300]  第三個
[00:17:22.300 --> 00:17:26.300]  人總是想逃避眼前的苦難
[00:17:26.300 --> 00:17:28.300]  也是這種語言
[00:17:28.300 --> 00:17:32.300]  為自己和家人民尋安穩舒適的環境
[00:17:32.300 --> 00:17:38.300]  遷移於樓下很難說是誰對誰錯
[00:17:38.300 --> 00:17:40.300]  你大概猜到他在說什麼
[00:17:40.300 --> 00:17:42.300]  說到他搬去摩押那件事
[00:17:42.300 --> 00:17:45.300]  但無論是什麼決定盼望我們
[00:17:45.300 --> 00:17:48.300]  總不忘神是我們的王
[00:17:48.300 --> 00:17:51.300]  完全是套回來
[00:17:51.300 --> 00:17:53.300]  我告訴你這句話是不對的
[00:17:53.300 --> 00:17:55.300]  因為我和你查的時候
[00:17:55.300 --> 00:17:56.300]  我告訴你
[00:17:56.300 --> 00:17:59.300]  他的遷移其實是錯的
[00:17:59.300 --> 00:18:01.300]  是有理由我們相信他的遷移
[00:18:01.300 --> 00:18:03.300]  是錯的
[00:18:03.300 --> 00:18:05.300]  因為他要形容是你
[00:18:05.300 --> 00:18:07.300]  他不可以說你移民是錯的
[00:18:07.300 --> 00:18:09.300]  那你就不看他
[00:18:09.300 --> 00:18:12.300]  於是他就要給一些這樣的東西
[00:18:12.300 --> 00:18:18.300]  但其實和路德基已經開始有些脫節
