
[00:00:00.000 --> 00:00:04.180]  好,我們開始一起做下祈禱
[00:01:59.580 --> 00:02:04.120]  你會知道我們在用一個很不一樣的方法去看路德記
[00:02:04.120 --> 00:02:07.720]  神學上有名稱叫Redemptive Historical
[00:02:07.720 --> 00:02:11.180]  就是用舊因歷史的角度去看這本書
[00:02:11.180 --> 00:02:13.480]  就不是說單單這本書是甚麼
[00:02:13.480 --> 00:02:15.520]  然後就應用在我們生命裏面
[00:02:15.520 --> 00:02:17.760]  我們很強調一樣東西就是
[00:02:17.760 --> 00:02:23.140]  聖經是有在一個舊因歷史當中去寫成的
[00:02:23.140 --> 00:02:25.280]  而我們首先看路德記的時候
[00:02:25.280 --> 00:02:29.080]  我們要問當路德記寫好的時候
[00:02:29.080 --> 00:02:31.220]  其實聖經是未完整的
[00:02:31.220 --> 00:02:37.160]  所以路德記寫的時候有它起初的一個用意
[00:02:37.160 --> 00:02:41.560]  然後它是假設了你認識前面很多本書
[00:02:41.560 --> 00:02:45.560]  譬如說今晚你會發覺我們都會看很多《創世紀》
[00:02:45.560 --> 00:02:50.240]  也都會看一些《摩西五經》其他一段經文給我們一點背景
[00:02:50.240 --> 00:02:52.360]  但是有趣的地方就是
[00:02:52.360 --> 00:02:55.620]  路德記不是聖經的最後
[00:02:55.620 --> 00:02:56.880]  聖經繼續去
[00:02:56.880 --> 00:02:58.960]  當舊約完整的時候
[00:02:58.960 --> 00:03:02.840]  你會發現原來路德記都不是舊約的中心
[00:03:02.840 --> 00:03:04.760]  路德記只不過是一個過客
[00:03:04.760 --> 00:03:05.800]  過了去
[00:03:05.800 --> 00:03:08.000]  路德記都變成一本舊書了
[00:03:08.000 --> 00:03:10.160]  曾幾何時它是最重要的書
[00:03:10.160 --> 00:03:11.880]  是最新的書
[00:03:11.880 --> 00:03:14.240]  但是去到舊約完結的時候
[00:03:14.240 --> 00:03:18.520]  原來路德記就不是一個中心
[00:03:18.520 --> 00:03:19.520]  甚至可以這麼說
[00:03:19.520 --> 00:03:23.360]  整本舊約都不是一個中心
[00:03:23.360 --> 00:03:26.560]  而舊約是一個新約的影子
[00:03:26.560 --> 00:03:29.040]  所以一切你去到新約的時候
[00:03:29.040 --> 00:03:33.800]  不單止中間有一個gap是四百年的分歧這麼簡單
[00:03:33.800 --> 00:03:35.160]  而是新舊約
[00:03:35.160 --> 00:03:36.720]  為什麼我們叫做新舊約呢
[00:03:36.720 --> 00:03:40.200]  因為它們是兩個完全不同的
[00:03:40.200 --> 00:03:45.360]  我們叫做era 或者那個時代
[00:03:45.360 --> 00:03:47.240]  兩個完全不同的時代
[00:03:47.240 --> 00:03:49.320]  今天我們活在新約裡面
[00:03:49.320 --> 00:03:51.280]  我們不是活在舊約裡面
[00:03:51.280 --> 00:03:54.640]  所以你不可以直接將舊約的東西應用在我們身上
[00:03:54.640 --> 00:03:59.080]  相反我們要明白舊約是新約的指標
[00:03:59.080 --> 00:04:00.320]  它是影子
[00:04:00.320 --> 00:04:05.240]  而新約所彰顯出來的是一個十字架上的舊主
[00:04:05.240 --> 00:04:08.880]  而上帝要解決的問題是人罪的問題
[00:04:08.880 --> 00:04:11.960]  而上帝最終呼召每一個跟隨他的人
[00:04:11.960 --> 00:04:15.480]  是背起十字架來跟隨上帝
[00:04:15.480 --> 00:04:17.800]  這些我想你過個星期都會聽我說的
[00:04:17.800 --> 00:04:20.520]  舊約是影子來的
[00:04:20.520 --> 00:04:23.560]  舊約所給你的是朱古力
[00:04:23.560 --> 00:04:27.040]  新約給你的是真正的真金白銀
[00:04:27.040 --> 00:04:30.320]  但是很多時候感覺我們很想吃朱古力
[00:04:30.320 --> 00:04:32.440]  又不是很想這些真金白銀
[00:04:32.440 --> 00:04:35.120]  覺得今生人好像cash in不了
[00:04:35.120 --> 00:04:39.920]  但是其實我們的想法和思想要完全相反
[00:04:39.920 --> 00:04:43.080]  哪些人才可以看到這東西是真金白銀
[00:04:43.080 --> 00:04:44.480]  而那東西只是朱古力呢
[00:04:44.480 --> 00:04:45.840]  就是有信心的人
[00:04:45.840 --> 00:04:49.760]  所以其實你去看基督徒的生命的時候
[00:04:49.760 --> 00:04:54.400]  你不應該期待今生人裡面有那些好東西
[00:04:54.400 --> 00:04:57.040]  你想想新約聖經裡面的作者
[00:04:57.040 --> 00:04:58.880]  保羅、約翰、彼得
[00:04:58.880 --> 00:05:00.120]  這些最重要
[00:05:00.120 --> 00:05:01.720]  我們覺得最屬靈
[00:05:01.720 --> 00:05:04.200]  最為上帝投入的人
[00:05:04.200 --> 00:05:06.960]  竟然在這個世界上的眼光裡面
[00:05:06.960 --> 00:05:08.600]  他是完全的失敗者
[00:05:08.600 --> 00:05:11.360]  當然最終的失敗者是耶穌基督
[00:05:11.360 --> 00:05:13.840]  所以當你去信耶穌
[00:05:13.840 --> 00:05:15.680]  在新約聖經裡面
[00:05:15.680 --> 00:05:17.600]  在初期教會很多人要去信耶穌
[00:05:17.600 --> 00:05:20.520]  從來沒有想過信了耶穌會有好處的
[00:05:20.520 --> 00:05:22.240]  相反我們今天
[00:05:22.240 --> 00:05:24.560]  每個人都好像活在舊約世界裡面
[00:05:24.560 --> 00:05:26.520]  信了耶穌會有很多好處
[00:05:26.520 --> 00:05:30.920]  很明顯你用一個這麼簡單直接的方法你就知道
[00:05:30.920 --> 00:05:33.480]  其實我們的福音是完全顛倒了
[00:05:33.480 --> 00:05:35.240]  完全錯誤的
[00:05:35.240 --> 00:05:37.960]  因為在新約裡面信耶穌
[00:05:37.960 --> 00:05:40.760]  只有十字架、只有痛苦
[00:05:40.760 --> 00:05:43.840]  而將來在新天新地裡面
[00:05:43.840 --> 00:05:45.200]  才可以投入
[00:05:45.200 --> 00:05:49.120]  你在這個生命裡面是不會有這件事的
[00:05:49.120 --> 00:05:51.040]  另外我想多給一個例子
[00:05:51.040 --> 00:05:53.200]  舊約和新約的關係
[00:05:53.200 --> 00:05:54.680]  過去這個週末
[00:05:54.680 --> 00:05:57.240]  我去了一間教會裡面講哈巴谷書
[00:05:57.240 --> 00:05:59.560]  我們講哈巴谷書的時候
[00:05:59.560 --> 00:06:01.760]  哈巴谷有一個很中心的思想
[00:06:01.760 --> 00:06:04.600]  叫做「以仁必因信得生」
[00:06:04.600 --> 00:06:06.080]  很重要的地方就是
[00:06:06.080 --> 00:06:08.120]  為什麼哈巴谷書和舊約這麼重要呢?
[00:06:08.120 --> 00:06:10.840]  就是因為哈巴谷書結果在新約裡面
[00:06:10.840 --> 00:06:12.640]  被三次引用
[00:06:12.640 --> 00:06:16.360]  三次的引用都跟舊約是有一點點出入的
[00:06:16.360 --> 00:06:19.840]  三次的引用都是不同的角度
[00:06:19.840 --> 00:06:21.920]  當然我們今天沒有時間去講哈巴谷書
[00:06:21.920 --> 00:06:23.560]  或者在新約裡面的引用
[00:06:23.560 --> 00:06:25.840]  如果你回想去新約
[00:06:25.840 --> 00:06:28.000]  你會知道在新約裡面
[00:06:28.000 --> 00:06:30.400]  哈巴谷書是「以仁必因信得生」
[00:06:30.400 --> 00:06:31.840]  在羅馬書出現過
[00:06:31.840 --> 00:06:33.200]  在加拿大書出現過
[00:06:33.200 --> 00:06:34.720]  在希伯來書出現過
[00:06:34.720 --> 00:06:38.000]  而三個引用是有一點點不同的
[00:06:38.000 --> 00:06:41.520]  但是三個引用就將整個基督徒的人生
[00:06:41.520 --> 00:06:43.680]  總結了很厲害的
[00:06:43.680 --> 00:06:45.720]  所以有人覺得哈巴谷書
[00:06:45.720 --> 00:06:48.480]  就是「以仁必因信得生」第二章第四節
[00:06:48.480 --> 00:06:49.880]  是整本舊約的中心
[00:06:49.880 --> 00:06:51.840]  事實上我想一點都沒有錯的
[00:06:51.840 --> 00:06:54.560]  為什麼我給這幅畫你看呢?
[00:06:54.560 --> 00:06:56.920]  這幅畫就說
[00:06:56.920 --> 00:06:58.680]  有些樹根
[00:06:58.680 --> 00:07:00.680]  最後發展成為樹枝
[00:07:00.680 --> 00:07:02.680]  曾幾何時只有樹根而已
[00:07:02.680 --> 00:07:04.840]  那個幼苗慢慢成長
[00:07:04.840 --> 00:07:06.520]  結果變成了樹枝
[00:07:06.520 --> 00:07:08.880]  這就是舊約和新約的關係
[00:07:08.880 --> 00:07:11.120]  舊約其實是樹根
[00:07:11.120 --> 00:07:13.440]  它是新約的基礎
[00:07:13.440 --> 00:07:16.840]  但是最後我們發展出來的樹幹
[00:07:16.840 --> 00:07:19.360]  和樹根的樣子是不同的
[00:07:19.360 --> 00:07:20.760]  你明白嗎?
[00:07:20.760 --> 00:07:23.240]  所以你不要當我們要
[00:07:23.240 --> 00:07:25.320]  回到地下那裡生活
[00:07:25.320 --> 00:07:26.040]  我們不是
[00:07:26.040 --> 00:07:27.680]  我們現在在新約裡面
[00:07:27.680 --> 00:07:28.800]  我們在上面
[00:07:28.800 --> 00:07:31.600]  我們應該看著那些樹幹做人
[00:07:31.600 --> 00:07:34.080]  我們應該看著那些樹幹究竟是怎樣應用
[00:07:34.080 --> 00:07:35.600]  我們應該怎樣活
[00:07:35.600 --> 00:07:37.680]  但是所有的東西
[00:07:37.680 --> 00:07:39.000]  是從影子開始
[00:07:39.000 --> 00:07:40.840]  從樹根開始
[00:07:40.840 --> 00:07:42.640]  所以這幅畫是很重要的
[00:07:42.640 --> 00:07:43.040]  為什麼?
[00:07:43.040 --> 00:07:43.880]  因為我告訴你
[00:07:43.880 --> 00:07:46.280]  舊約和新約有一個organic unity
[00:07:46.280 --> 00:07:47.840]  兩樣東西是連在一起的
[00:07:47.840 --> 00:07:49.680]  它們是一塊東西
[00:07:49.680 --> 00:07:51.400]  不過一塊東西之餘
[00:07:51.400 --> 00:07:53.000]  它有一個discontinuity
[00:07:53.000 --> 00:07:55.200]  當你從舊去到新的時候
[00:07:55.200 --> 00:07:57.440]  那些東西是完全不同的
[00:07:57.440 --> 00:07:59.080]  所以
[00:07:59.080 --> 00:08:02.200]  為什麼當我們去思想應用的時候
[00:08:02.200 --> 00:08:03.840]  要停在新約裡面
[00:08:03.840 --> 00:08:06.040]  要用新約做我們的指標
[00:08:06.040 --> 00:08:07.640]  做我們的guiding light
[00:08:07.640 --> 00:08:09.400]  guiding principle
[00:08:09.400 --> 00:08:11.640]  去引導我們去做這件事
[00:08:11.640 --> 00:08:12.320]  好
[00:08:12.320 --> 00:08:15.920]  講完這裡我們又回到路德記了
[00:08:15.920 --> 00:08:18.440]  每次我都是提這件事的
[00:08:18.440 --> 00:08:22.280]  當我們開始第一層去看路德記的時候
[00:08:22.280 --> 00:08:23.640]  我們一定要想一下
[00:08:23.640 --> 00:08:26.600]  他當時為什麼要寫路德記
[00:08:26.600 --> 00:08:28.200]  而路德記我們知道
[00:08:28.200 --> 00:08:30.960]  是和史詩記是分不開的兩本書
[00:08:30.960 --> 00:08:33.160]  你經常都記得這幅照片
[00:08:33.160 --> 00:08:34.080]  怎麼都要記得的
[00:08:34.080 --> 00:08:35.880]  你每次看路德記你都要記得的
[00:08:35.880 --> 00:08:38.560]  路德記和史詩記是孖公仔
[00:08:38.560 --> 00:08:40.000]  史詩記告訴我們
[00:08:40.000 --> 00:08:41.920]  掃羅實飛皆船
[00:08:41.920 --> 00:08:44.240]  這個是史詩記的主題
[00:08:44.240 --> 00:08:46.040]  而路德記有另外一個主題
[00:08:46.040 --> 00:08:47.760]  就是大衛才是賢棍
[00:08:47.760 --> 00:08:49.960]  是幫大衛賣廣告
[00:08:49.960 --> 00:08:51.400]  幫大衛告訴他
[00:08:51.400 --> 00:08:53.440]  大衛才是好東西
[00:08:53.440 --> 00:08:56.040]  今晚我們又會看到同一件事
[00:08:56.040 --> 00:08:57.480]  你去到第四章你會發現
[00:08:57.480 --> 00:08:59.880]  仍然都是幫大衛賣廣告
[00:08:59.880 --> 00:09:02.240]  或者在解決大衛的一些問題
[00:09:02.240 --> 00:09:05.000]  包括他的曾祖母原來是摩訶人
[00:09:05.000 --> 00:09:06.920]  但是她不是普通的摩訶人
[00:09:06.920 --> 00:09:10.360]  她其實是一個真以色列人等等
[00:09:10.360 --> 00:09:14.040]  因為我們現在快要進入
[00:09:14.040 --> 00:09:16.160]  這部電影的高峰、高潮
[00:09:16.160 --> 00:09:17.720]  或者完結尾聲
[00:09:17.720 --> 00:09:20.120]  所以我們要看回整部電影
[00:09:20.120 --> 00:09:25.520]  這個舞台劇的流程是怎麼樣的
[00:09:25.520 --> 00:09:28.360]  其實整個舞台劇是很漂亮的
[00:09:28.360 --> 00:09:29.840]  甚至更漂亮的地圖
[00:09:29.840 --> 00:09:32.760]  我有一個傳統人的朋友
[00:09:32.760 --> 00:09:35.240]  跟我WhatsApp說
[00:09:35.240 --> 00:09:39.920]  他這個聖誕節要做一個路德記的舞台劇
[00:09:39.920 --> 00:09:42.800]  還是拍一個微電影是路德記的
[00:09:42.800 --> 00:09:45.880]  我完全同意路德記可以拍戲
[00:09:45.880 --> 00:09:48.960]  不過拍得對不對就難了
[00:09:48.960 --> 00:09:51.280]  我都不跟他說了
[00:09:51.280 --> 00:09:54.600]  我想都無謂打爛別人的飯碗
[00:09:54.600 --> 00:09:55.920]  如果他聽了我的話
[00:09:55.920 --> 00:09:58.360]  我想他拍不成這部電影了
[00:09:58.360 --> 00:10:01.760]  整部電影一開始的時候有饑荒
[00:10:01.760 --> 00:10:04.400]  但是饑荒和事先是掛鉤的
[00:10:04.400 --> 00:10:06.760]  接著有摩訶回家的路
[00:10:06.760 --> 00:10:09.760]  在田間他們初次的邂逅
[00:10:09.760 --> 00:10:12.520]  在和場獨處
[00:10:12.520 --> 00:10:13.600]  上個星期我們說的
[00:10:13.600 --> 00:10:16.080]  今天我們去到城門
[00:10:16.080 --> 00:10:18.840]  這個救贖是要完成的
[00:10:18.840 --> 00:10:20.400]  但是救贖之所以完成
[00:10:20.400 --> 00:10:23.600]  是因為最後有一個加普賢君之祖
[00:10:23.600 --> 00:10:25.400]  這個是終結篇
[00:10:25.400 --> 00:10:27.960]  下個星期回來說新約篇
[00:10:27.960 --> 00:10:28.600]  為什麼呢
[00:10:28.600 --> 00:10:30.520]  因為那個終結篇其實還沒終結的
[00:10:30.520 --> 00:10:32.200]  在新約裏面重播
[00:10:32.200 --> 00:10:34.520]  在新約《馬太福音》裏面第一章
[00:10:34.520 --> 00:10:37.560]  就是耶穌的加普繼續
[00:10:37.560 --> 00:10:39.400]  你記得那些主題
[00:10:39.400 --> 00:10:45.800]  每一個舞台劇的每一幕
[00:10:45.800 --> 00:10:47.240]  都有它特別的主題
[00:10:47.240 --> 00:10:49.400]  所以今天我們要看的主題是
[00:10:49.400 --> 00:10:53.840]  產業獲救贖 詛咒得逆轉
[00:10:53.840 --> 00:10:56.000]  接著我們也會花一點時間看
[00:10:56.000 --> 00:11:00.480]  耶西生大威 君王終到來
[00:11:00.480 --> 00:11:06.880]  我們開始看產業獲救贖 詛咒得逆轉
[00:11:06.880 --> 00:11:08.840]  第四幕在城門發生的
[00:11:08.840 --> 00:11:10.840]  所有的故事都是光天化日
[00:11:10.840 --> 00:11:11.920]  現在再不黑了
[00:11:11.920 --> 00:11:16.120]  在城門裏面會救贖完成
[00:11:16.120 --> 00:11:18.680]  在我們還沒開始進入第四章之前
[00:11:18.680 --> 00:11:21.880]  我想帶你去看大圖畫
[00:11:21.880 --> 00:11:22.960]  如果你是舊約人
[00:11:22.960 --> 00:11:24.360]  你想大圖畫的時候
[00:11:24.360 --> 00:11:29.160]  你一定要想起上帝與亞伯拉罕所立的約
[00:11:29.160 --> 00:11:31.160]  Abrahamic Covenant
[00:11:31.160 --> 00:11:33.360]  這個大家都很熟悉的三字聖經
[00:11:33.360 --> 00:11:35.800]  《創世紀》第十二章第一節
[00:11:35.800 --> 00:11:37.520]  耶和華對亞伯蘭說
[00:11:37.520 --> 00:11:40.440]  你要離開本地本族父教
[00:11:40.440 --> 00:11:43.280]  往我所指示你的地去
[00:11:43.280 --> 00:11:45.360]  我必使你成為大國
[00:11:45.360 --> 00:11:47.760]  我必賜福給你
[00:11:47.760 --> 00:11:49.560]  使你的名為大
[00:11:49.560 --> 00:11:51.680]  你要使別人得福
[00:11:51.680 --> 00:11:52.840]  我想大家都很熟悉
[00:11:52.840 --> 00:11:56.600]  我們暫時不讀第三節
[00:11:56.600 --> 00:11:58.560]  這裡說到有一個人
[00:11:58.560 --> 00:12:01.320]  他離開了他的本地本族父教
[00:12:01.320 --> 00:12:02.760]  而因為他的馴服
[00:12:02.760 --> 00:12:04.320]  因為他的離開
[00:12:04.320 --> 00:12:06.640]  有三件大件事
[00:12:06.640 --> 00:12:09.520]  三件大大會發生在他身上
[00:12:09.520 --> 00:12:13.160]  第一他會有一個大大的王國
[00:12:13.160 --> 00:12:15.480]  第二他會有一個大大的明星
[00:12:15.480 --> 00:12:19.800]  你的名會很大
[00:12:19.800 --> 00:12:23.000]  第三他會不單止自己蒙福
[00:12:23.000 --> 00:12:25.720]  他也會將這個福氣帶給很多眾人
[00:12:25.720 --> 00:12:27.120]  大大的祝福
[00:12:27.120 --> 00:12:28.480]  大大的王國
[00:12:28.480 --> 00:12:29.640]  大大的明星
[00:12:29.640 --> 00:12:30.680]  大大的祝福
[00:12:30.680 --> 00:12:34.040]  為什麼我要提起亞伯拉罕的約呢?
[00:12:34.040 --> 00:12:35.640]  因為在《路德記》裡面
[00:12:35.640 --> 00:12:37.040]  《路德記》的主角
[00:12:37.040 --> 00:12:39.520]  路德就做了同一個動作
[00:12:39.520 --> 00:12:40.560]  那個動作是什麼呢?
[00:12:40.560 --> 00:12:43.960]  離開本地本族父教
[00:12:43.960 --> 00:12:45.760]  往他應該要去的地方
[00:12:45.760 --> 00:12:47.360]  就是去了應去之地
[00:12:47.360 --> 00:12:49.640]  所以當這個同一個主題
[00:12:49.640 --> 00:12:51.040]  這次有一個女人
[00:12:51.040 --> 00:12:53.040]  一個女亞伯拉罕出現的時候
[00:12:53.040 --> 00:12:55.160]  是亞伯拉罕的女兒
[00:12:55.160 --> 00:12:59.040]  你會想起將會發生什麼事呢?
[00:12:59.040 --> 00:13:00.720]  如果你熟悉這個約
[00:13:00.720 --> 00:13:02.240]  你熟悉亞伯拉罕的約的時候
[00:13:02.240 --> 00:13:03.040]  你會想一下
[00:13:03.040 --> 00:13:05.400]  會不會通過這個女人的馴服
[00:13:05.400 --> 00:13:08.160]  這個他的離開本地本族父教
[00:13:08.160 --> 00:13:12.240]  我們將會看見一個大國的成立
[00:13:12.240 --> 00:13:14.840]  我們將會看見一個大大的明星
[00:13:14.840 --> 00:13:18.160]  我們將會看見一個大大的福氣呢?
[00:13:18.160 --> 00:13:20.840]  你應該是這樣想的
[00:13:20.840 --> 00:13:22.120]  答案當然是
[00:13:22.120 --> 00:13:25.200]  因為大衛是答案
[00:13:25.200 --> 00:13:27.920]  還有一節
[00:13:27.920 --> 00:13:29.320]  為你祝福的
[00:13:29.320 --> 00:13:31.760]  我必賜福給他
[00:13:31.760 --> 00:13:32.800]  詛咒你的
[00:13:32.800 --> 00:13:33.960]  我必詛咒他
[00:13:33.960 --> 00:13:37.480]  地上萬族都必因你得福
[00:13:37.480 --> 00:13:39.560]  其實還有一個大大的
[00:13:39.560 --> 00:13:41.920]  原來當亞伯拉罕做這件事的時候
[00:13:41.920 --> 00:13:43.280]  當魯德做這件事的時候
[00:13:43.280 --> 00:13:44.600]  會有四個大大的
[00:13:44.600 --> 00:13:46.640]  第一是大大的王國
[00:13:46.640 --> 00:13:48.720]  第二是大大的明星
[00:13:48.720 --> 00:13:50.120]  第三是大大的祝福
[00:13:50.120 --> 00:13:50.960]  還有一樣東西
[00:13:50.960 --> 00:13:53.000]  大大的奏坐
[00:13:53.000 --> 00:13:55.080]  聽完這個訊息之後
[00:13:55.080 --> 00:13:56.680]  你有兩個選擇
[00:13:56.680 --> 00:13:57.760]  不要說中間
[00:13:57.760 --> 00:13:58.960]  我想一下
[00:13:58.960 --> 00:14:00.880]  想一下已經去了另外一邊
[00:14:00.880 --> 00:14:02.200]  拒絕了
[00:14:02.200 --> 00:14:03.200]  就是什麼呢?
[00:14:03.200 --> 00:14:05.920]  就是當你不接受這個福氣
[00:14:05.920 --> 00:14:08.840]  你不成為亞伯拉罕的後裔的時候
[00:14:08.840 --> 00:14:12.400]  你其實會承受了
[00:14:12.400 --> 00:14:15.840]  這個大大的咒咒
[00:14:15.840 --> 00:14:18.280]  我現在想和你再講
[00:14:18.280 --> 00:14:19.520]  再回去看
[00:14:19.520 --> 00:14:21.960]  整件事其實不是很合理的
[00:14:21.960 --> 00:14:25.680]  其實整個舊約都是新約的影子
[00:14:25.680 --> 00:14:26.600]  怎麼說呢?
[00:14:26.600 --> 00:14:29.760]  其實亞伯拉罕是耶穌的影子
[00:14:29.760 --> 00:14:34.080]  其實魯德是耶穌的影子
[00:14:34.080 --> 00:14:38.960]  最後誰人離開他的本地本族父家
[00:14:38.960 --> 00:14:41.080]  去他應該要去的地方
[00:14:41.080 --> 00:14:43.960]  而結果有一個大國
[00:14:43.960 --> 00:14:45.160]  有一個大名
[00:14:45.160 --> 00:14:46.080]  有大福氣
[00:14:46.080 --> 00:14:47.400]  大咒咒呢?
[00:14:47.400 --> 00:14:49.960]  答案就是耶穌基督
[00:14:49.960 --> 00:14:54.560]  是耶穌基督離開了他天上的本地本族父家
[00:14:54.560 --> 00:14:57.960]  往上帝要指示他的地方去
[00:14:57.960 --> 00:15:00.040]  那個地方叫葛國他
[00:15:00.040 --> 00:15:04.320]  在十字架上面上帝承受了天國的來臨
[00:15:04.320 --> 00:15:08.000]  於是在地上今天有一個大大的國度
[00:15:08.000 --> 00:15:09.200]  有一個大大的名
[00:15:09.200 --> 00:15:10.720]  所以我們說耶穌
[00:15:10.720 --> 00:15:12.520]  他甘心受死
[00:15:12.520 --> 00:15:13.560]  馴服至死
[00:15:13.560 --> 00:15:15.560]  所以上帝將他從死裡復活
[00:15:15.560 --> 00:15:16.960]  而且幫他升天
[00:15:16.960 --> 00:15:18.920]  叫天上地下所有的名
[00:15:18.920 --> 00:15:21.520]  沒有一個名字比他更偉大
[00:15:21.520 --> 00:15:23.040]  大大的名字
[00:15:23.040 --> 00:15:24.040]  大大的祝福
[00:15:24.040 --> 00:15:25.040]  福音的祝福
[00:15:25.040 --> 00:15:27.200]  但是拒絕福音的人
[00:15:27.200 --> 00:15:30.080]  也有大大的咒咒
[00:15:30.080 --> 00:15:33.880]  我想我又借這段聖經
[00:15:33.880 --> 00:15:34.920]  幫你去看一下
[00:15:34.920 --> 00:15:38.480]  怎樣舊約的東西其實是指向新約
[00:15:38.480 --> 00:15:40.640]  如果你說是因為阿伯拉罕的馴服
[00:15:40.640 --> 00:15:42.240]  今天我們有福音呢
[00:15:42.240 --> 00:15:43.480]  那我們要改名
[00:15:43.480 --> 00:15:44.720]  我們又不是基督徒了
[00:15:44.720 --> 00:15:47.600]  我們不知道是阿伯拉罕徒那類的
[00:15:47.600 --> 00:15:48.280]  你明白嗎?
[00:15:48.280 --> 00:15:49.120]  但不是啊
[00:15:49.120 --> 00:15:52.120]  因為舊約其實是影子指向新約
[00:15:52.120 --> 00:15:52.600]  好
[00:15:52.600 --> 00:15:53.320]  無論如何
[00:15:53.320 --> 00:15:55.560]  我們在這個在《路德記》的故事裡面
[00:15:55.560 --> 00:15:58.120]  我們看到一個新的阿伯拉罕
[00:15:58.120 --> 00:15:59.640]  一個女孩子的阿伯拉罕
[00:15:59.640 --> 00:16:01.400]  因為我們看到她的出現
[00:16:01.400 --> 00:16:05.480]  所以我們會期待有王國的誕生
[00:16:05.480 --> 00:16:09.960]  果然最後就是引領我們去大衛了
[00:16:09.960 --> 00:16:10.160]  好
[00:16:10.160 --> 00:16:13.560]  我們現在正式進去看第四章
[00:16:13.560 --> 00:16:14.880]  第四章第一節
[00:16:14.880 --> 00:16:18.680]  波亞斯上到城門坐在那裡
[00:16:18.680 --> 00:16:19.520]  看啊
[00:16:19.520 --> 00:16:25.240]  波亞斯所說哪個可以屬產業的至親經過
[00:16:25.240 --> 00:16:27.920]  你知道你去到第四章的時候
[00:16:27.920 --> 00:16:31.040]  所有的東西都是關於產業得贖的
[00:16:31.040 --> 00:16:31.560]  OK
[00:16:31.560 --> 00:16:32.920]  你去到這個位置
[00:16:32.920 --> 00:16:33.840]  其實你要想一下
[00:16:33.840 --> 00:16:38.640]  我不知道大家知道多少舊約的背景
[00:16:38.640 --> 00:16:40.360]  舊約你要知道
[00:16:40.360 --> 00:16:44.600]  當以色刑進了迦南之後
[00:16:44.600 --> 00:16:47.280]  其實每一個家庭
[00:16:47.280 --> 00:16:50.640]  都會承受一些土地的
[00:16:50.640 --> 00:16:51.360]  OK
[00:16:51.360 --> 00:16:57.520]  接著他將這個土地不斷傳遞給他的後人
[00:16:57.520 --> 00:16:58.160]  OK
[00:16:58.160 --> 00:17:01.320]  這個土地其實是
[00:17:01.320 --> 00:17:03.400]  不可以賣
[00:17:03.400 --> 00:17:05.040]  也從另一個角度來說
[00:17:05.040 --> 00:17:06.640]  是不會失去的
[00:17:06.640 --> 00:17:09.320]  我不知道你熟不熟利美記二十五章
