
[00:00:00.000 --> 00:00:04.640]  今天是歌頌母親的日子
[00:02:15.200 --> 00:02:17.200]  長大之後不會不信上帝
[00:02:17.200 --> 00:02:20.200]  長大之後不會離開教會
[00:02:20.200 --> 00:02:23.200]  而且可以成為上帝貴重的器皿
[00:02:23.200 --> 00:02:26.200]  可以貢獻社會,幫助人,祝福人
[00:02:26.200 --> 00:02:29.200]  讓上帝因此得到榮耀
[00:02:29.200 --> 00:02:33.200]  這是我們做父母應該盡的責任
[00:02:33.200 --> 00:02:35.200]  是我們的天職
[00:02:35.200 --> 00:02:38.200]  不過有時候我們會發覺
[00:02:38.200 --> 00:02:40.200]  我們很多小朋友,我知道
[00:02:40.200 --> 00:02:42.200]  都會去中文學校讀書
[00:02:42.200 --> 00:02:43.200]  為什麼呢?
[00:02:43.200 --> 00:02:45.200]  因為媽媽和爸爸叫他去
[00:02:45.200 --> 00:02:47.200]  學中文
[00:02:47.200 --> 00:02:50.200]  我見順很多,不知我有沒有錯
[00:02:50.200 --> 00:02:53.200]  當小朋友長大離開中文學校之後
[00:02:53.200 --> 00:02:57.200]  除了還記得自己的中文名字之外
[00:02:57.200 --> 00:03:01.200]  其他的中文,中國文化
[00:03:01.200 --> 00:03:03.200]  一聲就忘記了
[00:03:03.200 --> 00:03:04.200]  很快就不認識了
[00:03:04.200 --> 00:03:06.200]  只記得那兩個名字怎麼寫
[00:03:06.200 --> 00:03:09.200]  很快就忘記了剛義正
[00:03:09.200 --> 00:03:10.200]  除非有什麼呢?
[00:03:10.200 --> 00:03:12.200]  除非那些是做父母的
[00:03:12.200 --> 00:03:16.200]  在家裡有公公婆婆,爺爺奶奶去幫忙
[00:03:16.200 --> 00:03:19.200]  刻意地去鼓勵他們
[00:03:19.200 --> 00:03:24.200]  否則的話,很快就失去形象,失去蹤影
[00:03:24.200 --> 00:03:26.200]  但是讓我再說
[00:03:26.200 --> 00:03:30.200]  要刻意才可以做成這樣的效果
[00:03:30.200 --> 00:03:33.200]  所以如果我們不想小朋友長大之後
[00:03:33.200 --> 00:03:35.200]  離開上帝,離開教會的話
[00:03:35.200 --> 00:03:39.200]  我們必須要刻意地按照上帝的心意
[00:03:39.200 --> 00:03:41.200]  去養育我們的下一代
[00:03:41.200 --> 00:03:43.200]  除非你想他們長大之後
[00:03:43.200 --> 00:03:44.200]  好像我一開始說的
[00:03:44.200 --> 00:03:47.200]  不是一次離開教會,不相信上帝
[00:03:47.200 --> 00:03:50.200]  而且這個宗教教育
[00:03:50.200 --> 00:03:55.200]  將我們的信仰,將我們所相信的傳遞給我們的下一代
[00:03:55.200 --> 00:03:56.200]  要從他們一出生就開始
[00:03:56.200 --> 00:03:59.200]  所以很高興Douglas和嘉儀今天
[00:03:59.200 --> 00:04:02.200]  將寶寶帶到上帝的面前
[00:04:02.200 --> 00:04:07.200]  因為學習對上帝那種認識
[00:04:07.200 --> 00:04:11.200]  是在家裏發展和孕育
[00:04:11.200 --> 00:04:14.200]  令生命必須在家裏的愛環境當中
[00:04:14.200 --> 00:04:17.200]  被培養和孕育出來
[00:04:17.200 --> 00:04:21.200]  所以我們父母必須承擔這個責任
[00:04:21.200 --> 00:04:25.200]  幫助我們的小朋友在家裏認識上帝
[00:04:25.200 --> 00:04:30.200]  和經驗上帝的愛和救贖的恩典
[00:04:30.200 --> 00:04:34.200]  所以今天有幾件事是給自己提醒的
[00:04:34.200 --> 00:04:36.200]  因為我也是做父母的
[00:04:36.200 --> 00:04:39.200]  我們作主中有幾件事可以提醒
[00:04:39.200 --> 00:04:43.200]  怎樣能夠按照上帝的心意去養育我們的下一代呢?
[00:04:43.200 --> 00:04:47.200]  首先第一件事,讓自己成為子女的榜樣
[00:04:47.200 --> 00:04:50.200]  讓自己成為子女的榜樣
[00:04:50.200 --> 00:04:54.200]  我們看哥羅西書,今天我們看的全部都是來自哥羅西書第三章
[00:04:54.200 --> 00:04:57.200]  哥羅西書第三章12至14節說
[00:04:57.200 --> 00:05:02.200]  所以你們既是上帝的選民,聖潔蒙愛的人
[00:05:02.200 --> 00:05:07.200]  就要存憐憫、恩慈、謙虛、溫柔、忍耐的心
[00:05:07.200 --> 00:05:11.200]  倘若這人與那人有憐憫,總要彼此包容
[00:05:11.200 --> 00:05:17.200]  彼此饒恕,主怎樣饒恕了你們,你們也要怎樣饒恕人
[00:05:17.200 --> 00:05:21.200]  我說要成為子女的榜樣,為甚麼呢?
[00:05:21.200 --> 00:05:25.200]  因為心理學家告訴我們,小朋友學習很快
[00:05:25.200 --> 00:05:27.200]  在哪裏學習?在大人那裏學習
[00:05:27.200 --> 00:05:34.200]  從兩、三歲開始,他會留心大人怎樣說話,每天怎樣生活
[00:05:34.200 --> 00:05:42.200]  他不單單留意,他會模仿我們怎樣說話,怎樣做事
[00:05:42.200 --> 00:05:46.200]  有一天我的媳婦,即是我的多元
[00:05:46.200 --> 00:05:50.200]  我發了一個我的孫子,叫做Micah
[00:05:50.200 --> 00:05:53.200]  一個視頻給我
[00:05:53.200 --> 00:05:59.200]  那個時間,我算是上星期六慶祝他兩歲生日
[00:05:59.200 --> 00:06:03.200]  所以他發給我的時候,大概還有二十個月,還未夠
[00:06:03.200 --> 00:06:06.200]  我們先看看這個視頻說甚麼
[00:06:17.200 --> 00:06:23.200]  是很短的,我媳婦說他正在學爺爺走路
[00:06:23.200 --> 00:06:25.200]  我都不知道他何時學的
[00:06:25.200 --> 00:06:29.200]  我那時候一個星期只看一次,一次兩次
[00:06:29.200 --> 00:06:31.200]  有時候在教會見到他
[00:06:31.200 --> 00:06:34.200]  不知甚麼時間,他見我這樣走
[00:06:34.200 --> 00:06:36.200]  我沒有叫他學的
[00:06:36.200 --> 00:06:42.200]  但他跟爸爸媽媽去街的時候,就這樣走路
[00:06:42.200 --> 00:06:47.200]  所以大家明白我的意思了嗎
[00:06:47.200 --> 00:06:50.200]  我們怎樣相信耶穌
[00:06:50.200 --> 00:06:53.200]  我們怎樣過一個基督徒的生活
[00:06:53.200 --> 00:06:55.200]  每一天,在你不知不覺當中
[00:06:55.200 --> 00:06:58.200]  你的小孩是看在他的眼裏
[00:06:58.200 --> 00:07:01.200]  不單單看在眼裏,他會模仿,他會學習
[00:07:01.200 --> 00:07:04.200]  小時候會模仿
[00:07:04.200 --> 00:07:06.200]  到大一點,變成天才
[00:07:06.200 --> 00:07:09.200]  開始懂得去思考的時候
[00:07:09.200 --> 00:07:13.200]  學校教導他們邏輯思維
[00:07:13.200 --> 00:07:16.200]  到青少年人的自我認同的時代
[00:07:16.200 --> 00:07:20.200]  要適合自我認同的時間
[00:07:20.200 --> 00:07:22.200]  我告訴你們
[00:07:22.200 --> 00:07:30.200]  年輕人很難去認同女外不一致的人
[00:07:30.200 --> 00:07:31.200]  聽到我的意思嗎
[00:07:31.200 --> 00:07:33.200]  他很難去認同女外不一致的人
[00:07:33.200 --> 00:07:36.200]  星期日的基督徒
[00:07:36.200 --> 00:07:41.200]  會讓那些年輕人覺得虛假和不真實
[00:07:41.200 --> 00:07:42.200]  所以如果你的父母說
[00:07:42.200 --> 00:07:44.200]  我很關心我的小孩的信仰
[00:07:44.200 --> 00:07:45.200]  你就這樣說吧
[00:07:45.200 --> 00:07:46.200]  不是的,我不是這樣說
[00:07:46.200 --> 00:07:48.200]  我每個星期都帶我的小孩回教會
[00:07:48.200 --> 00:07:50.200]  去不回家,我都會逼他回家
[00:07:50.200 --> 00:07:52.200]  不過,回到家的時候
[00:07:52.200 --> 00:08:00.200]  你沒有基督徒那種人愛、喜樂、和平、溫柔、良善、信實、謙卑、節制
[00:08:00.200 --> 00:08:02.200]  沒有了這樣的表現
[00:08:02.200 --> 00:08:06.200]  我告訴你,他們覺得這個信仰
[00:08:06.200 --> 00:08:08.200]  從小到大都不懂
[00:08:08.200 --> 00:08:15.200]  這個信仰不值得他們花時間進一步去了解和學習
[00:08:15.200 --> 00:08:16.200]  你明白嗎
[00:08:16.200 --> 00:08:19.200]  不要把那些小孩當作無腦不懂事
[00:08:19.200 --> 00:08:22.200]  絕對不是這樣一回事
[00:08:22.200 --> 00:08:24.200]  我們怎樣相信,他們就怎樣相信
[00:08:24.200 --> 00:08:28.200]  我們對信仰認真,他們長大後會對信仰認真
[00:08:28.200 --> 00:08:30.200]  我們凡事信靠上帝
[00:08:30.200 --> 00:08:35.200]  當他們遇到人生裏面的困難、恐懼、危險的時候
[00:08:35.200 --> 00:08:37.200]  他們會學會信靠上帝
[00:08:37.200 --> 00:08:40.200]  我們懂得怎樣去愛和敬拜上帝
[00:08:40.200 --> 00:08:45.200]  他們以後也會懂得怎樣去愛和敬拜上帝
[00:08:45.200 --> 00:08:50.200]  所以如果我們要按照上帝的心意去用我們下一代的話
[00:08:50.200 --> 00:08:53.200]  首先我們自己要有好榜樣
[00:08:53.200 --> 00:08:56.200]  當然你說,牧師很有壓力
[00:08:56.200 --> 00:08:57.200]  為什麼呢
[00:08:57.200 --> 00:09:01.200]  基督徒要成為一個成熟、長進的基督徒
[00:09:01.200 --> 00:09:06.200]  是一份人生的努力
[00:09:06.200 --> 00:09:08.200]  就算我信耶穌幾十年
[00:09:08.200 --> 00:09:12.200]  有時我還會犯錯,會跌倒,會犯罪
[00:09:12.200 --> 00:09:15.200]  不要說大家,我是牧師
[00:09:15.200 --> 00:09:18.200]  我都覺得我不是一個完美的基督徒
[00:09:18.200 --> 00:09:22.200]  從小到大我都是失敗的
[00:09:22.200 --> 00:09:25.200]  所以是不是有壓力呢
[00:09:25.200 --> 00:09:29.200]  在這個過程中,每個人都會有跌倒的時候
[00:09:29.200 --> 00:09:31.200]  有得罪神的時候
[00:09:31.200 --> 00:09:34.200]  有沒有基督徒見證榜樣的時候
[00:09:34.200 --> 00:09:38.200]  我怎樣能夠做一個好的榜樣呢
[00:09:38.200 --> 00:09:45.200]  不過首先我想告訴大家
[00:09:45.200 --> 00:09:47.200]  這個憂慮是正常的
[00:09:47.200 --> 00:09:50.200]  不過我做牧師幾十年,剛才說過
[00:09:50.200 --> 00:09:53.200]  我沒有見過一個完美的基督徒
[00:09:56.200 --> 00:10:01.200]  就算我們基督徒以為榜樣的聖經偉人
[00:10:01.200 --> 00:10:07.200]  伯拉罕、摩西、大衛、彼得、亞國、保羅
[00:10:07.200 --> 00:10:12.200]  你們所出的名字,以他們為榜樣
[00:10:12.200 --> 00:10:15.200]  有誰不曾跌倒得罪上帝
[00:10:15.200 --> 00:10:17.200]  有誰沒有犯過罪
[00:10:17.200 --> 00:10:19.200]  而且他們所犯的罪
[00:10:19.200 --> 00:10:22.200]  他們的跌倒不是輕輕的跌了一下
[00:10:22.200 --> 00:10:23.200]  是跌了一大跤
[00:10:23.200 --> 00:10:27.200]  他們所犯的罪是殺人、強姦
[00:10:27.200 --> 00:10:30.200]  這麼嚴重的罪行
[00:10:30.200 --> 00:10:33.200]  但是他們不同的地方是什麼呢
[00:10:33.200 --> 00:10:35.200]  為什麼今天我們會以他們為榜樣呢
[00:10:35.200 --> 00:10:37.200]  因為他們肯悔改
[00:10:37.200 --> 00:10:39.200]  肯認罪、肯悔改
[00:10:39.200 --> 00:10:41.200]  肯回到上帝的身邊
[00:10:41.200 --> 00:10:44.200]  和上帝重見的關係
[00:10:44.200 --> 00:10:46.200]  所以弟兄姊妹
[00:10:46.200 --> 00:10:48.200]  我們沒有一個完美的基督徒
[00:10:48.200 --> 00:10:49.200]  就算這個時間完美
[00:10:49.200 --> 00:10:51.200]  第二個時間可能就不完美了
[00:10:51.200 --> 00:10:52.200]  我們就會失敗了
[00:10:52.200 --> 00:10:55.200]  但是如果我們真的以聖經裡的偉人
[00:10:55.200 --> 00:10:56.200]  作為榜樣的時候
[00:10:56.200 --> 00:10:58.200]  我們要學他一樣東西
[00:10:58.200 --> 00:10:59.200]  是什麼呢
[00:10:59.200 --> 00:11:02.200]  敢於面對自己的錯誤
[00:11:02.200 --> 00:11:04.200]  敢於面對自己的失敗
[00:11:04.200 --> 00:11:07.200]  敢於面對自己的罪惡
[00:11:07.200 --> 00:11:10.200]  而且還要怎樣呢
[00:11:10.200 --> 00:11:14.200]  要悔改,回到上帝的身邊
[00:11:14.200 --> 00:11:15.200]  如果要學的話
[00:11:15.200 --> 00:11:19.200]  這件事一定要學會
[00:11:19.200 --> 00:11:21.200]  因為當我們這樣做的時候
[00:11:21.200 --> 00:11:24.200]  我們的子女都會以我們為榜樣
[00:11:24.200 --> 00:11:29.200]  而一個敢於承認錯誤和悔改的人
[00:11:29.200 --> 00:11:31.200]  這些表現是什麼表現呢
[00:11:31.200 --> 00:11:33.200]  是一個長大成熟
[00:11:33.200 --> 00:11:36.200]  和邁向成功
[00:11:36.200 --> 00:11:39.200]  不可以缺少的要素
[00:11:39.200 --> 00:11:41.200]  你常常覺得自己沒有錯
[00:11:41.200 --> 00:11:42.200]  或者不肯認錯
[00:11:42.200 --> 00:11:44.200]  你不肯去改變
[00:11:44.200 --> 00:11:46.200]  你是going nowhere
[00:11:46.200 --> 00:11:47.200]  你不會向前走的
[00:11:47.200 --> 00:11:49.200]  你不會有成功的機會
[00:11:49.200 --> 00:11:51.200]  如果我們能夠在這方面
[00:11:51.200 --> 00:11:52.200]  作為榜樣的時候
[00:11:52.200 --> 00:11:53.200]  弟兄姊妹
[00:11:53.200 --> 00:11:54.200]  我告訴你們
[00:11:54.200 --> 00:11:56.200]  我們的孩子看在眼裡
[00:11:56.200 --> 00:11:58.200]  他們就不會故意去隱藏
[00:11:58.200 --> 00:12:01.200]  他們那些不當的行為
[00:12:01.200 --> 00:12:03.200]  或者甚至是一些罪惡
[00:12:03.200 --> 00:12:07.200]  他們有回頭改變悔改的機會
[00:12:07.200 --> 00:12:10.200]  因為從父母身上看到
[00:12:10.200 --> 00:12:11.200]  所以弟兄姊妹
[00:12:11.200 --> 00:12:12.200]  我是挑戰你們的
[00:12:12.200 --> 00:12:15.200]  如果你做父母
[00:12:15.200 --> 00:12:20.200]  有沒有試過在你小朋友面前承認自己的錯誤
[00:12:20.200 --> 00:12:23.200]  承認自己得罪上帝
[00:12:23.200 --> 00:12:24.200]  有沒有跟他們說
[00:12:24.200 --> 00:12:26.200]  I sinned against God
[00:12:26.200 --> 00:12:27.200]  I made a mistake
[00:12:27.200 --> 00:12:29.200]  但是神怎樣去饒恕我
[00:12:29.200 --> 00:12:30.200]  接納我
[00:12:30.200 --> 00:12:33.200]  我怎樣跟上帝重新建立關係
[00:12:33.200 --> 00:12:36.200]  有沒有試過跟小朋友說你們的掙扎
[00:12:36.200 --> 00:12:39.200]  有時候我們覺得很沒面子
[00:12:39.200 --> 00:12:41.200]  不敢說
[00:12:41.200 --> 00:12:44.200]  有沒有試過向你的小朋友道歉
[00:12:44.200 --> 00:12:45.200]  跟小朋友說
[00:12:45.200 --> 00:12:48.200]  I am sorry
[00:12:48.200 --> 00:12:49.200]  我爸爸來的
[00:12:49.200 --> 00:12:50.200]  我媽媽來的
[00:12:50.200 --> 00:12:52.200]  怎會說sorry
[00:12:52.200 --> 00:12:53.200]  弟兄姊妹
[00:12:53.200 --> 00:12:54.200]  如果我們這樣做的時候
[00:12:54.200 --> 00:12:58.200]  我們將他們放在一個超現實的環境當中
[00:12:58.200 --> 00:12:59.200]  我們要讓他們知道
[00:12:59.200 --> 00:13:02.200]  原來大人都會做錯事
[00:13:02.200 --> 00:13:04.200]  會不會做錯事
[00:13:04.200 --> 00:13:05.200]  大人都會做錯事
[00:13:05.200 --> 00:13:07.200]  不過做錯事不要緊
[00:13:07.200 --> 00:13:08.200]  中國人都說
[00:13:08.200 --> 00:13:09.200]  不單單聖經說
[00:13:09.200 --> 00:13:11.200]  知錯能改
[00:13:11.200 --> 00:13:13.200]  善莫大焉
[00:13:13.200 --> 00:13:16.200]  所以我們要給小朋友做榜樣的話
[00:13:16.200 --> 00:13:17.200]  在這件事情上
[00:13:17.200 --> 00:13:21.200]  我們同樣要在小朋友面前做一個好的榜樣
[00:13:21.200 --> 00:13:23.200]  第二件事
[00:13:23.200 --> 00:13:27.200]  怎樣用岸上的心意去教導我們下一代
[00:13:27.200 --> 00:13:32.200]  要讓我們家裏充滿了愛和和諧
[00:13:32.200 --> 00:13:34.200]  在這一切之外
[00:13:34.200 --> 00:13:35.200]  司祈麟怎樣說
[00:13:35.200 --> 00:13:37.200]  哥羅西書第三章十四節
[00:13:37.200 --> 00:13:40.200]  在這一切之外要存在愛心
[00:13:40.200 --> 00:13:43.200]  愛心就是聯絡全得的
[00:13:43.200 --> 00:13:46.200]  又要叫基督的平安在你們心裏作主
[00:13:46.200 --> 00:13:49.200]  你們又為此蒙召居為一體
[00:13:49.200 --> 00:13:52.200]  且要存感謝的心
[00:13:52.200 --> 00:13:54.200]  剛才我們說了
[00:13:54.200 --> 00:13:56.200]  我們個個都不完美
[00:13:56.200 --> 00:13:58.200]  可能這個時間完美
[00:13:58.200 --> 00:13:59.200]  那個時間又不完美
[00:13:59.200 --> 00:14:00.200]  總之我們
[00:14:00.200 --> 00:14:02.200]  no perfect person on earth
[00:14:02.200 --> 00:14:03.200]  在這個世界上
[00:14:03.200 --> 00:14:07.200]  但是如果我們能夠讓家裏充滿了愛
[00:14:07.200 --> 00:14:08.200]  充滿了寬恕
[00:14:08.200 --> 00:14:10.200]  充滿了接納
[00:14:10.200 --> 00:14:11.200]  充滿了和平
[00:14:11.200 --> 00:14:13.200]  充滿了包容的時候
[00:14:13.200 --> 00:14:15.200]  一家人可以和諧相處
[00:14:15.200 --> 00:14:17.200]  聖經裏面給我們應許的是什麼
[00:14:17.200 --> 00:14:21.200]  愛能遮蓋許多的罪
[00:14:21.200 --> 00:14:23.200]  記不記得聖經說的
[00:14:23.200 --> 00:14:24.200]  給了前書
[00:14:24.200 --> 00:14:27.200]  原來愛能夠遮蓋許多的罪
[00:14:27.200 --> 00:14:29.200]  而這個哥羅西書裏面說
[00:14:29.200 --> 00:14:31.200]  愛是聯絡全得的
[00:14:31.200 --> 00:14:32.200]  什麼意思
[00:14:32.200 --> 00:14:34.200]  原來愛就是能夠聯合一切的德
[00:14:34.200 --> 00:14:38.200]  聖使我們的屬靈生命長大成熟
[00:14:38.200 --> 00:14:40.200]  不可以缺少的東西
[00:14:40.200 --> 00:14:42.200]  如果你家裏沒有了愛的話
[00:14:42.200 --> 00:14:43.200]  就有很大問題了
[00:14:43.200 --> 00:14:45.200]  怎樣過來有愛的時候
[00:14:45.200 --> 00:14:47.200]  就算爸爸媽媽不完美
[00:14:47.200 --> 00:14:48.200]  就算小朋友犯錯
[00:14:48.200 --> 00:14:50.200]  因為愛的緣故
[00:14:50.200 --> 00:14:53.200]  我們包容我們接納
[00:14:53.200 --> 00:14:55.200]  這個仍然是一個
[00:14:55.200 --> 00:14:57.200]  很快樂很幸福的家庭
[00:14:57.200 --> 00:14:59.200]  亦都是很現實的
[00:14:59.200 --> 00:15:01.200]  我們不是超現實的
[00:15:01.200 --> 00:15:03.200]  所以問題就是說
[00:15:03.200 --> 00:15:05.200]  如果我們要按著神的心意
[00:15:05.200 --> 00:15:07.200]  去撫養我們下一代
[00:15:07.200 --> 00:15:08.200]  那你要做些什麼呢
[00:15:08.200 --> 00:15:13.200]  我們怎樣才能夠讓家裏充滿了愛和和諧呢
[00:15:13.200 --> 00:15:18.200]  forthefamily.org有幾個提議
[00:15:18.200 --> 00:15:20.200]  如果你想寫下來可以寫下來
[00:15:20.200 --> 00:15:23.200]  第一 speak kindly
[00:15:23.200 --> 00:15:25.200]  要善意地說話
[00:15:25.200 --> 00:15:27.200]  說話要出於好心
[00:15:27.200 --> 00:15:28.200]  你是要建立
[00:15:28.200 --> 00:15:29.200]  不是要拆毀
[00:15:29.200 --> 00:15:34.200]  所以家裏不要容養那些尖酸刻薄的話
[00:15:34.200 --> 00:15:36.200]  說人的錯處是什麼呢
[00:15:36.200 --> 00:15:38.200]  大聲說話每個人都知道
[00:15:38.200 --> 00:15:40.200]  但聖經說 speak
[00:15:40.200 --> 00:15:41.200]  不是聖經說的
[00:15:41.200 --> 00:15:44.200]  是這個人去研究的時候
[00:15:44.200 --> 00:15:45.200]  speak kindly
[00:15:45.200 --> 00:15:47.200]  善意地說話
[00:15:47.200 --> 00:15:49.200]  說話的時候不要大聲
[00:15:49.200 --> 00:15:50.200]  為了要建立一個人
[00:15:50.200 --> 00:15:53.200]  你不要用言語去拆毀一個人
[00:15:53.200 --> 00:15:55.200]  不要去批評不要去針對
[00:15:55.200 --> 00:15:57.200]  不是說不止去創處
[00:15:57.200 --> 00:15:59.200]  而是你的heart你的態度
[00:15:59.200 --> 00:16:01.200]  你抱著什麼心去跟他說話
[00:16:01.200 --> 00:16:03.200]  gather regularly
[00:16:03.200 --> 00:16:04.200]  慣性地相聚
[00:16:04.200 --> 00:16:06.200]  一起吃飯一起祈禱
[00:16:06.200 --> 00:16:08.200]  一起去玩去旅行
[00:16:08.200 --> 00:16:10.200]  laugh readily
[00:16:10.200 --> 00:16:12.200]  隨意地歡笑
[00:16:12.200 --> 00:16:15.200]  不知道家裏會不會有很多歡笑聲呢
[00:16:15.200 --> 00:16:17.200]  我現在年紀大了
[00:16:17.200 --> 00:16:18.200]  小朋友都走了
[00:16:18.200 --> 00:16:20.200]  我跟師父很少哈哈大笑了
[00:16:20.200 --> 00:16:21.200]  很少了
[00:16:21.200 --> 00:16:23.200]  不過孫兒在會嘰嘰嘰嘰
[00:16:23.200 --> 00:16:25.200]  聽到的聲音很開心
[00:16:25.200 --> 00:16:27.200]  可不可以用在家裏裏
[00:16:27.200 --> 00:16:28.200]  要製造出來的
[00:16:28.200 --> 00:16:31.200]  可不可以用在家裏裏多一點歡笑的聲音呢
[00:16:31.200 --> 00:16:33.200]  work cheerfully
[00:16:33.200 --> 00:16:35.200]  即是做事要做得開心
[00:16:35.200 --> 00:16:36.200]  做工要做得開心
[00:16:36.200 --> 00:16:38.200]  有一個媽媽離開家的時候
[00:16:38.200 --> 00:16:40.200]  在家門口的白板寫下
[00:16:40.200 --> 00:16:42.200]  家事人人做
[00:16:42.200 --> 00:16:44.200]  因為上班了
[00:16:44.200 --> 00:16:47.200]  然後兒子上學了
[00:16:47.200 --> 00:16:48.200]  在條紙上加了一劃
[00:16:48.200 --> 00:16:51.200]  家事大人做
[00:16:51.200 --> 00:16:53.200]  最後老公來了
[00:16:53.200 --> 00:16:54.200]  又加了一劃
[00:16:54.200 --> 00:16:57.200]  家事夫人去做
[00:16:57.200 --> 00:16:59.200]  這樣就走了
[00:16:59.200 --> 00:17:01.200]  不過可能離開之後
[00:17:01.200 --> 00:17:03.200]  孫兒變得不太自在
[00:17:03.200 --> 00:17:06.200]  回家再加多一劃
[00:17:06.200 --> 00:17:09.200]  家事美人去做
[00:17:09.200 --> 00:17:13.200]  媽媽回來就很窩心
[00:17:13.200 --> 00:17:15.200]  於是快樂地去做
[00:17:15.200 --> 00:17:17.200]  Happy Mother's Day
[00:17:17.200 --> 00:17:20.200]  Happy Mother's Day
[00:17:20.200 --> 00:17:25.200]  我相信其實沒有人喜歡做一些tedious的事
[00:17:25.200 --> 00:17:28.200]  Nobody want to do tedious job
[00:17:28.200 --> 00:17:32.200]  But if you have love
[00:17:32.200 --> 00:17:34.200]  你有愛有關心
[00:17:34.200 --> 00:17:36.200]  那些tedious的事
[00:17:36.200 --> 00:17:39.200]  你會很開心很快樂很enjoy去做
[00:17:39.200 --> 00:17:41.200]  所以work cheerfully
[00:17:41.200 --> 00:17:42.200]  Give generously
[00:17:42.200 --> 00:17:44.200]  慷慨地付出
[00:17:44.200 --> 00:17:45.200]  不單是給錢
[00:17:45.200 --> 00:17:46.200]  給錢很容易
[00:17:46.200 --> 00:17:50.200]  What about time? 時間? Encouragement?
[00:17:50.200 --> 00:17:51.200]  鼓勵的話
[00:17:51.200 --> 00:17:53.200]  Love
[00:17:53.200 --> 00:17:54.200]  有沒有去給?
[00:17:54.200 --> 00:17:55.200]  家裡有很多這樣的機會
[00:17:55.200 --> 00:17:59.200]  但我們沒有把握機會去gift generously
[00:17:59.200 --> 00:18:01.200]  Forgive quickly
[00:18:01.200 --> 00:18:02.200]  迅速地饒恕
[00:18:02.200 --> 00:18:04.200]  這個不算我多解
[00:18:04.200 --> 00:18:05.200]  Hug freely
[00:18:05.200 --> 00:18:08.200]  這個好像是美國人的culture
[00:18:08.200 --> 00:18:10.200]  不過既然你在美國生活
[00:18:10.200 --> 00:18:13.200]  年輕人就不要hug那麼多
[00:18:13.200 --> 00:18:15.200]  特別是異性小心一點
[00:18:15.200 --> 00:18:16.200]  拍拍肩膀
[00:18:16.200 --> 00:18:18.200]  小孩子可以抱抱親親
[00:18:18.200 --> 00:18:19.200]  不要緊
[00:18:19.200 --> 00:18:20.200]  OK?
