
[00:00:00.000 --> 00:00:04.400]  今晚繼續在大家當中有機會分享神的說話
[00:01:10.200 --> 00:01:12.600]  真正成為萬國禱告的殿
[00:01:12.600 --> 00:01:14.600]  和當時猶太人不同的地方就是
[00:01:14.600 --> 00:01:15.800]  他們肯祈禱
[00:01:15.800 --> 00:01:17.200]  他們用信心祈禱
[00:01:17.200 --> 00:01:21.200]  並且能夠彼此饒恕的關係之下去祈禱
[00:01:21.200 --> 00:01:22.200]  我再說
[00:01:22.200 --> 00:01:25.800]  我邀請你能夠參加教會的祈禱會
[00:01:25.800 --> 00:01:26.800]  你真的一齊經歷一下
[00:01:26.800 --> 00:01:29.600]  當教會一起禱告的時間
[00:01:29.600 --> 00:01:32.600]  教會有三分一人或更多的人參加教會的祈禱會
[00:01:32.600 --> 00:01:35.600]  整個教會的淑女氣氛有多大的轉變呢
[00:01:35.600 --> 00:01:37.200]  我希望大家一齊來經歷一下
[00:01:37.200 --> 00:01:39.200]  好嗎
[00:01:39.200 --> 00:01:44.200]  可不可以給多一點反應
[00:01:44.200 --> 00:01:46.000]  多謝你
[00:01:46.000 --> 00:01:52.000]  這個禮拜四我找時間看看有沒有人回來祈禱會
[00:01:52.000 --> 00:01:55.000]  在這裡用佛羅神學院的文安
[00:01:55.000 --> 00:01:58.000]  代表佛羅神學院向大家問安
[00:01:58.000 --> 00:02:02.000]  我帶了一份關於佛羅神學院的最新一期的院訓
[00:02:02.000 --> 00:02:03.000]  請你可以看
[00:02:03.000 --> 00:02:05.000]  也請你為我們祈禱
[00:02:05.000 --> 00:02:06.000]  我相信你們為我們祈禱
[00:02:06.000 --> 00:02:10.000]  我們帶來的推廣已經達到目的
[00:02:10.000 --> 00:02:11.000]  請你為我們祈禱
[00:02:11.000 --> 00:02:14.000]  裡面也有介紹一些新的課程
[00:02:14.000 --> 00:02:15.000]  可能很多人不知道
[00:02:15.000 --> 00:02:17.000]  我們有一些普及課程
[00:02:17.000 --> 00:02:22.000]  接下來的四月有幾個新的課程
[00:02:22.000 --> 00:02:24.000]  經常想起星期四晚
[00:02:24.000 --> 00:02:28.000]  接下來的四月我們有一些普及課程
[00:02:28.000 --> 00:02:32.000]  在港島的播道會的廣福堂
[00:02:32.000 --> 00:02:35.000]  金鐘的地方和九龍塘的地方
[00:02:35.000 --> 00:02:37.000]  也有一些不同的課程
[00:02:37.000 --> 00:02:40.000]  這些普及課程不用做功課
[00:02:40.000 --> 00:02:42.000]  不用考試
[00:02:42.000 --> 00:02:44.000]  不用讀書
[00:02:44.000 --> 00:02:47.000]  用講座形式進行
[00:02:47.000 --> 00:02:48.000]  當然還有其他學位課程
[00:02:48.000 --> 00:02:50.000]  那些要求是有點不同的
[00:02:50.000 --> 00:02:52.000]  有興趣的話請你可以留意
[00:02:52.000 --> 00:02:54.000]  或者留意我們的網頁
[00:02:54.000 --> 00:02:57.000]  從團契生活來看
[00:02:57.000 --> 00:03:01.000]  作門徒的功課
[00:03:01.000 --> 00:03:04.000]  我選了約翰一書
[00:03:04.000 --> 00:03:09.000]  第一章一到四節這段聖經
[00:03:09.000 --> 00:03:11.000]  我們請大家翻開聖經
[00:03:11.000 --> 00:03:14.000]  或者看投影片
[00:03:14.000 --> 00:03:17.000]  約翰一書第一章一到四節
[00:03:17.000 --> 00:03:18.000]  四節的經文
[00:03:18.000 --> 00:03:20.000]  這段經文很明顯就是
[00:03:20.000 --> 00:03:22.000]  整卷約翰一書的引言
[00:03:22.000 --> 00:03:25.000]  介紹這本書究竟說什麼
[00:03:25.000 --> 00:03:27.000]  約翰一書是一卷很短的書信
[00:03:27.000 --> 00:03:28.000]  只有五章的聖經
[00:03:28.000 --> 00:03:29.000]  而且每一章都很短
[00:03:29.000 --> 00:03:32.000]  除了第二章稍為長一點之外
[00:03:32.000 --> 00:03:34.000]  其他每一章都很短
[00:03:34.000 --> 00:03:37.000]  約翰一書整個編排
[00:03:37.000 --> 00:03:42.000]  都濃縮在引言第一章一到四節
[00:03:42.000 --> 00:03:45.000]  大家知道在很多新約書信裡
[00:03:45.000 --> 00:03:48.000]  他們的引言都不是所謂罐頭式的
[00:03:48.000 --> 00:03:49.000]  每一章都差不多
[00:03:49.000 --> 00:03:51.000]  他們留心讀的時候
[00:03:51.000 --> 00:03:53.000]  原來新約書信裡
[00:03:53.000 --> 00:03:55.000]  保羅書信也好 彼得書信也好
[00:03:55.000 --> 00:03:56.000]  或者現在約翰的書信也好
[00:03:56.000 --> 00:03:59.000]  他的引言都和他那本書裡的
[00:03:59.000 --> 00:04:01.000]  主要的信息息息相關
[00:04:01.000 --> 00:04:03.000]  所以我剛才反過來說
[00:04:03.000 --> 00:04:05.000]  如果我們看這個引言的時候
[00:04:05.000 --> 00:04:08.000]  大概就將約翰一書裡的信息
[00:04:08.000 --> 00:04:10.000]  濃縮在這四節經文裡
[00:04:10.000 --> 00:04:13.000]  所以請大家一起先讀這四節聖經
[00:04:35.000 --> 00:04:40.000]  「且顯然與我們那永遠的生命傳給你們
[00:04:40.000 --> 00:04:45.000]  我們將所看見所聽見的傳給你們
[00:04:45.000 --> 00:04:48.000]  使你們與我們相交
[00:04:48.000 --> 00:04:53.000]  我們乃是與父並他兒子耶穌基督相交的
[00:04:53.000 --> 00:04:57.000]  我們將這些話寫給你們
[00:04:57.000 --> 00:05:00.000]  使你們的喜樂充足」
[00:05:00.000 --> 00:05:05.000]  約翰一書和其他的書信一樣
[00:05:05.000 --> 00:05:07.000]  或者和其他的經文一樣
[00:05:07.000 --> 00:05:10.000]  每一本書都有一些難解的地方
[00:05:10.000 --> 00:05:14.000]  差不多你想起任何六十六卷聖經裡
[00:05:14.000 --> 00:05:17.000]  每一本書都有一些地方比較難解
[00:05:17.000 --> 00:05:21.000]  不過約翰一書難解的地方是非常獨特的
[00:05:21.000 --> 00:05:22.000]  為什麼這麼獨特呢
[00:05:22.000 --> 00:05:25.000]  就是原來這本書最難解的地方
[00:05:25.000 --> 00:05:26.000]  就是它開始的時候
[00:05:26.000 --> 00:05:28.000]  第一個字就已經難解了
[00:05:28.000 --> 00:05:31.000]  很奇怪 為什麼第一個字就已經難解了呢
[00:05:31.000 --> 00:05:34.000]  這個中文說
[00:05:34.000 --> 00:05:40.000]  「論道從起初原有的生命之道」
[00:05:40.000 --> 00:05:44.000]  或者我先把問題轉一轉
[00:05:44.000 --> 00:05:47.000]  究竟我們想起生命之道是指什麼呢
[00:05:47.000 --> 00:05:49.000]  我們經常說的
[00:05:49.000 --> 00:05:52.000]  這個說法不單止約翰說
[00:05:52.000 --> 00:05:54.000]  保羅也說 說生命之道
[00:05:54.000 --> 00:06:00.000]  我的問題就是究竟什麼是生命之道
[00:06:00.000 --> 00:06:05.000]  「論道從起初原有的生命之道」
[00:06:05.000 --> 00:06:06.000]  大家覺得是什麼呢
[00:06:06.000 --> 00:06:08.000]  你看看經文內容就知道了
[00:06:08.000 --> 00:06:10.000]  如果你翻開你自己聖經看到
[00:06:10.000 --> 00:06:12.000]  「論道從起初原有的生命之道」
[00:06:12.000 --> 00:06:15.000]  就是接著解釋什麼是生命之道
[00:06:15.000 --> 00:06:19.000]  「我們所聽見所看見親眼看過親手摸過的」
[00:06:19.000 --> 00:06:22.000]  那你覺得這個生命之道是指什麼呢
[00:06:22.000 --> 00:06:24.000]  指什麼呢
[00:06:24.000 --> 00:06:26.000]  毫無疑問
[00:06:26.000 --> 00:06:27.000]  是指耶穌 是不是
[00:06:27.000 --> 00:06:29.000]  親眼看過 親手摸過
[00:06:29.000 --> 00:06:31.000]  而且第二節補充說
[00:06:31.000 --> 00:06:34.000]  這個生命之道是原與附同在
[00:06:34.000 --> 00:06:36.000]  現在又顯現給我們的
[00:06:36.000 --> 00:06:39.000]  現在我就把這個生命之道傳給你們
[00:06:39.000 --> 00:06:40.000]  這樣就更加清楚了
[00:06:40.000 --> 00:06:41.000]  第二節補充之下
[00:06:41.000 --> 00:06:43.000]  生命之道是指什麼呢
[00:06:43.000 --> 00:06:47.000]  指 再說一次
[00:06:47.000 --> 00:06:49.000]  指耶穌 沒問題 是不是
[00:06:49.000 --> 00:06:54.000]  如果這麼簡單就不用拿出來說了
[00:06:54.000 --> 00:06:57.000]  我們第一個答案可能會說是耶穌
[00:06:57.000 --> 00:07:01.000]  不過我第二個可能的答案是指福音
[00:07:01.000 --> 00:07:03.000]  為什麼這麼說呢
[00:07:03.000 --> 00:07:05.000]  先看看這幅
[00:07:05.000 --> 00:07:07.000]  變形了
[00:07:07.000 --> 00:07:08.000]  這是變形的希臘文
[00:07:08.000 --> 00:07:09.000]  本來不是這樣的
[00:07:09.000 --> 00:07:13.000]  可能因為轉了電腦的問題
[00:07:13.000 --> 00:07:16.000]  糟了 變成這樣了
[00:07:16.000 --> 00:07:19.000]  不過不要緊
[00:07:19.000 --> 00:07:25.000]  其實也不要緊
[00:07:25.000 --> 00:07:29.000]  怎麼說呢
[00:07:29.000 --> 00:07:30.000]  我想大家留意
[00:07:30.000 --> 00:07:32.000]  這個本來好像圓圈的地方
[00:07:32.000 --> 00:07:34.000]  O字
[00:07:34.000 --> 00:07:36.000]  其實是一個希臘文的字母
[00:07:36.000 --> 00:07:39.000]  不過有一個標點符號
[00:07:39.000 --> 00:07:41.000]  不過變成這樣了
[00:07:41.000 --> 00:07:42.000]  沒辦法
[00:07:42.000 --> 00:07:46.000]  你看到1,2,3,4
[00:07:46.000 --> 00:07:47.000]  我想大家特別留意
[00:07:47.000 --> 00:07:49.000]  其實我無意在這裡說希臘文的地方
[00:07:49.000 --> 00:07:50.000]  不過想大家留意
[00:07:50.000 --> 00:07:52.000]  原來第一個字
[00:07:52.000 --> 00:07:55.000]  如果用我們現在看到的方法說
[00:07:55.000 --> 00:07:56.000]  是一個O字
[00:07:56.000 --> 00:07:58.000]  其實是一個Hor這個希臘文的字
[00:07:58.000 --> 00:08:01.000]  他說 開始的時候
[00:08:01.000 --> 00:08:02.000]  這本書第一個字就出現了關係
[00:08:02.000 --> 00:08:04.000]  而且不是偶然間
[00:08:04.000 --> 00:08:07.000]  不是好像突然間寫錯了字
[00:08:07.000 --> 00:08:09.000]  我相信聖經每一個字
[00:08:09.000 --> 00:08:10.000]  原稿都是神所默示
[00:08:10.000 --> 00:08:12.000]  不會有錯的
[00:08:12.000 --> 00:08:15.000]  是總共出現四次都是出現這樣的字
[00:08:15.000 --> 00:08:17.000]  這個字是什麼呢
[00:08:17.000 --> 00:08:18.000]  不如用英文說吧
[00:08:18.000 --> 00:08:20.000]  英文比較容易
[00:08:20.000 --> 00:08:21.000]  NIV
[00:08:21.000 --> 00:08:23.000]  就將它做什麼呢
[00:08:23.000 --> 00:08:25.000]  Net Rich
[00:08:25.000 --> 00:08:26.000]  四次
[00:08:26.000 --> 00:08:28.000]  它接著原文的意思
[00:08:28.000 --> 00:08:30.000]  將它解釋成Rich
[00:08:30.000 --> 00:08:32.000]  剛才我們說
[00:08:32.000 --> 00:08:34.000]  生命之代是什麼呢
[00:08:34.000 --> 00:08:36.000]  其實這裡有一個所謂的Venetive Pronoun
[00:08:36.000 --> 00:08:38.000]  一個代名詞
[00:08:38.000 --> 00:08:41.000]  那一位就是我們親眼看過的
[00:08:41.000 --> 00:08:44.000]  那一位就是我們親手摸過的
[00:08:44.000 --> 00:08:46.000]  如果要沉醉地翻譯就這樣翻譯吧
[00:08:46.000 --> 00:08:50.000]  那一位是我們曾經摸過的
[00:08:50.000 --> 00:08:53.000]  如果真的這樣代表耶穌基督的話
[00:08:53.000 --> 00:08:57.000]  怎麼會用Rich呢
[00:08:57.000 --> 00:08:59.000]  你知道我說什麼嗎
[00:08:59.000 --> 00:09:02.000]  希臘文的每一個名詞
[00:09:02.000 --> 00:09:04.000]  包括人名在內
[00:09:04.000 --> 00:09:06.000]  都分開做性別的
[00:09:06.000 --> 00:09:08.000]  男性,女性
[00:09:08.000 --> 00:09:10.000]  還有很籠統地說
[00:09:10.000 --> 00:09:12.000]  就是忠誠
[00:09:12.000 --> 00:09:14.000]  如果用中文說的話
[00:09:14.000 --> 00:09:16.000]  就是男性的他
[00:09:16.000 --> 00:09:18.000]  站在別人旁邊的他
[00:09:18.000 --> 00:09:20.000]  女性,女字旁邊的他
[00:09:20.000 --> 00:09:22.000]  還有一個叫什麼呢
[00:09:22.000 --> 00:09:24.000]  一個叫忠誠的他
[00:09:24.000 --> 00:09:26.000]  那個叫什麼呢
[00:09:26.000 --> 00:09:28.000]  那個
[00:09:28.000 --> 00:09:30.000]  死脈的他
[00:09:30.000 --> 00:09:32.000]  不知道那個叫什麼
[00:09:32.000 --> 00:09:34.000]  周老師
[00:09:34.000 --> 00:09:36.000]  聽不懂的
[00:09:36.000 --> 00:09:38.000]  不知道
[00:09:38.000 --> 00:09:42.000]  總之就是忠誠的他
[00:09:42.000 --> 00:09:44.000]  如果提到
[00:09:44.000 --> 00:09:46.000]  生命之道是指耶穌基督的話
[00:09:46.000 --> 00:09:48.000]  這個一定是用男性的他
[00:09:48.000 --> 00:09:50.000]  所有聖經提到耶穌基督的時候
[00:09:50.000 --> 00:09:52.000]  都是用男性的他
[00:09:52.000 --> 00:09:56.000]  但竟然這裡用Rich
[00:09:56.000 --> 00:10:00.000]  用忠誠甚至死脈的他
[00:10:00.000 --> 00:10:04.000]  即是作者告訴我們
[00:10:04.000 --> 00:10:06.000]  如果是指耶穌基督的話
[00:10:06.000 --> 00:10:08.000]  就不應該用忠誠的他
[00:10:08.000 --> 00:10:10.000]  我再問
[00:10:10.000 --> 00:10:12.000]  生命之道是什麼呢
[00:10:12.000 --> 00:10:14.000]  剛才已經說了答案
[00:10:14.000 --> 00:10:16.000]  福音
[00:10:16.000 --> 00:10:18.000]  但福音也有問題
[00:10:18.000 --> 00:10:20.000]  如果福音是答案
[00:10:20.000 --> 00:10:22.000]  就不用這麼多問題
[00:10:22.000 --> 00:10:24.000]  福音在原本文字上
[00:10:24.000 --> 00:10:26.000]  性別的分別來說
[00:10:26.000 --> 00:10:28.000]  也是用忠誠的他
[00:10:28.000 --> 00:10:30.000]  所以Rich就對了
[00:10:30.000 --> 00:10:32.000]  符合文法
[00:10:32.000 --> 00:10:34.000]  但不符合內容
[00:10:34.000 --> 00:10:36.000]  為什麼這樣說呢
[00:10:36.000 --> 00:10:38.000]  如果生命之道是指福音的話
[00:10:38.000 --> 00:10:40.000]  第一節就說
[00:10:40.000 --> 00:10:42.000]  就是我們所聽見
[00:10:42.000 --> 00:10:44.000]  福音可以聽見
[00:10:44.000 --> 00:10:46.000]  所看見
[00:10:46.000 --> 00:10:48.000]  你如何看見福音呢
[00:10:48.000 --> 00:10:50.000]  下面的更難
[00:10:50.000 --> 00:10:52.000]  親手摸過的
[00:10:52.000 --> 00:10:54.000]  如何摸到福音呢
[00:10:54.000 --> 00:10:56.000]  元與父同在
[00:10:56.000 --> 00:10:58.000]  福音是一個訊息
[00:10:58.000 --> 00:11:00.000]  怎麼會元與父同在呢
[00:11:00.000 --> 00:11:02.000]  所以
[00:11:02.000 --> 00:11:04.000]  解釋福音
[00:11:04.000 --> 00:11:06.000]  是生命之道
[00:11:06.000 --> 00:11:08.000]  文法上對
[00:11:08.000 --> 00:11:10.000]  不過內容上不配合
[00:11:10.000 --> 00:11:12.000]  這裡特別提到
[00:11:12.000 --> 00:11:14.000]  就算我們所聽見
[00:11:14.000 --> 00:11:16.000]  視覺
[00:11:16.000 --> 00:11:18.000]  對不起
[00:11:18.000 --> 00:11:20.000]  所看見視覺
[00:11:20.000 --> 00:11:22.000]  親眼看過
[00:11:22.000 --> 00:11:24.000]  兩次出現視覺
[00:11:24.000 --> 00:11:26.000]  然後親手摸過
[00:11:26.000 --> 00:11:28.000]  觸覺呢
[00:11:28.000 --> 00:11:30.000]  為什麼特別提到
[00:11:30.000 --> 00:11:32.000]  兩次的視覺
[00:11:32.000 --> 00:11:34.000]  親眼看見
[00:11:34.000 --> 00:11:36.000]  所看見
[00:11:36.000 --> 00:11:38.000]  親眼看過
[00:11:38.000 --> 00:11:40.000]  為什麼要提到兩次呢
[00:11:40.000 --> 00:11:42.000]  這裡我們很難
[00:11:42.000 --> 00:11:44.000]  百分之百肯定
[00:11:44.000 --> 00:11:46.000]  約翰想說什麼
[00:11:46.000 --> 00:11:48.000]  第二次親眼看過
[00:11:48.000 --> 00:11:50.000]  是指那一次
[00:11:50.000 --> 00:11:52.000]  我特別好深印象
[00:11:52.000 --> 00:11:54.000]  那個生命之道
[00:11:54.000 --> 00:11:56.000]  那一次是什麼呢
[00:11:56.000 --> 00:11:58.000]  當然約翰沒有特別清楚說
[00:11:58.000 --> 00:12:00.000]  大概有兩個可能性
[00:12:00.000 --> 00:12:02.000]  第一個是登山變相的時候
[00:12:02.000 --> 00:12:04.000]  在那裡他很清楚看見
[00:12:04.000 --> 00:12:06.000]  這位上帝
[00:12:06.000 --> 00:12:08.000]  向他顯現什麼叫生命之道
[00:12:08.000 --> 00:12:10.000]  另外一次
[00:12:10.000 --> 00:12:12.000]  可能是指耶穌基督復活
[00:12:12.000 --> 00:12:14.000]  他親眼看見耶穌基督復活的見證人
[00:12:14.000 --> 00:12:16.000]  那裡顯出
[00:12:16.000 --> 00:12:18.000]  什麼叫生命之道
[00:12:18.000 --> 00:12:20.000]  回到剛才的問題
[00:12:20.000 --> 00:12:22.000]  生命之道
[00:12:22.000 --> 00:12:24.000]  如果解釋成耶穌基督的話
[00:12:24.000 --> 00:12:26.000]  內容對
[00:12:26.000 --> 00:12:28.000]  不過文法不對
[00:12:28.000 --> 00:12:30.000]  如果解釋成福音的話
[00:12:30.000 --> 00:12:32.000]  文法上
[00:12:32.000 --> 00:12:34.000]  對
[00:12:34.000 --> 00:12:36.000]  因為都是他
[00:12:36.000 --> 00:12:38.000]  內容上不對
[00:12:38.000 --> 00:12:40.000]  那生命之道是什麼呢
[00:12:40.000 --> 00:12:46.000]  很多人有個印象
[00:12:48.000 --> 00:12:50.000]  其實
[00:12:50.000 --> 00:12:52.000]  不讀神學沒有好地地
[00:12:52.000 --> 00:12:54.000]  讀了神學就有很多問題
[00:12:54.000 --> 00:12:56.000]  本來我讀都沒有問題
[00:12:56.000 --> 00:12:58.000]  一路都沒有問題
[00:12:58.000 --> 00:13:00.000]  當金句那樣背
[00:13:00.000 --> 00:13:02.000]  突然間有問題
[00:13:02.000 --> 00:13:04.000]  不過我希望大家可以多一種求知慾
[00:13:04.000 --> 00:13:06.000]  約翰這裡
[00:13:06.000 --> 00:13:08.000]  為什麼用這麼特別的方法
[00:13:08.000 --> 00:13:10.000]  開始這封書信
[00:13:10.000 --> 00:13:12.000]  去表達這個訊息呢
[00:13:12.000 --> 00:13:14.000]  我將我自己的結論和大家分享
[00:13:14.000 --> 00:13:16.000]  我說其實約翰是專登的
[00:13:16.000 --> 00:13:18.000]  約翰專登用這個方法
[00:13:18.000 --> 00:13:20.000]  而且很明顯
[00:13:20.000 --> 00:13:22.000]  不是只一次
[00:13:22.000 --> 00:13:24.000]  是四次在說這個訊息
[00:13:24.000 --> 00:13:26.000]  他想表達什麼訊息呢
[00:13:26.000 --> 00:13:28.000]  就是
[00:13:28.000 --> 00:13:30.000]  生命之道
[00:13:30.000 --> 00:13:32.000]  是因耶穌基督
[00:13:32.000 --> 00:13:34.000]  而帶來生命改變的福音
[00:13:34.000 --> 00:13:36.000]  整個句子
[00:13:36.000 --> 00:13:38.000]  就叫生命之道
[00:13:38.000 --> 00:13:40.000]  我再說一次
[00:13:40.000 --> 00:13:42.000]  約翰專登用這個方法表達一個訊息
[00:13:42.000 --> 00:13:44.000]  那個訊息是什麼生命之道呢
[00:13:44.000 --> 00:13:46.000]  就是因著耶穌基督
[00:13:46.000 --> 00:13:48.000]  懸與父同在的
[00:13:48.000 --> 00:13:50.000]  這位在神和上帝一樣的
[00:13:50.000 --> 00:13:52.000]  這位聖子
[00:13:52.000 --> 00:13:54.000]  懸與父同在的
[00:13:54.000 --> 00:13:56.000]  他所帶來改變我們每一個人
[00:13:56.000 --> 00:13:58.000]  跟從他的人生命
[00:13:58.000 --> 00:14:00.000]  然後那個訊息
[00:14:00.000 --> 00:14:02.000]  就是叫生命之道
[00:14:02.000 --> 00:14:08.000]  約翰專登將耶穌基督和福音
[00:14:08.000 --> 00:14:10.000]  這兩個元素
[00:14:10.000 --> 00:14:12.000]  加在一起
[00:14:12.000 --> 00:14:14.000]  用這個方法去表達
[00:14:14.000 --> 00:14:16.000]  什麼叫做生命之道
[00:14:16.000 --> 00:14:18.000]  就是耶穌基督帶來的
[00:14:18.000 --> 00:14:20.000]  改變人生命的福音
[00:14:20.000 --> 00:14:22.000]  兩個部份加在一起
[00:14:22.000 --> 00:14:24.000]  就是他這裡所說的生命之道
[00:14:24.000 --> 00:14:30.000]  這個就是我簡單的結論
[00:14:30.000 --> 00:14:34.000]  這個叫十字架的中面
[00:14:34.000 --> 00:14:38.000]  十字架有一條橫的
[00:14:38.000 --> 00:14:40.000]  一條中的
[00:14:40.000 --> 00:14:42.000]  一面
[00:14:42.000 --> 00:14:44.000]  就好像我們十字架的中面
[00:14:44.000 --> 00:14:46.000]  是說出喜樂的源頭
[00:14:46.000 --> 00:14:50.000]  剛才我說什麼叫生命之道呢
[00:14:50.000 --> 00:14:54.000]  是不是耶穌的福音呢
[00:14:54.000 --> 00:14:56.000]  我的答案
[00:14:56.000 --> 00:14:58.000]  或者我的理解就是
[00:14:58.000 --> 00:15:00.000]  由耶穌帶來改變生命的福音
[00:15:00.000 --> 00:15:02.000]  就是生命之道
[00:15:02.000 --> 00:15:06.000]  如果這個說法是對的話
[00:15:06.000 --> 00:15:08.000]  你就會發現
[00:15:08.000 --> 00:15:10.000]  什麼在聖經裡面
[00:15:10.000 --> 00:15:12.000]  一直告訴我們
[00:15:12.000 --> 00:15:14.000]  叫做生命之道
[00:15:14.000 --> 00:15:16.000]  可能很值得我們反省
[00:15:16.000 --> 00:15:20.000]  怎樣反省呢
[00:15:20.000 --> 00:15:22.000]  就是由耶穌基督
[00:15:22.000 --> 00:15:24.000]  所帶來改變生命的
[00:15:24.000 --> 00:15:26.000]  這個整個的
[00:15:26.000 --> 00:15:28.000]  就是叫做生命之道
[00:15:28.000 --> 00:15:30.000]  就是福音
[00:15:30.000 --> 00:15:32.000]  我發現在我們環教會裡面
[00:15:32.000 --> 00:15:34.000]  這兩個元素
[00:15:34.000 --> 00:15:36.000]  並存的
[00:15:36.000 --> 00:15:38.000]  有時可能是信徒
[00:15:38.000 --> 00:15:40.000]  所忽略的
[00:15:40.000 --> 00:15:42.000]  有些人以為我信了耶穌
[00:15:42.000 --> 00:15:46.000]  那我就得了所有的
[00:15:46.000 --> 00:15:48.000]  聖經裡面所說的生命之道
[00:15:48.000 --> 00:15:50.000]  不過
[00:15:50.000 --> 00:15:52.000]  他生命實際上
[00:15:52.000 --> 00:15:54.000]  沒什麼改變
[00:15:54.000 --> 00:15:56.000]  信仰很真實的
[00:15:56.000 --> 00:15:58.000]  不過他的生命沒被改變
[00:15:58.000 --> 00:16:00.000]  有沒有可能呢
[00:16:00.000 --> 00:16:02.000]  有沒有可能呢
[00:16:04.000 --> 00:16:06.000]  有些人以前信耶穌之前
[00:16:06.000 --> 00:16:08.000]  很大脾氣的
[00:16:08.000 --> 00:16:10.000]  經常罵人的
[00:16:10.000 --> 00:16:12.000]  信耶穌之後有沒有改變呢
[00:16:12.000 --> 00:16:14.000]  又改變了
[00:16:14.000 --> 00:16:18.000]  以前我在教會外面罵人
[00:16:18.000 --> 00:16:20.000]  現在在教會裡面罵人
[00:16:20.000 --> 00:16:22.000]  我想改變不是指這件事
[00:16:22.000 --> 00:16:28.000]  信仰很真實
[00:16:28.000 --> 00:16:30.000]  很純正
[00:16:30.000 --> 00:16:32.000]  不過個人的生命
[00:16:32.000 --> 00:16:34.000]  沒被改變
[00:16:34.000 --> 00:16:38.000]  最近有一位校友
[00:16:38.000 --> 00:16:40.000]  我們神學院的校友
[00:16:40.000 --> 00:16:42.000]  他面對很大的掙扎
[00:16:42.000 --> 00:16:46.000]  他在好幾間的教會裡面
[00:16:46.000 --> 00:16:48.000]  侍奉
[00:16:48.000 --> 00:16:50.000]  一些所謂純正的方派的教會侍奉
[00:16:50.000 --> 00:16:52.000]  接著有很多很多的傷痕
[00:16:52.000 --> 00:16:54.000]  誰是誰非
[00:16:54.000 --> 00:16:56.000]  當然
[00:16:56.000 --> 00:16:58.000]  可能怎樣都理不清
[00:16:58.000 --> 00:17:00.000]  但他有很多傷痕
[00:17:00.000 --> 00:17:02.000]  結果他退了下來
[00:17:02.000 --> 00:17:04.000]  然後他最近
[00:17:04.000 --> 00:17:06.000]  昨天我說過關於靈恩派的教會
[00:17:06.000 --> 00:17:08.000]  他去了香港一間
[00:17:08.000 --> 00:17:12.000]  發展得很快的靈恩派的教會聚會
[00:17:12.000 --> 00:17:14.000]  接著他現在很大掙扎
[00:17:14.000 --> 00:17:16.000]  他在十字路口
[00:17:16.000 --> 00:17:18.000]  他是一個傳道人
[00:17:18.000 --> 00:17:20.000]  他知道那裡的信仰有些問題
[00:17:20.000 --> 00:17:22.000]  不過
[00:17:22.000 --> 00:17:24.000]  他那裡的弟兄姊妹
[00:17:24.000 --> 00:17:26.000]  很童心
[00:17:26.000 --> 00:17:28.000]  經常數算神的恩典
[00:17:28.000 --> 00:17:30.000]  跟我以前的教會很行政
[00:17:30.000 --> 00:17:32.000]  時時都在說權力分佈
[00:17:32.000 --> 00:17:34.000]  時時在說是是非非的東西
[00:17:34.000 --> 00:17:36.000]  但這裡呢
[00:17:36.000 --> 00:17:38.000]  我聽不到他們是非
[00:17:38.000 --> 00:17:40.000]  我只聽見他們在說神的作為
[00:17:40.000 --> 00:17:42.000]  在我們當中
