
[00:00:00.000 --> 00:00:01.640]  好 等姐妹平安
[00:14:06.160 --> 00:14:09.160]  我覺得聽的時候,我真的有去咀嚼
[00:14:09.160 --> 00:14:11.160]  是有意思的
[00:14:11.160 --> 00:14:13.160]  我們不要再以一種
[00:14:13.160 --> 00:14:16.160]  以眼還眼,以牙還牙的情緒
[00:14:16.160 --> 00:14:19.160]  反而轉化了這種情緒
[00:14:19.160 --> 00:14:22.160]  你用愛來報愛
[00:14:22.160 --> 00:14:26.160]  舉例,就好像上星期
[00:14:26.160 --> 00:14:30.160]  以樂團去派一些禮物
[00:14:30.160 --> 00:14:33.160]  去給一些有需要的家庭的時候
[00:14:33.160 --> 00:14:35.160]  這個就是一個很好的例子
[00:14:35.160 --> 00:14:37.160]  有時我們未必很噁心
[00:14:37.160 --> 00:14:40.160]  或者很特意去做一些事
[00:14:40.160 --> 00:14:43.160]  但是原來透過服侍
[00:14:43.160 --> 00:14:45.160]  或者甚至你透過
[00:14:45.160 --> 00:14:49.160]  和一個有需要的人去聊天的時候
[00:14:49.160 --> 00:14:52.160]  其實我們可以做到這件事
[00:14:52.160 --> 00:14:53.160]  在新年裏面
[00:14:53.160 --> 00:14:55.160]  其實我們又能不能夠
[00:14:55.160 --> 00:14:57.160]  可以做到這件事呢?
[00:14:57.160 --> 00:14:59.160]  然後去提出
[00:14:59.160 --> 00:15:02.160]  當愛你的論者
[00:15:02.160 --> 00:15:04.160]  這個就是我們可以將
[00:15:04.160 --> 00:15:06.160]  從前我們覺得
[00:15:06.160 --> 00:15:10.160]  一些可以或者不可以的東西
[00:15:10.160 --> 00:15:13.160]  轉化、提升成為
[00:15:13.160 --> 00:15:15.160]  我們可以再進一步去
[00:15:15.160 --> 00:15:17.160]  關心或者行動的事情
[00:15:17.160 --> 00:15:19.160]  特別在新青頭
[00:15:19.160 --> 00:15:22.160]  我覺得當我們去探訪
[00:15:22.160 --> 00:15:26.160]  或者去出街走過的時候
[00:15:26.160 --> 00:15:27.160]  可以多加留意
[00:15:27.160 --> 00:15:32.160]  正正在和一班青少年人
[00:15:32.160 --> 00:15:33.160]  去相處的時候
[00:15:33.160 --> 00:15:35.160]  他們都給我一個很大的提醒
[00:15:35.160 --> 00:15:38.160]  他們今天下午兩點半至五點
[00:15:38.160 --> 00:15:43.160]  就有一個去出街傳福音報道的行動
[00:15:43.160 --> 00:15:45.160]  帶著一些很小的禮物
[00:15:45.160 --> 00:15:47.160]  他們真是一腔熱誠
[00:15:47.160 --> 00:15:49.160]  在裏面來到去
[00:15:49.160 --> 00:15:50.160]  在新青頭裏面
[00:15:50.160 --> 00:15:52.160]  他們都下街去看一下
[00:15:52.160 --> 00:15:53.160]  走訪一下
[00:15:53.160 --> 00:15:55.160]  會不會能夠遇到一些
[00:15:55.160 --> 00:15:57.160]  他們見到是
[00:15:57.160 --> 00:16:01.160]  看來是一些孤單的身影
[00:16:01.160 --> 00:16:07.160]  或者是一些坐在街角的人
[00:16:07.160 --> 00:16:09.160]  可能是一些老人家
[00:16:09.160 --> 00:16:10.160]  又不一定
[00:16:10.160 --> 00:16:12.160]  可能是一些孤單的人
[00:16:12.160 --> 00:16:15.160]  走過去送少少的禮物給他們
[00:16:15.160 --> 00:16:16.160]  如果有機會
[00:16:16.160 --> 00:16:18.160]  可以甚至和他們傳福音
[00:16:18.160 --> 00:16:20.160]  這個都是一些
[00:16:20.160 --> 00:16:23.160]  我們可以做的事情
[00:16:23.160 --> 00:16:25.160]  或者讓我們在新年裏面
[00:16:25.160 --> 00:16:27.160]  讓他們去深化
[00:16:27.160 --> 00:16:28.160]  或者去提升
[00:16:28.160 --> 00:16:32.160]  原來我們一些平時忽略了的事情
[00:16:32.160 --> 00:16:35.160]  然後去到第六章
[00:16:35.160 --> 00:16:37.160]  可以說是講完正的一面
[00:16:37.160 --> 00:16:39.160]  然後去講反的一面
[00:16:39.160 --> 00:16:41.160]  第六章提醒弟兄姊妹
[00:16:41.160 --> 00:16:45.160]  不要只是堆砌一些表面宗教的禮儀
[00:16:45.160 --> 00:16:47.160]  這個只是假冒的敬虔
[00:16:47.160 --> 00:16:49.160]  或者我可以這樣說
[00:16:49.160 --> 00:16:54.160]  這個只是一個打了折扣的一種敬虔
[00:16:54.160 --> 00:16:57.160]  聖經說是一種偽善
[00:16:57.160 --> 00:16:59.160]  其實是一個銅銀的兩面
[00:16:59.160 --> 00:17:05.160]  正的同時也是一個反面的影照
[00:17:05.160 --> 00:17:07.160]  聖經提出三種禮儀
[00:17:07.160 --> 00:17:12.160]  在裏面給我們一些反思
[00:17:12.160 --> 00:17:13.160]  在六章
[00:17:13.160 --> 00:17:15.160]  大家叫它第六章
[00:17:15.160 --> 00:17:18.160]  在三段的論述裏面
[00:17:18.160 --> 00:17:20.160]  給我們一些提醒
[00:17:20.160 --> 00:17:24.160]  在六章第二至四節裏面
[00:17:24.160 --> 00:17:27.160]  講論到論施捨的問題
[00:17:27.160 --> 00:17:29.160]  在當中聖經提醒我們
[00:17:29.160 --> 00:17:31.160]  一個很重要的字句
[00:17:31.160 --> 00:17:35.160]  就是你做什麼事都好
[00:17:35.160 --> 00:17:39.160]  重點不要期望
[00:17:39.160 --> 00:17:42.160]  或者不要將這些事情的焦點
[00:17:42.160 --> 00:17:47.160]  放在得人榮耀這件事情上
[00:17:47.160 --> 00:17:50.160]  掌聲鼓勵是重要的
[00:17:50.160 --> 00:17:54.160]  不過如果在做這些好事的面前
[00:17:54.160 --> 00:17:57.160]  只是為了一個人的榮耀
[00:17:57.160 --> 00:17:59.160]  或者掌聲的回報
[00:17:59.160 --> 00:18:02.160]  看來是有一點點問題
[00:18:02.160 --> 00:18:07.160]  而第二個提醒是在六章第五至十五節裏
[00:18:07.160 --> 00:18:11.160]  提醒我們不要故意作很長的圖稿
[00:18:11.160 --> 00:18:14.160]  作很長的圖稿是沒有問題的
[00:18:14.160 --> 00:18:17.160]  不過動機的問題
[00:18:17.160 --> 00:18:19.160]  才是我們要留意的
[00:18:19.160 --> 00:18:22.160]  你可以在來室
[00:18:22.160 --> 00:18:24.160]  或者你真的不介意
[00:18:24.160 --> 00:18:26.160]  其實沒有什麼人理會
[00:18:26.160 --> 00:18:28.160]  我只要和上帝去祈禱
[00:18:28.160 --> 00:18:30.160]  但是如果在動機上
[00:18:30.160 --> 00:18:33.160]  我作這麼長的圖稿
[00:18:33.160 --> 00:18:35.160]  為著的是讓人覺得
[00:18:35.160 --> 00:18:37.160]  你的祈禱是很厲害
[00:18:37.160 --> 00:18:39.160]  我真的學不到
[00:18:39.160 --> 00:18:41.160]  而在青少年崇拜那裏
[00:18:41.160 --> 00:18:43.160]  久不久都會遇到一些弟兄姊妹
[00:18:43.160 --> 00:18:45.160]  他們真的覺得有壓力
[00:18:45.160 --> 00:18:47.160]  你不要以為作很長的圖稿
[00:18:47.160 --> 00:18:49.160]  是一件很自然的事
[00:18:49.160 --> 00:18:51.160]  或者是對其他人
[00:18:51.160 --> 00:18:53.160]  不會帶來一些影響
[00:18:53.160 --> 00:18:55.160]  原來是會的
[00:18:55.160 --> 00:18:58.160]  在某些你說靈明未成長
[00:18:58.160 --> 00:19:00.160]  去到一個成熟階段的人也好
[00:19:00.160 --> 00:19:02.160]  或者是初入教會
[00:19:02.160 --> 00:19:05.160]  或者是一些比較年青的信徒
[00:19:05.160 --> 00:19:07.160]  原來你叫他祈禱
[00:19:07.160 --> 00:19:09.160]  好像祈禱你那樣
[00:19:09.160 --> 00:19:12.160]  他會回應很直接
[00:19:12.160 --> 00:19:14.160]  我不懂
[00:19:14.160 --> 00:19:16.160]  他不是不懂祈禱
[00:19:16.160 --> 00:19:18.160]  而是他在回答你
[00:19:18.160 --> 00:19:21.160]  我不懂像你祈禱你那樣
[00:19:21.160 --> 00:19:24.160]  在當中我一定要作出一句補充
[00:19:24.160 --> 00:19:27.160]  其實祈禱是一句就行
[00:19:27.160 --> 00:19:28.160]  我教你
[00:19:28.160 --> 00:19:29.160]  你說一句
[00:19:29.160 --> 00:19:30.160]  接著說一句
[00:19:30.160 --> 00:19:31.160]  這樣就行了
[00:19:31.160 --> 00:19:32.160]  多謝上帝
[00:19:32.160 --> 00:19:33.160]  多謝上帝
[00:19:33.160 --> 00:19:34.160]  祈完了
[00:19:34.160 --> 00:19:35.160]  就是這樣
[00:19:35.160 --> 00:19:38.160]  祈禱其實就是由很簡單的開始
[00:19:38.160 --> 00:19:40.160]  我們只要單單對著上帝
[00:19:40.160 --> 00:19:42.160]  這個就是當中
