
[00:00:00.000 --> 00:00:05.000]  感謝神透過剛才的詩班唱了一首很優美的詩歌
[00:08:12.000 --> 00:08:14.000]  要叫萬族萬國去得福
[00:08:14.000 --> 00:08:16.000]  以色列民的失敗
[00:08:16.000 --> 00:08:18.000]  不代表神的救恩計劃要失敗
[00:08:18.000 --> 00:08:22.000]  他要透過他的兒子成就這個救恩
[00:08:22.000 --> 00:08:26.000]  神沒有差遣一個機械人來這個世界
[00:08:26.000 --> 00:08:30.000]  神要差遣的是一個有血有肉
[00:08:31.000 --> 00:08:35.000]  道成為肉身充滿恩典和真理
[00:08:35.000 --> 00:08:40.000]  這位基督進入苦難和罪惡的世界
[00:08:40.000 --> 00:08:44.000]  他要我們去認識這位肉眼看不到的神
[00:08:44.000 --> 00:08:48.000]  我們今天如果明白這方面的時候
[00:08:48.000 --> 00:08:53.000]  我們知道耶穌有八分之八和我們一樣
[00:08:53.000 --> 00:08:55.000]  有肉身
[00:08:55.000 --> 00:08:58.000]  他也面對每一天我們生活的試探
[00:08:59.000 --> 00:09:02.000]  人有 但耶穌卻沒有犯過罪
[00:09:02.000 --> 00:09:04.000]  所以他能夠為我們成就
[00:09:04.000 --> 00:09:08.000]  這個袋贖赦罪的恩典和功勞
[00:09:08.000 --> 00:09:10.000]  我們今天需要的
[00:09:10.000 --> 00:09:13.000]  就是看見神給我們這個貴重的身份
[00:09:13.000 --> 00:09:16.000]  並非教會取代了舊約的以色列
[00:09:16.000 --> 00:09:19.000]  羅馬書第九章到十一章都說
[00:09:19.000 --> 00:09:21.000]  神在末後的日子
[00:09:21.000 --> 00:09:23.000]  在耶穌再回來以前
[00:09:23.000 --> 00:09:26.000]  他的子民要來去重新歸回
[00:09:27.000 --> 00:09:29.000]  我們今天要很珍惜
[00:09:29.000 --> 00:09:31.000]  我們在這個地上
[00:09:31.000 --> 00:09:33.000]  我們是蒙簡選
[00:09:33.000 --> 00:09:35.000]  要過聖潔的生活
[00:09:35.000 --> 00:09:37.000]  我們和周圍的弟兄姊妹要鼓勵
[00:09:37.000 --> 00:09:39.000]  我們要明白
[00:09:39.000 --> 00:09:41.000]  你若然今天你經歷過神的愛
[00:09:41.000 --> 00:09:43.000]  你才懂得怎樣愛別人
[00:09:43.000 --> 00:09:46.000]  今天除非你去經歷過
[00:09:46.000 --> 00:09:48.000]  你在耶穌基督的寶血底下
[00:09:48.000 --> 00:09:50.000]  那種赦罪的恩典是多深
[00:09:50.000 --> 00:09:53.000]  你才能夠懂得怎樣饒恕別人
[00:09:53.000 --> 00:09:55.000]  否則你是做不到的
[00:09:56.000 --> 00:09:58.000]  所以這個身份很重要
[00:09:58.000 --> 00:10:00.000]  都是要帶我們進入
[00:10:00.000 --> 00:10:04.000]  看到你有以下五種的美德
[00:10:04.000 --> 00:10:06.000]  這五種美德其實全部都是
[00:10:06.000 --> 00:10:09.000]  耶穌基督的生命的流露
[00:10:09.000 --> 00:10:11.000]  我們一起說出來好嗎
[00:10:11.000 --> 00:10:13.000]  有哪五種
[00:10:13.000 --> 00:10:17.000]  憐憫、恩慈、謙虛、溫柔和忍耐
[00:10:17.000 --> 00:10:20.000]  這五種都要很具體地
[00:10:20.000 --> 00:10:22.000]  透過第十三節就說
[00:10:22.000 --> 00:10:25.000]  如果你和誰有嚴規
[00:10:26.000 --> 00:10:27.000]  要彼此容忍和包容
[00:10:27.000 --> 00:10:29.000]  要彼此饒恕
[00:10:29.000 --> 00:10:31.000]  主怎樣饒恕你們
[00:10:31.000 --> 00:10:33.000]  你們也要怎樣饒恕別人
[00:10:33.000 --> 00:10:36.000]  我們是不懂得怎樣去饒恕別人的
[00:10:36.000 --> 00:10:39.000]  很多時候別人對你的冒犯
[00:10:39.000 --> 00:10:41.000]  或者過去曾經傷害過你的人
[00:10:41.000 --> 00:10:44.000]  你可能一生一世都不放過他
[00:10:44.000 --> 00:10:47.000]  你咬緊他對不起你的那些東西
[00:10:47.000 --> 00:10:50.000]  然後這些苦毒就會懷了胎
[00:10:50.000 --> 00:10:52.000]  會生出很多的罪離
[00:10:53.000 --> 00:10:56.000]  可能你嘴裡沒有說出來
[00:10:56.000 --> 00:10:58.000]  心裡一直在詛咒他
[00:10:58.000 --> 00:11:00.000]  我請問大家
[00:11:00.000 --> 00:11:02.000]  你今天心裡有沒有一個這樣的人
[00:11:02.000 --> 00:11:06.000]  如果有請你對付他
[00:11:06.000 --> 00:11:09.000]  你不要自己坐在無形的監獄
[00:11:09.000 --> 00:11:11.000]  否則這是無期徒刑
[00:11:11.000 --> 00:11:14.000]  你不要將這些東西帶到你的墳墓裡
[00:11:14.000 --> 00:11:17.000]  你要將這些東西得到釋放和醫治
[00:11:17.000 --> 00:11:19.000]  你需要學習
[00:11:19.000 --> 00:11:22.000]  基督這五種生命的美德
[00:11:23.000 --> 00:11:26.000]  對應前文第八節所說的那五種惡習
[00:11:26.000 --> 00:11:28.000]  那五種惡習就是
[00:11:28.000 --> 00:11:32.000]  這些惱恨憤怒惡毒毀謗
[00:11:32.000 --> 00:11:34.000]  和口中污穢的言語
[00:11:34.000 --> 00:11:36.000]  當我們今天看回基督
[00:11:36.000 --> 00:11:38.000]  他那種連縮真的很大
[00:11:38.000 --> 00:11:40.000]  大麻瘋病人來到他面前
[00:11:40.000 --> 00:11:43.000]  他其實只要說一聲就可以得醫治
[00:11:43.000 --> 00:11:45.000]  耶穌那麼忙
[00:11:45.000 --> 00:11:49.000]  但耶穌竟然停下來伸手觸摸他
[00:11:49.000 --> 00:11:51.000]  你的病痊癒了
[00:11:52.000 --> 00:11:53.000]  當我們這樣看的時候
[00:11:53.000 --> 00:11:55.000]  耶穌不是只醫治那個人的病
[00:11:55.000 --> 00:11:58.000]  他是要這個當時社會排斥
[00:11:58.000 --> 00:12:00.000]  沒有人夠膽鬥
[00:12:00.000 --> 00:12:02.000]  不想去接觸的一個邊緣人
[00:12:02.000 --> 00:12:04.000]  就是這個患大麻瘋的病人
[00:12:04.000 --> 00:12:06.000]  耶穌要他被肯定
[00:12:06.000 --> 00:12:08.000]  你是神所愛的
[00:12:08.000 --> 00:12:11.000]  沒有一個願意來到神面前的人
[00:12:11.000 --> 00:12:14.000]  當他願意謙卑
[00:12:14.000 --> 00:12:16.000]  去依靠上帝的恩典
[00:12:16.000 --> 00:12:18.000]  神會拒絕的
[00:12:19.000 --> 00:12:22.000]  包括這個被人捉姦在床的淫婦
[00:12:22.000 --> 00:12:25.000]  奇怪在為什麼姦夫會放走他們呢
[00:12:25.000 --> 00:12:27.000]  因為這些人要試探著
[00:12:27.000 --> 00:12:29.000]  耶穌就說
[00:12:29.000 --> 00:12:31.000]  你是誰沒有犯過罪
[00:12:31.000 --> 00:12:33.000]  你可以拿第一塊石頭釘他
[00:12:33.000 --> 00:12:35.000]  結果由老到幼個個都走了
[00:12:35.000 --> 00:12:38.000]  耶穌說沒有人定你罪嗎
[00:12:38.000 --> 00:12:40.000]  那個淫婦對耶穌說沒有
[00:12:40.000 --> 00:12:45.000]  只剩下一個人有權並定他死罪
[00:12:45.000 --> 00:12:47.000]  這位主耶穌怎麼對他說
[00:12:48.000 --> 00:12:49.000]  我都不定你的罪
[00:12:49.000 --> 00:12:51.000]  你走吧
[00:12:51.000 --> 00:12:53.000]  從此不要再犯罪了
[00:12:53.000 --> 00:12:55.000]  耶穌用一個極其恩慈的說話
[00:12:55.000 --> 00:12:58.000]  去連戳這位犯罪的婦人
[00:12:58.000 --> 00:13:00.000]  要叫她能夠悔改
[00:13:00.000 --> 00:13:04.000]  我們今天有沒有看到耶穌這份謙虛
[00:13:04.000 --> 00:13:06.000]  溫柔和忍耐
[00:13:06.000 --> 00:13:09.000]  他不以自己與神同等為強奪
[00:13:09.000 --> 00:13:11.000]  反倒虛己成為奴僕
[00:13:11.000 --> 00:13:15.000]  生於馬槽成長在一個木匠的家
[00:13:15.000 --> 00:13:17.000]  他一生就是這樣
[00:13:18.000 --> 00:13:20.000]  他為自己的需要付出
[00:13:20.000 --> 00:13:23.000]  他對那班跟隨他的門徒
[00:13:23.000 --> 00:13:25.000]  其中一個出賣他的猶大
[00:13:25.000 --> 00:13:27.000]  都是多次有機會
[00:13:27.000 --> 00:13:29.000]  讓他可以悔改
[00:13:29.000 --> 00:13:32.000]  這個門徒的發言人彼得最多說話
[00:13:32.000 --> 00:13:35.000]  當聽到耶穌要去耶路撒冷受死
[00:13:35.000 --> 00:13:38.000]  交在祭司長民事的手裏
[00:13:38.000 --> 00:13:40.000]  他說千萬不可處
[00:13:40.000 --> 00:13:42.000]  你不可以這樣做
[00:13:42.000 --> 00:13:45.000]  我就算和你一起坐牢
[00:13:45.000 --> 00:13:47.000]  一起為你死我都願意
[00:13:48.000 --> 00:13:49.000]  彼得你不知道你說什麼
[00:13:49.000 --> 00:13:51.000]  今天先雞曉耳
[00:13:51.000 --> 00:13:53.000]  你要三次不認我
[00:13:53.000 --> 00:13:58.000]  不過你回去你要兼顧你的弟兄
[00:13:58.000 --> 00:14:00.000]  你要重新得力
[00:14:00.000 --> 00:14:04.000]  彼得在我們主的那份忍耐底下
[00:14:04.000 --> 00:14:06.000]  在提比利亞海邊
[00:14:06.000 --> 00:14:08.000]  主耶穌還三次問他
[00:14:08.000 --> 00:14:10.000]  你愛我比這些更深
[00:14:10.000 --> 00:14:13.000]  彼得在耶穌這一份連串的追問底下
[00:14:13.000 --> 00:14:17.000]  他看到自己的自大自信
[00:14:18.000 --> 00:14:19.000]  爆滿了
[00:14:19.000 --> 00:14:23.000]  當我們的人生不是以基督為中心
[00:14:23.000 --> 00:14:26.000]  我們面對生命很多的危難
[00:14:26.000 --> 00:14:28.000]  或者一些的試煉的時候
[00:14:28.000 --> 00:14:30.000]  我們出現危機
[00:14:30.000 --> 00:14:32.000]  我們的信仰好像會跨台
[00:14:32.000 --> 00:14:34.000]  但我們千萬不要這樣想
[00:14:34.000 --> 00:14:37.000]  今天你要用主的饒恕寬容
[00:14:37.000 --> 00:14:39.000]  我們彼此看待
[00:14:39.000 --> 00:14:43.000]  耶穌曾經對著一個彼得說
[00:14:43.000 --> 00:14:46.000]  彼得說我饒恕人已經七次了
[00:14:47.000 --> 00:14:48.000]  是不是很足夠呢
[00:14:48.000 --> 00:14:50.000]  彼得以為很厲害
[00:14:50.000 --> 00:14:53.000]  七次在猶太人眼中是一個完全的數目
[00:14:53.000 --> 00:14:55.000]  耶穌說不是七次
[00:14:55.000 --> 00:14:57.000]  是七十個七次
[00:14:57.000 --> 00:14:59.000]  即是多少次
[00:14:59.000 --> 00:15:01.000]  即是四百九十次
[00:15:01.000 --> 00:15:03.000]  你今晚回去和你的配偶說
[00:15:03.000 --> 00:15:05.000]  我忍了你很久了
[00:15:05.000 --> 00:15:07.000]  忍了你很多年了
[00:15:07.000 --> 00:15:09.000]  今天是一百一十一次
[00:15:09.000 --> 00:15:11.000]  我饒恕你了
[00:15:11.000 --> 00:15:13.000]  我告訴你如果你是這樣
[00:15:13.000 --> 00:15:15.000]  過你的家庭生活你會很痛苦
[00:15:16.000 --> 00:15:17.000]  死也不記住
[00:15:17.000 --> 00:15:19.000]  找日記簿記住
[00:15:19.000 --> 00:15:21.000]  我都說了你又這樣了
[00:15:21.000 --> 00:15:24.000]  我們可不可以寬容一點
[00:15:24.000 --> 00:15:26.000]  你真的放過他吧
[00:15:26.000 --> 00:15:30.000]  做夫妻有時要學習這種容忍
[00:15:30.000 --> 00:15:33.000]  有時大家意見有不同
[00:15:33.000 --> 00:15:35.000]  你要有這份的亮度
[00:15:35.000 --> 00:15:38.000]  有這份是基督的饒恕包容
[00:15:38.000 --> 00:15:40.000]  我等下會講下去
[00:15:40.000 --> 00:15:44.000]  所以你要先好好學這個功課
[00:15:45.000 --> 00:15:46.000]  這個就是饒恕
[00:15:46.000 --> 00:15:48.000]  耶穌說一個比喻
[00:15:48.000 --> 00:15:52.000]  有一個欠主人一千萬兩銀子的人
[00:15:52.000 --> 00:15:56.000]  他想著要努力去做公還債
[00:15:56.000 --> 00:15:59.000]  接著主人說我免了你的債
[00:15:59.000 --> 00:16:01.000]  你可以走了
[00:16:01.000 --> 00:16:03.000]  他開心到不得了
[00:16:03.000 --> 00:16:05.000]  接著出去見到一個同伴
[00:16:05.000 --> 00:16:07.000]  那個人欠他十兩銀子
[00:16:07.000 --> 00:16:10.000]  一千萬和十兩相差多遠
[00:16:10.000 --> 00:16:12.000]  天和地的差別
[00:16:12.000 --> 00:16:14.000]  竟然他捉住這個同伴說
[00:16:15.000 --> 00:16:16.000]  還錢吧
[00:16:16.000 --> 00:16:18.000]  我現在沒有了
[00:16:18.000 --> 00:16:20.000]  捏住他的脖子
[00:16:20.000 --> 00:16:22.000]  我現在捉你去坐牢
[00:16:22.000 --> 00:16:24.000]  周圍的人看得很不順眼
[00:16:24.000 --> 00:16:26.000]  立即去投訴主人
[00:16:26.000 --> 00:16:30.000]  我們今天是不是念完主禱文之後
[00:16:30.000 --> 00:16:32.000]  一出去教會
[00:16:32.000 --> 00:16:35.000]  碰到你那個很受不了的人
[00:16:35.000 --> 00:16:37.000]  我不知道這個是誰
[00:16:37.000 --> 00:16:39.000]  或者明天你上班
[00:16:39.000 --> 00:16:41.000]  見到一個很受不了的人
[00:16:42.000 --> 00:16:45.000]  我真是心裏沒有辦法
[00:16:45.000 --> 00:16:47.000]  饒恕那個人
[00:16:47.000 --> 00:16:49.000]  如果是的話請你看一看
[00:16:49.000 --> 00:16:51.000]  耶穌要教我們學習饒恕
[00:16:51.000 --> 00:16:53.000]  莎士比亞他曾經說過
[00:16:53.000 --> 00:16:56.000]  當你說話之前你要聽
[00:16:56.000 --> 00:16:58.000]  你寫東西之前你要想
[00:16:58.000 --> 00:17:00.000]  你花錢之前你要怎樣
[00:17:00.000 --> 00:17:02.000]  你要賺錢
[00:17:02.000 --> 00:17:04.000]  你祈禱之前你要做什麼
[00:17:04.000 --> 00:17:07.000]  就是要forgive
[00:17:08.000 --> 00:17:14.000]  當你要傷害別人之前
[00:17:14.000 --> 00:17:16.000]  你要感受一下
[00:17:16.000 --> 00:17:18.000]  如果你自己被傷害又會怎樣
[00:17:18.000 --> 00:17:21.000]  當你想去仇恨別人的時候
[00:17:21.000 --> 00:17:23.000]  請你先去愛
[00:17:23.000 --> 00:17:26.000]  當你想放棄
[00:17:26.000 --> 00:17:28.000]  請你重新來過
[00:17:28.000 --> 00:17:30.000]  不要這麼快放棄
[00:17:30.000 --> 00:17:32.000]  你死之前
[00:17:32.000 --> 00:17:34.000]  你要繼續活下去
[00:17:34.000 --> 00:17:36.000]  不要放棄
[00:17:37.000 --> 00:17:38.000]  兄弟姐妹
[00:17:38.000 --> 00:17:40.000]  今天你的人生
[00:17:40.000 --> 00:17:44.000]  是上帝透過他獨身愛子耶穌救贖我們
[00:17:44.000 --> 00:17:47.000]  是一個很貴重的恩典
[00:17:47.000 --> 00:17:50.000]  所以當你下一次你祈禱
[00:17:50.000 --> 00:17:52.000]  或者你背主統文之前
[00:17:52.000 --> 00:17:55.000]  誰你不能夠包容和饒恕的
[00:17:55.000 --> 00:17:57.000]  請你饒恕他
[00:17:57.000 --> 00:17:59.000]  好嗎
[00:17:59.000 --> 00:18:01.000]  你釋放了
[00:18:01.000 --> 00:18:03.000]  你要釋除你心裏的這些苦毒
[00:18:03.000 --> 00:18:05.000]  第二件事你要穿上愛心
[00:18:06.000 --> 00:18:07.000]  這是聖經裏面所講的
[00:18:07.000 --> 00:18:09.000]  保羅說除此以外
[00:18:09.000 --> 00:18:11.000]  除了以上這五種美德
[00:18:11.000 --> 00:18:14.000]  但原文的意思有另外一個翻譯
[00:18:14.000 --> 00:18:16.000]  新譯本就是說
[00:18:16.000 --> 00:18:18.000]  在這一切之上
[00:18:18.000 --> 00:18:20.000]  即是這五種美德
[00:18:20.000 --> 00:18:22.000]  是你要穿上愛心
[00:18:22.000 --> 00:18:24.000]  就是基督那種愛
[00:18:24.000 --> 00:18:28.000]  因為只有愛才能貫通這些所有的德行
[00:18:28.000 --> 00:18:30.000]  包括以上
[00:18:30.000 --> 00:18:32.000]  憐憫恩慈謙虛溫柔忍耐
[00:18:32.000 --> 00:18:34.000]  我們必須有基督的愛
[00:18:35.000 --> 00:18:36.000]  才能夠做出這種表現
[00:18:36.000 --> 00:18:39.000]  第三件事在第十五節很寶貴
[00:18:39.000 --> 00:18:42.000]  他說你們要讓基督所賜的和平
[00:18:42.000 --> 00:18:44.000]  就是那種平安
[00:18:44.000 --> 00:18:46.000]  很真實的平安
[00:18:46.000 --> 00:18:48.000]  在你心裏作主
[00:18:48.000 --> 00:18:51.000]  保羅所講的這個用詞
[00:18:51.000 --> 00:18:53.000]  他用得很準確很特別
[00:18:53.000 --> 00:18:56.000]  心裏作主的主
[00:18:56.000 --> 00:18:58.000]  其實在希臘文的意思
[00:18:58.000 --> 00:19:00.000]  就是一個求證
[00:19:00.000 --> 00:19:02.000]  在他們古代
[00:19:03.000 --> 00:19:05.000]  希臘羅馬文化的世界裏
[00:19:05.000 --> 00:19:07.000]  他們很著重運動
[00:19:07.000 --> 00:19:12.000]  那些球賽或者運動員的賽事
[00:19:12.000 --> 00:19:14.000]  勝與敗
[00:19:14.000 --> 00:19:18.000]  或者判這個球員是否犯規
[00:19:18.000 --> 00:19:21.000]  只有一個操生殺大權
[00:19:21.000 --> 00:19:23.000]  就是那個裁判官
[00:19:23.000 --> 00:19:26.000]  就好像我們看今天的棒球賽
[00:19:26.000 --> 00:19:28.000]  那個投手後面有一個人
[00:19:28.000 --> 00:19:30.000]  戴著面罩
[00:19:31.000 --> 00:19:33.000]  他說這個球是好球還是壞球
[00:19:33.000 --> 00:19:35.000]  是誰說的
[00:19:35.000 --> 00:19:37.000]  就是那個裁判官
[00:19:37.000 --> 00:19:40.000]  他就用這個詞告訴我們
[00:19:40.000 --> 00:19:43.000]  今天如果在這個基督的群體裏
[00:19:43.000 --> 00:19:47.000]  如果我們有些意見不同的時候
[00:19:47.000 --> 00:19:49.000]  請我們明白
[00:19:49.000 --> 00:19:51.000]  我們蒙召是歸為一體的
[00:19:51.000 --> 00:19:53.000]  我們不是四分五裂的
