
[00:00:00.000 --> 00:00:03.600]  父親節總是比母親節淡一些
[00:02:03.800 --> 00:02:06.400]  教會就是嘉陵威老道二樓那個地方
[00:02:06.400 --> 00:02:08.000]  這間就是教堂
[00:02:08.000 --> 00:02:09.800]  這是一個教堂
[00:02:09.800 --> 00:02:12.000]  教會就是我們一班弟兄姊妹
[00:02:12.000 --> 00:02:13.600]  我們一個屬靈的家
[00:02:13.600 --> 00:02:16.200]  教會是我們一班弟兄姊妹
[00:02:16.200 --> 00:02:19.000]  一班所屬的屬靈的家
[00:02:19.000 --> 00:02:21.200]  這是我們生活的基礎
[00:02:21.200 --> 00:02:22.800]  這是我們生命的基礎
[00:02:22.800 --> 00:02:24.600]  人人都應該很珍惜
[00:02:24.600 --> 00:02:26.200]  每個人都應該珍惜
[00:02:26.200 --> 00:02:29.200]  聖經說:這家是永生神的教會
[00:02:29.200 --> 00:02:32.200]  聖經說:這家是永生神的教會
[00:02:32.200 --> 00:02:34.400]  我們得救之前有一個肉身的家
[00:02:34.400 --> 00:02:36.800]  我們得救以前有一個肉身的家
[00:02:36.800 --> 00:02:38.400]  但當我們信耶穌得救之後
[00:02:38.400 --> 00:02:39.800]  我們有一個屬天的家
[00:02:39.800 --> 00:02:41.400]  但是信耶穌得救以後
[00:02:41.400 --> 00:02:42.600]  有一個屬天的家
[00:02:42.600 --> 00:02:44.200]  這是神的教會
[00:02:44.200 --> 00:02:45.800]  這是神的教會
[00:02:45.800 --> 00:02:48.600]  我們的肉身是怎樣需要溫暖
[00:02:48.600 --> 00:02:51.200]  我們的肉身需要怎樣的溫暖
[00:02:51.200 --> 00:02:54.000]  我們的教會同樣會給我們溫暖
[00:02:54.000 --> 00:02:56.600]  我們的教會同樣給我們這樣的溫暖
[00:02:56.600 --> 00:02:58.000]  所以我們享受到在主裡面
[00:02:58.000 --> 00:03:00.400]  弟兄姊妹彼此之間的相愛
[00:03:00.400 --> 00:03:02.400]  所以我們享受到在主裡面
[00:03:02.400 --> 00:03:04.200]  弟兄姊妹彼此的相愛
[00:03:04.200 --> 00:03:06.400]  藉此更多享受神的愛
[00:03:06.400 --> 00:03:08.400]  藉此更多享受神的愛
[00:03:08.400 --> 00:03:10.600]  我們需要教會給我們的保護
[00:03:10.600 --> 00:03:12.600]  我們需要教會給我們的保護
[00:03:12.600 --> 00:03:14.600]  以致我們不受魔鬼的欺騙
[00:03:14.600 --> 00:03:16.000]  回到罪惡的世界裏面
[00:03:16.000 --> 00:03:18.000]  以致我們不受魔鬼的欺騙
[00:03:18.000 --> 00:03:19.600]  回到罪惡的世界裏面
[00:03:19.600 --> 00:03:21.400]  我們需要教會的供應
[00:03:21.400 --> 00:03:22.800]  我們需要教會的供應
[00:03:22.800 --> 00:03:25.600]  讓我們得到神的話語的餵養和帶領
[00:03:25.600 --> 00:03:28.600]  讓我們得到神的話語的餵養和帶領
[00:03:28.600 --> 00:03:31.200]  讓我們的靈命不斷地長進
[00:03:31.200 --> 00:03:33.200]  讓我們的靈命不斷地長進
[00:03:33.200 --> 00:03:35.200]  對神來說
[00:03:35.200 --> 00:03:38.000]  教會就是一個家
[00:03:38.000 --> 00:03:41.000]  家就是一個人在裏面能夠得到住處
[00:03:41.000 --> 00:03:43.600]  家是一個人在裏面得到住處
[00:03:43.600 --> 00:03:45.600]  得到安息
[00:03:45.600 --> 00:03:47.800]  表達心願
[00:03:47.800 --> 00:03:50.800]  成全心意的地方
[00:03:50.800 --> 00:03:54.400]  教會是神的家
[00:03:54.400 --> 00:03:57.400]  也就是說在正常的情況底下
[00:03:57.400 --> 00:03:59.600]  也就是說在正常的情況底下
[00:03:59.600 --> 00:04:02.200]  叫神在一個棄絕祂的世界裏面
[00:04:02.200 --> 00:04:04.800]  叫神在一個棄絕祂的世界裏面
[00:04:04.800 --> 00:04:06.800]  得到住處
[00:04:06.800 --> 00:04:08.600]  得到安息
[00:04:08.600 --> 00:04:11.000]  發表祂的心願
[00:04:11.000 --> 00:04:13.000]  並且成全祂的旨意
[00:04:13.000 --> 00:04:14.800]  並且成全祂的旨意
[00:04:14.800 --> 00:04:17.000]  所以教會今天在世界上
[00:04:17.000 --> 00:04:19.200]  所以教會今天在世界上
[00:04:19.200 --> 00:04:22.200]  一方面在裏面讓神安家居住
[00:04:22.200 --> 00:04:24.800]  一方面在裏面讓神安家居住
[00:04:24.800 --> 00:04:28.800]  另外一方面在外面跟人講話出、見證出
[00:04:28.800 --> 00:04:31.200]  另外在外面向人見證出
[00:04:31.200 --> 00:04:33.000]  一切關乎神的事
[00:04:33.000 --> 00:04:34.600]  一切關乎神的事
[00:04:34.600 --> 00:04:39.800]  就是我們在人群當中要維持並保守一切關乎神的真理
[00:04:39.800 --> 00:04:44.800]  就是我們在人群當中要維持並保守一切關乎神的真理
[00:04:44.800 --> 00:04:52.400]  我希望各位父親再跟我們一起讀提摩太前書三章十四到十六節
[00:04:52.400 --> 00:04:58.800]  我希望各位父親跟我們一同再念一遍提摩太前書三章十四到十六節
[00:04:58.800 --> 00:05:02.200]  請聽提摩太前書三章十四到十六節
[00:05:02.200 --> 00:05:05.200]  請聽提摩太前書三章十四到十六節
[00:05:05.200 --> 00:05:06.400]  請聽提摩太前書三章十四到十六節
[00:05:06.400 --> 00:05:08.400]  請聽提摩太前書三章十四到十六節
[00:05:08.400 --> 00:05:10.400]  請聽提摩太前書三章十四到十六節
[00:05:10.400 --> 00:05:12.400]  請聽提摩太前書三章十四到十六節
[00:05:12.400 --> 00:05:14.400]  請聽提摩太前書三章十四到十六節
[00:05:14.400 --> 00:05:16.400]  請聽提摩太前書三章十四到十六節
[00:05:16.400 --> 00:05:18.400]  請聽提摩太前書三章十四到十六節
[00:05:18.400 --> 00:05:20.400]  請聽提摩太前書三章十四到十六節
[00:05:20.400 --> 00:05:22.400]  請聽提摩太前書三章十四到十六節
[00:05:22.400 --> 00:05:24.400]  請聽提摩太前書三章十四到十六節
[00:05:24.400 --> 00:05:26.400]  請聽提摩太前書三章十四到十六節
[00:05:26.400 --> 00:05:28.400]  請聽提摩太前書三章十四到十六節
[00:05:28.400 --> 00:05:30.400]  請聽提摩太前書三章十四到十六節
[00:05:30.400 --> 00:05:42.400]  請聽提摩太前書三章十四到十六節
[00:05:42.400 --> 00:05:44.400]  請聽提摩太前書三章十四到十六節
[00:05:44.400 --> 00:05:46.400]  請聽提摩太前書三章十四到十六節
[00:05:46.400 --> 00:05:48.400]  請聽提摩太前書三章十四到十六節
[00:05:48.400 --> 00:05:50.400]  請聽提摩太前書三章十四到十六節
[00:05:50.400 --> 00:05:52.400]  請聽提摩太前書三章十四到十六節
[00:05:52.400 --> 00:05:54.400]  請聽提摩太前書三章十四到十六節
[00:05:54.400 --> 00:05:56.400]  請聽提摩太前書三章十四到十六節
[00:05:56.400 --> 00:05:58.400]  請聽提摩太前書三章十四到十六節
[00:05:58.400 --> 00:06:00.400]  請聽提摩太前書三章十四到十六節
[00:06:00.400 --> 00:06:02.400]  請聽提摩太前書三章十四到十六節
[00:06:02.400 --> 00:06:04.400]  請聽提摩太前書三章十四到十六節
[00:06:04.400 --> 00:06:06.400]  請聽提摩太前書三章十四到十六節
[00:06:06.400 --> 00:06:08.400]  請聽提摩太前書三章十四到十六節
[00:06:08.400 --> 00:06:10.400]  請聽提摩太前書三章十四到十六節
[00:06:10.400 --> 00:06:12.400]  請聽提摩太前書三章十四到十六節
[00:06:12.400 --> 00:06:14.400]  請聽提摩太前書三章十四到十六節
[00:06:14.400 --> 00:06:16.400]  請聽提摩太前書三章十四到十六節
[00:06:16.400 --> 00:06:18.400]  請聽提摩太前書三章十四到十六節
[00:06:18.400 --> 00:06:20.400]  請聽提摩太前書三章十四到十六節
[00:06:20.400 --> 00:06:40.400]  請聽提摩太前書三章十四到十六節
[00:06:40.400 --> 00:06:42.400]  請聽提摩太前書三章十四到十六節
[00:06:42.400 --> 00:06:44.400]  請聽提摩太前書三章十四到十六節
[00:06:44.400 --> 00:06:46.400]  請聽提摩太前書三章十四到十六節
[00:06:46.400 --> 00:06:48.400]  請聽提摩太前書三章十四到十六節
[00:06:48.400 --> 00:06:50.400]  請聽提摩太前書三章十四到十六節
[00:06:50.400 --> 00:06:52.400]  請聽提摩太前書三章十四到十六節
[00:06:52.400 --> 00:06:54.400]  請聽提摩太前書三章十四到十六節
[00:06:54.400 --> 00:06:56.400]  請聽提摩太前書三章十四到十六節
[00:06:56.400 --> 00:06:58.400]  請聽提摩太前書三章十四到十六節
[00:06:58.400 --> 00:07:00.400]  請聽提摩太前書三章十四到十六節
[00:07:00.400 --> 00:07:02.400]  請聽提摩太前書三章十四到十六節
[00:07:02.400 --> 00:07:04.400]  請聽提摩太前書三章十四到十六節
[00:07:04.400 --> 00:07:06.400]  請聽提摩太前書三章十四到十六節
[00:07:06.400 --> 00:07:08.400]  請聽提摩太前書三章十四到十六節
[00:07:08.400 --> 00:07:10.400]  請聽提摩太前書三章十四到十六節
[00:07:10.400 --> 00:07:20.400]  請聽提摩太前書三章十四到十六節
[00:07:20.400 --> 00:07:22.400]  請聽提摩太前書三章十四到十六節
[00:07:22.400 --> 00:07:24.400]  請聽提摩太前書三章十四到十六節
[00:07:24.400 --> 00:07:26.400]  請聽提摩太前書三章十四到十六節
[00:07:26.400 --> 00:07:28.400]  請聽提摩太前書三章十四到十六節
[00:07:28.400 --> 00:07:30.400]  請聽提摩太前書三章十四到十六節
[00:07:30.400 --> 00:07:32.400]  請聽提摩太前書三章十四到十六節
[00:07:32.400 --> 00:07:34.400]  請聽提摩太前書三章十四到十六節
[00:07:34.400 --> 00:07:36.400]  請聽提摩太前書三章十四到十六節
[00:07:36.400 --> 00:07:38.400]  請聽提摩太前書三章十四到十六節
[00:07:38.400 --> 00:07:40.400]  請聽提摩太前書三章十四到十六節
[00:07:40.400 --> 00:07:42.400]  請聽提摩太前書三章十四到十六節
[00:07:42.400 --> 00:07:44.400]  請聽提摩太前書三章十四到十六節
[00:07:44.400 --> 00:07:46.400]  請聽提摩太前書三章十四到十六節
[00:07:46.400 --> 00:07:48.400]  請聽提摩太前書三章十四到十六節
[00:07:48.400 --> 00:07:50.400]  請聽提摩太前書三章十四到十六節
[00:07:50.400 --> 00:07:52.400]  請聽提摩太前書三章十四到十六節
[00:07:52.400 --> 00:07:54.400]  請聽提摩太前書三章十四到十六節
[00:07:54.400 --> 00:07:56.400]  請聽提摩太前書三章十四到十六節
[00:07:56.400 --> 00:07:58.400]  請聽提摩太前書三章十四到十六節
[00:07:58.400 --> 00:08:00.400]  請聽提摩太前書三章十四到十六節
[00:08:00.400 --> 00:08:08.400]  請聽提摩太前書三章十四到十六節
[00:08:08.400 --> 00:08:10.400]  請聽提摩太前書三章十四到十六節
[00:08:10.400 --> 00:08:12.400]  請聽提摩太前書三章十四到十六節
[00:08:12.400 --> 00:08:14.400]  請聽提摩太前書三章十四到十六節
[00:08:14.400 --> 00:08:16.400]  請聽提摩太前書三章十四到十六節
[00:08:16.400 --> 00:08:18.400]  請聽提摩太前書三章十四到十六節
[00:08:18.400 --> 00:08:20.400]  請聽提摩太前書三章十四到十六節
[00:08:20.400 --> 00:08:22.400]  請聽提摩太前書三章十四到十六節
[00:08:22.400 --> 00:08:24.400]  請聽提摩太前書三章十四到十六節
[00:08:24.400 --> 00:08:26.400]  請聽提摩太前書三章十四到十六節
[00:08:26.400 --> 00:08:28.400]  請聽提摩太前書三章十四到十六節
[00:08:28.400 --> 00:08:30.400]  請聽提摩太前書三章十四到十六節
[00:08:30.400 --> 00:08:32.400]  請聽提摩太前書三章十四到十六節
[00:08:32.400 --> 00:08:34.400]  請聽提摩太前書三章十四到十六節
[00:08:34.400 --> 00:08:36.400]  請聽提摩太前書三章十四到十六節
[00:08:36.400 --> 00:08:38.400]  請聽提摩太前書三章十四到十六節
[00:08:38.400 --> 00:08:40.400]  請聽提摩太前書三章十四到十六節
[00:08:40.400 --> 00:08:42.400]  請聽提摩太前書三章十四到十六節
[00:08:42.400 --> 00:08:44.400]  請聽提摩太前書三章十四到十六節
[00:08:44.400 --> 00:08:46.400]  請聽提摩太前書三章十四到十六節
[00:08:46.400 --> 00:08:48.400]  請聽提摩太前書三章十四到十六節
[00:08:48.400 --> 00:08:50.400]  請聽提摩太前書三章十四到十六節
[00:08:50.400 --> 00:09:02.400]  請聽提摩太前書三章十四到十六節
[00:09:02.400 --> 00:09:04.400]  請聽提摩太前書三章十四到十六節
[00:09:04.400 --> 00:09:06.400]  請聽提摩太前書三章十四到十六節
[00:09:06.400 --> 00:09:08.400]  請聽提摩太前書三章十四到十六節
[00:09:08.400 --> 00:09:10.400]  請聽提摩太前書三章十四到十六節
[00:09:10.400 --> 00:09:12.400]  請聽提摩太前書三章十四到十六節
[00:09:12.400 --> 00:09:14.400]  請聽提摩太前書三章十四到十六節
[00:09:14.400 --> 00:09:16.400]  請聽提摩太前書三章十四到十六節
[00:09:16.400 --> 00:09:18.400]  請聽提摩太前書三章十四到十六節
[00:09:18.400 --> 00:09:20.400]  請聽提摩太前書三章十四到十六節
[00:09:20.400 --> 00:09:22.400]  請聽提摩太前書三章十四到十六節
[00:09:22.400 --> 00:09:24.400]  請聽提摩太前書三章十四到十六節
[00:09:24.400 --> 00:09:26.400]  請聽提摩太前書三章十四到十六節
[00:09:26.400 --> 00:09:28.400]  請聽提摩太前書三章十四到十六節
[00:09:28.400 --> 00:09:30.400]  請聽提摩太前書三章十四到十六節
[00:09:30.400 --> 00:09:32.400]  請聽提摩太前書三章十四到十六節
[00:09:32.400 --> 00:09:34.400]  請聽提摩太前書三章十四到十六節
[00:09:34.400 --> 00:09:36.400]  請聽提摩太前書三章十四到十六節
[00:09:36.400 --> 00:09:38.400]  請聽提摩太前書三章十四到十六節
[00:09:38.400 --> 00:09:40.400]  請聽提摩太前書三章十四到十六節
[00:09:40.400 --> 00:09:50.400]  請聽提摩太前書三章十四到十六節
[00:09:50.400 --> 00:09:52.400]  請聽提摩太前書三章十四到十六節
[00:09:52.400 --> 00:09:54.400]  請聽提摩太前書三章十四到十六節
[00:09:54.400 --> 00:09:56.400]  請聽提摩太前書三章十四到十六節
[00:09:56.400 --> 00:09:58.400]  請聽提摩太前書三章十四到十六節
[00:09:58.400 --> 00:10:00.400]  請聽提摩太前書三章十四到十六節
[00:10:00.400 --> 00:10:02.400]  請聽提摩太前書三章十四到十六節
[00:10:02.400 --> 00:10:04.400]  請聽提摩太前書三章十四到十六節
[00:10:04.400 --> 00:10:06.400]  請聽提摩太前書三章十四到十六節
[00:10:06.400 --> 00:10:08.400]  請聽提摩太前書三章十四到十六節
[00:10:08.400 --> 00:10:10.400]  請聽提摩太前書三章十四到十六節
[00:10:10.400 --> 00:10:12.400]  請聽提摩太前書三章十四到十六節
[00:10:12.400 --> 00:10:14.400]  請聽提摩太前書三章十四到十六節
[00:10:14.400 --> 00:10:16.400]  請聽提摩太前書三章十四到十六節
[00:10:16.400 --> 00:10:18.400]  請聽提摩太前書三章十四到十六節
[00:10:18.400 --> 00:10:20.400]  請聽提摩太前書三章十四到十六節
[00:10:20.400 --> 00:10:22.400]  請聽提摩太前書三章十四到十六節
[00:10:22.400 --> 00:10:24.400]  請聽提摩太前書三章十四到十六節
[00:10:24.400 --> 00:10:26.400]  請聽提摩太前書三章十四到十六節
[00:10:26.400 --> 00:10:28.400]  請聽提摩太前書三章十四到十六節
[00:10:28.400 --> 00:10:30.400]  請聽提摩太前書三章十四到十六節
[00:10:30.400 --> 00:10:38.400]  請聽提摩太前書三章十四到十六節
[00:10:38.400 --> 00:10:40.400]  請聽提摩太前書三章十四到十六節
[00:10:40.400 --> 00:10:42.400]  請聽提摩太前書三章十四到十六節
[00:10:42.400 --> 00:10:44.400]  請聽提摩太前書三章十四到十六節
[00:10:44.400 --> 00:10:46.400]  請聽提摩太前書三章十四到十六節
[00:10:46.400 --> 00:10:48.400]  請聽提摩太前書三章十四到十六節
[00:10:48.400 --> 00:10:50.400]  請聽提摩太前書三章十四到十六節
[00:10:50.400 --> 00:10:52.400]  請聽提摩太前書三章十四到十六節
[00:10:52.400 --> 00:10:54.400]  請聽提摩太前書三章十四到十六節
[00:10:54.400 --> 00:10:56.400]  請聽提摩太前書三章十四到十六節
[00:10:56.400 --> 00:10:58.400]  請聽提摩太前書三章十四到十六節
[00:10:58.400 --> 00:11:00.400]  請聽提摩太前書三章十四到十六節
[00:11:00.400 --> 00:11:02.400]  請聽提摩太前書三章十四到十六節
[00:11:02.400 --> 00:11:04.400]  請聽提摩太前書三章十四到十六節
[00:11:04.400 --> 00:11:06.400]  請聽提摩太前書三章十四到十六節
[00:11:06.400 --> 00:11:08.400]  請聽提摩太前書三章十四到十六節
[00:11:08.400 --> 00:11:10.400]  請聽提摩太前書三章十四到十六節
[00:11:10.400 --> 00:11:12.400]  請聽提摩太前書三章十四到十六節
[00:11:12.400 --> 00:11:14.400]  請聽提摩太前書三章十四到十六節
[00:11:14.400 --> 00:11:16.400]  請聽提摩太前書三章十四到十六節
[00:11:16.400 --> 00:11:18.400]  請聽提摩太前書三章十四到十六節
[00:11:18.400 --> 00:11:20.400]  請聽提摩太前書三章十四到十六節
[00:11:20.400 --> 00:11:30.400]  請聽提摩太前書三章十四到十六節
[00:11:30.400 --> 00:11:32.400]  請聽提摩太前書三章十四到十六節
[00:11:32.400 --> 00:11:34.400]  請聽提摩太前書三章十四到十六節
[00:11:34.400 --> 00:11:36.400]  請聽提摩太前書三章十四到十六節
[00:11:36.400 --> 00:11:38.400]  請聽提摩太前書三章十四到十六節
[00:11:38.400 --> 00:11:40.400]  請聽提摩太前書三章十四到十六節
[00:11:40.400 --> 00:11:42.400]  請聽提摩太前書三章十四到十六節
[00:11:42.400 --> 00:11:44.400]  請聽提摩太前書三章十四到十六節
[00:11:44.400 --> 00:11:46.400]  請聽提摩太前書三章十四到十六節
[00:11:46.400 --> 00:11:48.400]  請聽提摩太前書三章十四到十六節
[00:11:48.400 --> 00:11:50.400]  請聽提摩太前書三章十四到十六節
[00:11:50.400 --> 00:11:52.400]  請聽提摩太前書三章十四到十六節
[00:11:52.400 --> 00:11:54.400]  請聽提摩太前書三章十四到十六節
[00:11:54.400 --> 00:11:56.400]  請聽提摩太前書三章十四到十六節
[00:11:56.400 --> 00:11:58.400]  請聽提摩太前書三章十四到十六節
[00:11:58.400 --> 00:12:00.400]  請聽提摩太前書三章十四到十六節
[00:12:00.400 --> 00:12:02.400]  請聽提摩太前書三章十四到十六節
[00:12:02.400 --> 00:12:04.400]  請聽提摩太前書三章十四到十六節
[00:12:04.400 --> 00:12:06.400]  請聽提摩太前書三章十四到十六節
[00:12:06.400 --> 00:12:08.400]  請聽提摩太前書三章十四到十六節
[00:12:08.400 --> 00:12:10.400]  請聽提摩太前書三章十四到十六節
[00:12:10.400 --> 00:12:18.400]  請聽提摩太前書三章十四到十六節
[00:12:18.400 --> 00:12:20.400]  請聽提摩太前書三章十四到十六節
[00:12:20.400 --> 00:12:22.400]  請聽提摩太前書三章十四到十六節
[00:12:22.400 --> 00:12:24.400]  請聽提摩太前書三章十四到十六節
[00:12:24.400 --> 00:12:26.400]  請聽提摩太前書三章十四到十六節
[00:12:26.400 --> 00:12:28.400]  請聽提摩太前書三章十四到十六節
[00:12:28.400 --> 00:12:30.400]  請聽提摩太前書三章十四到十六節
[00:12:30.400 --> 00:12:32.400]  請聽提摩太前書三章十四到十六節
[00:12:32.400 --> 00:12:34.400]  請聽提摩太前書三章十四到十六節
[00:12:34.400 --> 00:12:36.400]  請聽提摩太前書三章十四到十六節
[00:12:36.400 --> 00:12:38.400]  請聽提摩太前書三章十四到十六節
[00:12:38.400 --> 00:12:40.400]  請聽提摩太前書三章十四到十六節
[00:12:40.400 --> 00:12:42.400]  請聽提摩太前書三章十四到十六節
[00:12:42.400 --> 00:12:44.400]  請聽提摩太前書三章十四到十六節
[00:12:44.400 --> 00:12:46.400]  請聽提摩太前書三章十四到十六節
[00:12:46.400 --> 00:12:48.400]  請聽提摩太前書三章十四到十六節
[00:12:48.400 --> 00:12:50.400]  請聽提摩太前書三章十四到十六節
[00:12:50.400 --> 00:12:52.400]  請聽提摩太前書三章十四到十六節
[00:12:52.400 --> 00:12:54.400]  請聽提摩太前書三章十四到十六節
[00:12:54.400 --> 00:12:56.400]  請聽提摩太前書三章十四到十六節
[00:12:56.400 --> 00:12:58.400]  請聽提摩太前書三章十四到十六節
[00:12:58.400 --> 00:13:00.400]  請聽提摩太前書三章十四到十六節
[00:13:00.400 --> 00:13:10.400]  請聽提摩太前書三章十四到十六節
[00:13:10.400 --> 00:13:12.400]  請聽提摩太前書三章十四到十六節
[00:13:12.400 --> 00:13:14.400]  請聽提摩太前書三章十四到十六節
[00:13:14.400 --> 00:13:16.400]  請聽提摩太前書三章十四到十六節
[00:13:16.400 --> 00:13:18.400]  請聽提摩太前書三章十四到十六節
[00:13:18.400 --> 00:13:20.400]  請聽提摩太前書三章十四到十六節
[00:13:20.400 --> 00:13:22.400]  請聽提摩太前書三章十四到十六節
[00:13:22.400 --> 00:13:24.400]  請聽提摩太前書三章十四到十六節
[00:13:24.400 --> 00:13:26.400]  請聽提摩太前書三章十四到十六節
[00:13:26.400 --> 00:13:28.400]  請聽提摩太前書三章十四到十六節
[00:13:28.400 --> 00:13:30.400]  請聽提摩太前書三章十四到十六節
[00:13:30.400 --> 00:13:32.400]  請聽提摩太前書三章十四到十六節
[00:13:32.400 --> 00:13:34.400]  請聽提摩太前書三章十四到十六節
[00:13:34.400 --> 00:13:36.400]  請聽提摩太前書三章十四到十六節
[00:13:36.400 --> 00:13:38.400]  請聽提摩太前書三章十四到十六節
[00:13:38.400 --> 00:13:40.400]  請聽提摩太前書三章十四到十六節
[00:13:40.400 --> 00:13:42.400]  請聽提摩太前書三章十四到十六節
[00:13:42.400 --> 00:13:44.400]  請聽提摩太前書三章十四到十六節
[00:13:44.400 --> 00:13:46.400]  請聽提摩太前書三章十四到十六節
[00:13:46.400 --> 00:13:48.400]  請聽提摩太前書三章十四到十六節
[00:13:48.400 --> 00:13:50.400]  請聽提摩太前書三章十四到十六節
[00:13:50.400 --> 00:13:58.400]  請聽提摩太前書三章十四到十六節
[00:13:58.400 --> 00:14:00.400]  請聽提摩太前書三章十四到十六節
[00:14:00.400 --> 00:14:02.400]  請聽提摩太前書三章十四到十六節
[00:14:02.400 --> 00:14:04.400]  請聽提摩太前書三章十四到十六節
[00:14:04.400 --> 00:14:06.400]  請聽提摩太前書三章十四到十六節
[00:14:06.400 --> 00:14:08.400]  請聽提摩太前書三章十四到十六節
[00:14:08.400 --> 00:14:10.400]  請聽提摩太前書三章十四到十六節
[00:14:10.400 --> 00:14:12.400]  請聽提摩太前書三章十四到十六節
[00:14:12.400 --> 00:14:14.400]  請聽提摩太前書三章十四到十六節
[00:14:14.400 --> 00:14:16.400]  請聽提摩太前書三章十四到十六節
[00:14:16.400 --> 00:14:18.400]  請聽提摩太前書三章十四到十六節
[00:14:18.400 --> 00:14:20.400]  請聽提摩太前書三章十四到十六節
[00:14:20.400 --> 00:14:22.400]  請聽提摩太前書三章十四到十六節
[00:14:22.400 --> 00:14:24.400]  請聽提摩太前書三章十四到十六節
[00:14:24.400 --> 00:14:26.400]  請聽提摩太前書三章十四到十六節
[00:14:26.400 --> 00:14:28.400]  請聽提摩太前書三章十四到十六節
[00:14:28.400 --> 00:14:30.400]  請聽提摩太前書三章十四到十六節
[00:14:30.400 --> 00:14:32.400]  請聽提摩太前書三章十四到十六節
[00:14:32.400 --> 00:14:34.400]  請聽提摩太前書三章十四到十六節
[00:14:34.400 --> 00:14:36.400]  請聽提摩太前書三章十四到十六節
[00:14:36.400 --> 00:14:38.400]  請聽提摩太前書三章十四到十六節
[00:14:38.400 --> 00:14:40.400]  請聽提摩太前書三章十四到十六節
[00:14:40.400 --> 00:14:48.400]  請聽提摩太前書三章十四到十六節
[00:14:48.400 --> 00:14:50.400]  請聽提摩太前書三章十四到十六節
[00:14:50.400 --> 00:14:52.400]  請聽提摩太前書三章十四到十六節
[00:14:52.400 --> 00:14:54.400]  請聽提摩太前書三章十四到十六節
[00:14:54.400 --> 00:14:56.400]  請聽提摩太前書三章十四到十六節
[00:14:56.400 --> 00:14:58.400]  請聽提摩太前書三章十四到十六節
[00:14:58.400 --> 00:15:00.400]  請聽提摩太前書三章十四到十六節
[00:15:00.400 --> 00:15:02.400]  請聽提摩太前書三章十四到十六節
[00:15:02.400 --> 00:15:04.400]  請聽提摩太前書三章十四到十六節
