
[00:00:00.000 --> 00:00:02.000]  讓我們在聆聽主導語先
[00:07:19.100 --> 00:07:22.300]  按照我們的樣式做人
[00:07:22.300 --> 00:07:24.900]  使他們管理海裡的魚
[00:07:24.900 --> 00:07:26.400]  空中的鳥
[00:07:26.400 --> 00:07:29.700]  地上的牲畜和泉地
[00:07:29.700 --> 00:07:33.600]  並地上所爬的一切昆蟲
[00:07:33.600 --> 00:07:37.400]  上帝就照著自己的形象做人
[00:07:37.400 --> 00:07:41.300]  乃至照著他的形象做男做女
[00:07:41.300 --> 00:07:43.400]  上帝就賜給他們
[00:07:43.400 --> 00:07:45.600]  又對他們說
[00:07:45.600 --> 00:07:47.900]  要生養眾多
[00:07:47.900 --> 00:07:49.800]  撇滿地面
[00:07:49.800 --> 00:07:51.600]  治理這地
[00:07:51.600 --> 00:07:54.200]  也要管理海裡的魚
[00:07:54.200 --> 00:07:55.500]  空中的鳥
[00:07:55.500 --> 00:08:00.000]  和地上各樣行動的活物
[00:08:00.000 --> 00:08:03.200]  接著上帝就在這個陳述之後
[00:08:03.200 --> 00:08:04.700]  就賦予了
[00:08:04.700 --> 00:08:06.500]  無論是人
[00:08:06.500 --> 00:08:08.400]  他們得到什麼食物
[00:08:08.400 --> 00:08:10.200]  或者地上所有的動物
[00:08:10.200 --> 00:08:11.800]  他們得到什麼食物
[00:08:11.800 --> 00:08:16.600]  能夠使他們繼續在地上繁衍起來
[00:08:16.600 --> 00:08:18.700]  剛才大家會留意到
[00:08:18.700 --> 00:08:21.000]  上帝在創造人的時候
[00:08:21.000 --> 00:08:23.000]  有兩句話
[00:08:23.000 --> 00:08:27.200]  一方面是他自己在傾喊的時候說
[00:08:27.200 --> 00:08:28.700]  為什麼要做人
[00:08:28.700 --> 00:08:31.100]  怎樣照上帝的形象去做人
[00:08:31.100 --> 00:08:32.900]  目的是什麼
[00:08:32.900 --> 00:08:34.700]  當然這是其中一部份
[00:08:34.700 --> 00:08:36.700]  另一部份就是上帝
[00:08:36.700 --> 00:08:39.000]  對於人做了出來之後
[00:08:39.000 --> 00:08:40.700]  要交託給人
[00:08:40.700 --> 00:08:44.200]  他要明白要怎樣去做事
[00:08:44.200 --> 00:08:48.800]  但是在這裡除了有一個相同的記載
[00:08:48.800 --> 00:08:52.500]  指到要他們管理海裡的魚
[00:08:52.500 --> 00:08:54.500]  空中的飛鳥
[00:08:54.500 --> 00:08:57.200]  地上的生畜和傳遞
[00:08:57.200 --> 00:09:01.400]  並地上所爬的一切昆蟲之外
[00:09:01.400 --> 00:09:03.900]  有兩個特點
[00:09:03.900 --> 00:09:06.300]  是特別在這裡提了出來
[00:09:06.300 --> 00:09:09.000]  很多時候我們可能會漏了
[00:09:09.000 --> 00:09:12.200]  第一個特點就在第26節上的就是說
[00:09:12.200 --> 00:09:14.600]  上帝在他自己商討做人的時候
[00:09:14.600 --> 00:09:15.800]  上帝這樣說
[00:09:15.800 --> 00:09:19.000]  我們要照著我們的形象
[00:09:19.000 --> 00:09:22.500]  按照我們的樣式做人
[00:09:22.500 --> 00:09:25.000]  而在一章第28節的時候
[00:09:25.000 --> 00:09:26.400]  當上帝做完人之後
[00:09:26.400 --> 00:09:31.200]  向人申述為什麼上帝要做他的時候
[00:09:31.200 --> 00:09:33.100]  就要有一件事就是
[00:09:33.100 --> 00:09:35.300]  要生養眾多
[00:09:35.300 --> 00:09:37.400]  遍滿地面
[00:09:37.400 --> 00:09:39.700]  治理者地
[00:09:39.700 --> 00:09:42.600]  這兩個的陳述是在
[00:09:42.600 --> 00:09:46.900]  兩次上帝做人的時候的陳述
[00:09:46.900 --> 00:09:50.000]  相同的意外的不同的地方
[00:09:50.000 --> 00:09:52.300]  這兩個不同可圈可點
[00:09:52.300 --> 00:09:56.000]  是值得我們特別留心去看的
[00:09:56.000 --> 00:09:57.500]  第一件事
[00:09:57.500 --> 00:09:58.800]  我們會看到
[00:09:58.800 --> 00:10:01.600]  原來屬神的人
[00:10:01.600 --> 00:10:06.700]  是有上帝同樣的樣式的
[00:10:06.700 --> 00:10:10.100]  樣式不代表你是一模一樣
[00:10:10.100 --> 00:10:13.200]  但是你可以直接反映出
[00:10:13.200 --> 00:10:17.500]  那個原本做你的目標 或者那個人
[00:10:17.500 --> 00:10:19.700]  在這裡就是上帝
[00:10:19.700 --> 00:10:24.800]  人按照上帝的樣式來被做出來
[00:10:24.800 --> 00:10:32.100]  所以人應該有上帝他應有的屬性
[00:10:32.100 --> 00:10:33.000]  明白嗎?
[00:10:33.000 --> 00:10:36.100]  有些像上帝的地方
[00:10:36.100 --> 00:10:39.600]  和上帝有直接關連的地方
[00:10:39.600 --> 00:10:43.500]  能夠反映出上帝是怎樣的
[00:10:43.500 --> 00:10:45.100]  而另一方面
[00:10:45.100 --> 00:10:47.700]  就是談論到原來屬神的人
[00:10:47.700 --> 00:10:51.300]  是帶有上帝樣式之外
[00:10:51.300 --> 00:10:55.000]  他們還有一個衍生的責任
[00:10:55.000 --> 00:10:56.500]  所以這個就是要
[00:10:56.500 --> 00:10:58.800]  生養眾多
[00:10:58.800 --> 00:11:01.100]  遍滿地面
[00:11:01.100 --> 00:11:03.600]  治理者地
[00:11:03.600 --> 00:11:05.300]  不單止有上帝的樣式
[00:11:05.300 --> 00:11:07.600]  而且他們要延展的
[00:11:07.600 --> 00:11:11.800]  有衍生的這個重要責任
[00:11:11.800 --> 00:11:15.300]  所以今天我們所看這個
[00:11:15.300 --> 00:11:19.000]  炎和光的比喻的時候
[00:11:19.000 --> 00:11:22.500]  我們就要在這個基礎之下
[00:11:22.500 --> 00:11:26.300]  繼續去看看耶穌怎樣去介紹
[00:11:26.300 --> 00:11:29.200]  我們要有上帝的樣式
[00:11:29.200 --> 00:11:32.200]  同時我們怎樣能夠衍生出
[00:11:32.200 --> 00:11:35.000]  好像在神創造人的時候
[00:11:35.000 --> 00:11:39.100]  上帝原本期望人應該達到的樣式
[00:11:39.100 --> 00:11:41.000]  和他的活動
[00:11:41.000 --> 00:11:41.500]  好了
[00:11:41.500 --> 00:11:43.600]  第一方面我們要看的就是
[00:11:43.600 --> 00:11:47.200]  這個炎和光的比喻的內容
[00:11:47.200 --> 00:11:51.000]  基本上是從五章第十三節
[00:11:51.000 --> 00:11:53.700]  和第五章十四至十五節
[00:11:53.700 --> 00:11:56.200]  兩個部分而組成的
[00:11:56.200 --> 00:11:58.200]  我們稱這個為一個
[00:11:58.200 --> 00:12:03.200]  炎和光同為一的比喻
[00:12:03.200 --> 00:12:06.400]  炎和光同為一的比喻
[00:12:06.400 --> 00:12:09.700]  這是一個很特別的比喻
[00:12:09.700 --> 00:12:12.100]  聖經有些比喻
[00:12:12.100 --> 00:12:13.600]  特別是耶穌講比喻的時候
[00:12:13.600 --> 00:12:17.800]  有一些是有兩重的比喻
[00:12:17.800 --> 00:12:19.000]  一起並排的
[00:12:19.000 --> 00:12:21.300]  這是其中一個
[00:12:21.300 --> 00:12:25.300]  在第五章第十三至十四至十五節的時候
[00:12:25.300 --> 00:12:28.400]  我們看到耶穌這樣說
[00:12:28.400 --> 00:12:31.300]  耶穌說你們是什麼東西
[00:12:31.300 --> 00:12:32.400]  兩方面
[00:12:32.400 --> 00:12:34.500]  地上的炎
[00:12:34.500 --> 00:12:37.400]  和世上的光
[00:12:37.400 --> 00:12:40.200]  你說牧師好像有些東西不同
[00:12:40.200 --> 00:12:41.700]  和合本的版本說
[00:12:41.700 --> 00:12:46.000]  你們是世上的炎
[00:12:46.000 --> 00:12:48.500]  而不是說地上的炎
[00:12:48.500 --> 00:12:52.100]  但如果我們去參考原文聖經的時候
[00:12:52.100 --> 00:12:58.200]  這是的確用地上的炎的意思
[00:12:58.200 --> 00:13:01.600]  所以英文聖經如果大家有機會去參考
[00:13:01.600 --> 00:13:04.200]  New English Translation的時候
[00:13:04.200 --> 00:13:06.000]  它同樣可以解釋為
[00:13:06.000 --> 00:13:08.400]  The thought of the earth
[00:13:08.400 --> 00:13:10.500]  地上的炎
[00:13:10.500 --> 00:13:12.300]  就對我們
[00:13:12.300 --> 00:13:15.200]  耶穌說你們是世上的光
[00:13:15.200 --> 00:13:17.200]  世上的光是什麼東西
[00:13:17.200 --> 00:13:19.900]  原來這裡指的是世上
[00:13:19.900 --> 00:13:23.600]  是指地以外的空間
[00:13:23.600 --> 00:13:27.100]  如果我們去明白原文聖經的時候
[00:13:27.100 --> 00:13:28.800]  我們就會明白到
[00:13:28.800 --> 00:13:30.500]  其實耶穌這樣的陳述
[00:13:30.500 --> 00:13:34.900]  就是說你是地上的炎
[00:13:34.900 --> 00:13:37.400]  而同時間你也是
[00:13:37.400 --> 00:13:41.200]  其餘空間裡面的光
[00:13:41.200 --> 00:13:43.200]  不過這個光
[00:13:43.200 --> 00:13:46.100]  不是我們指太陽光
[00:13:46.100 --> 00:13:47.200]  弟兄姊妹
[00:13:47.200 --> 00:13:49.000]  不要隨便說光
[00:13:49.000 --> 00:13:51.000]  那我就想是光
[00:13:51.000 --> 00:13:51.800]  什麼光
[00:13:51.800 --> 00:13:54.000]  太陽光
[00:13:54.000 --> 00:13:57.200]  或者我家有眼睛很漂亮的水晶燈
[00:13:57.200 --> 00:13:59.500]  所照出來開著的光
[00:13:59.500 --> 00:14:01.100]  不是隨便的
[00:14:01.100 --> 00:14:05.100]  在這裡聖經很清楚為我們界定了
[00:14:05.100 --> 00:14:06.100]  耶穌說
[00:14:06.100 --> 00:14:08.600]  這個光是什麼光
[00:14:08.600 --> 00:14:12.100]  是成造在山上
[00:14:12.100 --> 00:14:14.600]  是不能隱藏的
[00:14:14.600 --> 00:14:16.800]  這裡加了這個陳述
[00:14:16.800 --> 00:14:21.400]  就將那個光收窄到
[00:14:21.400 --> 00:14:25.400]  指到在城裡面的一些光
[00:14:25.400 --> 00:14:26.900]  城裡面的什麼光
[00:14:26.900 --> 00:14:29.100]  城裡面都有很多光
[00:14:29.100 --> 00:14:31.000]  我們再看第十五節
[00:14:31.000 --> 00:14:34.200]  這裡說到人點燈
[00:14:34.200 --> 00:14:36.400]  我們就會看到
[00:14:36.400 --> 00:14:41.000]  這個炎和光的比喻
[00:14:41.000 --> 00:14:43.500]  其實耶穌陳述的時候
[00:14:43.500 --> 00:14:46.000]  有很仔細的界定
[00:14:46.000 --> 00:14:49.400]  一方面是指到地上的炎
[00:14:49.400 --> 00:14:53.800]  第二方面是指到在一個城裡面
[00:14:53.800 --> 00:14:56.800]  而那個城是一個山上的城
[00:14:56.800 --> 00:15:02.500]  而且裡面的光是指到家家戶戶裡面
[00:15:02.500 --> 00:15:04.600]  所有的光
[00:15:04.600 --> 00:15:09.400]  而我們說到這個光是在一個城裡面
[00:15:09.400 --> 00:15:12.800]  是有一個已經有規劃
[00:15:12.800 --> 00:15:15.200]  或者有秩序的光
[00:15:15.200 --> 00:15:16.000]  就是說
[00:15:16.000 --> 00:15:18.100]  其實在每一個家庭裡面
[00:15:18.100 --> 00:15:20.000]  都很很陳切的光
[00:15:20.000 --> 00:15:21.100]  我們做什麼
[00:15:21.100 --> 00:15:24.200]  我們當然是照亮家裡
[00:15:24.200 --> 00:15:26.800]  所以在這個比喻裡面
[00:15:26.800 --> 00:15:28.700]  談論到這兩樣東西
[00:15:28.700 --> 00:15:30.300]  炎和光
[00:15:30.300 --> 00:15:33.300]  其實涵括了所有的空間
[00:15:33.300 --> 00:15:36.200]  耶穌說你們就是炎和光
[00:15:36.200 --> 00:15:40.800]  是在每家每戶裡面會找到的
[00:15:40.800 --> 00:15:42.600]  那我們就要問了
[00:15:42.600 --> 00:15:44.800]  炎和光是什麼呢?
[00:15:44.800 --> 00:15:48.100]  在這個陳述裡面
[00:15:48.100 --> 00:15:50.300]  我們就要很小心了
[00:15:50.300 --> 00:15:55.200]  在很多時候我們去聽這個炎和光的比喻
[00:15:55.200 --> 00:15:57.900]  我們會聽到很多各式各樣的解釋
[00:15:57.900 --> 00:16:00.100]  我一會兒會逐樣解釋的
[00:16:00.100 --> 00:16:01.700]  或者會提及的
[00:16:01.700 --> 00:16:03.500]  不過我們去看一下
[00:16:03.500 --> 00:16:09.900]  當耶穌去談論到炎和光這兩樣東西的時候
[00:16:09.900 --> 00:16:13.100]  他的陳述都用了一個反面的
[00:16:13.100 --> 00:16:16.900]  否定語的語句的句式
[00:16:16.900 --> 00:16:20.500]  留著去介紹給他們知道
[00:16:20.500 --> 00:16:23.400]  我們看一下第一部分是說炎的
[00:16:23.400 --> 00:16:24.800]  炎是什麼呢?第十三節
[00:16:24.800 --> 00:16:26.800]  他說這個炎是什麼?
[00:16:26.800 --> 00:16:29.600]  若失了味
[00:16:29.600 --> 00:16:33.900]  怎能叫它再鹹呢?
[00:16:33.900 --> 00:16:38.600]  這是一句否定的陳述句子
[00:16:38.600 --> 00:16:40.200]  這句句子說到
[00:16:40.200 --> 00:16:46.700]  若那些鹽失了鹹的本質
[00:16:46.700 --> 00:16:52.500]  這些即管叫做鹽著先
[00:16:52.500 --> 00:16:58.200]  它根本就沒辦法可以再逆轉它
[00:16:58.200 --> 00:17:02.200]  沒了鹹味變回有鹹味
[00:17:02.200 --> 00:17:04.200]  在這個陳述裡面
[00:17:04.200 --> 00:17:08.500]  很多的聖經學者
[00:17:08.500 --> 00:17:13.500]  很多的基督徒就在想很多解釋
[00:17:13.500 --> 00:17:16.800]  因為他講到後來就說
[00:17:16.800 --> 00:17:18.000]  以後沒用了
[00:17:18.000 --> 00:17:20.100]  這些鹽沒了用了
[00:17:20.100 --> 00:17:22.900]  鹹味失了就沒用了
[00:17:22.900 --> 00:17:26.900]  就不過是丟在外面被人踐踏了
[00:17:26.900 --> 00:17:29.500]  就引發很多人這樣想
[00:17:29.500 --> 00:17:33.200]  其中一個很有趣的解釋
[00:17:33.200 --> 00:17:35.300]  就是解釋到
[00:17:35.300 --> 00:17:37.200]  其實鹽是什麼呢?
[00:17:37.200 --> 00:17:38.800]  在當時的古晉東
[00:17:38.800 --> 00:17:42.400]  他們的鹽就是海鹽
[00:17:42.400 --> 00:17:45.300]  如果大英天會買過海鹽
[00:17:45.300 --> 00:17:46.600]  你都會留意到
[00:17:46.600 --> 00:17:49.000]  我記得小時候買過海鹽
[00:17:49.000 --> 00:17:52.300]  因為家裡以前只用海鹽
[00:17:52.300 --> 00:17:55.600]  海鹽就不太乾淨
[00:17:55.600 --> 00:17:57.600]  有時候裡面有沙
[00:17:57.600 --> 00:18:01.500]  有很多黑色的東西
[00:18:01.500 --> 00:18:03.500]  混在鹽裡
[00:18:03.500 --> 00:18:05.400]  所以有時候煮菜
[00:18:05.400 --> 00:18:10.600]  如果直接把鹽從鹽罐拿出來
[00:18:10.600 --> 00:18:11.600]  拿去煮菜
[00:18:11.600 --> 00:18:13.400]  就會啪一下咬下去
[00:18:13.400 --> 00:18:14.100]  哎呀
[00:18:14.100 --> 00:18:14.600]  為什麼?
[00:18:14.600 --> 00:18:16.400]  因為咬到沙石
[00:18:16.400 --> 00:18:20.600]  曬鹽的地方其實是一個大平地
[00:18:20.600 --> 00:18:22.200]  隨時可能有沙石
[00:18:22.200 --> 00:18:23.600]  有些聖經的學者
[00:18:23.600 --> 00:18:25.800]  有些基督徒就在這裡這樣想
[00:18:25.800 --> 00:18:30.000]  所以這裡所講的是什麼?
[00:18:30.000 --> 00:18:31.500]  就講到鹽
[00:18:31.500 --> 00:18:34.600]  我們要用的時候
[00:18:34.600 --> 00:18:36.100]  就不是隨便用的
[00:18:36.100 --> 00:18:38.700]  因為鹽裡面有很多骯髒的東西
[00:18:38.700 --> 00:18:40.000]  沙沙石石
[00:18:40.000 --> 00:18:40.800]  泥沙
[00:18:40.800 --> 00:18:42.300]  混在一起
[00:18:42.300 --> 00:18:43.800]  於是怎麼樣?
[00:18:43.800 --> 00:18:46.200]  於是就有個工序
[00:18:46.200 --> 00:18:48.000]  就叫做洗鹽
[00:18:48.000 --> 00:18:49.500]  洗鹽是什麼意思?
[00:18:49.500 --> 00:18:53.000]  就是把鹽放進大罐裡
[00:18:53.000 --> 00:18:55.800]  然後就不是直接拿鹽來用
[00:18:55.800 --> 00:18:56.600]  就是怎樣?
[00:18:56.600 --> 00:18:57.800]  沖一點水進去
[00:18:57.800 --> 00:19:00.300]  然後攪一攪那些鹽
[00:19:00.300 --> 00:19:01.500]  攪的時候
[00:19:01.500 --> 00:19:04.000]  沙沙石石就會被你攪的時候
[00:19:04.000 --> 00:19:05.500]  就慢慢沉到底
[00:19:05.500 --> 00:19:08.000]  而那些水就會把鹽分
[00:19:08.000 --> 00:19:10.300]  那些鹽味就變成鹽水
[00:19:10.300 --> 00:19:13.400]  那你就拿那些鹽水來煮吃
[00:19:13.400 --> 00:19:15.400]  那鹽水就鹹了
[00:19:15.400 --> 00:19:16.700]  又沒有雜質
[00:19:16.700 --> 00:19:18.000]  那就可以用了
[00:19:18.000 --> 00:19:22.000]  耶穌可能是指這裡就是洗鹽
[00:19:22.000 --> 00:19:23.300]  洗了鹽之後
[00:19:23.300 --> 00:19:24.800]  用來煮菜
[00:19:24.800 --> 00:19:28.200]  那剩餘在底部那些
[00:19:28.200 --> 00:19:30.200]  煮完菜那些鹽水用完了
[00:19:30.200 --> 00:19:34.600]  那剩餘的那些就是雜質
[00:19:34.600 --> 00:19:37.100]  那就丟在外間
[00:19:37.100 --> 00:19:39.600]  然後就被人踐踏
[00:19:39.600 --> 00:19:42.800]  其中一個很普遍的解釋是這樣用的
[00:19:42.800 --> 00:19:45.600]  聽起來好像很有道理
[00:19:45.600 --> 00:19:47.900]  聖經學者還有一些考究
[00:19:47.900 --> 00:19:51.600]  他說還有一些人研究古近東的文化
[00:19:51.600 --> 00:19:56.600]  原來發現到阿拉伯人有這樣的習慣
[00:19:56.600 --> 00:19:58.400]  他們喜歡煮東西的時候
[00:19:58.400 --> 00:20:02.600]  在爐底放很多鹽
[00:20:02.600 --> 00:20:06.400]  他就不是直接把那些食物用鹽醃的
[00:20:06.400 --> 00:20:08.800]  他就把鹽鋪在爐底
