
[00:00:00.000 --> 00:00:04.320]  為什麼叫做第二個亞當呢?
[00:02:39.820 --> 00:02:40.820]  我們先看看這段聖經
[00:02:40.820 --> 00:02:42.820]  這段聖經是耶穌基督自己說的話
[00:02:42.820 --> 00:02:44.820]  我們一起讀好不好?
[00:02:44.820 --> 00:02:45.820]  一二三
[00:02:45.820 --> 00:02:46.820]  你們聽見有話說
[00:02:46.820 --> 00:02:48.820]  當愛你的鄰舍恨你的仇敵
[00:02:48.820 --> 00:02:50.820]  只是我告訴你們
[00:02:50.820 --> 00:02:52.820]  要愛你們的仇敵
[00:02:52.820 --> 00:02:54.820]  為了逼迫你們的禱告
[00:02:54.820 --> 00:02:56.820]  這樣你可以作你們天父的兒子
[00:02:56.820 --> 00:03:00.820]  因為他叫日頭照好人也照歹人
[00:03:00.820 --> 00:03:02.820]  降於給予人也給不予的人
[00:03:02.820 --> 00:03:05.820]  你們若單愛那愛你們的人
[00:03:05.820 --> 00:03:07.820]  有什麼賞賜呢?
[00:03:07.820 --> 00:03:08.820]  就是稅利
[00:03:08.820 --> 00:03:10.820]  不也是這樣行嗎?
[00:03:10.820 --> 00:03:13.820]  你們若單請你弟兄的安
[00:03:13.820 --> 00:03:15.820]  給人有什麼長處呢?
[00:03:15.820 --> 00:03:19.820]  就是愛邦人也是這樣行嗎?
[00:03:19.820 --> 00:03:21.820]  所以你們要完全
[00:03:21.820 --> 00:03:24.820]  像你們的天父完全一樣
[00:03:24.820 --> 00:03:26.820]  我們看到完全的時候
[00:03:26.820 --> 00:03:28.820]  不要誤會我們要perfect
[00:03:28.820 --> 00:03:30.820]  這個完全是一個成熟的意思
[00:03:30.820 --> 00:03:33.820]  就是說我們能夠達到一個目標
[00:03:33.820 --> 00:03:35.820]  這個目標就是上帝創造這個人
[00:03:35.820 --> 00:03:37.820]  我們希望見到的這個目標
[00:03:37.820 --> 00:03:39.820]  在這裡我們說到
[00:03:39.820 --> 00:03:41.820]  耶穌基督說了一件事
[00:03:41.820 --> 00:03:42.820]  世人不會明白
[00:03:42.820 --> 00:03:43.820]  為什麼呢?
[00:03:43.820 --> 00:03:45.820]  世人對於愛有一個誤解
[00:03:45.820 --> 00:03:47.820]  誤解是什麼呢?
[00:03:47.820 --> 00:03:49.820]  愛只是一個感覺
[00:03:49.820 --> 00:03:51.820]  just a feeling
[00:03:51.820 --> 00:03:53.820]  愛只是一個感覺
[00:03:53.820 --> 00:03:56.820]  我感到今天起床的時候
[00:03:56.820 --> 00:03:57.820]  覺得我愛你
[00:03:57.820 --> 00:03:58.820]  於是我愛你
[00:03:58.820 --> 00:03:59.820]  明天起床的時候
[00:03:59.820 --> 00:04:00.820]  我不覺得愛你
[00:04:00.820 --> 00:04:01.820]  我就不愛你
[00:04:01.820 --> 00:04:03.820]  完全在於我的感覺
[00:04:03.820 --> 00:04:04.820]  但我的感覺有高有低
[00:04:04.820 --> 00:04:06.820]  有時好有時壞
[00:04:06.820 --> 00:04:08.820]  所以如果我們完全靠我們的感覺的話
[00:04:08.820 --> 00:04:10.820]  我們有問題
[00:04:10.820 --> 00:04:12.820]  愛不只是一個感覺
[00:04:12.820 --> 00:04:14.820]  我們以為愛就是感覺
[00:04:14.820 --> 00:04:15.820]  這是一個錯誤
[00:04:15.820 --> 00:04:16.820]  另外一個
[00:04:16.820 --> 00:04:17.820]  愛是失控的
[00:04:17.820 --> 00:04:19.820]  愛是不能自制的
[00:04:19.820 --> 00:04:22.820]  就是說我們墮入愛河
[00:04:22.820 --> 00:04:23.820]  墮入愛河
[00:04:23.820 --> 00:04:25.820]  就是不經意掉進了河裡
[00:04:25.820 --> 00:04:27.820]  沒有不經意的
[00:04:27.820 --> 00:04:28.820]  就是突然之間
[00:04:28.820 --> 00:04:30.820]  很passionate的時候
[00:04:30.820 --> 00:04:31.820]  愛起來很passionate的時候
[00:04:31.820 --> 00:04:33.820]  我們就好像失控了
[00:04:33.820 --> 00:04:38.820]  然後我們做了一些完全沒有心理準備的
[00:04:38.820 --> 00:04:39.820]  我們的理智
[00:04:39.820 --> 00:04:42.820]  好像不能夠去自制的情況下
[00:04:42.820 --> 00:04:43.820]  這種就是愛
[00:04:43.820 --> 00:04:45.820]  有種動力推使我們去做
[00:04:45.820 --> 00:04:49.820]  但其實這個絕對不是神創造人的時候
[00:04:49.820 --> 00:04:52.820]  期待著人去學習的那種愛
[00:04:52.820 --> 00:04:56.820]  我們知道我們愛是因為神先愛我們
[00:04:56.820 --> 00:04:58.820]  所以我們裡面那種愛的能力
[00:04:58.820 --> 00:05:00.820]  或者我們那種愛的熱衷
[00:05:00.820 --> 00:05:02.820]  其實是從上帝而來
[00:05:02.820 --> 00:05:04.820]  是因為上帝愛我們的緣故
[00:05:04.820 --> 00:05:07.820]  所以給了我們一種愛的能力
[00:05:07.820 --> 00:05:10.820]  叫我們去用著這種能力去愛
[00:05:10.820 --> 00:05:12.820]  所以剛才耶穌基督講的那段說話
[00:05:12.820 --> 00:05:14.820]  裡面講到關於愛的話
[00:05:14.820 --> 00:05:19.820]  正是上帝自己將這個愛彰顯在我們當中
[00:05:19.820 --> 00:05:20.820]  如果是這樣的話
[00:05:20.820 --> 00:05:22.820]  我們看看在聖經裡面
[00:05:22.820 --> 00:05:24.820]  講到是愛的
[00:05:24.820 --> 00:05:26.820]  是怎樣描寫愛呢
[00:05:26.820 --> 00:05:28.820]  有三個的希臘文
[00:05:28.820 --> 00:05:30.820]  是在聖經裡描寫愛的
[00:05:30.820 --> 00:05:32.820]  第一個是Eros
[00:05:32.820 --> 00:05:35.820]  這個英文直譯出來
[00:05:35.820 --> 00:05:37.820]  很erotic的
[00:05:37.820 --> 00:05:39.820]  Eros
[00:05:39.820 --> 00:05:41.820]  Eros這個字其實意思就是說
[00:05:41.820 --> 00:05:43.820]  一個慾念或者一個喜悅
[00:05:43.820 --> 00:05:47.820]  一個是很跟我們人的需要有關的
[00:05:47.820 --> 00:05:52.820]  我們有一期的Time Magazine描寫到
[00:05:52.820 --> 00:05:54.820]  愛是什麼呢
[00:05:54.820 --> 00:06:00.820]  愛其實是一個biological expression
[00:06:00.820 --> 00:06:03.820]  其實是我們的生理的一個表達
[00:06:03.820 --> 00:06:05.820]  因為我們荷爾蒙的緣故
[00:06:05.820 --> 00:06:07.820]  女性有女性的荷爾蒙
[00:06:07.820 --> 00:06:09.820]  男性有男性的荷爾蒙
[00:06:09.820 --> 00:06:11.820]  所以因為我們的荷爾蒙作崇
[00:06:11.820 --> 00:06:15.820]  我們的荷爾蒙推使我們去愛
[00:06:15.820 --> 00:06:17.820]  其實這個愛的意思就是我們喜悅
[00:06:17.820 --> 00:06:19.820]  例如我們口渴的時候
[00:06:19.820 --> 00:06:21.820]  這個是biological need
[00:06:21.820 --> 00:06:23.820]  我們的生理上的需要
[00:06:23.820 --> 00:06:26.820]  我們有口渴的時候我們喝杯水
[00:06:26.820 --> 00:06:28.820]  我們肚餓的時候我們吃點東西
[00:06:28.820 --> 00:06:30.820]  這個就是我們的需要
[00:06:30.820 --> 00:06:34.820]  而這個Eros就是去滿足這個需要
[00:06:34.820 --> 00:06:36.820]  但如果我們的重點是在於
[00:06:36.820 --> 00:06:38.820]  我們去滿足一個需要的話
[00:06:38.820 --> 00:06:41.820]  其實我們就不是很理會
[00:06:41.820 --> 00:06:44.820]  到底對方是什麼水
[00:06:44.820 --> 00:06:46.820]  總之他滿足到我的需要就行了
[00:06:46.820 --> 00:06:48.820]  等於我口渴的時候
[00:06:48.820 --> 00:06:50.820]  現在我想拿杯水
[00:06:50.820 --> 00:06:52.820]  到底我是拿個膠杯
[00:06:52.820 --> 00:06:55.820]  還是其他的杯呢
[00:06:55.820 --> 00:06:57.820]  其實我不是很介意的
[00:06:57.820 --> 00:07:00.820]  有水就行了
[00:07:00.820 --> 00:07:02.820]  他滿足了我的需要
[00:07:02.820 --> 00:07:06.820]  然後我很快就忘記了剛才那杯是什麼
[00:07:06.820 --> 00:07:08.820]  這個就是Eros
[00:07:08.820 --> 00:07:09.820]  Eros是很selective的
[00:07:09.820 --> 00:07:11.820]  我們是很選擇性的
[00:07:11.820 --> 00:07:13.820]  選擇在於我的需要
[00:07:13.820 --> 00:07:15.820]  我需要水
[00:07:15.820 --> 00:07:19.820]  而這個盛載水的器皿
[00:07:19.820 --> 00:07:21.820]  I don't really care
[00:07:21.820 --> 00:07:24.820]  我不是很理會到底什麼盛載這個水
[00:07:24.820 --> 00:07:26.820]  總之裡面給到的是我
[00:07:26.820 --> 00:07:29.820]  給到我滿足我的地方已經足夠
[00:07:29.820 --> 00:07:31.820]  所以如果是這樣的話
[00:07:31.820 --> 00:07:33.820]  如果我們對愛是這樣看
[00:07:33.820 --> 00:07:35.820]  是很self-centered的
[00:07:35.820 --> 00:07:37.820]  很看自己我要什麼
[00:07:37.820 --> 00:07:40.820]  這樣的話我就經常可以換杯了
[00:07:40.820 --> 00:07:42.820]  這個杯沒所謂的
[00:07:42.820 --> 00:07:43.820]  I don't really care
[00:07:43.820 --> 00:07:44.820]  管得了哪個杯
[00:07:44.820 --> 00:07:46.820]  總之這個杯給到我就行了
[00:07:46.820 --> 00:07:51.820]  所以我們就有很多這樣的離離合合的情況出現
[00:07:51.820 --> 00:07:53.820]  因為我們的注意力是在於
[00:07:53.820 --> 00:07:57.820]  對方能不能給到滿足我的地方
[00:07:57.820 --> 00:07:59.820]  所以我留意的地方就是
[00:07:59.820 --> 00:08:01.820]  他能不能滿足到我
[00:08:01.820 --> 00:08:02.820]  如果滿足到我的話
[00:08:02.820 --> 00:08:04.820]  我今天要他
[00:08:04.820 --> 00:08:05.820]  如果他滿足不到我的話
[00:08:05.820 --> 00:08:06.820]  明天我就不要他了
[00:08:06.820 --> 00:08:08.820]  就是這麼簡單的一回事
[00:08:08.820 --> 00:08:13.820]  所以如果Eros就是我們的愛的定義的話
[00:08:13.820 --> 00:08:16.820]  我們恐怕和這個世界沒什麼分別
[00:08:16.820 --> 00:08:20.820]  因為這個只是世界都重視高舉的地方
[00:08:20.820 --> 00:08:23.820]  所以我剛才說今早起床的時候
[00:08:23.820 --> 00:08:25.820]  我Eros你的話
[00:08:25.820 --> 00:08:28.820]  我們就繼續stay in marriage
[00:08:28.820 --> 00:08:30.820]  或者我們繼續有relationship
[00:08:30.820 --> 00:08:32.820]  但是如果明天起床的時候
[00:08:32.820 --> 00:08:34.820]  你也滿足不到我這個需要的話
[00:08:34.820 --> 00:08:36.820]  I find someone else
[00:08:36.820 --> 00:08:38.820]  我找別人來滿足我這個需要
[00:08:38.820 --> 00:08:40.820]  是很危險的一回事
[00:08:40.820 --> 00:08:42.820]  但是這個是很realistic的事情
[00:08:42.820 --> 00:08:45.820]  因為Eros is selective
[00:08:45.820 --> 00:08:47.820]  是很揀選性的
[00:08:47.820 --> 00:08:51.820]  因為揀選的重點是在於我自己的需要
[00:08:51.820 --> 00:08:53.820]  第二樣東西是fileo
[00:08:53.820 --> 00:08:55.820]  是骨肉之情
[00:08:55.820 --> 00:08:58.820]  fileo這個字其實就是說Philadelphia
[00:08:58.820 --> 00:09:01.820]  我們知道Philadelphia就是兄弟
[00:09:01.820 --> 00:09:02.820]  兄弟的關係
[00:09:02.820 --> 00:09:04.820]  我們有個州叫Philadelphia
[00:09:04.820 --> 00:09:05.820]  就是兄弟的關係
[00:09:05.820 --> 00:09:06.820]  骨肉之情
[00:09:06.820 --> 00:09:08.820]  就是說不是需要
[00:09:08.820 --> 00:09:09.820]  沒什麼需要
[00:09:09.820 --> 00:09:12.820]  兩兄弟兩姐妹或者兄妹姐弟
[00:09:12.820 --> 00:09:14.820]  我們不是在於
[00:09:14.820 --> 00:09:16.820]  我們的愛之間的關係
[00:09:16.820 --> 00:09:18.820]  而是在於你有什麼需要
[00:09:18.820 --> 00:09:19.820]  你是否滿足到我的需要
[00:09:19.820 --> 00:09:20.820]  不是啊
[00:09:20.820 --> 00:09:21.820]  他什麼都不滿足
[00:09:21.820 --> 00:09:23.820]  還拿了我的東西
[00:09:23.820 --> 00:09:25.820]  但是我仍然被他拿我的東西
[00:09:25.820 --> 00:09:27.820]  因為什麼
[00:09:27.820 --> 00:09:29.820]  誰叫他是我兄弟
[00:09:29.820 --> 00:09:30.820]  誰叫他是我姐妹
[00:09:30.820 --> 00:09:32.820]  沒辦法了
[00:09:32.820 --> 00:09:34.820]  因為我們有血肉關係
[00:09:34.820 --> 00:09:36.820]  因為他是我的
[00:09:36.820 --> 00:09:38.820]  這個骨肉之情
[00:09:38.820 --> 00:09:40.820]  包括我們父母子女
[00:09:40.820 --> 00:09:41.820]  我們是selective
[00:09:41.820 --> 00:09:43.820]  仍然是selective
[00:09:43.820 --> 00:09:45.820]  但是selective得來
[00:09:45.820 --> 00:09:46.820]  我們是決定在於
[00:09:46.820 --> 00:09:48.820]  他有沒有和我有骨肉關係
[00:09:48.820 --> 00:09:49.820]  如果是父母的話
[00:09:49.820 --> 00:09:51.820]  我們父母不會
[00:09:51.820 --> 00:09:53.820]  通街的小孩我都愛的
[00:09:53.820 --> 00:09:54.820]  如果是這樣的話
[00:09:54.820 --> 00:09:55.820]  你有問題
[00:09:55.820 --> 00:09:56.820]  我們不會fileo
[00:09:56.820 --> 00:09:58.820]  我們fileo所有小孩
[00:09:58.820 --> 00:09:59.820]  我們不會
[00:09:59.820 --> 00:10:00.820]  我們會選擇
[00:10:00.820 --> 00:10:01.820]  我們愛的就是
[00:10:01.820 --> 00:10:02.820]  我的兒子
[00:10:02.820 --> 00:10:03.820]  我的女兒
[00:10:03.820 --> 00:10:04.820]  那些是特別愛的
[00:10:04.820 --> 00:10:06.820]  當然我也會愛其他的小孩
[00:10:06.820 --> 00:10:07.820]  但是沒有愛我的子女
[00:10:07.820 --> 00:10:09.820]  我不會為其他小孩
[00:10:09.820 --> 00:10:11.820]  供書教學
[00:10:11.820 --> 00:10:12.820]  我為我的子女
[00:10:12.820 --> 00:10:13.820]  我就會犧牲很多
[00:10:13.820 --> 00:10:14.820]  供書教學
[00:10:14.820 --> 00:10:15.820]  即是表示了
[00:10:15.820 --> 00:10:17.820]  這個fileo這個字
[00:10:17.820 --> 00:10:19.820]  就是說的就是那種
[00:10:19.820 --> 00:10:20.820]  進一步了
[00:10:20.820 --> 00:10:21.820]  都是selective
[00:10:21.820 --> 00:10:22.820]  但是selective得來
[00:10:22.820 --> 00:10:24.820]  是按照我們之間
[00:10:24.820 --> 00:10:26.820]  有沒有一些的
[00:10:26.820 --> 00:10:28.820]  的關係
[00:10:28.820 --> 00:10:29.820]  這個關係呢
[00:10:29.820 --> 00:10:31.820]  是我們天生
[00:10:31.820 --> 00:10:33.820]  進來的關係
[00:10:33.820 --> 00:10:35.820]  我們有血緣的關係
[00:10:35.820 --> 00:10:37.820]  fileo裡面也說到一些
[00:10:37.820 --> 00:10:39.820]  比較深入
[00:10:39.820 --> 00:10:41.820]  深交的關係
[00:10:41.820 --> 00:10:44.820]  就好像耶穌基督
[00:10:44.820 --> 00:10:47.820]  是說這個
[00:10:47.820 --> 00:10:49.820]  跟彼得說
[00:10:49.820 --> 00:10:51.820]  彼得出賣了耶穌之後
[00:10:51.820 --> 00:10:53.820]  在約翰福音第21章裡面
[00:10:53.820 --> 00:10:54.820]  有一個很出名的
[00:10:54.820 --> 00:10:56.820]  耶穌問了彼得三次
[00:10:56.820 --> 00:10:58.820]  因為彼得三次不認主
[00:10:58.820 --> 00:11:01.820]  所以耶穌復活之後
[00:11:01.820 --> 00:11:02.820]  見到彼得
[00:11:02.820 --> 00:11:04.820]  彼得已經很害怕
[00:11:04.820 --> 00:11:05.820]  因為他本來說
[00:11:05.820 --> 00:11:07.820]  我永遠都不會出賣你的
[00:11:07.820 --> 00:11:08.820]  結果他出賣了他三次
[00:11:08.820 --> 00:11:10.820]  然後這次耶穌基督就問彼得
[00:11:10.820 --> 00:11:12.820]  你愛我比這些更多
[00:11:12.820 --> 00:11:13.820]  什麼?
[00:11:13.820 --> 00:11:14.820]  就是給他一大堆魚
[00:11:14.820 --> 00:11:16.820]  因為彼得是釣魚的
[00:11:16.820 --> 00:11:17.820]  就是漁夫
[00:11:17.820 --> 00:11:19.820]  他就做了神蹟
[00:11:19.820 --> 00:11:20.820]  然後很多魚
[00:11:20.820 --> 00:11:21.820]  然後他就說
[00:11:21.820 --> 00:11:23.820]  你愛我比這些更多
[00:11:23.820 --> 00:11:25.820]  彼得就說
[00:11:25.820 --> 00:11:26.820]  耶穌
[00:11:26.820 --> 00:11:28.820]  你知道我愛你
[00:11:28.820 --> 00:11:30.820]  但是在原文聖經裡面
[00:11:30.820 --> 00:11:31.820]  很奇怪
[00:11:31.820 --> 00:11:33.820]  是耶穌基督
[00:11:33.820 --> 00:11:34.820]  正在轉
[00:11:34.820 --> 00:11:36.820]  翻譯出來的時候
[00:11:36.820 --> 00:11:37.820]  我們看不到
[00:11:37.820 --> 00:11:38.820]  因為你愛我媽的時候
[00:11:38.820 --> 00:11:40.820]  開頭的時候
[00:11:40.820 --> 00:11:42.820]  就是在說第三個愛
[00:11:42.820 --> 00:11:43.820]  用這個字
[00:11:43.820 --> 00:11:45.820]  you agape me
[00:11:45.820 --> 00:11:46.820]  agape me
[00:11:46.820 --> 00:11:47.820]  就是說
[00:11:47.820 --> 00:11:48.820]  你愛我
[00:11:48.820 --> 00:11:49.820]  他就說
[00:11:49.820 --> 00:11:50.820]  you know I agape you
[00:11:50.820 --> 00:11:52.820]  然後耶穌基督就轉下去
[00:11:52.820 --> 00:11:53.820]  you filial me
[00:11:53.820 --> 00:11:56.820]  就是你會用骨肉之情愛我
[00:11:56.820 --> 00:11:58.820]  you know I filial you
[00:11:58.820 --> 00:11:59.820]  就是說
[00:11:59.820 --> 00:12:00.820]  其實耶穌基督
[00:12:00.820 --> 00:12:01.820]  好像說
[00:12:01.820 --> 00:12:04.820]  你和我之間的關係
[00:12:04.820 --> 00:12:06.820]  不單止只是一個
[00:12:06.820 --> 00:12:08.820]  上帝愛或者犧牲的愛
[00:12:08.820 --> 00:12:11.820]  而是朋友之間的愛
[00:12:11.820 --> 00:12:14.820]  朋友不是在於你滿足到我與否
[00:12:14.820 --> 00:12:15.820]  而是
[00:12:15.820 --> 00:12:16.820]  我們是朋友
[00:12:16.820 --> 00:12:19.820]  我們願意毀身成為一個好的關係
[00:12:19.820 --> 00:12:20.820]  所以那個
[00:12:20.820 --> 00:12:22.820]  filial這個字
[00:12:22.820 --> 00:12:24.820]  不一定只是骨肉之情
[00:12:24.820 --> 00:12:25.820]  而是在說什麼呢
[00:12:25.820 --> 00:12:27.820]  比較深入的關係
[00:12:27.820 --> 00:12:29.820]  我們心連心
[00:12:29.820 --> 00:12:30.820]  我們可以說
[00:12:30.820 --> 00:12:31.820]  we are soul mate
[00:12:31.820 --> 00:12:33.820]  現在的modern term
[00:12:33.820 --> 00:12:34.820]  our soul mate
[00:12:34.820 --> 00:12:36.820]  就是說我們不是很physical
[00:12:36.820 --> 00:12:37.820]  我們不是physical
[00:12:37.820 --> 00:12:38.820]  我們是soul mate
[00:12:38.820 --> 00:12:40.820]  我們是心連心的
[00:12:40.820 --> 00:12:42.820]  也可以來解釋這個filial
[00:12:42.820 --> 00:12:43.820]  但是最重要
[00:12:43.820 --> 00:12:45.820]  聖經裏面時常出現的
[00:12:45.820 --> 00:12:47.820]  也是耶穌基督經常說的這個字
[00:12:47.820 --> 00:12:48.820]  就是agape這個字
[00:12:48.820 --> 00:12:49.820]  agape這個字
[00:12:49.820 --> 00:12:52.820]  和前面兩個愛的定義有些出入
[00:12:52.820 --> 00:12:54.820]  前面兩個都是selective
[00:12:54.820 --> 00:12:55.820]  不是每一個都filial
[00:12:55.820 --> 00:12:57.820]  不是每一個都arist
[00:12:57.820 --> 00:12:59.820]  而是agape
[00:12:59.820 --> 00:13:00.820]  是non-selective的
[00:13:00.820 --> 00:13:02.820]  是不選擇性的
[00:13:02.820 --> 00:13:04.820]  愛世人
[00:13:04.820 --> 00:13:05.820]  剛才我們第一張圖片的時候說
[00:13:05.820 --> 00:13:06.820]  神愛世人
[00:13:06.820 --> 00:13:08.820]  甚至將他在獨生子賜給他們
[00:13:08.820 --> 00:13:09.820]  神愛世人的時候
[00:13:09.820 --> 00:13:11.820]  剛才我們讀的經文是這樣說的
[00:13:11.820 --> 00:13:13.820]  上帝照好人也照打人
[00:13:13.820 --> 00:13:14.820]  是不是
[00:13:14.820 --> 00:13:17.820]  抗禦級好人也叫抗禦級壞人
[00:13:17.820 --> 00:13:19.820]  non-selective的
[00:13:19.820 --> 00:13:21.820]  上帝愛我們
[00:13:21.820 --> 00:13:23.820]  不是在於你是乖兒子乖女
[00:13:23.820 --> 00:13:25.820]  上帝愛我們
[00:13:25.820 --> 00:13:30.820]  是因為我們就是被創造的人
[00:13:30.820 --> 00:13:31.820]  就是這麼簡單
[00:13:31.820 --> 00:13:33.820]  所以不會選擇性
[00:13:33.820 --> 00:13:36.820]  國父孫中山先生
[00:13:36.820 --> 00:13:39.820]  就用了博愛這個字去描寫agape
[00:13:39.820 --> 00:13:40.820]  所以很有名
[00:13:40.820 --> 00:13:43.820]  他有一個墨寶寫著博愛
[00:13:43.820 --> 00:13:44.820]  他有一個基督徒
[00:13:44.820 --> 00:13:47.820]  孫中山就用了博愛這個字
[00:13:47.820 --> 00:13:50.820]  博愛的翻譯是OK的
[00:13:50.820 --> 00:13:54.820]  就是講了non-selective的意思
[00:13:54.820 --> 00:13:55.820]  但是agape這個字
[00:13:55.820 --> 00:13:58.820]  其實還有一個深層的意思
[00:13:58.820 --> 00:14:00.820]  是犧牲的愛
[00:14:00.820 --> 00:14:02.820]  他不只是non-selective
[00:14:02.820 --> 00:14:05.820]  是一個很犧牲的
[00:14:05.820 --> 00:14:07.820]  不是在於對方
[00:14:07.820 --> 00:14:09.820]  所以愛你的仇敵
[00:14:09.820 --> 00:14:11.820]  是一個agape愛的表現
[00:14:11.820 --> 00:14:13.820]  因為對方根本不值得你愛
[00:14:13.820 --> 00:14:14.820]  當我們還作罪人的時候
[00:14:14.820 --> 00:14:16.820]  耶穌也愛我們
[00:14:16.820 --> 00:14:17.820]  我們有什麼值得祂愛
[00:14:17.820 --> 00:14:18.820]  還要愛到一個地步
[00:14:18.820 --> 00:14:20.820]  為我們寫記寫在十字架上
[00:14:20.820 --> 00:14:24.820]  這種簡直是一個超人
[00:14:24.820 --> 00:14:26.820]  超過我們能夠想像
[00:14:26.820 --> 00:14:28.820]  beyond human being
[00:14:28.820 --> 00:14:30.820]  但是這個beyond human being的愛
[00:14:30.820 --> 00:14:33.820]  不只是神才可以做得到
[00:14:33.820 --> 00:14:35.820]  所以有些解經家
[00:14:35.820 --> 00:14:37.820]  翻譯這個agape的時候
[00:14:37.820 --> 00:14:40.820]  他不會覺得這個agape
[00:14:40.820 --> 00:14:42.820]  就是在講divine love
[00:14:42.820 --> 00:14:45.820]  不只是神聖的愛才是agape
[00:14:45.820 --> 00:14:47.820]  而是一個犧牲
[00:14:47.820 --> 00:14:48.820]  願意為別人犧牲
[00:14:48.820 --> 00:14:50.820]  不是因為他是我的子女我犧牲
[00:14:50.820 --> 00:14:54.820]  不是因為是我的兄弟我犧牲
[00:14:54.820 --> 00:14:55.820]  而是non-selective的
