
[00:00:00.000 --> 00:00:01.180]  丁姊妹 早晨
[00:09:07.140 --> 00:09:11.700]  啊 你看我在淤泥上面 或者這些浮地上面
[00:09:11.700 --> 00:09:15.340]  都可以建造世界最高的建築物
[00:09:15.340 --> 00:09:20.140]  但是結局怎麼樣 造成那種危機 那種困惑
[00:09:20.140 --> 00:09:22.940]  那種的傷害性
[00:09:22.940 --> 00:09:26.180]  可能遠遠比它最初原本
[00:09:26.180 --> 00:09:29.060]  怎麼樣在建成這些大廈的時候
[00:09:29.060 --> 00:09:33.100]  那種的風光更加的醜陋
[00:09:33.100 --> 00:09:36.060]  所以人就是這樣的情況
[00:09:36.060 --> 00:09:39.420]  有功他們就很喜歡去領
[00:09:39.420 --> 00:09:44.140]  但是當出現問題的時候就很喜歡賴上帝
[00:09:44.140 --> 00:09:47.940]  另一個情況關於天災的就是
[00:09:47.940 --> 00:09:52.020]  天災真是一個純粹天災的問題
[00:09:52.020 --> 00:09:54.980]  結果造成了很大的破壞
[00:09:54.980 --> 00:09:56.980]  而這些破壞呢
[00:09:56.980 --> 00:10:01.180]  是很多時候我們想都想不到這麼巨大的
[00:10:01.180 --> 00:10:04.420]  但是呢 這些情況 於是乎人就想一下
[00:10:04.420 --> 00:10:07.660]  啊 我有沒有辦法去防止呢 比如地震
[00:10:07.660 --> 00:10:09.660]  地震其實沒有辦法防止的
[00:10:09.660 --> 00:10:12.220]  如果大家明白到地震是根本
[00:10:12.220 --> 00:10:15.260]  它要發生的時候沒有人可以阻止地震
[00:10:15.260 --> 00:10:19.220]  但是地震卻在很多的研究裡面
[00:10:19.220 --> 00:10:24.700]  研究地質學啊 地殼變動等等的科學家
[00:10:24.700 --> 00:10:25.780]  他們就會想一下
[00:10:25.780 --> 00:10:29.540]  怎麼去預測什麼時候會有地震的出現
[00:10:29.540 --> 00:10:35.620]  希望藉此而減低那個傷亡的數目
[00:10:35.620 --> 00:10:38.180]  因為可以預先警告一些人
[00:10:38.180 --> 00:10:41.780]  可以做一些逃避的一些功夫
[00:10:41.780 --> 00:10:43.780]  其實這樣的做法
[00:10:43.780 --> 00:10:46.620]  我可以說是合情合理
[00:10:46.620 --> 00:10:49.420]  或者是無可厚非的一個情況
[00:10:49.420 --> 00:10:50.700]  但是弟兄姊妹
[00:10:50.700 --> 00:10:53.140]  但我們仍然要明白得到
[00:10:53.140 --> 00:11:00.220]  究竟人是不是有能力去抵擋天災的發生呢?
[00:11:00.220 --> 00:11:04.420]  我相信所有的人都會明白到
[00:11:04.420 --> 00:11:08.860]  天災其實不是人力可以阻擋的事情
[00:11:08.860 --> 00:11:11.820]  所以從剛才我所講述的情況
[00:11:11.820 --> 00:11:16.020]  第一 有的時候人其實本身要自己負他自己的責任
[00:11:16.020 --> 00:11:20.300]  因為他故意把自己放在一些危機邊緣裡面
[00:11:20.300 --> 00:11:23.740]  當真是危機出現的時候 他就抵賴了
[00:11:23.740 --> 00:11:25.940]  第二件事 天災真的出現的時候
[00:11:25.940 --> 00:11:30.740]  縱使我們可以努力去嘗試去逃避
[00:11:30.740 --> 00:11:33.860]  或者預知這些災難發生
[00:11:33.860 --> 00:11:37.540]  但是我們也都怎樣自己可以解決到這些問題
[00:11:37.540 --> 00:11:38.940]  其實都是解決不了的
[00:11:38.940 --> 00:11:41.700]  只能夠得到一個現象 就是逃避
[00:11:41.700 --> 00:11:44.340]  在這樣的情況之下
[00:11:44.340 --> 00:11:48.140]  我就想和大家弟兄姊妹思想天災的問題
[00:11:48.140 --> 00:11:52.380]  前者 我所講的情況其實是
[00:11:52.380 --> 00:12:01.220]  天災將人那種本身內在的問題顯露了出來
[00:12:01.220 --> 00:12:06.460]  而後者其實就顯露出人力本身是有限的
[00:12:06.460 --> 00:12:09.620]  但是最可怕的情況是什麼呢?
[00:12:09.620 --> 00:12:12.740]  就是不單止前者的人
[00:12:12.740 --> 00:12:17.140]  他們將自己放在一個這樣的危險的地步
[00:12:17.140 --> 00:12:21.300]  而天災的出現更加促成了
[00:12:21.300 --> 00:12:26.220]  甚至深化了人那種的驕傲
[00:12:26.220 --> 00:12:30.020]  給我們看見人其實某程度上
[00:12:30.020 --> 00:12:32.260]  更加將自己放在一個
[00:12:32.260 --> 00:12:36.220]  真是掉入一個更深的危險深淵的地步
[00:12:36.220 --> 00:12:40.980]  而天災的存在其實某程度上
[00:12:40.980 --> 00:12:46.700]  就要反映人本身他自己的罪的問題
[00:12:46.700 --> 00:12:49.380]  人驕傲的問題
[00:12:49.380 --> 00:12:54.620]  人本身生命上的醜惡的一面
[00:12:54.620 --> 00:12:59.940]  這件事很多時候我們對天災少了這樣的理解
[00:12:59.940 --> 00:13:02.660]  於是我們怎樣當遇見天災的時候
[00:13:02.660 --> 00:13:07.620]  我們就 第一就是怎樣去想想避開
[00:13:07.620 --> 00:13:12.500]  正常的 第二件事就是造成很多人
[00:13:12.500 --> 00:13:17.340]  將他們的罪更加促成他們的罪更深化
[00:13:17.340 --> 00:13:20.300]  比如用一個最簡單的例子
[00:13:20.300 --> 00:13:27.540]  我們現在處在這個叫做新冠狀病毒肺炎
[00:13:27.540 --> 00:13:31.820]  這些名字其實是特意組出來一些政治考慮
[00:13:31.820 --> 00:13:35.300]  不過我不在這裏討論了
[00:13:35.300 --> 00:13:38.020]  當這個病症出來的時候
[00:13:38.020 --> 00:13:45.260]  全世界的人都在說我們怎樣去擊退它呢?
[00:13:45.260 --> 00:13:48.220]  我們看見有很多政策做了出來
[00:13:48.220 --> 00:13:53.140]  盡量阻止減低人與人的接觸的情況
[00:13:53.140 --> 00:13:56.580]  這個當然是一個合理的安排
[00:13:56.580 --> 00:13:59.220]  但是第二件事我們就會留意到
[00:13:59.220 --> 00:14:03.860]  很多人就去嘗試想想用什麼樣的方式
[00:14:03.860 --> 00:14:08.500]  去研究出一些疫苗
[00:14:08.500 --> 00:14:15.460]  去阻擋這個新冠狀病毒肺炎這個病
[00:14:15.460 --> 00:14:19.780]  能夠讓全世界的人都可以有一種免疫力
[00:14:19.780 --> 00:14:22.580]  然後抵抗這種病毒
[00:14:22.580 --> 00:14:25.260]  病毒你沒有辦法將它全部殺死的
[00:14:25.260 --> 00:14:28.060]  唯有人能夠抵抗得了它
[00:14:28.060 --> 00:14:29.940]  《大紀元》節目我們留意一下
[00:14:29.940 --> 00:14:33.260]  在過去整整一年的時間裏面
[00:14:33.260 --> 00:14:40.180]  我們發現到這個新冠狀病毒肺炎的發展裏面
[00:14:40.180 --> 00:14:45.420]  充分反映出人其實怎樣將自己放在危機裏面
[00:14:45.420 --> 00:14:47.860]  而那種罪惡越來越醜惡
[00:14:47.860 --> 00:14:50.340]  最簡單的一件例子 我最記得的
[00:14:50.340 --> 00:14:54.460]  剛剛當這個肺炎來到加拿大的時候
[00:14:54.460 --> 00:14:58.860]  馬上 平時在賣很便宜的口罩
[00:14:58.860 --> 00:15:01.140]  我很記得我曾經買過一個口罩
[00:15:01.140 --> 00:15:04.620]  N95放在家裏 其實我買了很多年的
[00:15:04.620 --> 00:15:09.340]  原本是用來做家裏清潔的時候
[00:15:09.340 --> 00:15:13.700]  打算戴著不用那麼多污染物吹進去
[00:15:13.700 --> 00:15:16.700]  其實有時因為我家裏用生鐵鍋
[00:15:16.700 --> 00:15:22.900]  有時生鐵鍋要磨那些碳積聚在鍋上面
[00:15:22.900 --> 00:15:25.580]  磨的時候會出很多碳灰
[00:15:25.580 --> 00:15:27.420]  那我就戴著那些口罩
[00:15:27.420 --> 00:15:33.020]  我還記得當時我買一盒6元 20個
[00:15:33.020 --> 00:15:37.140]  馬上因為這件事
[00:15:37.140 --> 00:15:41.860]  所有的口罩我很記得的 5元一個
[00:15:41.860 --> 00:15:47.620]  我去到另一間藥房 它還說沒得賣給我
[00:15:47.620 --> 00:15:49.820]  我明明看到放在那裏的 它說我不賣給你
[00:15:49.820 --> 00:15:53.100]  我說為什麼 它說現在我不會賣給你的
[00:15:53.100 --> 00:15:56.940]  我說你賣一兩個給我吧 我還要上班
[00:15:56.940 --> 00:16:01.780]  它說如果你要賣 我賣5元一個給你 你要不要?
[00:16:01.780 --> 00:16:05.780]  總之你看人的貪婪的心
[00:16:05.780 --> 00:16:08.540]  在這些災難的時候顯現
[00:16:08.540 --> 00:16:13.220]  我們已經不討論這個病毒究竟是天災還是人禍
[00:16:13.220 --> 00:16:15.660]  我們已經不討論這個問題了
[00:16:15.660 --> 00:16:20.940]  但是你看人的罪惡性馬上顯露出來
[00:16:20.940 --> 00:16:25.820]  另外我去到另一間便利店想買一瓶洗手液
[00:16:25.820 --> 00:16:28.220]  就是那些洗手液
[00:16:28.220 --> 00:16:30.780]  我問它洗一洗瓶子而已 很小一瓶
[00:16:30.780 --> 00:16:33.700]  那麼小一瓶 我問它多少錢
[00:16:33.700 --> 00:16:36.420]  它說這瓶現在要賣5元
[00:16:36.420 --> 00:16:41.780]  這瓶賣5元 這瓶平時都不用1元的洗手液
[00:16:41.780 --> 00:16:45.780]  它說那你要不要? 遲一些我可能還賣貴一些
[00:16:45.780 --> 00:16:50.940]  充分給我們看見 其實這種做法在加拿大是違法的
[00:16:50.940 --> 00:16:53.060]  但是人哪裡管得了你來 違法
[00:16:53.060 --> 00:16:55.860]  在那一刻當個個都要的時候
[00:16:55.860 --> 00:17:00.100]  它就利用這種方式去到謀取暴利
[00:17:00.100 --> 00:17:02.420]  再有另外一個情況是什麼呢?
[00:17:02.420 --> 00:17:06.260]  後來很多國家在不斷趕製很多的這些疫苗
[00:17:06.260 --> 00:17:08.180]  大家等一下 你認為做這些疫苗
[00:17:08.180 --> 00:17:14.060]  是不是人的科技就能夠擊退這個病毒?
[00:17:14.060 --> 00:17:16.220]  我可以很肯定的告訴你
[00:17:16.220 --> 00:17:19.220]  這個不是一個解決方法
[00:17:19.220 --> 00:17:21.660]  我現在不是在做預言家
[00:17:21.660 --> 00:17:24.300]  我也不是做政治家 我不想討論
[00:17:24.300 --> 00:17:27.980]  因為從聖經裏面給我們看得很清楚
[00:17:27.980 --> 00:17:33.500]  人面對災難的時候 無論你人有多大的能力都好
[00:17:33.500 --> 00:17:37.580]  結局你都不能去逆轉災難的出現
[00:17:37.580 --> 00:17:39.780]  或者這些天災的出現
[00:17:39.780 --> 00:17:42.940]  相反來算 我們今天作為基督徒
[00:17:42.940 --> 00:17:44.820]  我們在這樣的情況之下
[00:17:44.820 --> 00:17:46.980]  我們應該帶著一個什麼樣的角度
[00:17:46.980 --> 00:17:51.460]  去處理面對這些時代、這些世代的發展呢?
[00:17:51.460 --> 00:17:53.380]  我很肯定這種的發展
[00:17:53.380 --> 00:17:56.860]  將會成為以後我們這個世界的主流
[00:17:56.860 --> 00:17:59.020]  而在這個主流的情況之下
[00:17:59.020 --> 00:18:03.020]  作為神的子民我們應該怎樣面對好呢?
[00:18:03.020 --> 00:18:07.780]  先知約爾就在這個情況的時候
[00:18:07.780 --> 00:18:10.060]  上帝呼召了他出來
[00:18:10.060 --> 00:18:13.660]  在猶大國生死存亡的臨界點
[00:18:13.660 --> 00:18:19.380]  我們稱之為The equilibrium point of life or death
[00:18:19.380 --> 00:18:21.020]  在這樣的情況之下
[00:18:21.020 --> 00:18:23.940]  神就呼召了這位先知出來
[00:18:23.940 --> 00:18:28.660]  他明不經傳而出來傳上帝的信息
[00:18:28.660 --> 00:18:32.220]  宣講上帝要作的事情
[00:18:32.220 --> 00:18:35.580]  為什麼他要宣講這些事情
[00:18:35.580 --> 00:18:37.820]  而上帝也知道為什麼要做這些事情
[00:18:37.820 --> 00:18:39.300]  而這些事情我們去看的
[00:18:39.300 --> 00:18:42.660]  全部都是一些天災的事情呢?
[00:18:42.660 --> 00:18:45.380]  這個就值得我們今天去思想的題目了
[00:18:45.380 --> 00:18:48.460]  我分為兩部份跟大家一起思想的這段經文
[00:18:48.460 --> 00:18:52.220]  第一部份去看一下第二至第三節
[00:18:52.220 --> 00:18:54.620]  在這裡我們可以看到的就是一個
[00:18:54.620 --> 00:18:58.340]  由一些史無前例的事情
[00:18:58.340 --> 00:19:03.260]  去印證上帝的宣告的著實
[00:19:03.260 --> 00:19:06.020]  由一些史無前例的事情
[00:19:06.020 --> 00:19:10.420]  來去印證神的宣告的事實
[00:19:10.420 --> 00:19:14.740]  Proving by the idiosyncratic works of God
[00:19:14.740 --> 00:19:17.860]  我們再看一下這兩節的經文說什麼
[00:19:17.860 --> 00:19:19.740]  雖然比較長一點
[00:19:19.740 --> 00:19:22.260]  但是我都希望大家再讀多一次
[00:19:22.260 --> 00:19:23.460]  在這裡這樣說
[00:19:23.460 --> 00:19:25.740]  老人啊 當聽我的話
[00:19:25.740 --> 00:19:29.180]  國中的居民啊 都要質疑而聽
[00:19:29.180 --> 00:19:33.260]  在你們的日子或你們列祖的日子
[00:19:33.260 --> 00:19:35.420]  曾有這樣的事嗎?
[00:19:35.420 --> 00:19:38.340]  你們要將這事傳於子
[00:19:38.340 --> 00:19:42.260]  子傳於孫 孫傳於後代
[00:19:42.260 --> 00:19:43.580]  Listen to this
[00:19:43.580 --> 00:19:46.660]  You elders, pay attention
[00:19:46.660 --> 00:19:48.940]  All inhabitants of the land
[00:19:48.940 --> 00:19:53.180]  Has anything like this ever happened in your whole life
[00:19:53.180 --> 00:19:56.340]  or in the lifetime of your ancestors?
[00:19:56.340 --> 00:19:58.500]  Tell your children about it
[00:19:58.500 --> 00:20:01.020]  Have your children tell their children
[00:20:01.020 --> 00:20:05.180]  and their children the following generations
[00:20:05.180 --> 00:20:07.660]  在上一堂的主日
[00:20:07.660 --> 00:20:12.700]  我們講到約爾書的第一章第一節的時候
[00:20:12.700 --> 00:20:14.060]  我們已經講過
[00:20:14.060 --> 00:20:17.260]  才知道約爾究竟是誰來的呢?
[00:20:17.260 --> 00:20:18.980]  簡單來說
[00:20:18.980 --> 00:20:20.820]  他是一個沒有人認識
[00:20:20.820 --> 00:20:23.020]  不知名的人士
[00:20:23.020 --> 00:20:25.780]  但是一開始我們在這裡見到
[00:20:25.780 --> 00:20:30.100]  當他出來認上帝的呼召
[00:20:30.100 --> 00:20:32.180]  去作宣告的時候
[00:20:32.180 --> 00:20:37.660]  他第一件事就是去召集所有的長老
[00:20:37.660 --> 00:20:42.500]  並且當地所有居住的人
[00:20:42.500 --> 00:20:44.900]  出來去聽他說話
[00:20:44.900 --> 00:20:47.660]  首先我們了解一下什麼叫做老年人
[00:20:47.660 --> 00:20:52.500]  我們和合本特意用到老年人這個翻譯
[00:20:52.500 --> 00:20:54.700]  不要用長老這個翻譯
[00:20:54.700 --> 00:20:56.420]  我覺得是一個很明智的選擇
[00:20:56.420 --> 00:20:59.220]  因為在原文聖經裡面
[00:20:59.220 --> 00:21:01.300]  原本這個字眼可以解釋為
[00:21:01.300 --> 00:21:05.060]  一個族裏面的一些話事人
[00:21:05.060 --> 00:21:06.060]  長老
[00:21:06.060 --> 00:21:09.380]  用今天來講的Presbyterian
[00:21:09.380 --> 00:21:14.780]  在一個族裏面的話事人
[00:21:14.780 --> 00:21:19.420]  但是如果我們仔細去看回這段聖經的時候
[00:21:19.420 --> 00:21:25.300]  似乎作者不是取用這個話事人這麼簡單的角色
[00:21:25.300 --> 00:21:28.380]  是真的指到這幫人士
[00:21:28.380 --> 00:21:30.740]  是一幫在這個族裏面
[00:21:30.740 --> 00:21:32.900]  特別是這裡所講的猶大族
[00:21:32.900 --> 00:21:35.980]  他們裏面的老人家
[00:21:35.980 --> 00:21:40.500]  他們不單止是當中的長老話事人
[00:21:40.500 --> 00:21:43.500]  而且他們有一把年紀
[00:21:43.500 --> 00:21:45.100]  為什麼我可以這樣推論呢?
[00:21:45.100 --> 00:21:48.420]  因為我們從第三節裏面我們已經看見
[00:21:48.420 --> 00:21:51.140]  他更加強調要講到
[00:21:51.140 --> 00:21:53.620]  你要向以後你的兒子
[00:21:53.620 --> 00:21:55.300]  和兒子的兒子
[00:21:55.300 --> 00:21:56.220]  就是孫子
[00:21:56.220 --> 00:22:00.380]  和兒子的兒子往後的所有兒子
[00:22:00.380 --> 00:22:04.980]  那就是歷世歷代所有的後裔
[00:22:04.980 --> 00:22:09.220]  從這個年紀的介紹的時候
[00:22:09.220 --> 00:22:13.420]  作者似乎是強調
[00:22:13.420 --> 00:22:19.540]  若以作為先知出來召集的人
[00:22:19.540 --> 00:22:22.180]  這幫人真是有年紀
[00:22:22.180 --> 00:22:24.340]  不單止是有影響的份量
[00:22:24.340 --> 00:22:30.420]  在年紀上都有一段很豐富的人生經歷
[00:22:30.420 --> 00:22:32.380]  他是預見過
[00:22:32.380 --> 00:22:37.580]  留意他是預見過神的工作
[00:22:37.580 --> 00:22:40.460]  他不是只是一件事半件事
[00:22:40.460 --> 00:22:43.020]  不是一時三刻的事情
[00:22:43.020 --> 00:22:47.780]  是上帝在過去的日子不斷所做的事情
