
[00:00:00.000 --> 00:00:05.960]  我今天講的主題是「真權病在哪裏」
[00:04:00.120 --> 00:04:02.800]  這一段經文的記載
[00:04:02.800 --> 00:04:04.320]  大家應該都很熟悉的
[00:04:04.320 --> 00:04:06.760]  就是結正聖殿
[00:04:06.760 --> 00:04:09.960]  路加福音記載到
[00:04:09.960 --> 00:04:12.160]  耶穌到步第一件事
[00:04:12.160 --> 00:04:14.120]  就是要進了聖殿
[00:04:14.120 --> 00:04:18.600]  之後就趕走裡面做買賣的人
[00:04:18.600 --> 00:04:20.640]  而最有趣的一點是
[00:04:20.640 --> 00:04:24.120]  耶穌趕走那幫買賣的人
[00:04:24.120 --> 00:04:25.640]  那些買賣
[00:04:25.640 --> 00:04:30.600]  其實都是當時聖殿裡面的宗教領袖
[00:04:30.600 --> 00:04:33.480]  可以說是聖殿的管理人
[00:04:33.480 --> 00:04:37.080]  容許他們在那裡買賣
[00:04:37.080 --> 00:04:39.200]  說了這麼久
[00:04:39.200 --> 00:04:46.680]  耶穌的舉動其實就是直接挑戰這幫宗教領袖的宗教地位
[00:04:46.680 --> 00:04:49.320]  耶穌還之後去批評這幫領袖
[00:04:49.320 --> 00:04:52.440]  令到聖殿成為了賊窩
[00:04:52.440 --> 00:04:55.800]  所以令到這幫領袖更加想殺耶穌
[00:04:55.800 --> 00:04:58.320]  就是這個經歷
[00:04:58.320 --> 00:04:59.800]  這一段經文的背景
[00:04:59.800 --> 00:05:05.440]  就來到我們今天這章20章的第一至第二節
[00:05:05.440 --> 00:05:08.280]  就是耶穌結正了聖殿之後
[00:05:08.280 --> 00:05:12.400]  祂仍然天天在聖殿裡面教訓人
[00:05:12.400 --> 00:05:14.040]  在聖殿裡面的
[00:05:14.040 --> 00:05:18.000]  所以那幫聖殿的宗教領袖
[00:05:18.000 --> 00:05:20.920]  就好像第一節所說的
[00:05:20.920 --> 00:05:25.760]  由祭司長、民事、長老反過來
[00:05:25.760 --> 00:05:29.880]  去到耶穌那裡去質問耶穌的權柄
[00:05:29.880 --> 00:05:34.600]  這些領袖其實是來自不同程度的權柄
[00:05:34.600 --> 00:05:39.440]  可說是猶太人最高的自治機關
[00:05:39.440 --> 00:05:42.040]  套用現在說的話
[00:05:42.040 --> 00:05:47.080]  可能可以說是香港的最高等法院
[00:05:47.080 --> 00:05:49.160]  感覺就好像一個陌生人
[00:05:49.160 --> 00:05:51.480]  他來到香港的高等法院一樣
[00:05:51.480 --> 00:05:55.480]  差不多全部推翻了法院的運作
[00:05:55.480 --> 00:05:59.320]  還在說他們的行為是犯香港法例
[00:05:59.320 --> 00:06:01.200]  而不是遵守法律
[00:06:01.200 --> 00:06:04.000]  就像這樣的場景一樣
[00:06:04.000 --> 00:06:06.240]  這些宗教領袖成員
[00:06:06.240 --> 00:06:08.840]  他在這個時刻
[00:06:08.840 --> 00:06:12.600]  就是要跟主耶穌的權柄抗衡
[00:06:12.600 --> 00:06:15.920]  我們先看看這幫領袖的背景
[00:06:15.920 --> 00:06:18.040]  以及他們有什麼權柄
[00:06:18.040 --> 00:06:21.120]  如果是在說祭司長的話
[00:06:21.120 --> 00:06:25.880]  其實可以說他是聖殿的管理權柄
[00:06:25.880 --> 00:06:27.600]  他們擁有這個權柄
[00:06:27.600 --> 00:06:32.440]  聖殿就是祭司工作的地方
[00:06:32.440 --> 00:06:36.680]  當時很多數以萬計的猶太人
[00:06:36.680 --> 00:06:38.560]  都會在如意節的時候
[00:06:38.560 --> 00:06:40.920]  在世界各地來到
[00:06:40.920 --> 00:06:44.000]  但是通常他們的做法
[00:06:44.000 --> 00:06:45.200]  都不會說
[00:06:45.200 --> 00:06:48.000]  見他們要拿著牛羊拖過來
[00:06:48.000 --> 00:06:50.040]  憲制是很不方便的
[00:06:50.040 --> 00:06:51.920]  所以這幫祭司長
[00:06:51.920 --> 00:06:53.680]  這幫聖殿的管理人
[00:06:53.680 --> 00:06:55.440]  就為了方便他們
[00:06:55.440 --> 00:06:58.680]  都會在聖殿有一個買賣市場
[00:06:58.680 --> 00:07:01.320]  其實好像為他們好一樣
[00:07:01.320 --> 00:07:04.120]  因為大祭司也是做管理人的
[00:07:04.120 --> 00:07:05.920]  所以他們有這個權柄
[00:07:05.920 --> 00:07:11.000]  去決定在聖殿做這個買賣
[00:07:11.000 --> 00:07:15.960]  另外一個權柄就是民事
[00:07:15.960 --> 00:07:21.720]  民事是一個精通舊約聖經全律法的人
[00:07:21.720 --> 00:07:24.360]  那就是解經專家
[00:07:24.360 --> 00:07:29.360]  也可以說是聖經科的老師
[00:07:29.360 --> 00:07:32.360]  代表著解釋聖經的權柄
[00:07:32.360 --> 00:07:35.960]  所以他們的權柄是可以有資格
[00:07:35.960 --> 00:07:38.360]  用聖經來駁斥主耶穌
[00:07:38.360 --> 00:07:41.440]  如果他講到一些經文
[00:07:41.440 --> 00:07:45.520]  另外一個權柄的人就是長老
[00:07:45.520 --> 00:07:47.800]  他是民間的領袖
[00:07:47.800 --> 00:07:52.880]  是代表著全民議員的權柄
[00:07:52.880 --> 00:07:53.960]  這麼詳細
[00:07:53.960 --> 00:07:56.360]  這樣講完這三個角色
[00:07:56.360 --> 00:07:58.720]  其實就想讓大家看到畫面
[00:07:58.720 --> 00:08:02.560]  耶穌去面對著的宗教領袖
[00:08:02.560 --> 00:08:04.840]  基本上已經擁有了
[00:08:04.840 --> 00:08:08.560]  地上不同形式可以講出來的權柄
[00:08:08.560 --> 00:08:10.560]  他們都有
[00:08:10.560 --> 00:08:12.480]  所以在第二節
[00:08:12.480 --> 00:08:17.440]  他們才一班領袖才可以這麼明目張膽
[00:08:17.440 --> 00:08:18.520]  很大聲地說
[00:08:18.520 --> 00:08:19.960]  你憑什麼
[00:08:19.960 --> 00:08:22.040]  我用比較口語說
[00:08:22.040 --> 00:08:24.880]  你憑什麼權柄做這件事
[00:08:24.880 --> 00:08:27.960]  給你的權柄是誰
[00:08:27.960 --> 00:08:31.000]  這些事其實都是指
[00:08:31.000 --> 00:08:34.800]  之前耶穌去清理潔淨聖殿
[00:08:34.800 --> 00:08:37.000]  以及教訓百姓
[00:08:37.000 --> 00:08:39.240]  但是這一班人
[00:08:39.240 --> 00:08:42.560]  他究竟關心耶穌還有什麼權柄
[00:08:42.560 --> 00:08:45.680]  還有什麼權柄是他要知道
[00:08:45.680 --> 00:08:48.440]  他想探究呢
[00:08:48.440 --> 00:08:52.240]  其實都要去講當時的政治背景
[00:08:52.240 --> 00:08:55.280]  因為當時的羅馬大帝
[00:08:55.280 --> 00:08:59.320]  是統治了歐亞兩州非洲和巴勒斯坦
[00:08:59.320 --> 00:09:03.960]  所以他們將一些土地分割給分封王
[00:09:03.960 --> 00:09:07.080]  希律就是當時的分封王
[00:09:07.080 --> 00:09:10.200]  他管理伽利利一帶的事務
[00:09:10.200 --> 00:09:13.360]  但是因為耶路撒冷的戰略性高
[00:09:13.360 --> 00:09:14.800]  聖日都有叛變
[00:09:14.800 --> 00:09:16.640]  所以羅馬帝國
[00:09:16.640 --> 00:09:19.840]  又直接派一個總督去管轄
[00:09:19.840 --> 00:09:22.360]  這個人就是比拉多
[00:09:22.360 --> 00:09:25.560]  希律和比拉多應該大家都有聽過
[00:09:25.560 --> 00:09:28.360]  但是無論這兩個人
[00:09:28.360 --> 00:09:30.840]  都不是一個絕對的權柄
[00:09:30.840 --> 00:09:36.200]  在當時來說絕對的權柄都是羅馬皇帝
[00:09:36.200 --> 00:09:37.640]  所以我們可以想想
[00:09:37.640 --> 00:09:40.000]  我們見到耶穌
[00:09:40.000 --> 00:09:42.960]  他來到這班領袖
[00:09:42.960 --> 00:09:46.200]  他見到耶穌來到聖殿
[00:09:46.200 --> 00:09:49.760]  一個耶路撒冷巴勒斯坦這個地方
[00:09:49.760 --> 00:09:51.240]  在他們的勢力範圍
[00:09:51.240 --> 00:09:53.160]  還要在聖殿那裡
[00:09:53.160 --> 00:09:54.320]  多多意見
[00:09:54.320 --> 00:09:56.080]  之前又在結聖聖殿
[00:09:56.080 --> 00:09:58.120]  又不讓人買賣
[00:09:58.120 --> 00:10:00.000]  好像這麼有權勢
[00:10:00.000 --> 00:10:00.960]  那個權勢是什麼
[00:10:00.960 --> 00:10:03.040]  他又不會想想在天上面
[00:10:03.040 --> 00:10:04.760]  他想想第一時間
[00:10:04.760 --> 00:10:09.240]  可能是想想後台是誰做他的權柄
[00:10:09.240 --> 00:10:11.640]  如果是羅馬大帝
[00:10:11.640 --> 00:10:15.520]  那就要想想
[00:10:15.520 --> 00:10:16.840]  那就不同了
[00:10:16.840 --> 00:10:20.240]  可能要有多些敬畏
[00:10:20.240 --> 00:10:23.440]  但如果他不是來自羅馬的話
[00:10:23.440 --> 00:10:24.480]  那就不用怕了
[00:10:24.480 --> 00:10:25.640]  可以採取多餘
[00:10:25.640 --> 00:10:27.520]  還可以大聲一點
[00:10:27.520 --> 00:10:29.720]  但其實他們說的權柄
[00:10:29.720 --> 00:10:31.280]  耶穌說的
[00:10:31.280 --> 00:10:32.680]  耶穌有什麼權柄
[00:10:32.680 --> 00:10:35.760]  其實不就是福音的特徵
[00:10:35.760 --> 00:10:38.000]  為什麼會是福音的特徵
[00:10:38.000 --> 00:10:41.840]  因為如果對比起其實同一段聖經
[00:10:41.840 --> 00:10:43.080]  就是在路加福音
[00:10:43.080 --> 00:10:46.960]  同一段聖經的馬可和馬太
[00:10:46.960 --> 00:10:50.200]  他們這兩卷聖經都有提及
[00:10:50.200 --> 00:10:54.920]  但只是路加描述在這個領袖
[00:10:54.920 --> 00:10:57.880]  去質問耶穌這個時段
[00:10:57.880 --> 00:11:02.000]  去問祂指著什麼權柄去做這件事的時候
[00:11:02.000 --> 00:11:08.040]  是唯獨路加去形容耶穌是在說福音
[00:11:08.040 --> 00:11:11.040]  福音究竟是什麼
[00:11:11.040 --> 00:11:12.200]  耶穌說的福音
[00:11:12.200 --> 00:11:16.520]  就是有關耶穌的彌臨和拯救
[00:11:16.520 --> 00:11:17.880]  耶穌是誰
[00:11:17.880 --> 00:11:21.040]  祂就是舊約所說的彌賽亞
[00:11:21.040 --> 00:11:25.000]  就是我們人生命的救贖主
[00:11:25.000 --> 00:11:26.880]  耶穌是神的兒子
[00:11:26.880 --> 00:11:30.480]  祂來到這個世上是為我們舍身流血
[00:11:30.480 --> 00:11:31.880]  拯救我們
[00:11:31.880 --> 00:11:33.400]  這是福音
[00:11:33.400 --> 00:11:35.240]  耶穌來到這個世上
[00:11:35.240 --> 00:11:38.120]  全都是為了傳道
[00:11:38.120 --> 00:11:40.680]  祂在馬太福音都有這樣說過
[00:11:40.680 --> 00:11:42.120]  但問題是
[00:11:42.120 --> 00:11:43.920]  耶穌在做祂要做的事
[00:11:43.920 --> 00:11:47.680]  但是祂怎樣去證明這件事
[00:11:47.680 --> 00:11:52.160]  但是這群領袖這樣去問耶穌的時候
[00:11:52.160 --> 00:11:54.360]  去問這個權柄的時候
[00:11:54.360 --> 00:11:57.400]  其實就是要迫使耶穌要公開
[00:11:57.400 --> 00:12:00.880]  祂和天父獨有的關係
[00:12:00.880 --> 00:12:05.360]  但如果耶穌當時自稱自己是上帝的兒子
[00:12:05.360 --> 00:12:08.400]  宗教領袖就會藉口去說
[00:12:08.400 --> 00:12:10.600]  耶穌有淺忘的說話
[00:12:10.600 --> 00:12:12.400]  並且要處死祂
[00:12:12.400 --> 00:12:16.240]  其實這也是後來耶穌給猶太人
[00:12:16.240 --> 00:12:20.560]  因為這個罪名而判死刑
[00:12:20.560 --> 00:12:22.320]  盧家福音要證明
[00:12:22.320 --> 00:12:25.040]  耶穌就是舊約所說的尼塞亞
[00:12:25.040 --> 00:12:28.240]  就是人的救贖主
[00:12:28.240 --> 00:12:33.400]  所以無論祂在降身、降到、行神職
[00:12:33.400 --> 00:12:34.880]  或者祂的死
[00:12:34.880 --> 00:12:38.280]  都是應驗了舊約所說
[00:12:38.280 --> 00:12:41.480]  我們來到經文的第三至八節
[00:12:41.480 --> 00:12:46.680]  其實都是涵蓋耶穌和宗教領袖的答辯
[00:12:46.680 --> 00:12:48.440]  耶穌很巧妙
[00:12:48.440 --> 00:12:52.080]  祂不是直接回答這群領袖
[00:12:52.080 --> 00:12:56.760]  祂是用一個問題去回應那群宗教領袖
[00:12:56.760 --> 00:12:59.400]  祂在第四節問
[00:12:59.400 --> 00:13:02.760]  約翰的洗禮是由天上來的
[00:13:02.760 --> 00:13:05.800]  還是人間來的?
[00:13:05.800 --> 00:13:09.600]  這個問題是直接指出
[00:13:09.600 --> 00:13:17.760]  這群宗教領袖其實都是一直抗拒上帝派來的先知
[00:13:17.760 --> 00:13:24.160]  是抗拒上帝所派來的先知
[00:13:24.160 --> 00:13:25.760]  試洗約翰
[00:13:25.760 --> 00:13:27.160]  首先為什麼我會這樣說呢?
[00:13:27.160 --> 00:13:29.720]  我們要留意耶穌的問題
[00:13:29.720 --> 00:13:34.200]  祂不是說約翰的權柄從何而來
[00:13:34.200 --> 00:13:35.440]  而是祂問
[00:13:35.440 --> 00:13:38.560]  約翰的洗禮是從天上來的
[00:13:38.560 --> 00:13:40.600]  還是人間來的?
[00:13:40.600 --> 00:13:45.360]  耶穌問及的是約翰的洗禮
[00:13:45.360 --> 00:13:48.360]  約翰的洗禮是什麼意思呢?
[00:13:48.360 --> 00:13:53.800]  如果我們回顧前面路加福音七章29至30節
[00:13:53.800 --> 00:13:55.840]  讓我讀給大家聽
[00:13:55.840 --> 00:13:57.760]  約翰的洗禮是什麼?
[00:13:57.760 --> 00:14:02.360]  是宗巴聖和瑞利既受過約翰的洗
[00:14:02.360 --> 00:14:05.080]  就以上帝為兒
[00:14:05.080 --> 00:14:09.760]  不過法理賽人和律法司沒有受過約翰的洗
[00:14:09.760 --> 00:14:14.360]  竟為自己廢棄了上帝的旨意
[00:14:14.360 --> 00:14:16.800]  當時耶穌看到
[00:14:16.800 --> 00:14:23.560]  其實周圍的百姓都以約翰的洗為上帝的兒
[00:14:23.560 --> 00:14:28.960]  他們承認約翰的洗禮是由上帝而來
[00:14:28.960 --> 00:14:30.880]  不過這群宗教領袖
[00:14:30.880 --> 00:14:33.520]  他們反而沒有受過約翰的洗
[00:14:33.520 --> 00:14:35.440]  所以耶穌很聰明
[00:14:35.440 --> 00:14:39.960]  他這個問題其實是利用宗教領袖
[00:14:39.960 --> 00:14:44.480]  因為怕四周的群眾有顧忌
[00:14:44.480 --> 00:14:50.200]  所以他不會直接輪及施洗約翰權柄的來源
[00:14:50.200 --> 00:14:56.440]  反而他知道反對約翰的洗禮就是反對百姓
[00:14:56.440 --> 00:15:01.520]  這些都是宗教領袖所忌諱
[00:15:01.520 --> 00:15:03.760]  另外在第四節
[00:15:03.760 --> 00:15:06.720]  我們看到有兩個短語
[00:15:06.720 --> 00:15:11.280]  是由「從天上來的」和「從人間來的」
[00:15:11.280 --> 00:15:18.440]  這兩個短語間接諷刺了這群領袖的權柄來源
[00:15:18.440 --> 00:15:20.680]  因為在第五到第六節
[00:15:20.680 --> 00:15:23.880]  在宗教領袖的討論中
[00:15:23.880 --> 00:15:26.560]  看到他們不是害怕上帝
[00:15:26.560 --> 00:15:32.080]  而是害怕群眾捉弄他們
[00:15:32.080 --> 00:15:36.640]  如果他們不承認施洗約翰的話
[00:15:36.640 --> 00:15:39.480]  會惹怒這群群眾
[00:15:39.480 --> 00:15:41.480]  所以反映到他們的權柄
[00:15:41.480 --> 00:15:45.560]  其實都是來自百姓對他們的擁戴
[00:15:45.560 --> 00:15:50.680]  相反施洗約翰和耶穌受人迫害的時候
[00:15:50.680 --> 00:15:54.360]  仍然堅持宣講上帝的福音
[00:15:54.360 --> 00:16:00.480]  可以看得出他們的能力不是由人間來
[00:16:00.480 --> 00:16:05.760]  我們有沒有認定耶穌是我們的主呢?
[00:16:05.760 --> 00:16:09.640]  有沒有認定這個權柄是真的呢?
[00:16:09.640 --> 00:16:13.560]  即使被人挑戰的時候
[00:16:13.560 --> 00:16:16.960]  我們仍然堅持傳上帝的福音
[00:16:16.960 --> 00:16:20.680]  或者去認耶穌是我們的主呢?
[00:16:20.680 --> 00:16:25.040]  在這裏我也想說說我其中一個反面的例子
[00:16:25.040 --> 00:16:31.080]  話說我很多年前都去過一個地方有工作假期
[00:16:31.080 --> 00:16:39.640]  都是要用不同的工作去換錢賺自己的生活費
[00:16:39.640 --> 00:16:43.200]  當時我做一間中國的餐館
[00:16:43.200 --> 00:16:45.880]  那間餐館是包伙食的
[00:16:45.880 --> 00:16:46.800]  對我很需要的
[00:16:46.800 --> 00:16:51.880]  因為當時我到步不久很需要金錢
[00:16:51.880 --> 00:16:55.360]  所以我每次吃飯都會祈禱
[00:16:55.360 --> 00:16:58.000]  因為真的很感恩可以每次都有飯吃
[00:16:58.000 --> 00:16:59.880]  我都有這個心態
[00:16:59.880 --> 00:17:05.400]  但有一次老闆娘和我同桌吃飯
[00:17:05.400 --> 00:17:08.360]  她在看見我打算祈禱的時候
[00:17:08.360 --> 00:17:10.240]  她突然捉住我的手
[00:17:10.240 --> 00:17:12.480]  她說「明明是我給你飯吃的」
[00:17:12.480 --> 00:17:15.280]  「為何你感謝天父而不感謝我?」
[00:17:15.280 --> 00:17:17.720]  「你信不信我不給你飯吃?」
[00:17:17.720 --> 00:17:24.400]  嘩!她這個說話令到我當時不敢在她面前再祈禱
[00:17:24.400 --> 00:17:26.000]  因為我真的怕沒有飯吃
[00:17:26.000 --> 00:17:28.120]  我又怕沒有工作
[00:17:28.120 --> 00:17:30.600]  但其實到了我這一刻
[00:17:30.600 --> 00:17:32.360]  我正在寫講章的時候
[00:17:32.360 --> 00:17:33.920]  我都想起這件事
[00:17:33.920 --> 00:17:37.840]  因為我覺得其實我回顧
[00:17:37.840 --> 00:17:41.640]  我只是帶了很少的錢去一個陌生的地方
[00:17:41.640 --> 00:17:45.640]  但我每一天都吃不飽穿不暖
[00:17:45.640 --> 00:17:49.320]  我是真實經歷到這份恩典
[00:17:49.320 --> 00:17:52.400]  經歷到神那份真實的保護
[00:17:52.400 --> 00:17:55.280]  祂的權是可以
[00:17:55.280 --> 00:18:00.880]  祂連我的三餐都可以保護到我
[00:18:00.880 --> 00:18:03.120]  祂真的是我的主
[00:18:03.120 --> 00:18:05.760]  但我竟然這麼怕事
[00:18:05.760 --> 00:18:10.160]  不敢在老闆娘面前見證神的恩典
[00:18:10.160 --> 00:18:12.160]  其實我仍然可以照祈禱
[00:18:12.160 --> 00:18:17.840]  但我竟然真的為了一個人的權勢
[00:18:17.840 --> 00:18:21.560]  而選擇了不祈禱
[00:18:21.560 --> 00:18:22.920]  我都是因為人
[00:18:22.920 --> 00:18:24.160]  現在我回想
[00:18:24.160 --> 00:18:28.520]  我都會不停地去反問自己
[00:18:28.520 --> 00:18:33.920]  常常去人和神之間的那種比較
[00:18:33.920 --> 00:18:35.920]  我們回到經文
[00:18:35.920 --> 00:18:38.080]  這班宗教領袖
[00:18:38.080 --> 00:18:40.280]  其實他們也有可能
[00:18:40.280 --> 00:18:45.000]  看過耶穌在祂面前行過很多的神跡歧視
[00:18:45.000 --> 00:18:48.880]  但他們仍然不相信耶穌的權柄是真
[00:18:48.880 --> 00:18:51.720]  不相信耶穌是我們人類
[00:18:51.720 --> 00:18:53.560]  我們人唯一的拯救
[00:18:53.560 --> 00:18:57.360]  只是擔心從人間來的權柄
[00:18:57.360 --> 00:18:58.840]  在第五六節
[00:18:58.840 --> 00:19:06.040]  我們慢慢看到宗教領袖之間的矛盾討論
[00:19:06.040 --> 00:19:11.520]  因為他們明白耶穌舉出這個問題的背後用意
[00:19:11.520 --> 00:19:16.320]  如果他們承認撕洗約翰是上帝派來的先知
[00:19:16.320 --> 00:19:20.040]  那就是默認他們對上帝的抗拒
[00:19:20.040 --> 00:19:24.160]  因為他們都未接受過撕洗約翰的水禮
[00:19:24.160 --> 00:19:28.960]  耶穌以約翰的洗禮提醒這些人
[00:19:28.960 --> 00:19:32.680]  也是為了暗示連八聖
[00:19:32.680 --> 00:19:36.120]  應該沒有他們那麼熟悉聖經
[00:19:36.120 --> 00:19:38.480]  也以約翰為先知
[00:19:38.480 --> 00:19:42.920]  也承認約翰有天上來的權柄
[00:19:42.920 --> 00:19:48.200]  但他們作為祭司長、問師、長老
[00:19:48.200 --> 00:19:50.520]  他們應該明白聖經
[00:19:50.520 --> 00:19:54.040]  應該更加明白天上來的權柄是甚麼
[00:19:54.040 --> 00:19:57.440]  但他們也不相信約翰
[00:19:57.440 --> 00:20:02.720]  也不肯正視約翰擁有天上來的權柄
[00:20:02.720 --> 00:20:05.960]  其實撕洗約翰要有這個權柄
[00:20:05.960 --> 00:20:11.200]  才可以帶人去約大汗洗禮、聽講道
[00:20:11.200 --> 00:20:17.120]  這些宗教領袖不相信是因為他們核了心眼
[00:20:17.120 --> 00:20:19.440]  在第五節最後部分
[00:20:19.440 --> 00:20:22.080]  有一個寫著「不信他」
[00:20:22.080 --> 00:20:23.960]  「你們為甚麼不信他」
[00:20:23.960 --> 00:20:27.760]  這個「不信他」可以泛指這些宗教領袖
[00:20:27.760 --> 00:20:33.560]  不接受撕洗約翰勸人悔改的信息
[00:20:33.560 --> 00:20:40.040]  也可以指他們拒絕耶穌有獨有的身份
[00:20:40.040 --> 00:20:43.280]  因為撕洗約翰曾經說過
[00:20:43.280 --> 00:20:46.560]  他連為耶穌解鞋帶也不配
[00:20:46.560 --> 00:20:48.960]  所以他們不承認撕洗約翰
[00:20:48.960 --> 00:20:51.920]  也直接不承認耶穌
[00:20:51.920 --> 00:20:54.600]  所以耶穌在這個辯論中
[00:20:54.600 --> 00:20:57.240]  在這個問題中提及撕洗約翰
[00:20:57.240 --> 00:21:01.520]  都是因為他們兩者都有密切的關係
[00:21:01.520 --> 00:21:06.040]  而在第六節又有另一個矛盾
[00:21:06.040 --> 00:21:08.920]  如果這班宗教領袖說
[00:21:08.920 --> 00:21:12.800]  約翰的洗禮是由人間來
