
[00:00:00.000 --> 00:00:02.000]  今天的經文都是來自
[00:01:15.200 --> 00:01:17.200]  他們信奉的聖泉女神
[00:01:17.200 --> 00:01:20.200]  可以報復那些傷害他們自己
[00:01:20.200 --> 00:01:22.200]  令他們自己損失的人
[00:01:22.200 --> 00:01:26.200]  在這個池水的遺址裏面
[00:01:27.200 --> 00:01:30.200]  他們發現總共有十八枚
[00:01:30.200 --> 00:01:32.200]  當時部落所用的錢幣
[00:01:32.200 --> 00:01:35.200]  有一萬二千五百九十五枚
[00:01:35.200 --> 00:01:37.200]  是古羅馬的幣值
[00:01:37.200 --> 00:01:40.200]  以及一百三十塊的
[00:01:40.200 --> 00:01:44.200]  刻有咒咒其他人文字的金屬片
[00:01:44.200 --> 00:01:46.200]  他們的請求就是
[00:01:46.200 --> 00:01:48.200]  請求當時他們信奉的女神
[00:01:48.200 --> 00:01:51.200]  幫他們作出報復性的懲罰
[00:01:51.200 --> 00:01:55.200]  就算有些不確定對家的名字
[00:01:55.200 --> 00:01:59.200]  他們都會寫一些嫌疑的人物出來
[00:01:59.200 --> 00:02:02.200]  給女神做一個參考
[00:02:02.200 --> 00:02:03.200]  說明神
[00:02:03.200 --> 00:02:05.200]  我就明白為什麼要給她參考
[00:02:05.200 --> 00:02:08.200]  而最令人驚訝的地方就是
[00:02:08.200 --> 00:02:12.200]  這些咒咒往往只是關於很小的事
[00:02:12.200 --> 00:02:14.200]  但是他們的咒咒卻是很陰毒
[00:02:14.200 --> 00:02:15.200]  很歹毒的
[00:02:15.200 --> 00:02:18.200]  例如誰偷了一個鋤頭的話
[00:02:18.200 --> 00:02:20.200]  請求女神賜他一死
[00:02:20.200 --> 00:02:22.200]  又例如偷了他的浴袍
[00:02:22.200 --> 00:02:24.200]  偷了他的斗篷
[00:02:24.200 --> 00:02:28.200]  請求女神不要讓他有安寧的日子
[00:02:28.200 --> 00:02:31.200]  身體沒有一天是健康的
[00:02:31.200 --> 00:02:33.200]  更甚的是
[00:02:33.200 --> 00:02:35.200]  有人只要不見了六塊錢
[00:02:35.200 --> 00:02:38.200]  就祈求將這個行事的人
[00:02:38.200 --> 00:02:40.200]  拿去早死早著
[00:02:40.200 --> 00:02:42.200]  快點弄死他
[00:02:42.200 --> 00:02:43.200]  很可惜的是
[00:02:43.200 --> 00:02:45.200]  在池底裡面
[00:02:45.200 --> 00:02:47.200]  找不到有一塊寫上
[00:02:47.200 --> 00:02:51.200]  幫助我能夠原諒他
[00:02:51.200 --> 00:02:53.200]  沒有神的慈愛
[00:02:53.200 --> 00:02:56.200]  沒有神而來的寬恕
[00:02:56.200 --> 00:02:58.200]  你想想多可悲
[00:02:58.200 --> 00:03:00.200]  不知道大家有沒有看過一部電影
[00:03:00.200 --> 00:03:03.200]  叫做《原諒他七十七次》
[00:03:03.200 --> 00:03:05.200]  這部電影是講述
[00:03:05.200 --> 00:03:08.200]  莎塞卓妍演出的這個女主角
[00:03:08.200 --> 00:03:13.200]  她寫了一本男友令她心碎的記錄本
[00:03:13.200 --> 00:03:16.200]  當這本原諒的記錄本
[00:03:16.200 --> 00:03:18.200]  寫滿七十七次之後
[00:03:18.200 --> 00:03:21.200]  就一定要跟這個男朋友分手
[00:03:21.200 --> 00:03:23.200]  大家知不知道這個男朋友
[00:03:23.200 --> 00:03:25.200]  是哪位角色叫她演出
[00:03:25.200 --> 00:03:27.200]  就是周柏豪
[00:03:27.200 --> 00:03:29.200]  阿莎一次一次將自己認為
[00:03:29.200 --> 00:03:31.200]  被傷害的東西寫下來
[00:03:31.200 --> 00:03:32.200]  例如她生日
[00:03:32.200 --> 00:03:35.200]  只送了她一個雲端的硬盤
[00:03:35.200 --> 00:03:37.200]  她明明不喜歡吃葡萄乾
[00:03:37.200 --> 00:03:40.200]  她就偏偏買了葡萄曲奇給她吃
[00:03:40.200 --> 00:03:43.200]  她又忘記了拍拖紀念日
[00:03:43.200 --> 00:03:45.200]  她辭職又沒有跟她商量
[00:03:45.200 --> 00:03:47.200]  她跟另一個女孩子去看電影
[00:03:47.200 --> 00:03:49.200]  又不告訴她
[00:03:49.200 --> 00:03:52.200]  她晚上回家又喝得很醉
[00:03:52.200 --> 00:03:54.200]  甚至不想結婚
[00:03:54.200 --> 00:03:59.200]  聲稱結婚就是離婚的第一步
[00:03:59.200 --> 00:04:01.200]  阿莎的爸爸出事
[00:04:01.200 --> 00:04:04.200]  她喝得不省人事
[00:04:04.200 --> 00:04:07.200]  到底還要原諒她多少次
[00:04:07.200 --> 00:04:09.200]  去到七十八次
[00:04:09.200 --> 00:04:12.200]  原諒都有個譜
[00:04:12.200 --> 00:04:16.200]  原諒都有個極限
[00:04:16.200 --> 00:04:19.200]  其實基督徒往往將饒恕
[00:04:19.200 --> 00:04:21.200]  看為毫不重要
[00:04:21.200 --> 00:04:23.200]  可有可無
[00:04:23.200 --> 00:04:24.200]  喜歡就做
[00:04:24.200 --> 00:04:26.200]  不喜歡就不做
[00:04:26.200 --> 00:04:29.200]  覺得只是一件次要的事
[00:04:29.200 --> 00:04:31.200]  所以耶穌就在馬太福音裡面
[00:04:31.200 --> 00:04:34.200]  教導我們七十個七次的饒恕
[00:04:34.200 --> 00:04:36.200]  如果你來了SOL
[00:04:36.200 --> 00:04:39.200]  超過三年左右的話
[00:04:39.200 --> 00:04:40.200]  你應該有印象
[00:04:40.200 --> 00:04:42.200]  我曾經講過這片道
[00:04:42.200 --> 00:04:44.200]  不過不要緊
[00:04:44.200 --> 00:04:47.200]  神鵰俠侶都有幾十個版本
[00:04:47.200 --> 00:04:49.200]  大家知不知道有什麼版本
[00:04:49.200 --> 00:04:52.200]  羅諾林版有沒有看過
[00:04:52.200 --> 00:04:54.200]  你一說有看過
[00:04:54.200 --> 00:04:57.200]  就應該知道是什麼年代的人
[00:04:57.200 --> 00:05:00.200]  到底是不是叫做佳士
[00:05:00.200 --> 00:05:02.200]  都結束幾個世紀了
[00:05:02.200 --> 00:05:07.200]  當然最經典的應該就是劉華那一套
[00:05:07.200 --> 00:05:09.200]  應該是最經典
[00:05:09.200 --> 00:05:13.200]  但調查顯示古天樂版是最受歡迎的
[00:05:13.200 --> 00:05:15.200]  當然了
[00:05:15.200 --> 00:05:17.200]  北上的有黃曉明版
[00:05:17.200 --> 00:05:19.200]  還有任齊賢的
[00:05:19.200 --> 00:05:21.200]  不知道是不是新加坡版
[00:05:21.200 --> 00:05:22.200]  不知道是什麼版
[00:05:22.200 --> 00:05:25.200]  但是新加坡也有一個叫范文芳版
[00:05:25.200 --> 00:05:27.200]  那個也挺出名的
[00:05:27.200 --> 00:05:29.200]  另外當然最近最新的
[00:05:29.200 --> 00:05:31.200]  都在講幾年前了
[00:05:31.200 --> 00:05:33.200]  有陳曉
[00:05:33.200 --> 00:05:35.200]  你會發現
[00:05:35.200 --> 00:05:37.200]  神鵰俠侶都有幾十個版本
[00:05:37.200 --> 00:05:40.200]  一段經文經過不同的年代
[00:05:40.200 --> 00:05:41.200]  不同的經歷
[00:05:41.200 --> 00:05:43.200]  有沒有不同的看法
[00:05:43.200 --> 00:05:45.200]  我就很想將今天的這段經文
[00:05:45.200 --> 00:05:47.200]  再送一次給大家
[00:05:47.200 --> 00:05:51.200]  是2025版的70/7的饒書
[00:05:51.200 --> 00:05:53.200]  這段經文有什麼特別的教導呢
[00:05:53.200 --> 00:05:54.200]  第一
[00:05:54.200 --> 00:05:59.200]  70/7的饒書是必須挽回得罪你的人
[00:05:59.200 --> 00:06:01.200]  我想跟大家看看第15節
[00:06:01.200 --> 00:06:04.200]  一直到第20節
[00:06:04.200 --> 00:06:06.200]  我就不會怎麼讀出來的
[00:06:06.200 --> 00:06:08.200]  因為我們主要不是看這段經文
[00:06:08.200 --> 00:06:11.200]  馬太將耶穌的教導
[00:06:11.200 --> 00:06:14.200]  主要分成五個很重要的篇幅
[00:06:14.200 --> 00:06:16.200]  去在馬太福音
[00:06:16.200 --> 00:06:18.200]  28章裡面講出來
[00:06:18.200 --> 00:06:20.200]  第5到第7章
[00:06:20.200 --> 00:06:22.200]  就是默默斯所講的登山寶粉
[00:06:22.200 --> 00:06:25.200]  還有第二個大的篇幅
[00:06:25.200 --> 00:06:26.200]  就是第10章
[00:06:26.200 --> 00:06:28.200]  然後就是第13章
[00:06:28.200 --> 00:06:30.200]  接著就是第18章
[00:06:30.200 --> 00:06:33.200]  最後就是23到25章
[00:06:33.200 --> 00:06:37.200]  總共有五個很重要的講論的教導
[00:06:37.200 --> 00:06:41.200]  每一個著名的篇幅都圍繞著一個主題
[00:06:41.200 --> 00:06:45.200]  就是邀請人去成為耶穌的門徒
[00:06:45.200 --> 00:06:47.200]  這個就是他們的主題了
[00:06:47.200 --> 00:06:49.200]  所以作為其中一段講論的教導
[00:06:49.200 --> 00:06:53.200]  馬太福音18章第15到20節主要的目的
[00:06:53.200 --> 00:06:57.200]  不是要成為教會紀律的指南
[00:06:57.200 --> 00:06:59.200]  或者是手冊
[00:06:59.200 --> 00:07:00.200]  很多時候我們讀這段聖經
[00:07:00.200 --> 00:07:03.200]  就會覺得是教會紀律要讀的東西
[00:07:03.200 --> 00:07:05.200]  不過很不幸的就是
[00:07:05.200 --> 00:07:08.200]  這個不是講教會紀律
[00:07:08.200 --> 00:07:11.200]  而是更大更有建設性的一個題目
[00:07:11.200 --> 00:07:14.200]  就是要塑造我們每一個基督徒
[00:07:14.200 --> 00:07:16.200]  怎樣在群體生活裡面
[00:07:16.200 --> 00:07:19.200]  去做出饒恕這個功夫
[00:07:19.200 --> 00:07:21.200]  而饒恕這個作為主題
[00:07:21.200 --> 00:07:25.200]  是基督徒群體裡面最主要的標誌
[00:07:25.200 --> 00:07:27.200]  馬太福音的核心的倫理
[00:07:27.200 --> 00:07:30.200]  就是要呼召我們要有恩賜
[00:07:30.200 --> 00:07:34.200]  耶穌呼召祂的門徒要成為有恩賜的人
[00:07:34.200 --> 00:07:39.200]  教會的健康並不是意味著毫無衝突
[00:07:39.200 --> 00:07:43.200]  基督徒群體裡面他們有衝突
[00:07:43.200 --> 00:07:45.200]  時時都會發生
[00:07:45.200 --> 00:07:48.200]  而這個是無可避免的東西
[00:07:48.200 --> 00:07:50.200]  所以耶穌才這樣講
[00:07:50.200 --> 00:07:53.200]  教會之所以能夠健康發展
[00:07:53.200 --> 00:07:55.200]  不是因為它沒有衝突
[00:07:55.200 --> 00:07:58.200]  而是因為我們用什麼方法
[00:07:58.200 --> 00:08:00.200]  用什麼方式去做
[00:08:00.200 --> 00:08:04.200]  而是因為它沒有衝突
[00:08:04.200 --> 00:08:07.200]  而是因為我們用什麼方式
[00:08:07.200 --> 00:08:10.200]  去處理這個衝突
[00:08:10.200 --> 00:08:13.200]  就是要用基督聖經的方式
[00:08:13.200 --> 00:08:16.200]  去一起去面對解決衝突
[00:08:16.200 --> 00:08:19.200]  修復應該要有的關係
[00:08:19.200 --> 00:08:21.200]  我想你留意第十八章
[00:08:21.200 --> 00:08:23.200]  特別是第十八章的第十五節
[00:08:23.200 --> 00:08:24.200]  和二十一節
[00:08:24.200 --> 00:08:26.200]  這兩個段落作為開始
[00:08:26.200 --> 00:08:28.200]  都有一句相同的說話
[00:08:28.200 --> 00:08:30.200]  "得罪是原料"
[00:08:30.200 --> 00:08:32.200]  第十五節是耶穌說的
[00:08:32.200 --> 00:08:35.200]  二十一節是Mr. Peter說的
[00:08:35.200 --> 00:08:37.200]  你要明白"得罪"這個字
[00:08:37.200 --> 00:08:39.200]  Hamatano這個字
[00:08:39.200 --> 00:08:41.200]  的意思並不是簡單說
[00:08:41.200 --> 00:08:43.200]  因為性格、因為喜好
[00:08:43.200 --> 00:08:45.200]  因為興趣、口味的不同
[00:08:45.200 --> 00:08:47.200]  觀點與角度的不同
[00:08:47.200 --> 00:08:51.200]  處事的方法的不同的分別
[00:08:51.200 --> 00:08:53.200]  "得罪"Hamatano這個字
[00:08:53.200 --> 00:08:56.200]  的意思是自己做錯了一件事
[00:08:56.200 --> 00:08:59.200]  或者是犯了罪
[00:08:59.200 --> 00:09:01.200]  所以很清楚
[00:09:01.200 --> 00:09:03.200]  這裡有一個人
[00:09:03.200 --> 00:09:07.200]  令你感覺到
[00:09:07.200 --> 00:09:11.200]  是他做了一件事得罪了你
[00:09:11.200 --> 00:09:13.200]  甚至可以是故意的
[00:09:13.200 --> 00:09:15.200]  令你吃虧
[00:09:15.200 --> 00:09:18.200]  令你聲譽受損
[00:09:18.200 --> 00:09:21.200]  令你夢想污點
[00:09:21.200 --> 00:09:23.200]  所以這句重複的說話
[00:09:23.200 --> 00:09:26.200]  "弟兄得罪了"
[00:09:26.200 --> 00:09:28.200]  就證明了這個信仰的群體
[00:09:28.200 --> 00:09:32.200]  有衝突發生了
[00:09:32.200 --> 00:09:34.200]  甚至是一方
[00:09:34.200 --> 00:09:37.200]  相信是他得罪了他
[00:09:37.200 --> 00:09:39.200]  所以當你讀到第十五節的時候
[00:09:39.200 --> 00:09:42.200]  經文很清楚說要指出他的錯
[00:09:42.200 --> 00:09:44.200]  留意第十五到第十七節
[00:09:44.200 --> 00:09:47.200]  耶穌好像列出一系列的步驟
[00:09:47.200 --> 00:09:49.200]  不過與其說他是步驟
[00:09:49.200 --> 00:09:51.200]  倒不如說是原則
[00:09:51.200 --> 00:09:53.200]  而這麼多的原則
[00:09:53.200 --> 00:09:55.200]  其實最重要是要達到幾個目的
[00:09:55.200 --> 00:09:57.200]  第一個目的
[00:09:57.200 --> 00:10:01.200]  就是要他們知道自己確是錯
[00:10:01.200 --> 00:10:04.200]  所以才說指出他的錯
[00:10:04.200 --> 00:10:07.200]  讓他知道錯在哪裡
[00:10:07.200 --> 00:10:09.200]  耶穌提醒我們
[00:10:09.200 --> 00:10:12.200]  不能夠當沒有事情發生
[00:10:12.200 --> 00:10:15.200]  不能把這件事藏在地毯底下
[00:10:15.200 --> 00:10:17.200]  不能當對方沒有做錯
[00:10:17.200 --> 00:10:21.200]  每一件事都說是饒恕饒恕饒恕
[00:10:21.200 --> 00:10:22.200]  耶穌不是這樣做
[00:10:22.200 --> 00:10:25.200]  耶穌說要讓他們知道他們錯在哪裡
[00:10:25.200 --> 00:10:27.200]  指證他們
[00:10:27.200 --> 00:10:29.200]  因為這樣做是為了他們好
[00:10:29.200 --> 00:10:30.200]  大家都知道
[00:10:30.200 --> 00:10:31.200]  不提醒你
[00:10:31.200 --> 00:10:33.200]  不告訴你
[00:10:33.200 --> 00:10:34.200]  幫你掩飾
[00:10:34.200 --> 00:10:36.200]  其實就是害了你
[00:10:36.200 --> 00:10:38.200]  讓你以後繼續錯下去
[00:10:38.200 --> 00:10:45.200]  反而這樣才不符合耶穌的教導
[00:10:45.200 --> 00:10:46.200]  就等於你考試
[00:10:46.200 --> 00:10:48.200]  都一樣要經過那個人
[00:10:48.200 --> 00:10:49.200]  那個考官
[00:10:49.200 --> 00:10:50.200]  或者那個老師
[00:10:50.200 --> 00:10:52.200]  告訴你錯在哪裡
[00:10:52.200 --> 00:10:53.200]  如果你明明錯
[00:10:53.200 --> 00:10:55.200]  他都說取得100分
[00:10:55.200 --> 00:10:57.200]  那你就欺騙自己
[00:10:57.200 --> 00:10:59.200]  老師又幫你欺騙你
[00:10:59.200 --> 00:11:02.200]  有一次我女兒考試
[00:11:02.200 --> 00:11:03.200]  大家都知道我女兒考試
[00:11:03.200 --> 00:11:05.200]  都經歷了無數波折
[00:11:05.200 --> 00:11:07.200]  她不在我都可以亂說
[00:11:07.200 --> 00:11:08.200]  可以都可以
[00:11:08.200 --> 00:11:11.200]  她其實有錄音
[00:11:11.200 --> 00:11:13.200]  不要緊她不看
[00:11:13.200 --> 00:11:16.200]  她曾經去過考場五次
[00:11:16.200 --> 00:11:19.200]  她應該報了五次考車
[00:11:19.200 --> 00:11:21.200]  五次你當然驚訝
[00:11:21.200 --> 00:11:23.200]  但實質上她只考了三次
[00:11:23.200 --> 00:11:26.200]  她實質上只考了三次
[00:11:26.200 --> 00:11:27.200]  但就給了五次錢
[00:11:27.200 --> 00:11:30.200]  其他細節我就不會詳細說
[00:11:30.200 --> 00:11:33.200]  但其中一次我和她親身經歷
[00:11:33.200 --> 00:11:36.200]  她就開著她的車
[00:11:36.200 --> 00:11:37.200]  我就坐在她旁邊
[00:11:37.200 --> 00:11:40.200]  開著當時Wick的車
[00:11:40.200 --> 00:11:43.200]  當我們去到Wick的考場
[00:11:43.200 --> 00:11:46.200]  第一輛車進入Wick考場
[00:11:46.200 --> 00:11:48.200]  後面尾鎚有一輛車
[00:11:48.200 --> 00:11:50.200]  原來那是考官
[00:11:50.200 --> 00:11:52.200]  他就尾鎚著我們
[00:11:52.200 --> 00:11:54.200]  他就停泊在後面的位置
[00:11:54.200 --> 00:11:55.200]  我們就想著適時
[00:11:55.200 --> 00:11:57.200]  準備坐一坐
[00:11:57.200 --> 00:11:59.200]  就叫女兒放心吧
[00:11:59.200 --> 00:12:00.200]  這次成功了
[00:12:00.200 --> 00:12:02.200]  誰知在未說成功之前
[00:12:02.200 --> 00:12:04.200]  已經有人敲門
[00:12:04.200 --> 00:12:07.200]  她就叫我打開門
[00:12:07.200 --> 00:12:10.200]  她就叫我打開車窗
[00:12:10.200 --> 00:12:12.200]  她說你的車尾鎚的煞車燈
[00:12:12.200 --> 00:12:14.200]  沒有了一個
[00:12:14.200 --> 00:12:16.200]  我給你十分鐘時間
[00:12:16.200 --> 00:12:18.200]  十分鐘時間你換不到回來
[00:12:18.200 --> 00:12:22.200]  你其實不用來考了
[00:12:22.200 --> 00:12:25.200]  十分鐘
[00:12:25.200 --> 00:12:27.200]  我在心裡想
[00:12:27.200 --> 00:12:30.200]  其實如果她不是跟著我的車
[00:12:30.200 --> 00:12:33.200]  她又怎會知道我的煞車燈壞了呢
[00:12:33.200 --> 00:12:34.200]  是吧
[00:12:34.200 --> 00:12:36.200]  因為平時考車的時候
[00:12:36.200 --> 00:12:38.200]  她不會叫
[00:12:38.200 --> 00:12:40.200]  我猜我對考車不太認識
[00:12:40.200 --> 00:12:42.200]  她不會叫你開動引擎
[00:12:42.200 --> 00:12:45.200]  然後她自己下車繞一圈
[00:12:45.200 --> 00:12:47.200]  叫你踩煞車給她看
[00:12:47.200 --> 00:12:48.200]  正常應該不會
[00:12:48.200 --> 00:12:49.200]  我猜而已
[00:12:49.200 --> 00:12:51.200]  所以那一次
[00:12:51.200 --> 00:12:53.200]  我們嘗試過立刻衝去油站
[00:12:53.200 --> 00:12:55.200]  以最快的速度買燈
[00:12:55.200 --> 00:12:56.200]  就想著搞
[00:12:56.200 --> 00:12:58.200]  誰知那些車真的這麼難拆
[00:12:58.200 --> 00:13:00.200]  後面那個膠盒膠片
[00:13:00.200 --> 00:13:04.200]  你拆了出來還要開幾粒螺絲
[00:13:04.200 --> 00:13:07.200]  結果真的考不到
[00:13:07.200 --> 00:13:09.200]  但是我心裡想
[00:13:09.200 --> 00:13:11.200]  那一次考不到
[00:13:11.200 --> 00:13:14.200]  是不是不好呢
[00:13:14.200 --> 00:13:16.200]  原來是很重要的東西
[00:13:16.200 --> 00:13:19.200]  你的煞車燈真的要亮
[00:13:19.200 --> 00:13:22.200]  這的確是需要的東西
[00:13:22.200 --> 00:13:24.200]  不提醒你
[00:13:24.200 --> 00:13:25.200]  不提醒你
[00:13:25.200 --> 00:13:28.200]  反而是害了你
[00:13:28.200 --> 00:13:31.200]  考一次車就沒了幾十磅
[00:13:31.200 --> 00:13:33.200]  買個教訓
[00:13:33.200 --> 00:13:35.200]  吸收一個經驗
[00:13:35.200 --> 00:13:37.200]  大家都知道
[00:13:37.200 --> 00:13:40.200]  前一陣子我們教會發生了一些事
[00:13:40.200 --> 00:13:43.200]  都是衝著我而來
[00:13:43.200 --> 00:13:46.200]  曾經有一個位置是挑戰我的
[00:13:46.200 --> 00:13:49.200]  為什麼我在牛津教會
[00:13:49.200 --> 00:13:53.200]  有一個名字叫做「唐主任」這個角色
[00:13:53.200 --> 00:13:55.200]  我沒有意識到
[00:13:55.200 --> 00:13:57.200]  也沒有說出來
[00:13:57.200 --> 00:13:59.200]  我覺得這是好事
[00:13:59.200 --> 00:14:02.200]  這個是提醒我下次做的時候
[00:14:02.200 --> 00:14:05.200]  要有一個好的步驟去做出來
[00:14:05.200 --> 00:14:07.200]  這個是很重要的
[00:14:07.200 --> 00:14:08.200]  不提醒你
[00:14:08.200 --> 00:14:09.200]  是害了你
[00:14:09.200 --> 00:14:10.200]  提醒我
[00:14:10.200 --> 00:14:12.200]  是幫助我
[00:14:12.200 --> 00:14:14.200]  我是承認這一點
[00:14:14.200 --> 00:14:17.200]  所以指正別人的不好處
[00:14:17.200 --> 00:14:18.200]  叫他改變
[00:14:18.200 --> 00:14:20.200]  是好的
[00:14:20.200 --> 00:14:23.200]  我們絕對要承認這是好事
[00:14:23.200 --> 00:14:26.200]  不過如果還是不聽怎麼辦呢
[00:14:26.200 --> 00:14:28.200]  事實上你留意
[00:14:28.200 --> 00:14:31.200]  根據第八十八章第十五節
[00:14:31.200 --> 00:14:33.200]  第二樣東西值得我們留意
[00:14:33.200 --> 00:14:36.200]  原來做這麼多事情的目的
[00:14:36.200 --> 00:14:38.200]  都是為了得罪你
[00:14:38.200 --> 00:14:40.200]  得罪一個弟兄
[00:14:40.200 --> 00:14:43.200]  這是一個很重要的提醒
[00:14:43.200 --> 00:14:44.200]  這是第二樣東西
[00:14:44.200 --> 00:14:46.200]  原來我們做這麼多事情
[00:14:46.200 --> 00:14:48.200]  就是要得罪你
[00:14:48.200 --> 00:14:49.200]  得罪你的弟兄
[00:14:49.200 --> 00:14:51.200]  而不是摧毀他
[00:14:51.200 --> 00:14:53.200]  而不是發洩
[00:14:53.200 --> 00:14:55.200]  大家懂得聽嗎
[00:14:55.200 --> 00:14:57.200]  不是罵完你一輪之後
[00:14:57.200 --> 00:14:59.200]  接著什麼都不管
[00:14:59.200 --> 00:15:01.200]  罵完一輪就走了
[00:15:01.200 --> 00:15:03.200]  不是這樣的
[00:15:03.200 --> 00:15:06.200]  是要得罪那個人
[00:15:06.200 --> 00:15:09.200]  是一個建設性的結果
[00:15:09.200 --> 00:15:13.200]  經文不斷有重複提醒人的頑固
[00:15:13.200 --> 00:15:15.200]  就是不聽
[00:15:15.200 --> 00:15:17.200]  這就是第三樣東西我們要看到
[00:15:17.200 --> 00:15:19.200]  無論你做多少事情
[00:15:19.200 --> 00:15:20.200]  對方都不願意去聽
[00:15:20.200 --> 00:15:21.200]  那怎麼辦呢
[00:15:21.200 --> 00:15:23.200]  其實都不用說我們是群體
[00:15:23.200 --> 00:15:25.200]  你家裡有沒有試過
[00:15:25.200 --> 00:15:26.200]  說了給你聽
[00:15:26.200 --> 00:15:28.200]  叫你換燈泡
[00:15:28.200 --> 00:15:30.200]  你換了沒有
[00:15:30.200 --> 00:15:32.200]  叫了十萬次
[00:15:32.200 --> 00:15:34.200]  叫你的東西不要這樣放
[00:15:34.200 --> 00:15:36.200]  你是要這樣放的
[00:15:36.200 --> 00:15:38.200]  叫了你
[00:15:38.200 --> 00:15:40.200]  記得要帶鑰匙
[00:15:40.200 --> 00:15:42.200]  每一次你都不記得帶
[00:15:42.200 --> 00:15:44.200]  有多少次聽
[00:15:44.200 --> 00:15:47.200]  你不要說這個群體
[00:15:47.200 --> 00:15:49.200]  根本上我們的家人
[00:15:49.200 --> 00:15:51.200]  我們認識的朋友
[00:15:51.200 --> 00:15:53.200]  其實都是一樣的
[00:15:53.200 --> 00:15:54.200]  不聽
[00:15:54.200 --> 00:15:56.200]  人就是這樣
[00:15:56.200 --> 00:15:59.200]  人就是頑固
[00:15:59.200 --> 00:16:01.200]  不聽
[00:16:01.200 --> 00:16:02.200]  要怎樣
[00:16:02.200 --> 00:16:03.200]  割蓆
[00:16:03.200 --> 00:16:05.200]  不要跟你的兒子割蓆
[00:16:05.200 --> 00:16:06.200]  跟你的老公割蓆
[00:16:06.200 --> 00:16:08.200]  跟你的老婆割蓆
[00:16:08.200 --> 00:16:10.200]  是不是要這樣
[00:16:10.200 --> 00:16:11.200]  分道揚鑣
[00:16:11.200 --> 00:16:13.200]  聽一下耶穌說什麼
[00:16:13.200 --> 00:16:15.200]  如果不聽的時候
[00:16:15.200 --> 00:16:18.200]  教會就會把他當成外邦人
[00:16:18.200 --> 00:16:19.200]  跟瑞利一樣
[00:16:19.200 --> 00:16:20.200]  這是經文說的
[00:16:20.200 --> 00:16:22.200]  這是經文提醒我們
[00:16:22.200 --> 00:16:24.200]  如果不聽教會
[00:16:24.200 --> 00:16:27.200]  就把他當成外邦人跟瑞利一樣
[00:16:27.200 --> 00:16:28.200]  很多人認為
[00:16:28.200 --> 00:16:30.200]  這就等於清理門戶
[00:16:30.200 --> 00:16:31.200]  趕他出教會
[00:16:31.200 --> 00:16:33.200]  有些人說要孤立他
[00:16:33.200 --> 00:16:37.200]  讓他反省自己
[00:16:37.200 --> 00:16:40.200]  不過如果你這樣讀聖經的話
[00:16:40.200 --> 00:16:43.200]  可能就錯過了耶穌
[00:16:43.200 --> 00:16:45.200]  其實為什麼要將
[00:16:45.200 --> 00:16:48.200]  外邦人跟瑞利這兩個名詞
[00:16:48.200 --> 00:16:50.200]  丟出來
[00:16:50.200 --> 00:16:54.200]  這就被人故意聯想到
[00:16:54.200 --> 00:16:57.200]  其實就是耶穌在世上的時候
[00:16:57.200 --> 00:16:59.200]  耶穌最多跟什麼人一起
[00:16:59.200 --> 00:17:02.200]  就是瑞利外邦人
[00:17:02.200 --> 00:17:04.200]  那些看不起眼的人
[00:17:04.200 --> 00:17:07.200]  耶穌就在世界上的時候
[00:17:07.200 --> 00:17:10.200]  經常跟瑞利、罪人談天說地
