
[00:00:00.000 --> 00:00:05.400]  丁姊妹早上,讓我們一起為著我們講道和聽道的服侍一同禱告
[00:02:42.300 --> 00:02:49.800]  或者你身邊的教務,團結的導師,組長,可能經常都會有不同的人士的變動
[00:02:49.800 --> 00:02:51.800]  或者你轉了另一個組
[00:02:51.800 --> 00:02:55.800]  他們可能離開了,又或者不是離開了
[00:02:55.800 --> 00:03:00.800]  只是少留意了自己,少了去提醒自己的時候
[00:03:00.800 --> 00:03:08.800]  會不會也讓我們信仰開始有些動搖,甚至會有些疏懶了的時候呢?
[00:03:09.800 --> 00:03:13.800]  今天我們進入一個新的書卷,我們從舊約看完
[00:03:13.800 --> 00:03:18.300]  現在進入到新約裏面,我們去看《帖撒羅尼加前書》
[00:03:18.300 --> 00:03:22.800]  這個似乎是一個相當正面的例子
[00:03:22.800 --> 00:03:25.800]  儘管保羅不在他們的當中
[00:03:25.800 --> 00:03:30.800]  但是他們的見證依然影響他們那一區的一些信徒
[00:03:30.800 --> 00:03:35.800]  眾人都知道他們怎樣離棄他的偶像歸向神
[00:03:35.800 --> 00:03:38.800]  服侍這位又真又活的神
[00:03:39.300 --> 00:03:42.800]  到底什麼令到帖撒羅尼加教會如此盡忠呢?
[00:03:42.800 --> 00:03:46.800]  我們要回應這個問題之前,我們首先要認識一下
[00:03:46.800 --> 00:03:52.800]  究竟帖撒羅尼加教會是怎樣成立,是什麼一間教會呢?
[00:03:52.800 --> 00:03:55.800]  當我們看《仕途行傳》的時候
[00:03:55.800 --> 00:03:59.800]  我們知道保羅在第二次宣教旅程有一個很重要的經歷
[00:03:59.800 --> 00:04:02.800]  叫做馬其頓的呼聲,對不對?
[00:04:02.800 --> 00:04:08.800]  在馬其頓的呼聲的時候,他們回應了這個異象
[00:04:09.300 --> 00:04:12.800]  他們去了菲律賓,然後建立教會
[00:04:12.800 --> 00:04:14.800]  接著到了十七章一節
[00:04:14.800 --> 00:04:18.800]  就是我們今天要講到的帖撒羅尼加教會
[00:04:18.800 --> 00:04:21.800]  保羅和西拉來到帖撒羅尼加
[00:04:21.800 --> 00:04:25.800]  在猶太人的會堂裡面
[00:04:25.800 --> 00:04:28.800]  保羅照著他素常的習慣
[00:04:28.800 --> 00:04:32.800]  一連三個主日都在那裡根據聖經跟他們辯論
[00:04:32.800 --> 00:04:37.800]  講解和說明基督必須受害,從死人復活
[00:04:38.300 --> 00:04:42.800]  然後又跟他們說我所傳給你們的這位耶穌就是基督
[00:04:42.800 --> 00:04:46.800]  他們中間有些人聽了保羅所說的話
[00:04:46.800 --> 00:04:48.800]  就跟從保羅和西拉
[00:04:48.800 --> 00:04:54.800]  也有很多敬乾的希臘人尊貴的婦女也不少
[00:04:54.800 --> 00:04:58.800]  這是《仕途行傳》十七章在告訴我們的事
[00:04:58.800 --> 00:05:03.800]  不過雖然保羅的傳福音工作似乎非常見效
[00:05:04.300 --> 00:05:09.800]  但卻惹來一些不信的猶太人的嫉妒和敵意
[00:05:09.800 --> 00:05:16.800]  聚集在市井的流氓去煽動傳承的人到耶穌的家
[00:05:16.800 --> 00:05:21.800]  就是去接待保羅和西拉的耶穌的家
[00:05:21.800 --> 00:05:26.800]  為了要把保羅和西拉拉到民眾的那裡
[00:05:26.800 --> 00:05:29.800]  他是因為一早已經知道這件事
[00:05:29.800 --> 00:05:32.800]  所以他們找不到保羅和西拉
[00:05:33.300 --> 00:05:37.800]  但是抓不到保羅和西拉還要抓一些人
[00:05:37.800 --> 00:05:42.800]  所以他就把耶穌和幾個弟兄抓到地方的官
[00:05:42.800 --> 00:05:45.800]  要控告他們 罪名是什麼呢
[00:05:45.800 --> 00:05:48.800]  他說他們違背了凱撒的命令
[00:05:48.800 --> 00:05:51.800]  說另一個王是耶穌
[00:05:51.800 --> 00:05:57.800]  當時在爭論裏面為免造成更大的混亂和麻煩
[00:05:58.300 --> 00:06:03.800]  耶穌和他的弟兄就把保羅和西拉送到比利亞
[00:06:03.800 --> 00:06:06.800]  去到比利亞的時候以為一切都會好一點
[00:06:06.800 --> 00:06:08.800]  他們繼續在那裏傳福音
[00:06:08.800 --> 00:06:12.800]  但是卻是這幫猶太人知道他們去了比利亞的時候
[00:06:12.800 --> 00:06:14.800]  就追到比利亞
[00:06:14.800 --> 00:06:17.800]  所以保羅只好和西拉分道揚鑣
[00:06:17.800 --> 00:06:19.800]  保羅就去了雅典
[00:06:19.800 --> 00:06:23.800]  儘管保羅離開了貼薩諾尼加教會
[00:06:23.800 --> 00:06:26.800]  但他仍然非常關心當地的情況
[00:06:27.300 --> 00:06:29.800]  所以他在雅典等待西拉的時候
[00:06:29.800 --> 00:06:31.800]  他做了一個舉動
[00:06:31.800 --> 00:06:34.800]  就是派提摩太回去
[00:06:34.800 --> 00:06:38.800]  幫他們看看貼薩諾尼加教會現在如何
[00:06:38.800 --> 00:06:41.800]  我們建立了教會 但我這麼急著要走
[00:06:41.800 --> 00:06:45.800]  也沒有機會了解他們的需要
[00:06:45.800 --> 00:06:48.800]  所以他就派了提摩太去到了
[00:06:48.800 --> 00:06:52.800]  但似乎貼薩諾尼加教會沒有讓保羅失望
[00:06:52.800 --> 00:06:55.800]  因此我們在貼薩諾尼加前書裏面
[00:06:56.300 --> 00:07:00.800]  沒有像其他保羅書信那樣由頭到尾
[00:07:00.800 --> 00:07:03.800]  但在貼薩諾尼加第一章裏面
[00:07:03.800 --> 00:07:08.800]  我們都見到保羅很刻意稱讚貼薩諾尼加教會
[00:07:08.800 --> 00:07:14.800]  因為保羅在提摩太口中得知信徒忠於基督
[00:07:14.800 --> 00:07:19.800]  所以保羅就寫了貼薩諾尼加前書鼓勵他們
[00:07:19.800 --> 00:07:23.800]  並且為他們的見證感謝上帝
[00:07:24.300 --> 00:07:27.800]  好了 講完貼薩諾尼加的歷史
[00:07:27.800 --> 00:07:30.800]  我們回到剛剛的問題
[00:07:30.800 --> 00:07:35.800]  到底什麼讓貼薩諾尼加教會可以如此盡忠呢
[00:07:35.800 --> 00:07:39.800]  我們可以從貼薩諾尼加前書的第一章見到
[00:07:39.800 --> 00:07:42.800]  保羅究竟 首先我們要去看
[00:07:42.800 --> 00:07:45.800]  保羅如何去定一間教會是盡忠呢
[00:07:45.800 --> 00:07:49.800]  保羅為何如此欣賞這間教會 有什麼準則呢
[00:07:49.800 --> 00:07:52.800]  我們首先去看看有什麼準則
[00:07:53.300 --> 00:07:56.800]  我們就會看到貼薩諾尼加教會
[00:07:56.800 --> 00:07:59.800]  去忠心的原因有兩個
[00:07:59.800 --> 00:08:01.800]  究竟是什麼呢
[00:08:01.800 --> 00:08:03.800]  我們首先第一個就是
[00:08:03.800 --> 00:08:06.800]  我們去看看保羅去定這些準則
[00:08:06.800 --> 00:08:09.800]  我們去講一章二至三節
[00:08:09.800 --> 00:08:11.800]  讓我們一起讀出 好嗎
[00:08:11.800 --> 00:08:13.800]  1 2 3 起
[00:08:13.800 --> 00:08:15.800]  我們為
[00:08:23.300 --> 00:08:48.800]  好 先去到這裡
[00:08:48.800 --> 00:08:50.800]  好 先去到這裡
[00:08:51.300 --> 00:08:55.800]  在這裡我們會看到保羅在禱告裡面
[00:08:55.800 --> 00:08:57.800]  一直都紀念貼薩諾尼加教會
[00:08:57.800 --> 00:09:01.800]  不過這個重點不是保羅要告訴貼薩諾尼加教會
[00:09:01.800 --> 00:09:03.800]  你們可以如此忠心
[00:09:03.800 --> 00:09:06.800]  就因為我 我不斷為你們禱告
[00:09:06.800 --> 00:09:09.800]  他不是說他的禱告帶著什麼樣的能力
[00:09:09.800 --> 00:09:13.800]  所以有去紀念貼薩諾尼加教會就不會跌倒
[00:09:13.800 --> 00:09:15.800]  他不是想說這件事
[00:09:15.800 --> 00:09:18.800]  重點是保羅要告訴貼薩諾尼加教會
[00:09:19.300 --> 00:09:21.300]  他在求什麼
[00:09:21.300 --> 00:09:23.800]  到底保羅看重的是什麼
[00:09:23.800 --> 00:09:25.800]  那些準則是什麼呢
[00:09:25.800 --> 00:09:27.800]  認為教會必須有的
[00:09:27.800 --> 00:09:29.800]  必不可少的準則是什麼
[00:09:29.800 --> 00:09:32.800]  裡面有三個特質在第三節裡面
[00:09:32.800 --> 00:09:35.800]  他說 因信心而做的工作
[00:09:35.800 --> 00:09:38.800]  因愛心而受的勞苦
[00:09:38.800 --> 00:09:42.800]  又因盼望我們主耶穌基督而有的見忍
[00:09:42.800 --> 00:09:45.800]  第一個 因信心而做的工作
[00:09:45.800 --> 00:09:48.800]  保羅很常常將行為和信心
[00:09:49.300 --> 00:09:50.300]  先提並論
[00:09:50.300 --> 00:09:52.800]  相信我們在保羅書信也看過不少
[00:09:52.800 --> 00:09:56.800]  他常常提出信心是要有好的行為
[00:09:56.800 --> 00:09:59.800]  因此保羅紀念貼薩諾尼加教會的時候
[00:09:59.800 --> 00:10:04.800]  也求主讓信徒因著信心有相應的行為
[00:10:04.800 --> 00:10:08.800]  至於貼薩諾尼加教會的信徒
[00:10:08.800 --> 00:10:11.800]  因信心而有什麼行為呢
[00:10:11.800 --> 00:10:14.800]  可能是在說他們日常生活裡面
[00:10:14.800 --> 00:10:16.800]  去顯出基督徒的見證
[00:10:17.300 --> 00:10:20.800]  尤其是在他現在經歷著一個很大的逼迫
[00:10:20.800 --> 00:10:22.800]  即是連保羅也要離開
[00:10:22.800 --> 00:10:25.800]  那些猶太人對他們有很多的逼迫的時候
[00:10:25.800 --> 00:10:27.800]  但他仍然忠於基督
[00:10:27.800 --> 00:10:30.800]  勇敢地去見證耶穌基督
[00:10:30.800 --> 00:10:32.800]  這就是他們的見證
[00:10:32.800 --> 00:10:35.800]  這就是因著他們的信心而有的行為
[00:10:35.800 --> 00:10:37.800]  因信心而有的行為
[00:10:37.800 --> 00:10:41.800]  有時可能在我們的生活圈子裡面也有
[00:10:41.800 --> 00:10:45.800]  我會想到可能是一些生病的弟兄姊妹
[00:10:46.300 --> 00:10:48.800]  有時去探病 去醫院探病
[00:10:48.800 --> 00:10:50.800]  都覺得很難的
[00:10:50.800 --> 00:10:52.800]  難度是你都好像不知道
[00:10:52.800 --> 00:10:55.800]  究竟你用什麼話去安慰他們
[00:10:55.800 --> 00:10:57.800]  尤其是如果醫生告訴他們
[00:10:57.800 --> 00:11:00.800]  沒有了 你可能已經去到末期了
[00:11:00.800 --> 00:11:02.800]  可能不能再醫的時候
[00:11:02.800 --> 00:11:05.800]  你更加不知道你可以說些什麼
[00:11:05.800 --> 00:11:08.800]  但偏偏去到的時候
[00:11:08.800 --> 00:11:10.800]  他們很有信心
[00:11:10.800 --> 00:11:13.800]  就是儘管他們病了的時候
[00:11:14.300 --> 00:11:16.300]  仍然都很有喜樂
[00:11:16.300 --> 00:11:18.800]  很珍惜地過去每一天
[00:11:18.800 --> 00:11:21.800]  在那個時候你本身想著你要去安慰他們
[00:11:21.800 --> 00:11:23.800]  但你不會安慰他們
[00:11:23.800 --> 00:11:26.800]  但反之你被他們的信心去鼓勵了
[00:11:26.800 --> 00:11:28.800]  不知道弟兄姊妹你有沒有這些經歷呢
[00:11:28.800 --> 00:11:31.800]  可能這些就是告訴我們
[00:11:31.800 --> 00:11:35.800]  原來有時信心是連帶著一些行為
[00:11:35.800 --> 00:11:38.800]  而這個行為就是連我們身邊的人
[00:11:38.800 --> 00:11:41.800]  都會被他們鼓勵了
[00:11:42.300 --> 00:11:44.800]  今天我們都領受了上帝的信心
[00:11:44.800 --> 00:11:47.800]  我們都相信這個上帝
[00:11:47.800 --> 00:11:50.800]  而我們又憑著這份信心
[00:11:50.800 --> 00:11:54.800]  我們有什麼回應 有什麼行動呢
[00:11:54.800 --> 00:12:00.800]  第二個 因愛心而受的勞苦
[00:12:00.800 --> 00:12:02.800]  愛心很可能是指著
[00:12:02.800 --> 00:12:06.800]  貼薩諾尼迦教會信徒之間的那份愛
[00:12:06.800 --> 00:12:09.800]  因為在貼薩諾尼迦前後書裡面
[00:12:10.300 --> 00:12:12.800]  保羅都很多次用「愛心」這個字
[00:12:12.800 --> 00:12:15.800]  不過不是說上帝對人的愛心
[00:12:15.800 --> 00:12:17.800]  或者人回應上帝的那份愛心
[00:12:17.800 --> 00:12:21.800]  他說的那個愛心是信徒之間的愛心
[00:12:21.800 --> 00:12:25.800]  因此保羅很可能是指貼薩諾尼迦教會
[00:12:25.800 --> 00:12:28.800]  因著這份給錢相愛的心
[00:12:28.800 --> 00:12:32.800]  因而有很多給錢的關顧 給錢的服侍
[00:12:32.800 --> 00:12:34.800]  但可能我們就會問
[00:12:34.800 --> 00:12:37.800]  喂 這樣也是一件很好的事對不對
[00:12:38.300 --> 00:12:42.800]  有這份愛心 但為什麼因愛心而要受的勞苦呢
[00:12:42.800 --> 00:12:45.800]  什麼是勞苦呢 為什麼要有勞苦呢
[00:12:45.800 --> 00:12:51.800]  或者保羅就是指當時貼薩諾尼迦教會受到的逼迫
[00:12:51.800 --> 00:12:54.800]  信徒的生活本來就不容易了
[00:12:54.800 --> 00:12:57.800]  因為在裡面可能有他們的工作會受到影響
[00:12:57.800 --> 00:13:01.800]  他們本身原有可以享受的福利都受到影響
[00:13:01.800 --> 00:13:05.800]  自己要照顧自己本身也不是一件容易的事
[00:13:06.300 --> 00:13:08.800]  但是他們卻是能夠彼此的照顧
[00:13:08.800 --> 00:13:13.800]  以愛心 勞苦的工作去幫助有需要的人
[00:13:13.800 --> 00:13:17.800]  情況有點像我們在疫情的時候
[00:13:17.800 --> 00:13:19.800]  好像疫情這件事很遠對不對
[00:13:19.800 --> 00:13:21.800]  我們嘗試remind一下
[00:13:21.800 --> 00:13:26.800]  在疫情的時候 我們輪流都確診 中招對不對
[00:13:26.800 --> 00:13:29.800]  在這段時間裡面 我看到的就是
[00:13:29.800 --> 00:13:32.800]  我們怎樣去彼此相顧
[00:13:32.800 --> 00:13:35.800]  可能在你病了的時候 你就打個電話
[00:13:36.300 --> 00:13:37.800]  說我中招了
[00:13:37.800 --> 00:13:39.800]  然後健康的人會做什麼呢
[00:13:39.800 --> 00:13:42.800]  那些弟兄姊妹就買那些日用品
[00:13:42.800 --> 00:13:44.800]  然後就送到你家門口
[00:13:44.800 --> 00:13:47.800]  反過來 到你康復的時候
[00:13:47.800 --> 00:13:50.800]  當你又收到電話說到我中招了的時候
[00:13:50.800 --> 00:13:53.800]  你也是這樣去照顧其他的肢體
[00:13:53.800 --> 00:13:56.800]  那段時間有艱難的對不對
[00:13:56.800 --> 00:14:01.800]  可能是說我們不能夠離開那些五公里 十公里
[00:14:01.800 --> 00:14:03.800]  我們還要慢慢在網上計算
[00:14:04.300 --> 00:14:06.800]  我們十公里是有多遠對不對
[00:14:06.800 --> 00:14:10.800]  我們有很多很多艱難的時候
[00:14:10.800 --> 00:14:12.800]  但是因著彼此的相顧
[00:14:12.800 --> 00:14:15.800]  我們就過了這個難關
[00:14:15.800 --> 00:14:17.800]  這個就可能是在說
[00:14:17.800 --> 00:14:21.800]  因愛心而受的勞苦
[00:14:21.800 --> 00:14:24.800]  今天我們在靈福堂裡面
[00:14:24.800 --> 00:14:26.800]  我們能不能夠 除了在疫情當中
[00:14:26.800 --> 00:14:29.800]  我們都能不能夠體會到
[00:14:29.800 --> 00:14:31.800]  儘管辛勞
[00:14:32.300 --> 00:14:34.800]  仍然願意彼此的款待呢
[00:14:34.800 --> 00:14:37.800]  我們有沒有這份愛心呢
[00:14:37.800 --> 00:14:40.800]  來到最後一個
[00:14:40.800 --> 00:14:45.800]  說的是因盼望我們主耶穌基督而有的堅忍
[00:14:45.800 --> 00:14:49.800]  鐵索羅尼加教會盼望著主耶穌基督再來
[00:14:49.800 --> 00:14:52.800]  因著這份盼望信徒的生命
[00:14:52.800 --> 00:14:54.800]  就有一份忍耐
[00:14:54.800 --> 00:14:56.800]  忍耐是什麼意思呢
[00:14:56.800 --> 00:14:59.800]  忍耐是指在困難的境況裡面
[00:15:00.300 --> 00:15:02.800]  他不棄女 他不放棄
[00:15:02.800 --> 00:15:04.800]  堅忍地走下去
[00:15:04.800 --> 00:15:08.800]  儘管經歷著無數的挑戰和迫害
[00:15:08.800 --> 00:15:12.800]  但是鐵索羅尼加教會的信徒他沒有放棄
[00:15:12.800 --> 00:15:17.800]  因為他知道他所期盼的那個耶穌基督必定會再來
[00:15:17.800 --> 00:15:22.800]  我記得在我做實習神學生的時候
[00:15:22.800 --> 00:15:24.800]  我接觸過一個家庭
[00:15:24.800 --> 00:15:27.800]  這個家庭只有兩個人
[00:15:28.300 --> 00:15:30.800]  一個姊妹和她的媽媽
[00:15:30.800 --> 00:15:35.800]  他們通常一直生活都是相依為命的
[00:15:35.800 --> 00:15:40.800]  這位姊妹經常帶著她媽媽在很遠的
[00:15:40.800 --> 00:15:42.800]  我那時候的實習教會在港島
[00:15:42.800 --> 00:15:47.800]  由新界帶著她媽媽到港島那裡回教會
[00:15:47.800 --> 00:15:49.800]  每個星期如是
[00:15:49.800 --> 00:15:52.800]  但是媽媽年紀慢慢開始大了
[00:15:52.800 --> 00:15:54.800]  經常都要進出醫院
[00:15:54.800 --> 00:15:57.800]  在媽媽進出醫院的這個期間
[00:15:58.300 --> 00:16:00.800]  經常都看到這個姊妹每天都很拼搏
[00:16:00.800 --> 00:16:02.800]  經常都瘦了很多
[00:16:02.800 --> 00:16:04.800]  然後很沒精神 很疲倦
[00:16:04.800 --> 00:16:06.800]  甚至有時我們都會看到
[00:16:06.800 --> 00:16:09.800]  可能媽媽在醫院不能夠和她一起回教會的時候
[00:16:09.800 --> 00:16:13.800]  我們都會看到她在教會崇拜的裏面
[00:16:13.800 --> 00:16:15.800]  都會有落淚的時候
[00:16:15.800 --> 00:16:19.800]  過了半年 媽媽真的離開了世界
[00:16:19.800 --> 00:16:24.800]  由於他們兩個都在教會很多年的關係
[00:16:24.800 --> 00:16:26.800]  所以教會的弟兄姊妹
[00:16:27.300 --> 00:16:28.800]  都非常非常難過
[00:16:28.800 --> 00:16:30.800]  原來這樣就離開了
[00:16:30.800 --> 00:16:33.800]  所以我們都可以想像
[00:16:33.800 --> 00:16:38.800]  應該這位姊妹都一直這樣和媽媽相依為命
[00:16:38.800 --> 00:16:40.800]  她應該都很難過
[00:16:40.800 --> 00:16:43.800]  媽媽離開之後的那個星期日
[00:16:43.800 --> 00:16:46.800]  我們如常看到這個姊妹
[00:16:46.800 --> 00:16:49.800]  但這個不是最令我們驚奇的
[00:16:49.800 --> 00:16:51.800]  最令我們驚奇的是
[00:16:51.800 --> 00:16:54.800]  這位姊妹用一個全新的造型
[00:16:55.300 --> 00:16:57.800]  她特地去梳了一個美麗的髮型
[00:16:57.800 --> 00:17:02.800]  然後帶著一個笑容來到教會裏面
[00:17:02.800 --> 00:17:04.800]  大家都很難過
[00:17:04.800 --> 00:17:06.800]  所以大家都在想
[00:17:06.800 --> 00:17:08.800]  為什麼她會這樣呢
[00:17:08.800 --> 00:17:10.800]  究竟她是不是裝出來的呢
[00:17:10.800 --> 00:17:14.800]  媽媽過世她應該很難過 很傷心的
[00:17:14.800 --> 00:17:18.800]  直到安息禮拜 我們就開始明白
[00:17:18.800 --> 00:17:20.800]  我記得她說過一句話
[00:17:20.800 --> 00:17:24.800]  她說媽媽過世當然很捨不得
[00:17:25.300 --> 00:17:26.800]  但是我無悔了
[00:17:26.800 --> 00:17:28.800]  因為媽媽在世的時候
[00:17:28.800 --> 00:17:30.800]  我有好好照顧她
[00:17:30.800 --> 00:17:32.800]  到她離開的時候
[00:17:32.800 --> 00:17:36.800]  我深信我們在天國裏面能夠再相見
[00:17:36.800 --> 00:17:39.800]  所以媽媽過世之後
[00:17:39.800 --> 00:17:41.800]  我就去梳個美麗的髮型
[00:17:41.800 --> 00:17:43.800]  我去好好打扮一下自己
[00:17:43.800 --> 00:17:46.800]  因為我和媽媽的這個暫別之後
[00:17:46.800 --> 00:17:49.800]  我就要開始我自己的新生活了
[00:17:49.800 --> 00:17:52.800]  這句話令我很深刻
[00:17:53.300 --> 00:17:55.800]  也讓我當下好像明白了
[00:17:55.800 --> 00:18:00.800]  什麼叫做因盼望我們主耶穌基督而有的堅忍
[00:18:00.800 --> 00:18:02.800]  面對著死亡
[00:18:02.800 --> 00:18:05.800]  縱然死亡這個隔絕是這麼遠
[00:18:05.800 --> 00:18:08.800]  或者是一個這麼難過 這麼不捨的時候
[00:18:08.800 --> 00:18:11.800]  但是因著主耶穌基督再來
[00:18:11.800 --> 00:18:14.800]  帶領我們進入天國這個消息
[00:18:14.800 --> 00:18:15.800]  這個盼望
[00:18:15.800 --> 00:18:17.800]  就叫我們能夠堅忍下去
[00:18:17.800 --> 00:18:20.800]  能夠繼續過我們的生活
[00:18:21.300 --> 00:18:23.800]  丁姐妹對大家來說
[00:18:23.800 --> 00:18:27.800]  今天主再來對你有什麼意義
[00:18:27.800 --> 00:18:32.800]  這是不是你今天仍然堅守這個信仰
[00:18:32.800 --> 00:18:36.800]  或者去堅忍到底的一個原因呢
[00:18:36.800 --> 00:18:42.800]  所以我們從保羅去紀念帖撒羅尼迦的禱告裏面
[00:18:42.800 --> 00:18:46.800]  我們看到保羅看重他的信仰群體
[00:18:46.800 --> 00:18:49.800]  要因著信心而做的工作
[00:18:50.300 --> 00:18:52.800]  要因愛心而受的勞苦
[00:18:52.800 --> 00:18:55.800]  又因盼望我們主耶穌基督而有的堅忍
[00:18:55.800 --> 00:18:59.800]  其實就是在說信望和愛
[00:18:59.800 --> 00:19:03.800]  好像是一些很老套老掉牙的話
[00:19:03.800 --> 00:19:07.800]  但是這裏卻是在說一個又真又活的信望愛
[00:19:07.800 --> 00:19:09.800]  怎樣為主而活
[00:19:09.800 --> 00:19:12.800]  因著帖撒羅尼迦的教會
[00:19:12.800 --> 00:19:16.800]  他們在信望愛裏面都為基督去見證
[00:19:17.300 --> 00:19:20.800]  因此保羅就認為帖撒羅尼迦教會
[00:19:20.800 --> 00:19:22.800]  是一間忠心的教會
[00:19:22.800 --> 00:19:25.800]  也為著信徒去感謝主
[00:19:25.800 --> 00:19:27.800]  然而保羅又解釋
[00:19:27.800 --> 00:19:29.800]  那帖撒羅尼迦教會
[00:19:29.800 --> 00:19:34.800]  怎樣可以在迫害裏面仍然那麼盡忠呢
[00:19:34.800 --> 00:19:39.800]  原因是因為這幫信徒是蒙上帝揀選
[00:19:39.800 --> 00:19:41.800]  然後他就去解釋
[00:19:41.800 --> 00:19:44.800]  為什麼他們是蒙上帝揀選
[00:19:45.300 --> 00:19:48.800]  然後蒙上帝揀選讓他們能夠忠心
[00:19:48.800 --> 00:19:51.800]  裏面就在說帖撒羅尼迦教會
[00:19:51.800 --> 00:19:53.800]  盡忠的兩個要素
[00:19:53.800 --> 00:19:55.800]  第一個要素
[00:19:55.800 --> 00:19:58.800]  第一個原因是記載在一章五節
[00:19:58.800 --> 00:20:01.800]  保羅指出這個帖撒羅尼迦教會
[00:20:01.800 --> 00:20:03.800]  為什麼他是蒙上帝的揀選
[00:20:03.800 --> 00:20:04.800]  我們一起讀出好不好
[00:20:04.800 --> 00:20:05.800]  一二三起
[00:20:05.800 --> 00:20:06.800]  因為
[00:20:07.300 --> 00:20:23.800]  (朗讀)
[00:20:23.800 --> 00:20:29.800]  保羅提出他們將福音帶給帖撒羅尼迦
[00:20:29.800 --> 00:20:31.800]  正如剛剛所說
[00:20:31.800 --> 00:20:33.800]  保羅和西拉離開了菲勒比
[00:20:33.800 --> 00:20:36.800]  到達帖撒羅尼迦講了三個星期的道
[00:20:37.300 --> 00:20:38.800]  帶了很多人信主
[00:20:38.800 --> 00:20:40.800]  甚至連外邦人都信主
[00:20:40.800 --> 00:20:42.800]  但保羅不是說
[00:20:42.800 --> 00:20:44.800]  因為我傳這個福音給你
[00:20:44.800 --> 00:20:46.800]  所以這個福音是正統的
[00:20:46.800 --> 00:20:47.800]  是對的
[00:20:47.800 --> 00:20:49.800]  所以你們就是蒙上帝揀選
[00:20:49.800 --> 00:20:50.800]  不是這樣
[00:20:50.800 --> 00:20:51.800]  而是保羅說
[00:20:51.800 --> 00:20:53.800]  不是藉著言語
[00:20:53.800 --> 00:20:56.800]  不只是藉著言語
[00:20:56.800 --> 00:20:57.800]  也是藉著能力
[00:20:57.800 --> 00:21:00.800]  藉著聖靈和堅忍的信念
[00:21:01.300 --> 00:21:07.800]  正如保羅在哥倫多前書二章四節是這樣說
[00:21:07.800 --> 00:21:08.800]  請聽我讀出
[00:21:08.800 --> 00:21:17.800]  (朗讀)
[00:21:17.800 --> 00:21:22.800]  保羅強調的不是自己有多厲害的語言能力
[00:21:22.800 --> 00:21:24.800]  他的口才有多了得
[00:21:24.800 --> 00:21:27.800]  而是上帝藉著聖靈在當中的工作
[00:21:28.300 --> 00:21:33.800]  藉著聖靈的能力叫保羅有堅忍的信念
[00:21:33.800 --> 00:21:39.800]  將福音可以如實地分享給帖撒羅尼迦聖聽
[00:21:39.800 --> 00:21:40.800]  並且保羅說
[00:21:40.800 --> 00:21:43.800]  這件事不是我自說自話的
[00:21:43.800 --> 00:21:45.800]  不是我自己說自己算的
[00:21:45.800 --> 00:21:48.800]  信徒可以在當中作證
[00:21:48.800 --> 00:21:50.800]  因為我們在你中間
[00:21:50.800 --> 00:21:53.800]  為了你的緣故是怎樣為人
[00:21:53.800 --> 00:21:54.800]  你很清楚
[00:21:55.300 --> 00:21:58.800]  帖撒羅尼迦教會當時也看著保羅
[00:21:58.800 --> 00:22:01.800]  如何靠聖靈在當中的宣講
[00:22:01.800 --> 00:22:03.800]  所以是保羅的見證人
[00:22:03.800 --> 00:22:10.800]  保羅認為如果只是來自人的心意
