
[00:00:00.000 --> 00:00:05.000]  各位電影傳媒平安
[00:03:48.000 --> 00:03:50.000]  同樣經過很多苦難
[00:03:50.000 --> 00:03:53.000]  但是神又祝福她
[00:03:53.000 --> 00:03:55.000]  這個人就是約瑟
[00:03:55.000 --> 00:03:57.000]  聖經說約瑟
[00:03:57.000 --> 00:03:59.000]  他做夢的時候
[00:03:59.000 --> 00:04:01.000]  他多少歲呢
[00:04:01.000 --> 00:04:03.000]  17歲
[00:04:03.000 --> 00:04:07.000]  於是聖經說他是一個少年人
[00:04:07.000 --> 00:04:08.000]  他說發夢
[00:04:08.000 --> 00:04:10.000]  因為他爸爸很疼愛他
[00:04:10.000 --> 00:04:12.000]  他有11個哥哥
[00:04:12.000 --> 00:04:17.000]  但是爸爸就為他做一件彩色的衣服
[00:04:17.000 --> 00:04:18.000]  很厲害
[00:04:18.000 --> 00:04:21.000]  彩色的衣服是很名貴
[00:04:21.000 --> 00:04:22.000]  很貴重的
[00:04:22.000 --> 00:04:24.000]  他怎知道將他的夢
[00:04:24.000 --> 00:04:26.000]  跟他的哥哥說
[00:04:26.000 --> 00:04:28.000]  我見到約瑟的和菌
[00:04:28.000 --> 00:04:30.000]  向我的和菌下拜
[00:04:30.000 --> 00:04:32.000]  哥哥很不服氣
[00:04:32.000 --> 00:04:34.000]  我們要拜你
[00:04:34.000 --> 00:04:37.000]  後來他又做了第二個夢
[00:04:37.000 --> 00:04:42.000]  約瑟和11個哥哥的和菌
[00:04:42.000 --> 00:04:43.000]  都向他下拜
[00:04:43.000 --> 00:04:45.000]  哥哥更加生氣
[00:04:45.000 --> 00:04:47.000]  爸爸媽媽和我們
[00:04:47.000 --> 00:04:49.000]  都一起向你下拜
[00:04:49.000 --> 00:04:51.000]  你是誰
[00:04:51.000 --> 00:04:53.000]  怎麼會這麼威風
[00:04:53.000 --> 00:04:56.000]  於是他們就想要害這個弟弟
[00:04:56.000 --> 00:04:58.000]  因為太不喜歡他
[00:04:58.000 --> 00:05:02.000]  結果就將他們賣給以實瑪利人
[00:05:02.000 --> 00:05:09.000]  以實瑪利人就將約瑟帶到埃及做奴隸
[00:05:09.000 --> 00:05:12.000]  你想想從以色列那裡
[00:05:12.000 --> 00:05:15.000]  一直走到埃及
[00:05:15.000 --> 00:05:19.000]  是很長很長的一條路
[00:05:19.000 --> 00:05:21.000]  我想起路途當中
[00:05:21.000 --> 00:05:27.000]  約瑟一定飽被捱的苦痛
[00:05:27.000 --> 00:05:29.000]  你想想他是一個奴隸
[00:05:29.000 --> 00:05:30.000]  怎麼會對他好呢
[00:05:30.000 --> 00:05:32.000]  吃又吃不飽
[00:05:32.000 --> 00:05:34.000]  又沒有好教訓
[00:05:34.000 --> 00:05:37.000]  簡直是一個極度艱難
[00:05:37.000 --> 00:05:39.000]  極度黑暗的日子
[00:05:39.000 --> 00:05:41.000]  賣到埃及
[00:05:41.000 --> 00:05:49.000]  他就幫一個埃及護衛長波提佛打工
[00:05:49.000 --> 00:05:52.000]  誰知道波提佛很看得起他
[00:05:52.000 --> 00:05:53.000]  就將他高聲
[00:05:53.000 --> 00:05:55.000]  家裡的事他都不管
[00:05:55.000 --> 00:05:57.000]  就交給約瑟管
[00:05:57.000 --> 00:06:01.000]  可惜波提佛的太太就引誘約瑟
[00:06:01.000 --> 00:06:03.000]  約瑟很堅強
[00:06:03.000 --> 00:06:05.000]  他的信仰真的很堅強
[00:06:05.000 --> 00:06:08.000]  他頂住不接受誘惑
[00:06:08.000 --> 00:06:11.000]  他說我怎麼可以做這些事得罪神
[00:06:11.000 --> 00:06:15.000]  結果波提佛的太太就冤枉他
[00:06:15.000 --> 00:06:18.000]  說他想搞自己
[00:06:18.000 --> 00:06:22.000]  結果波提佛就將他下了監
[00:06:22.000 --> 00:06:26.000]  於是由一個爸爸最疼愛的兒子
[00:06:26.000 --> 00:06:28.000]  長途路遠去到埃及
[00:06:28.000 --> 00:06:31.000]  現在變成坐牢
[00:06:31.000 --> 00:06:32.000]  街下囚
[00:06:32.000 --> 00:06:33.000]  真的很辛苦
[00:06:33.000 --> 00:06:36.000]  誰知道坐牢的時候就遇到
[00:06:36.000 --> 00:06:38.000]  有個酒症有個善長
[00:06:38.000 --> 00:06:41.000]  這兩個人都做了個夢
[00:06:41.000 --> 00:06:44.000]  這兩個人做完夢很愁
[00:06:44.000 --> 00:06:45.000]  不知道怎麼解夢
[00:06:45.000 --> 00:06:46.000]  於是問約瑟
[00:06:46.000 --> 00:06:49.000]  約瑟就說我試試問我的神
[00:06:49.000 --> 00:06:51.000]  真的神賜他聰明智慧
[00:06:51.000 --> 00:06:54.000]  就幫這兩個人解夢
[00:06:54.000 --> 00:06:58.000]  的而且確就照約瑟所解的夢
[00:06:58.000 --> 00:07:01.000]  就真的出現就成就了
[00:07:01.000 --> 00:07:05.000]  可惜那個被放的酒症
[00:07:05.000 --> 00:07:08.000]  就忘記了約瑟
[00:07:08.000 --> 00:07:09.000]  因為約瑟說
[00:07:09.000 --> 00:07:12.000]  你將來放出去記得紀念我
[00:07:12.000 --> 00:07:17.000]  直到法老王一年發了兩個
[00:07:17.000 --> 00:07:20.000]  很奇怪很奇怪的夢
[00:07:20.000 --> 00:07:22.000]  那法老王打鑼打鼓
[00:07:22.000 --> 00:07:24.000]  叫全個皇宮的人
[00:07:24.000 --> 00:07:26.000]  那些什麼術士
[00:07:26.000 --> 00:07:27.000]  來幫他解夢
[00:07:27.000 --> 00:07:28.000]  沒有人會解
[00:07:28.000 --> 00:07:32.000]  那時候這個酒症就記起
[00:07:32.000 --> 00:07:33.000]  在監獄裡面
[00:07:33.000 --> 00:07:36.000]  有個以色列人幫我解夢
[00:07:36.000 --> 00:07:40.000]  於是法老王就趕快召約瑟出來
[00:07:40.000 --> 00:07:44.000]  約瑟就幫法老解夢
[00:07:44.000 --> 00:07:46.000]  不單止解夢
[00:07:46.000 --> 00:07:49.000]  還提供一個很好的方法
[00:07:49.000 --> 00:07:52.000]  七年是豐年
[00:07:52.000 --> 00:07:54.000]  接著有七年的豐年
[00:07:54.000 --> 00:07:55.000]  他說豐年的時候
[00:07:55.000 --> 00:07:57.000]  你搜集很多的糧食
[00:07:57.000 --> 00:07:59.000]  在多些的糧倉
[00:07:59.000 --> 00:08:00.000]  到豐年的時候
[00:08:00.000 --> 00:08:04.000]  你就有糧食供應全國的居民
[00:08:04.000 --> 00:08:07.000]  哇 埃及王法老
[00:08:07.000 --> 00:08:09.000]  怎麼讚這個約瑟
[00:08:09.000 --> 00:08:12.000]  他說我沒見過有人
[00:08:12.000 --> 00:08:15.000]  可以有神的鈴鳴
[00:08:15.000 --> 00:08:18.000]  這麼聰明這麼有智慧
[00:08:18.000 --> 00:08:21.000]  於是他就把國家的事
[00:08:21.000 --> 00:08:23.000]  交給約瑟去打理
[00:08:23.000 --> 00:08:28.000]  替他成為全國的宰相
[00:08:28.000 --> 00:08:31.000]  聖經裡面告訴我們
[00:08:31.000 --> 00:08:37.000]  當約瑟是三十歲建法律
[00:08:37.000 --> 00:08:40.000]  十七歲被埋
[00:08:40.000 --> 00:08:44.000]  三十歲才建法律
[00:08:44.000 --> 00:08:49.000]  中間一共隔了十三年
[00:08:49.000 --> 00:08:53.000]  十三年是約瑟的黑暗期
[00:08:53.000 --> 00:08:57.000]  但是神就是要磨練約瑟
[00:08:57.000 --> 00:08:59.000]  因為他要用約瑟
[00:08:59.000 --> 00:09:01.000]  所以各位弟兄姊妹
[00:09:01.000 --> 00:09:05.000]  可能你會落在一些很難捱
[00:09:05.000 --> 00:09:09.000]  很困難很苦難的當中
[00:09:09.000 --> 00:09:11.000]  但是請你記得
[00:09:11.000 --> 00:09:13.000]  有三個功課
[00:09:13.000 --> 00:09:17.000]  第一 神給我們的困境
[00:09:17.000 --> 00:09:22.000]  是來等我們的屬靈品格
[00:09:22.000 --> 00:09:25.000]  可以被建立起來
[00:09:25.000 --> 00:09:27.000]  如果我們不是因為遇到困境
[00:09:27.000 --> 00:09:29.000]  我們有很多的品格
[00:09:29.000 --> 00:09:33.000]  是不能夠建立起來的
[00:09:33.000 --> 00:09:37.000]  約瑟就因為他經過這些磨練
[00:09:37.000 --> 00:09:42.000]  他就慢慢慢慢成為一個精金
[00:09:42.000 --> 00:09:44.000]  好像金一樣
[00:09:44.000 --> 00:09:47.000]  你知道在很多地方買金
[00:09:47.000 --> 00:09:51.000]  所謂金要看純度有多少
[00:09:51.000 --> 00:09:56.000]  我們很喜歡買999K金
[00:09:56.000 --> 00:10:00.000]  就是說純度達到99.9
[00:10:00.000 --> 00:10:04.000]  接近100%是純度
[00:10:04.000 --> 00:10:06.000]  就是因為煉金的人
[00:10:06.000 --> 00:10:09.000]  是經過很多次的磨練
[00:10:09.000 --> 00:10:14.000]  直到那些金能夠成為精金
[00:10:14.000 --> 00:10:19.000]  於是磨練的人才感到滿意
[00:10:19.000 --> 00:10:23.000]  雜質各樣東西全部要除掉
[00:10:23.000 --> 00:10:25.000]  各位 原來在我們的生命裡面
[00:10:25.000 --> 00:10:27.000]  真的太多下知
[00:10:27.000 --> 00:10:30.000]  太多不合神心意的東西
[00:10:30.000 --> 00:10:32.000]  所以神要剁磨我們
[00:10:32.000 --> 00:10:34.000]  剖碎我們
[00:10:34.000 --> 00:10:37.000]  叫我們慢慢慢慢被磨練
[00:10:37.000 --> 00:10:40.000]  那種屬靈的品格
[00:10:40.000 --> 00:10:42.000]  就能夠建立起來
[00:10:42.000 --> 00:10:48.000]  第二 神給我們的設計
[00:10:48.000 --> 00:10:53.000]  是我們能夠去見證基督
[00:10:53.000 --> 00:10:55.000]  你經歷過這些苦難
[00:10:55.000 --> 00:10:58.000]  你經歷過這些困難的時候
[00:10:58.000 --> 00:11:02.000]  你就能夠見證耶穌基督
[00:11:02.000 --> 00:11:04.000]  所以在《雅各書》
[00:11:04.000 --> 00:11:07.000]  《雅各》用了一個字
[00:11:07.000 --> 00:11:09.000]  在希臘文裡面
[00:11:09.000 --> 00:11:12.000]  你可以翻譯做試煉
[00:11:12.000 --> 00:11:16.000]  也同樣可以翻譯做試探
[00:11:16.000 --> 00:11:18.000]  曾經很多人都問我們
[00:11:18.000 --> 00:11:21.000]  神會不會試探人
[00:11:21.000 --> 00:11:23.000]  聖經裡面很清楚說
[00:11:23.000 --> 00:11:25.000]  神是不會試探人
[00:11:25.000 --> 00:11:29.000]  但是神都會試煉人
[00:11:29.000 --> 00:11:30.000]  怎樣試煉呢
[00:11:30.000 --> 00:11:33.000]  就叫我們經過考驗
[00:11:33.000 --> 00:11:35.000]  經過鍛煉 經過磨練之後
[00:11:35.000 --> 00:11:40.000]  我們的生命能夠見證基督的榮美
[00:11:40.000 --> 00:11:43.000]  還有第三個功課
[00:11:43.000 --> 00:11:46.000]  困難通常是在我們
[00:11:46.000 --> 00:11:51.000]  最需要有信心的地方發生
[00:11:51.000 --> 00:11:52.000]  神很厲害
[00:11:52.000 --> 00:11:55.000]  祂知道你哪裡最弱
[00:11:55.000 --> 00:11:57.000]  祂就在那裡埋首
[00:11:57.000 --> 00:12:01.000]  你可能整天牙刷刷
[00:12:01.000 --> 00:12:03.000]  你很驕傲
[00:12:03.000 --> 00:12:06.000]  你覺得自己很厲害 很厲害
[00:12:06.000 --> 00:12:09.000]  神就要叫你
[00:12:09.000 --> 00:12:12.000]  在最有信心的地方
[00:12:12.000 --> 00:12:14.000]  讓你經過磨練
[00:12:14.000 --> 00:12:18.000]  在你最有信心的地方
[00:12:18.000 --> 00:12:20.000]  神就要鍛煉你
[00:12:20.000 --> 00:12:23.000]  好像叫你看清楚自己
[00:12:23.000 --> 00:12:26.000]  你到底擁有的是什麼
[00:12:26.000 --> 00:12:30.000]  我都記得以前我們教會
[00:12:30.000 --> 00:12:33.000]  會請騰近輝牧師來講道
[00:12:33.000 --> 00:12:35.000]  因為騰近輝牧師是
[00:12:35.000 --> 00:12:38.000]  全世界都出名的華人牧者
[00:12:38.000 --> 00:12:41.000]  大家很敬重他
[00:12:41.000 --> 00:12:44.000]  他不只是北角宣道會的主要牧師
[00:12:44.000 --> 00:12:48.000]  也曾經做過建道神學院的院長
[00:12:48.000 --> 00:12:51.000]  世界華福中心董事會的主席
[00:12:51.000 --> 00:12:55.000]  很多福音機構的董事會主席
[00:12:55.000 --> 00:12:58.000]  所以有些人介紹講完的時候就說
[00:12:58.000 --> 00:13:01.000]  我們今天很感謝神請騰近輝牧師來
[00:13:01.000 --> 00:13:03.000]  他是什麼什麼的主任
[00:13:03.000 --> 00:13:04.000]  什麼什麼的院長
[00:13:04.000 --> 00:13:06.000]  什麼什麼董事會的主任
[00:13:06.000 --> 00:13:08.000]  哇 介紹介紹都很蠢
[00:13:08.000 --> 00:13:12.000]  於是有些牧師就很引以為榮的
[00:13:12.000 --> 00:13:14.000]  你介紹我真是好了
[00:13:14.000 --> 00:13:16.000]  原來我這麼多閒頭的
[00:13:16.000 --> 00:13:19.000]  但是騰牧師很謙卑
[00:13:19.000 --> 00:13:21.000]  他通常到講道的時候
[00:13:21.000 --> 00:13:22.000]  他就說
[00:13:22.000 --> 00:13:25.000]  很感謝剛才主席給我的介紹
[00:13:25.000 --> 00:13:28.000]  但是我覺得我最寶貴的
[00:13:28.000 --> 00:13:32.000]  就是我是耶穌基督的牧人
[00:13:32.000 --> 00:13:35.000]  這個身份就夠了
[00:13:35.000 --> 00:13:37.000]  不是因為我是堂主任
[00:13:37.000 --> 00:13:39.000]  不是因為我是院長
[00:13:39.000 --> 00:13:41.000]  不是因為我是什麼什麼董事會
[00:13:41.000 --> 00:13:43.000]  哇 好像很厲害
[00:13:43.000 --> 00:13:45.000]  香港人不知道為什麼
[00:13:45.000 --> 00:13:47.000]  很抬高這些職銜
[00:13:47.000 --> 00:13:50.000]  如果某某人有博士學位
[00:13:50.000 --> 00:13:53.000]  你要稱呼什麼什麼博士
[00:13:53.000 --> 00:13:57.000]  很高舉地上的榮耀
[00:13:57.000 --> 00:14:01.000]  但是我們在神的國度裡面
[00:14:01.000 --> 00:14:05.000]  最重要的就有神給我們的身份
[00:14:05.000 --> 00:14:08.000]  還有我們是神的兒女
[00:14:08.000 --> 00:14:11.000]  我們是神所揀選的僕人
[00:14:11.000 --> 00:14:13.000]  那就夠了
[00:14:13.000 --> 00:14:14.000]  所以各位
[00:14:14.000 --> 00:14:20.000]  讓這個屬靈生活的準則
[00:14:20.000 --> 00:14:22.000]  在我們的生命裡面
[00:14:22.000 --> 00:14:26.000]  沒錯 可能你會落在一些困境
[00:14:26.000 --> 00:14:27.000]  一些磨練
[00:14:27.000 --> 00:14:30.000]  一些黑暗的日子裡面
[00:14:30.000 --> 00:14:32.000]  請你忍耐
[00:14:32.000 --> 00:14:35.000]  請你仰望神 依靠神
[00:14:35.000 --> 00:14:38.000]  當事後經過一切的時候
[00:14:38.000 --> 00:14:40.000]  你會讚美
[00:14:40.000 --> 00:14:42.000]  神為你所預備的
[00:14:42.000 --> 00:14:44.000]  都是最美好
[00:14:44.000 --> 00:14:45.000]  原來神在你身上
[00:14:45.000 --> 00:14:47.000]  還有更大的計劃
[00:14:47.000 --> 00:14:52.000]  因為祂要繼續的使用你
[00:14:52.000 --> 00:14:57.000]  原來神要怎樣待我們呢
[00:14:57.000 --> 00:15:01.000]  就叫我們認識幾樣東西
[00:15:01.000 --> 00:15:04.000]  叫我們不要聚焦起自己
[00:15:04.000 --> 00:15:07.000]  我們要聚焦起神
[00:15:07.000 --> 00:15:08.000]  第二呢
[00:15:08.000 --> 00:15:12.000]  就暴露我們的強與弱
[00:15:12.000 --> 00:15:14.000]  經過一些事之後
[00:15:14.000 --> 00:15:17.000]  我們會看到自己性格上
[00:15:17.000 --> 00:15:20.000]  生命裡面的弱項
[00:15:20.000 --> 00:15:21.000]  第三呢
[00:15:21.000 --> 00:15:25.000]  我們對罪更加的敏銳
[00:15:25.000 --> 00:15:29.000]  可以sensitive對罪很敏銳
[00:15:29.000 --> 00:15:34.000]  第四是叫我們顯出神好信神
[00:15:34.000 --> 00:15:36.000]  The faithfulness of God
[00:15:36.000 --> 00:15:38.000]  神真的很信神
[00:15:38.000 --> 00:15:40.000]  第五是叫我們
[00:15:40.000 --> 00:15:44.000]  將我們的驕傲和自我忠心
[00:15:44.000 --> 00:15:46.000]  全部打走
[00:15:46.000 --> 00:15:49.000]  很多時候我們很self centered
[00:15:49.000 --> 00:15:51.000]  認為自己很厲害
[00:15:51.000 --> 00:15:53.000]  你知道我木會了多久嗎
[00:15:53.000 --> 00:15:55.000]  木會了43年
[00:15:55.000 --> 00:15:57.000]  都在同一間教會
[00:15:57.000 --> 00:15:58.000]  有什麼這麼驕傲呢
[00:15:58.000 --> 00:16:00.000]  一切都是因地
[00:16:00.000 --> 00:16:02.000]  所以神要將我們的驕傲
[00:16:02.000 --> 00:16:06.000]  自我忠心全部拿走
[00:16:06.000 --> 00:16:07.000]  第六
[00:16:07.000 --> 00:16:10.000]  他要加強我們的信心
[00:16:10.000 --> 00:16:11.000]  第七
[00:16:11.000 --> 00:16:15.000]  他是預備我們將來的復仙
[00:16:15.000 --> 00:16:18.000]  我們要走的路仍然長
[00:16:18.000 --> 00:16:20.000]  神要為我們在前面
[00:16:20.000 --> 00:16:22.000]  有更好的預備
[00:16:22.000 --> 00:16:23.000]  然後第八
[00:16:23.000 --> 00:16:26.000]  神叫我們能夠安慰
[00:16:26.000 --> 00:16:30.000]  同樣遭遇這些問題
[00:16:30.000 --> 00:16:31.000]  因為我試過
[00:16:31.000 --> 00:16:32.000]  我經歷過
[00:16:32.000 --> 00:16:37.000]  我能夠去體會別人那種的掙扎
[00:16:37.000 --> 00:16:40.000]  痛苦他的困境
[00:16:40.000 --> 00:16:42.000]  對他那個同理心
[00:16:42.000 --> 00:16:44.000]  同情心是更大
[00:16:44.000 --> 00:16:48.000]  所以神就要這樣用我們
[00:16:48.000 --> 00:16:51.000]  神要塑造一個工人
[00:16:51.000 --> 00:16:53.000]  成為更成熟
[00:16:53.000 --> 00:16:57.000]  更有效的工人
[00:16:57.000 --> 00:16:59.000]  這個黑暗期
[00:16:59.000 --> 00:17:03.000]  無論多黑 黑到不得了
[00:17:03.000 --> 00:17:07.000]  我們都堅心信靠神
[00:17:07.000 --> 00:17:11.000]  他會帶你好像在一條隧道
[00:17:11.000 --> 00:17:12.000]  在一條隧道那裡
[00:17:12.000 --> 00:17:16.000]  出去你會見到光明
[00:17:16.000 --> 00:17:20.000]  一個聖徒一定會有掙扎
[00:17:20.000 --> 00:17:22.000]  又軟弱
[00:17:22.000 --> 00:17:25.000]  魔鬼又會攻擊他
[00:17:25.000 --> 00:17:28.000]  但是當他經過了
[00:17:28.000 --> 00:17:30.000]  他認罪
[00:17:30.000 --> 00:17:32.000]  得赦免
[00:17:32.000 --> 00:17:34.000]  獲寬恕之後
[00:17:34.000 --> 00:17:38.000]  他就能夠與神和好
[00:17:38.000 --> 00:17:41.000]  神就會無條件
[00:17:41.000 --> 00:17:45.000]  將愛充滿在他身上
[00:17:45.000 --> 00:17:48.000]  然後將他的名字
[00:17:48.000 --> 00:17:51.000]  寫在生命冊上
[00:17:51.000 --> 00:17:57.000]  然後神就要繼續燃燒他的生命
[00:17:57.000 --> 00:18:00.000]  因為這個是神的應許
[00:18:00.000 --> 00:18:02.000]  神要用他
[00:18:02.000 --> 00:18:05.000]  神會看到你有未來
[00:18:05.000 --> 00:18:09.000]  神更加要在他的國度裡面
[00:18:09.000 --> 00:18:15.000]  能夠讓你去為神成就
[00:18:15.000 --> 00:18:20.000]  祂要你成就的工作
[00:18:20.000 --> 00:18:24.000]  所以神有計劃在我們的生命上
[00:18:24.000 --> 00:18:28.000]  神對我們的生命都有一個很美好的計劃
[00:18:28.000 --> 00:18:32.000]  祂的計劃不是要講災禍的意念
[00:18:32.000 --> 00:18:35.000]  那是祝福你的意念
[00:18:35.000 --> 00:18:38.000]  耶利米書23章11節
[00:18:38.000 --> 00:18:42.000]  聖經給我們一個29章11節
[00:18:42.000 --> 00:18:45.000]  一個很寶貴的應許
[00:18:45.000 --> 00:18:47.000]  所以各位弟兄姊妹
[00:18:47.000 --> 00:18:53.000]  讓我們雖然會落入困難苦痛黑暗當中
[00:18:53.000 --> 00:18:56.000]  但我們堅定仰望神
[00:18:56.000 --> 00:18:59.000]  當這個時期一個神要祝福你
[00:18:59.000 --> 00:19:01.000]  繼續使用你
[00:19:01.000 --> 00:19:04.000]  願神賜福給各位
