
[00:00:00.000 --> 00:00:03.000]  今天我們要宣講的主題是
[00:05:46.000 --> 00:05:48.000]  不但我愛
[00:05:48.000 --> 00:05:52.000]  也是一切知道真理之人所愛的
[00:05:52.000 --> 00:05:56.000]  愛你們是為真理的緣故
[00:05:56.000 --> 00:05:59.000]  這真理存在我們裡面
[00:05:59.000 --> 00:06:02.000]  也必永遠與我們同在
[00:06:02.000 --> 00:06:05.000]  因為憐憫平安
[00:06:05.000 --> 00:06:09.000]  從父神和他兒子耶穌基督
[00:06:09.000 --> 00:06:12.000]  在真理和愛心上
[00:06:12.000 --> 00:06:15.000]  必常與我們同在
[00:06:15.000 --> 00:06:17.000]  好 看一下
[00:06:17.000 --> 00:06:19.000]  三節的經文裡面
[00:06:19.000 --> 00:06:22.000]  有很多的真理
[00:06:22.000 --> 00:06:24.000]  和很多的愛
[00:06:24.000 --> 00:06:27.000]  但是第一節說
[00:06:27.000 --> 00:06:31.000]  寫信給莫揀選的太太
[00:06:31.000 --> 00:06:34.000]  為什麼會這樣寫呢
[00:06:34.000 --> 00:06:37.000]  通常解經家說
[00:06:37.000 --> 00:06:43.000]  太太是把教會比喻為太太
[00:06:43.000 --> 00:06:45.000]  神學家說
[00:06:45.000 --> 00:06:49.000]  天上有父照顧我們
[00:06:49.000 --> 00:06:51.000]  在地下
[00:06:51.000 --> 00:06:55.000]  就是教會去養育我們
[00:06:55.000 --> 00:06:57.000]  培育我們成長
[00:06:57.000 --> 00:07:00.000]  所以我們會聽到別人問
[00:07:00.000 --> 00:07:02.000]  你的母會在哪裏
[00:07:02.000 --> 00:07:04.000]  你的母教堂在哪裏
[00:07:04.000 --> 00:07:07.000]  你受洗的教會在哪裏
[00:07:07.000 --> 00:07:09.000]  所以我們這裏說
[00:07:09.000 --> 00:07:11.000]  教會如果用英文
[00:07:11.000 --> 00:07:14.000]  都是用書代替
[00:07:14.000 --> 00:07:16.000]  所以在這裏
[00:07:16.000 --> 00:07:20.000]  我們會把太太比喻為教會
[00:07:20.000 --> 00:07:22.000]  接下來
[00:07:22.000 --> 00:07:24.000]  他說我們誠心所愛
[00:07:24.000 --> 00:07:28.000]  在原文說誠心所愛的意思
[00:07:28.000 --> 00:07:30.000]  是在真理中所愛
[00:07:30.000 --> 00:07:35.000]  就是說就是我在真理中所愛
[00:07:35.000 --> 00:07:39.000]  這個真理到底是什麼呢
[00:07:39.000 --> 00:07:44.000]  在約翰福音14章6節說明
[00:07:44.000 --> 00:07:50.000]  耶穌說我就是道路真理生命
[00:07:50.000 --> 00:07:51.000]  若不藉著我
[00:07:51.000 --> 00:07:54.000]  沒有人能到乎那裏去
[00:07:54.000 --> 00:07:58.000]  這個真理就是聽從耶穌基督的教訓
[00:07:58.000 --> 00:08:00.000]  以及去認識祂
[00:08:00.000 --> 00:08:02.000]  在這裏
[00:08:02.000 --> 00:08:05.000]  真理的愛是沒有虛假
[00:08:05.000 --> 00:08:07.000]  全部都是出於真誠的
[00:08:07.000 --> 00:08:11.000]  當我們有這一份真理的時候
[00:08:11.000 --> 00:08:12.000]  會怎樣呢
[00:08:12.000 --> 00:08:16.000]  就會有恩惠、憐憫、平安
[00:08:16.000 --> 00:08:18.000]  常與我們同在
[00:08:18.000 --> 00:08:22.000]  這個「恩惠」就是「恩典」的意思
[00:08:22.000 --> 00:08:26.000]  「恩典」是指我們原本是不配得有的
[00:08:26.000 --> 00:08:30.000]  但是上帝為了表明去愛我們
[00:08:30.000 --> 00:08:34.000]  他白白將這個「恩典」給了我們
[00:08:34.000 --> 00:08:38.000]  「憐憫」不單止是給予「憐惜、憐愛」的意思
[00:08:38.000 --> 00:08:43.000]  還包含了上帝的公義和上帝的愛
[00:08:43.000 --> 00:08:44.000]  「平安」
[00:08:44.000 --> 00:08:45.000]  這裏所指的「平安」
[00:08:45.000 --> 00:08:48.000]  是我們的生命不再受到威脅
[00:08:48.000 --> 00:08:51.000]  因為我們的生命已經超越了死亡
[00:08:51.000 --> 00:08:55.000]  在救恩裏面有復活的盼望
[00:08:55.000 --> 00:08:57.000]  這就是「平安」
[00:08:57.000 --> 00:09:01.000]  當我們能夠在真理和愛中間
[00:09:01.000 --> 00:09:03.000]  在我們信徒中間
[00:09:03.000 --> 00:09:09.000]  我們就能夠享有「恩惠、憐憫和平安」
[00:09:09.000 --> 00:09:12.000]  所以這封信很強調
[00:09:12.000 --> 00:09:15.000]  真理和愛是一定要在我們
[00:09:15.000 --> 00:09:19.000]  作為基督徒的生活當中
[00:09:19.000 --> 00:09:20.000]  接下來
[00:09:20.000 --> 00:09:24.000]  當我們能夠認識到真理
[00:09:24.000 --> 00:09:26.000]  忠於真理之後
[00:09:26.000 --> 00:09:30.000]  我們就要立志去愛
[00:09:30.000 --> 00:09:32.000]  怎樣愛呢?
[00:09:32.000 --> 00:09:35.000]  我們一起讀四至六節經文吧
[00:09:35.000 --> 00:09:38.000]  我見你的兒女
[00:09:38.000 --> 00:09:42.000]  有照我們從父所授之命令
[00:09:42.000 --> 00:09:44.000]  遵行真理的
[00:09:44.000 --> 00:09:46.000]  就心歡喜
[00:09:46.000 --> 00:09:47.000]  太太呀
[00:09:47.000 --> 00:09:49.000]  我現在勸你
[00:09:49.000 --> 00:09:53.000]  我們大家要彼此相愛
[00:09:53.000 --> 00:09:57.000]  這並不是我寫一條新命令給你
[00:09:57.000 --> 00:10:01.000]  乃是我們從起初所授的命令
[00:10:01.000 --> 00:10:04.000]  我們若照她的命令行
[00:10:04.000 --> 00:10:06.000]  這就是愛
[00:10:06.000 --> 00:10:10.000]  你們從起初所聽見當行的
[00:10:10.000 --> 00:10:12.000]  就是這命令
[00:10:12.000 --> 00:10:18.000]  老約翰是很有心願的屬靈眼光
[00:10:18.000 --> 00:10:23.000]  他看到教會很需要這份彼此相愛
[00:10:23.000 --> 00:10:27.000]  如果當教會的愛心冷淡的時候
[00:10:27.000 --> 00:10:32.000]  對於真理就會放鬆
[00:10:32.000 --> 00:10:33.000]  放鬆之後
[00:10:33.000 --> 00:10:36.000]  就很容易被異端入侵
[00:10:36.000 --> 00:10:38.000]  所以
[00:10:38.000 --> 00:10:41.000]  約翰在第一節說
[00:10:41.000 --> 00:10:43.000]  你們要守這個命令
[00:10:43.000 --> 00:10:45.000]  還要遵行
[00:10:45.000 --> 00:10:47.000]  他不用遵守真理
[00:10:47.000 --> 00:10:49.000]  他用「遵行真理」的意思就是
[00:10:49.000 --> 00:10:51.000]  你不單止要遵守
[00:10:51.000 --> 00:10:53.000]  你還要行出來
[00:10:53.000 --> 00:10:55.000]  行出來是行什麼?
[00:10:55.000 --> 00:10:57.000]  是行這個命令
[00:10:57.000 --> 00:11:00.000]  這個命令就是愛
[00:11:00.000 --> 00:11:04.000]  愛的命令是要遵從基督的教導
[00:11:04.000 --> 00:11:07.000]  彼此相愛的命令
[00:11:07.000 --> 00:11:08.000]  很多時候
[00:11:08.000 --> 00:11:11.000]  如果當我們好像剛才所說
[00:11:11.000 --> 00:11:14.000]  我們的愛心冷淡
[00:11:14.000 --> 00:11:17.000]  然後就很容易
[00:11:17.000 --> 00:11:20.000]  什麼都不在乎
[00:11:20.000 --> 00:11:24.000]  所以我們真的要好好地
[00:11:24.000 --> 00:11:27.000]  去為身邊有需要的人
[00:11:27.000 --> 00:11:32.000]  或者會為家裡有需要的人去祈禱
[00:11:32.000 --> 00:11:35.000]  或者去出幫助
[00:11:35.000 --> 00:11:38.000]  記得在二月尾的時候
[00:11:38.000 --> 00:11:40.000]  疫情開始嚴峻
[00:11:40.000 --> 00:11:43.000]  教會的弟兄姊妹
[00:11:43.000 --> 00:11:46.000]  甚至家裡很多人染疫
[00:11:46.000 --> 00:11:49.000]  當時我是負責學清
[00:11:49.000 --> 00:11:52.000]  知道學清有些家庭
[00:11:52.000 --> 00:11:55.000]  全家都是染疫
[00:11:55.000 --> 00:11:59.000]  他們開始食物不夠
[00:11:59.000 --> 00:12:01.000]  問候之餘就問他們
[00:12:01.000 --> 00:12:03.000]  你們怎麼樣
[00:12:03.000 --> 00:12:05.000]  他們就說我們沒什麼
[00:12:05.000 --> 00:12:09.000]  於是我們就拿去
[00:12:09.000 --> 00:12:12.000]  開始運送物資
[00:12:12.000 --> 00:12:16.000]  之後就越來越多需要
[00:12:16.000 --> 00:12:20.000]  我和何牧師就去送不同的物資
[00:12:20.000 --> 00:12:22.000]  到不同的家庭當中
[00:12:22.000 --> 00:12:25.000]  直到去三月中的時候
[00:12:25.000 --> 00:12:28.000]  我們的童工很疼愛我們
[00:12:28.000 --> 00:12:31.000]  就覺得那時候是最緊要的時候
[00:12:31.000 --> 00:12:33.000]  他說不要再去了
[00:12:33.000 --> 00:12:35.000]  因為你們都很危險
[00:12:35.000 --> 00:12:40.000]  他說不如用信封去送
[00:12:40.000 --> 00:12:42.000]  我們就覺得也好
[00:12:42.000 --> 00:12:45.000]  我們就說那天是星期四
[00:12:45.000 --> 00:12:48.000]  我們就說我們不再送了
[00:12:48.000 --> 00:12:51.000]  有需要我們就立即拿去信封
[00:12:51.000 --> 00:12:53.000]  因為都很快
[00:12:53.000 --> 00:12:55.000]  誰知道那一晚
[00:12:55.000 --> 00:12:58.000]  信封就說不送了
[00:12:58.000 --> 00:13:02.000]  於是我們就在同一個時間
[00:13:02.000 --> 00:13:05.000]  即是第二天一早七點半
[00:13:05.000 --> 00:13:07.000]  我收到一個信息
[00:13:07.000 --> 00:13:09.000]  是一個家人
[00:13:09.000 --> 00:13:13.000]  我的學清家人就WhatsApp我
[00:13:13.000 --> 00:13:16.000]  我猜你們從來沒有想過
[00:13:16.000 --> 00:13:18.000]  他們需要什麼
[00:13:18.000 --> 00:13:19.000]  他告訴我
[00:13:19.000 --> 00:13:21.000]  Irene先生你快點救我們
[00:13:21.000 --> 00:13:24.000]  我們五個人的家中的廁所堵塞了
[00:13:24.000 --> 00:13:26.000]  你可不可以拿個廁所布給我們
[00:13:26.000 --> 00:13:28.000]  因為他全家都染了疫
[00:13:28.000 --> 00:13:29.000]  不可以出去
[00:13:29.000 --> 00:13:32.000]  當時早上七點半
[00:13:32.000 --> 00:13:34.000]  什麼店都沒有開
[00:13:34.000 --> 00:13:35.000]  我家就有個廁所布
[00:13:35.000 --> 00:13:37.000]  沒有用過的
[00:13:37.000 --> 00:13:40.000]  我都洗了一次洗乾淨
[00:13:40.000 --> 00:13:41.000]  就拿給他
[00:13:41.000 --> 00:13:45.000]  在這一次的疫情當中
[00:13:45.000 --> 00:13:50.000]  在這一個時間中給了我一個很大的提醒
[00:13:50.000 --> 00:13:54.000]  我很深信神如果不容許的時候
[00:13:54.000 --> 00:13:56.000]  疫情是不會發生的
[00:13:56.000 --> 00:14:01.000]  到底這個疫情要我們學什麼呢
[00:14:01.000 --> 00:14:03.000]  我就領受到學什麼
[00:14:03.000 --> 00:14:06.000]  我不知道你們學不學到呢
[00:14:06.000 --> 00:14:08.000]  我學到的是
[00:14:08.000 --> 00:14:12.000]  我們作為被蒙照被揀選的傳道人
[00:14:12.000 --> 00:14:14.000]  我們要跟隨主耶穌
[00:14:14.000 --> 00:14:17.000]  主耶穌他降世為人
[00:14:17.000 --> 00:14:19.000]  在Lady的當中
[00:14:19.000 --> 00:14:21.000]  在有需要的人當中
[00:14:21.000 --> 00:14:23.000]  我們作為傳道目者
[00:14:23.000 --> 00:14:26.000]  我們都是要學他一樣
[00:14:26.000 --> 00:14:29.000]  走在有需要的人當中
[00:14:29.000 --> 00:14:35.000]  這份愛心就是因著我們跟隨耶穌基督而做出來的
[00:14:35.000 --> 00:14:38.000]  不是需要任何的回報
[00:14:38.000 --> 00:14:41.000]  不需要任何的私心
[00:14:41.000 --> 00:14:43.000]  我們很相信
[00:14:43.000 --> 00:14:46.000]  只要我們做好足夠的保護
[00:14:46.000 --> 00:14:47.000]  仰望上帝
[00:14:47.000 --> 00:14:50.000]  上帝是會保護我們的
[00:14:50.000 --> 00:14:53.000]  求主去繼續幫助大家
[00:14:53.000 --> 00:14:57.000]  去清楚到底這次兩年多的疫情
[00:14:57.000 --> 00:15:02.000]  神叫我們每一個人要學習的是什麼功課呢
[00:15:02.000 --> 00:15:08.000]  我的學習是知道我原來要走在有需要人的當中
[00:15:08.000 --> 00:15:11.000]  你的學習又是什麼呢
[00:15:11.000 --> 00:15:16.000]  可以一起去為這件事好好地祈禱
[00:15:16.000 --> 00:15:18.000]  在疫情的時候
[00:15:18.000 --> 00:15:23.000]  我們要學習怎樣去互相幫助
[00:15:23.000 --> 00:15:26.000]  怎樣去幫助有需要的人
[00:15:26.000 --> 00:15:30.000]  可能是幫助一些低收入家庭
[00:15:30.000 --> 00:15:32.000]  又或者好像教會
[00:15:32.000 --> 00:15:34.000]  後來一開始的時候
[00:15:34.000 --> 00:15:40.000]  呼籲捐贈物資去幫助有需要的人
[00:15:40.000 --> 00:15:43.000]  頂姐妹都好快的行動
[00:15:43.000 --> 00:15:48.000]  我們一個星期就籌到我們的目標
[00:15:48.000 --> 00:15:53.000]  接下來更加是比我們所想所求的更多
[00:15:53.000 --> 00:15:54.000]  所以
[00:15:54.120 --> 00:15:55.960]  可以受惠的家庭
[00:15:55.960 --> 00:16:00.760]  受惠的市民也更多
[00:16:00.760 --> 00:16:04.320]  我們知道在這個時候
[00:16:04.320 --> 00:16:07.560]  我們說要彼此相愛
[00:16:07.560 --> 00:16:11.000]  我要好好地去愛
[00:16:11.000 --> 00:16:15.880]  但是不合理的又不能夠去愛
[00:16:15.880 --> 00:16:19.280]  我們不要一味麻木地去愛
[00:16:19.280 --> 00:16:22.400]  愛也是需要教導的
[00:16:22.400 --> 00:16:29.120]  愛也是需要有很多不一樣的層面
[00:16:29.120 --> 00:16:32.400]  我們看看這個不合理的
[00:16:32.400 --> 00:16:33.720]  不能夠愛
[00:16:33.720 --> 00:16:35.960]  7到11節說什麼呢?
[00:16:35.960 --> 00:16:41.560]  因為世上有許多迷惑人的出來
[00:16:41.560 --> 00:16:46.400]  他們不認耶穌基督是成了肉身來的
[00:16:46.400 --> 00:16:50.400]  這就是那迷惑人的基督的
[00:16:50.400 --> 00:16:55.320]  你們要小心不要失去你們所做的功
[00:16:55.320 --> 00:16:58.520]  乃要得著滿足的賞賜
[00:16:58.520 --> 00:17:01.000]  凡越過基督的教訓
[00:17:01.000 --> 00:17:04.520]  不常受著的就沒有神
[00:17:04.520 --> 00:17:09.640]  常受這教訓的就有父又有子
[00:17:09.640 --> 00:17:12.440]  若有人到你們那裡
[00:17:12.440 --> 00:17:14.720]  不視全這教訓
[00:17:14.720 --> 00:17:17.200]  不要接他到家裡
[00:17:17.200 --> 00:17:19.720]  也不要問他的安
[00:17:19.720 --> 00:17:21.840]  因為問他安的
[00:17:21.840 --> 00:17:26.080]  就在他的惡行上有份
[00:17:26.080 --> 00:17:27.840]  在這裡說到
[00:17:27.840 --> 00:17:29.800]  這群異端的教徒
[00:17:29.800 --> 00:17:32.200]  他們不認識耶穌基督
[00:17:32.200 --> 00:17:36.320]  甚至不認耶穌基督是成了肉身
[00:17:36.320 --> 00:17:40.680]  他們將這個完完全全的真理
[00:17:40.680 --> 00:17:43.080]  去歪曲、去扭曲
[00:17:43.080 --> 00:17:44.440]  有很多時候
[00:17:44.440 --> 00:17:46.480]  他們甚至是怎樣
[00:17:46.480 --> 00:17:49.720]  傳另一個訊息、另一個福音
[00:17:49.720 --> 00:17:51.560]  做一些假的預言
[00:17:51.560 --> 00:17:54.320]  甚至是假的神蹟出來
[00:17:54.320 --> 00:17:56.280]  去迷惑我們
[00:17:56.280 --> 00:18:00.280]  這裡說到第九節說
[00:18:00.280 --> 00:18:02.840]  凡越過基督的教訓
[00:18:02.840 --> 00:18:04.120]  這個越過
[00:18:04.120 --> 00:18:05.960]  在原文的意思來解
[00:18:05.960 --> 00:18:09.320]  就是向前先走的意思
[00:18:09.320 --> 00:18:12.600]  即是我們任意在前面走
[00:18:12.600 --> 00:18:14.360]  這群異端的人
[00:18:14.360 --> 00:18:18.440]  他以為保守虔誠的人的信徒
[00:18:18.440 --> 00:18:21.480]  的知識是膚淺落後的
[00:18:21.480 --> 00:18:25.360]  不認識很艱深的事情
[00:18:25.360 --> 00:18:28.160]  所以他們就越過了
[00:18:28.160 --> 00:18:31.480]  聖經裡所的福音的教導
[00:18:31.480 --> 00:18:33.440]  然後自作聰明
[00:18:33.440 --> 00:18:36.520]  去加添他自己的意思
[00:18:36.520 --> 00:18:38.760]  所以就會造成怎樣
[00:18:38.760 --> 00:18:40.680]  傳另一個福音
[00:18:40.680 --> 00:18:42.680]  說另一樣東西
[00:18:42.680 --> 00:18:45.800]  所以我們要怎樣呢
[00:18:45.800 --> 00:18:48.640]  就是不要
[00:18:48.640 --> 00:18:52.440]  約翰教我們不要接待他們
[00:18:52.440 --> 00:18:56.520]  任何幫助這些異端的人士
[00:18:56.520 --> 00:18:58.040]  傳虛假訊息的事
[00:18:58.040 --> 00:18:59.560]  我們都不要做
[00:18:59.560 --> 00:19:02.800]  你說好像不接待人
[00:19:02.800 --> 00:19:05.480]  很不禮貌
[00:19:05.480 --> 00:19:07.480]  但是我們要知道
[00:19:07.480 --> 00:19:09.880]  我們要忠於神的教導
[00:19:09.880 --> 00:19:13.600]  比禮貌更加重要
[00:19:13.600 --> 00:19:17.560]  教會的存在是需要講真理的
[00:19:17.560 --> 00:19:21.800]  所以如果他所傳的不是真理的話
[00:19:21.800 --> 00:19:25.280]  我們是不應該去接待他們
[00:19:25.280 --> 00:19:28.560]  你說現在都沒有什麼異端
[00:19:28.560 --> 00:19:30.840]  其實即是怎樣
[00:19:30.840 --> 00:19:33.520]  其實我們可以想想
[00:19:33.520 --> 00:19:35.480]  在這個時代
[00:19:35.480 --> 00:19:38.160]  在我們現在身處的社會裡面
[00:19:38.160 --> 00:19:40.480]  有沒有一些價值觀
[00:19:40.480 --> 00:19:43.120]  有沒有一些思想上的東西
[00:19:43.120 --> 00:19:45.480]  跟我們所學的聖經
[00:19:45.480 --> 00:19:47.880]  是有不一樣的呢
[00:19:47.880 --> 00:19:51.600]  這些都可以是我們生命上
[00:19:51.600 --> 00:19:54.160]  一些異端的出現
[00:19:54.160 --> 00:19:58.760]  所以我們要好好扎根於在聖經裡面
[00:19:58.760 --> 00:20:00.480]  其實在每一個時代裡面
[00:20:00.480 --> 00:20:03.840]  都有很多不同的信仰問題
[00:20:03.840 --> 00:20:07.120]  約翰在這裡其實是提醒我們
[00:20:07.120 --> 00:20:09.560]  我們每一個作為基督信徒的人
[00:20:09.560 --> 00:20:12.920]  都要好好扎根於神的話裡面
[00:20:12.920 --> 00:20:16.480]  不要當有人亂講的時候
[00:20:16.480 --> 00:20:19.200]  你不清楚不知道
[00:20:19.200 --> 00:20:23.960]  甚至你會動搖自己所學習的東西
[00:20:23.960 --> 00:20:28.880]  這個就是約翰今天所要提醒我們
[00:20:28.880 --> 00:20:31.600]  最後的十二十三節
[00:20:31.600 --> 00:20:33.200]  約翰告訴我們
[00:20:33.200 --> 00:20:37.600]  他對於他的教會有說不完的說話
[00:20:37.600 --> 00:20:39.480]  說不盡的話
[00:20:39.480 --> 00:20:40.880]  那裡這樣說
[00:20:40.880 --> 00:20:44.760]  我還有許多事要寫給你們
[00:20:44.760 --> 00:20:49.400]  卻不願意用紙墨寫出來
[00:20:49.400 --> 00:20:53.480]  但盼望到你們那裡與你們當面談論
[00:20:53.480 --> 00:20:56.440]  使你們的喜樂滿足
[00:20:56.440 --> 00:21:02.560]  你那夢簡選之姐妹的兒女都問你安
[00:21:02.560 --> 00:21:09.760]  這裡與下一卷約翰三書的結尾相同
[00:21:09.760 --> 00:21:16.200]  證明約翰很希望能夠親自與教會的頂姐妹
[00:21:16.200 --> 00:21:21.560]  去談論一些有關異端的事情
[00:21:21.560 --> 00:21:26.240]  所以他很希望親身去教導
[00:21:26.240 --> 00:21:28.440]  今天你們很幸福
[00:21:28.440 --> 00:21:31.240]  可以親身來聽教導
[00:21:31.240 --> 00:21:37.360]  期望在這一整卷書中
[00:21:37.360 --> 00:21:40.280]  我們學到三樣東西
