
[00:00:00.000 --> 00:00:04.360]  今天我願意跟大家來分享教會生活的一個部分
[00:02:29.520 --> 00:02:35.040]  求文書給大馬社的歌會堂
[00:02:35.040 --> 00:02:37.400]  若是早做信奉這道的人
[00:02:37.400 --> 00:02:44.400]  無論男女都準他捆綁帶到耶路撒冷
[00:02:44.400 --> 00:02:48.120]  掃羅行走到了大馬社
[00:02:48.120 --> 00:02:49.760]  忽然從天上發光
[00:02:49.760 --> 00:02:51.640]  世面照着他
[00:02:51.640 --> 00:02:53.320]  他就撲倒在地
[00:02:53.320 --> 00:02:55.680]  聽見有聲音對他說
[00:02:55.680 --> 00:02:57.120]  掃羅掃羅
[00:02:57.120 --> 00:02:59.680]  你爲什麼逼迫我
[00:02:59.680 --> 00:03:00.840]  他說主啊
[00:03:00.840 --> 00:03:02.000]  你是誰
[00:03:02.000 --> 00:03:06.880]  主說我就是你所逼迫的耶穌
[00:03:06.880 --> 00:03:10.200]  在初期教會里面記載兩個很特別的歷史的方向
[00:03:10.200 --> 00:03:18.040]  第一個方向是看見初期教會受到很大很大的世界的拒絕
[00:03:18.040 --> 00:03:21.560]  特別是在當中的會堂的帶領者
[00:03:21.560 --> 00:03:25.360]  這些文士當中的宗教領袖
[00:03:25.360 --> 00:03:30.000]  甚至於當中的一些政治的人物
[00:03:30.000 --> 00:03:34.360]  對他們所相信的真道都有很大的反感
[00:03:34.360 --> 00:03:37.840]  在這個歷史的這個紅樓裏面
[00:03:37.840 --> 00:03:41.600]  不住地從第一世紀走到第三世紀第四世紀
[00:03:41.600 --> 00:03:43.680]  好像沒有停過的一樣
[00:03:43.680 --> 00:03:48.080]  我們看到初期教會一個特別的產品
[00:03:48.080 --> 00:03:51.680]  就是因爲主的真理受到逼迫
[00:03:51.680 --> 00:03:53.960]  但是同時間在這個紅樓裏面
[00:03:53.960 --> 00:03:57.520]  我們看見有另外一種的在聖經當中的記載
[00:03:57.520 --> 00:03:59.240]  在歷史當中的記載
[00:03:59.240 --> 00:04:01.040]  就是越有這個逼迫
[00:04:01.040 --> 00:04:05.360]  就越明顯地顯露出這個福音的大能
[00:04:05.360 --> 00:04:09.160]  《羅馬書》第一章的十六節講得非常清楚
[00:04:09.160 --> 00:04:12.800]  福音是上帝的大能
[00:04:12.800 --> 00:04:15.000]  我們看見越有這種逼迫
[00:04:15.000 --> 00:04:19.800]  就越把這個教會生活當中真理的部分顯露出來
[00:04:19.800 --> 00:04:23.240]  到底福音的本質是什麼
[00:04:23.240 --> 00:04:25.840]  教會的本質是什麼
[00:04:25.840 --> 00:04:27.440]  爲什麼在逼迫的當中
[00:04:27.440 --> 00:04:32.920]  我們更明顯更銳的明銳的看見福音是什麼
[00:04:32.920 --> 00:04:37.040]  在福音受到這個鎮壓逼迫的時候
[00:04:37.040 --> 00:04:43.000]  更看見教會的生命更靈活地顯露出當中的這種的生命
[00:04:43.000 --> 00:04:47.000]  我相信有一個字我們不能夠不提到
[00:04:47.000 --> 00:04:50.320]  就是在初期教會里面有一種的經歷
[00:04:50.320 --> 00:04:53.840]  是在一個蒙受福音的人身上領受的
[00:04:53.840 --> 00:04:56.680]  也是在教會生活的當中蒙受的
[00:04:56.680 --> 00:04:59.120]  這個字叫做歸正
[00:04:59.120 --> 00:05:02.080]  歸正這個字英文叫做conversion
[00:05:02.080 --> 00:05:04.800]  我知道大家很多時候當我們信主的時候
[00:05:04.800 --> 00:05:06.760]  我們都常常談這個字
[00:05:06.760 --> 00:05:09.560]  就是信主也要在當中悔改
[00:05:09.560 --> 00:05:14.800]  但是很少會特別的提到這個字叫做歸正
[00:05:14.800 --> 00:05:17.760]  所以今天我希望特別的以這個作爲題目
[00:05:17.760 --> 00:05:20.520]  跟大家重新來溫習一下
[00:05:20.520 --> 00:05:24.840]  我們初期教會里面生活當中的動力從哪裏來
[00:05:24.840 --> 00:05:28.480]  我們信主的人應該如何的再次的重新來看到
[00:05:28.480 --> 00:05:32.320]  這個字對我們屬於生命中的關係
[00:05:32.320 --> 00:05:36.120]  我們很想提到這個歸正的這個字
[00:05:36.120 --> 00:05:39.440]  是因爲我們常常覺得在我們信主的範圍裏面
[00:05:39.440 --> 00:05:40.800]  就只有一個部分
[00:05:40.800 --> 00:05:42.400]  就是信耶穌
[00:05:42.400 --> 00:05:45.040]  但是你回去看一下馬可福音第一章十五節
[00:05:45.040 --> 00:05:46.800]  就可以清楚的看見
[00:05:46.800 --> 00:05:50.720]  原來信主的過程當中還要加上一個悔改
[00:05:50.720 --> 00:05:52.600]  悔改的意思就是說
[00:05:52.600 --> 00:05:55.760]  將你的生命的路向迴轉過來的意思
[00:05:55.760 --> 00:05:58.360]  但是其實在聖經的真理裏面
[00:05:58.360 --> 00:06:02.160]  不僅僅是講到我們信耶穌得永生
[00:06:02.160 --> 00:06:05.520]  不單單是講到我們悔改離開這個世界
[00:06:05.520 --> 00:06:07.000]  更清楚的講到
[00:06:07.000 --> 00:06:10.720]  原來我們在生命的當中接受做神
[00:06:10.720 --> 00:06:14.320]  在福音大能當中的改造這個整體的過程
[00:06:14.320 --> 00:06:18.080]  叫做歸正的過程也是非常非常的重要
[00:06:18.080 --> 00:06:21.360]  我今天就用幾個人物來跟大家來講一下
[00:06:21.360 --> 00:06:24.320]  這個歸正的這個意義
[00:06:24.320 --> 00:06:27.400]  當然我知道這個的題目比較神學性
[00:06:27.400 --> 00:06:31.320]  但是在這個信息結束以後
[00:06:31.320 --> 00:06:35.120]  我會特別的把大家帶回到二十一世紀
[00:06:35.120 --> 00:06:39.680]  看一個人如何的歸正在神的名下
[00:06:39.680 --> 00:06:41.040]  歸正是什麼
[00:06:41.040 --> 00:06:43.160]  歸正第一個意思就是
[00:06:43.160 --> 00:06:50.400]  這個正是福音根基性的信息
[00:06:50.400 --> 00:06:53.280]  我們看一下喜提反的告白
[00:06:53.280 --> 00:06:54.480]  喜提反的告白很長
[00:06:54.480 --> 00:06:59.320]  在第七章裏面講到他面上做一些人不信道的
[00:06:59.320 --> 00:07:00.920]  提到很多的問題
[00:07:00.920 --> 00:07:07.040]  所以他在當中用了一個相當長的時間
[00:07:07.040 --> 00:07:12.840]  來解釋福音的信仰基督的真道
[00:07:12.840 --> 00:07:15.000]  若是很簡單來說
[00:07:15.000 --> 00:07:20.240]  其實在他講論這個關於耶穌的信息的時候
[00:07:20.240 --> 00:07:22.440]  其實背後只有一件事情
[00:07:22.440 --> 00:07:28.200]  就是我們需要在我們生命當中最內在的範圍
[00:07:28.200 --> 00:07:29.720]  我們的心態
[00:07:29.720 --> 00:07:31.000]  我們的態度
[00:07:31.000 --> 00:07:35.320]  我們的世界觀的這個範圍當中做出改變
[00:07:35.320 --> 00:07:40.040]  這個是喜提反告白背後當中的信息
[00:07:40.040 --> 00:07:41.880]  用簡單的方法來說
[00:07:41.880 --> 00:07:46.360]  喜提反用了三個人物來講到猶太人當中的偏差
[00:07:46.360 --> 00:07:49.320]  第一個他用了亞伯拉罕
[00:07:49.320 --> 00:07:52.800]  大家曉得亞伯拉罕在聖經裏面記載
[00:07:52.800 --> 00:07:57.880]  聽到神的呼召之後離開了本地
[00:07:57.880 --> 00:08:01.200]  到了神所爲他準備的迦南美地
[00:08:01.200 --> 00:08:04.120]  其實裏面所講些是什麼意思
[00:08:04.120 --> 00:08:06.280]  這是對猶太人來說
[00:08:06.280 --> 00:08:09.360]  他說我這個神的祝福
[00:08:09.360 --> 00:08:13.280]  我的身份都是因爲神特別揀選我
[00:08:13.280 --> 00:08:15.200]  所以對他們來說
[00:08:15.200 --> 00:08:20.720]  接受了這個就如同已經在神的恩福的裏面
[00:08:20.720 --> 00:08:22.920]  喜提反卻說不是
[00:08:22.920 --> 00:08:25.640]  你看一下亞伯拉罕要離開他的本章
[00:08:25.640 --> 00:08:28.680]  要走過初世紀
[00:08:28.680 --> 00:08:32.080]  遠古世紀當中非常危險的道路
[00:08:32.080 --> 00:08:34.440]  是說明一個什麼事情
[00:08:34.440 --> 00:08:42.760]  就是相信的人需要有在神的面前迴轉過來的這種信心
[00:08:42.760 --> 00:08:45.960]  若是一些人聽到神的話語卻沒有迴轉的話
[00:08:45.960 --> 00:08:51.480]  這個人是沒有辦法得着俗靈中的產業跟恩福
[00:08:51.480 --> 00:08:56.520]  所以在喜提反講到亞伯拉罕的故事裏面顯明出
[00:08:56.520 --> 00:09:01.280]  一個人持續在在與神活躍的這種生命
[00:09:01.280 --> 00:09:07.160]  纔是能夠得到俗靈恩福最主要的確準
[00:09:07.160 --> 00:09:09.000]  喜提反用了另外一個人
[00:09:09.000 --> 00:09:12.560]  越是大家曉得他的松獎對他不好
[00:09:12.560 --> 00:09:15.600]  所以把他賣到埃及地
[00:09:15.600 --> 00:09:19.320]  其實背後當中喜提反用這個例子來說
[00:09:19.320 --> 00:09:24.080]  不要想着神所給你應許之地就是你的產業
[00:09:24.080 --> 00:09:26.440]  這個產業要承受的是什麼
[00:09:26.440 --> 00:09:28.560]  透過信心的接納
[00:09:28.560 --> 00:09:32.320]  如同你們的祖宗月社的一樣
[00:09:32.320 --> 00:09:38.280]  到了埃及地神還給他供應生活當中一切的
[00:09:38.280 --> 00:09:39.960]  其實背後的意思就是說
[00:09:39.960 --> 00:09:43.240]  猶太人你不要再自我中心
[00:09:43.240 --> 00:09:45.920]  覺得神給你產業給你名分
[00:09:45.920 --> 00:09:50.320]  你就忘記在神的面前需要更新而變化
[00:09:50.320 --> 00:09:53.240]  到最後他使用了摩西這個人物
[00:09:53.240 --> 00:09:57.880]  來講到摩西在帶領以色列的百姓當中
[00:09:57.880 --> 00:10:01.720]  受到許多人對他的這種責疑
[00:10:01.720 --> 00:10:07.040]  你知道爲什麼以色列人不太喜歡摩西的一個歷史
[00:10:07.040 --> 00:10:08.080]  這個歷史是什麼
[00:10:08.080 --> 00:10:10.920]  就是摩西成長的道路當中
[00:10:10.920 --> 00:10:16.440]  成長的地方當中不在他們的本土
[00:10:16.440 --> 00:10:17.840]  是在埃及的
[00:10:17.840 --> 00:10:20.320]  是在埃及的王宮
[00:10:20.320 --> 00:10:22.240]  所以背後裏面講些什麼意思
[00:10:22.240 --> 00:10:28.080]  就講到有很多的猶太人帶着一個偏見來看耶穌基督的真理
[00:10:28.080 --> 00:10:31.720]  他們覺得就因爲我的歷史我的背景
[00:10:31.720 --> 00:10:38.120]  因爲我在神的面前有這個蒙受神揀選這個子民的身份
[00:10:38.120 --> 00:10:41.400]  所以我不注重我跟神之間的更新
[00:10:41.400 --> 00:10:44.160]  我更不注重神自己的帶領
[00:10:44.160 --> 00:10:49.520]  更在當中帶着懷疑的眼光來否定了耶穌基督
[00:10:49.520 --> 00:10:52.520]  在我們生命當中救贖的邀請
[00:10:52.520 --> 00:10:57.480]  所以在《使徒行傳》第七章51節就特別的
[00:10:57.480 --> 00:11:01.440]  在喜利凡最後的一句話裏面講了一個讓他們很氣憤的一句話
[00:11:01.440 --> 00:11:04.360]  他們說你們這些硬着頸上
[00:11:04.360 --> 00:11:08.120]  心而未熟割離的人
[00:11:08.120 --> 00:11:12.480]  時常抵抗聖靈
[00:11:12.480 --> 00:11:14.680]  你們的祖宗怎麼樣你們也怎麼樣
[00:11:14.680 --> 00:11:19.880]  這是因爲這句話讓這些以色列的百姓就起來攻擊喜利凡
[00:11:19.880 --> 00:11:24.880]  原來這個世界當中真的讓我們接受這個所謂規正的思想
[00:11:24.880 --> 00:11:27.520]  福音的根本性是讓我們不舒服的
[00:11:27.520 --> 00:11:30.200]  有誰聽福音的第一句話
[00:11:30.200 --> 00:11:33.680]  他就會順從下來
[00:11:33.680 --> 00:11:34.520]  沒有
[00:11:34.520 --> 00:11:38.800]  我們往往在我們過去承認接受主耶穌的生命裏面
[00:11:38.800 --> 00:11:42.440]  我們第一個接受主耶穌的反應就是我不喜歡耶穌
[00:11:42.440 --> 00:11:43.800]  我要敵對耶穌
[00:11:43.800 --> 00:11:45.560]  我不要聽到這個信息
[00:11:45.560 --> 00:11:46.960]  所以親愛的弟兄姊妹
[00:11:46.960 --> 00:11:50.240]  我們從規正的這個思想的裏面
[00:11:50.240 --> 00:11:51.960]  我們整個人生的當中
[00:11:51.960 --> 00:12:00.600]  基本上面是有一種敵對上帝權並敵對神邀請的這個反的方向
[00:12:00.600 --> 00:12:04.160]  這個方向一直讓我們在聽到神的話語的裏面
[00:12:04.160 --> 00:12:07.080]  心裏面總是有一點不舒服
[00:12:07.080 --> 00:12:09.400]  其實不知道大家曉不曉得
[00:12:09.400 --> 00:12:13.360]  就算是我們今天基督徒生活的在這個21世紀裏面
[00:12:13.360 --> 00:12:16.600]  這個世界也一樣的用不同的方法
[00:12:16.600 --> 00:12:19.760]  來去拒絕福音的這種權能
[00:12:19.760 --> 00:12:21.320]  比方說很簡單
[00:12:21.320 --> 00:12:23.120]  我們到了聖誕節
[00:12:23.120 --> 00:12:25.280]  我們怎麼稱呼這個節日
[00:12:25.280 --> 00:12:26.800]  我們叫聖誕節
[00:12:26.800 --> 00:12:29.760]  就好像是講到一個人的誕生一樣
[00:12:29.760 --> 00:12:31.400]  其實在背後的裏面
[00:12:31.400 --> 00:12:35.560]  我們信主的兒女們就曉得聖誕節不是一個節日
[00:12:35.560 --> 00:12:38.200]  不是一個7月4號的獨立日
[00:12:38.200 --> 00:12:41.720]  不是八一的這個中國的節日
[00:12:41.720 --> 00:12:43.120]  不是王金周
[00:12:43.120 --> 00:12:43.800]  不是
[00:12:43.800 --> 00:12:48.560]  是因爲當中是講到這個救主葬身的日子
[00:12:48.560 --> 00:12:50.960]  但是然而我們在基督徒的生活裏面
[00:12:50.960 --> 00:12:52.720]  我們常常不會發現
[00:12:52.720 --> 00:12:56.920]  原來這個世界正在改變着我們對信仰的看法
[00:12:56.920 --> 00:12:59.720]  用不同的方法讓我們退一步
[00:12:59.720 --> 00:13:00.840]  舉個例子來說
[00:13:00.840 --> 00:13:03.240]  我們講復活節
[00:13:03.240 --> 00:13:05.440]  我們在世人來說
[00:13:05.440 --> 00:13:07.800]  他只是會講到這個是什麼
[00:13:07.800 --> 00:13:09.280]  這是不是復活節
[00:13:09.280 --> 00:13:11.200]  他講到這個是雞蛋節
[00:13:11.200 --> 00:13:13.000]  這個復活蛋的這個日子
[00:13:13.000 --> 00:13:14.600]  他們講的是因爲說
[00:13:14.600 --> 00:13:17.160]  到那個時候正是你去旅遊
[00:13:17.160 --> 00:13:18.240]  去觀光
[00:13:18.240 --> 00:13:19.560]  去發錢
[00:13:19.560 --> 00:13:22.680]  去買這個年假的
[00:13:22.680 --> 00:13:25.080]  減價的冬天的衣服的時間
[00:13:25.080 --> 00:13:26.560]  他們沒有辦法聯想
[00:13:26.560 --> 00:13:29.320]  原來是救主福生的大喜的信息
[00:13:29.320 --> 00:13:31.480]  這個世界一直拒絕我們
[00:13:31.480 --> 00:13:34.960]  這個規正的思想也一直在基督徒的生命當中
[00:13:34.960 --> 00:13:38.120]  拒絕着神在我們生命當中的這種改變
[00:13:38.120 --> 00:13:43.680]  所以這個信息對我們的有很大的這種的困難在什麼地方
[00:13:43.680 --> 00:13:46.360]  是因爲我們難以接受
[00:13:46.360 --> 00:13:47.760]  你看一下許提梵
[00:13:47.760 --> 00:13:49.560]  接受着神所給他的差遣
[00:13:49.560 --> 00:13:52.400]  爲主做出信仰的告白的時候
[00:13:52.400 --> 00:13:53.480]  帶來是什麼
[00:13:53.480 --> 00:13:56.880]  帶來是衆人把他推到城門外
[00:13:56.880 --> 00:13:59.360]  而且拉起了石頭
[00:13:59.360 --> 00:14:06.640]  向着他沒有柔情底下的把他殺掉
[00:14:06.640 --> 00:14:09.400]  在這個範圍裏面我們看見
[00:14:09.400 --> 00:14:17.720]  許提梵當中的確在神的面前顯露出一種根本性的改變
[00:14:17.720 --> 00:14:20.040]  有許人面對着壓力困難的時候
[00:14:20.040 --> 00:14:24.400]  第一個的選擇就是離開我的信仰
[00:14:24.400 --> 00:14:25.680]  離開我的生活
[00:14:25.680 --> 00:14:27.320]  離開我的教會
[00:14:27.320 --> 00:14:30.080]  許提梵在當中卻給我們看見
[00:14:30.080 --> 00:14:36.120]  他真的經過一個在神的面前給神的信息融化的時候
[00:14:36.120 --> 00:14:37.640]  耶穌的生命是怎麼樣
[00:14:37.640 --> 00:14:40.320]  耶穌的生命就是在實際上當中
[00:14:40.320 --> 00:14:44.720]  沒有言語卻爲一座犯罪的人禱告的生命
[00:14:44.720 --> 00:14:47.720]  你看一下《使徒行傳》的第七章記載
[00:14:47.720 --> 00:14:49.800]  使提梵離開的時候是怎麼樣
[00:14:49.800 --> 00:14:51.880]  他豈不是也是一個人
[00:14:51.880 --> 00:14:55.080]  豈不是在當中也是默默無聲的
[00:14:55.080 --> 00:15:01.600]  豈不是在那個時候大聲地爲到這些干犯上帝名的人來禱告
[00:15:01.600 --> 00:15:04.680]  所以看見耶穌被釘了十一架的這個樣子
[00:15:04.680 --> 00:15:08.560]  跟使提梵燻到的那個土是一模一樣
[00:15:08.560 --> 00:15:12.480]  意思就是說他已經接受了耶穌在生命當中
[00:15:12.480 --> 00:15:16.080]  給他淚邊的最大的改變
[00:15:16.080 --> 00:15:17.320]  歸正是什麼
[00:15:17.320 --> 00:15:25.680]  歸正是一個人是否真正在神恩典和全能底下的一個的驗證
[00:15:25.680 --> 00:15:29.840]  我可以說這個是一個示驚時
[00:15:29.840 --> 00:15:31.920]  在這個記載裏面我們看到有兩個對比
[00:15:31.920 --> 00:15:33.400]  一個是使提梵燻到
[00:15:33.400 --> 00:15:38.120]  另外一個有個年輕人站在使提梵的面前
[00:15:38.120 --> 00:15:41.960]  眼巴巴地看見使提梵是怎麼樣遭害
[00:15:41.960 --> 00:15:45.640]  我大概沒有這種經驗
[00:15:45.640 --> 00:15:49.640]  在座年長的人可能會看過
[00:15:49.640 --> 00:15:56.640]  就是過去的日子當中有一些公開處決一些犯人的這些的場面
[00:15:56.640 --> 00:15:58.000]  有沒有看過
[00:15:58.000 --> 00:15:59.160]  我大概沒有看過
[00:15:59.160 --> 00:16:02.040]  若是我有看的話我也不敢去看
[00:16:02.040 --> 00:16:06.600]  因爲實在是沒有辦法去心裏面能夠接受這些事情
[00:16:06.600 --> 00:16:07.680]  你想一想
[00:16:07.680 --> 00:16:11.560]  這個年輕人看着這個無辜的使提梵
[00:16:11.560 --> 00:16:13.440]  縱然他反對基督的真理
[00:16:13.440 --> 00:16:16.040]  爲什麼產生這樣多的仇恨
[00:16:16.040 --> 00:16:18.680]  能夠在當中樂意來
[00:16:18.680 --> 00:16:19.920]  聖經記得很清楚
[00:16:19.920 --> 00:16:22.680]  小羅很喜悅他被受害
[00:16:22.680 --> 00:16:26.440]  而且在當中在描述的記載裏面給我們看見
[00:16:26.440 --> 00:16:30.200]  可能這個產生這個羣衆的運動
[00:16:30.200 --> 00:16:31.960]  大概是因爲小羅
[00:16:31.960 --> 00:16:36.600]  因爲小羅在背後當中已經產生對這個真道的這個拒絕
[00:16:36.600 --> 00:16:40.080]  所以趁着這個機會聳動一些人在當中
[00:16:40.080 --> 00:16:45.000]  加上他們的憤怒就把使提梵推到城門外面當中
[00:16:45.000 --> 00:16:45.960]  把他殺
[00:16:45.960 --> 00:16:50.080]  有哪一些人良心可以看到一個無辜的人
[00:16:50.080 --> 00:16:55.440]  受死心裏面還發出喜悅的笑容
[00:16:55.440 --> 00:16:57.640]  就給我們看見一個事情
[00:16:57.640 --> 00:17:00.800]  小羅在當中的反應
[00:17:00.800 --> 00:17:04.080]  正站在恩典的另外一邊
[00:17:04.080 --> 00:17:05.720]  他不喜歡這個信息
[00:17:05.720 --> 00:17:09.600]  就要把當中傳信息的人都殺掉
[00:17:09.600 --> 00:17:12.040]  他要舉出一種的方向
[00:17:12.040 --> 00:17:20.960]  就是傳舉出現把所有的基督徒都圈在這個刑罰的裏面
[00:17:20.960 --> 00:17:23.920]  真正歸正的意思是什麼
[00:17:23.920 --> 00:17:27.560]  就是在乎你是否真的接受了這個咒問的要求
[00:17:27.560 --> 00:17:29.760]  當中沒有中間的立場
[00:17:29.760 --> 00:17:30.880]  親愛的弟兄姊妹
[00:17:30.880 --> 00:17:34.000]  我相信很多時候在我們世界的文化裏面
[00:17:34.000 --> 00:17:35.960]  我們常常有一種想法說
[00:17:35.960 --> 00:17:37.560]  若是能夠接受一方面
[00:17:37.560 --> 00:17:40.800]  同時間你有客氣一點接受另外一方面就好了
[00:17:40.800 --> 00:17:43.080]  大事化小 小事化無
[00:17:43.080 --> 00:17:46.160]  但在真理的立場裏面說就只有一件事
[00:17:46.160 --> 00:17:48.800]  一 你就站在恩典的一邊
[00:17:48.800 --> 00:17:51.400]  接受神的主權跟帶領
[00:17:51.400 --> 00:17:53.600]  二 你就站在恩典的另外一邊
[00:17:53.600 --> 00:17:56.720]  那麼站在恩典的另外一邊反映出來是什麼
[00:17:56.720 --> 00:17:58.000]  就反映出來
[00:17:58.000 --> 00:18:04.280]  他開始來產生一個以自我爲中心的一種反應
[00:18:04.280 --> 00:18:06.200]  怎麼樣看出來
[00:18:06.200 --> 00:18:08.560]  第九章就看得非常清楚
[00:18:08.560 --> 00:18:11.120]  有哪一個人這樣瘋狂的
[00:18:11.120 --> 00:18:15.920]  願意走上了二十一天的路程
[00:18:15.920 --> 00:18:19.120]  走了一百五十里的路程
[00:18:19.120 --> 00:18:24.240]  去抓一個不在他傳遞範圍當中的基督徒
[00:18:24.240 --> 00:18:27.960]  而且在第八章裏面非常清楚地記載出
[00:18:27.960 --> 00:18:30.720]  從當天開始
[00:18:30.720 --> 00:18:35.240]  使少羅雀殘害教會
[00:18:35.240 --> 00:18:37.240]  進到個人的家中
[00:18:37.240 --> 00:18:39.640]  請大家注意下面很清楚的記載
[00:18:39.640 --> 00:18:42.960]  拉着男女下在肩裏面
[00:18:42.960 --> 00:18:44.240]  意思就是說
[00:18:44.240 --> 00:18:46.720]  在他的這種的恐嚇的底下
[00:18:46.720 --> 00:18:49.520]  所有的人都沒有安全感
[00:18:49.520 --> 00:18:53.040]  在面容當中他沒有悔改心
[00:18:53.040 --> 00:18:54.760]  而且在生活的當中
[00:18:54.760 --> 00:18:57.320]  不管你是男的跟女的
[00:18:57.320 --> 00:18:59.720]  都不能夠接受恩賜
[00:18:59.720 --> 00:19:05.040]  這個是一個站在恩典另外一邊的人的生活
[00:19:05.040 --> 00:19:06.840]  其實很簡單的來看
[00:19:06.840 --> 00:19:09.320]  我們信主的兒女都發現
[00:19:09.320 --> 00:19:11.760]  當我們站在耶穌的旨意外面
[00:19:11.760 --> 00:19:14.080]  當我們站在神恩典的外面
[00:19:14.080 --> 00:19:16.200]  你自然的反應是什麼
[00:19:16.200 --> 00:19:18.880]  就透過你自己站起來
[00:19:18.880 --> 00:19:22.800]  所以看到一些人還沒有信耶穌真的很可憐
[00:19:22.800 --> 00:19:25.040]  因爲他不明白恩典從耶穌而來
[00:19:25.040 --> 00:19:28.360]  他不明白活潑的盼望是從耶穌而來
[00:19:28.360 --> 00:19:31.480]  所以他要靠着自己來生活
[00:19:31.480 --> 00:19:34.400]  最近這幾天裏面我們看到一個很大的悲劇
[00:19:34.400 --> 00:19:38.720]  不知道大家有沒有看中國的新聞
[00:19:38.720 --> 00:19:42.320]  就是有一個七十幾歲的老人家
[00:19:42.320 --> 00:19:46.640]  是因爲禪號的二十一世紀財力的緣故
[00:19:46.640 --> 00:19:49.840]  所以他的師父就把他們剩下的錢
[00:19:49.840 --> 00:19:54.440]  養生的錢就已經奪去了從他們身上
[00:19:54.440 --> 00:19:56.120]  不給他們住的地方
[00:19:56.120 --> 00:19:59.320]  結果他們就找到一個車
[00:19:59.320 --> 00:20:07.160]  好像一個費用的載送草糧的車子
[00:20:07.160 --> 00:20:09.080]  就住在那一邊
[00:20:09.080 --> 00:20:10.160]  那麼他住在什麼地方
[00:20:10.160 --> 00:20:16.280]  就住在旅館的一個別人旅客住的旅館的外邊
[00:20:16.280 --> 00:20:17.880]  他們怎麼樣生活
[00:20:17.880 --> 00:20:20.760]  這個就是他們的家
[00:20:20.760 --> 00:20:24.080]  我不要批評他們的兒女爲什麼要做這個決定
[00:20:24.080 --> 00:20:26.480]  連父母都不要
[00:20:26.480 --> 00:20:32.200]  但是就算非常可憐的就住在這個旅館的外面
[00:20:32.200 --> 00:20:36.120]  結果他們把那個車子放下來的時候
[00:20:36.120 --> 00:20:38.640]  他們準備當天晚上睡覺的地方
[00:20:38.640 --> 00:20:40.840]  那麼準備好睡覺的地方的時候
[00:20:40.840 --> 00:20:42.720]  剛好有一個車輛
[00:20:42.720 --> 00:20:48.360]  這個車輛也不知道爲什麼緣故
[00:20:48.360 --> 00:20:52.000]  走到那個旅館當中沒有停下來
[00:20:52.000 --> 00:20:57.800]  然後沒有搖過當中很清楚看到的路標
