
[00:00:00.000 --> 00:00:01.400]  大姐妹平安
[00:02:44.760 --> 00:02:47.240]  成為了一個擾亂者
[00:02:47.240 --> 00:02:50.640]  在第七節那裡
[00:02:50.640 --> 00:02:52.640]  人們是這樣誣告他
[00:02:52.640 --> 00:02:55.800]  我不知道你同不同意
[00:02:56.520 --> 00:03:00.280]  基督宗教由古以來都很不受歡迎
[00:03:00.280 --> 00:03:03.800]  特別是在我們中國文化的環境當中
[00:03:03.800 --> 00:03:05.400]  更加是這樣
[00:03:05.400 --> 00:03:07.920]  而這兩年
[00:03:07.920 --> 00:03:11.520]  經歷了政懲和疫情
[00:03:11.520 --> 00:03:14.120]  更加令人昏擾
[00:03:14.120 --> 00:03:16.040]  令人心不安
[00:03:16.040 --> 00:03:19.080]  在這個昏擾當中
[00:03:19.080 --> 00:03:22.200]  跟別人談道是艱難的
[00:03:22.200 --> 00:03:25.640]  人沒什麼空間去領受
[00:03:26.360 --> 00:03:29.840]  但正正因為在這個昏擾的時刻裡面
[00:03:29.840 --> 00:03:34.000]  我們更加要跟別人談道
[00:03:34.000 --> 00:03:39.240]  保羅的團隊如何能夠在這個昏擾當中
[00:03:39.240 --> 00:03:41.400]  繼續履行他們的使命
[00:03:41.400 --> 00:03:44.160]  繼續在不同的地方談道呢?
[00:03:44.160 --> 00:03:46.440]  讓我們一起思想
[00:03:46.440 --> 00:03:48.960]  第一
[00:03:48.960 --> 00:03:51.440]  保羅他們在昏擾當中
[00:03:51.440 --> 00:03:53.360]  用各樣的智慧來談道
[00:03:54.200 --> 00:03:56.640]  我們看第二至第四節的時候
[00:03:56.640 --> 00:04:01.840]  經文用了六個動詞去描述保羅的團隊
[00:04:01.840 --> 00:04:04.040]  他們如何去談道
[00:04:04.040 --> 00:04:08.600]  我特別是用一些有顏色的字眼
[00:04:08.600 --> 00:04:10.520]  辯論
[00:04:10.520 --> 00:04:11.880]  講解
[00:04:11.880 --> 00:04:12.720]  證明
[00:04:12.720 --> 00:04:13.720]  傳
[00:04:13.720 --> 00:04:14.760]  說服
[00:04:14.760 --> 00:04:15.640]  附從
[00:04:15.640 --> 00:04:18.360]  首先我們看看辯論
[00:04:18.360 --> 00:04:21.800]  辯論有很多學者都認同
[00:04:21.800 --> 00:04:24.840]  這是對談式的談道
[00:04:24.840 --> 00:04:27.400]  不一定是爭辯
[00:04:27.400 --> 00:04:29.480]  雖然如此
[00:04:29.480 --> 00:04:31.800]  但是被譽為出色的神學家
[00:04:31.800 --> 00:04:33.640]  解經學家的斯多德牧師
[00:04:33.640 --> 00:04:36.320]  他描繪了一個進路
[00:04:36.320 --> 00:04:37.520]  他說
[00:04:37.520 --> 00:04:41.120]  雖然與其他信仰的人對話是重要的
[00:04:41.120 --> 00:04:44.920]  但是也需要跟他們交鋒
[00:04:44.920 --> 00:04:46.960]  甚至乎是對壘
[00:04:47.760 --> 00:04:52.560]  從中揭發揭露非基督宗教的不足和錯謬
[00:04:52.560 --> 00:04:56.520]  並證明主耶穌基督的傳遞和真理
[00:04:56.520 --> 00:04:59.040]  絕對性和終極性
[00:04:59.040 --> 00:05:00.720]  無論對談
[00:05:00.720 --> 00:05:03.320]  無論真是去對壘
[00:05:03.320 --> 00:05:04.760]  都是必須的
[00:05:04.760 --> 00:05:09.760]  接著第二第三就是講解和證明
[00:05:09.760 --> 00:05:11.800]  講解
[00:05:11.800 --> 00:05:14.160]  原來的意思是打開
[00:05:14.160 --> 00:05:15.240]  是開啟
[00:05:16.120 --> 00:05:20.680]  開啟耶穌基督必須受害從死人復活的事實
[00:05:20.680 --> 00:05:23.120]  亦在他們的陳明
[00:05:23.120 --> 00:05:25.840]  證明這個道理
[00:05:25.840 --> 00:05:30.160]  證明就是在我本役作陳明
[00:05:30.160 --> 00:05:31.920]  是的
[00:05:31.920 --> 00:05:35.320]  耶穌基督必須受害從死人中復活
[00:05:35.320 --> 00:05:37.640]  需要有人去打開
[00:05:37.640 --> 00:05:39.000]  讓人明白
[00:05:39.000 --> 00:05:41.680]  鋪陳在人的面前
[00:05:41.680 --> 00:05:44.280]  讓人相信
[00:05:45.680 --> 00:05:48.040]  接著第四就是傳給
[00:05:48.040 --> 00:05:53.760]  他們所傳的就是耶穌基督
[00:05:53.760 --> 00:05:58.520]  《新罕見》本是役作宣揚
[00:05:58.520 --> 00:06:01.720]  最後第五第六節
[00:06:01.720 --> 00:06:05.200]  第五第六節講到說服和服從
[00:06:05.200 --> 00:06:09.160]  說服有勸服的意思
[00:06:09.160 --> 00:06:11.600]  勸服是當我們想的時候
[00:06:11.600 --> 00:06:14.000]  我們萬物不能的來跟祂爭辯
[00:06:14.000 --> 00:06:17.040]  可能慢慢慢慢地跟祂談
[00:06:17.040 --> 00:06:19.720]  慢慢慢慢地引導祂
[00:06:19.720 --> 00:06:21.520]  就是服從
[00:06:21.520 --> 00:06:22.840]  就是加入的意思
[00:06:22.840 --> 00:06:25.000]  我們經常聽到
[00:06:25.000 --> 00:06:26.680]  「一樣米養百樣人」
[00:06:26.680 --> 00:06:29.400]  在群群的人當中
[00:06:29.400 --> 00:06:31.240]  有人受硬有人受軟
[00:06:31.240 --> 00:06:32.840]  有人喜歡對談
[00:06:32.840 --> 00:06:34.720]  亦有人喜歡聆聽
[00:06:34.720 --> 00:06:36.920]  有人是感性的
[00:06:36.920 --> 00:06:38.480]  亦有人是理性的
[00:06:38.480 --> 00:06:43.360]  我相信你和我都可以用珠本的方法
[00:06:44.000 --> 00:06:45.760]  來跟別人談道
[00:06:45.760 --> 00:06:50.520]  正如保羅在哥羅西書一章二十八節所說
[00:06:50.520 --> 00:06:52.520]  不如我們一起讀
[00:06:52.520 --> 00:06:55.320]  「我們傳揚祂
[00:06:55.320 --> 00:06:57.680]  是用各樣的智慧
[00:06:57.680 --> 00:06:59.200]  勸誡人
[00:06:59.200 --> 00:07:00.960]  教導各人
[00:07:00.960 --> 00:07:06.000]  為了要使各人在基督裡得道完全」
[00:07:06.000 --> 00:07:09.280]  我們當然有一個方法
[00:07:09.280 --> 00:07:11.600]  你可以跟別人談道
[00:07:12.400 --> 00:07:15.960]  或許用單張whatsapp
[00:07:15.960 --> 00:07:18.040]  友誼報道
[00:07:18.040 --> 00:07:20.120]  或者跟別人喝茶聊天
[00:07:20.120 --> 00:07:21.120]  現在只有兩個
[00:07:21.120 --> 00:07:25.760]  甚至可能是你信主之後的好行為
[00:07:25.760 --> 00:07:28.400]  亦都可以令人相信耶穌
[00:07:28.400 --> 00:07:30.520]  求主幫助你和我
[00:07:30.520 --> 00:07:32.480]  在這個紛擾的當中
[00:07:32.480 --> 00:07:34.640]  我們用珠本的智慧
[00:07:34.640 --> 00:07:36.800]  來繼續跟別人分享福音
[00:07:36.800 --> 00:07:38.280]  第二
[00:07:38.280 --> 00:07:40.080]  保羅在紛擾的當中
[00:07:40.080 --> 00:07:41.840]  是根據聖經去談道
[00:07:42.440 --> 00:07:44.280]  《伊則記經文》我們看到
[00:07:44.280 --> 00:07:48.680]  保羅所說的都是根據聖經
[00:07:48.680 --> 00:07:51.320]  無論之前他用辯論
[00:07:51.320 --> 00:07:53.640]  講解、陳明、宣揚等等
[00:07:53.640 --> 00:07:55.600]  他都是根據聖經
[00:07:55.600 --> 00:07:57.440]  說出耶穌基督受害
[00:07:57.440 --> 00:08:01.640]  實質上宣揚耶穌基督的道理
[00:08:01.640 --> 00:08:05.480]  雖然我們都知道
[00:08:05.480 --> 00:08:08.400]  保羅是一個有高賢大智的人
[00:08:09.160 --> 00:08:13.480]  但是他自己在眾多的書信當中都說
[00:08:13.480 --> 00:08:15.680]  特別是在《哥倫多傳》第二章
[00:08:15.680 --> 00:08:19.240]  他說「我從前在你們那裡
[00:08:19.240 --> 00:08:21.120]  並沒有用高賢大智
[00:08:21.120 --> 00:08:23.360]  向你們全港臣的好臂
[00:08:23.360 --> 00:08:25.960]  因為我曾立定主義
[00:08:25.960 --> 00:08:29.560]  在你們中間甚麼都不想知道
[00:08:29.560 --> 00:08:33.200]  只知道耶穌基督和祂釘的十字架的事」
[00:08:33.200 --> 00:08:35.880]  沒錯
[00:08:35.880 --> 00:08:37.240]  我們要回到聖經
[00:08:37.240 --> 00:08:41.600]  因為聖經才能夠讓人知罪悔改
[00:08:41.600 --> 00:08:43.000]  沒錯
[00:08:43.000 --> 00:08:47.360]  我們在多元主義的時代裡宣講或談道
[00:08:47.360 --> 00:08:51.400]  很多時候為了迎合人的處境
[00:08:51.400 --> 00:08:53.960]  顧及人的需要和感受
[00:08:53.960 --> 00:08:56.520]  可能我們會忽略了十字架
[00:08:56.520 --> 00:08:59.800]  這包括罪的處理
[00:08:59.800 --> 00:09:04.280]  我曾經多次被要求向長者傳福音時
[00:09:04.280 --> 00:09:05.240]  不要說「罪」
[00:09:05.760 --> 00:09:08.000]  因為長者很怕聽「罪」
[00:09:08.000 --> 00:09:09.480]  一旦聽到「罪」
[00:09:09.480 --> 00:09:11.200]  他們就聽不進去
[00:09:11.200 --> 00:09:12.600]  沒錯
[00:09:12.600 --> 00:09:13.520]  我們同意
[00:09:13.520 --> 00:09:18.960]  「用人喜歡聽的話題成為切入點
[00:09:18.960 --> 00:09:21.200]  引起人的注意之後
[00:09:21.200 --> 00:09:24.280]  必須要轉向一個真正解決他們的問題
[00:09:24.280 --> 00:09:28.520]  就是從罪中得到的拯救」
[00:09:28.520 --> 00:09:34.480]  這是不可能離開基督和祂的十字架
[00:09:35.520 --> 00:09:37.280]  《約翰福音書》第四章
[00:09:37.280 --> 00:09:39.240]  耶穌和撒瑪利亞婦人談道
[00:09:39.240 --> 00:09:40.840]  給我們一個很好的例子
[00:09:40.840 --> 00:09:46.560]  祂從水切入生命的活水
[00:09:46.560 --> 00:09:49.600]  根據聖經
[00:09:49.600 --> 00:09:55.520]  我們嘗試記熟一節的金句
[00:09:55.520 --> 00:09:58.160]  可能這些金句都可以幫助你和人談道
[00:09:58.160 --> 00:10:00.280]  《約翰福音》一章十二節
[00:10:00.280 --> 00:10:01.120]  三章十六節
[00:10:01.120 --> 00:10:02.440]  《羅馬書三章》二十三節
[00:10:02.440 --> 00:10:08.480]  這幾節的經文我們曾經在初信時學過
[00:10:08.480 --> 00:10:10.960]  甚至有導師叫我們背誦過
[00:10:10.960 --> 00:10:17.080]  這幾節聖經都可以幫助我們和人談道
[00:10:17.080 --> 00:10:21.720]  本來在紛亂的當中
[00:10:21.720 --> 00:10:24.960]  我們用各人的智慧來談道
[00:10:24.960 --> 00:10:29.760]  亦是合乎聖經的真理向人宣講耶穌基督
[00:10:31.120 --> 00:10:32.960]  而面對這個紛擾的當中
[00:10:32.960 --> 00:10:39.720]  有什麼呼喚保羅繼續去談道呢?
[00:10:39.720 --> 00:10:43.400]  在這裡我觀察到有三方面
[00:10:43.400 --> 00:10:46.200]  有人是等待跟隨主
[00:10:46.200 --> 00:10:48.920]  有人是熱切地接受主
[00:10:48.920 --> 00:10:53.480]  保羅更為失去的靈魂奮擊
[00:10:53.480 --> 00:10:58.440]  我們看第四節
[00:11:00.000 --> 00:11:03.200]  他們中間有人被說服了
[00:11:03.200 --> 00:11:05.880]  就附中了保羅和西拉
[00:11:05.880 --> 00:11:08.600]  還有一大群虔誠的希臘人
[00:11:08.600 --> 00:11:12.200]  和不少顯耀的婦女
[00:11:12.200 --> 00:11:18.920]  我們再看第三節的時候
[00:11:18.920 --> 00:11:23.360]  保羅很簡短地說出耶穌受死復活
[00:11:23.360 --> 00:11:26.400]  一個這麼簡短直接的訊息
[00:11:27.400 --> 00:11:31.680]  就說服了很多人來跟從保羅和西拉的信仰
[00:11:31.680 --> 00:11:34.480]  這裡所提及的有很多人
[00:11:34.480 --> 00:11:36.080]  猶太人、希臘人
[00:11:36.080 --> 00:11:39.800]  不少的高貴顯耀的婦女
[00:11:39.800 --> 00:11:43.280]  各式各樣的人都有
[00:11:43.280 --> 00:11:47.720]  我想保羅的團隊都有些詫異
[00:11:47.720 --> 00:11:52.000]  我相信在我們四周
[00:11:52.720 --> 00:11:57.400]  都有一些親戚正在等待人
[00:11:57.400 --> 00:11:59.720]  甚至乎正在等待你
[00:11:59.720 --> 00:12:03.200]  向他們講述耶穌基督死而復活的事情
[00:12:03.200 --> 00:12:07.400]  他們正在等待有人跟他們傳福音
[00:12:07.400 --> 00:12:09.480]  弟兄姊妹
[00:12:09.480 --> 00:12:12.320]  根據2018年政府的統計
[00:12:12.320 --> 00:12:14.520]  全港有740萬人口
[00:12:14.520 --> 00:12:19.400]  信奉基督教的佔6.8%
[00:12:20.320 --> 00:12:22.920]  而在2019年教會更新運動
[00:12:22.920 --> 00:12:24.440]  就全港教會的普查
[00:12:24.440 --> 00:12:28.800]  全港的崇拜人數是26萬8千8百多人
[00:12:28.800 --> 00:12:32.440]  26萬8千8百多人
[00:12:32.440 --> 00:12:37.400]  相對差不多接近750萬的人
[00:12:37.400 --> 00:12:40.320]  是一個很低很低的數字
[00:12:40.320 --> 00:12:43.960]  我相信在香港仍然有不少的人
[00:12:43.960 --> 00:12:48.880]  等待著你和我將福音傳給他們
[00:12:49.920 --> 00:12:51.400]  讓我們不要放鬆
[00:12:51.400 --> 00:12:55.520]  把握機會跟別人講道
[00:12:55.520 --> 00:12:58.400]  第二方面
[00:12:58.400 --> 00:13:01.600]  有人熱切地接受主
[00:13:01.600 --> 00:13:04.240]  在這裡
[00:13:04.240 --> 00:13:05.800]  就是那些比利亞人
[00:13:05.800 --> 00:13:07.360]  比鐵路尼加的人
[00:13:07.360 --> 00:13:10.240]  更加開明、熱切接受主的道
[00:13:10.240 --> 00:13:12.320]  他們天天炒聖經
[00:13:12.320 --> 00:13:13.120]  為了什麼?
[00:13:13.120 --> 00:13:16.800]  看他們所聽的是不是跟聖經相符
[00:13:16.800 --> 00:13:19.440]  結果亦有很多人信主
[00:13:20.800 --> 00:13:23.240]  我們看到整幅圖畫
[00:13:23.240 --> 00:13:28.400]  有人熱切地接受主
[00:13:28.400 --> 00:13:32.960]  他們很用心地理解
[00:13:32.960 --> 00:13:36.640]  想明白究竟我們所聽的
[00:13:36.640 --> 00:13:38.600]  和我們所看的
[00:13:38.600 --> 00:13:40.720]  有沒有什麼出入
[00:13:40.720 --> 00:13:42.880]  在不同處境的人
[00:13:42.880 --> 00:13:45.520]  都有人對福音開明
[00:13:45.520 --> 00:13:48.640]  他們有心去尋找
[00:13:48.640 --> 00:13:51.000]  尋找福音的真相
[00:13:51.000 --> 00:13:53.800]  我想在崇拜之前
[00:13:53.800 --> 00:13:55.280]  我們很感恩
[00:13:55.280 --> 00:13:59.080]  開設了一個Zoom的長者福音班
[00:13:59.080 --> 00:14:04.240]  有兩對夫婦問他們為什麼要參加福音班
[00:14:04.240 --> 00:14:06.720]  當然有些他們開玩笑
[00:14:06.720 --> 00:14:08.040]  說是家裡逼我的
[00:14:08.040 --> 00:14:09.080]  幫我開Zoom
[00:14:09.080 --> 00:14:11.120]  但他們心裏都說
[00:14:11.120 --> 00:14:12.360]  他們想認識多一點
[00:14:12.360 --> 00:14:15.160]  他們想知道多一點
[00:14:15.160 --> 00:14:17.240]  什麼叫做福音
[00:14:19.640 --> 00:14:21.040]  我記得以前
[00:14:21.040 --> 00:14:22.520]  很久很久了
[00:14:22.520 --> 00:14:27.080]  現在都不是讓人逐家逐戶去派單張傳福音
[00:14:27.080 --> 00:14:28.400]  以前我們是有的
[00:14:28.400 --> 00:14:30.800]  逐家逐戶去派單張
[00:14:30.800 --> 00:14:32.920]  逐家逐戶去敲門
[00:14:32.920 --> 00:14:34.520]  要跟別人講福音
[00:14:34.520 --> 00:14:37.640]  還要講洗鈕
[00:14:37.640 --> 00:14:39.240]  有一次
[00:14:39.240 --> 00:14:43.720]  我以前的教會是坐在一個舊屋邨裏
[00:14:43.720 --> 00:14:47.760]  很多教會都經常洗鈕
[00:14:48.520 --> 00:14:51.000]  有一次都是發動第一支鼓去洗鈕
[00:14:51.000 --> 00:14:55.880]  心裏帶著一個勵行公事的心
[00:14:55.880 --> 00:14:58.240]  去派
[00:14:58.240 --> 00:14:59.680]  去敲門
[00:14:59.680 --> 00:15:02.440]  我心想
[00:15:02.440 --> 00:15:04.560]  是不期望有人會聽的
[00:15:04.560 --> 00:15:06.320]  結果真的
[00:15:06.320 --> 00:15:07.480]  真的
[00:15:07.480 --> 00:15:09.000]  過幾個小時
[00:15:09.000 --> 00:15:10.520]  空手而回
[00:15:10.520 --> 00:15:12.360]  雖然是這樣
[00:15:12.360 --> 00:15:13.440]  我們有個習慣
[00:15:13.440 --> 00:15:15.520]  就算他們不開門
[00:15:15.520 --> 00:15:16.440]  讓我們趕渡
[00:15:16.440 --> 00:15:17.960]  或者我們敲門
[00:15:18.520 --> 00:15:19.520]  經過那裏沒有人的時候
[00:15:19.520 --> 00:15:23.120]  我們都會把單張放在家裏
[00:15:23.120 --> 00:15:27.120]  誰知第二個星期
[00:15:27.120 --> 00:15:29.720]  有兩婦女
[00:15:29.720 --> 00:15:31.080]  在樓上的住客
[00:15:31.080 --> 00:15:32.640]  在教會裏面崇拜
[00:15:32.640 --> 00:15:35.600]  我見到之後
[00:15:35.600 --> 00:15:36.840]  就和她聊天
[00:15:36.840 --> 00:15:39.440]  講一下耶穌基督的福音
[00:15:39.440 --> 00:15:41.000]  在教堂的時候
[00:15:41.000 --> 00:15:42.880]  她表達以前她曾經聽過的
[00:15:42.880 --> 00:15:44.320]  曾經接過福音的
[00:15:44.320 --> 00:15:46.000]  但是沒有人跟進
[00:15:46.000 --> 00:15:48.160]  所以她繼續沒有回教會
[00:15:48.600 --> 00:15:50.000]  接著看到單張的時候
[00:15:50.000 --> 00:15:51.160]  教會就在樓下
[00:15:51.160 --> 00:15:52.680]  所以很開心的
[00:15:52.680 --> 00:15:56.400]  兩婦女來到教會裏面
[00:15:56.400 --> 00:15:58.080]  看看什麼樣的環境
[00:15:58.080 --> 00:16:00.520]  接著
[00:16:00.520 --> 00:16:03.520]  日後的日子裏面
[00:16:03.520 --> 00:16:06.080]  她更加帶著兩個年幼的
[00:16:06.080 --> 00:16:08.440]  子女來參加我們的諸學
[00:16:08.440 --> 00:16:11.320]  而兩婦女又穩定地回到教會
[00:16:11.320 --> 00:16:12.240]  接受栽培
[00:16:12.240 --> 00:16:13.920]  最後都洗了禮
[00:16:13.920 --> 00:16:16.280]  這一次的經歷
[00:16:16.280 --> 00:16:18.040]  讓我身為傳道的人
[00:16:18.720 --> 00:16:20.280]  有兩方面的反省
[00:16:20.280 --> 00:16:21.200]  首先
[00:16:21.200 --> 00:16:24.400]  我真的覺得有愧於對主
[00:16:24.400 --> 00:16:27.000]  一個傳道者
[00:16:27.000 --> 00:16:29.480]  抱著一個很勉強的態度
[00:16:29.480 --> 00:16:32.240]  厲行公事地敲門派單張
[00:16:32.240 --> 00:16:34.000]  很慚愧
[00:16:34.000 --> 00:16:36.880]  其次
[00:16:36.880 --> 00:16:39.280]  我就立定心智
[00:16:39.280 --> 00:16:42.640]  每次我去與人談道的時候
[00:16:42.640 --> 00:16:44.760]  我帶著一個期待的心
[00:16:44.760 --> 00:16:47.880]  期待別人信主的心去做
[00:16:48.280 --> 00:16:50.520]  當然我要靠著聖靈的工作
[00:16:50.520 --> 00:16:52.560]  弟兄姊妹
[00:16:52.560 --> 00:16:59.600]  有人熱切地等待你去談道
[00:16:59.600 --> 00:17:03.400]  他很樂意接受你與他分享福音
[00:17:03.400 --> 00:17:05.920]  求主幫助我們
[00:17:05.920 --> 00:17:09.040]  第三方面
[00:17:09.040 --> 00:17:13.200]  保羅為失散的靈魂奮擊
[00:17:13.200 --> 00:17:18.040]  我相信這更加牽動保羅的情緒
[00:17:18.920 --> 00:17:22.200]  經文告訴我們他看到滿城都是偶像
[00:17:22.200 --> 00:17:24.080]  心靈十分奮擊
[00:17:24.080 --> 00:17:30.000]  因為滿城偶像迷惑人
[00:17:30.000 --> 00:17:35.000]  使人的靈魂失散走向滅亡
[00:17:35.000 --> 00:17:37.360]  奮擊
[00:17:37.360 --> 00:17:42.040]  在《新漢語》本譯作非常激動
[00:17:42.040 --> 00:17:45.960]  在華本譯作心裡著急
[00:17:47.240 --> 00:17:49.840]  路加用了一個很強烈的詞語描述保羅
[00:17:49.840 --> 00:17:51.640]  看見滿城都是偶像
[00:17:51.640 --> 00:17:53.600]  那種反應、激情
[00:17:53.600 --> 00:17:59.400]  看到偶像而觸動他的怒氣
[00:17:59.400 --> 00:18:03.000]  很強烈地牽動了保羅的情緒
[00:18:03.000 --> 00:18:06.880]  在保羅的時代
[00:18:06.880 --> 00:18:10.320]  雖然雅典不像以前那樣
[00:18:10.320 --> 00:18:14.920]  但是曾經作為一個蘇格拉底
[00:18:14.920 --> 00:18:18.160]  柏拉圖和亞歷斯多德曾經風靡一時的地方
[00:18:18.160 --> 00:18:22.880]  雅典仍然是一個充滿著很多偶像的廟宇和雕塑
[00:18:22.880 --> 00:18:26.120]  有著名的巴特隆神廟
[00:18:26.120 --> 00:18:29.360]  和雅典娜的殿嶼
[00:18:29.360 --> 00:18:34.440]  都是令城市充斥著異教的風氣
[00:18:34.440 --> 00:18:38.120]  異端異教非常盛行
[00:18:38.120 --> 00:18:40.240]  迷惑很多人
[00:18:40.240 --> 00:18:42.320]  很多人的靈魂失散
[00:18:43.480 --> 00:18:46.080]  保羅看見滿城偶像
[00:18:46.080 --> 00:18:48.240]  他的心情非常激動
[00:18:48.240 --> 00:18:49.560]  心裡著急
[00:18:49.560 --> 00:18:53.120]  因為看到人的靈魂
[00:18:53.120 --> 00:18:56.160]  人需要主耶穌
[00:18:56.160 --> 00:18:57.920]  人需要福音
[00:18:57.920 --> 00:18:59.960]  弟兄姊妹
[00:18:59.960 --> 00:19:04.400]  還是我們周圍豈不是都是這樣嗎?
[00:19:04.400 --> 00:19:06.480]  一些有形的偶像
[00:19:06.480 --> 00:19:08.680]  一些非物質的偶像
[00:19:08.680 --> 00:19:11.080]  快到農曆新年了
[00:19:11.360 --> 00:19:14.400]  每逢農曆新年我們都看到很多人
[00:19:14.400 --> 00:19:17.000]  去搶頭炷香
[00:19:17.000 --> 00:19:19.640]  有人預測運程
[00:19:19.640 --> 00:19:22.320]  這些很多的迷信
[00:19:22.320 --> 00:19:25.400]  令到他們的靈魂失散
[00:19:25.400 --> 00:19:27.920]  而有非物質的偶像
[00:19:27.920 --> 00:19:30.840]  錢、權力、明星
[00:19:30.840 --> 00:19:32.160]  這些不在話下
[00:19:32.160 --> 00:19:34.760]  你看到這些情景
[00:19:34.760 --> 00:19:36.200]  你聽到這些訊息
[00:19:36.200 --> 00:19:38.080]  有什麼感受?
[00:19:38.080 --> 00:19:39.840]  有什麼感動?
[00:19:41.960 --> 00:19:44.840]  我家住在粉嶺和碩附近
[00:19:44.840 --> 00:19:48.360]  大家知道和碩是墳場
[00:19:48.360 --> 00:19:51.160]  我身後有一個蝴蝶山徑
[00:19:51.160 --> 00:19:53.440]  近幾個月
[00:19:53.440 --> 00:19:55.360]  我走過四次
[00:19:55.360 --> 00:19:58.960]  有時看見很多蝴蝶
[00:19:58.960 --> 00:20:00.600]  很美麗
[00:20:00.600 --> 00:20:06.120]  有一次看見很多不同種類的花
[00:20:06.120 --> 00:20:09.040]  時值是冬天
[00:20:09.040 --> 00:20:11.600]  所以就看見黃葉、紅葉
[00:20:11.600 --> 00:20:13.600]  也有這個禿樹
[00:20:13.600 --> 00:20:16.680]  我讚嘆著於創造的奇妙
[00:20:16.680 --> 00:20:23.600]  更加令我心情沉一沉的就是
[00:20:23.600 --> 00:20:27.440]  沿途我看到很多的祖墳
[00:20:27.440 --> 00:20:32.040]  去到山的最高處
[00:20:32.040 --> 00:20:34.680]  我當然看到整個和碩的墳場
[00:20:34.680 --> 00:20:38.360]  和碩是一個很大型的墳場
[00:20:39.680 --> 00:20:41.840]  我看到的時候我不禁問
[00:20:41.840 --> 00:20:47.520]  墳墓裏有多少人是失喪的呢?
[00:20:47.520 --> 00:20:53.080]  多少靈魂是因為得不到福音而滅亡的呢?
[00:20:53.080 --> 00:20:55.680]  我一轉身
[00:20:55.680 --> 00:20:58.200]  又看見附近幾個屋苑
[00:20:58.200 --> 00:21:00.200]  包括我住的屋苑
