
[00:00:00.000 --> 00:00:01.000]  帝英姐妹平安
[00:04:27.160 --> 00:04:31.240]  接下來的十年發生了一件難以置信的事情
[00:04:31.240 --> 00:04:33.760]  我收購了一間公司叫NYX
[00:04:33.760 --> 00:04:36.520]  這間公司不是很成功
[00:04:36.520 --> 00:04:39.160]  但是它教會了我很多東西
[00:04:39.160 --> 00:04:41.680]  我買了一間公司底下的部門
[00:04:41.680 --> 00:04:43.040]  叫PIXAR
[00:04:43.040 --> 00:04:48.000]  當時沒有人相信PIXAR會成功
[00:04:48.000 --> 00:04:49.320]  沒有人
[00:04:49.320 --> 00:04:51.920]  甚至我自己都不是很肯定
[00:04:51.920 --> 00:04:53.600]  但我堅持了下去
[00:04:53.600 --> 00:04:57.400]  我製作了第一部電影叫做《反斗奇兵》
[00:04:57.400 --> 00:05:00.760]  當時的電影在銀幕上上演的時候
[00:05:00.760 --> 00:05:02.960]  所有人都很驚艷
[00:05:02.960 --> 00:05:05.560]  這部電影不單止是一部電影
[00:05:05.560 --> 00:05:07.200]  這部電影是未來
[00:05:07.200 --> 00:05:10.240]  PIXAR成功了
[00:05:10.240 --> 00:05:13.440]  我在PIXAR的股票率一夜之間升了很多倍
[00:05:13.440 --> 00:05:15.400]  總值十二億美元
[00:05:15.400 --> 00:05:17.920]  多過我在蘋果損失的一切
[00:05:17.920 --> 00:05:21.640]  1997年蘋果面臨破產
[00:05:21.640 --> 00:05:23.680]  董事會邀請我回來
[00:05:23.680 --> 00:05:27.000]  我再次成為蘋果的CEO
[00:05:27.000 --> 00:05:27.960]  你想想
[00:05:27.960 --> 00:05:29.720]  一個人被人出賣
[00:05:29.720 --> 00:05:32.200]  十年之後再一次
[00:05:32.200 --> 00:05:34.160]  以一個拯救者的身份
[00:05:34.160 --> 00:05:35.920]  回到公司
[00:05:35.920 --> 00:05:37.760]  再創高峰
[00:05:37.760 --> 00:05:40.880]  我以為我人生已經捱過了所有的苦難
[00:05:40.880 --> 00:05:44.040]  我人生會一帆風順
[00:05:44.040 --> 00:05:46.120]  2003年
[00:05:46.120 --> 00:05:48.400]  當我五十多歲的時候
[00:05:48.400 --> 00:05:52.160]  正處於人生最成功的時刻
[00:05:52.160 --> 00:05:53.720]  而蘋果
[00:05:53.720 --> 00:05:56.800]  都在最高峰的時間推出了iMac
[00:05:56.800 --> 00:06:01.200]  再加上iPod已經改變了整個音樂的產業
[00:06:01.200 --> 00:06:05.400]  正當我以為我人生風生水起的時候
[00:06:05.400 --> 00:06:08.560]  我竟然被診斷出有癌症
[00:06:08.560 --> 00:06:10.400]  醫生跟我說
[00:06:10.400 --> 00:06:14.800]  你大概有三至六個月的時間
[00:06:14.800 --> 00:06:17.400]  你可以想像到這一刻的感受嗎
[00:06:17.400 --> 00:06:19.280]  當你聽到你快要死的時候
[00:06:19.280 --> 00:06:21.520]  當你領悟到你所有的成就
[00:06:21.520 --> 00:06:23.000]  你所有建立的王國
[00:06:23.000 --> 00:06:25.040]  所有的一切
[00:06:25.040 --> 00:06:27.840]  都不能夠幫到你的時候
[00:06:27.840 --> 00:06:30.040]  你可以怎樣做呢
[00:06:30.040 --> 00:06:31.400]  起初我否認這個事實
[00:06:31.400 --> 00:06:32.480]  我不想相信
[00:06:32.480 --> 00:06:34.640]  我相信我自己可以用另類的療法
[00:06:34.640 --> 00:06:35.560]  醫好我自己
[00:06:35.560 --> 00:06:36.400]  我吃劑
[00:06:36.400 --> 00:06:37.720]  我去吃補充劑
[00:06:37.720 --> 00:06:38.400]  我去針灸
[00:06:38.400 --> 00:06:39.600]  我去中藥
[00:06:39.600 --> 00:06:40.800]  做的事
[00:06:40.800 --> 00:06:42.040]  我都可以做
[00:06:42.040 --> 00:06:43.680]  我都做好了
[00:06:43.680 --> 00:06:45.640]  就是沒有做手術
[00:06:45.640 --> 00:06:47.960]  我推遲了手術九個月
[00:06:47.960 --> 00:06:50.560]  我覺得我用我人生的意志
[00:06:50.560 --> 00:06:52.240]  可以戰勝癌症
[00:06:52.240 --> 00:06:53.120]  就當年
[00:06:53.120 --> 00:06:54.280]  就好像當年我
[00:06:54.280 --> 00:06:55.960]  用我人生的意志
[00:06:55.960 --> 00:06:58.200]  去到帶領蘋果
[00:06:58.200 --> 00:07:03.200]  成為一個最頂尖的科技巨頭一樣
[00:07:03.200 --> 00:07:04.440]  但最後
[00:07:04.440 --> 00:07:07.520]  我還是被癌症打敗了
[00:07:07.520 --> 00:07:09.480]  好了
[00:07:09.480 --> 00:07:12.160]  如果我們從這個角色抽出來
[00:07:12.160 --> 00:07:14.920]  如果Steve Jobs
[00:07:14.920 --> 00:07:18.040]  他是一個虔誠的基督徒
[00:07:18.040 --> 00:07:19.120]  你看他成功的一面
[00:07:19.120 --> 00:07:20.960]  他建立了一間公司
[00:07:20.960 --> 00:07:24.040]  是世界頂尖的科技巨頭
[00:07:24.040 --> 00:07:24.920]  大家就會覺得
[00:07:24.920 --> 00:07:26.960]  上帝真的很祝福他
[00:07:26.960 --> 00:07:30.560]  令他創造了不少影響世界的科技
[00:07:30.560 --> 00:07:33.360]  今天你和我手上的智能手機
[00:07:33.360 --> 00:07:36.240]  雖然未必是用蘋果
[00:07:36.240 --> 00:07:40.080]  智能電話有很多技術
[00:07:40.080 --> 00:07:42.080]  都是蘋果手創
[00:07:42.080 --> 00:07:44.680]  不單止是在iPhone裏面
[00:07:44.680 --> 00:07:46.560]  如果我們只看半生
[00:07:46.560 --> 00:07:48.640]  他前半生30歲就有過億身家
[00:07:48.640 --> 00:07:51.520]  50歲就重返蘋果公司
[00:07:51.520 --> 00:07:54.880]  創作了很多科技
[00:07:54.880 --> 00:07:56.440]  你有這樣的人生
[00:07:56.440 --> 00:07:58.600]  你想不想呢
[00:07:58.600 --> 00:08:01.000]  上帝很祝福他
[00:08:01.000 --> 00:08:06.280]  但是如果我們只看他的苦難
[00:08:06.280 --> 00:08:08.480]  30歲建立公司
[00:08:08.480 --> 00:08:10.240]  但是被人出賣
[00:08:10.240 --> 00:08:14.960]  接著打拼了20多年重返蘋果公司
[00:08:14.960 --> 00:08:17.040]  再創佳績
[00:08:17.040 --> 00:08:21.920]  在事業最高峰的時間竟然被病魔打敗了
[00:08:21.920 --> 00:08:23.920]  如果我們只看這一點的話
[00:08:23.920 --> 00:08:25.440]  Steve Jobs
[00:08:25.440 --> 00:08:27.880]  這麼辛苦這麼多年
[00:08:27.880 --> 00:08:30.200]  最後都是怎樣
[00:08:30.200 --> 00:08:33.360]  低過吉
[00:08:33.360 --> 00:08:37.960]  我們是否覺得上帝是在耍我們
[00:08:37.960 --> 00:08:39.600]  人生不是一個定點
[00:08:39.600 --> 00:08:41.160]  人生是一個旅程
[00:08:41.160 --> 00:08:42.400]  透過人與人之間
[00:08:42.400 --> 00:08:44.880]  人與人事之間的互動
[00:08:44.880 --> 00:08:47.240]  不斷的變化
[00:08:47.240 --> 00:08:48.880]  當中又高又低
[00:08:48.880 --> 00:08:50.480]  不斷被逆轉
[00:08:50.480 --> 00:08:52.040]  被反轉
[00:08:52.040 --> 00:08:55.080]  當你以為事情是這樣走的時候
[00:08:55.080 --> 00:08:58.680]  事情又好像往往不是我們想像的那樣
[00:08:58.680 --> 00:09:03.120]  所以今天和大家一個角色扮演
[00:09:03.120 --> 00:09:04.200]  想和大家探討一下
[00:09:04.200 --> 00:09:05.440]  究竟第一
[00:09:05.440 --> 00:09:08.480]  基督徒怎樣看人生的高低
[00:09:08.480 --> 00:09:09.600]  第二
[00:09:09.600 --> 00:09:11.120]  耶穌在路加福音裡面
[00:09:11.120 --> 00:09:15.320]  怎樣將逆轉人生的概念帶給我們身邊的人
[00:09:15.320 --> 00:09:16.400]  第三
[00:09:16.400 --> 00:09:18.160]  當我們處於順利
[00:09:18.160 --> 00:09:20.240]  或者我們處於低谷的時候
[00:09:20.240 --> 00:09:23.000]  我們怎樣做呢
[00:09:23.000 --> 00:09:29.120]  我們首先要讀一下我們的經文
[00:09:29.120 --> 00:09:33.160]  路加福音四章十六節至三十節
[00:09:33.160 --> 00:09:35.680]  耶穌來到祂自己長大的地方拿撒勒
[00:09:35.680 --> 00:09:39.400]  在安息日在會堂站起來讀聖經
[00:09:39.400 --> 00:09:41.800]  有人就拿耳塞瓦書給祂
[00:09:41.800 --> 00:09:43.440]  祂就選了這段經文
[00:09:43.440 --> 00:09:44.720]  主的靈在我身上
[00:09:44.720 --> 00:09:46.800]  因為祂用告告我
[00:09:46.800 --> 00:09:50.560]  叫我傳福音給貧窮的人
[00:09:50.560 --> 00:09:53.200]  趁我宣告被擄得釋放
[00:09:53.200 --> 00:09:55.240]  失明的漢賤
[00:09:55.240 --> 00:09:57.480]  受壓迫的得自由
[00:09:57.480 --> 00:10:00.320]  宣告上帝越立人的欺凌
[00:10:00.320 --> 00:10:01.920]  接著祂就給回那本書人
[00:10:01.920 --> 00:10:05.320]  會堂的人就定睛看著祂
[00:10:05.320 --> 00:10:07.040]  耶穌就和他們說
[00:10:07.040 --> 00:10:10.520]  你現在聽到的這段經文已經應驗了
[00:10:10.520 --> 00:10:11.840]  但要留意
[00:10:11.840 --> 00:10:15.440]  這裡的字眼是傳福音和欺凌
[00:10:15.440 --> 00:10:17.360]  傳福音大家都很熟悉
[00:10:17.360 --> 00:10:19.240]  將一個好消息
[00:10:19.240 --> 00:10:22.320]  帶給未信者
[00:10:22.320 --> 00:10:24.720]  例如耶穌拯救世人
[00:10:24.720 --> 00:10:27.320]  從罪裡面去拯救我們
[00:10:27.320 --> 00:10:29.160]  但是欺凌
[00:10:29.160 --> 00:10:32.960]  就是我們比較少接觸的概念
[00:10:32.960 --> 00:10:36.240]  它這裡和傳福音有很大的關係
[00:10:36.240 --> 00:10:39.800]  就是耶穌怎樣將逆轉人生的概念
[00:10:39.800 --> 00:10:41.480]  帶出來的關鍵
[00:10:41.480 --> 00:10:42.800]  要解釋這個關鍵
[00:10:42.800 --> 00:10:44.840]  我一會兒要講一下
[00:10:44.840 --> 00:10:46.120]  會堂有什麼特別的
[00:10:46.120 --> 00:10:50.400]  大家有留意到耶穌來到會堂
[00:10:50.400 --> 00:10:53.480]  如果大家
[00:10:53.480 --> 00:10:56.040]  兩個月前有聽我講
[00:10:56.040 --> 00:10:58.960]  一個講道叫《肅靈方言》的時候
[00:10:58.960 --> 00:11:01.120]  講道《路加福音》四章的開頭
[00:11:01.120 --> 00:11:03.800]  耶穌勝過魔鬼的試探
[00:11:03.800 --> 00:11:06.200]  打破了魔鬼的方言之後
[00:11:06.200 --> 00:11:07.440]  接著來到這裡
[00:11:07.440 --> 00:11:08.760]  四章十六節
[00:11:08.760 --> 00:11:13.000]  耶穌在會堂裡面去教導人
[00:11:13.000 --> 00:11:18.640]  為什麼會堂這麼重要呢?
[00:11:18.640 --> 00:11:22.680]  會堂是什麼功能呢?
[00:11:22.680 --> 00:11:25.640]  在聖殿被毀之後
[00:11:25.640 --> 00:11:27.760]  猶太人散居在不同地方
[00:11:27.760 --> 00:11:30.080]  而會堂就承接了
[00:11:30.080 --> 00:11:32.520]  聖殿本身教導的功能
[00:11:32.520 --> 00:11:34.480]  而律法就成為了
[00:11:34.480 --> 00:11:36.080]  猶太人的信仰核心
[00:11:36.080 --> 00:11:38.560]  不再是聖殿的憲制
[00:11:38.560 --> 00:11:39.880]  而是律法的實踐
[00:11:39.880 --> 00:11:42.000]  所以這段經文
[00:11:42.000 --> 00:11:44.680]  剛剛耶穌展示
[00:11:44.680 --> 00:11:47.880]  祂有勝過魔鬼的能力之後
[00:11:47.880 --> 00:11:50.840]  就來到會堂去教導猶太的律法
[00:11:50.840 --> 00:11:53.040]  顯示祂對律法
[00:11:53.040 --> 00:11:54.600]  對猶太人的信仰核心
[00:11:54.600 --> 00:11:56.840]  有一個很完整的理解
[00:11:56.840 --> 00:11:58.920]  即是祂有權力
[00:11:58.920 --> 00:12:01.640]  也有能力去解釋聖經
[00:12:01.640 --> 00:12:03.000]  當聖殿被毀之後
[00:12:03.000 --> 00:12:07.520]  很多猶太人都會建立一個制度
[00:12:07.520 --> 00:12:09.240]  叫做猶太拉比
[00:12:09.240 --> 00:12:10.920]  即是他們會堂的老師
[00:12:10.920 --> 00:12:13.640]  他有這個能力去解釋聖經
[00:12:13.640 --> 00:12:16.240]  而耶穌這裡就展示了這個能力
[00:12:16.240 --> 00:12:17.640]  為他之後傳的福音
[00:12:17.640 --> 00:12:19.560]  帶來的好消息
[00:12:19.560 --> 00:12:21.640]  建立了一個很好的基礎
[00:12:21.640 --> 00:12:24.320]  就是祂是代表上帝
[00:12:24.320 --> 00:12:28.000]  來跟祂的子民說話的
[00:12:28.000 --> 00:12:30.440]  所以如果你看四章的話
[00:12:30.440 --> 00:12:32.560]  上文第一節和第十四節
[00:12:32.560 --> 00:12:34.480]  提及耶穌滿有聖靈
[00:12:34.480 --> 00:12:37.040]  耶穌帶著聖靈的能力是有原因的
[00:12:37.040 --> 00:12:40.960]  因為耶穌正在做舊約先知的身份
[00:12:40.960 --> 00:12:44.920]  就好像舊約上帝的大元人一樣
[00:12:44.920 --> 00:12:46.320]  以賽亞那樣
[00:12:46.320 --> 00:12:48.640]  有這個權柄去向眾人宣告
[00:12:48.640 --> 00:12:50.760]  耶穌即將要做的事
[00:12:50.760 --> 00:12:52.480]  所以耶穌這裡引用
[00:12:52.480 --> 00:12:55.840]  以賽亞書先知的說法
[00:12:55.840 --> 00:12:57.200]  主的靈在我身上
[00:12:57.200 --> 00:12:58.760]  要做一系列的事
[00:12:58.760 --> 00:13:00.160]  要傳福音給貧窮的人
[00:13:00.160 --> 00:13:04.480]  要宣告上帝閱立人的氣憐
[00:13:04.480 --> 00:13:08.000]  這裡傳的福音
[00:13:08.000 --> 00:13:10.200]  帶來的好消息
[00:13:10.200 --> 00:13:12.040]  對於會堂裡的人
[00:13:12.040 --> 00:13:14.320]  其實不一定是好消息
[00:13:14.320 --> 00:13:16.600]  為什麼這樣說呢?
[00:13:16.600 --> 00:13:23.080]  還記得大家之前有上過生命之道
[00:13:23.080 --> 00:13:24.720]  老師也有說到
[00:13:24.720 --> 00:13:27.720]  這裡的氣憐和以賽亞書的恩憐
[00:13:27.720 --> 00:13:29.520]  是很不同的
[00:13:29.520 --> 00:13:30.400]  大家有沒有留意到
[00:13:30.400 --> 00:13:32.760]  老家福音用的是什麼?
[00:13:32.760 --> 00:13:36.840]  宣告上帝閱立人的氣憐
[00:13:36.840 --> 00:13:41.120]  而以賽亞書是耶和華的恩憐
[00:13:41.120 --> 00:13:42.720]  兩句是不同的
[00:13:42.720 --> 00:13:44.720]  為什麼呢?
[00:13:44.720 --> 00:13:47.600]  在第三以賽亞書成書的時候
[00:13:47.600 --> 00:13:50.760]  他關注的是猶太人回歸
[00:13:50.760 --> 00:13:54.200]  他被人打散、分散了秘魯
[00:13:54.200 --> 00:13:55.320]  他要回歸
[00:13:55.320 --> 00:13:59.200]  他要趕走佔領耶路撒冷的軍隊
[00:13:59.200 --> 00:14:00.240]  光復耶路撒冷
[00:14:00.240 --> 00:14:01.400]  重建聖殿
[00:14:01.400 --> 00:14:03.400]  所以以賽亞書這裡有一句
[00:14:03.400 --> 00:14:06.160]  宣告耶和華的恩憐
[00:14:06.160 --> 00:14:07.280]  是有行動的
[00:14:07.280 --> 00:14:08.280]  是什麼呢?
[00:14:08.280 --> 00:14:11.480]  「和我們的神報仇的日子
[00:14:11.480 --> 00:14:14.040]  安慰所有悲哀的人」
[00:14:14.040 --> 00:14:15.160]  意思是
[00:14:15.160 --> 00:14:17.160]  耶和華的恩憐來到的時候
[00:14:17.160 --> 00:14:19.200]  就是上帝幫我們報仇
[00:14:19.200 --> 00:14:21.200]  光復耶路撒冷的日子
[00:14:21.200 --> 00:14:22.880]  所以
[00:14:22.880 --> 00:14:24.160]  之前受苦
[00:14:24.160 --> 00:14:25.760]  被殺害、失蹤的手足
[00:14:25.760 --> 00:14:28.320]  就會得到安慰
[00:14:28.320 --> 00:14:30.320]  而耶穌這裡的引用
[00:14:30.320 --> 00:14:32.600]  轉了做「欺憐」
[00:14:32.600 --> 00:14:37.560]  還要故意不用我們上帝報仇的日子
[00:14:37.560 --> 00:14:40.960]  究竟發生什麼事?
[00:14:40.960 --> 00:14:45.080]  原來在耶路撒冷被佔領之後
[00:14:45.080 --> 00:14:46.960]  第一聖殿被毀之後
[00:14:46.960 --> 00:14:47.920]  猶太人
[00:14:47.920 --> 00:14:48.600]  剛剛說了
[00:14:48.600 --> 00:14:50.080]  散居在不同的地方
[00:14:50.080 --> 00:14:51.600]  不能再在自己的國家
[00:14:51.600 --> 00:14:54.640]  有一群人來到死海附近居住
[00:14:54.640 --> 00:14:56.680]  他們又將以賽亞書的恩憐
[00:14:56.680 --> 00:14:58.920]  改了做「欺憐」
[00:14:58.920 --> 00:15:00.040]  目的是
[00:15:00.040 --> 00:15:01.400]  當他們面對
[00:15:01.400 --> 00:15:04.440]  各破家亡的苦難的時候
[00:15:04.440 --> 00:15:05.720]  他們期待有一天
[00:15:05.720 --> 00:15:07.040]  來賽亞降臨
[00:15:07.040 --> 00:15:10.160]  可以好像當年上帝命令猶太人那樣
[00:15:10.160 --> 00:15:13.360]  將土地物歸原主
[00:15:13.360 --> 00:15:15.400]  將變了奴隸的人
[00:15:15.400 --> 00:15:17.400]  變回自由身
[00:15:17.400 --> 00:15:21.080]  將受壓制的猶太人
[00:15:21.080 --> 00:15:23.440]  可以釋放出來
[00:15:23.440 --> 00:15:25.040]  將外國勢力趕走
[00:15:25.040 --> 00:15:26.200]  為他們報仇
[00:15:26.200 --> 00:15:27.480]  所以當耶穌
[00:15:27.480 --> 00:15:31.240]  被聖靈充滿、受完試探、去完會堂
[00:15:31.240 --> 00:15:33.280]  教導以賽亞書61章的時候
[00:15:33.280 --> 00:15:36.000]  還要提到「欺憐」這個字
[00:15:36.000 --> 00:15:38.120]  所有猶太人就會覺得
[00:15:38.120 --> 00:15:43.680]  耶穌就是那個解放他們的尼賽亞
[00:15:43.680 --> 00:15:45.320]  而耶穌還要
[00:15:45.320 --> 00:15:47.000]  很讚貴地說
[00:15:47.000 --> 00:15:50.320]  今日這段經文已經應驗了
[00:15:50.320 --> 00:15:51.240]  他們期待著
[00:15:51.240 --> 00:15:52.440]  來吧
[00:15:52.440 --> 00:15:54.440]  讓我帶領大家起義
[00:15:54.440 --> 00:15:55.920]  光復耶路撒冷
[00:15:55.920 --> 00:16:00.520]  但怎知耶穌一盆冷水淋下去
[00:16:00.520 --> 00:16:03.920]  耶穌就用以利亞醫治外邦人奶饅的故事
[00:16:03.920 --> 00:16:08.280]  告訴猶太會堂的猶太人聽
[00:16:08.280 --> 00:16:09.680]  這個救恩
[00:16:09.680 --> 00:16:11.560]  這個光復耶路撒冷
[00:16:11.560 --> 00:16:14.160]  你們是沒有份的
[00:16:14.160 --> 00:16:16.760]  因為你們當年拒絕先知
[00:16:16.760 --> 00:16:19.160]  唯一能夠和救恩有份的
[00:16:19.160 --> 00:16:20.560]  就是接納耶穌
[00:16:20.560 --> 00:16:21.800]  還要用一種
[00:16:21.800 --> 00:16:25.360]  你不是我們想像的方式
[00:16:25.360 --> 00:16:26.920]  去接納耶穌
[00:16:26.920 --> 00:16:27.960]  對於會堂來說
[00:16:27.960 --> 00:16:29.720]  這個絕對不是一個好消息
[00:16:29.720 --> 00:16:32.720]  是一個半路被人執雞的壞消息
[00:16:32.720 --> 00:16:35.160]  守了這麼久律法
[00:16:35.160 --> 00:16:36.680]  做了這麼多年憲制
[00:16:36.680 --> 00:16:37.920]  你現在跟我說
[00:16:37.920 --> 00:16:41.640]  所有人都可以有救恩
[00:16:41.640 --> 00:16:43.040]  就好像
[00:16:43.040 --> 00:16:47.160]  Black Friday 一致大醜賓
[00:16:47.160 --> 00:16:48.800]  大家有沒有去排隊
[00:16:48.800 --> 00:16:51.800]  這幾年香港大學有沒有去排隊
[00:16:51.800 --> 00:16:54.680]  有些人排了很久隊
[00:16:54.680 --> 00:16:55.840]  整晚
[00:16:55.840 --> 00:16:57.120]  終於到你了
[00:16:57.120 --> 00:17:00.880]  你可以用一節去買大電視
[00:17:00.880 --> 00:17:03.960]  但突然間老闆就說
[00:17:03.960 --> 00:17:05.520]  全場所有人
[00:17:05.520 --> 00:17:08.840]  個個都可以買到
[00:17:08.840 --> 00:17:11.480]  只要你肯進來
[00:17:11.480 --> 00:17:14.760]  排了這麼久隊的人就很生氣
[00:17:14.760 --> 00:17:15.760]  不肯進去
[00:17:15.760 --> 00:17:17.080]  所以耶穌就宣告
[00:17:17.080 --> 00:17:19.120]  只有奶饅得潔淨
[00:17:19.120 --> 00:17:21.040]  其他人都不可以
[00:17:21.040 --> 00:17:22.360]  守了這麼久律法
[00:17:22.360 --> 00:17:24.880]  原來只要跟從耶穌
[00:17:24.880 --> 00:17:28.840]  就可以得到猶太人這麼久以來
[00:17:28.840 --> 00:17:31.680]  夢寐以求的救恩
[00:17:31.680 --> 00:17:32.520]  對於猶太人來說
[00:17:32.520 --> 00:17:35.120]  這是一個逆轉的人生
[00:17:35.120 --> 00:17:36.760]  這是一個很大的打擊
[00:17:36.760 --> 00:17:40.680]  所以在會堂裏面的猶太人
[00:17:40.680 --> 00:17:45.160]  他們是很大落差
[00:17:45.160 --> 00:17:47.080]  他們很想殺了耶穌
[00:17:47.080 --> 00:17:49.440]  推他下山
