
[00:00:00.000 --> 00:00:02.000]  我不知道大家是否覺得
[00:18:05.640 --> 00:18:06.800]  「你要聽
[00:18:06.800 --> 00:18:08.200]  要謹守遵行
[00:18:08.200 --> 00:18:10.960]  使你在那流乃與物之地
[00:18:10.960 --> 00:18:12.160]  得以享福」
[00:18:12.160 --> 00:18:13.240]  以色列人啊
[00:18:13.240 --> 00:18:14.360]  「你要聽
[00:18:14.360 --> 00:18:16.840]  要說我們神是獨一的主」
[00:18:16.840 --> 00:18:18.240]  第九章
[00:18:18.240 --> 00:18:19.120]  「以色列人啊
[00:18:19.120 --> 00:18:20.280]  你當聽
[00:18:20.280 --> 00:18:23.080]  今日要過約旦河」
[00:18:23.080 --> 00:18:24.440]  每一次
[00:18:24.440 --> 00:18:26.680]  上帝甚麼都未說
[00:18:26.680 --> 00:18:29.640]  祂就說「你要聽」
[00:18:29.640 --> 00:18:33.440]  既然上帝多番強調
[00:18:33.440 --> 00:18:35.200]  叫我們「聽」
[00:18:35.200 --> 00:18:39.760]  我們怎能當上帝無道?
[00:18:39.760 --> 00:18:42.240]  經文在第一節
[00:18:42.240 --> 00:18:44.640]  接著「近前聽」
[00:18:44.640 --> 00:18:45.800]  就告訴我們
[00:18:45.800 --> 00:18:51.360]  這樣做是勝過愚昧人獻祭
[00:18:51.360 --> 00:18:52.840]  請大家不要誤會
[00:18:52.840 --> 00:18:57.240]  這裡不是指獻祭本身有甚麼不妥
[00:18:57.240 --> 00:19:02.760]  而是針對那些只有表面的宗教行為
[00:19:02.760 --> 00:19:04.920]  表裡不一的信仰
[00:19:04.920 --> 00:19:07.520]  其實不單單是撒慕爾
[00:19:07.520 --> 00:19:09.080]  整個舊約
[00:19:09.080 --> 00:19:11.160]  幾乎每一個作者
[00:19:11.160 --> 00:19:14.320]  都一致譴責的作為
[00:19:14.320 --> 00:19:17.440]  詩篇在第四十六篇第六節這樣說
[00:19:17.440 --> 00:19:19.640]  「祭物和禮物你不起悅
[00:19:19.640 --> 00:19:21.920]  你已經開通我的耳朵
[00:19:21.920 --> 00:19:25.440]  凡祭和贖罪祭非你所要」
[00:19:25.440 --> 00:19:26.640]  這裡說
[00:19:26.640 --> 00:19:30.520]  神是要開通他的耳朵
[00:19:30.520 --> 00:19:31.520]  所以
[00:19:31.520 --> 00:19:35.960]  如果我們說我們要完全聽得入
[00:19:35.960 --> 00:19:39.480]  又願意去聽上帝的命令
[00:19:39.480 --> 00:19:44.280]  這是一個刻意要去做的動作
[00:19:44.280 --> 00:19:46.840]  正因為人往往是聰耳不聞
[00:19:46.840 --> 00:19:48.720]  所以上帝就要做些事
[00:19:48.720 --> 00:19:50.800]  來將我們的耳垢清除
[00:19:50.800 --> 00:19:55.880]  令到我們可以聽得到上帝的聲音
[00:19:55.880 --> 00:19:58.840]  崇拜其中一個的目的
[00:19:58.840 --> 00:20:01.480]  就是要打開我們的心
[00:20:01.480 --> 00:20:07.400]  讓神進到我們心思意念的心心處
[00:20:07.400 --> 00:20:08.720]  問題就是
[00:20:08.720 --> 00:20:13.800]  究竟我們願意打開我們的心有多少?
[00:20:13.800 --> 00:20:15.080]  這個提醒
[00:20:15.080 --> 00:20:19.480]  在《箏言》裡面至得限度說了超過十次
[00:20:19.480 --> 00:20:23.160]  而其中《箏言》二十八章第九節的教導
[00:20:23.160 --> 00:20:27.440]  和我們今天這個主題不單是很相近
[00:20:27.440 --> 00:20:30.360]  兼且是更加強烈
[00:20:30.360 --> 00:20:32.080]  那次經文這樣說
[00:20:32.080 --> 00:20:33.800]  「轉而不聽律法的
[00:20:33.800 --> 00:20:37.560]  他的祈禱也為可憎」
[00:20:37.560 --> 00:20:38.880]  所以弟兄姊妹
[00:20:38.880 --> 00:20:41.520]  這個也是對我的提醒
[00:20:41.520 --> 00:20:44.560]  不要做愚昧人
[00:20:44.560 --> 00:20:46.400]  因為這樣做
[00:20:46.400 --> 00:20:53.000]  我們的祈禱是變為可憎
[00:20:53.000 --> 00:20:57.840]  今天大家來到這個殿去敬拜
[00:20:57.840 --> 00:21:00.440]  我不知道我們有沒有帶著一個士腩
[00:21:00.440 --> 00:21:04.360]  在這位聖潔的主的面前
[00:21:04.360 --> 00:21:06.160]  一個的心
[00:21:06.160 --> 00:21:12.440]  以致當我們帶著敬畏的心態而來的時候
[00:21:12.440 --> 00:21:18.160]  讓上帝去檢視我們的生命
[00:21:18.160 --> 00:21:20.000]  作為一個愚昧人
[00:21:20.000 --> 00:21:21.800]  最慘的就是
[00:21:21.800 --> 00:21:23.840]  第一節跟著那裡這樣說
[00:21:23.840 --> 00:21:29.440]  他們根本不知道所作的是惡
[00:21:29.440 --> 00:21:32.240]  先前提過訴羅的例子
[00:21:32.240 --> 00:21:34.240]  作者是要告訴我們
[00:21:34.240 --> 00:21:36.360]  這些愚昧人到了一個地步
[00:21:36.360 --> 00:21:40.000]  竟然不知道自己一面獻祭給神
[00:21:40.000 --> 00:21:42.880]  另一面又不聽祂的說話
[00:21:42.880 --> 00:21:46.560]  這樣做不單單是神不起悅
[00:21:46.560 --> 00:21:50.200]  而在神眼裡是一件惡事
[00:21:50.200 --> 00:21:53.280]  這個對每一個弟兄姊妹
[00:21:53.280 --> 00:21:54.880]  包括目者
[00:21:54.880 --> 00:21:57.040]  當然包括我在內
[00:21:57.040 --> 00:22:01.600]  是一個很嚴峻的警告
[00:22:01.600 --> 00:22:06.920]  特別在服事當中的肢體
[00:22:06.920 --> 00:22:12.000]  不要以為我們有奉獻給教會
[00:22:12.000 --> 00:22:14.120]  給外間的機構
[00:22:14.120 --> 00:22:16.280]  又或者我們參與若干的服事
