
[00:00:00.000 --> 00:00:05.000]  我們是天父,我們感謝祢再次帶我們回來看《創世紀》
[00:03:09.600 --> 00:03:11.200]  一個盒叫罪
[00:03:11.200 --> 00:03:12.900]  另一個盒叫恩典
[00:03:12.900 --> 00:03:16.300]  那你想到什麼東西可以放進去罪那個盒呢?
[00:03:16.300 --> 00:03:19.500]  想到什麼東西可以放進去恩典那個盒呢?
[00:03:19.500 --> 00:03:20.800]  接著我們看第五章
[00:03:20.800 --> 00:03:22.400]  一樣做同一個動作
[00:03:22.400 --> 00:03:24.600]  那你就開始明白他在做什麼了
[00:03:24.600 --> 00:03:28.000]  因為我們現在看的是
[00:03:28.000 --> 00:03:29.300]  創世紀第四章
[00:03:29.300 --> 00:03:32.200]  在第三章有一件很重要的事發生了
[00:03:32.200 --> 00:03:33.900]  就是罪入了這個世界
[00:03:33.900 --> 00:03:36.800]  第三章之前是沒有罪的
[00:03:36.800 --> 00:03:42.800]  第四章你就可以感覺到這個罪惡的興起了
[00:03:42.800 --> 00:03:44.700]  你都看到恩典的同在
[00:03:44.700 --> 00:03:46.300]  我給了這三點
[00:03:46.300 --> 00:03:50.500]  我今晚想很快地說五分鐘一點而已
[00:03:50.500 --> 00:03:51.200]  第一個
[00:03:51.200 --> 00:03:52.600]  該忍與牙白
[00:03:52.600 --> 00:03:54.700]  信心與共患
[00:03:54.700 --> 00:03:55.600]  第二
[00:03:55.600 --> 00:03:57.500]  活了又死了
[00:03:57.500 --> 00:03:59.100]  同行後被折
[00:03:59.100 --> 00:04:02.500]  你想不想到我在想什麼呢?
[00:04:02.500 --> 00:04:03.400]  第三
[00:04:03.400 --> 00:04:04.900]  上帝的樣式
[00:04:04.900 --> 00:04:06.300]  兒子的樣式
[00:04:06.300 --> 00:04:06.900]  OK
[00:04:06.900 --> 00:04:08.100]  喏
[00:04:08.100 --> 00:04:09.400]  第一件事
[00:04:09.400 --> 00:04:10.600]  我問那些年輕人
[00:04:10.600 --> 00:04:11.900]  我說
[00:04:11.900 --> 00:04:14.100]  你看第四章的時候
[00:04:14.100 --> 00:04:16.500]  你感覺到罪
[00:04:16.500 --> 00:04:17.300]  在哪一刻
[00:04:17.300 --> 00:04:18.800]  在哪一刻你感覺到罪
[00:04:18.800 --> 00:04:20.400]  罪入了這個世界了
[00:04:20.400 --> 00:04:22.600]  通常第一個反應就是
[00:04:22.600 --> 00:04:26.000]  該忍殺了牙白
[00:04:26.000 --> 00:04:29.300]  你被外面街的人進來
[00:04:29.300 --> 00:04:31.500]  你看完第四章
[00:04:31.500 --> 00:04:33.500]  你怎麼看到罪入了這個世界呢?
[00:04:33.500 --> 00:04:34.400]  你看看
[00:04:34.400 --> 00:04:36.900]  該忍殺了牙白
[00:04:36.900 --> 00:04:38.400]  但是有沒有留意
[00:04:38.400 --> 00:04:43.400]  其實這個不是罪興起的第一個徵象
[00:04:43.400 --> 00:04:45.000]  有沒有想過罪的興起
[00:04:45.000 --> 00:04:46.800]  第一個徵象是什麼呢?
[00:04:46.800 --> 00:04:49.200]  在該忍未殺牙白之前
[00:04:49.200 --> 00:04:50.400]  還有一件事發生了
[00:04:50.400 --> 00:04:52.500]  而那件事令到我們
[00:04:52.500 --> 00:04:55.400]  是很知道罪入了這個世界的
[00:04:55.400 --> 00:04:57.600]  那件事是什麼呢?
[00:04:57.600 --> 00:05:00.100]  憲制的問題
[00:05:00.100 --> 00:05:02.100]  憲制的問題
[00:05:02.100 --> 00:05:04.200]  該忍有沒有憲制呢?
[00:05:04.200 --> 00:05:05.400]  有
[00:05:05.400 --> 00:05:06.700]  他憲制的問題在哪裡
[00:05:06.700 --> 00:05:09.600]  我們之前說過了
[00:05:09.600 --> 00:05:13.400]  他沒有將最好的給上帝
[00:05:13.400 --> 00:05:17.100]  你怎麼看到罪對人的影響呢?
[00:05:17.100 --> 00:05:18.200]  第一
[00:05:18.200 --> 00:05:20.800]  人沒有將最好的給上帝
[00:05:20.800 --> 00:05:23.900]  我們今天在教會有一個很大的錯誤
[00:05:23.900 --> 00:05:27.700]  我們看到一個人肯侍奉已經是很好的了
[00:05:27.700 --> 00:05:28.300]  你明白嗎?
[00:05:28.300 --> 00:05:29.700]  他肯去彈琴
[00:05:29.700 --> 00:05:30.700]  他肯去做詩詩
[00:05:30.700 --> 00:05:33.400]  他肯去帶一些小歌
[00:05:33.400 --> 00:05:34.500]  大敬拜
[00:05:34.500 --> 00:05:35.400]  很好的了
[00:05:35.400 --> 00:05:36.700]  香港人
[00:05:36.700 --> 00:05:38.300]  很忙的
[00:05:38.300 --> 00:05:40.300]  我們從來沒有想過
[00:05:40.300 --> 00:05:42.400]  他的侍奉其實是
[00:05:42.400 --> 00:05:44.900]  罪的興起
[00:05:44.900 --> 00:05:45.300]  為什麼呢?
[00:05:45.300 --> 00:05:46.500]  因為那個侍奉的人
[00:05:46.500 --> 00:05:47.600]  很多時候我們都知道
[00:05:47.600 --> 00:05:49.100]  他只是求徒祈祈而已
[00:05:49.100 --> 00:05:51.000]  是不是?
[00:05:51.000 --> 00:05:53.200]  他的心完全不到位的
[00:05:53.200 --> 00:05:54.000]  但是我們說
[00:05:54.000 --> 00:05:55.000]  收貨了
[00:05:55.000 --> 00:05:56.600]  已經很好了
[00:05:56.600 --> 00:05:59.000]  你跟誰比呢?
[00:05:59.000 --> 00:06:00.300]  你跟其他人比
[00:06:00.300 --> 00:06:03.300]  還是你跟上帝比呢?
[00:06:03.300 --> 00:06:04.600]  聖經告訴我們
[00:06:04.600 --> 00:06:07.100]  第一件事我們看到罪的興起
[00:06:07.100 --> 00:06:09.800]  亞當夏娃墮落之後是什麼?
[00:06:09.800 --> 00:06:13.400]  人不將最好的給上帝
[00:06:13.400 --> 00:06:14.900]  相反來說
[00:06:14.900 --> 00:06:17.000]  如果我們今天要回到
[00:06:17.000 --> 00:06:18.300]  那個舊因
[00:06:18.300 --> 00:06:19.500]  什麼叫舊因?
[00:06:19.500 --> 00:06:22.400]  回到我們應該發生的事情
[00:06:22.400 --> 00:06:25.000]  回到應該發生的事情是什麼?
[00:06:25.000 --> 00:06:29.200]  應該要將最好的給上帝
[00:06:29.200 --> 00:06:30.000]  OK
[00:06:30.000 --> 00:06:32.500]  所以我和你很快再看這件事
[00:06:32.500 --> 00:06:37.200]  阿伯是牧羊的 該人是耕種的 耕地的
[00:06:37.200 --> 00:06:38.100]  過了一些日子
[00:06:38.100 --> 00:06:42.900]  該人拿地裡的出產為供物獻給耶和華
[00:06:42.900 --> 00:06:48.100]  阿伯也把他的羊群中投生的羊的脂肪獻上
[00:06:48.100 --> 00:06:49.700]  一個罪的興起
[00:06:49.700 --> 00:06:52.400]  你看到阿伯
[00:06:52.400 --> 00:06:55.100]  你看到該人沒有將最好的給上帝
[00:06:55.100 --> 00:06:58.200]  這是世上第一個很明顯的罪
[00:06:58.200 --> 00:07:00.900]  對於我來說完全不明顯
[00:07:00.900 --> 00:07:02.500]  我們覺得OK的
[00:07:02.500 --> 00:07:05.900]  他也不叫做回教會
[00:07:05.900 --> 00:07:08.500]  他也叫做真的貢獻
[00:07:08.500 --> 00:07:10.500]  他給多少我不知道
[00:07:10.500 --> 00:07:14.500]  但是他真的有錢放在口袋裡
[00:07:14.500 --> 00:07:15.800]  我們看不到
[00:07:15.800 --> 00:07:18.000]  這是一個很罪惡的事情
[00:07:18.000 --> 00:07:21.000]  當你不將最好的給上帝
[00:07:21.000 --> 00:07:22.100]  是一個很罪惡的事情
[00:07:22.100 --> 00:07:24.000]  但是我們看到因典的存在
[00:07:24.000 --> 00:07:25.400]  為什麼?
[00:07:25.400 --> 00:07:29.000]  因為有另外一個人將最好的給上帝
[00:07:29.000 --> 00:07:30.400]  看到嗎?
[00:07:30.400 --> 00:07:31.700]  在墮落的世界裡面
[00:07:31.700 --> 00:07:34.300]  應該是沒有人會將任何東西給上帝
[00:07:34.300 --> 00:07:36.100]  或者沒有人將最好的給上帝
[00:07:36.100 --> 00:07:39.300]  我們一方面看到罪惡
[00:07:39.300 --> 00:07:40.100]  在這個世界裡面
[00:07:40.100 --> 00:07:41.800]  但我們另一方面看到因典
[00:07:41.800 --> 00:07:43.400]  你也知道
[00:07:43.400 --> 00:07:47.100]  這兩個人代表這個世界兩種人
[00:07:47.100 --> 00:07:49.600]  最後就是基督徒、非基督徒
[00:07:49.600 --> 00:07:50.500]  什麼叫基督徒?
[00:07:50.500 --> 00:07:53.700]  將最好的給上帝
[00:07:53.700 --> 00:07:56.300]  什麼叫非基督徒?
[00:07:56.300 --> 00:07:58.200]  不將任何東西給上帝
[00:07:58.200 --> 00:08:01.000]  或者不將最好的給上帝
[00:08:01.000 --> 00:08:03.900]  這件事我們很難想像
[00:08:03.900 --> 00:08:04.900]  是不是?
[00:08:04.900 --> 00:08:06.100]  但是你看看
[00:08:06.100 --> 00:08:08.600]  舊約裡面的以色列人
[00:08:08.600 --> 00:08:10.500]  以色列人
[00:08:10.500 --> 00:08:11.900]  信不信耶和華?
[00:08:11.900 --> 00:08:12.800]  信
[00:08:12.800 --> 00:08:13.700]  謙不謙?
[00:08:13.700 --> 00:08:15.400]  謙
[00:08:15.400 --> 00:08:17.600]  耶和華經常說
[00:08:17.600 --> 00:08:18.800]  他的禮到了
[00:08:18.800 --> 00:08:20.400]  他的人到了
[00:08:20.400 --> 00:08:21.400]  他的心到了
[00:08:21.400 --> 00:08:24.500]  你用你的咀舌來敬拜我
[00:08:24.500 --> 00:08:29.600]  你的心在這個世界裡面
[00:08:29.600 --> 00:08:32.200]  耶和華看中了阿伯和他的貢物
[00:08:32.200 --> 00:08:34.000]  看不中
[00:08:34.000 --> 00:08:35.200]  那個人和他的貢物
[00:08:35.200 --> 00:08:37.400]  不是耶和華偏心
[00:08:37.400 --> 00:08:39.200]  在希伯來書很清楚
[00:08:39.200 --> 00:08:40.600]  恩爵信
[00:08:40.600 --> 00:08:42.700]  阿伯獻祭給上帝
[00:08:42.700 --> 00:08:45.500]  給該人的更美
[00:08:45.500 --> 00:08:46.700]  為什麼更美?
[00:08:46.700 --> 00:08:50.000]  不是因為一個有錢一點
[00:08:50.000 --> 00:08:52.000]  是因為一個將最好的給上帝
[00:08:52.000 --> 00:08:53.700]  所以你看到福音書裡面
[00:08:53.700 --> 00:08:54.800]  你見到那個女人
[00:08:54.800 --> 00:08:55.700]  寡婦
[00:08:55.700 --> 00:08:58.400]  將所有事情談妥
[00:08:58.400 --> 00:09:01.500]  這個就是真敬拜
[00:09:01.500 --> 00:09:03.300]  假敬拜是那些有錢人
[00:09:03.300 --> 00:09:05.800]  叮叮噹噹進去那個聖殿裡面
[00:09:05.800 --> 00:09:06.900]  你記得耶穌說的那個
[00:09:06.900 --> 00:09:11.200]  那個寡婦給了兩個班尼
[00:09:11.200 --> 00:09:14.300]  她說她給得比眾人都多
[00:09:14.300 --> 00:09:15.000]  為什麼多?
[00:09:15.000 --> 00:09:16.700]  不是算百分比
[00:09:16.700 --> 00:09:18.600]  不是算百分比
[00:09:18.600 --> 00:09:24.100]  她給得最多是因為祂將祂所有的給
[00:09:24.100 --> 00:09:26.300]  因此獲得了讚許的義人
[00:09:26.300 --> 00:09:28.400]  什麼叫信心的獻祭
[00:09:28.400 --> 00:09:36.100]  將最好的給上帝
[00:09:36.100 --> 00:09:37.600]  我想你再看看
[00:09:37.600 --> 00:09:40.300]  恩典的同在和罪惡的同在
[00:09:40.300 --> 00:09:41.700]  罪惡興起
[00:09:41.700 --> 00:09:43.000]  耶和華對該人說
[00:09:43.000 --> 00:09:45.400]  你為什麼生氣呢?
[00:09:45.400 --> 00:09:47.000]  你為什麼沉下念呢?
[00:09:47.000 --> 00:09:48.200]  你若做得對
[00:09:48.200 --> 00:09:51.200]  豈不仰起頭來嗎?
[00:09:51.200 --> 00:09:52.800]  你若做得不對
[00:09:52.800 --> 00:09:55.400]  罪就伏伏在你門前
[00:09:55.400 --> 00:09:56.800]  他想要控制你
[00:09:56.800 --> 00:09:59.900]  你卻要制服他
[00:09:59.900 --> 00:10:02.800]  你看到罪的
[00:10:02.800 --> 00:10:05.400]  在這裡要控制該人
[00:10:05.400 --> 00:10:06.500]  但是你看不看到恩典
[00:10:06.500 --> 00:10:07.300]  恩典是什麼?
[00:10:07.300 --> 00:10:12.200]  上帝呼喚該人賠改
[00:10:12.200 --> 00:10:14.600]  呼喚賠改是一個恩典
[00:10:14.600 --> 00:10:15.900]  如果上帝跟他說
[00:10:15.900 --> 00:10:17.500]  你沒事多好
[00:10:17.500 --> 00:10:19.000]  下次再努力一點
[00:10:19.000 --> 00:10:20.700]  這不是恩典
[00:10:20.700 --> 00:10:22.700]  呼喊賠改是一個恩典
[00:10:22.700 --> 00:10:25.500]  上帝很嚴肅地警告他
[00:10:25.500 --> 00:10:26.800]  當然很可惜
[00:10:26.800 --> 00:10:31.300]  他最後沒有回轉
[00:10:31.300 --> 00:10:36.100]  結果他就做了殺人的兇手
[00:10:36.100 --> 00:10:38.200]  但是這個故事裡面
[00:10:38.200 --> 00:10:39.600]  也有一個恩典
[00:10:39.600 --> 00:10:42.900]  上帝不讓他被人斬
[00:10:42.900 --> 00:10:44.400]  我不知道你認不認識這件事
[00:10:44.400 --> 00:10:47.800]  我剛才在小組給他看這個凶字
[00:10:47.800 --> 00:10:48.400]  這個凶字
[00:10:48.400 --> 00:10:50.600]  中國人的凶字很有趣
[00:10:50.600 --> 00:10:51.900]  是個輕字
[00:10:51.900 --> 00:10:53.500]  上面有個marker
[00:10:53.500 --> 00:10:55.600]  就叫做凶
[00:10:55.600 --> 00:10:57.800]  你看到嗎?
[00:10:57.800 --> 00:10:58.900]  誰是兇手?
[00:10:58.900 --> 00:11:00.600]  大佬?
[00:11:00.600 --> 00:11:01.800]  頭上有個marker
[00:11:01.800 --> 00:11:04.300]  那個就是兇手
[00:11:04.300 --> 00:11:08.600]  不是說中國文化是上帝如何啟示
[00:11:08.600 --> 00:11:10.600]  而是說假設這些
[00:11:10.600 --> 00:11:14.200]  都是人類歷史裡面一些很重要的故事
[00:11:14.200 --> 00:11:16.400]  有沒有可能傳到中國文化裡面?
[00:11:16.400 --> 00:11:17.000]  當然有
[00:11:17.000 --> 00:11:19.000]  所以中國人很厲害
[00:11:19.000 --> 00:11:21.200]  所以剛才我們也說
[00:11:21.200 --> 00:11:22.100]  船
[00:11:22.100 --> 00:11:23.900]  什麼叫船?
[00:11:23.900 --> 00:11:25.800]  一個洲上面有八個人
[00:11:25.800 --> 00:11:27.200]  就變成一艘大船
[00:11:27.200 --> 00:11:30.000]  那八個人就不是你和我家
[00:11:30.000 --> 00:11:31.100]  是挪威一家
[00:11:31.100 --> 00:11:33.300]  有很多這樣的東西
[00:11:33.300 --> 00:11:36.200]  但是不要覺得中國人很厲害
[00:11:36.200 --> 00:11:38.700]  和中國人很厲害是完全沒有關係的
[00:11:38.700 --> 00:11:40.600]  只不過我告訴你
[00:11:40.600 --> 00:11:42.000]  這些是歷史的一部分
[00:11:42.000 --> 00:11:44.400]  好,我現在給你看這個因典
[00:11:44.400 --> 00:11:46.400]  這個因典是什麼呢?
[00:11:46.400 --> 00:11:50.200]  當阿伯死了之後
[00:11:50.200 --> 00:11:52.800]  上帝讓他們有一個補替阿伯
[00:11:52.800 --> 00:11:56.000]  因為阿伯代表了敬虔那幫人
[00:11:56.000 --> 00:11:57.000]  由瑟特
[00:11:57.000 --> 00:11:58.000]  Zepp
[00:11:58.000 --> 00:11:59.000]  出來了
[00:11:59.000 --> 00:12:02.900]  他說上帝給我納了一個子嗣
[00:12:02.900 --> 00:12:04.300]  代替了阿伯
[00:12:04.300 --> 00:12:07.500]  因為該人殺了他
[00:12:07.500 --> 00:12:10.200]  瑟特也生了一個兒子名叫
[00:12:10.200 --> 00:12:14.300]  以羅嗣
[00:12:14.300 --> 00:12:17.500]  那時候人開始求告耶和華的名
[00:12:17.500 --> 00:12:20.800]  求告耶和華的名代表什麼?
[00:12:20.800 --> 00:12:23.200]  Call upon the Lord
[00:12:23.200 --> 00:12:24.500]  這是敬拜的意思
[00:12:24.500 --> 00:12:26.300]  我不知道你剛才有沒有說到
[00:12:26.300 --> 00:12:28.000]  其實這句話
[00:12:28.000 --> 00:12:32.800]  這一節聖經對於正在出埃及的人是很有意思的
[00:12:32.800 --> 00:12:37.600]  整本出埃及記可以用兩個
[00:12:37.600 --> 00:12:39.800]  求告耶和華來代替
[00:12:39.800 --> 00:12:42.500]  從第一個求告耶和華到第二個求告耶和華
[00:12:42.500 --> 00:12:45.500]  第一個求告耶和華叫求救
[00:12:45.500 --> 00:12:46.900]  求救耶和華
[00:12:46.900 --> 00:12:48.300]  求救了耶和華
[00:12:48.300 --> 00:12:49.800]  耶和華將他帶出來之後
[00:12:49.800 --> 00:12:50.700]  他要做什麼呢?
[00:12:50.700 --> 00:12:52.000]  做求告耶和華
[00:12:52.000 --> 00:12:53.200]  什麼叫求告耶和華?
[00:12:53.200 --> 00:12:55.000]  敬拜耶和華
[00:12:55.000 --> 00:12:56.400]  你明白嗎?
[00:12:56.400 --> 00:12:58.100]  以色列是我的長子
[00:12:58.100 --> 00:13:00.400]  我要將他拯救出來
[00:13:00.400 --> 00:13:01.700]  去做什麼?
[00:13:01.700 --> 00:13:03.100]  去敬拜我
[00:13:03.100 --> 00:13:04.200]  不是讓你自由
[00:13:04.200 --> 00:13:08.500]  然後自己喜歡做什麼就做什麼
[00:13:08.500 --> 00:13:09.600]  不是
[00:13:09.600 --> 00:13:13.900]  是你從你的那個bondage那裡出來
[00:13:13.900 --> 00:13:16.500]  以至你可以求告耶和華
[00:13:16.500 --> 00:13:19.000]  將你的一生奉獻給上帝
[00:13:19.000 --> 00:13:20.500]  但是這個求告耶和華
[00:13:20.500 --> 00:13:22.900]  是講述失敗的後代
[00:13:22.900 --> 00:13:24.500]  成為敬拜上帝的人
[00:13:24.500 --> 00:13:25.900]  是真料
[00:13:25.900 --> 00:13:27.000]  OK
[00:13:27.000 --> 00:13:29.800]  我現在想和大家看看這個家譜
[00:13:29.800 --> 00:13:32.500]  《寫實亞當後代的家譜》
[00:13:32.500 --> 00:13:34.300]  我暫時不讀這幾節
[00:13:34.300 --> 00:13:36.900]  因為我一會兒會回來讀這幾節
[00:13:36.900 --> 00:13:40.100]  亞當活到一百三十歲生了一個兒子
[00:13:40.100 --> 00:13:42.100]  樣式和他自己相似
[00:13:42.100 --> 00:13:45.100]  給他起名做失德
[00:13:45.100 --> 00:13:46.600]  亞當生了失德以後
[00:13:46.600 --> 00:13:47.900]  又活了八百年
[00:13:47.900 --> 00:13:49.700]  並且生兒育女
[00:13:49.700 --> 00:13:51.900]  我們很簡短的看看亞當的家譜
[00:13:51.900 --> 00:13:54.500]  亞當共活了九百三十年
[00:13:54.500 --> 00:13:57.100]  失德活了九百一十二年
[00:13:57.100 --> 00:14:00.800]  以拿氏活了九百零五年
[00:14:00.800 --> 00:14:04.300]  該南活了九百一十年
[00:14:04.300 --> 00:14:09.100]  馬勒烈共活了八百九十五年
[00:14:09.100 --> 00:14:13.200]  瓦烈共活了九百六十二年
[00:14:13.200 --> 00:14:15.700]  其實我還留意了一些
[00:14:15.700 --> 00:14:19.300]  有一個年紀最大的那個
[00:14:19.300 --> 00:14:21.200]  活了九百六十九年
[00:14:21.200 --> 00:14:23.400]  馬圖撒拉
[00:14:23.400 --> 00:14:25.200]  OK
[00:14:25.200 --> 00:14:27.500]  當你讀這個家譜的時候
[00:14:27.500 --> 00:14:31.900]  你有什麼感覺?
[00:14:31.900 --> 00:14:33.700]  嘩!為什麼這麼詳細?
[00:14:33.700 --> 00:14:34.900]  有很多人會問我
[00:14:34.900 --> 00:14:37.600]  特朗普真還是假?
[00:14:37.600 --> 00:14:40.300]  這個不是讓你想真假的
[00:14:40.300 --> 00:14:42.900]  如果你看到亞當活了
[00:14:42.900 --> 00:14:44.400]  活了這麼多九百多年
[00:14:44.400 --> 00:14:47.900]  你會將他放在哪個位置?
[00:14:47.900 --> 00:14:50.900]  恩典和罪惡哪個位置?
[00:14:50.900 --> 00:14:52.900]  恩典
[00:14:52.900 --> 00:14:55.300]  但你知道整個亞當的家譜
[00:14:55.300 --> 00:15:00.700]  最重要的是什麼?
[00:15:00.700 --> 00:15:03.800]  這個是最重要的一件事
[00:15:03.800 --> 00:15:05.800]  你不要經常在想他多少歲
[00:15:05.800 --> 00:15:07.800]  你明白嗎?
[00:15:07.800 --> 00:15:09.800]  你看漏眼了
[00:15:09.800 --> 00:15:11.000]  你看完這個家譜
[00:15:11.000 --> 00:15:13.000]  有一件事是不斷重複的
[00:15:13.000 --> 00:15:15.100]  應該能夠打中你的心
[00:15:15.100 --> 00:15:18.000]  就死了
[00:15:18.000 --> 00:15:19.700]  罪惡的力量
[00:15:19.700 --> 00:15:21.100]  你有沒有發現
[00:15:21.100 --> 00:15:23.000]  創世紀第五章
[00:15:23.000 --> 00:15:26.100]  是上帝在第二章至第三章裡面
[00:15:26.100 --> 00:15:27.700]  說那天你背叛我
[00:15:27.700 --> 00:15:28.800]  那天你必死
[00:15:28.800 --> 00:15:31.300]  之後的第一次有人死
[00:15:31.300 --> 00:15:33.300]  就是自然死
[00:15:33.300 --> 00:15:35.700]  之前那個就是被人謀殺
[00:15:35.700 --> 00:15:36.800]  這個家譜告訴你
[00:15:36.800 --> 00:15:40.700]  就死了
[00:15:40.700 --> 00:15:42.200]  告訴你
[00:15:42.200 --> 00:15:44.700]  罪惡的權勢在這個世界
[00:15:44.700 --> 00:15:46.800]  所以我們教會是很幸福的
[00:15:46.800 --> 00:15:50.000]  你每次去別人的喪禮
[00:15:50.000 --> 00:15:52.300]  你都會經歷到這件事
[00:15:52.300 --> 00:15:53.900]  就死了
[00:15:53.900 --> 00:15:55.700]  又死了
[00:15:55.700 --> 00:15:58.100]  又一宗
[00:15:58.100 --> 00:16:00.500]  罪惡的權勢
[00:16:00.500 --> 00:16:01.800]  但是因典的同在
[00:16:01.800 --> 00:16:03.000]  因典的同在在哪裡?
[00:16:03.000 --> 00:16:04.800]  在這裡
[00:16:04.800 --> 00:16:07.600]  這個是我們的盼望
[00:16:07.600 --> 00:16:10.100]  那個盼望不是活到九百多歲
[00:16:10.100 --> 00:16:11.300]  那個盼望在這裡
[00:16:11.300 --> 00:16:16.000]  以諾生馬圖撒拉之後
[00:16:16.000 --> 00:16:18.200]  與上帝同行三百年
[00:16:18.200 --> 00:16:20.200]  並且生兒育女
[00:16:20.200 --> 00:16:22.600]  以諾共活了三百六十五年
[00:16:22.600 --> 00:16:24.500]  以諾與上帝同行
[00:16:24.500 --> 00:16:25.900]  上帝把他接去
[00:16:25.900 --> 00:16:27.900]  他就不在了
[00:16:27.900 --> 00:16:31.000]  OK,因典在哪裡?
[00:16:31.000 --> 00:16:33.400]  第一,他與神同行
[00:16:33.400 --> 00:16:35.600]  什麼叫與神同行?
[00:16:35.600 --> 00:16:37.300]  上天山三百年
[00:16:37.300 --> 00:16:39.800]  在這裡練功
[00:16:39.800 --> 00:16:42.100]  你有沒有發現他與神同行的同時
[00:16:42.100 --> 00:16:44.700]  他在做什麼?
[00:16:44.700 --> 00:16:46.900]  生兒育女
[00:16:46.900 --> 00:16:48.900]  代表他有沒有離開這個世界
[00:16:48.900 --> 00:16:50.800]  上了天山?
