
[00:00:00.000 --> 00:00:04.000]  知不知道下星期五是甚麼日子呢?
[00:01:54.000 --> 00:01:56.000]  承傳生命,齊作門徒
[00:01:56.000 --> 00:01:58.000]  我不是說這件事
[00:01:58.000 --> 00:02:00.000]  是當我在這裡侍奉的時候
[00:02:00.000 --> 00:02:02.000]  快二十年,其實應該有二十年了
[00:02:02.000 --> 00:02:04.000]  我覺得裡面
[00:02:04.000 --> 00:02:06.000]  如果是傳承給大家的時候
[00:02:06.000 --> 00:02:08.000]  在我生命其中一件事
[00:02:08.000 --> 00:02:10.000]  就是在詩篇二十七篇第四節
[00:02:10.000 --> 00:02:12.000]  在詩篇二十七篇第四節
[00:02:12.000 --> 00:02:14.000]  是這樣說的,你幫我改了
[00:02:14.000 --> 00:02:16.000]  這個歌詞
[00:02:16.000 --> 00:02:18.000]  好,就是這一節了
[00:02:18.000 --> 00:02:20.000]  我們讀一讀這個情況
[00:02:20.000 --> 00:02:22.000]  有一件事
[00:02:22.000 --> 00:02:24.000]  我曾求告耶華
[00:02:24.000 --> 00:02:26.000]  我仍要尋求
[00:02:26.000 --> 00:02:28.000]  就是一生一世
[00:02:28.000 --> 00:02:30.000]  住在耶華的殿中
[00:02:30.000 --> 00:02:32.000]  沾揚她的榮美
[00:02:32.000 --> 00:02:34.000]  在她的殿裡求民
[00:02:34.000 --> 00:02:36.000]  這個就是我們今天裡面
[00:02:36.000 --> 00:02:38.000]  我想送給大家
[00:02:38.000 --> 00:02:40.000]  踏入一個新的年一年
[00:02:40.000 --> 00:02:42.000]  詩人大衛有一件事
[00:02:42.000 --> 00:02:44.000]  就是這件事
[00:02:44.000 --> 00:02:46.000]  其實就是這件事
[00:02:46.000 --> 00:02:48.000]  三件事
[00:02:48.000 --> 00:02:50.000]  住在耶華的殿中
[00:02:50.000 --> 00:02:52.000]  沾揚她的榮美,求民神
[00:02:52.000 --> 00:02:54.000]  不過又可能是一件事
[00:02:54.000 --> 00:02:56.000]  待會我們看看,可能盡量都是三件事
[00:02:56.000 --> 00:02:58.000]  為什麼大衛有這麼深的體會呢
[00:02:58.000 --> 00:03:00.000]  當大衛寫這篇詩的時候
[00:03:00.000 --> 00:03:02.000]  他是被人追殺的
[00:03:02.000 --> 00:03:04.000]  被數羅王追殺
[00:03:04.000 --> 00:03:06.000]  甚至追殺到一個地步
[00:03:06.000 --> 00:03:08.000]  在《撒慕爾記》上
[00:03:08.000 --> 00:03:10.000]  二十一章、二十二章
[00:03:10.000 --> 00:03:12.000]  他要扮傻,連父母都不能供養
[00:03:12.000 --> 00:03:14.000]  要放在另外一個外邦的王裡面
[00:03:14.000 --> 00:03:16.000]  但當他在這麼艱難的時候
[00:03:16.000 --> 00:03:18.000]  他仍然深信一件事
[00:03:18.000 --> 00:03:20.000]  就是上帝是他生命的保障
[00:03:20.000 --> 00:03:22.000]  兄弟們
[00:03:22.000 --> 00:03:24.000]  你有什麼這麼艱難
[00:03:24.000 --> 00:03:26.000]  艱難到你連父母都看不到的時候
[00:03:26.000 --> 00:03:28.000]  你可以寫一篇
[00:03:28.000 --> 00:03:30.000]  詩篇二十七篇
[00:03:30.000 --> 00:03:32.000]  不容易
[00:03:32.000 --> 00:03:34.000]  最近媽媽進了醫院
[00:03:34.000 --> 00:03:36.000]  都差不多一個月
[00:03:36.000 --> 00:03:38.000]  總是走不到
[00:03:38.000 --> 00:03:40.000]  醫生又想出
[00:03:40.000 --> 00:03:42.000]  但我們又不知道怎麼照顧他們
[00:03:42.000 --> 00:03:44.000]  但我心裡面都忐忑一樣
[00:03:44.000 --> 00:03:46.000]  更何況大衛
[00:03:46.000 --> 00:03:48.000]  在這個情況裡面
[00:03:48.000 --> 00:03:50.000]  他連父母都供養不到
[00:03:50.000 --> 00:03:52.000]  要放下給別人
[00:03:52.000 --> 00:03:54.000]  因為根本是拖著
[00:03:54.000 --> 00:03:56.000]  所以他只能扮瘋在這個洞躲
[00:03:56.000 --> 00:03:58.000]  在那個洞躲
[00:03:58.000 --> 00:04:00.000]  躲來躲去
[00:04:00.000 --> 00:04:02.000]  不過當他出來
[00:04:02.000 --> 00:04:04.000]  當他做回皇帝的時候
[00:04:04.000 --> 00:04:06.000]  當他生命裡面再記憶的時候
[00:04:06.000 --> 00:04:08.000]  他就想起這件事
[00:04:08.000 --> 00:04:10.000]  所以他寫了詩篇二十七篇
[00:04:10.000 --> 00:04:12.000]  兄弟們
[00:04:12.000 --> 00:04:14.000]  在這過程裡面經歷怎麼樣
[00:04:14.000 --> 00:04:16.000]  但我深信你怎麼艱苦都好
[00:04:16.000 --> 00:04:18.000]  耶穌面對過
[00:04:18.000 --> 00:04:20.000]  大衛都面對過
[00:04:20.000 --> 00:04:22.000]  我們一起來讀
[00:04:22.000 --> 00:04:24.000]  在詩篇二十七篇
[00:04:24.000 --> 00:04:26.000]  我選照是第一至第六節
[00:04:26.000 --> 00:04:28.000]  因為太長
[00:04:28.000 --> 00:04:30.000]  我一起讀
[00:04:30.000 --> 00:04:32.000]  因為一至六節是他心靈的感受
[00:04:32.000 --> 00:04:34.000]  之後那些是他一篇的土文
[00:04:34.000 --> 00:04:36.000]  我們一起讀讀這六節經文
[00:04:36.000 --> 00:04:38.000]  預備一二三
[00:04:38.000 --> 00:04:40.000]  耶和華是我的亮光
[00:04:40.000 --> 00:04:42.000]  是我的拯救
[00:04:42.000 --> 00:04:44.000]  我還怕誰呢
[00:04:44.000 --> 00:04:46.000]  耶和華是我的性命的保障
[00:04:46.000 --> 00:04:48.000]  我還懼誰呢
[00:04:48.000 --> 00:04:50.000]  那作惡的
[00:04:50.000 --> 00:04:52.000]  就是我的仇敵
[00:04:52.000 --> 00:04:54.000]  前來吃我肉的時候
[00:04:54.000 --> 00:04:56.000]  就半跌撲倒
[00:04:56.000 --> 00:04:58.000]  雖有軍兵安然攻擊我
[00:04:58.000 --> 00:05:00.000]  我的心也不害怕
[00:05:00.000 --> 00:05:02.000]  雖然興起
[00:05:02.000 --> 00:05:04.000]  刀兵攻擊我
[00:05:04.000 --> 00:05:06.000]  我必營救安穩
[00:05:06.000 --> 00:05:08.000]  有一件事
[00:05:08.000 --> 00:05:10.000]  我曾求告耶和華
[00:05:10.000 --> 00:05:12.000]  我仍要尋求
[00:05:12.000 --> 00:05:14.000]  就是一生一世
[00:05:14.000 --> 00:05:16.000]  住在耶和華的殿中
[00:05:16.000 --> 00:05:18.000]  沾養他的榮美
[00:05:18.000 --> 00:05:20.000]  在他的殿裡求民
[00:05:20.000 --> 00:05:22.000]  因為我遭遇患難
[00:05:22.000 --> 00:05:24.000]  他必暗暗地保守我
[00:05:24.000 --> 00:05:26.000]  在他的亭子裡
[00:05:26.000 --> 00:05:28.000]  把我藏在
[00:05:28.000 --> 00:05:30.000]  他帳幕的隱密處
[00:05:30.000 --> 00:05:32.000]  將我高舉在盤石上
[00:05:32.000 --> 00:05:34.000]  現在
[00:05:34.000 --> 00:05:36.000]  我得意忘形
[00:05:36.000 --> 00:05:38.000]  高過四面的仇敵
[00:05:38.000 --> 00:05:40.000]  我要在他的帳幕裡
[00:05:40.000 --> 00:05:42.000]  寬然獻祭
[00:05:42.000 --> 00:05:44.000]  我要唱詩
[00:05:44.000 --> 00:05:46.000]  歌頌耶和華
[00:05:46.000 --> 00:05:48.000]  大家讀完呢
[00:05:48.000 --> 00:05:50.000]  有沒有什麼心裡面的感受
[00:05:50.000 --> 00:05:52.000]  不要緊
[00:05:52.000 --> 00:05:54.000]  慢慢來好不好
[00:05:54.000 --> 00:05:56.000]  就算今天我說完你都沒有
[00:05:56.000 --> 00:05:58.000]  你今天回去再看一次
[00:05:58.000 --> 00:06:00.000]  今天回去看一次不只
[00:06:00.000 --> 00:06:02.000]  明天再看一次
[00:06:02.000 --> 00:06:04.000]  讓大衛在最艱難的時候
[00:06:04.000 --> 00:06:06.000]  成為我們的幫助
[00:06:06.000 --> 00:06:08.000]  雖然過年難
[00:06:08.000 --> 00:06:10.000]  但年年過
[00:06:10.000 --> 00:06:12.000]  靠著上帝恩典一步步過
[00:06:12.000 --> 00:06:14.000]  我坐在當中寫了這篇詩篇
[00:06:14.000 --> 00:06:16.000]  其實我只講了兩節
[00:06:16.000 --> 00:06:18.000]  如果等下聽我講完
[00:06:18.000 --> 00:06:20.000]  就知道只有那兩節
[00:06:20.000 --> 00:06:22.000]  第一節是什麼
[00:06:22.000 --> 00:06:24.000]  27篇
[00:06:24.000 --> 00:06:26.000]  信心裡面的宣告
[00:06:26.000 --> 00:06:28.000]  其實在耶和華
[00:06:28.000 --> 00:06:30.000]  在詩篇大衛說
[00:06:30.000 --> 00:06:32.000]  如果說是信心的宣告
[00:06:32.000 --> 00:06:34.000]  基督的信仰裡面
[00:06:34.000 --> 00:06:36.000]  基督教的信仰
[00:06:36.000 --> 00:06:38.000]  我不講基督教
[00:06:38.000 --> 00:06:40.000]  基督的信仰不是一個教
[00:06:40.000 --> 00:06:42.000]  所以我說是基督的信仰
[00:06:42.000 --> 00:06:44.000]  跟家人說好不好
[00:06:44.000 --> 00:06:46.000]  基督信仰
[00:06:46.000 --> 00:06:48.000]  你聽人說我信什麼
[00:06:48.000 --> 00:06:50.000]  我信基督教
[00:06:50.000 --> 00:06:52.000]  我是外行人
[00:06:52.000 --> 00:06:54.000]  你不是真的拿到精髓
[00:06:54.000 --> 00:06:56.000]  所以將來你在小組也好
[00:06:56.000 --> 00:06:58.000]  你在其他都好
[00:06:58.000 --> 00:07:00.000]  你信什麼我信基督教
[00:07:00.000 --> 00:07:02.000]  即是說
[00:07:02.000 --> 00:07:04.000]  他對基督的精神
[00:07:04.000 --> 00:07:06.000]  不是很明白
[00:07:06.000 --> 00:07:08.000]  基督的信仰是一個信心的行動
[00:07:08.000 --> 00:07:10.000]  什麼叫信心的行動
[00:07:10.000 --> 00:07:12.000]  你知不知道今天我們有一個最大的盼望
[00:07:12.000 --> 00:07:14.000]  知不知道
[00:07:14.000 --> 00:07:16.000]  我稍微提一下
[00:07:16.000 --> 00:07:18.000]  不是赦免我們的罪
[00:07:18.000 --> 00:07:20.000]  也不是等於會相交
[00:07:20.000 --> 00:07:22.000]  是怎樣
[00:07:22.000 --> 00:07:24.000]  有一天在天上
[00:07:24.000 --> 00:07:26.000]  沒有世上的痛苦
[00:07:26.000 --> 00:07:28.000]  沒有憂慮沒有工作
[00:07:28.000 --> 00:07:30.000]  神給我們一個應許
[00:07:30.000 --> 00:07:32.000]  不過這個信心真的要憑信心去接受
[00:07:32.000 --> 00:07:34.000]  不過我們還沒有
[00:07:34.000 --> 00:07:36.000]  不過在地上
[00:07:36.000 --> 00:07:38.000]  稍微可以經歷多一下
[00:07:38.000 --> 00:07:40.000]  剛才的經歷你開不開心
[00:07:40.000 --> 00:07:42.000]  你覺不覺得被神捉摸
[00:07:42.000 --> 00:07:44.000]  如果你不覺得
[00:07:44.000 --> 00:07:46.000]  你再回去幾次
[00:07:46.000 --> 00:07:48.000]  否則在天上會悶到抽筋
[00:07:48.000 --> 00:07:50.000]  所以我們在地上
[00:07:50.000 --> 00:07:52.000]  要學習經歷天上的
[00:07:52.000 --> 00:07:54.000]  所以一個信心的行動
[00:07:54.000 --> 00:07:56.000]  基督教或者基督的信仰是一個信心的行動
[00:07:56.000 --> 00:07:58.000]  基於上帝的信實
[00:07:58.000 --> 00:08:00.000]  和上帝的救贖
[00:08:00.000 --> 00:08:02.000]  所以當我繼續講信心的宣告
[00:08:02.000 --> 00:08:04.000]  還沒有講什麼亮光
[00:08:04.000 --> 00:08:06.000]  保障 拯救的時候
[00:08:06.000 --> 00:08:08.000]  我先看看什麼是信心
[00:08:08.000 --> 00:08:10.000]  其實如果講信心
[00:08:10.000 --> 00:08:12.000]  阿伯拉罕我們可能很熟
[00:08:12.000 --> 00:08:14.000]  他記述他一個
[00:08:14.000 --> 00:08:16.000]  當他年老的時候得子
[00:08:16.000 --> 00:08:18.000]  有一個叫以撒
[00:08:18.000 --> 00:08:20.000]  上帝叫他去將以撒
[00:08:20.000 --> 00:08:22.000]  帶上以撒去獻祭
[00:08:22.000 --> 00:08:24.000]  他的兒子都很聰明
[00:08:24.000 --> 00:08:26.000]  爸爸的羊羔在哪裡
[00:08:26.000 --> 00:08:28.000]  阿伯拉罕說什麼
[00:08:28.000 --> 00:08:30.000]  安慰他的兒子 上帝必預備
[00:08:30.000 --> 00:08:32.000]  當他整好柴了
[00:08:32.000 --> 00:08:34.000]  把兒子放上去預備
[00:08:34.000 --> 00:08:36.000]  兒子其實都知道沒有了
[00:08:36.000 --> 00:08:38.000]  他準備撒的時候
[00:08:38.000 --> 00:08:40.000]  上帝跟他說什麼
[00:08:40.000 --> 00:08:42.000]  不要動 如果我今天包青天
[00:08:42.000 --> 00:08:44.000]  且慢
[00:08:44.000 --> 00:08:46.000]  然後上帝告訴你
[00:08:46.000 --> 00:08:48.000]  我知道你的心
[00:08:48.000 --> 00:08:50.000]  然後神的羔羊預備
[00:08:50.000 --> 00:08:52.000]  其實這樣描述
[00:08:52.000 --> 00:08:54.000]  看不到他的信心
[00:08:54.000 --> 00:08:56.000]  厲害的厲害在羅馬書
[00:08:56.000 --> 00:08:58.000]  他說他相信
[00:08:58.000 --> 00:09:00.000]  神能叫死人復活
[00:09:00.000 --> 00:09:02.000]  當阿伯拉罕
[00:09:02.000 --> 00:09:04.000]  預備插
[00:09:04.000 --> 00:09:06.000]  插上他的兒子的時候
[00:09:06.000 --> 00:09:08.000]  他相信上帝都會叫他的兒子
[00:09:08.000 --> 00:09:10.000]  可以從死裡復活
[00:09:10.000 --> 00:09:12.000]  插的只是一個儀式
[00:09:12.000 --> 00:09:14.000]  這一下很厲害
[00:09:14.000 --> 00:09:16.000]  你們有沒有想到這個
[00:09:16.000 --> 00:09:18.000]  這個就是
[00:09:18.000 --> 00:09:20.000]  阿伯拉罕的信心
[00:09:20.000 --> 00:09:22.000]  上帝提升他
[00:09:22.000 --> 00:09:24.000]  第一個名字就給他
[00:09:24.000 --> 00:09:26.000]  由阿伯拉罕透過上帝
[00:09:26.000 --> 00:09:28.000]  作為的時候
[00:09:28.000 --> 00:09:30.000]  上帝得到的名字就是耶和華
[00:09:30.000 --> 00:09:32.000]  上帝必預備
[00:09:32.000 --> 00:09:34.000]  大家看上帝
[00:09:34.000 --> 00:09:36.000]  預備的時候
[00:09:36.000 --> 00:09:38.000]  我還沒有說第一個信心
[00:09:38.000 --> 00:09:40.000]  如果大家
[00:09:40.000 --> 00:09:42.000]  認識我去年都有
[00:09:42.000 --> 00:09:44.000]  一個
[00:09:44.000 --> 00:09:46.000]  感恩節
[00:09:46.000 --> 00:09:48.000]  你知道我兒子住在我附近
[00:09:48.000 --> 00:09:50.000]  的時候這個見證
[00:09:50.000 --> 00:09:52.000]  我今天不說
[00:09:52.000 --> 00:09:54.000]  神的預備非常豐富
[00:09:54.000 --> 00:09:56.000]  有機會再告訴你
[00:09:56.000 --> 00:09:58.000]  我想說另一個房屋的供應
[00:09:58.000 --> 00:10:00.000]  最近我們建了一個小組組員
[00:10:00.000 --> 00:10:02.000]  他有一間居屋
[00:10:02.000 --> 00:10:04.000]  有一間公屋
[00:10:04.000 --> 00:10:06.000]  他爸爸一早為他預備
[00:10:06.000 --> 00:10:08.000]  那時候的爸爸真好
[00:10:08.000 --> 00:10:10.000]  十幾年前幫他申請一間
[00:10:10.000 --> 00:10:12.000]  所以他結婚的時候就有一間公屋
[00:10:12.000 --> 00:10:14.000]  結婚之後
[00:10:14.000 --> 00:10:16.000]  他就想買一間居屋
[00:10:16.000 --> 00:10:18.000]  找遍很多的地方
[00:10:18.000 --> 00:10:20.000]  將他長話短說
[00:10:20.000 --> 00:10:22.000]  在每個找的期間裏面
[00:10:22.000 --> 00:10:24.000]  上帝好像為他開路
[00:10:24.000 --> 00:10:26.000]  不對的就遮了一隻眼
[00:10:26.000 --> 00:10:32.000]  中招的又不讓他買
[00:10:32.000 --> 00:10:34.000]  原來買居屋很多奇怪的東西
[00:10:34.000 --> 00:10:36.000]  但是我們感謝主
[00:10:36.000 --> 00:10:38.000]  他買到一間
[00:10:38.000 --> 00:10:40.000]  很理想的地方
[00:10:40.000 --> 00:10:42.000]  我想說一個情況就是
[00:10:42.000 --> 00:10:44.000]  借用上帝的屬性
[00:10:44.000 --> 00:10:48.000]  和以來亞伯拉克信心的宣告
[00:10:48.000 --> 00:10:52.000]  仍然臨在你和我們身上
[00:10:52.000 --> 00:10:54.000]  我不知道大家有什麼要經歷
[00:10:54.000 --> 00:10:56.000]  如果你要經歷的時候
[00:10:56.000 --> 00:10:58.000]  當他繼續說耶和華信心的宣告的時候
[00:10:58.000 --> 00:11:00.000]  你就將這個名字放在心裏
[00:11:00.000 --> 00:11:02.000]  好 踏入新的一年
[00:11:02.000 --> 00:11:04.000]  我們不說他什麼一年
[00:11:04.000 --> 00:11:06.000]  總之新的一年 中國人最好有兩個年
[00:11:06.000 --> 00:11:10.000]  我們要經歷耶和華在我們當中的供應
[00:11:10.000 --> 00:11:14.000]  Amen
[00:11:14.000 --> 00:11:16.000]  你說阿們就快來了
[00:11:16.000 --> 00:11:18.000]  你就拿著這個
[00:11:18.000 --> 00:11:20.000]  第二件事就是
[00:11:20.000 --> 00:11:22.000]  因為亞伯拉克這個情況
[00:11:22.000 --> 00:11:24.000]  所以他可以稱為信心之父
[00:11:24.000 --> 00:11:26.000]  不過我今天不是說信心
[00:11:26.000 --> 00:11:28.000]  我只是說大衛的信心的宣告
[00:11:28.000 --> 00:11:30.000]  以中為此
[00:11:30.000 --> 00:11:32.000]  所謂以中為此
[00:11:32.000 --> 00:11:36.000]  就是當大衛寫這篇詩篇的時候
[00:11:36.000 --> 00:11:40.000]  剛才說他受逼迫姦害的時候
[00:11:40.000 --> 00:11:42.000]  他寫了27篇第一節
[00:11:42.000 --> 00:11:44.000]  不過當我們看到
[00:11:44.000 --> 00:11:46.000]  第27篇第二節 第三節
[00:11:46.000 --> 00:11:48.000]  第五節 第六節的時候
[00:11:48.000 --> 00:11:54.000]  你就知道他為什麼要寫27篇第一節
[00:11:54.000 --> 00:11:56.000]  我不知道我的powerpoint裡面有沒有
[00:11:56.000 --> 00:11:58.000]  因為我沒有預備
[00:11:58.000 --> 00:12:00.000]  我再讀一次 如果有的話就用聖經
[00:12:00.000 --> 00:12:02.000]  我們看看27篇第二節
[00:12:02.000 --> 00:12:04.000]  他說那作惡的是我的仇敵
[00:12:04.000 --> 00:12:06.000]  他吃我肉的時候就撲倒
[00:12:06.000 --> 00:12:08.000]  原來那些人想動他的時候
[00:12:08.000 --> 00:12:10.000]  可以說是掃羅
[00:12:10.000 --> 00:12:12.000]  想去抓他的時候被他撲倒
[00:12:12.000 --> 00:12:14.000]  大家聽到掃羅去殺大衛的時候
[00:12:14.000 --> 00:12:16.000]  有一次掃羅進了一個洞
[00:12:16.000 --> 00:12:18.000]  大衛又進了一個洞
[00:12:18.000 --> 00:12:20.000]  不過大衛就看到掃羅在大解
[00:12:20.000 --> 00:12:22.000]  動他最好時間
[00:12:22.000 --> 00:12:24.000]  不過他沒有
[00:12:24.000 --> 00:12:26.000]  所以聖驗證就是
[00:12:26.000 --> 00:12:28.000]  那個作惡要在我仇敵的時候
[00:12:28.000 --> 00:12:30.000]  想來抓我吃我肉的時候
[00:12:30.000 --> 00:12:32.000]  他都會跌倒
[00:12:32.000 --> 00:12:34.000]  清安營在我周圍
[00:12:34.000 --> 00:12:36.000]  掃羅很多兵
[00:12:36.000 --> 00:12:38.000]  因為大衛當時只是一個小卒或將軍
[00:12:38.000 --> 00:12:40.000]  但是要被掃羅逼到沒地方
[00:12:40.000 --> 00:12:42.000]  他說我心仍然不害怕
[00:12:42.000 --> 00:12:44.000]  雖然聽到刀兵攻擊我
[00:12:44.000 --> 00:12:46.000]  我仍舊安穩
[00:12:46.000 --> 00:12:48.000]  然後第五節
[00:12:48.000 --> 00:12:50.000]  因我遭遇的患難
[00:12:50.000 --> 00:12:54.000]  神必暗暗保守我
[00:12:54.000 --> 00:12:56.000]  兄弟姐妹們
[00:12:56.000 --> 00:12:58.000]  我們真的要在聽完這篇導讀
[00:12:58.000 --> 00:13:00.000]  回去或者明天的時候
[00:13:00.000 --> 00:13:02.000]  你要想想
[00:13:02.000 --> 00:13:04.000]  今天我們能夠平靜安穩
[00:13:04.000 --> 00:13:06.000]  是神真的暗暗保守我
[00:13:06.000 --> 00:13:08.000]  詩人寫得非常之好
[00:13:08.000 --> 00:13:10.000]  他還寫了什麼
[00:13:10.000 --> 00:13:14.000]  把我藏在帳幕的隱密處
[00:13:14.000 --> 00:13:16.000]  帳幕其實都沒有什麼隱密處
[00:13:16.000 --> 00:13:18.000]  不過還可以在一些隱密的地方
[00:13:18.000 --> 00:13:20.000]  然後把我高舉在盤石上
[00:13:20.000 --> 00:13:22.000]  盤石是什麼
[00:13:22.000 --> 00:13:24.000]  當你有什麼大洪水的時候
[00:13:24.000 --> 00:13:26.000]  大艱難的時候
[00:13:26.000 --> 00:13:28.000]  他仍然穩定在那裏
[00:13:28.000 --> 00:13:30.000]  我們今天不知道什麼叫洪水
[00:13:30.000 --> 00:13:32.000]  但是當時的情況
[00:13:32.000 --> 00:13:34.000]  當在以色列的地方
[00:13:34.000 --> 00:13:36.000]  如果洪水一落場
[00:13:36.000 --> 00:13:38.000]  大雨很大的時候
[00:13:38.000 --> 00:13:40.000]  你是根本不能走的
[00:13:40.000 --> 00:13:42.000]  唯一的地方是站在盤石上
[00:13:42.000 --> 00:13:44.000]  如果今天跟大家說
[00:13:44.000 --> 00:13:46.000]  洪水來到這裏
[00:13:46.000 --> 00:13:48.000]  當然是上三樓
[00:13:48.000 --> 00:13:50.000]  一路上
[00:13:50.000 --> 00:13:52.000]  好,我想讓你知道
[00:13:52.000 --> 00:13:54.000]  當大衛有這個體驗的時候
[00:13:54.000 --> 00:13:56.000]  他作了生命裏面三個宣告
[00:13:56.000 --> 00:13:58.000]  第一個宣告
[00:13:58.000 --> 00:14:00.000]  就是
[00:14:00.000 --> 00:14:02.000]  耶和華是我的亮光
[00:14:02.000 --> 00:14:06.000]  光這個or字
[00:14:06.000 --> 00:14:08.000]  其實在這個詩篇裏面
[00:14:08.000 --> 00:14:10.000]  其實一個意思就是
[00:14:10.000 --> 00:14:12.000]  生命和快樂
[00:14:12.000 --> 00:14:14.000]  耶和華就是我的什麼
[00:14:14.000 --> 00:14:16.000]  生命和快樂
[00:14:16.000 --> 00:14:20.000]  跟大衛的經歷有什麼關係
[00:14:20.000 --> 00:14:22.000]  但是再細心一點
[00:14:22.000 --> 00:14:24.000]  其實當我們在基督的信仰
[00:14:24.000 --> 00:14:26.000]  再回到聖經的時候
[00:14:26.000 --> 00:14:28.000]  光可以是一個指引
[00:14:28.000 --> 00:14:30.000]  括著什麼月呢
[00:14:30.000 --> 00:14:32.000]  其實我想說
[00:14:32.000 --> 00:14:34.000]  我有個孫
[00:14:34.000 --> 00:14:36.000]  如果你剛剛結婚
[00:14:36.000 --> 00:14:38.000]  你有兒子
[00:14:38.000 --> 00:14:40.000]  你就講你的兒子
[00:14:40.000 --> 00:14:42.000]  你的女兒
[00:14:42.000 --> 00:14:44.000]  當你長大了
[00:14:44.000 --> 00:14:46.000]  你的兒女長大了
[00:14:46.000 --> 00:14:48.000]  你就會講孫
[00:14:48.000 --> 00:14:50.000]  我的兒子將我的大孫
[00:14:50.000 --> 00:14:52.000]  即是他的女兒
[00:14:52.000 --> 00:14:54.000]  這個跟這篇信息有關
[00:14:54.000 --> 00:14:56.000]  月是什麼意思呢
[00:14:56.000 --> 00:14:58.000]  月當然和太陽
[00:14:58.000 --> 00:15:00.000]  很不同太陽很光
[00:15:00.000 --> 00:15:02.000]  但是月就在黑暗當中
[00:15:02.000 --> 00:15:04.000]  能夠被人照耀
[00:15:04.000 --> 00:15:06.000]  我的兒子是八九出世
[00:15:06.000 --> 00:15:08.000]  他也都經歷過
[00:15:08.000 --> 00:15:10.000]  佔中建了一間屋在那裏
[00:15:10.000 --> 00:15:12.000]  不過他知道
[00:15:12.000 --> 00:15:14.000]  這個香港裏面
[00:15:14.000 --> 00:15:16.000]  似乎
[00:15:16.000 --> 00:15:18.000]  如果灰的說
[00:15:18.000 --> 00:15:20.000]  真的沒有了
[00:15:20.000 --> 00:15:22.000]  所以他承然想將他的盼望
[00:15:22.000 --> 00:15:24.000]  記載在下一代
[00:15:24.000 --> 00:15:26.000]  所以他想改一個名字
[00:15:26.000 --> 00:15:28.000]  在女兒裏面叫月
