
[00:00:00.000 --> 00:00:03.000]  鄧小妹 早晨 仍然早晨
[00:04:34.440 --> 00:04:37.440]  有很多的攻擊和迫害
[00:04:37.440 --> 00:04:39.440]  這是外面的問題
[00:04:39.440 --> 00:04:42.440]  在群體的中間也有一些假先知
[00:04:42.440 --> 00:04:44.440]  書裏面也有說出來
[00:04:44.440 --> 00:04:47.440]  有很多不同的教導
[00:04:47.440 --> 00:04:49.440]  有很多影響
[00:04:49.440 --> 00:04:53.440]  所以約翰就寫了這本書給群體鼓勵他們
[00:04:53.440 --> 00:04:56.440]  這本書有一個特別的地方
[00:04:56.440 --> 00:04:58.440]  就是看上去很容易看
[00:04:58.440 --> 00:05:00.440]  看真一點就很難看
[00:05:00.440 --> 00:05:02.440]  為什麼呢?因為它寫得很亂
[00:05:02.440 --> 00:05:04.440]  寫得沒有什麼秩序的感覺
[00:05:04.440 --> 00:05:06.440]  是從從復復這樣說的
[00:05:06.440 --> 00:05:07.440]  這裡說一句
[00:05:07.440 --> 00:05:09.440]  跳了一會兒又說同一樣東西
[00:05:09.440 --> 00:05:13.440]  你覺得它的組織是很困難的
[00:05:13.440 --> 00:05:18.440]  不過後來我看了一位學者
[00:05:18.440 --> 00:05:22.440]  新英國的一位牧師叫John Stock
[00:05:22.440 --> 00:05:23.440]  施托特
[00:05:23.440 --> 00:05:25.440]  可能有些人都認識他
[00:05:25.440 --> 00:05:28.440]  他對這本書有一個很好的簡介
[00:05:28.440 --> 00:05:30.440]  他告訴我這樣看會比較容易
[00:05:30.440 --> 00:05:33.440]  他就將這本書裏面出現了三節聖經
[00:05:33.440 --> 00:05:35.440]  什麼是說謊
[00:05:35.440 --> 00:05:38.440]  插出來剛剛有三節
[00:05:38.440 --> 00:05:41.440]  我們試試看這三節聖經是怎樣說的
[00:05:41.440 --> 00:05:43.440]  以致明白這本書是怎樣說的
[00:05:43.440 --> 00:05:45.440]  第一個是一章第六節
[00:05:45.440 --> 00:05:47.440]  約翰的書一章第六節
[00:05:47.440 --> 00:05:49.440]  我們讀一次好嗎?請
[00:05:58.440 --> 00:06:01.440]  這裡說的是第一次說說方話
[00:06:01.440 --> 00:06:02.440]  他說那裏有些人
[00:06:02.440 --> 00:06:03.440]  在一個群體中間
[00:06:03.440 --> 00:06:04.440]  有些人是這樣的
[00:06:04.440 --> 00:06:06.440]  說和神一起相交
[00:06:06.440 --> 00:06:07.440]  有很密切的關係
[00:06:07.440 --> 00:06:09.440]  和神一起是很好的
[00:06:09.440 --> 00:06:11.440]  不過仍然是黑暗旅行
[00:06:11.440 --> 00:06:14.440]  暗示他們在道德上
[00:06:14.440 --> 00:06:18.440]  在行為上有很多不對的、不好的行為
[00:06:18.440 --> 00:06:20.440]  所以他說這些人
[00:06:20.440 --> 00:06:22.440]  他說與神相交其實是說謊
[00:06:22.440 --> 00:06:24.440]  因為他們不肯真理
[00:06:24.440 --> 00:06:25.440]  這是第一個
[00:06:25.440 --> 00:06:28.440]  第二個就是在二章二十二節
[00:06:28.440 --> 00:06:29.440]  請讀
[00:06:29.440 --> 00:06:40.440]  他從第二個角度去說
[00:06:40.440 --> 00:06:42.440]  哪些人的說謊是怎樣的
[00:06:42.440 --> 00:06:44.440]  他說他們是基督的
[00:06:44.440 --> 00:06:45.440]  他們是什麼人呢
[00:06:45.440 --> 00:06:47.440]  是不認耶穌是基督的
[00:06:47.440 --> 00:06:48.440]  不認父和子
[00:06:48.440 --> 00:06:51.440]  剛剛那個是說他們的行為
[00:06:51.440 --> 00:06:53.440]  不肯真理在黑暗裏面
[00:06:53.440 --> 00:06:57.440]  其實是在說他們在神學或教義上的一個問題
[00:06:57.440 --> 00:07:00.440]  就是不認耶穌是基督的
[00:07:00.440 --> 00:07:02.440]  因為約翰夫林比也說
[00:07:02.440 --> 00:07:04.440]  他寫這本書是為了那些人
[00:07:04.440 --> 00:07:06.440]  信耶穌是基督是神的兒子
[00:07:06.440 --> 00:07:09.440]  信的人就可以有生命
[00:07:09.440 --> 00:07:11.440]  所以他不認耶穌為基督
[00:07:11.440 --> 00:07:14.440]  這些人其實是第二個問題
[00:07:14.440 --> 00:07:15.440]  是說謊的
[00:07:15.440 --> 00:07:17.440]  神學、教義上
[00:07:17.440 --> 00:07:19.440]  第三個就是四章第二十節
[00:07:19.440 --> 00:07:20.440]  今天也會讀這節經文的
[00:07:20.440 --> 00:07:21.440]  請
[00:07:23.440 --> 00:07:31.440]  (教會語言)
[00:07:31.440 --> 00:07:33.440]  這個是在說關係
[00:07:33.440 --> 00:07:36.440]  第一個是在說他們的行為
[00:07:36.440 --> 00:07:37.440]  道德的行為
[00:07:37.440 --> 00:07:39.440]  第二個是在說他們的信念
[00:07:39.440 --> 00:07:40.440]  信什麼
[00:07:40.440 --> 00:07:42.440]  第三個是在說他們的人際的關係
[00:07:42.440 --> 00:07:44.440]  他說什麼人是說謊的呢
[00:07:44.440 --> 00:07:47.440]  就是那些不愛看得見的兄弟
[00:07:47.440 --> 00:07:48.440]  因為他說我愛神的
[00:07:48.440 --> 00:07:49.440]  我愛神的
[00:07:49.440 --> 00:07:50.440]  我愛神的
[00:07:50.440 --> 00:07:51.440]  但是他說什麼
[00:07:51.440 --> 00:07:52.440]  他愛神,神看不到的
[00:07:52.440 --> 00:07:53.440]  他說愛神
[00:07:53.440 --> 00:07:55.440]  但是他對於那些看得到的
[00:07:55.440 --> 00:07:56.440]  看得到的
[00:07:56.440 --> 00:07:58.440]  具體的弟兄就不愛
[00:07:58.440 --> 00:08:00.440]  他說這樣就有問題了
[00:08:00.440 --> 00:08:02.440]  就是在說關係
[00:08:02.440 --> 00:08:04.440]  他用這三件事圍繞整本書
[00:08:04.440 --> 00:08:06.440]  重重複複地
[00:08:06.440 --> 00:08:08.440]  螺旋形地去說
[00:08:08.440 --> 00:08:10.440]  對這本書的人
[00:08:10.440 --> 00:08:12.440]  勉勵他們要彼此相愛
[00:08:12.440 --> 00:08:13.440]  勉勵他們要行真理
[00:08:13.440 --> 00:08:16.440]  勉勵他們要認信耶穌基督
[00:08:16.440 --> 00:08:18.440]  所以今天我們主要是會
[00:08:18.440 --> 00:08:20.440]  集中說第三個層面
[00:08:20.440 --> 00:08:22.440]  因為是在說愛
[00:08:22.440 --> 00:08:24.440]  就是彼此相愛
[00:08:24.440 --> 00:08:26.440]  從第四章的第七節
[00:08:26.440 --> 00:08:27.440]  到第21節
[00:08:27.440 --> 00:08:28.440]  今天所說的這段經文
[00:08:28.440 --> 00:08:31.440]  出現了三次這樣的形容
[00:08:31.440 --> 00:08:33.440]  第七節、第十一節和第十二節
[00:08:33.440 --> 00:08:36.440]  都是說到約翰鼓勵
[00:08:36.440 --> 00:08:40.440]  這群頂智們要彼此相愛
[00:08:40.440 --> 00:08:42.440]  所以其實這是他的中心
[00:08:42.440 --> 00:08:45.440]  但是他說得有點螺旋的
[00:08:45.440 --> 00:08:47.440]  最後第20節到21節
[00:08:47.440 --> 00:08:48.440]  他的結論都是說
[00:08:48.440 --> 00:08:50.440]  有愛神的必然會愛弟兄
[00:08:50.440 --> 00:08:53.440]  所以整段經文是這個焦點
[00:08:53.440 --> 00:08:56.440]  愛弟兄姊妹
[00:08:56.440 --> 00:08:57.440]  要彼此相愛
[00:08:57.440 --> 00:08:59.440]  我覺得剛才所說
[00:08:59.440 --> 00:09:00.440]  在一個亂世中
[00:09:00.440 --> 00:09:01.440]  在一個混亂的中間
[00:09:01.440 --> 00:09:03.440]  在愛生冷淡的日子中
[00:09:03.440 --> 00:09:05.440]  其實真的要去愛
[00:09:05.440 --> 00:09:06.440]  是一件不容易的事
[00:09:06.440 --> 00:09:08.440]  所以我想說這段經文
[00:09:08.440 --> 00:09:10.440]  提出有三件事鼓勵我們
[00:09:10.440 --> 00:09:13.440]  怎樣可以有力去愛
[00:09:13.440 --> 00:09:15.440]  第一件事就是第七節
[00:09:15.440 --> 00:09:17.440]  開始到第十節
[00:09:17.440 --> 00:09:19.440]  這是第一個小段落
[00:09:19.440 --> 00:09:20.440]  我們試試讀一次
[00:09:20.440 --> 00:09:22.440]  看他怎樣說
[00:09:48.440 --> 00:09:58.440]  他開始跟頂智們說親愛的
[00:09:58.440 --> 00:10:00.440]  這又是愛的一節
[00:10:00.440 --> 00:10:03.440]  他說愛是怎樣的呢
[00:10:03.440 --> 00:10:05.440]  有愛的人是從神而生的
[00:10:05.440 --> 00:10:08.440]  認識神的人就是愛
[00:10:08.440 --> 00:10:10.440]  而且因為神就是愛
[00:10:10.440 --> 00:10:12.440]  他主要提出一個重點
[00:10:12.440 --> 00:10:14.440]  就是人與人之間
[00:10:14.440 --> 00:10:15.440]  你可以經驗到愛
[00:10:15.440 --> 00:10:20.440]  但是愛有一個源頭
[00:10:20.440 --> 00:10:21.440]  源頭是什麼呢
[00:10:21.440 --> 00:10:23.440]  因為愛是從哪裡來的呢
[00:10:23.440 --> 00:10:25.440]  是從神來的
[00:10:25.440 --> 00:10:27.440]  他主要想說這一點
[00:10:27.440 --> 00:10:31.440]  如果我們說我們很想去愛
[00:10:31.440 --> 00:10:33.440]  其實我們第一步要明白
[00:10:33.440 --> 00:10:35.440]  愛是怎樣來的呢
[00:10:35.440 --> 00:10:36.440]  是從神而來的
[00:10:36.440 --> 00:10:38.440]  你可能從人裡面
[00:10:38.440 --> 00:10:39.440]  經驗到什麼叫愛
[00:10:39.440 --> 00:10:41.440]  但是人的經驗
[00:10:41.440 --> 00:10:43.440]  人與愛之間的關係
[00:10:43.440 --> 00:10:46.440]  可能有欠缺的
[00:10:46.440 --> 00:10:47.440]  可能有不足的
[00:10:47.440 --> 00:10:48.440]  家庭裡面
[00:10:48.440 --> 00:10:49.440]  夫妻之間
[00:10:49.440 --> 00:10:50.440]  兄弟姐妹
[00:10:50.440 --> 00:10:51.440]  甚至教會層面裡面
[00:10:51.440 --> 00:10:52.440]  你可能經驗到愛
[00:10:52.440 --> 00:10:54.440]  但是可能這些經驗
[00:10:54.440 --> 00:10:55.440]  未必是完美的
[00:10:55.440 --> 00:10:56.440]  未必是完整的
[00:10:56.440 --> 00:10:58.440]  所以如果我們說
[00:10:58.440 --> 00:11:00.440]  我們想學習
[00:11:00.440 --> 00:11:02.440]  努力地彼此相愛
[00:11:02.440 --> 00:11:03.440]  在一個混亂的世局裡面
[00:11:03.440 --> 00:11:04.440]  他鼓勵我們
[00:11:04.440 --> 00:11:06.440]  第一件事要看著焦點
[00:11:06.440 --> 00:11:08.440]  看著源頭
[00:11:08.440 --> 00:11:10.440]  愛是從神而來的
[00:11:10.440 --> 00:11:11.440]  凡有愛心的
[00:11:11.440 --> 00:11:12.440]  都是從神而生的
[00:11:12.440 --> 00:11:13.440]  而且認識神
[00:11:13.440 --> 00:11:14.440]  從神而來
[00:11:14.440 --> 00:11:17.440]  接著他給了一個解釋
[00:11:17.440 --> 00:11:18.440]  或者定義
[00:11:18.440 --> 00:11:19.440]  這個愛是怎樣的呢
[00:11:19.440 --> 00:11:22.440]  在第八節和第九節
[00:11:22.440 --> 00:11:23.440]  他這樣說
[00:11:23.440 --> 00:11:25.440]  第九節
[00:11:25.440 --> 00:11:26.440]  他就說
[00:11:26.440 --> 00:11:28.440]  神猜他的獨生子到世間來
[00:11:28.440 --> 00:11:30.440]  使我們敵就他得生
[00:11:30.440 --> 00:11:31.440]  神愛我們的心
[00:11:31.440 --> 00:11:33.440]  在此就顯明了
[00:11:33.440 --> 00:11:34.440]  他是在說
[00:11:34.440 --> 00:11:36.440]  神的愛是一回事
[00:11:36.440 --> 00:11:38.440]  神的愛是什麼呢
[00:11:38.440 --> 00:11:41.440]  是猜他的獨生子到世間來
[00:11:41.440 --> 00:11:43.440]  使我們得生
[00:11:43.440 --> 00:11:44.440]  他好像在定義
[00:11:44.440 --> 00:11:45.440]  或者解釋
[00:11:45.440 --> 00:11:47.440]  神的愛是怎樣的
[00:11:47.440 --> 00:11:49.440]  然後第十節
[00:11:49.440 --> 00:11:50.440]  他說
[00:11:50.440 --> 00:11:51.440]  不是我們愛神
[00:11:51.440 --> 00:11:52.440]  是神愛我們
[00:11:52.440 --> 00:11:53.440]  他說
[00:11:53.440 --> 00:11:54.440]  猜他的兒子為我們的罪
[00:11:54.440 --> 00:11:55.440]  做了挽回制
[00:11:55.440 --> 00:11:57.440]  這個就是愛了
[00:11:57.440 --> 00:11:58.440]  這就是愛了
[00:11:58.440 --> 00:12:00.440]  他好像給了一個定義
[00:12:00.440 --> 00:12:01.440]  你覺不覺得
[00:12:01.440 --> 00:12:02.440]  他在說
[00:12:02.440 --> 00:12:03.440]  當我們看著
[00:12:03.440 --> 00:12:04.440]  神是愛的源頭
[00:12:04.440 --> 00:12:05.440]  我是從神而來
[00:12:05.440 --> 00:12:06.440]  他就會接著再說
[00:12:06.440 --> 00:12:08.440]  這份愛是什麼呢
[00:12:08.440 --> 00:12:10.440]  原來是一個行動
[00:12:10.440 --> 00:12:12.440]  是一個決定
[00:12:12.440 --> 00:12:13.440]  是一個行動
[00:12:13.440 --> 00:12:15.440]  是一個犧牲的行動
[00:12:15.440 --> 00:12:17.440]  神猜他的兒子來
[00:12:17.440 --> 00:12:19.440]  為了什麼呢
[00:12:19.440 --> 00:12:21.440]  就是要我們在愛裡得到
[00:12:21.440 --> 00:12:24.440]  我們的罪得到赦免
[00:12:24.440 --> 00:12:25.440]  可以被贖
[00:12:25.440 --> 00:12:26.440]  可以被挽回
[00:12:26.440 --> 00:12:28.440]  這個就顯明了
[00:12:28.440 --> 00:12:29.440]  神的愛
[00:12:29.440 --> 00:12:31.440]  這就是愛了
[00:12:31.440 --> 00:12:33.440]  一個行動
[00:12:33.440 --> 00:12:35.440]  而且是一個決定
[00:12:35.440 --> 00:12:37.440]  一個犧牲的行動
[00:12:37.440 --> 00:12:38.440]  神就展示了
[00:12:38.440 --> 00:12:40.440]  示範了什麼叫做
[00:12:40.440 --> 00:12:42.440]  什麼叫做愛
[00:12:42.440 --> 00:12:45.440]  通常我們對愛的領會
[00:12:45.440 --> 00:12:48.440]  往往都是從感覺開始
[00:12:48.440 --> 00:12:50.440]  敬拜裡面我們體會
[00:12:50.440 --> 00:12:52.440]  感覺很溫暖
[00:12:52.440 --> 00:12:54.440]  或者很投入
[00:12:54.440 --> 00:12:57.440]  有時候覺得氣氛
[00:12:57.440 --> 00:12:58.440]  或者情懷
[00:12:58.440 --> 00:13:00.440]  令我們體會什麼叫做愛
[00:13:00.440 --> 00:13:02.440]  其實這個不是不好的
[00:13:02.440 --> 00:13:04.440]  這個都是人的需要
[00:13:04.440 --> 00:13:06.440]  但是他很想告訴我們
[00:13:06.440 --> 00:13:08.440]  我相信氣氛、感覺
[00:13:08.440 --> 00:13:09.440]  這些情懷
[00:13:09.440 --> 00:13:11.440]  其實都是一種衍生
[00:13:11.440 --> 00:13:12.440]  即是他開始
[00:13:12.440 --> 00:13:14.440]  其實不是這個是本質
[00:13:14.440 --> 00:13:16.440]  本質就是一個行動
[00:13:16.440 --> 00:13:17.440]  犧牲的行動
[00:13:17.440 --> 00:13:19.440]  如果按照神來說
[00:13:19.440 --> 00:13:21.440]  他就是將他的兒子猜來
[00:13:21.440 --> 00:13:22.440]  叫我們得著
[00:13:22.440 --> 00:13:23.440]  這個是生命
[00:13:23.440 --> 00:13:25.440]  然後衍生出我們的感覺
[00:13:25.440 --> 00:13:27.440]  衍生出那個氣氛
[00:13:27.440 --> 00:13:28.440]  那個情懷
[00:13:28.440 --> 00:13:30.440]  然後我們就體會
[00:13:30.440 --> 00:13:32.440]  感受到什麼叫做愛
[00:13:32.440 --> 00:13:35.440]  所以如果我們知道
[00:13:35.440 --> 00:13:38.440]  這個就是愛的源頭
[00:13:38.440 --> 00:13:39.440]  愛從神而來
[00:13:39.440 --> 00:13:40.440]  愛的定義的話
[00:13:40.440 --> 00:13:43.440]  我相信我們就更有力量
[00:13:43.440 --> 00:13:46.440]  不只是尋求那種感覺
[00:13:46.440 --> 00:13:50.440]  我們去看看神做了什麼
[00:13:50.440 --> 00:13:52.440]  人與人之間
[00:13:52.440 --> 00:13:53.440]  剛才我說
[00:13:53.440 --> 00:13:55.440]  都有愛的成分
[00:13:55.440 --> 00:13:57.440]  甚至可以很強烈
[00:13:57.440 --> 00:13:59.440]  不過如果你想將你的排忙
[00:13:59.440 --> 00:14:00.440]  放在那裡
[00:14:00.440 --> 00:14:02.440]  其實很容易你會失望
[00:14:02.440 --> 00:14:06.440]  人用意志可以一次兩次三次去愛
[00:14:06.440 --> 00:14:11.440]  但是其實往往都是有疲乏的時候
[00:14:11.440 --> 00:14:13.440]  我最近收到
[00:14:13.440 --> 00:14:15.440]  以前讀書的神學院
[00:14:15.440 --> 00:14:16.440]  有個電郵
[00:14:16.440 --> 00:14:17.440]  間中給了校友
[00:14:17.440 --> 00:14:18.440]  有個聚會
[00:14:18.440 --> 00:14:20.440]  邀請我們校友去聽
[00:14:20.440 --> 00:14:22.440]  那個聚會是有個主題的
[00:14:22.440 --> 00:14:24.440]  他給了一個主題的名字
[00:14:24.440 --> 00:14:32.440]  叫做compassion fatigue
[00:14:32.440 --> 00:14:34.440]  一直聽名字
[00:14:34.440 --> 00:14:35.440]  compassion就是憐憫
[00:14:35.440 --> 00:14:37.440]  fatigue就是疲勞
[00:14:37.440 --> 00:14:39.440]  好像金屬疲勞
[00:14:39.440 --> 00:14:41.440]  意思就是說
[00:14:41.440 --> 00:14:44.440]  他只是說一種心理學上的一個名詞
[00:14:44.440 --> 00:14:47.440]  中文有一個譯組叫做同情疲勞
[00:14:47.440 --> 00:14:48.440]  意思就是說
[00:14:48.440 --> 00:14:51.440]  他特別對一些人是有需要的
[00:14:51.440 --> 00:14:54.440]  譬如說一些在高壓的環境
[00:14:54.440 --> 00:14:57.440]  要不斷付出關心愛的人
[00:14:57.440 --> 00:14:59.440]  其實這個是很容易發生的事
[00:14:59.440 --> 00:15:01.440]  譬如說一些社工
[00:15:01.440 --> 00:15:04.440]  一些教育界的人士
[00:15:04.440 --> 00:15:05.440]  醫護界
[00:15:05.440 --> 00:15:06.440]  或者教務
[00:15:06.440 --> 00:15:08.440]  都會有這個情況發生
[00:15:08.440 --> 00:15:10.440]  因為他們經常都要付出
[00:15:10.440 --> 00:15:13.440]  但是他們通常回報回來聽回來
[00:15:13.440 --> 00:15:16.440]  很多時候都是什麼呢
[00:15:16.440 --> 00:15:19.440]  都是一些負能量的東西
[00:15:19.440 --> 00:15:20.440]  可能是失望
[00:15:20.440 --> 00:15:21.440]  可能是憤怒
[00:15:21.440 --> 00:15:22.440]  沮喪
[00:15:22.440 --> 00:15:23.440]  悲傷
[00:15:23.440 --> 00:15:24.440]  焦躁
[00:15:24.440 --> 00:15:25.440]  那些回應
[00:15:25.440 --> 00:15:27.440]  所以其實這個對心理上來說
[00:15:27.440 --> 00:15:30.440]  都是一種令人疲勞的回應
[00:15:30.440 --> 00:15:32.440]  你經常要求有compassion
[00:15:32.440 --> 00:15:33.440]  有憐憫
[00:15:33.440 --> 00:15:34.440]  但是其實你聽回來的
[00:15:34.440 --> 00:15:36.440]  很多都是相反的東西
[00:15:36.440 --> 00:15:38.440]  所以他就提出這個主題
[00:15:38.440 --> 00:15:41.440]  想我們這些校友
[00:15:41.440 --> 00:15:43.440]  教務同工一起去參與
[00:15:43.440 --> 00:15:47.440]  我覺得這個主題都是很適切的
[00:15:47.440 --> 00:15:50.440]  我想慈光也是一個很付出的群體
[00:15:50.440 --> 00:15:51.440]  我們要去做的群體
[00:15:51.440 --> 00:15:55.440]  有時候我們心裡面都有這種感覺
[00:15:55.440 --> 00:15:58.440]  安靜的時候可能你都會覺得很累
[00:15:58.440 --> 00:15:59.440]  那種累不是體力的累
[00:15:59.440 --> 00:16:01.440]  是那種愛
[00:16:01.440 --> 00:16:03.440]  那種疲乏
[00:16:03.440 --> 00:16:04.440]  疲倦的
[00:16:04.440 --> 00:16:08.440]  昨天就去參加一個婚禮
[00:16:08.440 --> 00:16:10.440]  一個朋友
[00:16:10.440 --> 00:16:12.440]  他的女兒嫁女兒
[00:16:12.440 --> 00:16:14.440]  都很久沒有去過婚禮了
[00:16:14.440 --> 00:16:16.440]  去參加
[00:16:16.440 --> 00:16:18.440]  在一間酒店的花園裡做的
[00:16:18.440 --> 00:16:23.440]  他的爸爸就和那個新人勉勵
[00:16:23.440 --> 00:16:25.440]  說一句話
[00:16:25.440 --> 00:16:27.440]  他就
[00:16:27.440 --> 00:16:28.440]  挺好的
[00:16:28.440 --> 00:16:30.440]  用了一個現代年輕人很喜歡的
[00:16:30.440 --> 00:16:32.440]  五大訴求缺一不可
[00:16:32.440 --> 00:16:33.440]  第一是要怎樣
[00:16:33.440 --> 00:16:34.440]  第二是要夫妻之間
[00:16:34.440 --> 00:16:35.440]  第三是要怎樣
[00:16:35.440 --> 00:16:36.440]  第四是要怎樣
[00:16:36.440 --> 00:16:37.440]  第五是要怎樣
[00:16:37.440 --> 00:16:38.440]  我都忘記了
[00:16:38.440 --> 00:16:40.440]  但我記得他說過三樣東西
[00:16:40.440 --> 00:16:42.440]  他說你記得有三個字很重要的
[00:16:42.440 --> 00:16:43.440]  第一
[00:16:43.440 --> 00:16:45.440]  就是要忍
[00:16:45.440 --> 00:16:47.440]  第二
[00:16:47.440 --> 00:16:49.440]  要忍
[00:16:49.440 --> 00:16:51.440]  第三
[00:16:51.440 --> 00:16:53.440]  因為忍
[00:16:53.440 --> 00:16:55.440]  真的這麼容易
[00:16:55.440 --> 00:16:57.440]  他就是勉勵他們
[00:16:57.440 --> 00:17:01.440]  我想他看到他們的性格
[00:17:01.440 --> 00:17:03.440]  各方面的狀況
[00:17:03.440 --> 00:17:05.440]  鼓勵他們這個層面
[00:17:05.440 --> 00:17:10.440]  我想最初結婚一定不會要你忍的
[00:17:10.440 --> 00:17:12.440]  不知道吧
[00:17:12.440 --> 00:17:14.440]  但其實日子久了
[00:17:14.440 --> 00:17:16.440]  可能五年十年二十年三十年
[00:17:16.440 --> 00:17:17.440]  你就會發覺
[00:17:17.440 --> 00:17:19.440]  你就會看到對方的問題
[00:17:19.440 --> 00:17:21.440]  對方都會看你的問題
[00:17:21.440 --> 00:17:23.440]  所以彼此都要學習
