
[00:00:00.000 --> 00:00:03.280]  其實一直看剛纔那段聖經
[00:03:55.120 --> 00:03:57.120]  再回望,有很多東西
[00:03:57.120 --> 00:03:59.120]  自己開始慢慢明白
[00:03:59.120 --> 00:04:01.120]  也可以解釋和處理
[00:04:01.120 --> 00:04:03.120]  但在經歷的時候
[00:04:03.120 --> 00:04:05.120]  真是兩件事
[00:04:05.120 --> 00:04:07.120]  在經歷是兩件事
[00:04:07.120 --> 00:04:09.120]  今天已經和司機見證
[00:04:09.120 --> 00:04:11.120]  到今天我們才
[00:04:11.120 --> 00:04:13.120]  詢問,不是逼他
[00:04:13.120 --> 00:04:15.120]  我真的詢問過他,兩姐妹肯
[00:04:15.120 --> 00:04:17.120]  不斷詢問,因爲過了很久
[00:04:17.120 --> 00:04:19.120]  纔夠膽看回,而能夠
[00:04:19.120 --> 00:04:21.120]  給一些東西講到
[00:04:21.120 --> 00:04:23.120]  在經歷的時候
[00:04:23.120 --> 00:04:25.120]  一點都不容易的一件事
[00:04:25.120 --> 00:04:27.120]  很容易在經歷的時候
[00:04:27.120 --> 00:04:29.120]  隨時會有誤判
[00:04:29.120 --> 00:04:31.120]  衝動
[00:04:31.120 --> 00:04:33.120]  做一些後悔
[00:04:33.120 --> 00:04:35.120]  或者我們不會後悔
[00:04:35.120 --> 00:04:37.120]  但都是傷害彼此
[00:04:37.120 --> 00:04:39.120]  不要說對方
[00:04:39.120 --> 00:04:41.120]  的一些說話和行爲
[00:04:41.120 --> 00:04:43.120]  真的會有機會出現
[00:04:43.120 --> 00:04:45.120]  如果我們再回望
[00:04:45.120 --> 00:04:47.120]  或者理解
[00:04:47.120 --> 00:04:49.120]  弱勢的遭遇的時候
[00:04:49.120 --> 00:04:51.120]  可能我們得到的那種認識
[00:04:51.120 --> 00:04:53.120]  又會比以往有些不同
[00:04:53.120 --> 00:04:55.120]  年幼的時候
[00:04:55.120 --> 00:04:57.120]  最初第一次聽弱勢
[00:04:57.120 --> 00:04:59.120]  只記住他們幾個大哥
[00:04:59.120 --> 00:05:01.120]  衰迷了他
[00:05:01.120 --> 00:05:03.120]  但如果再仔細點看聖經的敘述
[00:05:03.120 --> 00:05:05.120]  看回家裏的關係
[00:05:05.120 --> 00:05:07.120]  或者再用一個
[00:05:07.120 --> 00:05:09.120]  正在成長的人,我不敢說很成熟
[00:05:09.120 --> 00:05:11.120]  四十多歲
[00:05:11.120 --> 00:05:13.120]  看回來
[00:05:13.120 --> 00:05:15.120]  你會發現有些東西很難
[00:05:15.120 --> 00:05:17.120]  像剛纔所說,很難去稱
[00:05:17.120 --> 00:05:19.120]  誰大誰小
[00:05:19.120 --> 00:05:21.120]  但事情發生了
[00:05:21.120 --> 00:05:23.120]  不過一件事我很清楚
[00:05:23.120 --> 00:05:25.120]  如果我是當事人
[00:05:25.120 --> 00:05:27.120]  弱勢的話
[00:05:27.120 --> 00:05:29.120]  通常就算不是
[00:05:29.120 --> 00:05:31.120]  都當自己是
[00:05:31.120 --> 00:05:33.120]  被害那個
[00:05:33.120 --> 00:05:35.120]  不是被人欺負
[00:05:35.120 --> 00:05:37.120]  都是他壞
[00:05:37.120 --> 00:05:39.120]  如果我是當日
[00:05:39.120 --> 00:05:41.120]  弱勢的話
[00:05:41.120 --> 00:05:43.120]  你有什麼感受和想法呢
[00:05:43.120 --> 00:05:45.120]  感受當然是不開心
[00:05:45.120 --> 00:05:47.120]  沒錯
[00:05:47.120 --> 00:05:49.120]  但會怎麼想那羣哥哥呢
[00:05:49.120 --> 00:05:51.120]  那羣哥哥不會聽得到
[00:05:51.120 --> 00:05:53.120]  大佬
[00:05:53.120 --> 00:05:55.120]  或者現在回到裏面
[00:05:55.120 --> 00:05:57.120]  不會聽得到裏面說
[00:05:57.120 --> 00:05:59.120]  不要弄死他
[00:05:59.120 --> 00:06:01.120]  也不會聽到猶大說
[00:06:01.120 --> 00:06:03.120]  不要弄死他,不如賣了他算了
[00:06:03.120 --> 00:06:05.120]  弱勢聽不到這些東西
[00:06:05.120 --> 00:06:07.120]  因爲他們是遠遠地討論着
[00:06:07.120 --> 00:06:09.120]  綵衣招搖過市的弟弟
[00:06:09.120 --> 00:06:11.120]  要怎麼對付他
[00:06:11.120 --> 00:06:13.120]  如果你是弱勢
[00:06:13.120 --> 00:06:15.120]  只是知道被賣了
[00:06:15.120 --> 00:06:17.120]  腦裏怎麼想
[00:06:17.120 --> 00:06:19.120]  心裏有什麼情感呢
[00:06:19.120 --> 00:06:21.120]  很難去
[00:06:21.120 --> 00:06:23.120]  沒辦法
[00:06:23.120 --> 00:06:25.120]  我們不是當事人
[00:06:25.120 --> 00:06:27.120]  但我們總是會猜得到
[00:06:27.120 --> 00:06:29.120]  相信人之常情
[00:06:29.120 --> 00:06:31.120]  一定有不開心,一定有很多問號
[00:06:31.120 --> 00:06:33.120]  爲什麼搞成這樣
[00:06:33.120 --> 00:06:35.120]  甚至是愧恨,甚至是仇視
[00:06:35.120 --> 00:06:37.120]  甚至是憎恨
[00:06:37.120 --> 00:06:39.120]  哥哥又會怎樣,不知道
[00:06:39.120 --> 00:06:41.120]  哥哥有沒有後悔,不知道
[00:06:41.120 --> 00:06:43.120]  不過起碼,馬上那一刻,沒有
[00:06:43.120 --> 00:06:45.120]  如果你看完29節之後
[00:06:45.120 --> 00:06:47.120]  他還立刻想辦法,撈了件衣服之後
[00:06:47.120 --> 00:06:49.120]  整些血給爸爸看
[00:06:49.120 --> 00:06:51.120]  讓爸爸自己猜,弟弟死了
[00:06:51.120 --> 00:06:53.120]  這招夠狡猾
[00:06:53.120 --> 00:06:55.120]  又不親口說發生了什麼事
[00:06:55.120 --> 00:06:57.120]  只是拿着一件染血的綵衣
[00:06:57.120 --> 00:06:59.120]  讓爸爸自己猜
[00:06:59.120 --> 00:07:01.120]  之後如何呢,不知道
[00:07:01.120 --> 00:07:03.120]  往後這麼多歲月
[00:07:03.120 --> 00:07:05.120]  日復日,年復年
[00:07:05.120 --> 00:07:07.120]  這幫哥哥繼續
[00:07:07.120 --> 00:07:09.120]  弟弟死了
[00:07:09.120 --> 00:07:11.120]  繼續買他
[00:07:11.120 --> 00:07:13.120]  還是這幫哥哥會開始
[00:07:13.120 --> 00:07:15.120]  又後悔,又內疚
[00:07:15.120 --> 00:07:17.120]  都可能是問號,我真的不掌握
[00:07:17.120 --> 00:07:19.120]  我掌握的就是
[00:07:19.120 --> 00:07:21.120]  時間就是這樣過
[00:07:21.120 --> 00:07:23.120]  而《聖經》的序述
[00:07:23.120 --> 00:07:25.120]  那個主體
[00:07:25.120 --> 00:07:27.120]  一路就繼續說約瑟
[00:07:27.120 --> 00:07:29.120]  約瑟被賣到埃及之後的遭遇
[00:07:29.120 --> 00:07:31.120]  我們不再仔細交代,長話短說
[00:07:31.120 --> 00:07:33.120]  幾件事,可能你會曉得
[00:07:33.120 --> 00:07:35.120]  賣了下去,於是
[00:07:35.120 --> 00:07:37.120]  終於輾轉賣了去
[00:07:37.120 --> 00:07:39.120]  波提弗這個人裏,幫他打理家庭
[00:07:39.120 --> 00:07:41.120]  然後,怎知
[00:07:41.120 --> 00:07:43.120]  波提弗的老婆想勾引他
[00:07:43.120 --> 00:07:45.120]  他就不被勾引
[00:07:45.120 --> 00:07:47.120]  剛好暑假
[00:07:47.120 --> 00:07:49.120]  我兒子去了某教會
[00:07:49.120 --> 00:07:53.120]  這些情節挺成人的
[00:07:53.120 --> 00:07:55.120]  今年
[00:07:55.120 --> 00:07:57.120]  這個兒童《聖經》班的主題
[00:07:57.120 --> 00:07:59.120]  就是約瑟的綵衣
[00:07:59.120 --> 00:08:01.120]  有一天我陪他一起去
[00:08:01.120 --> 00:08:03.120]  我眼睛都大了
[00:08:03.120 --> 00:08:05.120]  一羣青年人就反串
[00:08:05.120 --> 00:08:07.120]  在臺上
[00:08:07.120 --> 00:08:09.120]  做波提弗老婆勾引約瑟
[00:08:09.120 --> 00:08:11.120]  哦
[00:08:11.120 --> 00:08:13.120]  那個男的勾引那個女的
[00:08:13.120 --> 00:08:15.120]  其實女的勾引男的
[00:08:15.120 --> 00:08:17.120]  我兒子在後面看到這些又怎樣呢
[00:08:17.120 --> 00:08:19.120]  我無法解釋
[00:08:19.120 --> 00:08:21.120]  事後都不和他討論了,我覺得有點懼怕,逃避了他
[00:08:21.120 --> 00:08:25.120]  是呀,十七歲的兒子
[00:08:25.120 --> 00:08:27.120]  十七歲被人買了,就會面臨這些試探
[00:08:27.120 --> 00:08:29.120]  約瑟是有能力的
[00:08:29.120 --> 00:08:31.120]  不過就被人陷害了
[00:08:31.120 --> 00:08:33.120]  被人反咬一口
[00:08:33.120 --> 00:08:35.120]  就是說約瑟要勾引主務
[00:08:35.120 --> 00:08:37.120]  落了監
[00:08:37.120 --> 00:08:39.120]  在監裏遇到縣長和酒證
[00:08:39.120 --> 00:08:41.120]  約瑟遇到這些之前還是很厲害的
[00:08:41.120 --> 00:08:43.120]  《聖經》一路是厲害的
[00:08:43.120 --> 00:08:45.120]  因爲作爲一個收監
[00:08:45.120 --> 00:08:47.120]  監等,應該二十歲左右
[00:08:47.120 --> 00:08:49.120]  他竟然代替了典獄長
[00:08:49.120 --> 00:08:51.120]  去管那些監犯
[00:08:51.120 --> 00:08:53.120]  你明不明白
[00:08:53.120 --> 00:08:55.120]  你以爲是監獄中的黑社會大佬
[00:08:55.120 --> 00:08:57.120]  他們纔有本錢去管理這些犯人
[00:08:57.120 --> 00:08:59.120]  約瑟竟然管理了這些犯人
[00:08:59.120 --> 00:09:01.120]  然後就認識了縣長和酒證
[00:09:01.120 --> 00:09:03.120]  幫他解了夢
[00:09:03.120 --> 00:09:05.120]  縱然後來他們沒有理會他
[00:09:05.120 --> 00:09:07.120]  不過後來又再解夢的緣故
[00:09:07.120 --> 00:09:09.120]  幫法老解夢
[00:09:09.120 --> 00:09:11.120]  幫埃及的王法老解了夢
[00:09:11.120 --> 00:09:13.120]  於是就做了首相
[00:09:13.120 --> 00:09:15.120]  三十歲
[00:09:15.120 --> 00:09:17.120]  十三年的日子
[00:09:17.120 --> 00:09:19.120]  說完了,十三年,多快
[00:09:19.120 --> 00:09:21.120]  幾經起跌
[00:09:21.120 --> 00:09:23.120]  《聖經》只有一兩句說話
[00:09:23.120 --> 00:09:25.120]  就是說與約瑟在一起
[00:09:25.120 --> 00:09:27.120]  約瑟都只用一些行動裏面
[00:09:27.120 --> 00:09:29.120]  特別藉着《聖經》去說
[00:09:29.120 --> 00:09:31.120]  改他們兩個兒子的名字
[00:09:31.120 --> 00:09:33.120]  一個叫馬來西,就是忘記了
[00:09:33.120 --> 00:09:35.120]  我的困苦,一個是二百年
[00:09:35.120 --> 00:09:37.120]  神在我受苦的地方叫我昌盛
[00:09:37.120 --> 00:09:39.120]  約瑟就是這樣
[00:09:39.120 --> 00:09:41.120]  他就是這樣紀念自己的生命和信仰
[00:09:41.120 --> 00:09:43.120]  神和我在一起
[00:09:43.120 --> 00:09:45.120]  他叫我忘記了痛苦而在這個地方
[00:09:45.120 --> 00:09:47.120]  十幾年了,過去
[00:09:47.120 --> 00:09:49.120]  我竟然又可以做到首相
[00:09:49.120 --> 00:09:51.120]  隨着時間去
[00:09:51.120 --> 00:09:53.120]  隨着時間去
[00:09:53.120 --> 00:09:55.120]  如果你記得我夢境的內容
[00:09:55.120 --> 00:09:57.120]  就是說有七年的豐收,然後有七年的荒年
[00:09:57.120 --> 00:09:59.120]  七年的豐收
[00:09:59.120 --> 00:10:01.120]  他是序念糧食,草起
[00:10:01.120 --> 00:10:03.120]  到荒年的時間
[00:10:03.120 --> 00:10:05.120]  因着約瑟的準備
[00:10:05.120 --> 00:10:07.120]  埃及就成爲那裏附近的地方
[00:10:07.120 --> 00:10:09.120]  唯一的地方還能喫的
[00:10:09.120 --> 00:10:13.120]  災荒同樣臨到
[00:10:13.120 --> 00:10:15.120]  雅各一家
[00:10:15.120 --> 00:10:17.120]  就是約瑟的雅各
[00:10:17.120 --> 00:10:19.120]  所以如果你有時間
[00:10:19.120 --> 00:10:21.120]  約瑟的經是這樣
[00:10:21.120 --> 00:10:23.120]  一路去到後來
[00:10:23.120 --> 00:10:25.120]  四十三,四十五章裏面
[00:10:25.120 --> 00:10:27.120]  一路在敘述約瑟在他那羣兄弟
[00:10:27.120 --> 00:10:29.120]  四圍踢米
[00:10:29.120 --> 00:10:31.120]  這個踢字很古雅
[00:10:31.120 --> 00:10:33.120]  一點也不粗俗
[00:10:33.120 --> 00:10:35.120]  四圍踢米的時間
[00:10:35.120 --> 00:10:37.120]  終於去到見到約瑟
[00:10:37.120 --> 00:10:39.120]  我們說仇人
[00:10:39.120 --> 00:10:41.120]  見面訓愛什麼
[00:10:41.120 --> 00:10:43.120]  眼紅
[00:10:43.120 --> 00:10:45.120]  這句話眼紅就是火遮眼的眼紅
[00:10:45.120 --> 00:10:47.120]  眼球裏面應該爆了皮膚血管
[00:10:47.120 --> 00:10:49.120]  很激動的
[00:10:49.120 --> 00:10:51.120]  訓愛眼紅
[00:10:51.120 --> 00:10:55.120]  或者望聖經都會覺得約瑟都刁難他們
[00:10:55.120 --> 00:10:57.120]  又嚇他們
[00:10:57.120 --> 00:10:59.120]  又要來來回回搞他
[00:10:59.120 --> 00:11:01.120]  但有一件很重要的
[00:11:01.120 --> 00:11:03.120]  約瑟在未和阿哥相認之前
[00:11:03.120 --> 00:11:05.120]  一說完話
[00:11:05.120 --> 00:11:07.120]  躲到後臺
[00:11:07.120 --> 00:11:09.120]  後臺就是躲起來
[00:11:09.120 --> 00:11:11.120]  約瑟就哭了
[00:11:11.120 --> 00:11:13.120]  他忍不住
[00:11:13.120 --> 00:11:15.120]  他竟然遇到阿哥
[00:11:15.120 --> 00:11:17.120]  時隔多久
[00:11:17.120 --> 00:11:19.120]  二十幾年
[00:11:19.120 --> 00:11:21.120]  十三年的日子成爲首相
[00:11:21.120 --> 00:11:23.120]  七年的豐收
[00:11:23.120 --> 00:11:25.120]  二十幾年的日子
[00:11:25.120 --> 00:11:27.120]  這二十幾年很恐怖
[00:11:27.120 --> 00:11:29.120]  長命過約瑟本來和阿哥相處
[00:11:29.120 --> 00:11:31.120]  因爲他十七歲被人買
[00:11:31.120 --> 00:11:33.120]  二十幾年的日子再遇到阿哥
[00:11:33.120 --> 00:11:35.120]  他可以怎樣
[00:11:35.120 --> 00:11:37.120]  他做一個權傾一時
[00:11:37.120 --> 00:11:39.120]  一人之下萬人之上的首相
[00:11:39.120 --> 00:11:41.120]  真的可以玩死阿哥
[00:11:41.120 --> 00:11:43.120]  但他沒有選擇
[00:11:43.120 --> 00:11:45.120]  看似刁難
[00:11:45.120 --> 00:11:47.120]  實際上他只想見到家人
[00:11:47.120 --> 00:11:49.120]  見齊家人
[00:11:49.120 --> 00:11:53.120]  他最後
[00:11:53.120 --> 00:11:55.120]  還給了足夠的糧
[00:11:55.120 --> 00:11:57.120]  在他們家
[00:11:57.120 --> 00:11:59.120]  去到最後一件事
[00:11:59.120 --> 00:12:01.120]  他竟然和一羣阿哥
[00:12:01.120 --> 00:12:03.120]  和一羣阿爸
[00:12:03.120 --> 00:12:05.120]  破鏡重圓
[00:12:05.120 --> 00:12:07.120]  近期
[00:12:07.120 --> 00:12:09.120]  如果有信用經你不介意
[00:12:09.120 --> 00:12:11.120]  可以去45章
[00:12:11.120 --> 00:12:13.120]  大傷害的過程
[00:12:13.120 --> 00:12:15.120]  去到最後
[00:12:15.120 --> 00:12:17.120]  在45章開始
[00:12:17.120 --> 00:12:19.120]  約瑟
[00:12:19.120 --> 00:12:21.120]  情不自禁叫開
[00:12:21.120 --> 00:12:23.120]  所有人
[00:12:23.120 --> 00:12:25.120]  他和兄弟重新相認
[00:12:25.120 --> 00:12:29.120]  奇妙的一件事
[00:12:29.120 --> 00:12:31.120]  去到第四節
[00:12:31.120 --> 00:12:33.120]  他說我是你的兄弟約瑟
[00:12:33.120 --> 00:12:35.120]  是你們賣到埃及的
[00:12:35.120 --> 00:12:37.120]  現在不要因爲我賣到
[00:12:37.120 --> 00:12:39.120]  自憂自恨
[00:12:39.120 --> 00:12:41.120]  很內疚
[00:12:41.120 --> 00:12:43.120]  這是神差我在你們
[00:12:43.120 --> 00:12:45.120]  以先來
[00:12:45.120 --> 00:12:47.120]  保存性命
[00:12:47.120 --> 00:12:49.120]  現在你們的饑荒兩年
[00:12:49.120 --> 00:12:51.120]  五年不能交終
[00:12:51.120 --> 00:12:53.120]  如果這樣算是22年
[00:12:53.120 --> 00:12:55.120]  第七節
[00:12:55.120 --> 00:12:57.120]  神差我在你們以先來
[00:12:57.120 --> 00:12:59.120]  你們全流餘種在世上
[00:12:59.120 --> 00:13:01.120]  我們逐一說
[00:13:01.120 --> 00:13:03.120]  我是你的死症狀
[00:13:03.120 --> 00:13:05.120]  然後大師拯救
[00:13:05.120 --> 00:13:07.120]  保存你的性命
[00:13:07.120 --> 00:13:09.120]  第八節你還怕
[00:13:09.120 --> 00:13:11.120]  猜我來的不是你們
[00:13:11.120 --> 00:13:13.120]  不是你們賣我
[00:13:13.120 --> 00:13:15.120]  乃是誰?神
[00:13:15.120 --> 00:13:17.120]  看完這句
[00:13:17.120 --> 00:13:19.120]  真的很奇怪
[00:13:19.120 --> 00:13:21.120]  我看推理小說第一件事想
[00:13:21.120 --> 00:13:23.120]  是否有斯德哥爾摩後羣症的一班人
[00:13:23.120 --> 00:13:25.120]  大家很少人知道
[00:13:25.120 --> 00:13:27.120]  仍然會看
[00:13:27.120 --> 00:13:29.120]  斯德哥爾摩後羣症是現代的一件事
[00:13:29.120 --> 00:13:31.120]  曾經有個地方有挾持人質事件
[00:13:31.120 --> 00:13:33.120]  挾持之後
[00:13:33.120 --> 00:13:35.120]  終於綁匪被人捉到
[00:13:35.120 --> 00:13:37.120]  調查案件
[00:13:37.120 --> 00:13:39.120]  發現很奇怪的情況
[00:13:39.120 --> 00:13:41.120]  被挾持的人質
[00:13:41.120 --> 00:13:43.120]  竟然同情綁匪
[00:13:43.120 --> 00:13:45.120]  爲綁匪求情
[00:13:45.120 --> 00:13:47.120]  告訴警察
[00:13:47.120 --> 00:13:49.120]  他們應該這樣做
[00:13:49.120 --> 00:13:51.120]  你應該理解他們
[00:13:51.120 --> 00:13:55.120]  約瑟被人迫害很久
[00:13:55.120 --> 00:13:57.120]  迫害到那地步
[00:13:57.120 --> 00:13:59.120]  代那幫哥哥找個理由
[00:13:59.120 --> 00:14:01.120]  還要推上帝
[00:14:01.120 --> 00:14:03.120]  很奇怪
[00:14:03.120 --> 00:14:05.120]  二十幾年
[00:14:05.120 --> 00:14:07.120]  君子報仇十年未滿
[00:14:07.120 --> 00:14:09.120]  現在再見
[00:14:09.120 --> 00:14:11.120]  OK
[00:14:11.120 --> 00:14:13.120]  無毒不丈夫
[00:14:13.120 --> 00:14:17.120]  約瑟竟然全部都不做
[00:14:17.120 --> 00:14:19.120]  約瑟全部都不做
[00:14:19.120 --> 00:14:21.120]  前面竟然感動到自己哭
[00:14:21.120 --> 00:14:23.120]  更加去到他們面前
[00:14:23.120 --> 00:14:25.120]  面對哥哥的時間
[00:14:25.120 --> 00:14:27.120]  竟然告訴他們
[00:14:27.120 --> 00:14:29.120]  你們不要自憂自恨
[00:14:29.120 --> 00:14:31.120]  竟然幫他們墊底
[00:14:31.120 --> 00:14:33.120]  這件事
[00:14:33.120 --> 00:14:35.120]  是神叫我們做的
[00:14:35.120 --> 00:14:37.120]  不是你們賣我
[00:14:37.120 --> 00:14:39.120]  是神叫我來
[00:14:39.120 --> 00:14:41.120]  這樣都行
[00:14:41.120 --> 00:14:43.120]  是啊
[00:14:43.120 --> 00:14:45.120]  很奇怪
[00:14:45.120 --> 00:14:47.120]  對於很多人來說
[00:14:47.120 --> 00:14:49.120]  我們信耶穌
[00:14:49.120 --> 00:14:51.120]  合不合理
[00:14:51.120 --> 00:14:53.120]  不公道
[00:14:53.120 --> 00:14:55.120]  如果要公道
[00:14:55.120 --> 00:14:57.120]  我猜怎樣都不夠
[00:14:57.120 --> 00:14:59.120]  不單止約瑟
[00:14:59.120 --> 00:15:01.120]  約瑟上爲我們死是不公道的
[00:15:01.120 --> 00:15:03.120]  你們明不明白
[00:15:03.120 --> 00:15:05.120]  約瑟時代還沒認識
[00:15:05.120 --> 00:15:07.120]  全副舊恩的圖畫
[00:15:07.120 --> 00:15:09.120]  耶穌還沒說完
[00:15:09.120 --> 00:15:11.120]  但原則一樣
[00:15:11.120 --> 00:15:13.120]  神的愛一樣在他身上
[00:15:13.120 --> 00:15:15.120]  所以更加要信耶穌
[00:15:15.120 --> 00:15:17.120]  主題是連貫
[00:15:17.120 --> 00:15:19.120]  原則是說我們是
[00:15:19.120 --> 00:15:21.120]  竟然可以
[00:15:21.120 --> 00:15:23.120]  以德報怨
[00:15:23.120 --> 00:15:25.120]  中國人是不會以德報怨的
[00:15:27.120 --> 00:15:29.120]  大家這麼緊張
