
[00:00:00.000 --> 00:00:04.600]  首先在此恭祝大家新年蒙恩
[00:08:25.600 --> 00:08:29.600]  活祭是和人的生活方式有關
[00:08:29.600 --> 00:08:31.600]  從歷代的先知
[00:08:31.600 --> 00:08:35.600]  我們看到活祭是關乎心靈的改變
[00:08:35.600 --> 00:08:38.600]  也是關乎公義
[00:08:38.600 --> 00:08:42.600]  社會公義的衛生
[00:08:42.600 --> 00:08:44.600]  保羅就說
[00:08:44.600 --> 00:08:47.600]  這個生命的活祭是聖潔的
[00:08:47.600 --> 00:08:49.600]  是神所喜悅的
[00:08:49.600 --> 00:08:53.600]  聖潔的神所喜悅是兩個相關詞
[00:08:53.600 --> 00:08:56.600]  連起來就是說一個意思
[00:08:56.600 --> 00:08:58.600]  聖潔是甚麼呢
[00:08:58.600 --> 00:09:00.600]  聖潔是
[00:09:00.600 --> 00:09:05.600]  聖潔就是神所喜悅的
[00:09:05.600 --> 00:09:07.600]  保羅就說
[00:09:07.600 --> 00:09:13.600]  「你們如此是逢乃是理所當然的」
[00:09:13.600 --> 00:09:15.600]  保羅就說這個活祭
[00:09:15.600 --> 00:09:19.600]  你們獻活祭是理所當然的
[00:09:19.600 --> 00:09:24.600]  這個只是真實而正確的敬拜
[00:09:24.600 --> 00:09:27.600]  理所當然可以翻譯為
[00:09:27.600 --> 00:09:29.600]  真實而正確
[00:09:29.600 --> 00:09:31.600]  合情合理
[00:09:31.600 --> 00:09:33.600]  合理性
[00:09:33.600 --> 00:09:35.600]  合靈性
[00:09:35.600 --> 00:09:39.600]  它也帶有一種心思熟慮
[00:09:39.600 --> 00:09:43.600]  想得周到的意思
[00:09:43.600 --> 00:09:45.600]  英文叫Thoughtful
[00:09:45.600 --> 00:09:48.600]  保羅就說叫教會弟兄姊妹們
[00:09:48.600 --> 00:09:50.600]  要獻上活祭
[00:09:50.600 --> 00:09:52.600]  講完之後他就說
[00:09:52.600 --> 00:09:54.600]  他補充就說
[00:09:54.600 --> 00:09:57.600]  獻上活祭之後是甚麼
[00:09:57.600 --> 00:09:59.600]  不要效法這個世界
[00:09:59.600 --> 00:10:03.600]  不要效法這個世界的模樣
[00:10:03.600 --> 00:10:07.600]  拒絕效法這個邪惡世界那種價值觀
[00:10:07.600 --> 00:10:09.600]  這是一個負面的說法
[00:10:09.600 --> 00:10:11.600]  接著保羅正面就說
[00:10:11.600 --> 00:10:13.600]  獻上活祭是甚麼
[00:10:13.600 --> 00:10:17.600]  是心意更新和變化
[00:10:17.600 --> 00:10:21.600]  心意就是智力的感知
[00:10:21.600 --> 00:10:23.600]  是思考的方式
[00:10:23.600 --> 00:10:27.600]  是思考的結果
[00:10:27.600 --> 00:10:28.600]  簡單來說
[00:10:28.600 --> 00:10:30.600]  心意就是我們的思考
[00:10:30.600 --> 00:10:35.600]  也是我們心靈的辨識的能力
[00:10:35.600 --> 00:10:37.600]  保羅的勸告就是說
[00:10:37.600 --> 00:10:39.600]  教會的弟兄姊妹們
[00:10:39.600 --> 00:10:43.600]  你們的心思不要被這個世界的心思
[00:10:43.600 --> 00:10:46.600]  思維的方式所影響
[00:10:46.600 --> 00:10:49.600]  應該要在福音的亮光底下
[00:10:49.600 --> 00:10:52.600]  去更新又更新
[00:10:52.600 --> 00:10:55.600]  這個更新是心靈的工作
[00:10:55.600 --> 00:10:59.600]  是必須由我們的內心開始的
[00:10:59.600 --> 00:11:01.600]  結果是甚麼
[00:11:01.600 --> 00:11:04.600]  結果就是生命的變化
[00:11:04.600 --> 00:11:07.600]  變化是被變化
[00:11:07.600 --> 00:11:10.600]  變化是被聖靈變化
[00:11:10.600 --> 00:11:13.600]  我們又和聖靈合作
[00:11:13.600 --> 00:11:19.600]  來產生這個是很透徹的變化
[00:11:19.600 --> 00:11:21.600]  生命被變化的人
[00:11:21.600 --> 00:11:23.600]  被改變的人
[00:11:23.600 --> 00:11:27.600]  他們能夠測驗何謂神的
[00:11:27.600 --> 00:11:32.600]  善良純全可喜悅的旨意
[00:11:32.600 --> 00:11:34.600]  他們能夠辨識
[00:11:34.600 --> 00:11:37.600]  Decide神的旨意
[00:11:37.600 --> 00:11:39.600]  辨識的意思就是說
[00:11:39.600 --> 00:11:41.600]  我們一班的人
[00:11:41.600 --> 00:11:43.600]  我們集體的
[00:11:43.600 --> 00:11:45.600]  面對前面很混亂的事
[00:11:45.600 --> 00:11:47.600]  很失望的事情
[00:11:47.600 --> 00:11:50.600]  很困擾人的情況底下
[00:11:50.600 --> 00:11:55.600]  我們繼續繼續不斷地尋求神的旨意
[00:11:55.600 --> 00:11:59.600]  我們不是要根據這個世界的規範
[00:11:59.600 --> 00:12:00.600]  這個世界的準則
[00:12:00.600 --> 00:12:02.600]  這個世界的價值
[00:12:02.600 --> 00:12:04.600]  來作出判斷
[00:12:04.600 --> 00:12:09.600]  我們只是繼續明白神的心意
[00:12:09.600 --> 00:12:13.600]  辨識神的旨意的結果是甚麼
[00:12:13.600 --> 00:12:16.600]  就是我們的信服
[00:12:16.600 --> 00:12:19.600]  我們信服神的旨意
[00:12:19.600 --> 00:12:22.600]  就是我們獻給神那種
[00:12:22.600 --> 00:12:27.600]  可喜悅的生命的旨意
[00:12:27.600 --> 00:12:30.600]  從經文的解釋我們看到
[00:12:30.600 --> 00:12:32.600]  保羅是在說
[00:12:32.600 --> 00:12:35.600]  「心意更新而變化」
[00:12:35.600 --> 00:12:38.600]  但是我們又覺得不太夠後
[00:12:38.600 --> 00:12:43.600]  好像羅馬書說得應該說多一點
[00:12:43.600 --> 00:12:48.600]  我們又可以在保羅的哥羅西書
[00:12:48.600 --> 00:12:50.600]  我們再去思考多一點
[00:12:50.600 --> 00:12:54.600]  甚麼叫做「心意更新而變化」
[00:12:54.600 --> 00:12:58.600]  保羅就是警戒哥羅西教會的人
[00:12:58.600 --> 00:13:00.600]  要記住
[00:13:00.600 --> 00:13:05.600]  你們要常常尋求上面的事
[00:13:05.600 --> 00:13:09.600]  要好像耶穌基督那樣去生活
[00:13:09.600 --> 00:13:16.600]  所以你們要自死你們地上的肢體
[00:13:16.600 --> 00:13:19.600]  就如淫亂污穢邪情惡慾
[00:13:19.600 --> 00:13:25.600]  和貪婪貪婪貪心
[00:13:25.600 --> 00:13:28.600]  就是拜祭偶像一樣
[00:13:28.600 --> 00:13:30.600]  保羅看到我們驚訝
[00:13:30.600 --> 00:13:35.600]  嘩!貪心都是拜祭偶像這麼大件事
[00:13:35.600 --> 00:13:37.600]  保羅說是呀
[00:13:37.600 --> 00:13:42.600]  保羅是憎惡人的貪心
[00:13:42.600 --> 00:13:44.600]  保羅接著就這樣說
[00:13:44.600 --> 00:13:47.600]  「人要希絕,惱恨憤怒,惡毒毀謗,
[00:13:47.600 --> 00:13:54.600]  並口中污穢的言語,不要彼此說謊。」
[00:13:54.600 --> 00:13:56.600]  保羅認為這些不良的習慣
[00:13:56.600 --> 00:13:58.600]  不是偶然的事件
[00:13:58.600 --> 00:14:00.600]  一次的錯失
[00:14:00.600 --> 00:14:01.600]  而是故意的
[00:14:01.600 --> 00:14:05.600]  是不斷去做的
[00:14:05.600 --> 00:14:08.600]  而其中污穢的言語
[00:14:08.600 --> 00:14:11.600]  說謊
[00:14:11.600 --> 00:14:14.600]  是最能傷害人
[00:14:14.600 --> 00:14:16.600]  傷害教會
[00:14:16.600 --> 00:14:20.600]  傷害家庭等等
[00:14:20.600 --> 00:14:22.600]  保羅叫人希絕
[00:14:22.600 --> 00:14:24.600]  這些傷害人的行為
[00:14:24.600 --> 00:14:30.600]  要穿上新人有一顆新的心
[00:14:30.600 --> 00:14:34.600]  在基督裡面有新的心
[00:14:34.600 --> 00:14:41.600]  就是憐憫、恩慈、謙虛、溫柔、忍耐的心
[00:14:41.600 --> 00:14:46.600]  友誼火的心,大家能夠彼此的寬容
[00:14:46.600 --> 00:14:48.600]  互相的勸告
[00:14:48.600 --> 00:14:50.600]  常常的感恩
[00:14:50.600 --> 00:14:52.600]  在很多事情上
[00:14:52.600 --> 00:14:54.600]  常常都會感恩
[00:14:54.600 --> 00:14:56.600]  這是叫人驚訝的
[00:14:56.600 --> 00:14:58.600]  有什麼可能常常感恩?
[00:14:58.600 --> 00:14:59.600]  你想想
[00:14:59.600 --> 00:15:01.600]  當日教會當成朕家的人
[00:15:01.600 --> 00:15:03.600]  心意更新而變化
[00:15:03.600 --> 00:15:05.600]  你看身體常常感恩
[00:15:05.600 --> 00:15:06.600]  很真心的感恩
[00:15:06.600 --> 00:15:07.600]  在我們裡面
[00:15:07.600 --> 00:15:08.600]  我們有寬容
[00:15:08.600 --> 00:15:09.600]  我們有憐憫
[00:15:09.600 --> 00:15:10.600]  有恩慈
[00:15:10.600 --> 00:15:12.600]  有謙虛、有溫柔、有忍耐
[00:15:12.600 --> 00:15:15.600]  這是叫人驚訝的
[00:15:15.600 --> 00:15:19.600]  因為世界不是這樣的
[00:15:19.600 --> 00:15:26.600]  這是和世界是大相徑庭的
[00:15:26.600 --> 00:15:28.600]  從剛才保羅的教導當中
[00:15:28.600 --> 00:15:31.600]  我們看到心意更新而變化
[00:15:31.600 --> 00:15:35.600]  英文來講就很激烈
[00:15:35.600 --> 00:15:38.600]  很激烈
[00:15:38.600 --> 00:15:41.600]  其實用激進就不太對
[00:15:41.600 --> 00:15:43.600]  應該翻譯為
[00:15:43.600 --> 00:15:46.600]  是何等的根本
[00:15:46.600 --> 00:15:49.600]  何等的徹底
[00:15:49.600 --> 00:15:52.600]  所以當我們說radical
[00:15:52.600 --> 00:15:54.600]  我們的意思就是說
[00:15:54.600 --> 00:15:56.600]  很根本的、很徹底的
[00:15:56.600 --> 00:15:58.600]  去到根部
[00:15:58.600 --> 00:16:01.600]  好像連根拔一樣
[00:16:01.600 --> 00:16:06.600]  將那些雜草連根拔走
[00:16:06.600 --> 00:16:10.600]  真的人要自死之體
[00:16:10.600 --> 00:16:14.600]  就是淫亂、污穢、邪情、惡毒和貪婪
[00:16:14.600 --> 00:16:17.600]  人要器絕、惱恨、憤怒、惡毒、毀謗
[00:16:17.600 --> 00:16:20.600]  以及口中污穢的言語說謊
[00:16:20.600 --> 00:16:22.600]  人可以有新的心
[00:16:22.600 --> 00:16:25.600]  憐憫、恩慈、謙虛、溫柔、忍耐
[00:16:25.600 --> 00:16:31.600]  這個是徹底的心靈的潔淨和更新
[00:16:31.600 --> 00:16:37.600]  徹底的心意更新而變化
[00:16:37.600 --> 00:16:42.600]  初期的朕信會先賢
[00:16:42.600 --> 00:16:45.600]  他們就是如此的相信
[00:16:45.600 --> 00:16:52.600]  他們是追求一種心靈徹底的聖潔和更新
[00:16:52.600 --> 00:16:57.600]  徹底的心意更新而變化
[00:16:57.600 --> 00:17:02.600]  如果這樣的話 今天我們問的問題就是
[00:17:02.600 --> 00:17:06.600]  過了85年的成浸家
[00:17:06.600 --> 00:17:14.600]  是不是已經失去了一顆徹底跟隨耶穌基督的心
[00:17:14.600 --> 00:17:19.600]  失去了徹底聖潔的心
[00:17:19.600 --> 00:17:26.600]  成浸家是不是仍然繼續追求心意更新而變化
[00:17:26.600 --> 00:17:33.600]  我們是不是每個人都是追求我們心意更新而變化
[00:17:33.600 --> 00:17:38.600]  我們的教會 我們有沒有繼續專心去測驗
[00:17:38.600 --> 00:17:41.600]  神的善良、純全、可喜悅的旨意
[00:17:41.600 --> 00:17:46.600]  我們是不是繼續獻上屬靈的活制
[00:17:46.600 --> 00:17:51.600]  或者 或多或少
[00:17:51.600 --> 00:17:56.600]  你和我都沒有先前那麼火熱
[00:17:56.600 --> 00:17:58.600]  我們變得呆滯
[00:17:58.600 --> 00:18:02.600]  沒有持續的心意更新而變化
[00:18:02.600 --> 00:18:05.600]  我們的眼睛都迷糊了
[00:18:05.600 --> 00:18:12.600]  我們沒有專心去測驗神的善良、純全、可喜悅的旨意
[00:18:12.600 --> 00:18:16.600]  我們都是不穩定的去獻祭
[00:18:16.600 --> 00:18:19.600]  有的時候來到教會 我們獻活祭
[00:18:19.600 --> 00:18:23.600]  有的時候我們沒有心機去獻祭
[00:18:23.600 --> 00:18:27.600]  我們獻死亡的祭
[00:18:27.600 --> 00:18:30.600]  是不是
[00:18:30.600 --> 00:18:33.600]  無論怎樣我們要記得
[00:18:33.600 --> 00:18:37.600]  我們成浸家是依聖靈而生
[00:18:37.600 --> 00:18:41.600]  就該依聖靈而活
[00:18:41.600 --> 00:18:43.600]  所以在新年的開始
[00:18:43.600 --> 00:18:45.600]  我們的心是不會止息的
[00:18:45.600 --> 00:18:47.600]  我們不會死心的
[00:18:47.600 --> 00:18:49.600]  我們繼續求新的心
[00:18:49.600 --> 00:18:53.600]  我們求聖靈更新我們的心靈
[00:18:53.600 --> 00:18:55.600]  更新我的心
[00:18:55.600 --> 00:18:57.600]  更新我們的心
[00:18:57.600 --> 00:19:01.600]  更新我們教會的心
[00:19:01.600 --> 00:19:06.600]  我們怎樣心意更新而變化
[00:19:06.600 --> 00:19:12.600]  第一 我們不要效法這個世界的模式
[00:19:12.600 --> 00:19:15.600]  所以我們細心想一想我們的心
[00:19:15.600 --> 00:19:17.600]  我們一起照鏡子
[00:19:17.600 --> 00:19:20.600]  我們問 我們是不是在日常生活當中
[00:19:20.600 --> 00:19:24.600]  很容易受到這個世界的價值觀所影響
[00:19:24.600 --> 00:19:27.600]  我們是不是有意無意當中追求
[00:19:27.600 --> 00:19:31.600]  在這個社會當中更高的經濟地位
[00:19:31.600 --> 00:19:36.600]  我們是不是模仿這個世界的消費做事的習慣
[00:19:36.600 --> 00:19:39.600]  所以我們都和世人一樣
[00:19:39.600 --> 00:19:42.600]  我們一樣是那麼貪心
[00:19:42.600 --> 00:19:46.600]  我們永遠不滿足於我們手上的事物
[00:19:46.600 --> 00:19:50.600]  我們擁有更多的 更多的 更多的
[00:19:50.600 --> 00:19:52.600]  誰知道這些擁有慾
[00:19:52.600 --> 00:19:56.600]  帶來很多的偶像
[00:19:56.600 --> 00:19:59.600]  這些偶像是取代神
[00:19:59.600 --> 00:20:02.600]  這些偶像是很沉重的
[00:20:02.600 --> 00:20:06.600]  這些偶像是要我們背負的
[00:20:06.600 --> 00:20:08.600]  這些偶像是會壓死我們的
[00:20:08.600 --> 00:20:10.600]  這些貪心的人
[00:20:10.600 --> 00:20:19.600]  是對神的心意是癡之以備
[00:20:19.600 --> 00:20:22.600]  我們也要想一想照一下鏡子
[00:20:22.600 --> 00:20:32.600]  我們的心是不是被社會傳媒媒體的言論所抓住
[00:20:32.600 --> 00:20:34.600]  我們真的好像羊一樣
[00:20:34.600 --> 00:20:36.600]  羊群效應
[00:20:36.600 --> 00:20:38.600]  沒有思考的
[00:20:38.600 --> 00:20:40.600]  人云亦云
[00:20:40.600 --> 00:20:41.600]  沒有辨識的
[00:20:41.600 --> 00:20:43.600]  就會說
[00:20:43.600 --> 00:20:45.600]  每個人都是這樣做的
[00:20:45.600 --> 00:20:49.600]  我這樣做有什麼問題
[00:20:49.600 --> 00:20:52.600]  每個人都是在網上說話的
[00:20:52.600 --> 00:20:53.600]  Body人的
[00:20:53.600 --> 00:20:56.600]  我這樣做有什麼問題
[00:20:56.600 --> 00:20:59.600]  我是不信任何的人的
[00:20:59.600 --> 00:21:04.600]  做人一定是要圓話
[00:21:04.600 --> 00:21:07.600]  甚至要一口二舌
[00:21:07.600 --> 00:21:09.600]  就是這樣
[00:21:09.600 --> 00:21:12.600]  你不是嗎
[00:21:12.600 --> 00:21:13.600]  說謊是沒有問題的
[00:21:13.600 --> 00:21:15.600]  我真的很不喜歡他
[00:21:15.600 --> 00:21:19.600]  我要說死他
[00:21:19.600 --> 00:21:21.600]  窮人之所以窮
[00:21:21.600 --> 00:21:25.600]  因為他們沒有上進心
[00:21:25.600 --> 00:21:28.600]  我的經濟資產是我應得的
[00:21:28.600 --> 00:21:31.600]  是我通過努力而得的
[00:21:31.600 --> 00:21:33.600]  這個財產是我的
[00:21:33.600 --> 00:21:37.600]  我喜歡怎樣用就怎樣用
[00:21:37.600 --> 00:21:40.600]  每個人都應該做自己的事
[00:21:40.600 --> 00:21:42.600]  搞定自己就可以了
[00:21:42.600 --> 00:21:45.600]  人家的事不需要你
[00:21:45.600 --> 00:21:48.600]  保羅跟我們說
[00:21:48.600 --> 00:21:51.600]  將身體獻上
[00:21:51.600 --> 00:21:54.600]  當作活祭
[00:21:54.600 --> 00:21:58.600]  就要不要效法這個世界的模式
[00:21:58.600 --> 00:22:01.600]  不要跟風
[00:22:01.600 --> 00:22:06.600]  不要降服在這個世界的習慣之下
[00:22:06.600 --> 00:22:09.600]  所以我們的心
[00:22:09.600 --> 00:22:11.600]  你的心
[00:22:11.600 --> 00:22:13.600]  成浸家的心
[00:22:13.600 --> 00:22:15.600]  我們決心
[00:22:15.600 --> 00:22:21.600]  我們不效法這個世界
[00:22:21.600 --> 00:22:23.600]  第二我們的心意和思想
[00:22:23.600 --> 00:22:25.600]  要經歷更新而變化的
[00:22:25.600 --> 00:22:27.600]  在這裡我必須要給此的提醒
[00:22:27.600 --> 00:22:29.600]  就是心意更新
[00:22:29.600 --> 00:22:33.600]  不是我們的意志所能夠達到的
[00:22:33.600 --> 00:22:35.600]  這是神的工作
[00:22:35.600 --> 00:22:38.600]  是聖靈的工作
[00:22:38.600 --> 00:22:39.600]  具體來說
[00:22:39.600 --> 00:22:41.600]  我們心意更新而變化
[00:22:41.600 --> 00:22:44.600]  是因為神的話語塑造我們
[00:22:44.600 --> 00:22:46.600]  叫我們去改變
[00:22:46.600 --> 00:22:48.600]  當一個人能夠真的很喜歡
[00:22:48.600 --> 00:22:50.600]  晝夜思想暗暗沉沉
[00:22:50.600 --> 00:22:52.600]  思想神的話語的時候
[00:22:52.600 --> 00:22:55.600]  他的心很奇妙的
[00:22:55.600 --> 00:22:57.600]  就是被神的話語所塑造
[00:22:57.600 --> 00:22:59.600]  所改變他的心
