
[00:00:00.000 --> 00:00:03.000]  多謝各位平安,我們先一起祈禱
[00:06:38.000 --> 00:06:44.000]  是得到聖靈的確認的
[00:06:44.000 --> 00:06:47.000]  有一個傳福音的方法
[00:06:47.000 --> 00:06:52.000]  是教基督徒怎樣跟人家傳福音的時候
[00:06:52.000 --> 00:06:54.000]  怎樣去打開華俠的
[00:06:54.000 --> 00:06:58.000]  這個方法一般叫做三福
[00:06:58.000 --> 00:07:01.000]  有沒有人學過三福或聽過三福?
[00:07:01.000 --> 00:07:04.000]  沒有呀?有呀
[00:07:04.000 --> 00:07:09.000]  這個方法通常是問兩個問題
[00:07:09.000 --> 00:07:12.000]  第一個問題他會問
[00:07:12.000 --> 00:07:14.000]  假如你今天離開世界
[00:07:14.000 --> 00:07:16.000]  你有沒有把握進入天堂呀?
[00:07:16.000 --> 00:07:19.000]  無論那個人怎樣回答
[00:07:19.000 --> 00:07:21.000]  第二個問題就是
[00:07:21.000 --> 00:07:23.000]  假如你來到天堂門口
[00:07:23.000 --> 00:07:25.000]  有天使來問你
[00:07:25.000 --> 00:07:27.000]  我為什麼要讓你進入天堂?
[00:07:27.000 --> 00:07:30.000]  你怎樣回答呢?
[00:07:30.000 --> 00:07:35.000]  當然這兩個問題都是假設性的問題
[00:07:35.000 --> 00:07:38.000]  對一位真正的信徒來說
[00:07:38.000 --> 00:07:42.000]  我們是有聖靈為印記
[00:07:42.000 --> 00:07:47.000]  應該有絕對把握可以進入天堂
[00:07:47.000 --> 00:07:52.000]  但有時當人家用這個方法去問信徒
[00:07:52.000 --> 00:07:55.000]  有些信徒我不知道是什麼原因
[00:07:55.000 --> 00:07:59.000]  或者他想表現自己很謙虛
[00:07:59.000 --> 00:08:04.000]  又或者他受到不正確的教導
[00:08:04.000 --> 00:08:10.000]  他不敢確定自己是否一定可以進入天堂
[00:08:10.000 --> 00:08:13.000]  他會回答
[00:08:13.000 --> 00:08:15.000]  我不知道的
[00:08:15.000 --> 00:08:17.000]  要到時才知道的
[00:08:17.000 --> 00:08:20.000]  到時再看看怎樣吧
[00:08:20.000 --> 00:08:24.000]  今日這一節經文就很重要
[00:08:24.000 --> 00:08:27.000]  我們是屬於上帝的
[00:08:27.000 --> 00:08:30.000]  我們是上帝的兒女
[00:08:30.000 --> 00:08:33.000]  有聖靈作為印記
[00:08:33.000 --> 00:08:34.000]  打了印的
[00:08:34.000 --> 00:08:38.000]  即是被上帝確認的
[00:08:38.000 --> 00:08:44.000]  第二個問題在天堂門口其實是不會出現的
[00:08:44.000 --> 00:08:50.000]  因為我看不到你身上有沒有聖靈作為印記
[00:08:50.000 --> 00:08:53.000]  但天使一定會看到的
[00:08:53.000 --> 00:08:56.000]  天使不可能看不到的
[00:08:56.000 --> 00:09:01.000]  因此天使是不會攔著我們問這個問題
[00:09:01.000 --> 00:09:05.000]  我們得救是由於信了耶穌
[00:09:05.000 --> 00:09:08.000]  而不是由於有神學知識
[00:09:08.000 --> 00:09:13.000]  然後去天堂門口還要參加考試
[00:09:13.000 --> 00:09:16.000]  考問你為何要讓你進來
[00:09:16.000 --> 00:09:19.000]  不會出現這種情況
[00:09:19.000 --> 00:09:21.000]  簡單來說
[00:09:21.000 --> 00:09:24.000]  聖靈作為印記
[00:09:24.000 --> 00:09:30.000]  就是確認我們是上帝子民的身份
[00:09:30.000 --> 00:09:37.000]  十四節就繼續說「聖靈是我們得基業的憑據」
[00:09:37.000 --> 00:09:41.000]  這裡是說上帝將聖靈賜給我們
[00:09:41.000 --> 00:09:44.000]  是一個非常嚴肅的承諾
[00:09:44.000 --> 00:09:47.000]  就好像我們買房子要交大訂一樣
[00:09:47.000 --> 00:09:50.000]  非常嚴肅的承諾
[00:09:50.000 --> 00:09:53.000]  現在我們雪梨挑很貴的
[00:09:53.000 --> 00:09:55.000]  平均每分鐘百多二十萬
[00:09:55.000 --> 00:09:58.000]  一交就要交十多二十萬出去
[00:09:58.000 --> 00:10:04.000]  這個承諾嚴不嚴肅呢?
[00:10:04.000 --> 00:10:07.000]  這個非常嚴肅的承諾
[00:10:07.000 --> 00:10:09.000]  上帝先將聖金給了我們
[00:10:09.000 --> 00:10:14.000]  等到時候我們就會承受所有的應許
[00:10:14.000 --> 00:10:19.000]  或者我們會問「等到何時呢?」
[00:10:19.000 --> 00:10:21.000]  這次經文告訴我們
[00:10:21.000 --> 00:10:25.000]  「等到上帝的子民得救贖」
[00:10:25.000 --> 00:10:28.000]  什麼時候呢?
[00:10:28.000 --> 00:10:31.000]  什麼時候上帝的子民得救贖呢?
[00:10:31.000 --> 00:10:36.000]  我相信時後日期是不重要的
[00:10:36.000 --> 00:10:38.000]  主耶穌也說什麼時候
[00:10:38.000 --> 00:10:40.000]  沒有人知道
[00:10:40.000 --> 00:10:43.000]  只有上帝知道
[00:10:43.000 --> 00:10:49.000]  但其實上帝說的時候不是一個日期
[00:10:49.000 --> 00:10:54.000]  而是要等到一個得救人數的數字滿了
[00:10:54.000 --> 00:10:58.000]  我們看看羅馬書11章25至26節
[00:10:58.000 --> 00:10:59.000]  那裡這樣說
[00:10:59.000 --> 00:11:03.000]  「等到外邦人的數目天滿了
[00:11:03.000 --> 00:11:07.000]  以色列全家都要得救」
[00:11:07.000 --> 00:11:09.000]  這裡的數字是多少呢?
[00:11:09.000 --> 00:11:11.000]  我們是不知道的
[00:11:11.000 --> 00:11:13.000]  不過我們知道一件事
[00:11:13.000 --> 00:11:15.000]  如果我們想早日得基業
[00:11:15.000 --> 00:11:17.000]  我們要努力傳福音
[00:11:17.000 --> 00:11:19.000]  快些傳福音
[00:11:19.000 --> 00:11:20.000]  越多人信主
[00:11:20.000 --> 00:11:24.000]  可能就越早達到上帝心目中的數目
[00:11:24.000 --> 00:11:28.000]  我們繼續思想
[00:11:28.000 --> 00:11:31.000]  聖靈給了我們做印記
[00:11:31.000 --> 00:11:33.000]  在現在這個階段
[00:11:33.000 --> 00:11:36.000]  我們仍然活在世上的時候
[00:11:36.000 --> 00:11:38.000]  有沒有其他作用呢?
[00:11:38.000 --> 00:11:39.000]  有啊
[00:11:39.000 --> 00:11:40.000]  17字說
[00:11:40.000 --> 00:11:43.000]  在保羅的禱告中提到
[00:11:43.000 --> 00:11:45.000]  「那賜人智慧和啟示的靈
[00:11:45.000 --> 00:11:49.000]  賜給你們使你們真認識他」
[00:11:49.000 --> 00:11:52.000]  原來上帝把聖靈賜給我們
[00:11:52.000 --> 00:11:56.000]  不是在我們裡面睡覺
[00:11:56.000 --> 00:12:01.000]  而是要賜我們智慧和啟示
[00:12:01.000 --> 00:12:04.000]  智慧和啟示有什麼目的呢?
[00:12:04.000 --> 00:12:08.000]  就是要我們真正認識他
[00:12:08.000 --> 00:12:12.000]  我相信我們每個人的信仰過程
[00:12:12.000 --> 00:12:15.000]  都有一些相同的地方
[00:12:15.000 --> 00:12:19.000]  就是起初是認識主耶穌
[00:12:19.000 --> 00:12:20.000]  相信主耶穌
[00:12:20.000 --> 00:12:24.000]  慢慢越來越認識多一些
[00:12:24.000 --> 00:12:26.000]  慢慢會多的
[00:12:26.000 --> 00:12:27.000]  主耶穌
[00:12:27.000 --> 00:12:28.000]  有關主耶穌的事
[00:12:28.000 --> 00:12:29.000]  有關聖靈
[00:12:29.000 --> 00:12:30.000]  有關唯一的
[00:12:30.000 --> 00:12:32.000]  慢慢會多的
[00:12:32.000 --> 00:12:37.000]  如果我們信了耶穌超過五年
[00:12:37.000 --> 00:12:41.000]  還自覺對上帝是很陌生的話
[00:12:43.000 --> 00:12:48.000]  這樣很有可能我們沒有全心全意信耶穌
[00:12:48.000 --> 00:12:50.000]  如果有人信了二十年
[00:12:50.000 --> 00:12:52.000]  還覺得上帝很陌生
[00:12:52.000 --> 00:12:55.000]  我真的有百分之九十五的把握
[00:12:55.000 --> 00:12:59.000]  認為你沒有全心全意信耶穌
[00:12:59.000 --> 00:13:04.000]  一個人假如全心全意真心相信耶穌
[00:13:04.000 --> 00:13:07.000]  又有聖靈住在他裡面
[00:13:07.000 --> 00:13:12.000]  他一定會越來越認識上帝
[00:13:12.000 --> 00:13:16.000]  其實好像我們認識朋友一樣
[00:13:16.000 --> 00:13:18.000]  起初認識的朋友
[00:13:18.000 --> 00:13:20.000]  當然不是很認識他
[00:13:20.000 --> 00:13:23.000]  但如果你經常跟他有來往
[00:13:23.000 --> 00:13:24.000]  相處得久
[00:13:24.000 --> 00:13:27.000]  又經常跟他吃飯
[00:13:27.000 --> 00:13:31.000]  我們慢慢就認識那個人的喜好
[00:13:31.000 --> 00:13:34.000]  皮性
[00:13:34.000 --> 00:13:40.000]  聖靈除了幫助我們認識上帝之外
[00:13:40.000 --> 00:13:45.000]  其實也會對我們其他方面有幫助
[00:13:45.000 --> 00:13:50.000]  尤其是在我們日常的生活方面
[00:13:50.000 --> 00:13:54.000]  接下來我想跟大家說
[00:13:54.000 --> 00:13:59.000]  三個聖靈的果子的特質
[00:13:59.000 --> 00:14:04.000]  來分享聖靈怎樣在日常生活方面
[00:14:04.000 --> 00:14:06.000]  也會幫助我們
[00:14:06.000 --> 00:14:10.000]  我們知道聖靈所見的果子是忍耐希臘和平一
[00:14:10.000 --> 00:14:13.000]  忍耐恩慈良善信十分之絕世
[00:14:13.000 --> 00:14:16.000]  很多專家都指出
[00:14:16.000 --> 00:14:19.000]  在這節加拉太書的經文裡面
[00:14:19.000 --> 00:14:25.000]  果子的字在原文希臘文是單數
[00:14:25.000 --> 00:14:29.000]  它的涵義不是你結九個果子出來
[00:14:29.000 --> 00:14:30.000]  你是結一個果子
[00:14:30.000 --> 00:14:32.000]  但這個果子真的特別
[00:14:32.000 --> 00:14:35.000]  有九種品質
[00:14:35.000 --> 00:14:42.000]  也可以將這九種品質分為三個大方向
[00:14:42.000 --> 00:14:45.000]  忍耐希臘和平一組
[00:14:45.000 --> 00:14:47.000]  忍耐恩慈良善第二組
[00:14:47.000 --> 00:14:49.000]  第三組是信十分之絕世
[00:14:49.000 --> 00:14:54.000]  第一組忍耐希臘和平是講自我修為
[00:14:54.000 --> 00:14:58.000]  是我們內心要保持的心態
[00:14:58.000 --> 00:15:02.000]  忍耐恩慈良善有些是被動
[00:15:02.000 --> 00:15:06.000]  即是對別人怎樣對我們的時候
[00:15:06.000 --> 00:15:08.000]  有被動的反應
[00:15:08.000 --> 00:15:10.000]  信十溫柔之際
[00:15:10.000 --> 00:15:13.000]  就是我們主動和別人相處的時候
[00:15:13.000 --> 00:15:17.000]  的態度和方法
[00:15:17.000 --> 00:15:19.000]  由於時間關係
[00:15:19.000 --> 00:15:23.000]  我就在每一組選一個品質和大家分享
[00:15:23.000 --> 00:15:27.000]  在第一組我想講的是喜樂
[00:15:27.000 --> 00:15:30.000]  為什麼我會選喜樂呢
[00:15:30.000 --> 00:15:34.000]  主要原因是因為我們主日查經
[00:15:34.000 --> 00:15:37.000]  最近已經查完《仕途行傳》
[00:15:37.000 --> 00:15:41.000]  剛剛就開始查考《若白記》
[00:15:41.000 --> 00:15:44.000]  很多弟兄姊妹都知道
[00:15:44.000 --> 00:15:47.000]  若白受苦
[00:15:47.000 --> 00:15:51.000]  一日之內子女全部死了
[00:15:51.000 --> 00:15:53.000]  財物又失去
[00:15:53.000 --> 00:15:57.000]  真是很苦
[00:15:57.000 --> 00:16:01.000]  但《若白記》的主題不是討論苦難的來源
[00:16:01.000 --> 00:16:04.000]  不是討論來源問題
[00:16:04.000 --> 00:16:08.000]  而是討論什麼是真正的信仰
[00:16:08.000 --> 00:16:10.000]  在《若白記》第一到第二章
[00:16:10.000 --> 00:16:14.000]  介紹他是一位非常敬虔的信徒
[00:16:14.000 --> 00:16:16.000]  連上帝都為他作見證
[00:16:16.000 --> 00:16:18.000]  告訴我們
[00:16:18.000 --> 00:16:23.000]  他是完全正直敬畏上帝
[00:16:23.000 --> 00:16:26.000]  遠離惡事
[00:16:26.000 --> 00:16:29.000]  他不反駁上帝的判斷
[00:16:29.000 --> 00:16:32.000]  他只不過挑戰上帝的眼光
[00:16:32.000 --> 00:16:35.000]  上帝你的眼光差異
[00:16:35.000 --> 00:16:38.000]  他就批評若白信你
[00:16:38.000 --> 00:16:41.000]  是出於利己的目的
[00:16:41.000 --> 00:16:44.000]  他是一位功利主義者
[00:16:44.000 --> 00:16:46.000]  你試試拿走他的東西
[00:16:46.000 --> 00:16:47.000]  他還信不信你
[00:16:47.000 --> 00:16:52.000]  還能不能堅持信心
[00:16:52.000 --> 00:16:55.000]  上帝讓人無故受苦
[00:16:55.000 --> 00:16:57.000]  還有另一個討論
[00:16:57.000 --> 00:16:59.000]  上帝讓人無故受苦
[00:16:59.000 --> 00:17:01.000]  上帝算不算公義?
[00:17:01.000 --> 00:17:03.000]  上帝是正義
[00:17:03.000 --> 00:17:06.000]  受苦的原因是否由於人犯了罪
[00:17:06.000 --> 00:17:08.000]  得罪上帝呢?
[00:17:08.000 --> 00:17:12.000]  這些其實都是《若白記》要討論的問題
[00:17:12.000 --> 00:17:15.000]  主題是何謂純正的信仰
[00:17:15.000 --> 00:17:18.000]  下面有幾個分題
[00:17:18.000 --> 00:17:21.000]  這些就是其中一些的分題
[00:17:21.000 --> 00:17:24.000]  我不是在這裡說答案給大家聽
[00:17:24.000 --> 00:17:28.000]  你有興趣就來參加《曾經八》
[00:17:28.000 --> 00:17:31.000]  但是由於講到
[00:17:31.000 --> 00:17:35.000]  人是會無緣無故受苦的
[00:17:35.000 --> 00:17:38.000]  我就揀選喜樂
[00:17:38.000 --> 00:17:42.000]  來跟大家打支預防針
[00:17:42.000 --> 00:17:45.000]  如果有人現在在受苦
[00:17:45.000 --> 00:17:47.000]  我勸他要喜樂
[00:17:47.000 --> 00:17:49.000]  我可能有些白痴沒什麼人性
[00:17:49.000 --> 00:17:51.000]  人家受苦還叫他喜樂
[00:17:51.000 --> 00:17:55.000]  怎麼喜樂呢?我也做不到
[00:17:55.000 --> 00:17:59.000]  但是我想在大家還沒經歷苦之前
[00:17:59.000 --> 00:18:02.000]  在大家還沒經歷苦之前
[00:18:02.000 --> 00:18:07.000]  跟大家說你能夠結出喜樂這種特質
[00:18:07.000 --> 00:18:10.000]  你就以喜樂作為良藥
[00:18:10.000 --> 00:18:14.000]  就可以面對人生各種困難苦難
[00:18:14.000 --> 00:18:17.000]  當然我想說
[00:18:17.000 --> 00:18:19.000]  喜樂不是唯一的良藥
[00:18:19.000 --> 00:18:21.000]  上帝很恩待我們
[00:18:21.000 --> 00:18:24.000]  為人預備了眼淚
[00:18:24.000 --> 00:18:28.000]  幫助我們在痛苦的時候
[00:18:28.000 --> 00:18:30.000]  可以流淚
[00:18:30.000 --> 00:18:35.000]  沖洗去我們心中的受苦
[00:18:35.000 --> 00:18:38.000]  眼淚真是上帝的恩賜
[00:18:38.000 --> 00:18:40.000]  至於我還有其他方法
[00:18:40.000 --> 00:18:44.000]  最近有位以前的會友打電話給我
[00:18:44.000 --> 00:18:50.000]  有一位好朋友的丈夫
[00:18:50.000 --> 00:18:53.000]  和他的朋友去釣魚
[00:18:53.000 --> 00:18:57.000]  結果一去無回浸死了
[00:18:57.000 --> 00:18:59.000]  他很傷心
[00:18:59.000 --> 00:19:01.000]  傷心的時候又想起了我
[00:19:01.000 --> 00:19:03.000]  他打電話給我
[00:19:03.000 --> 00:19:05.000]  為他祈禱
[00:19:05.000 --> 00:19:08.000]  之後他也覺得舒懷很多
[00:19:08.000 --> 00:19:11.000]  《羅馬書》第八章提到聖靈會用
[00:19:11.000 --> 00:19:15.000]  無可言喻的嘆息在我們祈求
[00:19:15.000 --> 00:19:17.000]  在苦難中我們禱告
[00:19:17.000 --> 00:19:21.000]  向上帝盡訴心中的苦情
[00:19:21.000 --> 00:19:24.000]  都是面對苦難的一個好方法
[00:19:24.000 --> 00:19:28.000]  而人生中苦難是難免的
[00:19:28.000 --> 00:19:30.000]  聖經有八經五章七次都說
[00:19:30.000 --> 00:19:33.000]  人生之來必遭遇患難
[00:19:33.000 --> 00:19:37.000]  如同火花飛騰
[00:19:37.000 --> 00:19:43.000]  現在我們先講講現代人受苦的經歷
[00:19:43.000 --> 00:19:45.000]  讓大家知道
[00:19:45.000 --> 00:19:47.000]  受苦隨時有可能發生
[00:19:47.000 --> 00:19:50.000]  這個現代人我們都認識的
[00:19:50.000 --> 00:19:52.000]  就是我們現在的代理主任牧師
[00:19:52.000 --> 00:19:55.000]  他最近出版了這本書
[00:19:55.000 --> 00:20:01.000]  《神的苦難與基督徒》
[00:20:01.000 --> 00:20:04.000]  這本書有些弟兄姊妹都買了
[00:20:04.000 --> 00:20:10.000]  這本書提到一個他自己經歷的苦難
[00:20:10.000 --> 00:20:13.000]  一章是講他媽媽的苦難
[00:20:13.000 --> 00:20:15.000]  後來他提到一個苦難
[00:20:15.000 --> 00:20:19.000]  在六個月之內發生
[00:20:19.000 --> 00:20:24.000]  在他住的地方發生了三場暴雨
[00:20:24.000 --> 00:20:29.000]  第一次暴雨是雷暴
[00:20:29.000 --> 00:20:37.000]  閃電之後電腦的印刷機和互聯網的modem都壞了
[00:20:37.000 --> 00:20:40.000]  就收你了
[00:20:40.000 --> 00:20:45.000]  第二次原來他屋頂有幾塊瓦面漏水
[00:20:45.000 --> 00:20:48.000]  水漏下漏下
[00:20:48.000 --> 00:20:53.000]  cutter去水槽又可能塞了
[00:20:53.000 --> 00:20:56.000]  去不到水水又去了哪裏呢
[00:20:56.000 --> 00:21:02.000]  不進屋去了兩間房的天花板
[00:21:02.000 --> 00:21:04.000]  結果承受不住壓力
[00:21:04.000 --> 00:21:08.000]  兩間房的天花板都跌了下來
[00:21:08.000 --> 00:21:16.000]  第三次的雷暴又剛巧打爛了一棵樹的樹枝
[00:21:16.000 --> 00:21:18.000]  砸爛了他的車頂
[00:21:18.000 --> 00:21:20.000]  又要拿去修車
[00:21:20.000 --> 00:21:23.000]  夠苦難未呢
[00:21:23.000 --> 00:21:33.000]  在那段期間他太太和一個兒子都發生交通意外
[00:21:33.000 --> 00:21:35.000]  感謝主啦
[00:21:35.000 --> 00:21:37.000]  沒有受傷
[00:21:37.000 --> 00:21:39.000]  夠未呢
[00:21:39.000 --> 00:21:41.000]  未喎
[00:21:41.000 --> 00:21:45.000]  家裏的冷氣機焗爐打了好幾次
[00:21:45.000 --> 00:21:48.000]  接二連三一個壞然後到一個
[00:21:48.000 --> 00:21:56.000]  此外他自己本人去了兩次醫院做手術
[00:21:56.000 --> 00:22:01.000]  而他一個兒子就病了
[00:22:01.000 --> 00:22:03.000]  在醫院住了一個月
[00:22:03.000 --> 00:22:07.000]  我記得我二零二三年做手術都住了一個月
[00:22:07.000 --> 00:22:10.000]  住一個月醫院不是開玩笑
[00:22:10.000 --> 00:22:22.000]  然後九十歲的外父爬梯不知做什麼
[00:22:22.000 --> 00:22:26.000]  大概一米半的爬梯跌了下來
[00:22:26.000 --> 00:22:33.000]  身體上有四十處骨折
[00:22:33.000 --> 00:22:36.000]  入醫院住了兩個月
[00:22:36.000 --> 00:22:40.000]  才讓他出院
[00:22:40.000 --> 00:22:44.000]  他還有一個朋友和他很幽默地說
[00:22:44.000 --> 00:22:50.000]  你外父爬梯之前沒有看看他的出世紙嗎
[00:22:50.000 --> 00:22:55.000]  老人家忘記自己幾十歲了
[00:22:55.000 --> 00:23:01.000]  面對這麼多人生的麻煩事也好苦難也好
[00:23:01.000 --> 00:23:08.000]  能不能用喜樂去代替受煩呢
[00:23:08.000 --> 00:23:13.000]  我相信在人事不能敵
[00:23:13.000 --> 00:23:17.000]  在上帝就凡事都能
[00:23:17.000 --> 00:23:20.000]  在新教裡面其實有教我們的
[00:23:20.000 --> 00:23:24.000]  是要用喜樂去面對苦難的
[00:23:24.000 --> 00:23:27.000]  在《雅各書》一開播第二節經文
[00:23:27.000 --> 00:23:29.000]  一章第二節
[00:23:29.000 --> 00:23:32.000]  在第七門領門遭受各種試煉時
[00:23:32.000 --> 00:23:36.000]  都要認為是大喜樂
[00:23:36.000 --> 00:23:41.000]  試煉其實我們知道咸義就是受苦
[00:23:41.000 --> 00:23:45.000]  雅各勸弟兄姊妹不要在苦難中埋怨
[00:23:45.000 --> 00:23:46.000]  不要離開上帝
[00:23:46.000 --> 00:23:48.000]  反而要以喜樂去面對
[00:23:48.000 --> 00:23:56.000]  有沒有搞錯
