
[00:00:00.000 --> 00:00:05.300]  我們每個基督徒都需要在這個黑暗潑露的世道裡面
[00:02:58.500 --> 00:03:00.500]  他已經被抓了
[00:03:00.500 --> 00:03:04.500]  後來就按照伊朗那個宗教法
[00:03:04.500 --> 00:03:05.500]  就是以眼還眼
[00:03:05.500 --> 00:03:07.500]  就可以戳到他的眼睛
[00:03:07.500 --> 00:03:09.500]  但是這個受害者
[00:03:09.500 --> 00:03:11.500]  他願意放棄他的權利
[00:03:11.500 --> 00:03:12.500]  就是說什麼呢
[00:03:12.500 --> 00:03:14.500]  我不需要他的眼睛瞎了
[00:03:14.500 --> 00:03:16.500]  但是因為他犯了法
[00:03:16.500 --> 00:03:18.500]  所以他仍然是要承擔
[00:03:18.500 --> 00:03:19.500]  這個法律的責任
[00:03:19.500 --> 00:03:22.500]  就好像耶穌記得十字界的時候
[00:03:22.500 --> 00:03:24.500]  有一個強盜在身邊說
[00:03:24.500 --> 00:03:28.500]  他說如果你是郭國林的時候
[00:03:28.500 --> 00:03:30.500]  那你就來紀念我吧
[00:03:30.500 --> 00:03:31.500]  但是耶穌怎麼說呢
[00:03:31.500 --> 00:03:34.500]  你今天就和我在樂園裡面
[00:03:34.500 --> 00:03:36.500]  但是雖然是和我在樂園裡面
[00:03:36.500 --> 00:03:38.500]  但是他照樣要什麼呢
[00:03:38.500 --> 00:03:42.500]  他照樣要受十字界的刑罰 是不是
[00:03:42.500 --> 00:03:43.500]  所以記住
[00:03:43.500 --> 00:03:46.500]  我們絕對不可以放棄了
[00:03:46.500 --> 00:03:48.500]  我們對公義上的追討
[00:03:48.500 --> 00:03:50.500]  譬如很簡單舉一個例子
[00:03:50.500 --> 00:03:52.500]  如果有一幫人
[00:03:52.500 --> 00:03:54.500]  穿白衣服的
[00:03:54.500 --> 00:03:56.500]  去傷害了很多的人
[00:03:56.500 --> 00:03:59.500]  拿棍子拿藤條打人
[00:03:59.500 --> 00:04:01.500]  但是那個人是完全沒有
[00:04:01.500 --> 00:04:03.500]  去得罪他的
[00:04:03.500 --> 00:04:05.500]  當那個被打的人
[00:04:05.500 --> 00:04:08.500]  可以饒恕那個傷害他的人
[00:04:08.500 --> 00:04:11.500]  但是仍然是要追究
[00:04:11.500 --> 00:04:12.500]  追究到底
[00:04:12.500 --> 00:04:14.500]  因為這個人犯了法
[00:04:14.500 --> 00:04:16.500]  我要承擔這個法律的責任
[00:04:16.500 --> 00:04:19.500]  所以無論一個群體
[00:04:19.500 --> 00:04:20.500]  個人
[00:04:20.500 --> 00:04:21.500]  甚至國家
[00:04:21.500 --> 00:04:23.500]  他犯了法的時候
[00:04:23.500 --> 00:04:26.500]  他仍然是要承擔這個責任
[00:04:26.500 --> 00:04:27.500]  可以寬恕
[00:04:27.500 --> 00:04:28.500]  但是他要有責任承擔
[00:04:28.500 --> 00:04:30.500]  我希望這個分享
[00:04:30.500 --> 00:04:32.500]  可以補充上一次
[00:04:32.500 --> 00:04:35.500]  樹欄從命的一些信息
[00:04:35.500 --> 00:04:37.500]  所以我仍然是很開心
[00:04:37.500 --> 00:04:38.500]  大家可以
[00:04:38.500 --> 00:04:40.500]  不單單私下的問我
[00:04:40.500 --> 00:04:41.500]  讓我可以作出回應
[00:04:41.500 --> 00:04:42.500]  我們都可以
[00:04:42.500 --> 00:04:44.500]  在查經完之後
[00:04:44.500 --> 00:04:45.500]  可以有問題去討論
[00:04:45.500 --> 00:04:46.500]  我們看到了
[00:04:46.500 --> 00:04:47.500]  彼得教導我們
[00:04:47.500 --> 00:04:48.500]  不要以惡報我
[00:04:48.500 --> 00:04:49.500]  以辱罵還辱罵
[00:04:49.500 --> 00:04:52.500]  隨即彼得就繼續勉勵信徒
[00:04:52.500 --> 00:04:55.500]  雖然行善
[00:04:55.500 --> 00:04:57.500]  但是未必有好報
[00:04:57.500 --> 00:04:59.500]  中國人都有這樣說
[00:04:59.500 --> 00:05:01.500]  好心沒有好報
[00:05:01.500 --> 00:05:05.500]  但是我們仍然要努力的行善
[00:05:05.500 --> 00:05:07.500]  而且他又說了一些
[00:05:07.500 --> 00:05:10.500]  似乎不是很合常理的說話
[00:05:10.500 --> 00:05:11.500]  我們看看彼得前書
[00:05:11.500 --> 00:05:14.500]  第三章第13節
[00:05:14.500 --> 00:05:17.500]  就是說你們若是熱心行善
[00:05:17.500 --> 00:05:19.500]  有誰害你們呢
[00:05:19.500 --> 00:05:22.500]  就是說如果你熱心行善
[00:05:22.500 --> 00:05:24.500]  有沒有人會害你們
[00:05:24.500 --> 00:05:25.500]  在社會運動裡面
[00:05:25.500 --> 00:05:27.500]  有一些救護員
[00:05:27.500 --> 00:05:31.500]  他去救助那些受到傷害的人
[00:05:31.500 --> 00:05:35.500]  可能他們中了一些催淚彈
[00:05:35.500 --> 00:05:38.500]  或者被人打穿了頭
[00:05:38.500 --> 00:05:39.500]  作為一個救護員
[00:05:39.500 --> 00:05:41.500]  他可能去醫治
[00:05:41.500 --> 00:05:43.500]  或者救這些人
[00:05:43.500 --> 00:05:44.500]  或者有些人
[00:05:44.500 --> 00:05:46.500]  他要逃離現場
[00:05:46.500 --> 00:05:49.500]  有些人開車接他走的時候
[00:05:49.500 --> 00:05:51.500]  但是現在很可能
[00:05:51.500 --> 00:05:54.500]  他就會受到法律的制裁
[00:05:54.500 --> 00:05:56.500]  甚至一直去追討他
[00:05:56.500 --> 00:05:58.500]  所以那幫人
[00:05:58.500 --> 00:06:01.500]  可能他沒有參與一些暴力行為
[00:06:01.500 --> 00:06:03.500]  他只是去幫人
[00:06:03.500 --> 00:06:07.500]  但是都會受到這個對付
[00:06:07.500 --> 00:06:09.500]  所以今天說到
[00:06:09.500 --> 00:06:10.500]  你若是行善
[00:06:10.500 --> 00:06:12.500]  有誰害你們呢
[00:06:12.500 --> 00:06:14.500]  在這個世代裡面
[00:06:14.500 --> 00:06:15.500]  給我們看到
[00:06:15.500 --> 00:06:17.500]  原來你做好事
[00:06:17.500 --> 00:06:19.500]  未必有好的結果
[00:06:19.500 --> 00:06:20.500]  當然
[00:06:20.500 --> 00:06:22.500]  有些人他會去欣賞
[00:06:22.500 --> 00:06:24.500]  稱重你所做的事
[00:06:24.500 --> 00:06:27.500]  但是有更多人可能覺得你傻的
[00:06:27.500 --> 00:06:29.500]  做這些事
[00:06:29.500 --> 00:06:32.500]  怎麼會有好結果呢
[00:06:32.500 --> 00:06:35.500]  甚至有些人因為你去幫助人
[00:06:35.500 --> 00:06:37.500]  而因為你的愛心
[00:06:37.500 --> 00:06:39.500]  但是你要被人欺騙
[00:06:39.500 --> 00:06:42.500]  被人欺負
[00:06:42.500 --> 00:06:45.500]  正所謂中國人說的那句話是什麼
[00:06:45.500 --> 00:06:47.500]  殺人放火金腰帶
[00:06:47.500 --> 00:06:50.500]  修橋整路武師鞋
[00:06:50.500 --> 00:06:55.500]  但是彼得所說的世代的情況
[00:06:55.500 --> 00:06:56.500]  其實很惡劣
[00:06:56.500 --> 00:06:58.500]  但是現在都會是這樣的
[00:06:58.500 --> 00:07:00.500]  很簡單舉一個例子
[00:07:00.500 --> 00:07:01.500]  你看到
[00:07:01.500 --> 00:07:02.500]  這一單的新聞
[00:07:02.500 --> 00:07:03.500]  如果你留意到
[00:07:03.500 --> 00:07:06.500]  這是2023年5月4日的時候
[00:07:06.500 --> 00:07:08.500]  五四運動
[00:07:08.500 --> 00:07:12.500]  左手邊那篇明報的新聞
[00:07:12.500 --> 00:07:14.500]  就是有個人好心來救人
[00:07:14.500 --> 00:07:15.500]  但是被人家冤枉
[00:07:15.500 --> 00:07:17.500]  最終法庭還他清白
[00:07:17.500 --> 00:07:19.500]  還清白就是了
[00:07:19.500 --> 00:07:21.500]  右邊這個是說什麼呢
[00:07:21.500 --> 00:07:23.500]  有一個9歲的小朋友
[00:07:23.500 --> 00:07:25.500]  看到婆婆跌倒了
[00:07:25.500 --> 00:07:28.500]  馬上走過去扶起她
[00:07:28.500 --> 00:07:29.500]  誰知道這個婆婆說
[00:07:29.500 --> 00:07:31.500]  是這個小朋友撞倒我的
[00:07:31.500 --> 00:07:33.500]  那個時候
[00:07:33.500 --> 00:07:35.500]  那些人心想我沒有啊
[00:07:35.500 --> 00:07:39.500]  後來就要求那個小朋友的家人去賠償
[00:07:39.500 --> 00:07:40.500]  後來還說怎麼樣
[00:07:40.500 --> 00:07:41.500]  你要照顧我
[00:07:41.500 --> 00:07:45.500]  就把她搬到這個小朋友的家裏面
[00:07:45.500 --> 00:07:47.500]  還要有殺傷
[00:07:47.500 --> 00:07:48.500]  真的照了
[00:07:48.500 --> 00:07:50.500]  原來她真的骨折斷了
[00:07:50.500 --> 00:07:55.500]  但是令到這個家庭受很大的牽連
[00:07:55.500 --> 00:07:58.500]  那個爸爸即場知道兒子
[00:07:58.500 --> 00:08:00.500]  以為兒子真的撞倒了那個婆婆
[00:08:00.500 --> 00:08:02.500]  就一把刮下去
[00:08:02.500 --> 00:08:08.500]  但是後來幸好有人主動的帶她去看到
[00:08:08.500 --> 00:08:10.500]  後來就說不是啊
[00:08:10.500 --> 00:08:12.500]  我們親眼看到
[00:08:12.500 --> 00:08:15.500]  那三個小朋友是走去扶那個婆婆的
[00:08:15.500 --> 00:08:16.500]  那個見證者
[00:08:16.500 --> 00:08:18.500]  獨立的見證人會比較好
[00:08:18.500 --> 00:08:19.500]  他說我也想去扶她
[00:08:19.500 --> 00:08:21.500]  但是後來這三個小朋友怎麼知道這個婆婆呢
[00:08:21.500 --> 00:08:23.500]  就說帶她去推她
[00:08:23.500 --> 00:08:25.500]  甚至說這個婆婆很厲害的就說
[00:08:25.500 --> 00:08:28.500]  如果我去屈她我會死全家
[00:08:28.500 --> 00:08:31.500]  所以我看《聖經》很清楚
[00:08:31.500 --> 00:08:34.500]  就是神看人不是看表面的那個審判
[00:08:34.500 --> 00:08:37.500]  那麼這個婆婆後來就住在這個人的家裏
[00:08:37.500 --> 00:08:40.500]  後來警方就去調查
[00:08:40.500 --> 00:08:43.500]  誰知道她的媳婦就洩漏了嘴
[00:08:43.500 --> 00:08:45.500]  就是漏了口風
[00:08:45.500 --> 00:08:47.500]  原來她的骨折就是早幾天
[00:08:47.500 --> 00:08:49.500]  洗澡的時候滑倒的
[00:08:49.500 --> 00:08:53.500]  這個時候終於後來真相大白
[00:08:53.500 --> 00:08:54.500]  那你想一下
[00:08:54.500 --> 00:08:56.500]  在這種這樣的文化底下
[00:08:56.500 --> 00:08:58.500]  在這麼多的情況底下
[00:08:58.500 --> 00:08:59.500]  所以無怪負
[00:08:59.500 --> 00:09:02.500]  那些人是越來越沒有愛心
[00:09:02.500 --> 00:09:03.500]  因為我說
[00:09:03.500 --> 00:09:05.500]  因為不法的事增多
[00:09:05.500 --> 00:09:07.500]  人的愛心才漸漸冷淡
[00:09:07.500 --> 00:09:09.500]  在這種這樣的文化底下的人
[00:09:09.500 --> 00:09:11.500]  是不會再去幫人
[00:09:11.500 --> 00:09:13.500]  好 大家不知道有沒有看過
[00:09:13.500 --> 00:09:14.500]  在網上有一張圖片
[00:09:14.500 --> 00:09:16.500]  是在日本的一輛旅遊車
[00:09:16.500 --> 00:09:20.500]  有個人在斑馬線跌倒了
[00:09:20.500 --> 00:09:21.500]  有人走去扶他
[00:09:21.500 --> 00:09:23.500]  有一個中國的小朋友大聲叫
[00:09:23.500 --> 00:09:25.500]  不要啊 不要去扶他
[00:09:25.500 --> 00:09:27.500]  可能他是碰瓷的
[00:09:27.500 --> 00:09:30.500]  碰瓷就是他們國內的Terms
[00:09:30.500 --> 00:09:32.500]  就是你去幫他扎扎底底
[00:09:32.500 --> 00:09:34.500]  然後就冤枉你
[00:09:34.500 --> 00:09:36.500]  是很大的一個悲哀
[00:09:36.500 --> 00:09:38.500]  所以你留意到
[00:09:38.500 --> 00:09:40.500]  所以有時候好心
[00:09:40.500 --> 00:09:43.500]  未必會有好報的
[00:09:43.500 --> 00:09:46.500]  好了 我們看回
[00:09:46.500 --> 00:09:49.500]  彼得宣講這個信息的時代
[00:09:49.500 --> 00:09:51.500]  那個情況是更加惡劣
[00:09:51.500 --> 00:09:52.500]  因為為什麼呢
[00:09:52.500 --> 00:09:54.500]  不是一個兩個
[00:09:54.500 --> 00:09:56.500]  是整體整個社會裡面
[00:09:56.500 --> 00:09:58.500]  氣氛都是很惡劣
[00:09:58.500 --> 00:09:59.500]  因為當時基督徒
[00:09:59.500 --> 00:10:02.500]  是面對一個極不利的環境
[00:10:02.500 --> 00:10:04.500]  可以說是豺狼當道
[00:10:04.500 --> 00:10:06.500]  基督徒是四面受敵
[00:10:06.500 --> 00:10:08.500]  周圍的人對他們
[00:10:08.500 --> 00:10:09.500]  你帶他們去敵視
[00:10:09.500 --> 00:10:11.500]  為什麼
[00:10:11.500 --> 00:10:12.500]  因為當時的同胞
[00:10:12.500 --> 00:10:16.500]  猶太人不接受耶穌去尼塞亞
[00:10:16.500 --> 00:10:19.500]  而基督徒就宣告
[00:10:19.500 --> 00:10:22.500]  耶穌基督就是你要來的軍王
[00:10:22.500 --> 00:10:23.500]  是尼塞亞
[00:10:23.500 --> 00:10:25.500]  所以自己的同胞
[00:10:25.500 --> 00:10:27.500]  你都是去否定他們
[00:10:27.500 --> 00:10:28.500]  而同樣
[00:10:28.500 --> 00:10:30.500]  他們被羅馬政府統治
[00:10:30.500 --> 00:10:33.500]  但是他們不肯去跪拜
[00:10:33.500 --> 00:10:34.500]  當時的軍王
[00:10:34.500 --> 00:10:37.500]  因為當時軍王以自己為神
[00:10:37.500 --> 00:10:39.500]  就拒絕來敬拜
[00:10:39.500 --> 00:10:42.500]  就視為對國家的不忠
[00:10:42.500 --> 00:10:44.500]  所以
[00:10:44.500 --> 00:10:45.500]  無論是自己的同胞
[00:10:45.500 --> 00:10:46.500]  有逼迫
[00:10:46.500 --> 00:10:49.500]  政府也有迫害
[00:10:49.500 --> 00:10:52.500]  基督徒在各方面
[00:10:52.500 --> 00:10:55.500]  都受著很大的壓力
[00:10:55.500 --> 00:10:57.500]  還有
[00:10:57.500 --> 00:10:58.500]  信了耶穌的人
[00:10:58.500 --> 00:10:59.500]  就不去拜偶像
[00:10:59.500 --> 00:11:02.500]  那些靠偶像為生的人
[00:11:02.500 --> 00:11:03.500]  也因為基督徒離開
[00:11:03.500 --> 00:11:04.500]  但是信了主
[00:11:04.500 --> 00:11:06.500]  他們的經濟大受影響
[00:11:06.500 --> 00:11:09.500]  記不記得在以忽所的城市裡面
[00:11:09.500 --> 00:11:12.500]  就是他們離開去拜偶像
[00:11:12.500 --> 00:11:13.500]  但是很多人信了
[00:11:13.500 --> 00:11:15.500]  就不再去拜偶像
[00:11:15.500 --> 00:11:17.500]  結果那些拜偶像的人
[00:11:17.500 --> 00:11:20.500]  生意就大受影響
[00:11:20.500 --> 00:11:22.500]  那我們下年四月
[00:11:22.500 --> 00:11:24.500]  就會去希臘和土耳其的時候
[00:11:24.500 --> 00:11:26.500]  就會參觀以忽所的城市
[00:11:26.500 --> 00:11:28.500]  你想想如果香港
[00:11:28.500 --> 00:11:30.500]  所有人都信了耶穌
[00:11:30.500 --> 00:11:33.500]  那些風水佬
[00:11:33.500 --> 00:11:35.500]  算命師傅
[00:11:35.500 --> 00:11:36.500]  解籤佬
[00:11:36.500 --> 00:11:37.500]  那些靈靈那些
[00:11:37.500 --> 00:11:39.500]  還有沒有生意可以做
[00:11:39.500 --> 00:11:40.500]  是沒有的
[00:11:40.500 --> 00:11:42.500]  所以又繼續去逼迫他們
[00:11:42.500 --> 00:11:48.500]  所以當時一幫樂於遵守神的使命
[00:11:48.500 --> 00:11:50.500]  和律例典章的基督徒
[00:11:50.500 --> 00:11:52.500]  他面對的衝擊
[00:11:52.500 --> 00:11:55.500]  逼迫壓力是非常的大
[00:11:55.500 --> 00:11:57.500]  但是基督徒絕對不應該
[00:11:57.500 --> 00:12:00.500]  去逃離這一幫群眾
[00:12:00.500 --> 00:12:02.500]  躲避人的攻擊
[00:12:02.500 --> 00:12:05.500]  就好像中世紀一些修道士那樣
[00:12:05.500 --> 00:12:07.500]  在深山上面修道
[00:12:07.500 --> 00:12:10.500]  反而堅持要活在人群當中
[00:12:10.500 --> 00:12:12.500]  這個是很重要的
[00:12:12.500 --> 00:12:14.500]  積極的去見政主
[00:12:14.500 --> 00:12:17.500]  約翰也提醒我們
[00:12:17.500 --> 00:12:21.500]  他說到江來告世間
[00:12:21.500 --> 00:12:24.500]  世人因自己的行為是惡的
[00:12:24.500 --> 00:12:26.500]  不愛江堵愛黑暗
[00:12:26.500 --> 00:12:29.500]  定他們的罪就在這裡
[00:12:29.500 --> 00:12:32.500]  原來當我們積極為主做見證的時候
[00:12:32.500 --> 00:12:35.500]  是會使得人們去反感的
[00:12:35.500 --> 00:12:37.500]  我曾經舉過一個例子
[00:12:37.500 --> 00:12:39.500]  就是當你準時上班
[00:12:39.500 --> 00:12:42.500]  一上班就馬上做事
[00:12:42.500 --> 00:12:45.500]  可能其他的同事會遲到
[00:12:45.500 --> 00:12:47.500]  大家圍圍圍
[00:12:47.500 --> 00:12:49.500]  互相包庇
[00:12:49.500 --> 00:12:51.500]  甚至老闆未回來
[00:12:51.500 --> 00:12:53.500]  或者上司未回來的時候
[00:12:53.500 --> 00:12:56.500]  吃早餐聊天不會馬上工作
[00:12:56.500 --> 00:12:57.500]  你做得好
[00:12:57.500 --> 00:13:00.500]  但是你沒有指責其他人
[00:13:00.500 --> 00:13:01.500]  但正正你做得好的時候
[00:13:01.500 --> 00:13:04.500]  反映其他人的那種懶惰
[00:13:04.500 --> 00:13:06.500]  這個就很糟糕
[00:13:06.500 --> 00:13:08.500]  所以記住
[00:13:08.500 --> 00:13:10.500]  不是一定善有善報
[00:13:10.500 --> 00:13:11.500]  惡有惡報
[00:13:11.500 --> 00:13:14.500]  有時候你善有惡報
[00:13:14.500 --> 00:13:16.500]  很簡單舉一個例子
[00:13:16.500 --> 00:13:17.500]  有一個年青人
[00:13:17.500 --> 00:13:19.500]  看到一家三口
[00:13:19.500 --> 00:13:20.500]  掉進水裡
[00:13:20.500 --> 00:13:22.500]  在那裡翻艇
[00:13:22.500 --> 00:13:25.500]  他於是衝下去救這三個人上來
[00:13:25.500 --> 00:13:27.500]  當救了這三個人上來的時候
[00:13:27.500 --> 00:13:29.500]  他自己筋疲力竭
[00:13:29.500 --> 00:13:32.500]  後來反而他自己被覓斃
[00:13:32.500 --> 00:13:35.500]  當他在河裡掙扎的時候
[00:13:35.500 --> 00:13:37.500]  那些人就說
[00:13:37.500 --> 00:13:38.500]  喂 人家救了你
[00:13:38.500 --> 00:13:40.500]  你下去救他
[00:13:40.500 --> 00:13:42.500]  竟然可以很冷漠地說
[00:13:42.500 --> 00:13:44.500]  他死了關我屁事嗎
[00:13:44.500 --> 00:13:47.500]  這三個人真的完全沒有人性
[00:13:47.500 --> 00:13:49.500]  所以原來有時候
[00:13:49.500 --> 00:13:51.500]  好心未必有好報
[00:13:51.500 --> 00:13:55.500]  所以今天我們要留意這件事
[00:13:55.500 --> 00:13:57.500]  原來我們行善是什麼呢
[00:13:57.500 --> 00:14:00.500]  是指著按我們的信仰
[00:14:00.500 --> 00:14:02.500]  去行
[00:14:02.500 --> 00:14:03.500]  這個更加
[00:14:03.500 --> 00:14:04.500]  就是我剛才說的
[00:14:04.500 --> 00:14:06.500]  會引起一些不信任的人的反感
[00:14:06.500 --> 00:14:08.500]  但是彼得教導我們
[00:14:08.500 --> 00:14:11.500]  仍然要持著一個很積極的態度
[00:14:11.500 --> 00:14:13.500]  樂觀的態度去面對
[00:14:13.500 --> 00:14:15.500]  不得不承認
[00:14:15.500 --> 00:14:20.500]  人很容易受外在的環境影響
[00:14:20.500 --> 00:14:22.500]  風調雨順的時候
[00:14:22.500 --> 00:14:24.500]  我們的信心就會較大
[00:14:24.500 --> 00:14:26.500]  說神很祝福
[00:14:26.500 --> 00:14:30.500]  我們就可以豁然地面對明天
[00:14:30.500 --> 00:14:31.500]  但是
[00:14:31.500 --> 00:14:34.500]  如果在時勢艱難裡面
[00:14:34.500 --> 00:14:37.500]  我們的信心就會有所保留
[00:14:37.500 --> 00:14:39.500]  當你住的物業
[00:14:39.500 --> 00:14:41.500]  不斷地升值
[00:14:41.500 --> 00:14:42.500]  你的工資又加了
[00:14:42.500 --> 00:14:44.500]  你要奉獻就很容易
[00:14:44.500 --> 00:14:46.500]  但是你要離開你自己熟悉的地方
[00:14:46.500 --> 00:14:48.500]  去一個陌生的地方
[00:14:48.500 --> 00:14:50.500]  又不是一下子那麼容易找到工作
[00:14:50.500 --> 00:14:51.500]  這個時候
[00:14:51.500 --> 00:14:53.500]  你還會不會這樣去奉獻呢
[00:14:53.500 --> 00:14:55.500]  找些糧草比較好
[00:14:55.500 --> 00:14:56.500]  現在這群教會
[00:14:56.500 --> 00:14:58.500]  我都未必一定落腳在這裡的
[00:14:58.500 --> 00:15:00.500]  那我就帶你去怎麼樣呢
[00:15:00.500 --> 00:15:01.500]  遲一點吧
[00:15:01.500 --> 00:15:03.500]  我們有很多的藉口
[00:15:03.500 --> 00:15:05.500]  但是時勢險惡的時候
[00:15:05.500 --> 00:15:07.500]  有時候我們會被嚇到
[00:15:07.500 --> 00:15:10.500]  甚至我們會有一些負面的思想
[00:15:10.500 --> 00:15:13.500]  甚至有時候有些事情
[00:15:13.500 --> 00:15:16.500]  我們會用陰謀論來判斷
[00:15:16.500 --> 00:15:20.500]  對著別人對我們來笑
[00:15:20.500 --> 00:15:22.500]  他對我笑
[00:15:22.500 --> 00:15:25.500]  他很可能笑裡藏刀
[00:15:25.500 --> 00:15:27.500]  他對著我們笑嘻嘻
[00:15:27.500 --> 00:15:30.500]  但是可能暗中放毒蛇
[00:15:30.500 --> 00:15:32.500]  我們就會有這些想法
[00:15:32.500 --> 00:15:36.500]  甚至被迫成為孫道士的胸襟
[00:15:36.500 --> 00:15:38.500]  一切我們要怎麼樣呢
[00:15:38.500 --> 00:15:39.500]  在困難之中
[00:15:39.500 --> 00:15:41.500]  我們一定要自保
[00:15:41.500 --> 00:15:42.500]  這是人性
[00:15:42.500 --> 00:15:43.500]  沒問題
[00:15:43.500 --> 00:15:45.500]  能夠保住信仰
[00:15:45.500 --> 00:15:47.500]  減少禍患已經不錯了
[00:15:47.500 --> 00:15:48.500]  更加要什麼
[00:15:48.500 --> 00:15:50.500]  要我們承擔使命
[00:15:50.500 --> 00:15:51.500]  不要了
[00:15:51.500 --> 00:15:53.500]  先讓我穩定一點
[00:15:53.500 --> 00:15:56.500]  福音其實對一些頑劣的人
[00:15:56.500 --> 00:15:59.500]  是不是真的產生果效呢
[00:15:59.500 --> 00:16:01.500]  很簡單舉個例子
[00:16:01.500 --> 00:16:02.500]  很多年前
[00:16:02.500 --> 00:16:04.500]  當我建立了命運堂
[00:16:04.500 --> 00:16:07.500]  我第一個分堂就是啟粉嶺
[00:16:07.500 --> 00:16:09.500]  我進了一間粉嶺學校
[00:16:09.500 --> 00:16:11.500]  這間學校很有名
[00:16:11.500 --> 00:16:12.500]  學生很頑皮
[00:16:12.500 --> 00:16:14.500]  校長不是很本地
[00:16:14.500 --> 00:16:16.500]  但是他竟然邀請我
