
[00:00:00.000 --> 00:00:04.000]  上個星期我們就慶祝了農曆新年
[00:03:10.000 --> 00:03:14.000]  還有弟兄姊妹之間要彼此相愛
[00:03:14.000 --> 00:03:15.000]  第四
[00:03:15.000 --> 00:03:17.000]  要存著一個慈憐的心
[00:03:17.000 --> 00:03:19.000]  和謙卑的心
[00:03:19.000 --> 00:03:21.000]  所以我們的行為表現
[00:03:21.000 --> 00:03:23.000]  真是從心發出來的
[00:03:23.000 --> 00:03:25.000]  我們一種彼此之間
[00:03:25.000 --> 00:03:27.000]  弟兄姊妹之間有種互動
[00:03:27.000 --> 00:03:29.000]  這五樣東西要同心
[00:03:29.000 --> 00:03:30.000]  一起做一件事
[00:03:30.000 --> 00:03:32.000]  看到弟兄姊妹有困難的時候
[00:03:32.000 --> 00:03:33.000]  我們要同情
[00:03:33.000 --> 00:03:35.000]  不止同情這麼簡單
[00:03:35.000 --> 00:03:37.000]  我們要存著相愛的心
[00:03:37.000 --> 00:03:38.000]  和這個慈憐
[00:03:38.000 --> 00:03:40.000]  又是像慈悲憐憫一樣
[00:03:40.000 --> 00:03:42.000]  內心掛念著掛念著
[00:03:42.000 --> 00:03:45.000]  這裡說到又是去廁所
[00:03:45.000 --> 00:03:47.000]  說去廁所很通暢
[00:03:47.000 --> 00:03:49.000]  因為字眼原文是這樣解釋
[00:03:49.000 --> 00:03:52.000]  即是牽腸掛肚的地步
[00:03:52.000 --> 00:03:55.000]  要去到很暢快的階段
[00:03:55.000 --> 00:03:57.000]  和要有存著謙卑的心
[00:03:57.000 --> 00:04:02.000]  一同去度過社會上
[00:04:02.000 --> 00:04:06.000]  對我們基督徒的信仰的迫打的情況之下
[00:04:06.000 --> 00:04:09.000]  我們要存著這五種行為表現
[00:04:09.000 --> 00:04:11.000]  但是他當中提到
[00:04:11.000 --> 00:04:17.000]  有反映了什麼道理呢
[00:04:17.000 --> 00:04:18.000]  反映了什麼道理呢
[00:04:18.000 --> 00:04:22.000]  原來彼得引用了詩篇
[00:04:22.000 --> 00:04:25.000]  原來背後的提醒
[00:04:25.000 --> 00:04:27.000]  其實神是一直都不變
[00:04:27.000 --> 00:04:29.000]  提醒我們說
[00:04:29.000 --> 00:04:32.000]  其實我們的言語上面
[00:04:32.000 --> 00:04:33.000]  我們的言語
[00:04:33.000 --> 00:04:35.000]  反映了我們的言語當中
[00:04:35.000 --> 00:04:37.000]  我們的舌頭我們的嘴唇
[00:04:37.000 --> 00:04:41.000]  不要有些出於不好的說話
[00:04:41.000 --> 00:04:43.000]  惡言和有詭詐的說話當中
[00:04:43.000 --> 00:04:45.000]  不單止我們的言語
[00:04:45.000 --> 00:04:49.000]  我們的行為
[00:04:49.000 --> 00:04:50.000]  我們的行為
[00:04:50.000 --> 00:04:52.000]  我們不要做一些惡意的事情
[00:04:52.000 --> 00:04:54.000]  因為我們跟著聖經的教導
[00:04:54.000 --> 00:04:55.000]  好像剛才Celine
[00:04:55.000 --> 00:04:57.000]  我們每個受浸的基督徒當中
[00:04:57.000 --> 00:05:00.000]  我們如果在浸禮的時候都承認
[00:05:00.000 --> 00:05:02.000]  我們要跟著聖經的教導
[00:05:02.000 --> 00:05:05.000]  去做人跟隨著
[00:05:05.000 --> 00:05:07.000]  其實聖經的話語都是美善的事情
[00:05:07.000 --> 00:05:09.000]  因為神是美善
[00:05:09.000 --> 00:05:11.000]  所以一切出於聖經的教導
[00:05:11.000 --> 00:05:13.000]  都是美善的事情
[00:05:13.000 --> 00:05:15.000]  當我們跟著聖經的教導
[00:05:15.000 --> 00:05:16.000]  去行事的時候
[00:05:16.000 --> 00:05:19.000]  我們就會幫助我們去遠離這些惡行
[00:05:19.000 --> 00:05:21.000]  所以我提醒Celine
[00:05:21.000 --> 00:05:23.000]  和主內的其他弟兄姊妹
[00:05:23.000 --> 00:05:25.000]  我們一定要常常去
[00:05:25.000 --> 00:05:28.000]  從聖經的話語當中得著一些教訓
[00:05:28.000 --> 00:05:31.000]  然後指引我們所行的道路當中
[00:05:31.000 --> 00:05:32.000]  還有不是這麼簡單
[00:05:32.000 --> 00:05:33.000]  第三樣東西
[00:05:33.000 --> 00:05:36.000]  原來基本的情況當中
[00:05:36.000 --> 00:05:39.000]  原則當中就提到第三點
[00:05:39.000 --> 00:05:42.000]  就是我們要尋求
[00:05:42.000 --> 00:05:44.000]  以及要追趕
[00:05:44.000 --> 00:05:46.000]  我們找到了
[00:05:46.000 --> 00:05:48.000]  但是要跟著去行才行
[00:05:48.000 --> 00:05:50.000]  我們找到那樣好的東西
[00:05:50.000 --> 00:05:52.000]  真是好東西
[00:05:52.000 --> 00:05:53.000]  放在一旁那就不行了
[00:05:53.000 --> 00:05:56.000]  我們說尋求這種和睦的
[00:05:56.000 --> 00:05:57.000]  英文叫peace嘛
[00:05:57.000 --> 00:05:59.000]  我們尋求一種和睦的心
[00:05:59.000 --> 00:06:01.000]  所以我們的
[00:06:01.000 --> 00:06:03.000]  無論是我們的言語行為
[00:06:03.000 --> 00:06:06.000]  和心智上都要表現出來
[00:06:06.000 --> 00:06:09.000]  剛才那五個行動當中
[00:06:09.000 --> 00:06:11.000]  那五個行動就剛才第八節提到
[00:06:11.000 --> 00:06:13.000]  我們要同心
[00:06:13.000 --> 00:06:15.000]  我們弟兄姊妹之間要同心
[00:06:15.000 --> 00:06:17.000]  要彼此體恤
[00:06:17.000 --> 00:06:19.000]  要彼此相愛
[00:06:19.000 --> 00:06:20.000]  慈憐
[00:06:20.000 --> 00:06:22.000]  和要有個謙卑的心
[00:06:22.000 --> 00:06:24.000]  去反映出我們的行為表現出來
[00:06:24.000 --> 00:06:26.000]  所以我們看
[00:06:26.000 --> 00:06:27.000]  很多人說
[00:06:27.000 --> 00:06:29.000]  條條大路通通羅馬
[00:06:29.000 --> 00:06:31.000]  其實這五種的表現
[00:06:31.000 --> 00:06:33.000]  其實很多人都嚮往
[00:06:33.000 --> 00:06:34.000]  大家很想同心的
[00:06:34.000 --> 00:06:36.000]  就算不相信耶穌都想同心
[00:06:36.000 --> 00:06:37.000]  我們一家人
[00:06:37.000 --> 00:06:38.000]  我們一家人相處當中
[00:06:38.000 --> 00:06:39.000]  很想同心
[00:06:39.000 --> 00:06:40.000]  很想彼此體恤
[00:06:40.000 --> 00:06:41.000]  很想彼此相愛
[00:06:41.000 --> 00:06:42.000]  很想有謙卑
[00:06:42.000 --> 00:06:45.000]  這些大家都很想追求的
[00:06:45.000 --> 00:06:46.000]  生活當中
[00:06:46.000 --> 00:06:48.000]  原來背後
[00:06:48.000 --> 00:06:50.000]  聖經提醒我們
[00:06:50.000 --> 00:06:52.000]  原來背後的基礎
[00:06:52.000 --> 00:06:54.000]  是神的幻想
[00:06:54.000 --> 00:06:55.000]  是教導我們
[00:06:55.000 --> 00:06:59.000]  要有個心思意念
[00:06:59.000 --> 00:07:02.000]  都要有一個調整
[00:07:02.000 --> 00:07:03.000]  所以我們看到
[00:07:03.000 --> 00:07:04.000]  原來我們想追求的
[00:07:04.000 --> 00:07:06.000]  和平平安的生活
[00:07:06.000 --> 00:07:08.000]  很多人都想追求
[00:07:08.000 --> 00:07:10.000]  但是經文再看下去的時候
[00:07:10.000 --> 00:07:12.000]  如果從第八第九節
[00:07:12.000 --> 00:07:13.000]  第九節開始
[00:07:13.000 --> 00:07:15.000]  從第十三節開始看下去的時候
[00:07:15.000 --> 00:07:17.000]  原來原則是這樣
[00:07:17.000 --> 00:07:21.000]  我們千萬不要怕人
[00:07:21.000 --> 00:07:23.000]  凡事都要好處起
[00:07:23.000 --> 00:07:25.000]  這個就是背後的原則
[00:07:25.000 --> 00:07:27.000]  它令到我們有這種
[00:07:27.000 --> 00:07:31.000]  改變我們的言語行為和心思
[00:07:31.000 --> 00:07:34.000]  導致我們有種各樣的行為表現
[00:07:34.000 --> 00:07:38.000]  一同去度過這個艱難的日子
[00:07:38.000 --> 00:07:40.000]  那麼這個不怕人
[00:07:40.000 --> 00:07:42.000]  好處喜悅的生活是怎樣的呢
[00:07:42.000 --> 00:07:44.000]  我們從第十三節
[00:07:44.000 --> 00:07:46.000]  到第十七節
[00:07:46.000 --> 00:07:47.000]  第十三節這樣提醒我們
[00:07:47.000 --> 00:07:50.000]  說我們要熱心行善
[00:07:50.000 --> 00:07:52.000]  有誰害你們呢
[00:07:52.000 --> 00:07:54.000]  我們為什麼要怕呢
[00:07:54.000 --> 00:07:56.000]  我們熱心行善
[00:07:56.000 --> 00:07:59.000]  這條就是一條蒙福的道路
[00:07:59.000 --> 00:08:01.000]  這條就是蒙福的道路
[00:08:01.000 --> 00:08:02.000]  我們每個人都是
[00:08:02.000 --> 00:08:04.000]  無論中國的文化
[00:08:04.000 --> 00:08:06.000]  就算希伯來人 猶太人都是
[00:08:06.000 --> 00:08:08.000]  我們尋求一個蒙福的道路的時候
[00:08:08.000 --> 00:08:10.000]  我們千萬不要怕人
[00:08:10.000 --> 00:08:12.000]  但是我們只要跟隨
[00:08:12.000 --> 00:08:14.000]  土主的喜悅
[00:08:14.000 --> 00:08:17.000]  就是一個正確的道路
[00:08:17.000 --> 00:08:18.000]  合神心意的道路
[00:08:18.000 --> 00:08:20.000]  我們不要被那些人的
[00:08:20.000 --> 00:08:22.000]  所謂的評擊
[00:08:22.000 --> 00:08:24.000]  很多批評
[00:08:24.000 --> 00:08:25.000]  很多意見
[00:08:25.000 --> 00:08:27.000]  我們生活當中
[00:08:27.000 --> 00:08:30.000]  我又不如給你一些意見
[00:08:30.000 --> 00:08:31.000]  又不如給你一些意見
[00:08:31.000 --> 00:08:33.000]  但是那些人未必信主
[00:08:33.000 --> 00:08:34.000]  我們生活上面
[00:08:34.000 --> 00:08:36.000]  很多這些意見
[00:08:36.000 --> 00:08:40.000]  我們千萬不要怕那些別人的意見
[00:08:40.000 --> 00:08:42.000]  但是我們這條蒙福的道路
[00:08:42.000 --> 00:08:43.000]  是緊緊跟隨著
[00:08:43.000 --> 00:08:47.000]  在《馬太福音》第五章的八幅裡
[00:08:47.000 --> 00:08:51.000]  提到什麼事情是有一個福氣
[00:08:51.000 --> 00:08:56.000]  《馬太福音》第五章第十節這樣說
[00:08:56.000 --> 00:08:59.000]  「惠義受逼迫的人有福」
[00:08:59.000 --> 00:09:01.000]  「因為天國是他們的」
[00:09:01.000 --> 00:09:02.000]  第十一節
[00:09:02.000 --> 00:09:05.000]  「人若因我辱罵你們」
[00:09:05.000 --> 00:09:07.000]  「逼迫你們」
[00:09:07.000 --> 00:09:14.000]  「讓壞話誹謗你們」
[00:09:14.000 --> 00:09:16.000]  「你們就有福了」
[00:09:16.000 --> 00:09:18.000]  然後「應當歡喜快樂」
[00:09:18.000 --> 00:09:21.000]  「因為你們在天上是及時大」
[00:09:21.000 --> 00:09:22.000]  「想想情是大的」
[00:09:22.000 --> 00:09:24.000]  「你們以前的先知」
[00:09:24.000 --> 00:09:26.000]  「人也是這樣逼迫他們」
[00:09:26.000 --> 00:09:27.000]  這裡提到說
[00:09:27.000 --> 00:09:29.000]  我們在這個世代當中
[00:09:29.000 --> 00:09:31.000]  我們惠義受苦
[00:09:31.000 --> 00:09:33.000]  我們不是
[00:09:33.000 --> 00:09:34.000]  上次提到說
[00:09:34.000 --> 00:09:36.000]  我們不是拿苦離身
[00:09:36.000 --> 00:09:37.000]  有些事情做壞事
[00:09:37.000 --> 00:09:38.000]  被人罰
[00:09:38.000 --> 00:09:39.000]  這是應當的
[00:09:39.000 --> 00:09:41.000]  但是當我們為了義
[00:09:41.000 --> 00:09:42.000]  為了主耶穌基督
[00:09:42.000 --> 00:09:43.000]  成就救恩
[00:09:43.000 --> 00:09:46.000]  我們怎樣能夠因信清義
[00:09:46.000 --> 00:09:47.000]  怎樣能夠悔改
[00:09:47.000 --> 00:09:49.000]  在神面前悔改的時候
[00:09:49.000 --> 00:09:52.000]  我們堅守主耶穌基督教導的時候
[00:09:52.000 --> 00:09:56.000]  為絕義而受苦的時候
[00:09:56.000 --> 00:09:58.000]  是一種祝福
[00:09:58.000 --> 00:09:59.000]  這裡提到說
[00:09:59.000 --> 00:10:01.000]  天國會有很大的賞賜
[00:10:01.000 --> 00:10:02.000]  等著我們
[00:10:02.000 --> 00:10:03.000]  因為我們有個盼望
[00:10:03.000 --> 00:10:05.000]  我們明白到主耶穌基督
[00:10:05.000 --> 00:10:06.000]  已經有個救恩的計劃
[00:10:06.000 --> 00:10:08.000]  預備了給我們
[00:10:08.000 --> 00:10:10.000]  所以我們要望著
[00:10:10.000 --> 00:10:12.000]  我們將來得到的獎賞
[00:10:12.000 --> 00:10:14.000]  去度過我們現在的日子
[00:10:14.000 --> 00:10:15.000]  沒錯
[00:10:15.000 --> 00:10:17.000]  我們心裡真的要提到說
[00:10:17.000 --> 00:10:19.000]  不要怕人
[00:10:19.000 --> 00:10:22.000]  即是這幫未信主的朋友
[00:10:22.000 --> 00:10:23.000]  當中
[00:10:23.000 --> 00:10:24.000]  這個生活當中
[00:10:24.000 --> 00:10:27.000]  各樣的困難的情況之下
[00:10:27.000 --> 00:10:29.000]  反而要怎樣呢
[00:10:29.000 --> 00:10:31.000]  我們不要怕人
[00:10:31.000 --> 00:10:34.000]  反而要我們的心
[00:10:34.000 --> 00:10:37.000]  要專注基督為聖
[00:10:37.000 --> 00:10:39.000]  因為主耶穌基督
[00:10:39.000 --> 00:10:41.000]  是將我們已經分別為聖
[00:10:41.000 --> 00:10:42.000]  我們將我們的心
[00:10:42.000 --> 00:10:43.000]  能夠改變的時候
[00:10:43.000 --> 00:10:44.000]  將我們的生命
[00:10:44.000 --> 00:10:47.000]  是從我們的心開始
[00:10:47.000 --> 00:10:49.000]  所以我們主要是
[00:10:49.000 --> 00:10:51.000]  要一個命令當中
[00:10:51.000 --> 00:10:54.000]  要我們是專注基督為聖
[00:10:54.000 --> 00:10:55.000]  心去改變
[00:10:55.000 --> 00:10:57.000]  所以我們能夠
[00:10:57.000 --> 00:10:59.000]  可以回答人們
[00:10:59.000 --> 00:11:01.000]  這裡提到回答
[00:11:01.000 --> 00:11:04.000]  回答給人一個答案
[00:11:04.000 --> 00:11:05.000]  這個真的好像
[00:11:05.000 --> 00:11:07.000]  我們所謂的互教學
[00:11:07.000 --> 00:11:08.000]  apologetics
[00:11:08.000 --> 00:11:09.000]  就是這個字出來
[00:11:09.000 --> 00:11:10.000]  就是怎樣去回答
[00:11:10.000 --> 00:11:11.000]  我們的盼望
[00:11:11.000 --> 00:11:13.000]  在哪裡來的呢
[00:11:13.000 --> 00:11:14.000]  因為提到
[00:11:14.000 --> 00:11:15.000]  我們是回答
[00:11:15.000 --> 00:11:17.000]  我們在為義受苦
[00:11:17.000 --> 00:11:19.000]  人們看不到的時候
[00:11:19.000 --> 00:11:20.000]  即是人們不明白
[00:11:20.000 --> 00:11:22.000]  這個救恩計劃的時候
[00:11:22.000 --> 00:11:24.000]  不明白主耶穌基督大愛的時候
[00:11:24.000 --> 00:11:25.000]  說你這幫基督徒
[00:11:25.000 --> 00:11:26.000]  拿苦離身
[00:11:26.000 --> 00:11:27.000]  為甚麼這麼吃虧
[00:11:27.000 --> 00:11:28.000]  都會做的
[00:11:28.000 --> 00:11:30.000]  剛才說這麼困難的
[00:11:30.000 --> 00:11:31.000]  怎麼可以同心
[00:11:31.000 --> 00:11:33.000]  怎麼可以彼此連摔
[00:11:33.000 --> 00:11:35.000]  怎麼可以謙卑下來呢
[00:11:35.000 --> 00:11:36.000]  怎麼可以有
[00:11:36.000 --> 00:11:37.000]  這樣的行為表現出來呢
[00:11:37.000 --> 00:11:40.000]  為甚麼你的嘴巴還可以忍住
[00:11:40.000 --> 00:11:42.000]  可能講粗口
[00:11:42.000 --> 00:11:43.000]  你見到這樣的情況
[00:11:43.000 --> 00:11:44.000]  講粗口
[00:11:44.000 --> 00:11:45.000]  你打我一拳
[00:11:45.000 --> 00:11:47.000]  你甚麼眼神
[00:11:47.000 --> 00:11:50.000]  我就還你一招給你
[00:11:50.000 --> 00:11:52.000]  還你敬你一尺
[00:11:52.000 --> 00:11:53.000]  我敬你一丈
[00:11:53.000 --> 00:11:54.000]  為甚麼你可以
[00:11:54.000 --> 00:11:55.000]  可以這樣
[00:11:55.000 --> 00:11:57.000]  基督徒有不同的表現呢
[00:11:57.000 --> 00:11:58.000]  因為我們明白到
[00:11:58.000 --> 00:12:02.000]  我們心中有另一個盼望在當中
[00:12:02.000 --> 00:12:05.000]  這個盼望
[00:12:05.000 --> 00:12:07.000]  就是來自存著
[00:12:07.000 --> 00:12:09.000]  因為我們心靈的改變出來
[00:12:09.000 --> 00:12:10.000]  我們對神面前
[00:12:10.000 --> 00:12:14.000]  已經是無愧地可以面對神
[00:12:14.000 --> 00:12:16.000]  我們做每一件事情
[00:12:16.000 --> 00:12:18.000]  我們都存著這個無愧的心
[00:12:18.000 --> 00:12:20.000]  我們不怕做一些
[00:12:20.000 --> 00:12:23.000]  神叫我們做的善事事情
[00:12:23.000 --> 00:12:24.000]  神叫我們做的事情
[00:12:24.000 --> 00:12:26.000]  聖經教導要我們做的事情
[00:12:26.000 --> 00:12:28.000]  我們不需要再怕
[00:12:28.000 --> 00:12:29.000]  被人去毀謗
[00:12:29.000 --> 00:12:33.000]  因為我們存著一個無愧的心
[00:12:33.000 --> 00:12:35.000]  對得住良心
[00:12:35.000 --> 00:12:36.000]  這個盼望
[00:12:36.000 --> 00:12:38.000]  我們再看同一節經文
[00:12:38.000 --> 00:12:40.000]  這個盼望是甚麼
[00:12:40.000 --> 00:12:41.000]  我們要明白到
[00:12:41.000 --> 00:12:44.000]  我們所講所回答的
[00:12:44.000 --> 00:12:47.000]  是盼望的源由
[00:12:47.000 --> 00:12:51.000]  這個盼望的源由是甚麼
[00:12:51.000 --> 00:12:54.000]  我當時2001年
[00:12:54.000 --> 00:12:56.000]  我不知道大家在哪個地方
[00:12:56.000 --> 00:12:58.000]  911發生的時候
[00:12:58.000 --> 00:13:00.000]  我還在Ribana Champaign
[00:13:00.000 --> 00:13:01.000]  我還在校園裏面
[00:13:01.000 --> 00:13:03.000]  還在寫那篇博士論文
[00:13:03.000 --> 00:13:05.000]  寫論文當中
[00:13:05.000 --> 00:13:09.000]  那時候就發生了紐約事件
[00:13:09.000 --> 00:13:10.000]  有飛機
[00:13:10.000 --> 00:13:12.000]  有恐怖分子襲擊
[00:13:12.000 --> 00:13:15.000]  恐怖分子襲擊當中的拯救的
[00:13:15.000 --> 00:13:17.000]  很多的消防人員
[00:13:17.000 --> 00:13:20.000]  又用各樣的起重儀器
[00:13:20.000 --> 00:13:23.000]  去找這些生還者的時候
[00:13:23.000 --> 00:13:24.000]  他們找到
[00:13:24.000 --> 00:13:25.000]  找到
[00:13:25.000 --> 00:13:26.000]  掘掘掘掘
[00:13:26.000 --> 00:13:29.000]  撈了兩條的鋼筋
[00:13:29.000 --> 00:13:31.000]  連在一起
[00:13:31.000 --> 00:13:33.000]  好像十字架似的
[00:13:33.000 --> 00:13:37.000]  這些基督徒的消防人員
[00:13:37.000 --> 00:13:39.000]  和這些救援人員
[00:13:39.000 --> 00:13:42.000]  他就將這些成為他的盼望當中
[00:13:42.000 --> 00:13:47.000]  在這個敗壞
[00:13:47.000 --> 00:13:49.000]  充滿罪惡的環境當中
[00:13:49.000 --> 00:13:54.000]  人居然可以用恐怖襲擊
[00:13:54.000 --> 00:13:56.000]  去破壞我們對神
[00:13:56.000 --> 00:13:59.000]  對這個國家的希望的時候
[00:13:59.000 --> 00:14:00.000]  但是我們看到
[00:14:00.000 --> 00:14:03.000]  原來這個我們有盼望的原因
[00:14:03.000 --> 00:14:06.000]  是來自主耶穌基督
[00:14:06.000 --> 00:14:07.000]  在十字架上
[00:14:07.000 --> 00:14:09.000]  為我們受死 赦身
[00:14:09.000 --> 00:14:12.000]  為我們罪受死的事情
[00:14:12.000 --> 00:14:13.000]  這個救恩
[00:14:13.000 --> 00:14:15.000]  帶來我們有個希望
[00:14:15.000 --> 00:14:17.000]  所以當我們
[00:14:17.000 --> 00:14:19.000]  傳講神的話語時
[00:14:19.000 --> 00:14:20.000]  人家問到我們
[00:14:20.000 --> 00:14:22.000]  為什麼會有一個盼望
[00:14:22.000 --> 00:14:25.000]  去有這個行為表現的時候
[00:14:25.000 --> 00:14:27.000]  我們要懂得回答
[00:14:27.000 --> 00:14:30.000]  經文彼得提醒我們
[00:14:30.000 --> 00:14:32.000]  每個門徒要知道
[00:14:32.000 --> 00:14:34.000]  我們盼望的緣由是什麼
[00:14:34.000 --> 00:14:35.000]  這個盼望的緣由
[00:14:35.000 --> 00:14:37.000]  彼得就詳細解釋
[00:14:37.000 --> 00:14:40.000]  我們就可以去到下面的經文
[00:14:40.000 --> 00:14:41.000]  這個盼望的緣由是什麼
[00:14:41.000 --> 00:14:42.000]  如果大家有聖經
[00:14:42.000 --> 00:14:43.000]  手上有聖經
[00:14:43.000 --> 00:14:44.000]  可以看下去
[00:14:44.000 --> 00:14:45.000]  盼望的緣由
[00:14:45.000 --> 00:14:47.000]  就在十八節開始說
[00:14:47.000 --> 00:14:49.000]  原來十八節開始說
[00:14:49.000 --> 00:14:50.000]  因為主耶穌基督
[00:14:50.000 --> 00:14:53.000]  一次為我們罪受苦
[00:14:53.000 --> 00:14:55.000]  完完全全地在十字架上
[00:14:55.000 --> 00:14:57.000]  為我們罪受死
[00:14:57.000 --> 00:15:00.000]  祂的血已經洗清我們的罪的時候
[00:15:00.000 --> 00:15:02.000]  代替我們的不義
[00:15:02.000 --> 00:15:04.000]  因為主耶穌基督是沒有犯罪的
[00:15:04.000 --> 00:15:06.000]  完全是沒有罪的
[00:15:06.000 --> 00:15:08.000]  只有祂的血能夠洗淨
[00:15:08.000 --> 00:15:11.000]  我們一切的罪的時候
[00:15:11.000 --> 00:15:13.000]  祂的義
[00:15:13.000 --> 00:15:14.000]  主耶穌基督義
[00:15:14.000 --> 00:15:16.000]  代替我們的不義的時候
[00:15:16.000 --> 00:15:18.000]  就引領我們可以
[00:15:18.000 --> 00:15:20.000]  去到神面前
[00:15:20.000 --> 00:15:22.000]  坦然無懼地去到神面前
[00:15:22.000 --> 00:15:24.000]  直接跟祂對話
[00:15:24.000 --> 00:15:25.000]  這個是按照肉體法
[00:15:25.000 --> 00:15:26.000]  祂就將祂的身體死了
[00:15:26.000 --> 00:15:30.000]  但是祂是活的
[00:15:30.000 --> 00:15:33.000]  因為祂的靈已經是升天復活
