
[00:00:00.000 --> 00:00:02.000]  有一次她的朋友出去旅行回來
[00:01:43.500 --> 00:01:45.500]  但是這個逃避碰撞
[00:01:45.500 --> 00:01:47.500]  並不是不倒翁自己的人生走向
[00:01:47.500 --> 00:01:50.500]  其實不倒翁可以不倒
[00:01:50.500 --> 00:01:52.500]  其實不倒翁她可以不倒
[00:01:52.500 --> 00:01:55.500]  靠的並不是她自己身手敏捷
[00:01:55.500 --> 00:01:57.500]  靠的並不是她自己身手敏捷
[00:01:57.500 --> 00:01:59.500]  也不是因為她本身的反彈能力
[00:01:59.500 --> 00:02:01.500]  也不是因為她自己的反彈能力
[00:02:01.500 --> 00:02:03.500]  是因為她的站腳處
[00:02:03.500 --> 00:02:05.500]  而是因為她的站腳處
[00:02:05.500 --> 00:02:07.500]  她本身這一塊的圓塊
[00:02:07.500 --> 00:02:09.500]  她本身有一塊的圓塊
[00:02:09.500 --> 00:02:13.500]  人始終不可以好像不倒翁那樣
[00:02:13.500 --> 00:02:15.500]  人始終不能像不倒翁那樣
[00:02:15.500 --> 00:02:17.500]  也不可能逃避碰撞
[00:02:17.500 --> 00:02:19.500]  也不可能去逃避碰撞
[00:02:19.500 --> 00:02:21.500]  不過人可以學習依靠
[00:02:21.500 --> 00:02:24.500]  給自己重的平衡支持點
[00:02:24.500 --> 00:02:26.500]  給自己重的平衡支持點
[00:02:26.500 --> 00:02:29.500]  聖經說拿在牙齒的寶貝
[00:02:29.500 --> 00:02:31.500]  聖經說拿在牙齒的寶貝
[00:02:31.500 --> 00:02:33.500]  就可以培養四面獸敵
[00:02:33.500 --> 00:02:35.500]  卻不被困住
[00:02:35.500 --> 00:02:37.500]  就可以幫助我們四面獸敵
[00:02:37.500 --> 00:02:39.500]  卻不被逼迫
[00:02:39.500 --> 00:02:41.500]  心裡作難卻不致失望
[00:02:41.500 --> 00:02:43.500]  卻不致失望
[00:02:43.500 --> 00:02:45.500]  我們遭逼迫
[00:02:45.500 --> 00:02:47.500]  不致於被丟棄
[00:02:47.500 --> 00:02:49.500]  打倒了
[00:02:49.500 --> 00:02:51.500]  卻不致於死的勇氣
[00:02:51.500 --> 00:02:53.500]  卻不致於死的勇氣
[00:02:53.500 --> 00:02:55.500]  有一個年輕的大學生
[00:02:55.500 --> 00:02:57.500]  有一個年輕的大學生
[00:02:57.500 --> 00:02:59.500]  他已經很久沒有好好睡覺了
[00:02:59.500 --> 00:03:01.500]  他已經很久沒有好好睡覺了
[00:03:01.500 --> 00:03:03.500]  他精神瀕臨在邊緣
[00:03:03.500 --> 00:03:05.500]  他精神瀕臨在邊緣
[00:03:05.500 --> 00:03:07.500]  他經過詳細的輔導之後
[00:03:07.500 --> 00:03:09.500]  他經過詳細的輔導之後
[00:03:09.500 --> 00:03:11.500]  他經過詳細的輔導之後
[00:03:11.500 --> 00:03:13.500]  他發現他的潛意識裡有一種傾向
[00:03:13.500 --> 00:03:15.500]  他發現他的潛意識裡有一種傾向
[00:03:15.500 --> 00:03:17.500]  他發現他的潛意識裡有一種傾向
[00:03:17.500 --> 00:03:19.500]  他想要控制大局
[00:03:19.500 --> 00:03:21.500]  他想要控制大局
[00:03:21.500 --> 00:03:23.500]  他不能夠容忍他的世界失控
[00:03:23.500 --> 00:03:25.500]  他不能夠容忍他的世界失控
[00:03:25.500 --> 00:03:27.500]  原來當他小學五年級的時候
[00:03:27.500 --> 00:03:29.500]  原來當他小學五年級的時候
[00:03:29.500 --> 00:03:31.500]  他親眼目睹他母親企圖自殺
[00:03:31.500 --> 00:03:33.500]  他親眼目睹他母親企圖自殺
[00:03:33.500 --> 00:03:35.500]  他親眼目睹他母親企圖自殺
[00:03:35.500 --> 00:03:37.500]  在最危險那一刻裡
[00:03:37.500 --> 00:03:39.500]  在最危險那一刻
[00:03:39.500 --> 00:03:41.500]  他母親走向窗口
[00:03:41.500 --> 00:03:43.500]  他母親走向窗口
[00:03:43.500 --> 00:03:45.500]  想跳下去結束他的生命
[00:03:45.500 --> 00:03:47.500]  他拼命拉著他母親
[00:03:47.500 --> 00:03:49.500]  他拼命拉著他母親
[00:03:49.500 --> 00:03:51.500]  將他母親從死門關拉回來
[00:03:51.500 --> 00:03:53.500]  將他母親從死門關拉回來
[00:03:53.500 --> 00:03:55.500]  這件事在幼小的心靈落下一個很重的
[00:03:55.500 --> 00:03:57.500]  這件事在幼小的心靈落下一個很重的
[00:03:57.500 --> 00:03:59.500]  這件事在幼小的心靈落下一個很重的
[00:03:59.500 --> 00:04:01.500]  這件事在幼小的心靈落下一個很重的
[00:04:01.500 --> 00:04:03.500]  不可抹滅的陰影
[00:04:03.500 --> 00:04:05.500]  潛意識他要掌管自己的家
[00:04:05.500 --> 00:04:07.500]  潛意識他要掌管自己的家
[00:04:07.500 --> 00:04:09.500]  要一切正常
[00:04:09.500 --> 00:04:11.500]  要一切正常
[00:04:11.500 --> 00:04:13.500]  家裡有任何的風吹草動
[00:04:13.500 --> 00:04:15.500]  家裡有任何的風吹草動
[00:04:15.500 --> 00:04:17.500]  就算沒有出任何錯
[00:04:17.500 --> 00:04:19.500]  他自己已經開始發狂
[00:04:19.500 --> 00:04:21.500]  他自己已經開始發狂
[00:04:21.500 --> 00:04:23.500]  當牧師為他祈禱的時候
[00:04:23.500 --> 00:04:25.500]  當牧師為他祈禱的時候
[00:04:25.500 --> 00:04:27.500]  牧師說
[00:04:27.500 --> 00:04:29.500]  弟兄
[00:04:29.500 --> 00:04:31.500]  你知不知道
[00:04:31.500 --> 00:04:33.500]  不是你在家裡掌權
[00:04:33.500 --> 00:04:35.500]  不是你在家裡掌權
[00:04:35.500 --> 00:04:37.500]  是上帝在你家掌權
[00:04:37.500 --> 00:04:39.500]  是上帝在你家掌權
[00:04:39.500 --> 00:04:41.500]  上帝在那裡掌權
[00:04:41.500 --> 00:04:43.500]  不要再被煩惱困住你
[00:04:43.500 --> 00:04:45.500]  不要再把煩惱困住你
[00:04:45.500 --> 00:04:47.500]  交托你的人生
[00:04:47.500 --> 00:04:49.500]  交托你的人生來給我們的主
[00:04:49.500 --> 00:04:51.500]  交托你的人生來給我們的主
[00:04:51.500 --> 00:04:53.500]  他哭了一場
[00:04:53.500 --> 00:04:55.500]  他哭了一場
[00:04:55.500 --> 00:04:57.500]  過了一會兒
[00:04:57.500 --> 00:04:59.500]  他跟牧師說
[00:04:59.500 --> 00:05:01.500]  我很想睡覺
[00:05:01.500 --> 00:05:03.500]  他就睡在沙發上
[00:05:03.500 --> 00:05:05.500]  他就睡在沙發上
[00:05:05.500 --> 00:05:07.500]  睡醒了之後
[00:05:07.500 --> 00:05:09.500]  他好像重生了一樣
[00:05:09.500 --> 00:05:11.500]  他說他知道上帝掌權
[00:05:11.500 --> 00:05:13.500]  我想帶出一個訊息
[00:05:13.500 --> 00:05:15.500]  無論世界怎樣改變
[00:05:15.500 --> 00:05:17.500]  無論世界怎麼樣的改變
[00:05:17.500 --> 00:05:19.500]  上帝是掌權
[00:05:19.500 --> 00:05:21.500]  他是真正的話事人
[00:05:21.500 --> 00:05:23.500]  他是真正做決定權
[00:05:23.500 --> 00:05:25.500]  他是有決定權的人
[00:05:25.500 --> 00:05:27.500]  的上帝
[00:05:27.500 --> 00:05:29.500]  他專門幫助走投無路的人
[00:05:29.500 --> 00:05:31.500]  他專門去幫助那些走投無路的人
[00:05:31.500 --> 00:05:33.500]  有困難的人
[00:05:33.500 --> 00:05:35.500]  就算今天世界面對幾重的問題
[00:05:35.500 --> 00:05:37.500]  就算今日世界遇到多嚴重的問題
[00:05:37.500 --> 00:05:39.500]  神的恩惠
[00:05:39.500 --> 00:05:41.500]  也會表露無遺在其中
[00:05:41.500 --> 00:05:43.500]  也會表露無遺在其中
[00:05:43.500 --> 00:05:45.500]  今天我們來思想一個人物
[00:05:45.500 --> 00:05:47.500]  今天我們來思想一個人物
[00:05:47.500 --> 00:05:49.500]  伊利亞
[00:05:49.500 --> 00:05:51.500]  學他怎樣在溪水旁度過他的時間
[00:05:51.500 --> 00:05:53.500]  學他怎樣在溪水旁度過他的時間
[00:05:53.500 --> 00:05:55.500]  學他怎樣在溪水旁度過他的時間
[00:05:55.500 --> 00:05:57.500]  學他怎樣在溪水旁度過他的時間
[00:05:57.500 --> 00:05:59.500]  怎樣體會神才是真正的話事人
[00:05:59.500 --> 00:06:01.500]  怎樣體會神才是真正做主權的人
[00:06:01.500 --> 00:06:03.500]  怎樣體會神才是真正做主權的人
[00:06:03.500 --> 00:06:05.500]  獵王記上十七章開頭的時候
[00:06:05.500 --> 00:06:07.500]  獵王記上十七章開頭的時候
[00:06:07.500 --> 00:06:09.500]  獵王記上十七章開頭的時候
[00:06:09.500 --> 00:06:11.500]  提到當時全地經歷旱災的時候
[00:06:11.500 --> 00:06:13.500]  提到當時全地經歷旱災的時候
[00:06:13.500 --> 00:06:15.500]  提到當時全地經歷旱災的時候
[00:06:15.500 --> 00:06:17.500]  伊利亞要去到基利西旁
[00:06:17.500 --> 00:06:19.500]  伊利亞要去到基利西旁
[00:06:19.500 --> 00:06:21.500]  在一個大自然隱蔽的地方生活
[00:06:21.500 --> 00:06:23.500]  在一個大自然隱蔽的地方生活
[00:06:23.500 --> 00:06:25.500]  他會體會耶和華的說話是真實的
[00:06:25.500 --> 00:06:27.500]  他會體會耶和華的說話是真實的
[00:06:27.500 --> 00:06:29.500]  他會體會耶和華的說話是真實的
[00:06:29.500 --> 00:06:31.500]  在十七章一節
[00:06:31.500 --> 00:06:33.500]  在十七章一節
[00:06:33.500 --> 00:06:35.500]  提到當伊利亞有神的啟示
[00:06:35.500 --> 00:06:37.500]  提到當伊利亞有神的啟示
[00:06:37.500 --> 00:06:39.500]  提到當伊利亞有神的啟示
[00:06:39.500 --> 00:06:41.500]  叫他去到亞哈華面前宣告
[00:06:41.500 --> 00:06:43.500]  叫他去到亞哈華面前宣告
[00:06:43.500 --> 00:06:45.500]  叫他去到亞哈華面前宣告
[00:06:45.500 --> 00:06:47.500]  說我指著所侍奉永生耶和華
[00:06:47.500 --> 00:06:49.500]  以色列的神啟示
[00:06:49.500 --> 00:06:51.500]  說我指著所侍奉永生耶和華
[00:06:51.500 --> 00:06:53.500]  以色列的神啟示
[00:06:53.500 --> 00:06:55.500]  說我指著所侍奉永生耶和華
[00:06:55.500 --> 00:06:57.500]  以色列的神啟示
[00:06:57.500 --> 00:06:59.500]  說我指著所侍奉永生耶和華
[00:06:59.500 --> 00:07:01.500]  以色列的神啟示
[00:07:01.500 --> 00:07:03.500]  說我指著所侍奉永生耶和華
[00:07:03.500 --> 00:07:05.500]  以色列的神啟示
[00:07:05.500 --> 00:07:07.500]  說我指著所侍奉永生耶和華
[00:07:07.500 --> 00:07:09.500]  以色列的神啟示
[00:07:09.500 --> 00:07:11.500]  說我指著所侍奉永生耶和華
[00:07:11.500 --> 00:07:13.500]  以色列的神啟示
[00:07:13.500 --> 00:07:15.500]  說我指著所侍奉永生耶和華
[00:07:15.500 --> 00:07:17.500]  以色列的神啟示
[00:07:17.500 --> 00:07:19.500]  說我指著所侍奉永生耶和華
[00:07:19.500 --> 00:07:21.500]  以色列的神啟示
[00:07:21.500 --> 00:07:23.500]  說我指著所侍奉永生耶和華
[00:07:23.500 --> 00:07:25.500]  以色列的神啟示
[00:07:25.500 --> 00:07:27.500]  說我指著所侍奉永生耶和華
[00:07:27.500 --> 00:07:29.500]  以色列的神啟示
[00:07:29.500 --> 00:07:31.500]  說我指著所侍奉永生耶和華
[00:07:31.500 --> 00:07:33.500]  以色列的神啟示
[00:07:33.500 --> 00:07:35.500]  說我指著所侍奉永生耶和華
[00:07:35.500 --> 00:07:37.500]  以色列的神啟示
[00:07:37.500 --> 00:07:39.500]  說我指著所侍奉永生耶和華
[00:07:39.500 --> 00:07:41.500]  以色列的神啟示
[00:07:41.500 --> 00:07:43.500]  說我指著所侍奉永生耶和華
[00:07:43.500 --> 00:07:45.500]  以色列的神啟示
[00:07:45.500 --> 00:07:47.500]  說我指著所侍奉永生耶和華
[00:07:47.500 --> 00:07:49.500]  以色列的神啟示
[00:07:49.500 --> 00:07:51.500]  說我指著所侍奉永生耶和華
[00:07:51.500 --> 00:07:53.500]  以色列的神啟示
[00:07:53.500 --> 00:07:55.500]  說我指著所侍奉永生耶和華
[00:07:55.500 --> 00:07:57.500]  以色列的神啟示
[00:07:57.500 --> 00:07:59.500]  說我指著所侍奉永生耶和華
[00:07:59.500 --> 00:08:01.500]  以色列的神啟示
[00:08:01.500 --> 00:08:03.500]  說我指著所侍奉永生耶和華
[00:08:03.500 --> 00:08:05.500]  以色列的神啟示
[00:08:05.500 --> 00:08:07.500]  說我指著所侍奉永生耶和華
[00:08:07.500 --> 00:08:09.500]  以色列的神啟示
[00:08:09.500 --> 00:08:11.500]  說我指著所侍奉永生耶和華
[00:08:11.500 --> 00:08:13.500]  以色列的神啟示
[00:08:13.500 --> 00:08:15.500]  說我指著所侍奉永生耶和華
[00:08:15.500 --> 00:08:17.500]  以色列的神啟示
[00:08:17.500 --> 00:08:19.500]  說我指著所侍奉永生耶和華
[00:08:19.500 --> 00:08:21.500]  以色列的神啟示
[00:08:21.500 --> 00:08:23.500]  說我指著所侍奉永生耶和華
[00:08:23.500 --> 00:08:25.500]  以色列的神啟示
[00:08:25.500 --> 00:08:27.500]  說我指著所侍奉永生耶和華
[00:08:27.500 --> 00:08:29.500]  以色列的神啟示
[00:08:29.500 --> 00:08:31.500]  說我指著所侍奉永生耶和華
[00:08:31.500 --> 00:08:33.500]  以色列的神啟示
[00:08:33.500 --> 00:08:35.500]  說我指著所侍奉永生耶和華
[00:08:35.500 --> 00:08:37.500]  以色列的神啟示
[00:08:37.500 --> 00:08:39.500]  說我指著所侍奉永生耶和華
[00:08:39.500 --> 00:08:41.500]  以色列的神啟示
[00:08:41.500 --> 00:08:43.500]  說我指著所侍奉永生耶和華
[00:08:43.500 --> 00:08:45.500]  以色列的神啟示
[00:08:45.500 --> 00:08:47.500]  說我指著所侍奉永生耶和華
[00:08:47.500 --> 00:08:49.500]  以色列的神啟示
[00:08:49.500 --> 00:08:51.500]  說我指著所侍奉永生耶和華
[00:08:51.500 --> 00:08:53.500]  以色列的神啟示
[00:08:53.500 --> 00:08:55.500]  說我指著所侍奉永生耶和華
[00:08:55.500 --> 00:08:57.500]  以色列的神啟示
[00:08:57.500 --> 00:08:59.500]  說我指著所侍奉永生耶和華
[00:08:59.500 --> 00:09:01.500]  以色列的神啟示
[00:09:01.500 --> 00:09:03.500]  說我指著所侍奉永生耶和華
[00:09:03.500 --> 00:09:05.500]  以色列的神啟示
[00:09:05.500 --> 00:09:07.500]  說我指著所侍奉永生耶和華
[00:09:07.500 --> 00:09:09.500]  以色列的神啟示
[00:09:09.500 --> 00:09:11.500]  說我指著所侍奉永生耶和華
[00:09:11.500 --> 00:09:13.500]  以色列的神啟示
[00:09:13.500 --> 00:09:15.500]  說我指著所侍奉永生耶和華
[00:09:15.500 --> 00:09:17.500]  以色列的神啟示
[00:09:17.500 --> 00:09:19.500]  說我指著所侍奉永生耶和華
[00:09:19.500 --> 00:09:21.500]  以色列的神啟示
[00:09:21.500 --> 00:09:23.500]  說我指著所侍奉永生耶和華
[00:09:23.500 --> 00:09:25.500]  以色列的神啟示
[00:09:25.500 --> 00:09:27.500]  說我指著所侍奉永生耶和華
[00:09:27.500 --> 00:09:29.500]  以色列的神啟示
[00:09:29.500 --> 00:09:31.500]  說我指著所侍奉永生耶和華
[00:09:31.500 --> 00:09:33.500]  以色列的神啟示
[00:09:33.500 --> 00:09:35.500]  說我指著所侍奉永生耶和華
[00:09:35.500 --> 00:09:37.500]  以色列的神啟示
[00:09:37.500 --> 00:09:39.500]  說我指著所侍奉永生耶和華
[00:09:39.500 --> 00:09:41.500]  以色列的神啟示
[00:09:41.500 --> 00:09:43.500]  說我指著所侍奉永生耶和華
[00:09:43.500 --> 00:09:45.500]  以色列的神啟示
[00:09:45.500 --> 00:09:47.500]  說我指著所侍奉永生耶和華
[00:09:47.500 --> 00:09:49.500]  以色列的神啟示
[00:09:49.500 --> 00:09:51.500]  說我指著所侍奉永生耶和華
[00:09:51.500 --> 00:09:53.500]  以色列的神啟示
[00:09:53.500 --> 00:09:55.500]  說我指著所侍奉永生耶和華
[00:09:55.500 --> 00:09:57.500]  以色列的神啟示
[00:09:57.500 --> 00:09:59.500]  說我指著所侍奉永生耶和華
[00:09:59.500 --> 00:10:01.500]  以色列的神啟示
[00:10:01.500 --> 00:10:03.500]  說我指著所侍奉永生耶和華
[00:10:03.500 --> 00:10:05.500]  以色列的神啟示
[00:10:05.500 --> 00:10:07.500]  說我指著所侍奉永生耶和華
[00:10:07.500 --> 00:10:09.500]  以色列的神啟示
[00:10:09.500 --> 00:10:11.500]  說我指著所侍奉永生耶和華
[00:10:11.500 --> 00:10:13.500]  以色列的神啟示
[00:10:13.500 --> 00:10:15.500]  說我指著所侍奉永生耶和華
[00:10:15.500 --> 00:10:17.500]  以色列的神啟示
[00:10:17.500 --> 00:10:19.500]  說我指著所侍奉永生耶和華
[00:10:19.500 --> 00:10:21.500]  以色列的神啟示
[00:10:21.500 --> 00:10:23.500]  說我指著所侍奉永生耶和華
[00:10:23.500 --> 00:10:25.500]  以色列的神啟示
[00:10:25.500 --> 00:10:27.500]  說我指著所侍奉永生耶和華
[00:10:27.500 --> 00:10:29.500]  以色列的神啟示
[00:10:29.500 --> 00:10:31.500]  說我指著所侍奉永生耶和華
[00:10:31.500 --> 00:10:33.500]  以色列的神啟示
[00:10:33.500 --> 00:10:35.500]  說我指著所侍奉永生耶和華
[00:10:35.500 --> 00:10:37.500]  以色列的神啟示
[00:10:37.500 --> 00:10:39.500]  說我指著所侍奉永生耶和華
[00:10:39.500 --> 00:10:41.500]  以色列的神啟示
[00:10:41.500 --> 00:10:43.500]  說我指著所侍奉永生耶和華
[00:10:43.500 --> 00:10:45.500]  以色列的神啟示
[00:10:45.500 --> 00:10:47.500]  說我指著所侍奉永生耶和華
[00:10:47.500 --> 00:10:49.500]  以色列的神啟示
[00:10:49.500 --> 00:10:51.500]  說我指著所侍奉永生耶和華
[00:10:51.500 --> 00:10:53.500]  以色列的神啟示
[00:10:53.500 --> 00:10:55.500]  說我指著所侍奉永生耶和華
[00:10:55.500 --> 00:10:57.500]  以色列的神啟示
[00:10:57.500 --> 00:10:59.500]  說我指著所侍奉永生耶和華
[00:10:59.500 --> 00:11:01.500]  以色列的神啟示
[00:11:01.500 --> 00:11:03.500]  說我指著所侍奉永生耶和華
[00:11:03.500 --> 00:11:05.500]  以色列的神啟示
[00:11:05.500 --> 00:11:07.500]  說我指著所侍奉永生耶和華
[00:11:07.500 --> 00:11:09.500]  以色列的神啟示
[00:11:09.500 --> 00:11:11.500]  說我指著所侍奉永生耶和華
[00:11:11.500 --> 00:11:13.500]  以色列的神啟示
[00:11:13.500 --> 00:11:15.500]  說我指著所侍奉永生耶和華
[00:11:15.500 --> 00:11:17.500]  以色列的神啟示
[00:11:17.500 --> 00:11:19.500]  說我指著所侍奉永生耶和華
[00:11:19.500 --> 00:11:21.500]  以色列的神啟示
[00:11:21.500 --> 00:11:23.500]  說我指著所侍奉永生耶和華
[00:11:23.500 --> 00:11:25.500]  以色列的神啟示
[00:11:25.500 --> 00:11:27.500]  說我指著所侍奉永生耶和華
[00:11:27.500 --> 00:11:29.500]  以色列的神啟示
[00:11:29.500 --> 00:11:31.500]  說我指著所侍奉永生耶和華
[00:11:31.500 --> 00:11:33.500]  以色列的神啟示
[00:11:33.500 --> 00:11:35.500]  說我指著所侍奉永生耶和華
[00:11:35.500 --> 00:11:37.500]  以色列的神啟示
[00:11:37.500 --> 00:11:39.500]  說我指著所侍奉永生耶和華
[00:11:39.500 --> 00:11:41.500]  以色列的神啟示
[00:11:41.500 --> 00:11:43.500]  說我指著所侍奉永生耶和華
[00:11:43.500 --> 00:11:45.500]  以色列的神啟示
[00:11:45.500 --> 00:11:47.500]  說我指著所侍奉永生耶和華
[00:11:47.500 --> 00:11:49.500]  以色列的神啟示
[00:11:49.500 --> 00:11:51.500]  說我指著所侍奉永生耶和華
[00:11:51.500 --> 00:11:53.500]  以色列的神啟示
[00:11:53.500 --> 00:11:55.500]  說我指著所侍奉永生耶和華
[00:11:55.500 --> 00:11:57.500]  以色列的神啟示
[00:11:57.500 --> 00:11:59.500]  說我指著所侍奉永生耶和華
[00:11:59.500 --> 00:12:01.500]  以色列的神啟示
[00:12:01.500 --> 00:12:03.500]  說我指著所侍奉永生耶和華
[00:12:03.500 --> 00:12:05.500]  以色列的神啟示
[00:12:05.500 --> 00:12:07.500]  說我指著所侍奉永生耶和華
[00:12:07.500 --> 00:12:09.500]  以色列的神啟示
[00:12:09.500 --> 00:12:11.500]  說我指著所侍奉永生耶和華
[00:12:11.500 --> 00:12:13.500]  以色列的神啟示
[00:12:13.500 --> 00:12:15.500]  說我指著所侍奉永生耶和華
[00:12:15.500 --> 00:12:17.500]  以色列的神啟示
[00:12:17.500 --> 00:12:19.500]  說我指著所侍奉永生耶和華
[00:12:19.500 --> 00:12:21.500]  以色列的神啟示
[00:12:21.500 --> 00:12:23.500]  說我指著所侍奉永生耶和華
[00:12:23.500 --> 00:12:25.500]  以色列的神啟示
[00:12:25.500 --> 00:12:27.500]  說我指著所侍奉永生耶和華
[00:12:27.500 --> 00:12:29.500]  以色列的神啟示
[00:12:29.500 --> 00:12:31.500]  說我指著所侍奉永生耶和華
[00:12:31.500 --> 00:12:33.500]  以色列的神啟示
[00:12:33.500 --> 00:12:35.500]  說我指著所侍奉永生耶和華
[00:12:35.500 --> 00:12:37.500]  以色列的神啟示
[00:12:37.500 --> 00:12:39.500]  說我指著所侍奉永生耶和華
[00:12:39.500 --> 00:12:41.500]  以色列的神啟示
[00:12:41.500 --> 00:12:43.500]  說我指著所侍奉永生耶和華
[00:12:43.500 --> 00:12:45.500]  以色列的神啟示
[00:12:45.500 --> 00:12:47.500]  說我指著所侍奉永生耶和華
[00:12:47.500 --> 00:12:49.500]  以色列的神啟示
[00:12:49.500 --> 00:12:51.500]  說我指著所侍奉永生耶和華
[00:12:51.500 --> 00:12:53.500]  以色列的神啟示
[00:12:53.500 --> 00:12:55.500]  說我指著所侍奉永生耶和華
[00:12:55.500 --> 00:12:57.500]  以色列的神啟示
[00:12:57.500 --> 00:12:59.500]  說我指著所侍奉永生耶和華
[00:12:59.500 --> 00:13:01.500]  以色列的神啟示
[00:13:01.500 --> 00:13:03.500]  說我指著所侍奉永生耶和華
[00:13:03.500 --> 00:13:05.500]  以色列的神啟示
[00:13:05.500 --> 00:13:07.500]  說我指著所侍奉永生耶和華
[00:13:07.500 --> 00:13:09.500]  以色列的神啟示
[00:13:09.500 --> 00:13:11.500]  說我指著所侍奉永生耶和華
[00:13:11.500 --> 00:13:13.500]  以色列的神啟示
[00:13:13.500 --> 00:13:15.500]  說我指著所侍奉永生耶和華
[00:13:15.500 --> 00:13:17.500]  以色列的神啟示
[00:13:17.500 --> 00:13:19.500]  說我指著所侍奉永生耶和華
[00:13:19.500 --> 00:13:21.500]  以色列的神啟示
[00:13:21.500 --> 00:13:23.500]  說我指著所侍奉永生耶和華
[00:13:23.500 --> 00:13:25.500]  以色列的神啟示
[00:13:25.500 --> 00:13:27.500]  說我指著所侍奉永生耶和華
[00:13:27.500 --> 00:13:29.500]  以色列的神啟示
[00:13:29.500 --> 00:13:31.500]  說我指著所侍奉永生耶和華
[00:13:31.500 --> 00:13:33.500]  以色列的神啟示
[00:13:33.500 --> 00:13:35.500]  說我指著所侍奉永生耶和華
[00:13:35.500 --> 00:13:37.500]  以色列的神啟示
[00:13:37.500 --> 00:13:39.500]  說我指著所侍奉永生耶和華
[00:13:39.500 --> 00:13:41.500]  以色列的神啟示
[00:13:41.500 --> 00:13:43.500]  說我指著所侍奉永生耶和華
[00:13:43.500 --> 00:13:45.500]  以色列的神啟示
[00:13:45.500 --> 00:13:47.500]  說我指著所侍奉永生耶和華
[00:13:47.500 --> 00:13:49.500]  以色列的神啟示
[00:13:49.500 --> 00:13:51.500]  說我指著所侍奉永生耶和華
[00:13:51.500 --> 00:13:53.500]  以色列的神啟示
