
[00:00:00.000 --> 00:00:02.520]  開始之前我們有個禱告
[00:02:49.000 --> 00:02:51.000]  可能已經結婚20年了,30年了
[00:02:51.000 --> 00:02:54.000]  我經常跟太太說,我們結婚也沒多久
[00:02:54.000 --> 00:02:56.000]  也只是一年半載
[00:02:56.000 --> 00:02:59.000]  我們就想想,其實婚姻是什麼呢?
[00:02:59.000 --> 00:03:01.000]  我們談戀愛,當然要想想婚姻
[00:03:01.000 --> 00:03:03.000]  婚姻是什麼呢?
[00:03:03.000 --> 00:03:05.000]  我們有沒有找尋婚姻的意義是什麼呢?
[00:03:05.000 --> 00:03:07.000]  如果要找尋婚姻的意義
[00:03:07.000 --> 00:03:09.000]  當然要從一個原始開始
[00:03:09.000 --> 00:03:11.000]  誰說有婚姻
[00:03:11.000 --> 00:03:13.000]  或者就算沒有說沒有婚姻
[00:03:13.000 --> 00:03:16.000]  但是也有類似這件事的時候
[00:03:16.000 --> 00:03:18.000]  我們怎樣去理解呢?
[00:03:18.000 --> 00:03:22.000]  剛才陳牧師跟我們讀《創世紀》
[00:03:22.000 --> 00:03:24.000]  神是創世之先
[00:03:24.000 --> 00:03:26.000]  當然有些人說未必是婚姻
[00:03:26.000 --> 00:03:29.000]  不過我們看看,究竟祂的內容是什麼呢?
[00:03:29.000 --> 00:03:30.000]  祂要求我們什麼呢?
[00:03:30.000 --> 00:03:32.000]  祂的意義是什麼呢?
[00:03:32.000 --> 00:03:36.000]  聖經就說,那人獨居不好
[00:03:36.000 --> 00:03:39.000]  我要為他做一個配偶,幫助他
[00:03:39.000 --> 00:03:41.000]  是不好,其實如果看經文
[00:03:41.000 --> 00:03:44.000]  每一次神都說好,祂創造天地萬物
[00:03:44.000 --> 00:03:46.000]  這次真是美好
[00:03:46.000 --> 00:03:48.000]  但唯一這裡說是不好的
[00:03:48.000 --> 00:03:52.000]  因為為什麼當祂獨自一個人是不好呢?
[00:03:52.000 --> 00:03:55.000]  如果我們看神去創造萬物的時候
[00:03:55.000 --> 00:03:57.000]  我們看到一個很好的深層的意義
[00:03:57.000 --> 00:03:59.000]  神去創造的時候
[00:03:59.000 --> 00:04:01.000]  祂有天,有地
[00:04:01.000 --> 00:04:03.000]  祂不會只是做天,不做地
[00:04:03.000 --> 00:04:05.000]  或者只是做地,不做天
[00:04:05.000 --> 00:04:07.000]  所以祂做天,又做地
[00:04:07.000 --> 00:04:10.000]  然後神又做地和海
[00:04:10.000 --> 00:04:12.000]  祂不會做地,不做海
[00:04:12.000 --> 00:04:15.000]  或者只是做海,不做地
[00:04:15.000 --> 00:04:17.000]  然後祂做動物的時候
[00:04:17.000 --> 00:04:19.000]  當然是一公一母的
[00:04:19.000 --> 00:04:21.000]  祂不會做公,不做母
[00:04:21.000 --> 00:04:23.000]  或者做母,不做公
[00:04:23.000 --> 00:04:26.000]  甚至祂吩咐羅亞進入方舟的時候
[00:04:26.000 --> 00:04:28.000]  也吩咐羅亞
[00:04:28.000 --> 00:04:32.000]  你要帶一公一母進入方舟
[00:04:32.000 --> 00:04:34.000]  所以神去做完那當之後
[00:04:34.000 --> 00:04:36.000]  覺得一般般好
[00:04:36.000 --> 00:04:40.000]  不如做一個幫助者,幫助祂
[00:04:40.000 --> 00:04:44.000]  幫助者在希伯來文的意思
[00:04:44.000 --> 00:04:46.000]  不是低一等
[00:04:46.000 --> 00:04:48.000]  所以大家弟兄你娶了老婆
[00:04:48.000 --> 00:04:50.000]  你千萬不要當你老婆低一等
[00:04:50.000 --> 00:04:55.000]  否則晚上不要打電話來向我求救
[00:04:55.000 --> 00:04:57.000]  原來在希伯來文的意思
[00:04:57.000 --> 00:05:01.000]  幫助者是和祂一起這麼高這麼大
[00:05:01.000 --> 00:05:03.000]  不是低的
[00:05:03.000 --> 00:05:06.000]  所以我們今天經常看到丈夫欺負爸爸
[00:05:06.000 --> 00:05:07.000]  欺負老婆
[00:05:07.000 --> 00:05:09.000]  我也要出手
[00:05:09.000 --> 00:05:12.000]  所以阿當需要一個和祂這麼高這麼大的人
[00:05:12.000 --> 00:05:14.000]  去幫他
[00:05:14.000 --> 00:05:15.000]  這個意思是什麼呢?
[00:05:15.000 --> 00:05:19.000]  即是說阿當他本身其實也有不足的處
[00:05:19.000 --> 00:05:22.000]  也需要一個幫助他去幫助
[00:05:22.000 --> 00:05:25.000]  所以這兩個人是有一個互補的
[00:05:25.000 --> 00:05:28.000]  不是說你大過我,我大過你
[00:05:28.000 --> 00:05:32.000]  所以神在阿當幫他做一個幫助者之前
[00:05:32.000 --> 00:05:35.000]  神就很有趣的
[00:05:35.000 --> 00:05:37.000]  你看看經文
[00:05:37.000 --> 00:05:40.000]  神給我們很有智慧去了解經文
[00:05:40.000 --> 00:05:43.000]  就是將動物放在阿當面前
[00:05:43.000 --> 00:05:45.000]  你幫他改名吧
[00:05:45.000 --> 00:05:47.000]  為什麼呢?原來動物是神做的
[00:05:47.000 --> 00:05:49.000]  不過名字是阿當改的
[00:05:49.000 --> 00:05:51.000]  阿當真的很有智慧
[00:05:51.000 --> 00:05:53.000]  所以我們不知道為什麼一出生就知道
[00:05:53.000 --> 00:05:56.000]  這隻叫大笨象,這隻叫老虎
[00:05:56.000 --> 00:05:59.000]  你永遠不會叫老虎叫大笨象
[00:05:59.000 --> 00:06:00.000]  除非你不懂
[00:06:00.000 --> 00:06:02.000]  否則先生一教你
[00:06:02.000 --> 00:06:04.000]  這隻大笨象就是這樣
[00:06:04.000 --> 00:06:05.000]  這隻老虎就是這樣
[00:06:05.000 --> 00:06:07.000]  這隻老鼠就是這樣
[00:06:07.000 --> 00:06:10.000]  為什麼呢?原來神去創造人
[00:06:10.000 --> 00:06:13.000]  就要將大地給他去管理
[00:06:13.000 --> 00:06:16.000]  於是神就將動物給阿當
[00:06:16.000 --> 00:06:19.000]  你管理吧,你幫他改名吧
[00:06:19.000 --> 00:06:21.000]  其實在改名的過程裡
[00:06:21.000 --> 00:06:25.000]  被阿當發現原來有一公一母的
[00:06:25.000 --> 00:06:27.000]  原來他有幫助的
[00:06:27.000 --> 00:06:29.000]  他想想自己怎麼幫呢
[00:06:29.000 --> 00:06:33.000]  很可能他在動物裡也找不到怎樣幫他
[00:06:33.000 --> 00:06:35.000]  動物也不會幫他
[00:06:35.000 --> 00:06:38.000]  所以阿當在改名的過程裡
[00:06:38.000 --> 00:06:41.000]  沒有找到一個幫助者可以幫他
[00:06:41.000 --> 00:06:45.000]  神就在神身上拿出一條肋骨
[00:06:45.000 --> 00:06:47.000]  然後就做一個女人
[00:06:47.000 --> 00:06:51.000]  帶到他面前幫助他
[00:06:51.000 --> 00:06:56.000]  女人和男人在希伯來文是同一個字根
[00:06:56.000 --> 00:07:00.000]  它的分別是陰性和陽性
[00:07:00.000 --> 00:07:03.000]  所以代表神去做男女的時候
[00:07:03.000 --> 00:07:06.000]  他的地位是平等的
[00:07:06.000 --> 00:07:08.000]  所以大家千萬不要誤會
[00:07:08.000 --> 00:07:10.000]  女人比男人低
[00:07:10.000 --> 00:07:13.000]  有一個神學家叫做亨利·馬太
[00:07:13.000 --> 00:07:14.000]  Henry Matthew
[00:07:14.000 --> 00:07:18.000]  他說為什麼神在阿當的肋骨拿出一條肋骨呢?
[00:07:18.000 --> 00:07:21.000]  又不是在阿當的頭拿出一條肋骨呢?
[00:07:21.000 --> 00:07:23.000]  拿出頭骨呢?
[00:07:23.000 --> 00:07:28.000]  可能拿出頭骨後,夏娃就比他厲害
[00:07:28.000 --> 00:07:34.000]  又或者為什麼神沒有在阿當的腳拿出一塊骨做夏娃呢?
[00:07:34.000 --> 00:07:37.000]  可能又被夏娃踩著
[00:07:37.000 --> 00:07:42.000]  所以可能神在阿當的肋骨拿出一條骨
[00:07:42.000 --> 00:07:44.000]  大家都是平等的
[00:07:44.000 --> 00:07:49.000]  神學家自己說了這番話
[00:07:49.000 --> 00:07:52.000]  夏娃就會幫助阿當去種植
[00:07:52.000 --> 00:07:54.000]  我們知道在聖經裏面
[00:07:54.000 --> 00:07:56.000]  在伊段裏面種植
[00:07:56.000 --> 00:07:57.000]  幫助他
[00:07:57.000 --> 00:08:01.000]  包括心靈、靈性、心理
[00:08:01.000 --> 00:08:04.000]  於是就生養眾多
[00:08:04.000 --> 00:08:06.000]  遍滿全地
[00:08:06.000 --> 00:08:08.000]  在聖經裏面告訴我們
[00:08:08.000 --> 00:08:11.000]  人要離開父母,與妻子聯合
[00:08:11.000 --> 00:08:13.000]  二人成為一體
[00:08:13.000 --> 00:08:16.000]  有人說這是婚姻的忌妒
[00:08:16.000 --> 00:08:18.000]  其實神主要是說
[00:08:18.000 --> 00:08:21.000]  人要離開父母,與妻子聯合
[00:08:21.000 --> 00:08:22.000]  二人成為一體
[00:08:22.000 --> 00:08:23.000]  其實這個忌妒
[00:08:23.000 --> 00:08:24.000]  這個婚姻的忌妒
[00:08:24.000 --> 00:08:26.000]  可能是後來的人給的名字
[00:08:26.000 --> 00:08:27.000]  就好像阿當
[00:08:27.000 --> 00:08:29.000]  神把動物放在一起
[00:08:29.000 --> 00:08:31.000]  其實神是創造了動物
[00:08:31.000 --> 00:08:32.000]  不過這隻叫什麼名字呢?
[00:08:32.000 --> 00:08:34.000]  阿當你說吧,你作主吧
[00:08:34.000 --> 00:08:36.000]  神就創造了這種婚姻
[00:08:36.000 --> 00:08:38.000]  我們後來叫婚姻
[00:08:38.000 --> 00:08:41.000]  然後就要一夫一妻
[00:08:41.000 --> 00:08:42.000]  要與妻子聯合
[00:08:42.000 --> 00:08:43.000]  不過後來的人就想
[00:08:43.000 --> 00:08:44.000]  不如叫婚姻吧
[00:08:44.000 --> 00:08:46.000]  無論怎樣都好
[00:08:46.000 --> 00:08:51.000]  神就是把這件事放在我們心中
[00:08:51.000 --> 00:08:53.000]  聯合的意思在希伯來文
[00:08:53.000 --> 00:08:56.000]  不只是肉體的聯合
[00:08:56.000 --> 00:09:00.000]  是要用我們的情感一起聯合
[00:09:00.000 --> 00:09:01.000]  所以我們結婚的時候
[00:09:01.000 --> 00:09:04.000]  我們要與太太不但肉體的聯合
[00:09:04.000 --> 00:09:07.000]  我們要有情感、有意志、有靈
[00:09:07.000 --> 00:09:09.000]  一起結合
[00:09:09.000 --> 00:09:11.000]  這是最親密的關係
[00:09:11.000 --> 00:09:14.000]  所以我們的婚姻才可以維持
[00:09:14.000 --> 00:09:17.000]  不過有些父母如果沒有相信耶穌
[00:09:17.000 --> 00:09:18.000]  就說要離開父母
[00:09:18.000 --> 00:09:19.000]  兒子你這麼大膽
[00:09:19.000 --> 00:09:20.000]  爸爸也不要
[00:09:20.000 --> 00:09:22.000]  爸爸也不養
[00:09:22.000 --> 00:09:24.000]  其實大家不要解錯驚
[00:09:24.000 --> 00:09:26.000]  這個離開父母的意思
[00:09:26.000 --> 00:09:30.000]  就是說當這對新人去組織家庭的時候
[00:09:30.000 --> 00:09:33.000]  他仍然要看顧他爸爸媽媽
[00:09:33.000 --> 00:09:34.000]  不同今天
[00:09:34.000 --> 00:09:37.000]  今天其實也令我很傷心
[00:09:37.000 --> 00:09:38.000]  為什麼呢?
[00:09:38.000 --> 00:09:40.000]  有些子女為了不想養父母
[00:09:40.000 --> 00:09:43.000]  就弄了什麼書給外人
[00:09:43.000 --> 00:09:44.000]  然後說不養父母
[00:09:44.000 --> 00:09:46.000]  讓父母去拿綜援
[00:09:46.000 --> 00:09:48.000]  這是我們的社會
[00:09:48.000 --> 00:09:52.000]  所以搞得我們今天亂七八糟
[00:09:52.000 --> 00:09:53.000]  所以大家要明白
[00:09:53.000 --> 00:09:55.000]  夫妻的關係
[00:09:55.000 --> 00:09:57.000]  我們仍然要照顧我們的父母
[00:09:57.000 --> 00:10:00.000]  我們不是不需要照顧我們的父母
[00:10:00.000 --> 00:10:04.000]  只不過我們是組織另一個家庭
[00:10:04.000 --> 00:10:05.000]  所以大家看一下
[00:10:05.000 --> 00:10:08.000]  我們的經文有一個次序
[00:10:08.000 --> 00:10:11.000]  我們不要搗亂次序
[00:10:11.000 --> 00:10:14.000]  第一就是離開父母
[00:10:14.000 --> 00:10:16.000]  第二與妻子連合
[00:10:16.000 --> 00:10:17.000]  二人成為一體
[00:10:17.000 --> 00:10:18.000]  為什麼呢?
[00:10:18.000 --> 00:10:20.000]  因為這牽涉到我們的性關係
[00:10:20.000 --> 00:10:23.000]  第二我們成為一體的次序是很清楚的
[00:10:23.000 --> 00:10:24.000]  離開父母
[00:10:24.000 --> 00:10:27.000]  所以我剛才說不是不理我們父母
[00:10:27.000 --> 00:10:28.000]  只不過是組織家庭
[00:10:28.000 --> 00:10:30.000]  然後我們一致
[00:10:30.000 --> 00:10:33.000]  然後夫妻透過我們的性關係
[00:10:33.000 --> 00:10:34.000]  我們就會生兒育女
[00:10:34.000 --> 00:10:35.000]  生養眾多
[00:10:35.000 --> 00:10:39.000]  這個次序是一級一級一級的
[00:10:39.000 --> 00:10:40.000]  你千萬不要搗亂
[00:10:40.000 --> 00:10:44.000]  一搗亂就會有姦淫的出現
[00:10:44.000 --> 00:10:47.000]  所以婚姻不是單單兩個人的事
[00:10:47.000 --> 00:10:49.000]  是神將兩個人結合
[00:10:49.000 --> 00:10:51.000]  所以婚姻
[00:10:51.000 --> 00:10:53.000]  神告訴我們是一男一女的
[00:10:53.000 --> 00:10:56.000]  是一夫一妻
[00:10:56.000 --> 00:10:58.000]  這個與我們今天這個社會
[00:10:58.000 --> 00:11:02.000]  這個價值觀是很有問題的
[00:11:02.000 --> 00:11:05.000]  所以當人還未結婚的時候
[00:11:05.000 --> 00:11:06.000]  在拍拖的時候
[00:11:06.000 --> 00:11:10.000]  就要公開告訴別人
[00:11:10.000 --> 00:11:12.000]  我要結婚了
[00:11:12.000 --> 00:11:14.000]  一個恆久的婚姻
[00:11:14.000 --> 00:11:19.000]  就是在當中開始的
[00:11:19.000 --> 00:11:20.000]  在婚姻裡面
[00:11:20.000 --> 00:11:22.000]  是神為我們預備的
[00:11:22.000 --> 00:11:24.000]  今天我們很多的基督徒
[00:11:24.000 --> 00:11:25.000]  或者我們弟兄姊妹
[00:11:25.000 --> 00:11:27.000]  我們都在等我們另一半出現
[00:11:27.000 --> 00:11:29.000]  或者我們努力去尋求
[00:11:29.000 --> 00:11:30.000]  在婚姻上面
[00:11:30.000 --> 00:11:32.000]  我們其實真的要去祈禱
[00:11:32.000 --> 00:11:34.000]  曾經有人告訴我
[00:11:34.000 --> 00:11:36.000]  當你有個女兒
[00:11:36.000 --> 00:11:37.000]  有兒子出生的時候
[00:11:37.000 --> 00:11:38.000]  沒多久
[00:11:38.000 --> 00:11:41.000]  其實要為她的婚姻一直去禱告
[00:11:41.000 --> 00:11:43.000]  我們今天揀選我們的配偶
[00:11:43.000 --> 00:11:44.000]  或者我們男朋友
[00:11:44.000 --> 00:11:45.000]  女朋友
[00:11:45.000 --> 00:11:48.000]  不知道大家會有什麼條件
[00:11:48.000 --> 00:11:49.000]  或者你說
[00:11:49.000 --> 00:11:51.000]  他要有學問
[00:11:51.000 --> 00:11:52.000]  最緊要有層樓
[00:11:52.000 --> 00:11:54.000]  然後有輛車
[00:11:54.000 --> 00:11:56.000]  有十多張信用卡
[00:11:56.000 --> 00:11:58.000]  因為資訊發達
[00:11:58.000 --> 00:12:00.000]  最近我網上收到一個WhatsApp
[00:12:00.000 --> 00:12:02.000]  原來現在的女士
[00:12:02.000 --> 00:12:03.000]  或者女性要求男朋友
[00:12:03.000 --> 00:12:04.000]  不是這些東西
[00:12:04.000 --> 00:12:07.000]  不是要求有樓有車
[00:12:07.000 --> 00:12:08.000]  要求什麼呢?
[00:12:08.000 --> 00:12:10.000]  弟兄你一定要聽真一點
[00:12:10.000 --> 00:12:12.000]  究竟現在時下的女性
[00:12:12.000 --> 00:12:16.000]  要求你是九項全能的
[00:12:16.000 --> 00:12:17.000]  不知道你做不做得到
[00:12:17.000 --> 00:12:19.000]  我看完之後
[00:12:19.000 --> 00:12:20.000]  我都做不到
[00:12:20.000 --> 00:12:22.000]  第一
[00:12:22.000 --> 00:12:24.000]  你要早上六點鐘起床
[00:12:24.000 --> 00:12:26.000]  弟兄做不做得到?
[00:12:26.000 --> 00:12:28.000]  誰六點鐘起床舉手
[00:12:28.000 --> 00:12:29.000]  哇!弟兄
[00:12:29.000 --> 00:12:30.000]  真不真?
[00:12:30.000 --> 00:12:31.000]  都有兩三個
[00:12:31.000 --> 00:12:33.000]  感謝主六點
[00:12:33.000 --> 00:12:35.000]  你過了第一關
[00:12:35.000 --> 00:12:36.000]  第二關
[00:12:36.000 --> 00:12:38.000]  我想你都做不到了
[00:12:38.000 --> 00:12:40.000]  晚上要十點鐘睡覺
[00:12:40.000 --> 00:12:41.000]  做不做得到?
[00:12:41.000 --> 00:12:43.000]  誰做得到晚上十點鐘?
[00:12:43.000 --> 00:12:46.000]  哇!丙基弟兄你做得到
[00:12:46.000 --> 00:12:47.000]  恭喜你
[00:12:47.000 --> 00:12:48.000]  晚晚喔
[00:12:48.000 --> 00:12:49.000]  你不是說
[00:12:49.000 --> 00:12:51.000]  莫先生我一年一晚十點睡覺沒問題
[00:12:51.000 --> 00:12:52.000]  不是喔
[00:12:52.000 --> 00:12:53.000]  是晚晚喔
[00:12:53.000 --> 00:12:55.000]  記住是晚晚永恆喔
[00:12:55.000 --> 00:12:56.000]  你不要告訴我
[00:12:56.000 --> 00:12:57.000]  不是喔
[00:12:57.000 --> 00:12:59.000]  假期就睡十點
[00:12:59.000 --> 00:13:01.000]  多謝你
[00:13:01.000 --> 00:13:03.000]  第三可能我們都會做得到
[00:13:03.000 --> 00:13:04.000]  我們基督徒
[00:13:04.000 --> 00:13:06.000]  就是你不要吸煙
[00:13:06.000 --> 00:13:07.000]  不要喝酒
[00:13:07.000 --> 00:13:09.000]  晚上不要去夜街
[00:13:09.000 --> 00:13:11.000]  不要被引誘
[00:13:11.000 --> 00:13:13.000]  還有不要有緋聞
[00:13:13.000 --> 00:13:15.000]  應該做得到
[00:13:15.000 --> 00:13:18.000]  如果我問做不做得到就舉手
[00:13:18.000 --> 00:13:19.000]  做得到就舉手
[00:13:19.000 --> 00:13:20.000]  應該做得到
[00:13:20.000 --> 00:13:22.000]  有些做不做得到
[00:13:22.000 --> 00:13:25.000]  這兩項可能比較難
[00:13:25.000 --> 00:13:26.000]  對弟兄來說
[00:13:26.000 --> 00:13:28.000]  沒有師紀錢
[00:13:28.000 --> 00:13:32.000]  你每一次發薪水都要奉獻出來
[00:13:32.000 --> 00:13:35.000]  但是沒有師紀錢更慘
[00:13:35.000 --> 00:13:36.000]  還要有儲蓄
[00:13:36.000 --> 00:13:38.000]  又沒有師紀錢又有儲蓄
[00:13:38.000 --> 00:13:40.000]  就是說你那份儲蓄是屬於老婆的
[00:13:40.000 --> 00:13:41.000]  明白嗎?
[00:13:41.000 --> 00:13:42.000]  看到嗎?
[00:13:42.000 --> 00:13:44.000]  1,2,3,4
[00:13:44.000 --> 00:13:46.000]  四項能不能過關我不知道
[00:13:46.000 --> 00:13:48.000]  我過不是很能過
[00:13:48.000 --> 00:13:50.000]  這項你肯定過不了
[00:13:50.000 --> 00:13:52.000]  這項弟兄
[00:13:52.000 --> 00:13:54.000]  如果你的手機給了我
[00:13:54.000 --> 00:13:56.000]  就是不可以玩WhatsApp
[00:13:56.000 --> 00:13:58.000]  怎麼搞的
[00:13:58.000 --> 00:14:00.000]  還有那些小小的
[00:14:00.000 --> 00:14:02.000]  閒差踏錯的
[00:14:02.000 --> 00:14:04.000]  曖昧的訊息都不准有
[00:14:04.000 --> 00:14:06.000]  這是第五
[00:14:06.000 --> 00:14:08.000]  第六都做得到
[00:14:08.000 --> 00:14:09.000]  你不可以上網
[00:14:09.000 --> 00:14:10.000]  你開玩笑嗎?
[00:14:10.000 --> 00:14:11.000]  每晚弟兄都告訴你
[00:14:11.000 --> 00:14:14.000]  上Facebook上兩個小時不准上網
[00:14:14.000 --> 00:14:16.000]  後半段可能做得到
[00:14:16.000 --> 00:14:19.000]  不可以瀏覽成人網站都可以
[00:14:19.000 --> 00:14:22.000]  第七不知道行不行
[00:14:22.000 --> 00:14:25.000]  我都不是很行
[00:14:25.000 --> 00:14:27.000]  告訴你第七做什麼
[00:14:27.000 --> 00:14:29.000]  每天做運動一小時
[00:14:29.000 --> 00:14:31.000]  行不行?
[00:14:31.000 --> 00:14:33.000]  行的,舉手
[00:14:33.000 --> 00:14:35.000]  拜託你們做我的運動
[00:14:35.000 --> 00:14:38.000]  否則肚腩啤梨型就慘了
[00:14:38.000 --> 00:14:41.000]  跟著四哥跟你一輩子
[00:14:41.000 --> 00:14:45.000]  第八應該都做得到
[00:14:45.000 --> 00:14:47.000]  品格要穩重
[00:14:47.000 --> 00:14:49.000]  人要隨和
[00:14:49.000 --> 00:14:51.000]  非常聽話,聽老婆話
[00:14:51.000 --> 00:14:53.000]  聽女朋友話
[00:14:53.000 --> 00:14:55.000]  最好聽神話
[00:14:55.000 --> 00:14:58.000]  最後一點
[00:14:58.000 --> 00:15:00.000]  有些給大家
[00:15:00.000 --> 00:15:02.000]  衣著要整潔
[00:15:02.000 --> 00:15:04.000]  不是要穿名牌
[00:15:04.000 --> 00:15:06.000]  要整潔
[00:15:06.000 --> 00:15:08.000]  這九個條件
[00:15:08.000 --> 00:15:11.000]  看看弟兄們做不做得到
[00:15:11.000 --> 00:15:13.000]  原來這個價值觀
[00:15:13.000 --> 00:15:15.000]  跟我們不同
[00:15:15.000 --> 00:15:16.000]  不知道你做不做得到
[00:15:16.000 --> 00:15:17.000]  如果你想要這九個條件
[00:15:17.000 --> 00:15:18.000]  你告訴莫先生
[00:15:18.000 --> 00:15:21.000]  我WhatsApp給你
[00:15:21.000 --> 00:15:23.000]  在我們的婚姻裡面
[00:15:23.000 --> 00:15:25.000]  有些弟兄
[00:15:25.000 --> 00:15:27.000]  我都知道
[00:15:27.000 --> 00:15:29.000]  曾經滄海難為誰
[00:15:29.000 --> 00:15:31.000]  隨卻無山不是雲
[00:15:31.000 --> 00:15:32.000]  第一次失戀之後
[00:15:32.000 --> 00:15:34.000]  莫先生我以後都不談戀愛了
[00:15:34.000 --> 00:15:35.000]  不結婚了
[00:15:35.000 --> 00:15:37.000]  我要獨生了
[00:15:37.000 --> 00:15:38.000]  但獨生
[00:15:38.000 --> 00:15:39.000]  你有沒有問過上帝
[00:15:39.000 --> 00:15:41.000]  你適不適合獨生
[00:15:41.000 --> 00:15:43.000]  所以我們第一次戀愛失敗
[00:15:43.000 --> 00:15:45.000]  不等於我們失敗
[00:15:45.000 --> 00:15:46.000]  要有勇氣
[00:15:46.000 --> 00:15:49.000]  要在禱告裡面求神紀念你
[00:15:49.000 --> 00:15:51.000]  所以我們的婚姻
[00:15:51.000 --> 00:15:54.000]  是神在當中為我們預備的
[00:15:54.000 --> 00:15:55.000]  剛才我們說
[00:15:55.000 --> 00:15:57.000]  我們的婚姻是一男一女
[00:15:57.000 --> 00:15:59.000]  當神做了男
[00:15:59.000 --> 00:16:01.000]  然後他做了夏娃
[00:16:01.000 --> 00:16:04.000]  他就成為我們的配偶
[00:16:04.000 --> 00:16:05.000]  但我們知道
[00:16:05.000 --> 00:16:07.000]  既然是一男一女
[00:16:07.000 --> 00:16:09.000]  所以同性的婚姻
[00:16:09.000 --> 00:16:12.000]  神是不許可的
[00:16:12.000 --> 00:16:14.000]  所以家庭的建立
[00:16:14.000 --> 00:16:16.000]  是一男一女去建立
[00:16:16.000 --> 00:16:18.000]  不是兩男兩女建立
[00:16:18.000 --> 00:16:20.000]  或者一男一女去建立
[00:16:20.000 --> 00:16:22.000]  或者一女一女去建立
[00:16:22.000 --> 00:16:26.000]  所以男女結合是神的心意
[00:16:26.000 --> 00:16:28.000]  如果你問神可不可以
[00:16:28.000 --> 00:16:30.000]  在做完阿當之後覺得
[00:16:30.000 --> 00:16:32.000]  做多一個男都可以
[00:16:32.000 --> 00:16:33.000]  做另外一個男
[00:16:33.000 --> 00:16:34.000]  其實是可以的
[00:16:34.000 --> 00:16:36.000]  不過神就看到
[00:16:36.000 --> 00:16:38.000]  原來是要有一男一女的
[00:16:38.000 --> 00:16:40.000]  所以我們不要誤會
