
[00:00:00.000 --> 00:00:03.400]  剛才聽大令敬拜鼎先生講
[00:09:33.960 --> 00:09:37.160]  就是要宣揚神的偉大
[00:09:37.160 --> 00:09:39.560]  他能夠創造宇宙萬物
[00:09:39.560 --> 00:09:44.920]  和顯露出上帝無比無窮的智慧
[00:09:44.920 --> 00:09:48.640]  我不知道大家讀這幾節聖經的時候有什麼感覺
[00:09:48.640 --> 00:09:52.280]  可能對基督徒來說不是太陌生
[00:09:52.280 --> 00:09:54.760]  但是每次當我看類似
[00:09:54.760 --> 00:10:00.520]  去描述這些神所創造宇宙萬物的經文的時候
[00:10:00.520 --> 00:10:03.600]  我心裡面其實有一種讚嘆的感覺
[00:10:03.600 --> 00:10:05.320]  讚嘆的原因不是因為
[00:10:05.320 --> 00:10:06.920]  哇 詩人真是很厲害
[00:10:06.920 --> 00:10:10.240]  他能夠將神所創造的
[00:10:10.240 --> 00:10:13.720]  諸天 宇宙那種壯觀 浩瀚
[00:10:13.720 --> 00:10:16.920]  又極其微細的一些事情
[00:10:16.920 --> 00:10:20.320]  可以透過文字去描述出來
[00:10:20.320 --> 00:10:24.360]  我心裡面那種讚嘆不是由於
[00:10:24.360 --> 00:10:26.400]  哇 詩人真是很厲害
[00:10:26.400 --> 00:10:27.960]  可以寫出這樣的東西
[00:10:27.960 --> 00:10:31.160]  而我心裡面那種讚嘆是什麼呢
[00:10:31.160 --> 00:10:34.360]  就是透過這些詩人的描述
[00:10:34.360 --> 00:10:36.720]  我看到神本身 神自己
[00:10:36.720 --> 00:10:41.320]  這個創造主那種偉大的創造力
[00:10:41.320 --> 00:10:43.680]  創造宇宙萬物
[00:10:43.680 --> 00:10:46.200]  我們經常想著創造地球
[00:10:46.200 --> 00:10:49.480]  原來其實諸天術術神的榮耀
[00:10:49.480 --> 00:10:53.640]  宇宙裡面的萬物都是神所創造
[00:10:53.640 --> 00:10:55.840]  一個這麼有能力的上帝
[00:10:55.840 --> 00:10:59.160]  是不是值得我們去讚嘆 去歌頌祂呢
[00:10:59.160 --> 00:11:04.920]  祂的智慧是人沒有辦法可以完全去理解的
[00:11:04.920 --> 00:11:07.040]  而神的智慧有多偉大呢
[00:11:07.040 --> 00:11:08.840]  我們作為人裡面來說
[00:11:08.840 --> 00:11:10.960]  你怎樣去揣摩和明白呢
[00:11:10.960 --> 00:11:13.920]  這是另一個令我讚嘆的地方
[00:11:13.920 --> 00:11:17.640]  原來就是神不單是創造宇宙萬物
[00:11:17.640 --> 00:11:21.520]  神還創造了人
[00:11:21.520 --> 00:11:23.600]  神創造人來做什麼呢
[00:11:23.600 --> 00:11:26.920]  讓人去宣揚祂創造的偉大
[00:11:26.920 --> 00:11:32.400]  讓人在對宇宙一無所知的情況下
[00:11:32.400 --> 00:11:36.560]  可以描寫出神創造宇宙那種奇妙
[00:11:36.560 --> 00:11:40.760]  這個就是我覺得讓我讚嘆的地方
[00:11:40.760 --> 00:11:43.560]  詩人 幾千年前的事
[00:11:43.560 --> 00:11:47.560]  他竟然能夠描述自己不明白的事
[00:11:47.560 --> 00:11:49.480]  但是今天我們看下去的時候
[00:11:49.480 --> 00:11:53.520]  是相當有意思 相當合理的事
[00:11:53.520 --> 00:11:55.240]  這個就是神的智慧
[00:11:55.240 --> 00:11:57.360]  這個神就是偉大的地方
[00:11:57.360 --> 00:12:00.800]  你見到聖經還可以幫我們看到
[00:12:00.800 --> 00:12:04.560]  原來神一早就直接詩人告訴我們
[00:12:04.560 --> 00:12:05.800]  宇宙的深奧
[00:12:05.800 --> 00:12:08.720]  真的不是我們普通人可以明白的
[00:12:08.720 --> 00:12:12.640]  就算讀完可能我們都不知道他講什麼
[00:12:12.640 --> 00:12:15.520]  但是聖經再講多一樣東西給我們知道
[00:12:15.520 --> 00:12:19.040]  原來這些經文裡面也讓我們看到
[00:12:19.040 --> 00:12:21.200]  原來神所創造的宇宙
[00:12:21.200 --> 00:12:27.120]  是充滿了神要向人宣講的訊息
[00:12:27.120 --> 00:12:35.640]  和隱藏在物理世界和非物理世界裡面的定律和準則
[00:12:35.640 --> 00:12:38.840]  你不要說詩人的時代
[00:12:38.840 --> 00:12:41.480]  就算我們今天人去看
[00:12:41.480 --> 00:12:45.560]  或者是現在物理學、天文學各樣的發展
[00:12:45.560 --> 00:12:50.200]  我們都不是一般人能夠完全去接收和明白
[00:12:50.200 --> 00:12:53.280]  但是聖經說神的量大
[00:12:53.280 --> 00:12:55.760]  剛才我們看聖經原文翻譯成什麼?
[00:12:55.760 --> 00:12:56.760]  Master Take
[00:12:56.760 --> 00:12:58.040]  那個準成
[00:12:58.040 --> 00:13:02.320]  就是說神可以透過自己所創造的宇宙萬物
[00:13:02.320 --> 00:13:05.000]  和被創造的人
[00:13:05.000 --> 00:13:10.600]  將神的訊息傳遞給宇宙的每一個角落
[00:13:10.600 --> 00:13:14.400]  神的知識、智慧其實是隱藏在這些事情當中
[00:13:14.400 --> 00:13:17.600]  要人去發現
[00:13:17.600 --> 00:13:22.840]  所以羅馬書第一章十九到二十節是怎麼說的?
[00:13:22.840 --> 00:13:24.400]  是神的事情
[00:13:24.400 --> 00:13:25.880]  人所能夠知道的
[00:13:25.880 --> 00:13:26.760]  人有限
[00:13:26.760 --> 00:13:28.800]  但是人能夠知道的、能夠明白的
[00:13:28.800 --> 00:13:31.120]  願顯明在人的心裡
[00:13:31.120 --> 00:13:33.920]  因為神已經給他們顯明
[00:13:33.920 --> 00:13:34.840]  神的事情
[00:13:34.840 --> 00:13:36.520]  人所能夠知道的
[00:13:36.520 --> 00:13:37.600]  在他們裡面
[00:13:37.600 --> 00:13:38.920]  願是明顯的
[00:13:38.920 --> 00:13:42.040]  因為神自己向他們顯明
[00:13:42.040 --> 00:13:43.800]  自從造天地以來
[00:13:43.800 --> 00:13:47.560]  神的永能和神聖是明明可知的
[00:13:47.560 --> 00:13:49.560]  雖然眼不能見
[00:13:49.560 --> 00:13:52.680]  但是藉著神所創造的萬物
[00:13:52.680 --> 00:13:56.600]  就可以叫人無可退位
[00:13:56.600 --> 00:13:59.440]  剛才說到宇宙是很深奧的
[00:13:59.440 --> 00:14:01.760]  現在的科學家都未能完全了解明白
[00:14:01.760 --> 00:14:03.080]  什麼黑洞諸如此類
[00:14:03.080 --> 00:14:06.120]  什麼歷史外光諸如此類的東西
[00:14:06.120 --> 00:14:08.120]  我們聽都未聽得明白
[00:14:08.120 --> 00:14:12.120]  但是這些是隱藏著神很深奧的智慧在當中
[00:14:12.120 --> 00:14:14.280]  人其實是可以發現的
[00:14:14.280 --> 00:14:16.320]  但是人的發現有時候靠自己是不行的
[00:14:16.320 --> 00:14:18.080]  要神向人啟示
[00:14:18.080 --> 00:14:20.280]  神在歷史當中透過不同的時代
[00:14:20.280 --> 00:14:21.800]  科學的發展
[00:14:21.800 --> 00:14:24.320]  幫助我們能夠越來越明白到
[00:14:24.320 --> 00:14:26.840]  哇 神所創造的真是偉大了
[00:14:26.840 --> 00:14:29.760]  神的智慧真是無窮了
[00:14:29.760 --> 00:14:33.040]  而人為什麼能夠可以明白?
[00:14:33.040 --> 00:14:35.640]  因為人和其他的生物不同
[00:14:35.640 --> 00:14:40.200]  人是有來自上帝的靈性的
[00:14:40.200 --> 00:14:43.280]  雖然後來創世紀告訴我們
[00:14:43.280 --> 00:14:46.480]  人因為犯罪被趕出樂園
[00:14:46.480 --> 00:14:52.120]  所以不能夠和神像以前那樣面對面聊天
[00:14:52.120 --> 00:14:55.320]  但是由於人有神的靈性
[00:14:55.320 --> 00:14:59.280]  所以原來神仍然可以透過人的靈性
[00:14:59.280 --> 00:15:01.400]  和我們溝通
[00:15:01.400 --> 00:15:06.920]  人是可以接收到來自神給我們的訊息的
[00:15:06.920 --> 00:15:08.640]  如果我們看人類的歷史
[00:15:08.640 --> 00:15:10.240]  自從人類歷史以來
[00:15:10.240 --> 00:15:16.920]  大家發覺其實有很多關於人和造物主溝通的記載
[00:15:16.920 --> 00:15:19.440]  無論你是在哪個地方都好
[00:15:19.440 --> 00:15:20.560]  人很奇怪的
[00:15:20.560 --> 00:15:27.240]  人心裡面自然會產生一種敬畏造物主的心
[00:15:27.240 --> 00:15:29.600]  大家是否同意這個看法呢?
[00:15:29.600 --> 00:15:37.400]  這種敬畏的心是不受種族言語或者文明去影響的
[00:15:37.400 --> 00:15:41.440]  無論是在科技相當發達的歐美國家
[00:15:41.440 --> 00:15:43.160]  美國、歐洲
[00:15:43.160 --> 00:15:45.240]  或者去到貧窮落後的地方
[00:15:45.240 --> 00:15:48.800]  去到非洲、某些部落、某些種族裡面
[00:15:48.800 --> 00:15:51.400]  無論在什麼環境之下
[00:15:51.400 --> 00:15:53.240]  只要有人的存在
[00:15:53.240 --> 00:16:02.080]  我們就會發覺人好像對自然的神明有一種莫名的敬畏和去膜拜
[00:16:02.080 --> 00:16:03.600]  大家同意嗎?
[00:16:03.600 --> 00:16:08.400]  所以AI的發展
[00:16:08.400 --> 00:16:12.520]  過去幾年發展得很迅速
[00:16:12.520 --> 00:16:16.160]  所以有些人將AI變成偶像
[00:16:16.160 --> 00:16:18.400]  這是其中一個講題
[00:16:18.400 --> 00:16:20.960]  不要用AI成為偶像
[00:16:20.960 --> 00:16:27.080]  人工智能也不應該被人視為偶像或神明
[00:16:27.080 --> 00:16:29.160]  為什麼呢?
[00:16:29.160 --> 00:16:31.960]  原因很簡單
[00:16:31.960 --> 00:16:38.760]  因為人工智能是人類智慧的產物
[00:16:38.760 --> 00:16:45.160]  AI是被人用手用機器製造出來的機器
[00:16:45.160 --> 00:16:48.040]  好像是機器,沒有靈魂
[00:16:48.040 --> 00:16:52.800]  它的推算力可能比人快很多,比人強很多
[00:16:52.800 --> 00:16:59.680]  但是它的創造力絕對會被人的智慧所局限
[00:16:59.680 --> 00:17:02.920]  這個最低限度是我的看法
[00:17:02.920 --> 00:17:05.880]  所以大家要記住
[00:17:05.880 --> 00:17:10.560]  人工智能、機器人是被人創造出來的
[00:17:10.560 --> 00:17:16.760]  基本上應該是用來協助人管理世界的工具
[00:17:16.760 --> 00:17:21.400]  就好像其他被創造的造物一樣
[00:17:21.400 --> 00:17:28.520]  應該是被使用來宣揚神的偉大和無窮的智慧
[00:17:28.520 --> 00:17:33.200]  而不應該變成我們心中的神或偶像
[00:17:33.200 --> 00:17:37.080]  所以,我講得太快了,能跟上嗎?
[00:17:37.080 --> 00:17:40.120]  所以,兄弟姐妹
[00:17:40.120 --> 00:17:44.400]  我們人活在世上學的是什麼呢?
[00:17:44.400 --> 00:17:47.160]  我大膽地說,不是為了做工
[00:17:47.160 --> 00:17:49.160]  不是為了養妻活兒
[00:17:49.160 --> 00:17:53.280]  不是為了要改善人的生活環境和生活質素
[00:17:53.280 --> 00:17:55.520]  基本上不是
[00:17:55.520 --> 00:17:56.560]  那是什麼呢?
[00:17:56.560 --> 00:18:02.840]  要宣揚創造主的偉大和神的微善
[00:18:02.840 --> 00:18:03.960]  為什麼我這樣說呢?
[00:18:03.960 --> 00:18:05.960]  比特前書第二章第九節
[00:18:05.960 --> 00:18:09.000]  人被創造的目的和價值在哪裡?
[00:18:09.000 --> 00:18:11.160]  第二章第九節,比特前書
[00:18:11.160 --> 00:18:14.400]  唯有你們被揀選的族類
[00:18:14.400 --> 00:18:16.400]  是有君尊的祭司
[00:18:16.400 --> 00:18:17.800]  是聖結的國度
[00:18:17.800 --> 00:18:20.000]  是屬神的子民
[00:18:20.000 --> 00:18:21.800]  我們要做什麼呢?
[00:18:21.800 --> 00:18:27.360]  要叫你們宣揚那召你們出黑暗
[00:18:27.360 --> 00:18:30.840]  入奇妙光明者的美德
[00:18:30.840 --> 00:18:32.520]  首先,大家不要誤會
[00:18:32.520 --> 00:18:35.040]  穆斯林剛才說叫我們不用做工,不用養妻活兒
[00:18:35.040 --> 00:18:37.680]  No,這不是我的意思
[00:18:37.680 --> 00:18:39.280]  其實我想說什麼呢?
[00:18:39.280 --> 00:18:41.640]  我不是叫大家不用做工,不用養妻活兒
[00:18:41.640 --> 00:18:47.360]  不用改善我們人類生活的環境和生活質素
[00:18:47.360 --> 00:18:50.760]  其實這些都是神要我們做的事情
[00:18:50.760 --> 00:18:54.480]  無論是工作、家庭、改善我們的環境和生活質素
[00:18:54.480 --> 00:18:56.440]  都是合乎神旨的事情
[00:18:56.440 --> 00:18:59.240]  我們應該努力去做才對
[00:18:59.240 --> 00:19:00.840]  其實是要做的
[00:19:00.840 --> 00:19:02.600]  但是我們很多時候忘記了
[00:19:02.600 --> 00:19:13.040]  我們最終的目的是透過做這些事情,要宣揚神的偉大和美善
[00:19:13.040 --> 00:19:14.320]  最終的目的是那裡
[00:19:14.320 --> 00:19:22.560]  而不是為了滿足我們自己肉體、生命、家庭裡面的那種需要
[00:19:22.560 --> 00:19:31.720]  我覺得這就是我們人被神創造的目的
[00:19:31.720 --> 00:19:35.640]  和我們根本價值的來源
[00:19:35.640 --> 00:19:37.000]  這個其實是不是我說的呢?
[00:19:37.000 --> 00:19:38.440]  其實聖經也有說
[00:19:38.440 --> 00:19:40.720]  以法所述第二章第十節
[00:19:40.720 --> 00:19:44.120]  以法所述第二章第十節那裡說什麼呢?
[00:19:44.120 --> 00:19:47.080]  它說我們完善神的工作
[00:19:47.080 --> 00:19:48.440]  大家記不記得這節聖經?
[00:19:48.440 --> 00:19:50.440]  我們本來就是神的工作
[00:19:50.440 --> 00:19:53.000]  是在基督耶穌裡造成的
[00:19:53.000 --> 00:19:55.760]  為要叫我們行善
[00:19:55.760 --> 00:19:59.480]  就是神所預備叫我們行的
