
[00:00:00.000 --> 00:00:04.000]  今天我會分享的經文仍然都是約書亞記
[00:04:00.000 --> 00:04:27.500]  「此給以色列人,他們就得了為業,住在其中。耶和華招著向他們列祖起誓所應許的一切話,使他們四景平安,他們一切仇敵,沒有一人在他們面前暫留得住。耶和華把一切仇敵都給了他們,使他們四景平安,他們一切仇敵,沒有一人在他們面前暫留得住。」
[00:04:27.500 --> 00:04:41.000]  「耶和華把一切仇敵都交在他們手中,耶和華應許次福給以色列家的話,一句也沒有落空,都應驗了。」
[00:04:41.000 --> 00:04:43.000]  其實我剛才說過
[00:04:43.000 --> 00:04:46.000]  讀完這三節其實可以結束崇拜
[00:04:46.000 --> 00:04:49.000]  因為不是很難明白
[00:04:49.000 --> 00:04:50.000]  因為很清楚
[00:04:50.000 --> 00:04:55.000]  神的應許一定會應驗
[00:04:55.000 --> 00:04:57.500]  四十五節最後那一句
[00:04:57.500 --> 00:05:00.500]  「都應驗了」
[00:05:00.500 --> 00:05:04.000]  當我自己去思考這三節聖經的時候
[00:05:04.000 --> 00:05:05.500]  我們經常都說
[00:05:05.500 --> 00:05:09.000]  神的應許必定應驗
[00:05:09.000 --> 00:05:11.000]  這是我們的信念
[00:05:11.000 --> 00:05:13.000]  但另一方面當我自己去想
[00:05:13.000 --> 00:05:20.000]  為甚麼神要將這三節放在二十一章分完地之後
[00:05:20.000 --> 00:05:22.000]  放在結尾
[00:05:22.000 --> 00:05:23.500]  所以很多解經家就說
[00:05:23.500 --> 00:05:27.000]  其實這三節可以說是由十三章
[00:05:27.000 --> 00:05:31.000]  到二十一章的四十二節的一個總結
[00:05:31.000 --> 00:05:35.000]  而這個總結是帶出了一個很重要的訊息
[00:05:35.000 --> 00:05:36.500]  我第一點就是說
[00:05:36.500 --> 00:05:41.000]  神的應許是永不落空
[00:05:41.000 --> 00:05:44.000]  其實這句說話可能你們聽過無數次
[00:05:44.000 --> 00:05:45.000]  我們經常都說
[00:05:45.000 --> 00:05:46.000]  我們要信
[00:05:46.000 --> 00:05:48.000]  我們要信神的應許
[00:05:48.000 --> 00:05:50.000]  祂一定不會落空
[00:05:50.000 --> 00:05:51.000]  但另一方面
[00:05:51.000 --> 00:05:53.000]  當我自己去想這句說話的時候
[00:05:53.000 --> 00:05:55.500]  為甚麼我們要信
[00:05:55.500 --> 00:05:56.500]  我經常都說
[00:05:56.500 --> 00:05:57.500]  我們的信仰
[00:05:57.500 --> 00:05:58.500]  基督教信仰
[00:05:58.500 --> 00:06:02.000]  絕對不是迷信的信仰
[00:06:02.000 --> 00:06:03.000]  我們的信仰
[00:06:03.000 --> 00:06:08.000]  是絕對經得起我們的理性考驗的信仰
[00:06:08.000 --> 00:06:09.500]  我記得小時候
[00:06:09.500 --> 00:06:10.500]  以前我都說過
[00:06:10.500 --> 00:06:12.000]  當我信耶穌的時候
[00:06:12.000 --> 00:06:14.500]  我父母很開心我信耶穌
[00:06:14.500 --> 00:06:16.000]  但他跟我說一句說話
[00:06:16.000 --> 00:06:17.000]  他說你可以信耶穌
[00:06:17.000 --> 00:06:19.000]  不過千萬不要迷
[00:06:19.000 --> 00:06:20.000]  不要迷過去
[00:06:20.000 --> 00:06:23.000]  以致當我自己做一個傳道人的時候
[00:06:23.000 --> 00:06:25.000]  我父母都會回頭
[00:06:25.000 --> 00:06:28.000]  我兒子終於迷了我去
[00:06:28.000 --> 00:06:30.000]  但經過幾年之後
[00:06:30.000 --> 00:06:32.000]  我父母都信了耶穌
[00:06:32.000 --> 00:06:34.000]  換言之其實我們的信仰
[00:06:34.000 --> 00:06:36.000]  不是一種迷信
[00:06:36.000 --> 00:06:37.000]  但另一方面
[00:06:37.000 --> 00:06:40.000]  有時我們都會有一種這樣的感覺
[00:06:40.000 --> 00:06:41.000]  為甚麼呢
[00:06:41.000 --> 00:06:43.000]  因為有時在我們的神學觀裏面
[00:06:43.000 --> 00:06:44.000]  你會發覺
[00:06:44.000 --> 00:06:45.000]  我們經常都跟你說
[00:06:45.000 --> 00:06:47.000]  我們要信耶穌
[00:06:47.000 --> 00:06:49.000]  祂百分之百是人
[00:06:49.000 --> 00:06:51.000]  祂百分之百是神
[00:06:51.000 --> 00:06:53.000]  有時都會摸頭
[00:06:53.000 --> 00:06:55.000]  耶穌幾時是人
[00:06:55.000 --> 00:06:56.000]  幾時是神
[00:06:56.000 --> 00:06:58.000]  還是幾時混在一起
[00:06:58.000 --> 00:07:00.000]  我們都會有些疑惑
[00:07:00.000 --> 00:07:02.000]  但牧師都會跟你說
[00:07:02.000 --> 00:07:03.000]  你只要信
[00:07:03.000 --> 00:07:05.000]  你跟別人說你信就行了
[00:07:05.000 --> 00:07:06.000]  你不用明白
[00:07:06.000 --> 00:07:07.000]  你相信了
[00:07:07.000 --> 00:07:09.000]  將來回到天間問耶穌
[00:07:09.000 --> 00:07:11.000]  同樣我們所信的三位一體
[00:07:11.000 --> 00:07:12.000]  又有聖父
[00:07:12.000 --> 00:07:13.000]  又有聖子
[00:07:13.000 --> 00:07:14.000]  又有聖靈
[00:07:14.000 --> 00:07:15.000]  但我們說只有一個神
[00:07:15.000 --> 00:07:16.000]  大家明白我的意思嗎
[00:07:16.000 --> 00:07:17.000]  只有一個神
[00:07:17.000 --> 00:07:18.000]  有三位
[00:07:18.000 --> 00:07:20.000]  怎麼可以用理性
[00:07:20.000 --> 00:07:22.000]  百分之百去理解呢
[00:07:22.000 --> 00:07:23.000]  於是很多神學家
[00:07:23.000 --> 00:07:24.000]  很多的牧者就說
[00:07:24.000 --> 00:07:26.000]  其實很難明白
[00:07:26.000 --> 00:07:27.000]  很易明白的
[00:07:27.000 --> 00:07:28.000]  各位聽衆會
[00:07:28.000 --> 00:07:31.000]  我作為同福堂的創堂牧師
[00:07:31.000 --> 00:07:33.000]  我的身份是創堂牧師
[00:07:33.000 --> 00:07:34.000]  我回到家
[00:07:34.000 --> 00:07:35.000]  我的身份是甚麼
[00:07:35.000 --> 00:07:37.000]  是師母的甚麼
[00:07:37.000 --> 00:07:38.000]  老公
[00:07:38.000 --> 00:07:40.000]  又是我女兒的爸爸
[00:07:40.000 --> 00:07:42.000]  我孫的甚麼
[00:07:42.000 --> 00:07:44.000]  外公
[00:07:44.000 --> 00:07:47.000]  我有多少身份
[00:07:47.000 --> 00:07:49.000]  我現在至少有四個
[00:07:49.000 --> 00:07:51.000]  但我都是何之敵
[00:07:51.000 --> 00:07:52.000]  大家明白嗎
[00:07:52.000 --> 00:07:53.000]  所以你說
[00:07:53.000 --> 00:07:54.000]  其實不是很難明白
[00:07:54.000 --> 00:07:56.000]  我們三位一體的神
[00:07:56.000 --> 00:07:58.000]  舊約的時候是耶和華神
[00:07:58.000 --> 00:08:00.000]  到耶穌時代就是聖子
[00:08:00.000 --> 00:08:02.000]  到司徒行尊之後就是聖靈
[00:08:02.000 --> 00:08:04.000]  但又不是的
[00:08:04.000 --> 00:08:07.000]  因為在舊約也有聖子
[00:08:07.000 --> 00:08:08.000]  也有聖靈
[00:08:08.000 --> 00:08:09.000]  在耶穌時代也有聖父
[00:08:09.000 --> 00:08:10.000]  也有聖靈
[00:08:10.000 --> 00:08:11.000]  到司徒行尊的時候
[00:08:11.000 --> 00:08:12.000]  也有聖父
[00:08:12.000 --> 00:08:13.000]  也有聖子
[00:08:13.000 --> 00:08:14.000]  就是說他們不能夠分割
[00:08:14.000 --> 00:08:16.000]  但今天我是可以分割的
[00:08:16.000 --> 00:08:19.000]  這裡就是同福堂的創堂主任
[00:08:19.000 --> 00:08:20.000]  我回到家就不是創堂主任
[00:08:20.000 --> 00:08:21.000]  大家明白嗎
[00:08:21.000 --> 00:08:22.000]  我回到家是爸爸
[00:08:22.000 --> 00:08:24.000]  如果回到家我是創堂主任
[00:08:24.000 --> 00:08:25.000]  就麻煩了
[00:08:25.000 --> 00:08:26.000]  經常都在講道
[00:08:26.000 --> 00:08:28.000]  不會有的
[00:08:28.000 --> 00:08:29.000]  但是神
[00:08:29.000 --> 00:08:31.000]  我們說你不用明白
[00:08:31.000 --> 00:08:32.000]  你相信吧
[00:08:32.000 --> 00:08:35.000]  我經常都用這種觀點
[00:08:35.000 --> 00:08:36.000]  叫人相信
[00:08:36.000 --> 00:08:38.000]  甚至我們小孩子成長的時候
[00:08:38.000 --> 00:08:39.000]  你不明白
[00:08:39.000 --> 00:08:40.000]  一大型的東西
[00:08:40.000 --> 00:08:41.000]  大個子就明白
[00:08:41.000 --> 00:08:44.000]  其實到大個子也不一定明白
[00:08:44.000 --> 00:08:46.000]  但是我們相信
[00:08:46.000 --> 00:08:48.000]  不過當我自己想這句話
[00:08:48.000 --> 00:08:50.000]  神的應許永不落空
[00:08:50.000 --> 00:08:51.000]  我們相信的
[00:08:51.000 --> 00:08:52.000]  我們真的相信
[00:08:52.000 --> 00:08:54.000]  但是我覺得這三節
[00:08:54.000 --> 00:08:56.000]  卻給我們一些
[00:08:56.000 --> 00:08:58.000]  理性上的一些觀念
[00:08:58.000 --> 00:09:01.000]  為什麼我們要相信
[00:09:01.000 --> 00:09:03.000]  我覺得起碼有四樣東西
[00:09:03.000 --> 00:09:05.000]  在這三節當中出現了
[00:09:05.000 --> 00:09:07.000]  讓我們去理性上
[00:09:07.000 --> 00:09:08.000]  能夠相信
[00:09:08.000 --> 00:09:10.000]  原來神的應許
[00:09:10.000 --> 00:09:12.000]  是永不落空
[00:09:12.000 --> 00:09:13.000]  因為我們的信仰
[00:09:13.000 --> 00:09:16.000]  絕對是經得起我們的考驗
[00:09:16.000 --> 00:09:17.000]  第一
[00:09:17.000 --> 00:09:19.000]  就來自四十三節
[00:09:19.000 --> 00:09:20.000]  和四十四節
[00:09:20.000 --> 00:09:23.000]  出現了同樣的五個字
[00:09:23.000 --> 00:09:25.000]  在我們中文聖經就說
[00:09:25.000 --> 00:09:29.000]  起誓所應許
[00:09:29.000 --> 00:09:32.000]  四十三節出現過
[00:09:32.000 --> 00:09:34.000]  四十四節又出現過
[00:09:34.000 --> 00:09:37.000]  起誓所應許
[00:09:37.000 --> 00:09:39.000]  起誓這個原名
[00:09:39.000 --> 00:09:41.000]  shaba這個字
[00:09:41.000 --> 00:09:43.000]  很有意思
[00:09:43.000 --> 00:09:44.000]  意思就是說
[00:09:44.000 --> 00:09:45.000]  人的起誓
[00:09:45.000 --> 00:09:47.000]  和神的起誓
[00:09:47.000 --> 00:09:49.000]  都是用這個字
[00:09:49.000 --> 00:09:50.000]  沒有分別的
[00:09:50.000 --> 00:09:52.000]  但是沒有分別
[00:09:52.000 --> 00:09:55.000]  但是人和神的起誓
[00:09:55.000 --> 00:09:57.000]  一定有分別的
[00:09:57.000 --> 00:09:58.000]  因為我們中國人曾經說過
[00:09:58.000 --> 00:10:00.000]  我們經常都說一句說話
[00:10:00.000 --> 00:10:03.000]  我們發誓當吃什麼菜
[00:10:03.000 --> 00:10:04.000]  山菜
[00:10:04.000 --> 00:10:06.000]  我前天真的去想
[00:10:06.000 --> 00:10:10.000]  為什麼發誓當吃芥蘭
[00:10:10.000 --> 00:10:12.000]  為什麼當吃山菜
[00:10:12.000 --> 00:10:13.000]  今天早上有同工
[00:10:13.000 --> 00:10:15.000]  馬上上網幫我查了
[00:10:15.000 --> 00:10:16.000]  因為我不明白
[00:10:16.000 --> 00:10:19.000]  原來山菜吃下去
[00:10:19.000 --> 00:10:21.000]  聲音很爽口
[00:10:21.000 --> 00:10:23.000]  所以發誓
[00:10:23.000 --> 00:10:25.000]  千萬不要這麼爽口
[00:10:25.000 --> 00:10:28.000]  不要這麼爽口去說一些東西
[00:10:28.000 --> 00:10:31.000]  所以人的發誓
[00:10:31.000 --> 00:10:33.000]  有時候我們會覺得
[00:10:33.000 --> 00:10:35.000]  口爽爽就說一些東西出去
[00:10:35.000 --> 00:10:37.000]  結果忘記了
[00:10:37.000 --> 00:10:39.000]  但是聖經裡面
[00:10:39.000 --> 00:10:42.000]  同樣有講人的起誓
[00:10:42.000 --> 00:10:44.000]  特別在《薩摩爾記》上
[00:10:44.000 --> 00:10:46.000]  第20章第42節
[00:10:46.000 --> 00:10:47.000]  那裡很清楚講到
[00:10:47.000 --> 00:10:49.000]  約拿丹和大衛
[00:10:49.000 --> 00:10:54.000]  指著耶和華的名字而起誓
[00:10:54.000 --> 00:10:55.000]  很有趣
[00:10:55.000 --> 00:10:56.000]  人的起誓
[00:10:56.000 --> 00:11:00.000]  是指著耶和華的名字
[00:11:00.000 --> 00:11:01.000]  但是耶和華的起誓
[00:11:01.000 --> 00:11:02.000]  這裡講
[00:11:02.000 --> 00:11:07.000]  耶和華向丹佛列祖起誓
[00:11:07.000 --> 00:11:08.000]  是什麼意思呢
[00:11:08.000 --> 00:11:11.000]  如果回顧《希伯來書》第6章
[00:11:11.000 --> 00:11:15.000]  當初神應許亞伯拉罕的時候
[00:11:15.000 --> 00:11:18.000]  因為沒有比自己更大
[00:11:18.000 --> 00:11:20.000]  可以指著起誓的
[00:11:20.000 --> 00:11:22.000]  就指著自己起誓
[00:11:22.000 --> 00:11:23.000]  很有趣
[00:11:23.000 --> 00:11:24.000]  我們經常說
[00:11:24.000 --> 00:11:26.000]  有大吃大
[00:11:26.000 --> 00:11:29.000]  人起誓是指著誰起誓
[00:11:29.000 --> 00:11:31.000]  大過祂的耶和華神的名字
[00:11:31.000 --> 00:11:33.000]  但是神自己起誓
[00:11:33.000 --> 00:11:34.000]  祂沒有東西大過祂
[00:11:34.000 --> 00:11:35.000]  祂沒有東西大過祂
[00:11:35.000 --> 00:11:36.000]  祂唯有指著誰
[00:11:36.000 --> 00:11:38.000]  祂說自己起誓
[00:11:38.000 --> 00:11:40.000]  指著自己起誓是什麼意思呢
[00:11:40.000 --> 00:11:43.000]  究竟指著自己什麼起誓呢
[00:11:43.000 --> 00:11:44.000]  很多解經家就說
[00:11:44.000 --> 00:11:49.000]  其實是神指著祂自己的誠信起誓
[00:11:49.000 --> 00:11:50.000]  什麼意思呢
[00:11:50.000 --> 00:11:52.000]  誠信就是說
[00:11:52.000 --> 00:11:55.000]  祂說得出就一定做得到
[00:11:55.000 --> 00:11:56.000]  Amen
[00:11:56.000 --> 00:11:58.000]  所以耶和華神
[00:11:58.000 --> 00:12:01.000]  祂起誓所應許的
[00:12:01.000 --> 00:12:04.000]  祂是指著自己的誠信
[00:12:04.000 --> 00:12:07.000]  人的應許是指著耶和華神
[00:12:07.000 --> 00:12:09.000]  相對之下
[00:12:09.000 --> 00:12:12.000]  我們人的起誓都要小心
[00:12:12.000 --> 00:12:17.000]  聖經裡其實很多時候都不是很強調
[00:12:17.000 --> 00:12:18.000]  要我們起誓
[00:12:18.000 --> 00:12:21.000]  但是如果我們真的起誓
[00:12:21.000 --> 00:12:26.000]  約拿丹和大衛是指著耶和華的名字
[00:12:26.000 --> 00:12:28.000]  換言之
[00:12:28.000 --> 00:12:32.000]  我們千萬不要口爽爽
[00:12:32.000 --> 00:12:33.000]  Amen
[00:12:33.000 --> 00:12:35.000]  我記得我們小時候
[00:12:35.000 --> 00:12:37.000]  我們經常都會發誓
[00:12:37.000 --> 00:12:38.000]  特別明天考試
[00:12:38.000 --> 00:12:39.000]  今天還沒讀完書
[00:12:39.000 --> 00:12:40.000]  就一定會發誓
[00:12:40.000 --> 00:12:41.000]  發誓就說
[00:12:41.000 --> 00:12:42.000]  主啊
[00:12:42.000 --> 00:12:43.000]  不管什麼神
[00:12:43.000 --> 00:12:44.000]  總之明天考試合格
[00:12:44.000 --> 00:12:45.000]  什麼都可以
[00:12:45.000 --> 00:12:47.000]  但是真的考試合格
[00:12:47.000 --> 00:12:49.000]  就不記得自己什麼叫什麼都可以
[00:12:49.000 --> 00:12:51.000]  我們很容易口爽爽
[00:12:51.000 --> 00:12:53.000]  但是今天我們要學
[00:12:53.000 --> 00:12:54.000]  就是說我們今天
[00:12:54.000 --> 00:12:57.000]  如果真的指著耶和華的名字
[00:12:57.000 --> 00:12:58.000]  去起誓的時候
[00:12:58.000 --> 00:13:00.000]  我們要想得很清楚
[00:13:00.000 --> 00:13:03.000]  但是耶和華神跟我們說
[00:13:03.000 --> 00:13:04.000]  為什麼我們說
[00:13:04.000 --> 00:13:06.000]  祂的應許永不落空
[00:13:06.000 --> 00:13:08.000]  就是因為耶和華神
[00:13:08.000 --> 00:13:11.000]  向阿伯拉罕起誓
[00:13:11.000 --> 00:13:12.000]  是指著自己
[00:13:12.000 --> 00:13:14.000]  向阿伯拉罕起誓
[00:13:14.000 --> 00:13:17.000]  而阿伯拉罕神向他起誓的時候
[00:13:17.000 --> 00:13:19.000]  結果在約書亞時代
[00:13:19.000 --> 00:13:23.000]  終於得到整片的應許之地
[00:13:23.000 --> 00:13:24.000]  所以大家知道
[00:13:24.000 --> 00:13:27.000]  神所說的每一句說話
[00:13:27.000 --> 00:13:30.000]  祂一定會應驗
[00:13:30.000 --> 00:13:33.000]  因為祂向著我們的先祖
[00:13:33.000 --> 00:13:34.000]  可能起誓
[00:13:34.000 --> 00:13:35.000]  做一些事情
[00:13:35.000 --> 00:13:36.000]  我們可能不知道
[00:13:36.000 --> 00:13:39.000]  但是一定會應驗
[00:13:39.000 --> 00:13:42.000]  所以起誓的應許
[00:13:42.000 --> 00:13:45.000]  是第一樣東西給我們去反思
[00:13:45.000 --> 00:13:47.000]  祂所說的每一句說話
[00:13:47.000 --> 00:13:48.000]  絕不落空
[00:13:48.000 --> 00:13:49.000]  第二
[00:13:49.000 --> 00:13:52.000]  就是耶和華刺吸這個字
[00:13:52.000 --> 00:13:54.000]  刺吸這個字
[00:13:54.000 --> 00:13:57.000]  這個原文就是naton
[00:13:57.000 --> 00:13:59.000]  這個字在原文聖經
[00:13:59.000 --> 00:14:01.000]  三字裏面出現了三次
[00:14:01.000 --> 00:14:03.000]  在英文的翻譯
[00:14:03.000 --> 00:14:04.000]  特別是NIV
[00:14:04.000 --> 00:14:05.000]  其中一個日本
[00:14:05.000 --> 00:14:07.000]  是出現了四次
[00:14:07.000 --> 00:14:08.000]  但是我們中文聖經的翻譯
[00:14:08.000 --> 00:14:10.000]  是出現了一次而已
[00:14:10.000 --> 00:14:11.000]  當然觀念是存在的
[00:14:11.000 --> 00:14:12.000]  觀念是三次
[00:14:12.000 --> 00:14:13.000]  但是在英文
[00:14:13.000 --> 00:14:15.000]  和中文的翻譯裏面
[00:14:15.000 --> 00:14:18.000]  可能是有一點不同
[00:14:18.000 --> 00:14:21.000]  但是這個刺吸兩個字
[00:14:21.000 --> 00:14:24.000]  最大的提醒
[00:14:24.000 --> 00:14:27.000]  就是原來今天
[00:14:27.000 --> 00:14:31.000]  真正的大地主是誰
[00:14:31.000 --> 00:14:34.000]  就是耶和華神
[00:14:34.000 --> 00:14:39.000]  是耶和華神賜這塊地給以色列民
[00:14:39.000 --> 00:14:41.000]  相對之下
[00:14:41.000 --> 00:14:42.000]  在1998年
[00:14:42.000 --> 00:14:46.000]  上帝要我們買這個新都戲院
[00:14:46.000 --> 00:14:48.000]  原來新都戲院
[00:14:48.000 --> 00:14:50.000]  真正的業主是誰
[00:14:50.000 --> 00:14:53.000]  真正的業主不是陳山
[00:14:53.000 --> 00:14:54.000]  真正的業主是誰
[00:14:54.000 --> 00:14:55.000]  是神
[00:14:55.000 --> 00:14:58.000]  是神感動陳山買給我們
[00:14:58.000 --> 00:15:01.000]  就是說我們不是有錢
[00:15:01.000 --> 00:15:05.000]  我們不是拿著四千二百五十萬的現金
[00:15:05.000 --> 00:15:08.000]  去答他買不買給我
[00:15:08.000 --> 00:15:09.000]  不是的
[00:15:09.000 --> 00:15:11.000]  我們沒有這樣做
[00:15:11.000 --> 00:15:13.000]  而我們深信到今天為止
[00:15:13.000 --> 00:15:16.000]  新都戲院的業權
[00:15:16.000 --> 00:15:18.000]  不是屬於唐福堂
[00:15:18.000 --> 00:15:20.000]  是屬於神
[00:15:20.000 --> 00:15:23.000]  是祂賜給我們的
[00:15:23.000 --> 00:15:24.000]  祂給我們去用
[00:15:24.000 --> 00:15:26.000]  所以換言之今天你和我
[00:15:26.000 --> 00:15:29.000]  今天能夠很舒服地坐在這個地方
[00:15:29.000 --> 00:15:32.000]  絕對是神自己的恩典
[00:15:32.000 --> 00:15:34.000]  我們可以在這個地方
[00:15:34.000 --> 00:15:38.000]  承擔了上帝給我們的照命
[00:15:38.000 --> 00:15:40.000]  我們要在這個地方繼續傳福音
[00:15:40.000 --> 00:15:44.000]  其實是神給我們這個土地
[00:15:44.000 --> 00:15:46.000]  給我們這個新都戲院
[00:15:46.000 --> 00:15:50.000]  所以我還記得當這個業主
[00:15:50.000 --> 00:15:53.000]  賣給我們這個地方的時候
[00:15:53.000 --> 00:15:56.000]  過了兩天他自己有點後悔
[00:15:56.000 --> 00:16:00.000]  他說為什麼會這個價錢賣給教會
[00:16:00.000 --> 00:16:01.000]  為什麼我會知道呢
[00:16:01.000 --> 00:16:04.000]  因為他的女兒是信了耶穌的
[00:16:04.000 --> 00:16:06.000]  原來他的女兒在加拿大
[00:16:06.000 --> 00:16:08.000]  有一次我去加拿大港獨
[00:16:08.000 --> 00:16:10.000]  是他的女兒跟我說
[00:16:10.000 --> 00:16:12.000]  他說何牧師你記不記得
[00:16:12.000 --> 00:16:13.000]  我爸爸後來跟我說
[00:16:13.000 --> 00:16:16.000]  不知道為什麼那時候傻傻的賣了舊的給你
[00:16:16.000 --> 00:16:18.000]  他真的這樣說我女兒
[00:16:18.000 --> 00:16:21.000]  所以很明顯是神賜給我們
