
[00:00:00.000 --> 00:00:04.820]  大英姐妹 在我們聽到之前 我們做一個禱告
[00:02:04.700 --> 00:02:07.540]  阿伯拉罕的後裔屬便難問之排的
[00:02:07.540 --> 00:02:10.860]  神並沒有棄絕他預先所知道的百姓
[00:02:10.860 --> 00:02:15.900]  你們豈不曉得經上輪到以利亞時怎麼說的呢?
[00:02:15.900 --> 00:02:19.260]  他在神面前怎樣控告以色列人說
[00:02:19.260 --> 00:02:23.220]  主啊!他們殺了你的先知,拆了你的祭壇
[00:02:23.220 --> 00:02:24.740]  只剩下我一個人
[00:02:24.740 --> 00:02:26.740]  他們還要尋索我的命
[00:02:26.740 --> 00:02:28.980]  神的回話是怎樣說的呢?
[00:02:28.980 --> 00:02:32.300]  他說:我為自己的留下七千人
[00:02:32.300 --> 00:02:34.500]  是未曾向巴黎屈膝的
[00:02:34.500 --> 00:02:36.220]  如今也是這樣
[00:02:36.220 --> 00:02:37.900]  照著揀選的因典
[00:02:37.900 --> 00:02:40.420]  還有所留的餘數」
[00:02:40.420 --> 00:02:45.420]  這裡其實解釋了一個很重要的觀念
[00:02:45.420 --> 00:02:46.980]  其實這個觀念在舊約
[00:02:46.980 --> 00:02:49.420]  在《爾賽亞書》也有提及
[00:02:49.420 --> 00:02:52.420]  稱為一個愚民的觀念
[00:02:52.420 --> 00:02:56.620]  就是神的百姓的失敗
[00:02:56.620 --> 00:02:59.620]  並不是全盤的失敗
[00:02:59.620 --> 00:03:06.060]  當中仍然有人對神仍然是盡忠的
[00:03:06.060 --> 00:03:08.860]  仍然是忠於神而跟從神的
[00:03:08.860 --> 00:03:12.100]  這群人就稱為愚民
[00:03:12.100 --> 00:03:14.380]  而神的計劃
[00:03:14.380 --> 00:03:17.300]  好像是藉著這些愚民
[00:03:17.300 --> 00:03:21.420]  剩餘的人來不斷去延續
[00:03:21.420 --> 00:03:23.340]  雖然在整體上一眨眼
[00:03:23.340 --> 00:03:26.300]  看上去好像很多以色列人
[00:03:26.300 --> 00:03:27.620]  基本上已經失敗了
[00:03:27.620 --> 00:03:29.420]  但也是神的愚民
[00:03:29.420 --> 00:03:30.900]  正如在舊約的時候
[00:03:30.900 --> 00:03:31.860]  其實也很清楚
[00:03:31.860 --> 00:03:34.660]  譬如在初開及記的時候
[00:03:34.660 --> 00:03:36.460]  差不多整代的以色列人
[00:03:36.460 --> 00:03:38.060]  基本上他們都是失敗的
[00:03:38.060 --> 00:03:42.220]  但是也有少數仍然願意跟從神的人
[00:03:42.220 --> 00:03:43.580]  他們可以進入迦南地
[00:03:43.580 --> 00:03:45.700]  譬如約書亞、迦勒
[00:03:45.700 --> 00:03:50.260]  以及那些當時十八歲以下的人
[00:03:50.260 --> 00:03:51.140]  後來長大了
[00:03:51.140 --> 00:03:52.660]  他們可以進入迦南地
[00:03:52.660 --> 00:03:54.740]  而在以塞亞先知的時候
[00:03:54.740 --> 00:03:56.180]  其實他也說到
[00:03:56.180 --> 00:03:58.620]  當時很多的以色列人
[00:03:58.620 --> 00:04:00.220]  他們的失敗離棄神
[00:04:00.220 --> 00:04:03.340]  但是仍然有一些人來盡忠跟從
[00:04:03.340 --> 00:04:05.060]  他們就成為了愚民
[00:04:05.060 --> 00:04:08.780]  那些神所揀選剩下來的人
[00:04:08.780 --> 00:04:11.860]  而這個觀念
[00:04:11.860 --> 00:04:15.460]  延伸到保羅去解釋
[00:04:15.460 --> 00:04:18.260]  到新約的時候去解釋神的計劃
[00:04:18.260 --> 00:04:21.180]  保羅就用這個觀念
[00:04:21.180 --> 00:04:23.380]  來套用在教會的時代
[00:04:23.380 --> 00:04:24.420]  沒錯
[00:04:24.420 --> 00:04:26.100]  在神的計劃當中
[00:04:26.100 --> 00:04:28.500]  以色列人好像是
[00:04:28.500 --> 00:04:32.580]  大部分的人都揀選了離棄神
[00:04:32.580 --> 00:04:35.140]  或者他們都走錯了
[00:04:35.140 --> 00:04:37.260]  他們不用信心去爬
[00:04:37.260 --> 00:04:40.580]  他們也拒絕了神所揀選的基督的時候
[00:04:40.580 --> 00:04:43.580]  他們也成為了那些失落的人
[00:04:43.580 --> 00:04:44.980]  但是保羅說
[00:04:44.980 --> 00:04:46.580]  是不是所有的人都失落呢?
[00:04:46.580 --> 00:04:47.820]  如果所有人都失落
[00:04:47.820 --> 00:04:52.300]  那麼神的計劃是不是就好像失敗了呢?
[00:04:52.300 --> 00:04:54.580]  所以到了教會時代的時候
[00:04:54.580 --> 00:04:56.100]  就一筆勾銷了
[00:04:56.100 --> 00:04:58.460]  將所有的以色列人都不需要理會了
[00:04:58.460 --> 00:05:00.860]  然後他們就好像
[00:05:00.860 --> 00:05:03.860]  有時候你用草稿紙畫東西的時候
[00:05:03.860 --> 00:05:04.700]  畫到不喜歡
[00:05:04.700 --> 00:05:06.460]  或者畫到失敗了的時候
[00:05:06.460 --> 00:05:09.300]  然後就把紙紮皺了
[00:05:09.300 --> 00:05:10.620]  然後扔到垃圾桶裡
[00:05:10.620 --> 00:05:12.460]  然後用一張新紙再畫
[00:05:12.460 --> 00:05:13.460]  是不是這樣呢?
[00:05:13.460 --> 00:05:14.500]  其實不是的
[00:05:14.500 --> 00:05:15.260]  保羅說
[00:05:15.260 --> 00:05:16.300]  其實因為
[00:05:16.300 --> 00:05:18.780]  雖然乍眼看來
[00:05:18.780 --> 00:05:20.220]  大部分的以色列人失敗
[00:05:20.220 --> 00:05:22.620]  但是也不是所有的以色列人都失敗
[00:05:22.620 --> 00:05:24.300]  譬如保羅後來解釋
[00:05:24.300 --> 00:05:26.540]  其實他也是其中一個以色列人
[00:05:26.540 --> 00:05:29.980]  而十二使徒全部都是以色列人
[00:05:29.980 --> 00:05:36.140]  他們都是成為了神的愚民的一部分
[00:05:36.140 --> 00:05:39.700]  所以你說神對於舊約的延伸
[00:05:39.700 --> 00:05:42.420]  一直到耶穌時代的那些以色列人
[00:05:42.420 --> 00:05:45.860]  是不是整體全盤的失敗
[00:05:45.860 --> 00:05:48.300]  意志在於神的計劃之外呢?
[00:05:48.300 --> 00:05:49.540]  保羅說不是的
[00:05:49.540 --> 00:05:52.860]  其實還是有一些以色列人
[00:05:52.860 --> 00:05:54.780]  他們仍然都是忠於神
[00:05:54.780 --> 00:05:56.380]  他們成為了神的愚民
[00:05:56.380 --> 00:05:57.780]  所以神的計劃
[00:05:57.780 --> 00:06:01.820]  就藉著這些愚民好像延續下去
[00:06:01.820 --> 00:06:03.740]  而事實上
[00:06:03.740 --> 00:06:10.180]  這個觀念在舊約也好
[00:06:10.180 --> 00:06:11.500]  在新約也好
[00:06:11.500 --> 00:06:13.060]  其實是很清楚的
[00:06:13.060 --> 00:06:16.660]  神自己的計劃是永遠都不會失敗的
[00:06:16.660 --> 00:06:19.300]  雖然可能大部分的人失敗
[00:06:19.300 --> 00:06:24.300]  但是神仍然為了延續自己計劃的緣故
[00:06:24.300 --> 00:06:31.420]  都選擇一些人來向神表達忠誠的時候
[00:06:31.420 --> 00:06:33.940]  以至神的計劃可以繼續延伸下去
[00:06:33.940 --> 00:06:35.100]  這是第一點
[00:06:35.100 --> 00:06:38.140]  保羅去駁斥那些人覺得
[00:06:38.140 --> 00:06:42.820]  哇!以色列人完全在神的計劃當中
[00:06:42.820 --> 00:06:44.180]  已經再沒有位置了
[00:06:44.180 --> 00:06:46.140]  到了教會時代以色列人再沒有位置
[00:06:46.140 --> 00:06:46.900]  保羅說不是的
[00:06:46.900 --> 00:06:48.140]  他們還有的
[00:06:48.140 --> 00:06:51.340]  因為雖然大部分的以色列人失敗
[00:06:51.340 --> 00:06:53.980]  但是他們還有一些的愚民
[00:06:53.980 --> 00:06:55.660]  但是其餘的人
[00:06:55.660 --> 00:06:56.700]  保羅說什麼呢?
[00:06:56.700 --> 00:06:58.140]  他說很可悲的就是
[00:06:58.140 --> 00:07:00.500]  以色列人所求的
[00:07:00.500 --> 00:07:01.700]  他們沒有得著
[00:07:01.700 --> 00:07:03.700]  唯有蒙簡選的人得著了
[00:07:03.700 --> 00:07:05.180]  其餘的就成了
[00:07:05.180 --> 00:07:06.100]  還僅不化
[00:07:06.100 --> 00:07:07.780]  如經上所記
[00:07:07.780 --> 00:07:09.780]  神給他們昏迷的心
[00:07:09.780 --> 00:07:10.900]  眼睛不能看見
[00:07:10.900 --> 00:07:12.100]  耳朵不能聽見
[00:07:12.100 --> 00:07:13.300]  直到今天
[00:07:13.300 --> 00:07:14.500]  大衛也說
[00:07:14.500 --> 00:07:17.020]  願他們的言直變為網囊
[00:07:17.020 --> 00:07:18.500]  變為機關
[00:07:18.500 --> 00:07:19.980]  變為絆腳石
[00:07:19.980 --> 00:07:21.300]  做他們的報應
[00:07:21.300 --> 00:07:23.140]  願他們的眼睛昏迷
[00:07:23.140 --> 00:07:24.300]  不得看見
[00:07:24.300 --> 00:07:27.980]  願你時常關下他們的腰
[00:07:27.980 --> 00:07:31.140]  這裡其實保羅就說
[00:07:31.140 --> 00:07:33.220]  雖然有愚民這個觀念
[00:07:33.220 --> 00:07:34.540]  但是整體來說
[00:07:34.540 --> 00:07:39.060]  以色列人大部分的人都成為了還僅心眼的人
[00:07:39.060 --> 00:07:42.740]  這是當時來說
[00:07:42.740 --> 00:07:45.300]  保羅時代的時候
[00:07:45.300 --> 00:07:51.340]  其實最重要或者最嚴厲去迫害他們的人
[00:07:51.340 --> 00:07:52.620]  其實是猶太人
[00:07:52.620 --> 00:07:54.820]  是當時的以色列人
[00:07:54.820 --> 00:07:56.540]  最反對基督的
[00:07:56.540 --> 00:07:57.700]  到了今時今日
[00:07:57.700 --> 00:08:01.860]  也有很多以色列人是很反對基督的
[00:08:01.860 --> 00:08:03.700]  保羅就說
[00:08:03.700 --> 00:08:04.900]  是的
[00:08:04.900 --> 00:08:09.380]  很多的以色列人成為了還僅不信之民
[00:08:09.380 --> 00:08:10.980]  還僅不信之民
[00:08:10.980 --> 00:08:14.140]  似乎在神的計劃裡面
[00:08:14.140 --> 00:08:16.580]  只有一條線
[00:08:16.580 --> 00:08:19.300]  就是得到保留的就是那些愚民
[00:08:19.300 --> 00:08:23.820]  但是其他大部分的人就成為了還僅不信之民
[00:08:23.820 --> 00:08:25.140]  沒錯
[00:08:25.140 --> 00:08:27.780]  上一章其實保羅已經說過
[00:08:27.780 --> 00:08:32.940]  以色列人本來是有很多的優越的
[00:08:32.940 --> 00:08:36.340]  有神的榮耀的顯現向他們
[00:08:36.340 --> 00:08:37.980]  有律法交給他們
[00:08:37.980 --> 00:08:40.060]  有各樣的禮儀
[00:08:40.060 --> 00:08:43.460]  各樣被祖宗的應許
[00:08:43.460 --> 00:08:46.140]  但是他們都因為沒有信心的緣故
[00:08:46.140 --> 00:08:47.060]  他們失落了
[00:08:47.060 --> 00:08:49.620]  現在就成為了還僅不信之民
[00:08:49.620 --> 00:08:52.580]  這樣的時候
[00:08:54.900 --> 00:08:56.380]  接著你就會問一個問題
[00:08:56.380 --> 00:09:00.380]  既然神的計劃雖然說有愚民來成就
[00:09:00.380 --> 00:09:02.900]  但是大部分的人都失敗的時候
[00:09:02.900 --> 00:09:04.660]  顯得很失敗
[00:09:04.660 --> 00:09:06.580]  譬如舉例來說
[00:09:06.580 --> 00:09:08.780]  一個老師教一班的時候
[00:09:08.780 --> 00:09:11.940]  你說有兩個是愚民
[00:09:11.940 --> 00:09:14.740]  所以他們可以成功考試過關
[00:09:14.740 --> 00:09:19.020]  但是一班40人有38個全部都不合格的
[00:09:19.020 --> 00:09:21.740]  甚至乎都是零雞蛋、零分的
[00:09:21.740 --> 00:09:23.060]  作為一個老師
[00:09:23.060 --> 00:09:25.060]  這樣他也很失敗
[00:09:25.060 --> 00:09:26.900]  保羅就解釋了
[00:09:26.900 --> 00:09:27.820]  他說不是
[00:09:27.820 --> 00:09:28.380]  他說
[00:09:28.380 --> 00:09:31.620]  「我且說他們失腳是他們跌倒嗎?
[00:09:31.620 --> 00:09:34.220]  斷腐不是反倒因他們的過失
[00:09:34.220 --> 00:09:36.220]  救因便臨到外邦人
[00:09:36.220 --> 00:09:38.540]  要激動他們發憤
[00:09:38.540 --> 00:09:40.980]  若他們的過失為天下的富足
[00:09:40.980 --> 00:09:43.540]  他們的缺乏為外邦人的富足
[00:09:43.540 --> 00:09:46.620]  何況他們的豐富充滿呢?」
[00:09:46.620 --> 00:09:49.140]  這裡保羅就解釋
[00:09:49.140 --> 00:09:51.860]  其實不是的
[00:09:51.860 --> 00:09:55.620]  在神的計劃當中
[00:09:55.620 --> 00:09:57.820]  或者在神的意料之內
[00:09:57.820 --> 00:10:02.980]  一切都不是出於神的意料之外而發生的
[00:10:02.980 --> 00:10:05.340]  即使他們失敗
[00:10:05.340 --> 00:10:07.060]  但是他們的失敗
[00:10:07.060 --> 00:10:09.540]  都可以成就神的計劃
[00:10:09.540 --> 00:10:11.740]  這一點就是
[00:10:11.740 --> 00:10:16.540]  神自己獨有的主權的發揮
[00:10:16.540 --> 00:10:18.340]  很多時候
[00:10:18.340 --> 00:10:19.700]  在人來看
[00:10:19.700 --> 00:10:21.580]  我們所做的事
[00:10:21.580 --> 00:10:23.140]  失敗就是失敗
[00:10:23.140 --> 00:10:26.020]  超出我們的計劃就是超出我們的計劃
[00:10:26.020 --> 00:10:29.900]  我們有時跌到地上撿回一堆沙子的時候
[00:10:29.900 --> 00:10:32.500]  硬要說「我不是失敗的」
[00:10:32.500 --> 00:10:33.700]  都說不通的
[00:10:33.700 --> 00:10:34.980]  因為其實失敗就是失敗
[00:10:34.980 --> 00:10:36.580]  因為在人來看
[00:10:36.580 --> 00:10:40.300]  我們很有限的
[00:10:40.300 --> 00:10:42.620]  我們的計劃是這樣
[00:10:42.620 --> 00:10:45.100]  但是很多東西不受我們的限制
[00:10:45.100 --> 00:10:46.780]  不受我們的控制之下
[00:10:46.780 --> 00:10:48.780]  超出了我們的計劃就是失敗
[00:10:48.780 --> 00:10:50.780]  失敗就是失敗
[00:10:51.140 --> 00:10:55.660]  沒有任何的東西可以解釋
[00:10:55.660 --> 00:10:57.820]  就是因為我們的無能
[00:10:57.820 --> 00:10:59.820]  所以我們的失敗就是這麼簡單
[00:10:59.820 --> 00:11:02.300]  但是在聖經那裡其實不是的
[00:11:02.300 --> 00:11:07.180]  因為在神的絕對主權和大能之下
[00:11:07.180 --> 00:11:08.700]  沒有一樣東西
[00:11:08.700 --> 00:11:12.460]  其實是超出神的掌控範圍之內
[00:11:12.460 --> 00:11:13.820]  有時候我們的失敗
[00:11:13.820 --> 00:11:14.820]  就是人的失敗
[00:11:14.820 --> 00:11:16.900]  就是因為我們的有限
[00:11:16.900 --> 00:11:17.980]  很多東西我們掌控不了
[00:11:17.980 --> 00:11:19.060]  我們就失敗
[00:11:19.060 --> 00:11:21.380]  譬如我們想著
[00:11:21.380 --> 00:11:25.660]  譬如你做一個實驗
[00:11:25.660 --> 00:11:30.460]  將一顆滑珠射向前面
[00:11:30.460 --> 00:11:33.340]  你向著目標射過去
[00:11:33.340 --> 00:11:36.540]  你打算它會打直
[00:11:36.540 --> 00:11:38.340]  就中那個標靶
[00:11:38.340 --> 00:11:40.620]  但是你控制不了
[00:11:40.620 --> 00:11:42.020]  一射的時候
[00:11:42.020 --> 00:11:44.220]  可能突然間大風吹
[00:11:44.220 --> 00:11:45.780]  風吹歪了
[00:11:45.780 --> 00:11:47.980]  那顆珠就射不中那個標靶
[00:11:47.980 --> 00:11:52.500]  或者突然間有人很大力地在地上走
[00:11:52.500 --> 00:11:54.220]  在木地上震一震
[00:11:54.220 --> 00:11:55.540]  那顆珠可能就歪了
[00:11:55.540 --> 00:11:57.180]  諸如此類的各樣的東西
[00:11:57.180 --> 00:11:58.740]  因為我們是有限
[00:11:58.740 --> 00:12:00.260]  我們控制不了
[00:12:00.260 --> 00:12:02.540]  所以很多東西我們計劃了
[00:12:02.540 --> 00:12:04.700]  然後控制不了就失敗
[00:12:04.700 --> 00:12:06.220]  但是在神來講
[00:12:06.220 --> 00:12:08.580]  絕對沒有這樣的事情
[00:12:08.580 --> 00:12:13.460]  沒有一樣東西是在神的掌控之外的
[00:12:13.460 --> 00:12:16.340]  既然沒有一樣東西在神的掌控之外的時候
[00:12:16.340 --> 00:12:18.020]  有些東西在表面來看
[00:12:18.020 --> 00:12:19.500]  神好像容許的失敗
[00:12:19.500 --> 00:12:22.660]  其實不是絕對的失敗
[00:12:22.660 --> 00:12:24.220]  相反來講
[00:12:24.220 --> 00:12:28.060]  可能其實神用得著人的失敗
[00:12:28.060 --> 00:12:31.260]  來去成就他一些的計劃
[00:12:31.260 --> 00:12:33.340]  這裡他就是這樣講
[00:12:33.340 --> 00:12:35.140]  保羅說
[00:12:35.140 --> 00:12:38.020]  就是因為那些以色列人
[00:12:38.020 --> 00:12:39.260]  他們失敗了
[00:12:39.260 --> 00:12:41.500]  他們不信基督
[00:12:41.500 --> 00:12:47.820]  以致救恩現在可以臨到外邦人
[00:12:47.820 --> 00:12:52.260]  事實上你看教會的發展真的是這樣的
[00:12:52.260 --> 00:12:56.420]  當時來講耶路撒冷的信徒
[00:12:56.420 --> 00:12:59.580]  他們知道主耶穌復活升天的時候
[00:12:59.580 --> 00:13:02.700]  他們就向當時的以色列人傳福音
[00:13:02.700 --> 00:13:04.740]  當時的人聚集在耶路撒冷
[00:13:04.740 --> 00:13:08.580]  而事實上最初的時候也有這個效果
[00:13:08.580 --> 00:13:09.980]  有很多人信耶穌
[00:13:09.980 --> 00:13:13.060]  但是後來是不是所有人都信耶穌呢?
[00:13:13.060 --> 00:13:15.420]  你想想如果所有人都信耶穌
[00:13:15.420 --> 00:13:17.380]  接著可能神的國就彌臨了
[00:13:17.380 --> 00:13:17.820]  是不是?
[00:13:17.820 --> 00:13:19.940]  因為整個以色列人都信了耶穌
[00:13:19.940 --> 00:13:21.540]  神的英許實現
[00:13:21.540 --> 00:13:23.060]  那麼主就再來
[00:13:23.060 --> 00:13:24.700]  那麼神的英許就實現
[00:13:24.700 --> 00:13:26.380]  但事實上就不是
[00:13:26.380 --> 00:13:27.540]  事實上是怎樣呢?
[00:13:27.540 --> 00:13:29.180]  在教會歷史的發展就是
[00:13:29.180 --> 00:13:31.020]  有些人不信
[00:13:31.020 --> 00:13:34.300]  而且也佔了幾大部分的人不信
[00:13:34.300 --> 00:13:36.100]  那時候他們不信
[00:13:36.100 --> 00:13:38.420]  不僅他們不信耶穌
[00:13:38.420 --> 00:13:41.100]  他們還要迫害基督徒
[00:13:41.100 --> 00:13:43.500]  以致在教會歷史的發展就是
[00:13:43.500 --> 00:13:44.780]  當他們迫害基督徒的時候
[00:13:44.780 --> 00:13:49.500]  那些使徒後來就分散到不同的地方
[00:13:49.500 --> 00:13:51.380]  剩下重要的就是彼得、約翰
[00:13:51.380 --> 00:13:52.540]  他們仍然留在耶路撒冷
[00:13:52.540 --> 00:13:54.100]  接著其他很多的基督徒
[00:13:54.100 --> 00:13:56.580]  他們因為教會被迫害的緣故
[00:13:56.580 --> 00:14:00.300]  他們就走到不同的城市那裡
[00:14:00.300 --> 00:14:02.140]  他們去到哪裡就傳福音了
[00:14:02.140 --> 00:14:04.980]  所以就是這樣開始
[00:14:04.980 --> 00:14:07.980]  接著福音就由耶路撒冷傳到撒瑪利亞
[00:14:07.980 --> 00:14:14.540]  後來又由撒瑪利亞再傳到羅馬不同的省份
[00:14:14.540 --> 00:14:16.900]  後來福音就是這樣傳開去的
[00:14:16.900 --> 00:14:19.180]  你可以看到
[00:14:19.180 --> 00:14:21.940]  表面上是人的失敗
[00:14:21.940 --> 00:14:24.700]  因為那些以色列人硬著頭皮不肯信耶穌
[00:14:24.700 --> 00:14:28.340]  所以福音現在傳到他們那裡
[00:14:28.340 --> 00:14:29.140]  他們不信的時候
[00:14:29.140 --> 00:14:30.860]  神的國不能夠即時彌臨
[00:14:30.860 --> 00:14:32.700]  但是
[00:14:32.700 --> 00:14:33.740]  保羅說
[00:14:33.740 --> 00:14:36.620]  其實是否因為他們的失敗呢?
[00:14:36.620 --> 00:14:39.740]  其實正正就是將福音可以現在
[00:14:39.740 --> 00:14:41.500]  好像繞了一個彎的時候
[00:14:41.500 --> 00:14:46.740]  就傳到那些本來沒有機會聽福音的人
[00:14:46.740 --> 00:14:48.980]  就是那些外邦人
[00:14:48.980 --> 00:14:52.780]  保羅說這個也是神的計劃的一部分
[00:14:52.780 --> 00:14:55.300]  你不需要想
[00:14:55.300 --> 00:14:56.820]  神做事是
[00:14:56.820 --> 00:14:58.100]  很多事情是
[00:14:58.100 --> 00:15:03.100]  好像我們人做事就會做了一部分
[00:15:03.100 --> 00:15:04.060]  不成功
[00:15:04.060 --> 00:15:06.180]  就想一個辦法去補救
[00:15:06.180 --> 00:15:08.340]  去挽救失敗
[00:15:08.340 --> 00:15:10.980]  然後再想第二個計劃
[00:15:10.980 --> 00:15:13.060]  Plan A、Plan B、Plan C
[00:15:13.060 --> 00:15:14.940]  神不是這樣
[00:15:14.940 --> 00:15:17.020]  神沒有失敗
[00:15:17.020 --> 00:15:19.620]  以色列人雖然他們硬著頭皮不肯信
[00:15:19.620 --> 00:15:20.940]  沒錯
[00:15:20.940 --> 00:15:21.860]  他們信的時候
[00:15:21.860 --> 00:15:23.620]  神的國道就彌臨
[00:15:23.620 --> 00:15:27.820]  神被阿伯拉罕的英海完全實現
[00:15:27.820 --> 00:15:29.860]  但是他們沒有信的時候
[00:15:29.860 --> 00:15:31.380]  也不代表神失敗
[00:15:31.380 --> 00:15:32.260]  他們沒有信的時候
[00:15:32.260 --> 00:15:37.180]  正正就引出了一個很特別的計劃
[00:15:37.180 --> 00:15:38.860]  好像啟動了
[00:15:38.860 --> 00:15:40.300]  而這個特別的計劃是怎麼樣呢?
[00:15:40.300 --> 00:15:43.500]  就是以色列人雖然得不到救恩
[00:15:43.500 --> 00:15:45.820]  但是外邦人
[00:15:45.820 --> 00:15:47.940]  那些非猶太人
[00:15:47.940 --> 00:15:49.860]  竟然可以得到福音
[00:15:49.860 --> 00:15:51.940]  這個也是神計劃的一部分
[00:15:51.940 --> 00:15:53.980]  福音要傳到地極
[00:15:53.980 --> 00:15:56.140]  傳遍給萬民
[00:15:56.140 --> 00:15:57.620]  所以保羅說
[00:15:57.620 --> 00:16:01.940]  反而福音傳到給那些外邦人的時候
[00:16:01.940 --> 00:16:05.060]  那些外邦人而且很熱烈地去接受的時候
[00:16:05.060 --> 00:16:08.060]  反而會激發到以色列人發憤
[00:16:08.060 --> 00:16:12.380]  可以神用一些本來沒有憤怒
[00:16:12.380 --> 00:16:13.820]  在救恩之內的人
[00:16:13.820 --> 00:16:15.260]  你和我本來沒有憤怒的
[00:16:15.260 --> 00:16:19.420]  但是現在神用一個這樣的計劃
[00:16:19.420 --> 00:16:22.340]  好像給我們有憤怒之餘
[00:16:22.340 --> 00:16:26.260]  也激發我們可以
[00:16:26.260 --> 00:16:29.300]  激發那些以色列人
[00:16:29.300 --> 00:16:30.460]  他們去思想
[00:16:30.460 --> 00:16:33.020]  這位救主連外邦人都要拯救
[00:16:33.020 --> 00:16:34.460]  我們也要歸鄉他
[00:16:34.460 --> 00:16:35.260]  所以他說
[00:16:35.260 --> 00:16:39.980]  藉著以色列人的過失
[00:16:39.980 --> 00:16:43.940]  就成為了天下人的附足
[00:16:43.940 --> 00:16:47.740]  但是保羅接著說了一句
[00:16:47.740 --> 00:16:49.220]  既然他們的過失
[00:16:49.220 --> 00:16:50.740]  都可以成就神的計劃
[00:16:50.740 --> 00:16:53.060]  你可以想像如果當時
[00:16:53.060 --> 00:16:55.060]  或者遲一些
[00:16:55.060 --> 00:17:00.420]  當他們願意去回轉的時候
[00:17:00.420 --> 00:17:03.340]  豈不是神還會有更加豐盛
[00:17:03.340 --> 00:17:05.180]  更加偉大的計劃可以成就嗎?
[00:17:05.180 --> 00:17:07.660]  所以他們的缺乏為外邦人的附足
[00:17:07.660 --> 00:17:10.220]  何況他們的豐滿就是這個意思
[00:17:10.220 --> 00:17:13.420]  接著保羅再繼續說
[00:17:13.420 --> 00:17:17.540]  所獻的身面若是聖潔全團就聖潔了
[00:17:17.540 --> 00:17:20.820]  殊根若是聖潔殊之也就聖潔了
[00:17:20.820 --> 00:17:23.540]  若有幾根之子被折下來
[00:17:23.540 --> 00:17:25.940]  你這野橄欖得接在其上
[00:17:25.940 --> 00:17:29.260]  一同得著橄欖根的肥汁
[00:17:29.260 --> 00:17:31.460]  這個保羅是說什麼呢?
[00:17:31.460 --> 00:17:32.980]  保羅就說
[00:17:32.980 --> 00:17:35.260]  現在神的計劃
[00:17:35.260 --> 00:17:38.500]  好像用一個出人意外
[00:17:38.500 --> 00:17:41.860]  或者出人意表的方式來完成
[00:17:41.860 --> 00:17:43.860]  這個出人意表的方式
[00:17:43.860 --> 00:17:47.860]  就是他用了兩個比喻
[00:17:47.860 --> 00:17:49.020]  一個就是身面
[00:17:49.020 --> 00:17:53.420]  一個就是鋪的橄欖樹
[00:17:53.420 --> 00:17:55.500]  身面是什麼意思呢?
[00:17:55.500 --> 00:17:57.260]  在猶太人來說我們就很清楚
[00:17:57.260 --> 00:18:00.660]  因為他們要去到聖殿獻祭
[00:18:00.660 --> 00:18:02.060]  獻祭的時候
[00:18:02.060 --> 00:18:04.060]  獻掃祭的時候
[00:18:04.060 --> 00:18:08.820]  他們就會把麵粉搓成來獻
