
[00:00:00.000 --> 00:00:04.100]  讓我們一起來玩一個聖經的猜謎遊戲
[00:11:25.840 --> 00:11:28.000]  你受宿滿足與你列祖同睡的時候
[00:11:28.000 --> 00:11:31.320]  我必使你的後裔接續你的位
[00:11:31.320 --> 00:11:32.320]  這是誰
[00:11:32.320 --> 00:11:35.440]  這指的就是耶穌基督
[00:11:35.440 --> 00:11:37.360]  我也必堅定他的國
[00:11:37.360 --> 00:11:40.240]  他必為我的名建造殿宇
[00:11:40.240 --> 00:11:41.600]  這在新約
[00:11:41.600 --> 00:11:43.440]  建造殿宇不再是地上的殿宇
[00:11:43.440 --> 00:11:46.360]  這邊指的是神的百姓
[00:11:46.360 --> 00:11:49.560]  我們就是神的鄰宮
[00:11:49.560 --> 00:11:51.880]  所以神對大衛說要建造殿宇
[00:11:51.880 --> 00:11:53.800]  就是建造神的百姓
[00:11:53.800 --> 00:11:56.840]  就是我們的生命和我們的侍奉
[00:11:56.840 --> 00:12:00.720]  並且我必堅定他的國位
[00:12:00.720 --> 00:12:02.200]  直到永遠
[00:12:02.200 --> 00:12:05.320]  就是神他的教會 神的國度
[00:12:05.320 --> 00:12:07.400]  帝公姊妹保羅在這樣子傳福音的時候
[00:12:07.400 --> 00:12:09.440]  他在信仰的道路上的時候
[00:12:09.440 --> 00:12:12.280]  他有底氣
[00:12:12.280 --> 00:12:17.960]  因為他是接續他先祖的應許而做的
[00:12:17.960 --> 00:12:22.880]  回到前面創世紀二十二章十八節
[00:12:22.880 --> 00:12:24.560]  其實亞伯拉罕與神的約定
[00:12:24.560 --> 00:12:27.720]  有一個很重要的一句話 關鍵字
[00:12:27.720 --> 00:12:30.640]  就是萬國都必依你後裔得福
[00:12:30.640 --> 00:12:34.080]  我們放出來好不好
[00:12:34.080 --> 00:12:36.920]  因為怎麼樣
[00:12:36.920 --> 00:12:38.960]  你聽從了我的話
[00:12:38.960 --> 00:12:40.000]  我們一起來念好不好
[00:12:40.000 --> 00:12:44.080]  因為你聽從了我的話
[00:12:44.080 --> 00:12:46.480]  所以帝公姊妹保羅他的一個信念就是
[00:12:46.480 --> 00:12:50.160]  嘿 這些應許都會與我有關
[00:12:50.160 --> 00:12:53.680]  只要我專心的聽從主的話
[00:12:53.680 --> 00:12:58.440]  列祖的祝福應許約定都與我有關
[00:12:58.440 --> 00:12:59.520]  當然我們知道最後
[00:12:59.520 --> 00:13:00.800]  最終的這個約定
[00:13:00.800 --> 00:13:03.320]  是在基督耶穌裡的新約
[00:13:03.320 --> 00:13:05.600]  路加福音二十二章二十節
[00:13:05.600 --> 00:13:09.920]  耶穌基督他親自來demonstrate這個約定
[00:13:09.920 --> 00:13:12.600]  犯後也照樣拿起杯來說
[00:13:12.600 --> 00:13:16.760]  這杯是用我血所立的新約
[00:13:16.760 --> 00:13:20.280]  是為你們流出來的
[00:13:20.280 --> 00:13:24.720]  下週就是我們每個月一次的聖餐主日
[00:13:24.720 --> 00:13:26.040]  每一次的聖餐主日
[00:13:26.040 --> 00:13:29.600]  讓我們真的就是與這豐富的信仰
[00:13:29.600 --> 00:13:31.760]  這位創始神中的神
[00:13:31.760 --> 00:13:36.040]  與我們立約的神再次連結在一起
[00:13:36.040 --> 00:13:39.920]  好讓我們能夠知道我們的信仰
[00:13:39.920 --> 00:13:42.400]  是遠超過我們現在的侷限
[00:13:42.400 --> 00:13:44.600]  而是歷世歷代的祝福
[00:13:44.600 --> 00:13:46.800]  都是與我們有關的
[00:13:46.800 --> 00:13:49.400]  所以保羅要提摩太看見
[00:13:49.400 --> 00:13:52.960]  嘿 你是有豐富的
[00:13:52.960 --> 00:13:56.720]  從祖先而來豐富的屬靈的產業的
[00:13:56.720 --> 00:13:58.360]  這一切的應許
[00:13:58.360 --> 00:14:00.840]  都是可以與我們相關的
[00:14:00.840 --> 00:14:02.760]  第二 保羅的提摩太說
[00:14:02.760 --> 00:14:04.360]  你有第二個屬靈產業
[00:14:04.360 --> 00:14:07.960]  是來自家族的意志
[00:14:07.960 --> 00:14:09.920]  提摩太後書一章五節
[00:14:09.920 --> 00:14:15.000]  這邊保羅說想到你心裡有一顆無偽之信
[00:14:15.000 --> 00:14:17.840]  這信是先在你外祖母羅以
[00:14:17.840 --> 00:14:20.600]  和你母親有尼基心裡的
[00:14:20.600 --> 00:14:24.680]  我深信也在你的心裡
[00:14:24.680 --> 00:14:28.240]  事實上我相信保羅之所以會
[00:14:28.240 --> 00:14:30.160]  跟提摩太這麼的契合
[00:14:30.160 --> 00:14:32.720]  最後決定會簡選
[00:14:32.720 --> 00:14:35.920]  提摩太來成為未來教會的領袖
[00:14:35.920 --> 00:14:40.040]  就是因為看到他有一顆無偽的信心
[00:14:40.040 --> 00:14:42.120]  什麼是無偽之信呢
[00:14:42.120 --> 00:14:44.560]  這英文原文或是翻譯出來
[00:14:44.560 --> 00:14:46.200]  其實有一個意思就是
[00:14:46.200 --> 00:14:49.880]  Sincere and unqualified faith
[00:14:49.880 --> 00:14:54.240]  真誠無條件完全的降服
[00:14:54.240 --> 00:14:57.880]  或說是一個全然信靠神的大能
[00:14:57.880 --> 00:15:01.200]  全然相信神的智慧與美善
[00:15:01.200 --> 00:15:03.080]  所以雖然提摩太體弱多病
[00:15:03.080 --> 00:15:04.440]  雖然他憂愁善感
[00:15:04.440 --> 00:15:06.800]  雖然他可能膽小怕事
[00:15:06.800 --> 00:15:09.760]  但是他有一顆無偽之信
[00:15:09.760 --> 00:15:14.920]  就是真誠無條件完全的順服
[00:15:14.920 --> 00:15:17.000]  雖然我什麼都沒有
[00:15:17.000 --> 00:15:19.720]  但是我將我的無比二於
[00:15:19.720 --> 00:15:23.560]  這破碎的器皿全然獻上給你
[00:15:23.560 --> 00:15:26.640]  我不行但是你可以
[00:15:26.640 --> 00:15:27.720]  我是有限的
[00:15:27.720 --> 00:15:30.120]  但是你在你沒有難成的事
[00:15:30.120 --> 00:15:35.360]  這就是一顆無偽的信心
[00:15:35.360 --> 00:15:37.320]  意志其實太重要了
[00:15:37.320 --> 00:15:38.720]  其實你想想看
[00:15:38.720 --> 00:15:41.080]  你來想一下這個很有趣的事情
[00:15:41.080 --> 00:15:43.880]  我們一想到亞伯拉罕就覺得說
[00:15:43.880 --> 00:15:46.520]  他是信心的偉人
[00:15:46.520 --> 00:15:48.520]  然後再想亞伯拉罕
[00:15:48.520 --> 00:15:52.080]  所有的後來的以色列的民族
[00:15:52.080 --> 00:15:54.080]  都是因此他而蒙福
[00:15:54.080 --> 00:15:57.720]  所有的以色列人都非常的敬仰亞伯拉罕
[00:15:57.720 --> 00:16:00.280]  也非常的感謝亞伯拉罕
[00:16:00.280 --> 00:16:01.800]  包括連我們都覺得
[00:16:01.800 --> 00:16:03.240]  哇這個信心之父太棒了
[00:16:03.240 --> 00:16:06.440]  幸好有他不然這個信仰就開始不了
[00:16:06.440 --> 00:16:09.760]  上帝的救贖計劃也是從他開始的
[00:16:09.760 --> 00:16:11.280]  可是你要想一下
[00:16:11.280 --> 00:16:13.800]  請問亞伯拉罕到底給他的後代
[00:16:13.800 --> 00:16:15.960]  些什麼東西
[00:16:15.960 --> 00:16:18.280]  亞伯拉罕到底給他的子孫
[00:16:18.280 --> 00:16:20.960]  有多少的產業
[00:16:20.960 --> 00:16:24.840]  其實是你沒有聽錯
[00:16:24.840 --> 00:16:26.960]  absolutely zero
[00:16:26.960 --> 00:16:29.040]  如果你是物質的產業
[00:16:29.040 --> 00:16:31.000]  absolutely zero
[00:16:31.000 --> 00:16:33.600]  除了以色列有得到一些產業之外
[00:16:33.600 --> 00:16:34.800]  從亞伯拉罕開始
[00:16:34.800 --> 00:16:37.240]  他沒有任何的產業
[00:16:37.240 --> 00:16:39.920]  亞伯拉罕所有產業都是誰拿走了
[00:16:39.920 --> 00:16:41.600]  都是以掃拿走了
[00:16:41.600 --> 00:16:43.520]  就是那個多毛的
[00:16:43.520 --> 00:16:45.800]  都是全部
[00:16:45.800 --> 00:16:47.280]  亞伯拉罕給以色列的
[00:16:47.280 --> 00:16:50.120]  百分之百全部都被以掃拿走了
[00:16:50.120 --> 00:16:53.760]  亞伯拉罕沒有拿到任何一毛錢
[00:16:53.760 --> 00:16:56.480]  一隻羊連一根羊腿都沒拿到
[00:16:56.480 --> 00:16:57.800]  完全沒有
[00:16:57.800 --> 00:17:01.680]  可是為什麼亞伯拉罕是這麼重要
[00:17:01.680 --> 00:17:06.160]  亞伯拉罕存留給他的兒女
[00:17:06.160 --> 00:17:07.320]  他的後代
[00:17:07.320 --> 00:17:09.080]  就這一個東西
[00:17:09.080 --> 00:17:12.040]  無畏的信心
[00:17:12.040 --> 00:17:13.560]  無畏的信心
[00:17:13.560 --> 00:17:15.640]  所以弟兄姊妹
[00:17:15.640 --> 00:17:19.640]  我們今天能夠給家人
[00:17:19.640 --> 00:17:22.000]  給我們身邊的弟兄姊妹
[00:17:22.000 --> 00:17:25.640]  最寶貴的傳承
[00:17:25.640 --> 00:17:30.560]  其實就是一個無畏的信心
[00:17:30.560 --> 00:17:35.240]  不只是財務上面的預備
[00:17:35.240 --> 00:17:37.040]  不只是知識上面的預備
[00:17:37.040 --> 00:17:39.800]  甚至不是恩高的傳遞
[00:17:39.800 --> 00:17:41.520]  我告訴你最重要的
[00:17:41.520 --> 00:17:44.760]  就是那對神無畏的信心
[00:17:44.760 --> 00:17:46.720]  這個信心傳遞下去
[00:17:46.720 --> 00:17:48.720]  未來就是有盼望了
[00:17:48.720 --> 00:17:50.920]  在我們當中有許多的家庭
[00:17:50.920 --> 00:17:56.160]  在現在這幾天
[00:17:56.160 --> 00:18:01.080]  十二年級的學生放榜的時候
[00:18:01.080 --> 00:18:02.280]  其實這段時間
[00:18:02.280 --> 00:18:05.240]  我都在為我們教會的年輕人
[00:18:05.240 --> 00:18:08.000]  十二年級的年輕人和家庭禱告
[00:18:08.000 --> 00:18:09.840]  我誠心的希望你們可以進入
[00:18:09.840 --> 00:18:12.240]  你們理想的學校
[00:18:12.240 --> 00:18:14.600]  但是不論結果是如何
