
[00:00:00.000 --> 00:00:03.200]  我非常感謝主讓我再次有機會來到大家當中
[00:01:28.300 --> 00:01:29.800]  然後才去吃飯呢?
[00:01:29.800 --> 00:01:33.000]  但是主耶穌就沒有直接地
[00:01:33.000 --> 00:01:33.800]  回答這個問題
[00:01:33.800 --> 00:01:36.300]  就用了一個叫做視線轉移的方法
[00:01:36.300 --> 00:01:37.600]  視線轉移的方法就是
[00:01:37.600 --> 00:01:40.000]  這些外在的行為的規條
[00:01:40.000 --> 00:01:41.300]  其實可能不是很重要
[00:01:41.300 --> 00:01:42.100]  最重要的是什麼?
[00:01:42.100 --> 00:01:45.100]  你內心裡面是不是有那種潔淨
[00:01:45.100 --> 00:01:46.700]  你反而太過驅離於
[00:01:46.700 --> 00:01:50.700]  這些外在的行為上的傳統
[00:01:50.700 --> 00:01:53.500]  反而會忽略了上帝的誡命
[00:01:53.500 --> 00:01:56.300]  上帝的律法等等
[00:01:56.300 --> 00:01:57.300]  但是我看完經文之後
[00:01:57.300 --> 00:01:58.700]  我就有一個疑問
[00:01:58.700 --> 00:02:00.200]  我的疑問是
[00:02:00.200 --> 00:02:03.900]  我以後怎樣跟教友說
[00:02:03.900 --> 00:02:07.700]  你飯前是否祈禱呢?
[00:02:07.700 --> 00:02:10.200]  如果你覺得飯前要這樣洗手
[00:02:10.200 --> 00:02:11.500]  是覺得很煩
[00:02:11.500 --> 00:02:12.500]  飯前祈禱
[00:02:12.500 --> 00:02:14.100]  我們還教不教弟兄姊妹
[00:02:14.100 --> 00:02:15.400]  怎樣去祈禱呢?
[00:02:15.400 --> 00:02:17.000]  要不要教他們要祈禱?
[00:02:17.000 --> 00:02:18.300]  怎樣祈禱?
[00:02:18.300 --> 00:02:19.600]  要祈禱多久?
[00:02:19.600 --> 00:02:21.500]  是不是五塊以下的不用祈禱呢?
[00:02:21.500 --> 00:02:22.600]  我最初聽到的
[00:02:22.600 --> 00:02:23.700]  有些牧師就是這樣教
[00:02:23.700 --> 00:02:24.500]  這麼小的東西
[00:02:24.500 --> 00:02:25.900]  為什麼要祈禱呢?
[00:02:25.900 --> 00:02:26.500]  五塊以上
[00:02:26.500 --> 00:02:29.200]  我想現在根據inflation來說
[00:02:29.200 --> 00:02:31.200]  我想現在最少是
[00:02:31.200 --> 00:02:33.800]  根據參考眾志堂的頹範
[00:02:33.800 --> 00:02:34.500]  大概多少錢
[00:02:34.500 --> 00:02:36.000]  頹範說以後可以不用祈禱
[00:02:36.000 --> 00:02:37.900]  是不是這樣呢?
[00:02:37.900 --> 00:02:40.300]  那我怎樣教我們的弟兄姊妹?
[00:02:40.300 --> 00:02:42.500]  我們有很多很寶貴的傳統
[00:02:42.500 --> 00:02:44.100]  我們想教給我們的下一代
[00:02:44.100 --> 00:02:45.800]  那我應該怎樣教呢?
[00:02:45.800 --> 00:02:47.000]  那些會不會驅離了
[00:02:47.000 --> 00:02:49.400]  成為一種所謂人的傳統
[00:02:49.400 --> 00:02:51.100]  以致別人是注意了
[00:02:51.100 --> 00:02:53.200]  這些驅離傳統的時候
[00:02:53.200 --> 00:02:56.200]  忽略了上帝的話語呢?
[00:02:56.200 --> 00:02:57.100]  特別我們在香港
[00:02:57.100 --> 00:02:58.300]  有時候我們覺得
[00:02:58.300 --> 00:02:59.200]  一想起基督徒
[00:02:59.200 --> 00:03:01.000]  就想起那些清規戒律
[00:03:01.000 --> 00:03:02.500]  犯賤祈禱
[00:03:02.500 --> 00:03:04.700]  我們會反對不真誠性行為
[00:03:04.700 --> 00:03:06.100]  或者諸如此類
[00:03:06.100 --> 00:03:07.100]  全部都是我們說的
[00:03:07.100 --> 00:03:08.200]  一種很moralistic的
[00:03:08.200 --> 00:03:09.700]  就是說很律法主義的
[00:03:09.700 --> 00:03:11.100]  做基督徒就等於
[00:03:11.100 --> 00:03:14.000]  接受了一堆的清規戒律
[00:03:14.000 --> 00:03:14.500]  有些人覺得
[00:03:14.500 --> 00:03:16.300]  這是一件很煩的事情
[00:03:16.300 --> 00:03:21.300]  甚至這些是奴役人性等等
[00:03:21.300 --> 00:03:23.100]  但是我們看到在《新命記》裡面
[00:03:23.100 --> 00:03:24.500]  他給我們又另一個圖畫
[00:03:24.500 --> 00:03:25.100]  就是說
[00:03:25.100 --> 00:03:27.000]  原來以色列人那種
[00:03:27.000 --> 00:03:28.700]  謹守這個律法的時候
[00:03:28.700 --> 00:03:30.700]  在某些外人看上來的時候
[00:03:30.700 --> 00:03:32.100]  原來不是這樣的一回事
[00:03:32.100 --> 00:03:32.900]  他覺得是什麼呢?
[00:03:32.900 --> 00:03:38.200]  這班是很有智慧的一班人
[00:03:38.200 --> 00:03:39.800]  原來嚴守律法
[00:03:39.800 --> 00:03:41.700]  也可以被人看到
[00:03:41.700 --> 00:03:44.600]  是一種有智慧的一個舉動
[00:03:44.600 --> 00:03:45.300]  那我就要問
[00:03:45.300 --> 00:03:48.200]  今天我們要傳承什麼呢?
[00:03:48.200 --> 00:03:50.200]  是要傳承一堆的律法
[00:03:50.200 --> 00:03:52.000]  要人嚴守、拘泥
[00:03:52.000 --> 00:03:53.400]  還是我們要讓人看到
[00:03:53.400 --> 00:03:56.300]  當中是有那種智慧呢?
[00:03:56.300 --> 00:03:58.100]  所以我今天跟大家上來分享
[00:03:58.100 --> 00:03:58.900]  另一段經文
[00:03:58.900 --> 00:04:03.800]  在《針研》第三章第一至十二節
[00:04:03.800 --> 00:04:05.500]  如果大家用手上那本聖經的時候
[00:04:05.500 --> 00:04:07.100]  就是六百七十五年
[00:04:07.100 --> 00:04:09.000]  在舊聖經六百七十五年
[00:04:09.000 --> 00:04:12.100]  《針研》書第三章第一至十二節
[00:04:12.100 --> 00:04:15.200]  我們想看看究竟我們應該怎樣傳遞
[00:04:15.200 --> 00:04:19.000]  我們這樣的智慧呢?
[00:04:19.000 --> 00:04:20.800]  傳遞我們的律法
[00:04:20.800 --> 00:04:24.600]  讓人看到當中那種智慧
[00:04:24.600 --> 00:04:26.400]  請聽我讀出這段經文
[00:04:26.400 --> 00:04:29.300]  《針研》第三章第一至十二節
[00:04:29.300 --> 00:04:30.300]  裡面是這樣說
[00:04:30.300 --> 00:04:32.900]  「我而不要忘記我的法則
[00:04:32.900 --> 00:04:35.400]  你心要謹守我的誡命
[00:04:35.400 --> 00:04:37.400]  因為它必將長久的日子
[00:04:37.400 --> 00:04:40.100]  生命的年數與平安加給你
[00:04:40.100 --> 00:04:42.800]  不可使慈愛誠實離開你
[00:04:42.800 --> 00:04:44.600]  要繫在你頸項上
[00:04:44.600 --> 00:04:46.300]  刻在你心板上
[00:04:46.300 --> 00:04:48.600]  這樣你必在神和世人眼前
[00:04:48.600 --> 00:04:50.700]  蒙恩寵又聰明
[00:04:50.700 --> 00:04:52.900]  你要專心仰賴耶和華
[00:04:52.900 --> 00:04:55.000]  不可以靠自己的聰明
[00:04:55.000 --> 00:04:56.800]  在你一切所行的事上
[00:04:56.800 --> 00:04:58.300]  都要認定它
[00:04:58.300 --> 00:05:00.200]  它必指引你的路
[00:05:00.200 --> 00:05:02.200]  不要只為有智慧
[00:05:02.200 --> 00:05:03.600]  要敬畏耶和華
[00:05:03.600 --> 00:05:04.800]  遠離惡事
[00:05:04.800 --> 00:05:07.200]  這便醫治你的肚臍
[00:05:07.200 --> 00:05:09.600]  滋潤你的白骨
[00:05:09.600 --> 00:05:12.300]  你要以財物和一切初熟的土產
[00:05:12.300 --> 00:05:13.700]  尊榮耶和華
[00:05:13.700 --> 00:05:16.900]  這樣你的倉房必充滿有餘
[00:05:16.900 --> 00:05:19.800]  你的酒窖必有新酒盈日
[00:05:19.800 --> 00:05:22.900]  我而你不可輕看耶和華的管教
[00:05:22.900 --> 00:05:25.400]  也不可厭煩它的責備
[00:05:25.400 --> 00:05:27.200]  因為耶和華所愛的
[00:05:27.200 --> 00:05:28.400]  它必責備
[00:05:28.400 --> 00:05:33.000]  正如父親責備所喜愛的而至」
[00:05:33.000 --> 00:05:36.200]  我們留意一下這一段經文
[00:05:36.200 --> 00:05:38.900]  我們假設詩篇這個針研
[00:05:38.900 --> 00:05:42.400]  在傳統上是所羅門所寫的
[00:05:42.400 --> 00:05:43.600]  但是大家留意一下
[00:05:43.600 --> 00:05:44.400]  它開始的時候
[00:05:44.400 --> 00:05:47.200]  它說我是「我而」
[00:05:47.200 --> 00:05:47.900]  大家留意一下
[00:05:47.900 --> 00:05:49.500]  它不是用一個王的身份
[00:05:49.500 --> 00:05:52.600]  來寫這一段說話
[00:05:52.600 --> 00:05:54.800]  反而它是用一個
[00:05:54.800 --> 00:06:00.400]  父親的身份來講
[00:06:00.400 --> 00:06:01.400]  並且它說的時候
[00:06:01.400 --> 00:06:04.800]  它說不要忘記我的法則緊守
[00:06:04.800 --> 00:06:07.300]  我的誡命
[00:06:07.300 --> 00:06:08.400]  它說的不是
[00:06:08.400 --> 00:06:09.900]  你要嚴守上帝的法律
[00:06:09.900 --> 00:06:10.900]  上帝的律則
[00:06:10.900 --> 00:06:12.000]  或者是教會的傳統
[00:06:12.000 --> 00:06:13.300]  你要好好守住它
[00:06:13.300 --> 00:06:16.200]  它說的是我的法則
[00:06:16.200 --> 00:06:19.100]  說的是我的誡命
[00:06:19.100 --> 00:06:19.900]  意思是什麼呢?
[00:06:19.900 --> 00:06:22.200]  它說這是我一直這樣去教你
[00:06:22.200 --> 00:06:22.900]  甚至是什麼呢?
[00:06:22.900 --> 00:06:25.400]  是我自己都自己認同去擁抱
[00:06:25.400 --> 00:06:27.000]  甚至是你可以在我身上
[00:06:27.000 --> 00:06:28.900]  看得到的一件事
[00:06:28.900 --> 00:06:32.200]  我將它放在我的生命當中
[00:06:32.200 --> 00:06:33.300]  這個未必一定是
[00:06:33.300 --> 00:06:37.200]  所謂「喪諸四海而皆準」的絕對定律
[00:06:37.200 --> 00:06:39.200]  也不一定是什麼獨家的
[00:06:39.200 --> 00:06:41.300]  驚人的大發現
[00:06:41.300 --> 00:06:43.600]  但是這個卻是我所珍惜
[00:06:43.600 --> 00:06:45.300]  我所持守的
[00:06:45.300 --> 00:06:46.600]  是我的法則
[00:06:46.600 --> 00:06:47.900]  是我的誡命
[00:06:47.900 --> 00:06:51.200]  我現在要將它傳給你
[00:06:51.200 --> 00:06:52.200]  為什麼?
[00:06:52.200 --> 00:06:57.000]  因為你是我的兒子
[00:06:57.000 --> 00:06:58.900]  不是用王的身份告訴他
[00:06:58.900 --> 00:06:59.700]  你要什麼什麼
[00:06:59.700 --> 00:07:01.400]  否則我就殺了你
[00:07:01.400 --> 00:07:03.400]  它可以這樣說
[00:07:03.400 --> 00:07:05.300]  但是它不是用一個王的身份
[00:07:05.300 --> 00:07:07.200]  去命令別人,用權威式
[00:07:07.200 --> 00:07:09.000]  告訴別人你要這樣做
[00:07:09.000 --> 00:07:10.700]  而是說
[00:07:10.700 --> 00:07:12.000]  我經驗過這件事
[00:07:12.000 --> 00:07:13.600]  我覺得這件事是寶貴的
[00:07:13.600 --> 00:07:17.600]  我要將它傳遞給你
[00:07:17.600 --> 00:07:18.400]  但是你要發覺
[00:07:18.400 --> 00:07:19.400]  當中我沒怎麼說
[00:07:19.400 --> 00:07:20.800]  法則是什麼呢?
[00:07:20.800 --> 00:07:21.900]  我看來看去
[00:07:21.900 --> 00:07:23.200]  整個心言裡面
[00:07:23.200 --> 00:07:24.500]  我最想看的是
[00:07:24.500 --> 00:07:25.600]  這個皇帝
[00:07:25.600 --> 00:07:27.100]  是不是應該告訴他的兒子
[00:07:27.100 --> 00:07:31.500]  將來要怎樣治國平天下呢?
[00:07:31.500 --> 00:07:32.400]  做一個皇帝
[00:07:32.400 --> 00:07:34.200]  你怎樣嚇你的臣民
[00:07:34.200 --> 00:07:35.300]  使他們怕了你
[00:07:35.300 --> 00:07:37.800]  以後乖乖地去信服你
[00:07:37.800 --> 00:07:40.400]  那麼你的國家就會穩固了
[00:07:40.400 --> 00:07:42.100]  我想應該是這樣的
[00:07:42.100 --> 00:07:44.500]  如果皇帝教給兒子
[00:07:44.500 --> 00:07:47.800]  皇帝想傳什麼給兒子呢?
[00:07:47.800 --> 00:07:50.100]  應該是這類的東西
[00:07:50.100 --> 00:07:51.000]  但是你發覺
[00:07:51.000 --> 00:07:52.100]  在心言裡面
[00:07:52.100 --> 00:07:53.300]  其實只有一處
[00:07:53.300 --> 00:07:54.400]  這麼多
[00:07:54.400 --> 00:07:56.000]  說過做皇帝應該怎樣怎樣
[00:07:56.000 --> 00:07:56.800]  其他的
[00:07:56.800 --> 00:07:59.400]  你發覺跟做不做皇帝是沒有關係的
[00:07:59.400 --> 00:08:00.600]  是一般平民百姓
[00:08:00.600 --> 00:08:04.000]  都可以去實踐的東西
[00:08:04.000 --> 00:08:06.600]  等於對於這個所羅門來說
[00:08:06.600 --> 00:08:08.900]  他覺得他最重要要傳給他的兒子的
[00:08:08.900 --> 00:08:11.100]  不是怎樣去治國平天下
[00:08:11.100 --> 00:08:12.900]  而是你要在上帝面前
[00:08:12.900 --> 00:08:14.200]  怎樣做一個正直的人
[00:08:14.200 --> 00:08:15.200]  尤其是怎樣
[00:08:15.200 --> 00:08:17.600]  要敬畏上帝
[00:08:17.600 --> 00:08:19.500]  在心言裡面不斷出現的
[00:08:19.500 --> 00:08:22.900]  敬畏耶和華是智慧的開端
[00:08:22.900 --> 00:08:26.700]  認識至聖者是聰明
[00:08:26.700 --> 00:08:27.500]  你會發覺
[00:08:27.500 --> 00:08:29.500]  當所羅門說這些話的時候
[00:08:29.500 --> 00:08:30.800]  他不是教他兒子
[00:08:30.800 --> 00:08:32.600]  怎樣將來要治國平天下
[00:08:32.600 --> 00:08:33.500]  他在說兒子
[00:08:33.500 --> 00:08:34.300]  他說的「我兒」
[00:08:34.300 --> 00:08:35.500]  只不過可能是一種心態
[00:08:35.500 --> 00:08:36.300]  一種語氣
[00:08:36.300 --> 00:08:38.300]  他真的要寫給的人是甚麼呢?
[00:08:38.300 --> 00:08:40.200]  是很多不同的人
[00:08:40.200 --> 00:08:41.700]  正如在《針研》開始的時候
[00:08:41.700 --> 00:08:43.200]  第一章第一召第七節說
[00:08:43.200 --> 00:08:44.600]  他想要令到愚頑人
[00:08:44.600 --> 00:08:45.900]  聰明人
[00:08:45.900 --> 00:08:46.700]  年青的
[00:08:46.700 --> 00:08:47.400]  年老的
[00:08:47.400 --> 00:08:50.300]  他都在這些針研裡面得到益處
[00:08:50.300 --> 00:08:51.800]  所以他語調上面
[00:08:51.800 --> 00:08:52.700]  他叫做「我兒」
[00:08:52.700 --> 00:08:53.900]  但實際上他要針對的
[00:08:53.900 --> 00:08:56.300]  不只是他兒子
[00:08:56.300 --> 00:08:58.400]  而是所有的人
[00:08:58.400 --> 00:08:59.300]  並且你會發覺
[00:08:59.300 --> 00:09:00.600]  他在說的是甚麼呢?
[00:09:00.600 --> 00:09:01.200]  他說
[00:09:01.200 --> 00:09:03.400]  我不單只是命令你這樣去做
[00:09:03.400 --> 00:09:03.900]  他說
[00:09:03.900 --> 00:09:05.300]  因為你這樣做的時候是甚麼呢?
[00:09:05.300 --> 00:09:07.200]  是為了你的好處
[00:09:07.200 --> 00:09:10.100]  是令到你有長久的日子
[00:09:10.100 --> 00:09:12.800]  生命的年歲
[00:09:12.800 --> 00:09:14.300]  以及平安
[00:09:14.300 --> 00:09:24.700]  接著在第三召第四節的經文
[00:09:24.700 --> 00:09:26.800]  以上是我們怎樣對待
[00:09:26.800 --> 00:09:28.400]  我們的誡命法則
[00:09:28.400 --> 00:09:30.100]  在第二段的經文裡面
[00:09:30.100 --> 00:09:33.200]  開始第三章第三召第四節裡面
[00:09:33.200 --> 00:09:36.400]  是說我們怎樣待人
[00:09:36.400 --> 00:09:37.600]  裡面特別強調的是
[00:09:37.600 --> 00:09:41.900]  我們待人應該要以慈愛和誠實
[00:09:41.900 --> 00:09:43.600]  他說這個不單只是刻在心裡面
[00:09:43.600 --> 00:09:45.200]  更加要掛在頸上
[00:09:45.200 --> 00:09:46.600]  就是說你經常記得
[00:09:46.600 --> 00:09:48.500]  甚至
[00:09:48.500 --> 00:09:49.900]  別人都看得到
[00:09:49.900 --> 00:09:50.700]  你掛在頸上
[00:09:50.700 --> 00:09:52.200]  除了你自己記得掛了之外
[00:09:52.200 --> 00:09:53.500]  都會被人看到
[00:09:53.500 --> 00:09:55.400]  就是說我們要有慈愛和誠實
[00:09:55.400 --> 00:09:56.500]  不單只是心裡面記得
[00:09:56.500 --> 00:09:58.200]  並且這件事是走出來的
[00:09:58.200 --> 00:09:59.400]  是被人看得到的
[00:09:59.400 --> 00:10:01.100]  這一種的美德
[00:10:01.100 --> 00:10:02.600]  但他更加說的是
[00:10:02.600 --> 00:10:05.900]  這一種的美德
[00:10:05.900 --> 00:10:08.900]  是會令到你在神和世人眼前
[00:10:08.900 --> 00:10:12.200]  蒙恩寵有聰明
[00:10:12.200 --> 00:10:14.500]  在上帝面前來到蒙恩寵
[00:10:14.500 --> 00:10:16.500]  我們覺得很容易理解
[00:10:16.500 --> 00:10:17.900]  聖經裡面不外乎都說
[00:10:17.900 --> 00:10:19.200]  我們要慈愛誠實
[00:10:19.200 --> 00:10:20.200]  上帝也是這樣
[00:10:20.200 --> 00:10:22.000]  所以誠實也是說信實
[00:10:22.000 --> 00:10:23.600]  但為什麼會在世人眼前
[00:10:23.600 --> 00:10:24.900]  都是蒙恩的呢?
[00:10:24.900 --> 00:10:27.400]  是有聰明的呢?
[00:10:27.400 --> 00:10:28.400]  我們的社會裡面
[00:10:28.400 --> 00:10:30.900]  可能會質疑這些價值
[00:10:30.900 --> 00:10:33.600]  誠實、慈愛
[00:10:33.600 --> 00:10:35.100]  慈愛?
[00:10:35.100 --> 00:10:36.000]  人不為己
[00:10:36.000 --> 00:10:37.500]  天誅地滅
[00:10:37.500 --> 00:10:39.300]  對敵人的仁慈
[00:10:39.300 --> 00:10:41.700]  是對自己的殘忍
[00:10:41.700 --> 00:10:46.300]  這是一個弱肉強食的世界
[00:10:46.300 --> 00:10:48.700]  為什麼要對人有仁慈呢?
[00:10:48.700 --> 00:10:50.300]  誠實?
[00:10:50.300 --> 00:10:52.300]  我們偶爾也聽到
[00:10:52.300 --> 00:10:53.400]  忠忠直直
[00:10:53.400 --> 00:10:55.700]  是忠衰乞食的
[00:10:55.700 --> 00:10:57.200]  我們做人應該要學懂
[00:10:57.200 --> 00:10:59.700]  語言的藝術
[00:10:59.700 --> 00:11:01.300]  虛偽的偽
[00:11:01.300 --> 00:11:02.500]  你能夠騙到別人
[00:11:02.500 --> 00:11:04.500]  是證明你聰明的
[00:11:04.500 --> 00:11:06.600]  怎麼會説誠實和慈愛
[00:11:06.600 --> 00:11:07.600]  才是聰明
[00:11:07.600 --> 00:11:11.200]  才會被人覺得是有恩寵的呢?
[00:11:11.200 --> 00:11:12.500]  我曾經有一次
[00:11:12.500 --> 00:11:14.500]  跟一個做生意的朋友談起
[00:11:14.500 --> 00:11:15.500]  你做得這麼成功
[00:11:15.500 --> 00:11:18.300]  你是否每次做生意都賺錢?
[00:11:18.300 --> 00:11:18.800]  他說不是的
[00:11:18.800 --> 00:11:20.100]  他説偶爾會虧錢的
[00:11:20.100 --> 00:11:21.500]  我説虧錢更早?
[00:11:21.500 --> 00:11:23.000]  他說偶爾虧錢
[00:11:23.000 --> 00:11:24.100]  但是保住一樣東西
[00:11:24.100 --> 00:11:24.900]  就是什麼呢?
[00:11:24.900 --> 00:11:26.600]  相如
[00:11:26.600 --> 00:11:27.400]  誠實
[00:11:27.400 --> 00:11:29.000]  可靠
[00:11:29.000 --> 00:11:31.500]  他説如果你那次覺得是會虧錢的
[00:11:31.500 --> 00:11:33.400]  那你馬上就毀約的話
[00:11:33.400 --> 00:11:35.300]  以後還有人跟你做生意的
[00:11:35.300 --> 00:11:40.000]  他説這才是做生意的長遠的一個方法
[00:11:40.000 --> 00:11:41.500]  慈愛
[00:11:41.500 --> 00:11:44.200]  根據我很有限的觀察
[00:11:44.200 --> 00:11:45.800]  對人慈愛的人
[00:11:45.800 --> 00:11:48.500]  很大機會別人都會對他慈愛
[00:11:48.500 --> 00:11:51.000]  對其他人是非常之嚴厲的
[00:11:51.000 --> 00:11:56.000]  很多人都會對他同樣的嚴厲
[00:11:56.000 --> 00:11:57.300]  還有看過一些書
[00:11:57.300 --> 00:12:00.000]  他説一些博弈論
[00:12:00.000 --> 00:12:02.000]  裡面說一些囚徒的困境
[00:12:02.000 --> 00:12:04.500]  他説什麼是最成功的策略呢?
[00:12:04.500 --> 00:12:07.900]  有些人説一步歸一步是最成功的策略
[00:12:07.900 --> 00:12:09.200]  就是你最先要對人好
[00:12:09.200 --> 00:12:10.100]  如果別人對你好
[00:12:10.100 --> 00:12:11.100]  你就繼續對人好
[00:12:11.100 --> 00:12:12.200]  如果他對你不好
[00:12:12.200 --> 00:12:14.000]  你以後不要理他
[00:12:14.000 --> 00:12:14.700]  後來有些人發覺
[00:12:14.700 --> 00:12:16.100]  原來這個也不是最好的方法
[00:12:16.100 --> 00:12:17.300]  最好的方法是怎麼樣呢?
[00:12:17.300 --> 00:12:18.700]  你當然要對人好
[00:12:18.700 --> 00:12:19.700]  但是別人對你好的時候
[00:12:19.700 --> 00:12:20.900]  你當然要對人好
[00:12:20.900 --> 00:12:22.400]  但是別人對你不好的時候怎麼辦呢?
[00:12:22.400 --> 00:12:25.700]  久不久你要寬恕一下他
[00:12:25.700 --> 00:12:28.100]  因為有人可能會搞錯了按錯按鈕
[00:12:28.100 --> 00:12:29.000]  人在江湖
[00:12:29.000 --> 00:12:30.900]  那你夠不夠寬恕他的時候呢?
[00:12:30.900 --> 00:12:33.900]  你的友誼會更加永固
[00:12:33.900 --> 00:12:36.100]  他説如果你每次犯錯的時候
[00:12:36.100 --> 00:12:37.400]  你不寬恕他的時候
[00:12:37.400 --> 00:12:38.700]  你會發覺你的朋友
[00:12:38.700 --> 00:12:40.600]  可能是越來越少的
[00:12:40.600 --> 00:12:42.700]  你可以合作的人是越來越少
[00:12:42.700 --> 00:12:44.100]  在那個實驗裡面就發覺
[00:12:44.100 --> 00:12:46.700]  原來你要信實
[00:12:46.700 --> 00:12:49.500]  別人對你好你就對人好
[00:12:49.500 --> 00:12:51.400]  但是同樣的你需要有小寬恕
[00:12:51.400 --> 00:12:52.400]  就是別人對你不好的時候
[00:12:52.400 --> 00:12:52.900]  沒錯
[00:12:52.900 --> 00:12:54.600]  你要按照原本的合約
[00:12:54.600 --> 00:12:56.000]  應該給他小懲罰
[00:12:56.000 --> 00:12:58.300]  但是你要久不久給他一些寬恕
[00:12:58.300 --> 00:13:00.700]  令到他可以回頭
[00:13:00.700 --> 00:13:02.700]  這個才是建立長遠合作關係
[00:13:02.700 --> 00:13:03.900]  一個最好的方法
[00:13:03.900 --> 00:13:06.400]  如果這樣看的時候
[00:13:06.400 --> 00:13:09.000]  誠實加上慈愛
[00:13:09.000 --> 00:13:11.800]  可能才是最有效的一個方法
[00:13:11.800 --> 00:13:15.400]  跟人建立那種關係
[00:13:15.400 --> 00:13:16.700]  如果這樣看的時候
[00:13:16.700 --> 00:13:20.000]  有誠實再加上慈愛
[00:13:20.000 --> 00:13:22.300]  當中包括了一種寬恕
[00:13:22.300 --> 00:13:24.700]  這個才是最聰明的
[00:13:24.700 --> 00:13:28.700]  待人接物的一個方法
[00:13:28.700 --> 00:13:29.600]  經文裡面提到的
[00:13:29.600 --> 00:13:31.200]  不單是對人是怎樣
[00:13:31.200 --> 00:13:33.200]  更加說是對神是怎樣
[00:13:33.200 --> 00:13:34.300]  第五至第八節
[00:13:34.300 --> 00:13:38.200]  它說要專心仰賴信靠神
[00:13:38.200 --> 00:13:42.000]  反面來說就是不要依靠自己的聰明
[00:13:42.000 --> 00:13:43.300]  特別它裡面提到的
[00:13:43.300 --> 00:13:46.500]  我們要在一切所行的事上
[00:13:46.500 --> 00:13:47.500]  去認定神
[00:13:47.500 --> 00:13:51.400]  並且是專一地去依靠神
[00:13:51.400 --> 00:13:52.300]  意思就是說
[00:13:52.300 --> 00:13:54.200]  不要說有時靠,有時不靠
[00:13:54.200 --> 00:13:55.900]  某些事靠,某些事不靠
[00:13:55.900 --> 00:13:56.600]  不是
[00:13:56.600 --> 00:13:58.300]  而是在一切的事上
[00:13:58.300 --> 00:14:02.000]  都要專心依賴神
[00:14:02.000 --> 00:14:03.600]  有時候我們人生
[00:14:03.600 --> 00:14:04.800]  活到差不多的時候
[00:14:04.800 --> 00:14:06.600]  我們會依靠自己的經驗
[00:14:06.600 --> 00:14:08.200]  去處理很多問題
[00:14:08.200 --> 00:14:09.900]  我們慢慢覺得
[00:14:09.900 --> 00:14:11.000]  在教會裡面的事
[00:14:11.000 --> 00:14:12.800]  我們要依靠上帝
[00:14:12.800 --> 00:14:14.200]  不過在外面做生意的時候
[00:14:14.200 --> 00:14:16.700]  是依靠自己的聰明
[00:14:16.700 --> 00:14:18.700]  但是聖經裡面告訴我們
[00:14:18.700 --> 00:14:21.500]  是要在一切所行的事上
[00:14:21.500 --> 00:14:23.000]  依靠上帝
[00:14:23.000 --> 00:14:28.300]  並且是專心地依賴上帝
[00:14:28.300 --> 00:14:29.700]  更具體的說是
[00:14:29.700 --> 00:14:33.700]  要遠離惡事
[00:14:33.700 --> 00:14:39.100]  為什麼和仰賴神有關係呢?
