
[00:00:00.000 --> 00:00:03.500]  今日想同大家來思想一個主題
[00:03:16.500 --> 00:03:19.500]  還是在一個和平的氣氛底下
[00:03:19.500 --> 00:03:23.500]  讓我們的國家能夠茁壯的繼續成長呢
[00:03:23.500 --> 00:03:26.000]  所以本來他執包袱的
[00:03:26.000 --> 00:03:29.500]  但是卻是他都願意
[00:03:29.500 --> 00:03:33.000]  來到繼續在這個談判桌上
[00:03:33.000 --> 00:03:34.500]  繼續那個和談
[00:03:34.500 --> 00:03:37.500]  結果呢
[00:03:37.500 --> 00:03:43.000]  他就簽署一個和談的協定
[00:03:43.000 --> 00:03:47.500]  以色列就歸還了這麼多的土地
[00:03:47.500 --> 00:03:52.500]  而埃及就不再來攻擊以色列
[00:03:52.500 --> 00:03:56.500]  他們的和談就來到結束
[00:03:56.500 --> 00:04:00.500]  帶來雙邊那個國家
[00:04:00.500 --> 00:04:05.500]  一個比較長一點時間的和平
[00:04:05.500 --> 00:04:09.500]  將來決定了現在
[00:04:09.500 --> 00:04:13.000]  現在怎樣決定影響將來
[00:04:13.000 --> 00:04:15.500]  好像以色列
[00:04:15.500 --> 00:04:19.000]  來到將這麼大片的寶地犧牲
[00:04:19.000 --> 00:04:23.000]  給埃及好像很吃虧一樣
[00:04:23.000 --> 00:04:27.500]  但是卻換來一個這麼長久的和談
[00:04:27.500 --> 00:04:35.500]  所以帶來以色列能夠繼續的
[00:04:35.500 --> 00:04:40.500]  不在這麼多的壓力裏面來繼續發展
[00:04:40.500 --> 00:04:42.500]  弟兄姊妹
[00:04:42.500 --> 00:04:46.500]  一個國家的將來是在哪裏呢
[00:04:46.500 --> 00:04:50.500]  今天就想和大家藉著這段聖經
[00:04:50.500 --> 00:04:54.500]  來思想一個國家的將來
[00:04:54.500 --> 00:04:57.500]  一個以色列的民族的將來
[00:04:57.500 --> 00:05:01.500]  究竟建立在甚麼事情上
[00:05:01.500 --> 00:05:08.500]  當你來到留心以色列的那個歷史
[00:05:08.500 --> 00:05:14.500]  你會發現到以色列的民族的將來
[00:05:14.500 --> 00:05:20.500]  是於他們和上帝和神的關係
[00:05:20.500 --> 00:05:23.500]  有時候我們說關係很抽象
[00:05:23.500 --> 00:05:26.500]  不過其實不是很抽象
[00:05:26.500 --> 00:05:29.500]  關係和上帝的關係
[00:05:29.500 --> 00:05:31.500]  如果你看《生命記》
[00:05:31.500 --> 00:05:33.500]  你就會發現
[00:05:33.500 --> 00:05:38.500]  原來就顯露在人與人之間的相處裏面
[00:05:38.500 --> 00:05:43.500]  所以上帝和以色列人定默的那個盟約
[00:05:43.500 --> 00:05:47.500]  不單止說到一些很抽象的
[00:05:47.500 --> 00:05:50.500]  一些敬拜的禮儀
[00:05:50.500 --> 00:05:54.500]  重要的是說到人與人之間
[00:05:54.500 --> 00:05:56.500]  怎樣維持那個關係
[00:05:56.500 --> 00:06:02.500]  如果你這個結構
[00:06:02.500 --> 00:06:04.500]  讓我們來想一想
[00:06:04.500 --> 00:06:06.500]  這個是《新漢語聖經》
[00:06:06.500 --> 00:06:11.500]  日本去簡單將這個《生命記》
[00:06:11.500 --> 00:06:15.500]  那個結構去刻劃出來
[00:06:15.500 --> 00:06:17.500]  最核心的
[00:06:17.500 --> 00:06:21.500]  最核心是說到約的條例
[00:06:21.500 --> 00:06:23.500]  而這個約的條例
[00:06:23.500 --> 00:06:29.500]  就維持了神和人之間的那個關係
[00:06:29.500 --> 00:06:32.500]  為甚麼我們要思想《生命記》呢?
[00:06:32.500 --> 00:06:35.500]  為甚麼《生命記》那麼重要呢?
[00:06:35.500 --> 00:06:38.500]  因為《生命記》就決定了
[00:06:38.500 --> 00:06:42.500]  這個國家的將來是怎樣的
[00:06:42.500 --> 00:06:48.500]  條例有時候我們看得不是很重要
[00:06:48.500 --> 00:06:54.500]  但是條例卻反映人與人之間的關係
[00:06:54.500 --> 00:07:00.500]  好像在我們家庭裏面
[00:07:00.500 --> 00:07:02.500]  甚麼是最重要呢?
[00:07:02.500 --> 00:07:08.500]  最重要就是我們能夠保持家庭的關係
[00:07:08.500 --> 00:07:13.500]  家庭的關愛就是一種不離不棄
[00:07:13.500 --> 00:07:15.500]  一種這樣的關係
[00:07:15.500 --> 00:07:19.500]  我們對我們的配偶會不會不離不棄
[00:07:19.500 --> 00:07:23.500]  我們對我們的兒女會不會不離不棄
[00:07:23.500 --> 00:07:29.500]  如果這個關係能夠建設在我們每一個家庭裏面
[00:07:29.500 --> 00:07:32.500]  我們每一個家庭就有希望
[00:07:32.500 --> 00:07:35.500]  究竟我們跟朋友之間
[00:07:35.500 --> 00:07:39.500]  跟鄰舍之間的那個關係是怎樣呢?
[00:07:39.500 --> 00:07:42.500]  建立在一個忠誠裏面
[00:07:42.500 --> 00:07:45.500]  我們不會將你寄給我的WhatsApp
[00:07:45.500 --> 00:07:47.500]  給了另一個人
[00:07:47.500 --> 00:07:49.500]  如果你給了另一個人
[00:07:49.500 --> 00:07:51.500]  變成怎樣呢?
[00:07:51.500 --> 00:07:52.500]  出賣了他
[00:07:52.500 --> 00:07:55.500]  好像我們社會裏面
[00:07:55.500 --> 00:07:59.500]  突然間WhatsApp事件
[00:07:59.500 --> 00:08:01.500]  沒有了誠信
[00:08:01.500 --> 00:08:04.500]  破壞了那個關係
[00:08:04.500 --> 00:08:08.500]  以色列的將來
[00:08:08.500 --> 00:08:14.500]  建立在第三十一章所講的三件事
[00:08:14.500 --> 00:08:16.500]  第一件事
[00:08:16.500 --> 00:08:20.500]  究竟將來的領袖是怎樣呢?
[00:08:20.500 --> 00:08:22.500]  他有沒有跟隨神呢?
[00:08:22.500 --> 00:08:23.500]  第一件事
[00:08:23.500 --> 00:08:25.500]  第二件事
[00:08:25.500 --> 00:08:28.500]  律例典章是講到將來的百姓
[00:08:28.500 --> 00:08:30.500]  或者現在的百姓
[00:08:30.500 --> 00:08:33.500]  他們有沒有去馴服神呢?
[00:08:33.500 --> 00:08:35.500]  第三件事
[00:08:35.500 --> 00:08:38.500]  我說見證之歌
[00:08:38.500 --> 00:08:42.500]  其實這一段聖經是講最現的
[00:08:42.500 --> 00:08:45.500]  原來見取決是什麼呢?
[00:08:45.500 --> 00:08:47.500]  將來的人
[00:08:47.500 --> 00:08:50.500]  他們會不會聽
[00:08:50.500 --> 00:08:52.500]  會不會聽
[00:08:52.500 --> 00:08:54.500]  聽神的教導呢?
[00:08:54.500 --> 00:08:55.500]  換句話來說
[00:08:55.500 --> 00:08:58.500]  一個國家的命運的將來
[00:08:58.500 --> 00:09:00.500]  將來的命運
[00:09:00.500 --> 00:09:02.500]  取決在領袖
[00:09:02.500 --> 00:09:04.500]  取決在領袖
[00:09:04.500 --> 00:09:07.500]  他怎樣帶領這個群體
[00:09:07.500 --> 00:09:09.500]  取決在這個群體
[00:09:09.500 --> 00:09:11.500]  有沒有聽從上帝
[00:09:11.500 --> 00:09:13.500]  取決這個群體
[00:09:13.500 --> 00:09:16.500]  有沒有願意去聽從
[00:09:16.500 --> 00:09:18.500]  所以今天
[00:09:18.500 --> 00:09:19.500]  藉著這段聖經
[00:09:19.500 --> 00:09:21.500]  我們一起思想
[00:09:21.500 --> 00:09:25.500]  一個國家的將來是這樣
[00:09:25.500 --> 00:09:27.500]  一個社會的將來
[00:09:27.500 --> 00:09:28.500]  亦都是這樣
[00:09:28.500 --> 00:09:30.500]  一個教會的將來
[00:09:30.500 --> 00:09:32.500]  亦都是這樣
[00:09:32.500 --> 00:09:34.500]  所以生命記
[00:09:34.500 --> 00:09:36.500]  對這個以色列的國家
[00:09:36.500 --> 00:09:38.500]  何等的重要
[00:09:38.500 --> 00:09:39.500]  同樣
[00:09:39.500 --> 00:09:41.500]  生命記對我們今日社會
[00:09:41.500 --> 00:09:43.500]  又同樣的重要
[00:09:43.500 --> 00:09:46.500]  生命記對我們每一個信徒來說
[00:09:46.500 --> 00:09:48.500]  都是何等的重要
[00:09:48.500 --> 00:09:52.500]  你有沒有來聽到
[00:09:52.500 --> 00:09:53.500]  神透過生命記
[00:09:53.500 --> 00:09:57.500]  對我們所講的話呢?
[00:09:57.500 --> 00:10:00.500]  領袖的委任
[00:10:00.500 --> 00:10:03.500]  和領袖的傳承
[00:10:03.500 --> 00:10:05.500]  在這段聖經
[00:10:05.500 --> 00:10:11.500]  講到分開兩個小段
[00:10:11.500 --> 00:10:13.500]  第一節到第六節
[00:10:13.500 --> 00:10:16.500]  講到領袖將要過去
[00:10:16.500 --> 00:10:18.500]  但是神的使命
[00:10:18.500 --> 00:10:20.500]  卻是仍然存留
[00:10:20.500 --> 00:10:23.500]  雖然領袖會過去
[00:10:23.500 --> 00:10:27.500]  但是神給這個群體的使命
[00:10:27.500 --> 00:10:33.500]  沒有因為領袖過去而消失
[00:10:33.500 --> 00:10:35.500]  所以第一節到第六節
[00:10:35.500 --> 00:10:38.500]  摩西對他的百姓有這樣的挑戰
[00:10:38.500 --> 00:10:40.500]  他在第二節裏
[00:10:40.500 --> 00:10:43.500]  他宣告自己的死亡
[00:10:43.500 --> 00:10:45.500]  他用一個間接的方式
[00:10:45.500 --> 00:10:48.500]  他說我現在已經到一百二十歲了
[00:10:48.500 --> 00:10:50.500]  不能夠照常出入
[00:10:50.500 --> 00:10:53.500]  摩西亦都對摩耶和說
[00:10:53.500 --> 00:10:54.500]  也曾對我說
[00:10:54.500 --> 00:10:58.500]  你必不過這約旦河
[00:10:58.500 --> 00:11:00.500]  換句話來講
[00:11:00.500 --> 00:11:05.500]  摩西再不能夠帶領以色列人進入迦南
[00:11:05.500 --> 00:11:09.500]  他要宣告他就要死亡
[00:11:09.500 --> 00:11:13.500]  他要將他自己的責任
[00:11:13.500 --> 00:11:16.500]  交給下一代
[00:11:16.500 --> 00:11:19.500]  交給年青的一代
[00:11:19.500 --> 00:11:24.500]  好像我自己今年已經到六十歲了
[00:11:24.500 --> 00:11:25.500]  一般人
[00:11:25.500 --> 00:11:29.500]  一般機構都已經達到退休的年齡
[00:11:29.500 --> 00:11:31.500]  亦都是我的思想
[00:11:31.500 --> 00:11:35.500]  怎樣將領導這個責任
[00:11:35.500 --> 00:11:37.500]  要交給年青的弟兄姊妹
[00:11:37.500 --> 00:11:38.500]  年青的同工
[00:11:38.500 --> 00:11:40.500]  繼續帶領
[00:11:40.500 --> 00:11:46.500]  我能夠可以帶領大家去見堂
[00:11:46.500 --> 00:11:49.500]  這個機會已經消失了
[00:11:49.500 --> 00:11:51.500]  要暫停了
[00:11:51.500 --> 00:11:54.500]  要下一個的領袖
[00:11:54.500 --> 00:11:58.500]  繼續他帶領去完成這個任務
[00:11:58.500 --> 00:12:05.500]  摩西他在宣佈他自己的過去的時候
[00:12:05.500 --> 00:12:09.500]  同樣他要讓這個群眾
[00:12:09.500 --> 00:12:11.500]  看的不是他
[00:12:11.500 --> 00:12:13.500]  看的是上帝
[00:12:13.500 --> 00:12:15.500]  所以在第三至第五節
[00:12:15.500 --> 00:12:21.500]  他要說神的應許繼續留在他們當中
[00:12:21.500 --> 00:12:24.500]  然後說你的神必引導你們過去
[00:12:24.500 --> 00:12:29.500]  將這些國民在你們面前滅絕
[00:12:29.500 --> 00:12:31.500]  你們就得他的地
[00:12:31.500 --> 00:12:35.500]  神以前怎樣對待當地的人
[00:12:35.500 --> 00:12:38.500]  神會繼續與你同在
[00:12:38.500 --> 00:12:43.500]  繼續來幫助你完成這個任務
[00:12:43.500 --> 00:12:45.500]  換句話來說
[00:12:45.500 --> 00:12:49.500]  以色列的成功不是在領袖身上
[00:12:49.500 --> 00:12:54.500]  以色列的成功在神的身上
[00:12:54.500 --> 00:12:57.500]  所以如果我們做領袖的
[00:12:57.500 --> 00:12:58.500]  有一個感覺
[00:12:58.500 --> 00:13:02.500]  如果有我這個群體就行了
[00:13:02.500 --> 00:13:03.500]  這個是錯的
[00:13:03.500 --> 00:13:06.500]  最重要有沒有神
[00:13:06.500 --> 00:13:08.500]  在我們這個群體當中
[00:13:08.500 --> 00:13:12.500]  多過我有什麼的領袖
[00:13:12.500 --> 00:13:17.500]  當然神要透過領袖來帶領這個群體
[00:13:17.500 --> 00:13:21.500]  所以領袖是不可以缺少的一環
[00:13:21.500 --> 00:13:26.500]  但是最重要的都是神自己
[00:13:26.500 --> 00:13:28.500]  第三方面
[00:13:28.500 --> 00:13:31.500]  他要吩咐百姓剛強壯膽
[00:13:31.500 --> 00:13:34.500]  你不需要驚慌
[00:13:34.500 --> 00:13:36.500]  也不需要驚慌
[00:13:36.500 --> 00:13:38.500]  在第七至八節
[00:13:38.500 --> 00:13:41.500]  他就委任新任的領袖
[00:13:41.500 --> 00:13:44.500]  新任的領袖就是約書夏
[00:13:44.500 --> 00:13:47.500]  他要吩咐約書夏剛強壯膽
[00:13:47.500 --> 00:13:48.500]  在第八節
[00:13:48.500 --> 00:13:50.500]  要說必在你面前
[00:13:50.500 --> 00:13:52.500]  我必與你同在
[00:13:52.500 --> 00:13:53.500]  必不撇下你
[00:13:53.500 --> 00:13:55.500]  也不挑起你
[00:13:55.500 --> 00:13:56.500]  不要懼怕
[00:13:56.500 --> 00:13:57.500]  也不要驚慌
[00:13:57.500 --> 00:14:00.500]  神以前怎樣對摩西說
[00:14:00.500 --> 00:14:03.500]  神同樣今天要對約書夏說
[00:14:03.500 --> 00:14:07.500]  領袖要需要剛強壯膽
[00:14:07.500 --> 00:14:12.500]  今日昔日領袖需要剛強壯膽
[00:14:12.500 --> 00:14:15.500]  今日的領袖需要甚麼呢
[00:14:15.500 --> 00:14:19.500]  今日的領袖需要謙卑
[00:14:19.500 --> 00:14:26.500]  在去年中大一個頒授典禮裏面
[00:14:26.500 --> 00:14:29.500]  中大的校長沈都耀教授
[00:14:29.500 --> 00:14:32.500]  就講了一篇說話
[00:14:32.500 --> 00:14:35.500]  我們未來的領袖
[00:14:35.500 --> 00:14:38.500]  他第一點就提到領袖
[00:14:38.500 --> 00:14:41.500]  很需要謙卑
[00:14:41.500 --> 00:14:46.500]  領袖很需要那種遠大的目光
[00:14:46.500 --> 00:14:49.500]  領袖是需要那種包容
[00:14:49.500 --> 00:14:51.500]  領袖
[00:14:51.500 --> 00:14:55.500]  現在我們經常講強勢領導
[00:14:55.500 --> 00:14:59.500]  不知道強勢領導後的社會是怎樣
[00:14:59.500 --> 00:15:03.500]  我們經歷過兩年強勢領導的社會
[00:15:03.500 --> 00:15:06.500]  你看到強勢領導的社會
[00:15:06.500 --> 00:15:09.500]  會是一個怎樣的社會
[00:15:09.500 --> 00:15:15.500]  但是領袖的謙卑原來是很重要
[00:15:15.500 --> 00:15:17.500]  沈忠耀教授說
[00:15:17.500 --> 00:15:23.500]  謙卑表示你視自己與你被領導的群眾是平等
[00:15:23.500 --> 00:15:25.500]  而不是高高在上
[00:15:25.500 --> 00:15:28.500]  謙卑是叫你能夠聆聽
[00:15:28.500 --> 00:15:30.500]  去接納不同的意見
[00:15:30.500 --> 00:15:35.500]  不是覺得事事自己的意見完美無瑕
[00:15:35.500 --> 00:15:37.500]  更加比人高明
[00:15:37.500 --> 00:15:40.500]  謙卑是叫我們去服事別人
[00:15:40.500 --> 00:15:43.500]  不是別人來服事我們
[00:15:43.500 --> 00:15:47.500]  謙卑是我們願意去幫助別人
[00:15:47.500 --> 00:15:49.500]  不是去剝削別人
[00:15:49.500 --> 00:15:51.500]  無獨有偶
[00:15:51.500 --> 00:15:56.500]  一位很出名的領袖學的學者
[00:15:56.500 --> 00:16:03.500]  同樣提出偉大的領袖是一個大的特質
[00:16:03.500 --> 00:16:08.500]  或者阻礙一個領袖成為一個超卓
[00:16:08.500 --> 00:16:11.500]  卓越的領袖一個特點是甚麼
[00:16:11.500 --> 00:16:12.500]  他不夠謙卑
[00:16:12.500 --> 00:16:18.500]  他就用了鏡和槍的比喻
[00:16:18.500 --> 00:16:20.500]  一塊玻璃
[00:16:20.500 --> 00:16:26.500]  究竟何時去成為鏡何時去成為槍
[00:16:26.500 --> 00:16:28.500]  他的意思是甚麼呢
[00:16:28.500 --> 00:16:31.500]  他說有時候一些領袖在成功的時候
[00:16:31.500 --> 00:16:34.500]  對著那塊玻璃成為自己的鏡
[00:16:34.500 --> 00:16:37.500]  以為自己是最叻的
[00:16:37.500 --> 00:16:41.500]  所以將功勞歸給自己的眼光
[00:16:41.500 --> 00:16:45.500]  但失敗的時候這塊玻璃就變成槍
[00:16:45.500 --> 00:16:48.500]  這塊槍的意思就是說
[00:16:48.500 --> 00:16:52.500]  他打開這個槍就將責任歸給其他人
[00:16:52.500 --> 00:16:55.500]  歸給這個環境
[00:16:55.500 --> 00:17:01.500]  他唯有成功的時候指著這塊玻璃成為槍
[00:17:01.500 --> 00:17:07.500]  將功勞歸給他的同事
[00:17:07.500 --> 00:17:11.500]  將失敗的時候這塊玻璃成為鏡
[00:17:11.500 --> 00:17:18.500]  將自己來檢討將錯誤糾正
[00:17:18.500 --> 00:17:22.500]  才能夠成為一個成功的領袖
[00:17:22.500 --> 00:17:23.500]  弟兄姊妹
[00:17:23.500 --> 00:17:27.500]  你有沒有謙卑的生命呢
[00:17:27.500 --> 00:17:31.500]  原來以色列國的將來
[00:17:31.500 --> 00:17:33.500]  在領袖的質素
[00:17:33.500 --> 00:17:36.500]  剛強壯膽
[00:17:36.500 --> 00:17:38.500]  有沒有那個剛強壯膽
[00:17:38.500 --> 00:17:41.500]  他的百姓有沒有剛強壯膽
[00:17:41.500 --> 00:17:43.500]  今日的領袖的質素
[00:17:43.500 --> 00:17:46.500]  在於我們有沒有謙卑的態度
[00:17:46.500 --> 00:17:51.500]  如果有我們能夠去帶領這個群體
[00:17:51.500 --> 00:17:53.500]  第二樣東西很重要的
[00:17:53.500 --> 00:17:58.500]  不單止是領袖的那個素質
[00:17:58.500 --> 00:18:03.500]  將來是決定在領袖將來的素質
[00:18:03.500 --> 00:18:06.500]  更加重要的就是那個百姓
[00:18:06.500 --> 00:18:09.500]  這個群體整體
[00:18:09.500 --> 00:18:14.500]  是否謹守遵行神的命令呢
[00:18:14.500 --> 00:18:17.500]  所以在第二大段
[00:18:17.500 --> 00:18:20.500]  由九節至十五節
[00:18:20.500 --> 00:18:26.500]  摩西就再重新去勸勉他們
[00:18:26.500 --> 00:18:29.500]  來謹守約章
[00:18:29.500 --> 00:18:30.500]  第一
[00:18:30.500 --> 00:18:32.500]  他將約章寫下
[00:18:32.500 --> 00:18:36.500]  以前其實是口傳的
[00:18:36.500 --> 00:18:37.500]  即是講的
[00:18:37.500 --> 00:18:39.500]  講你就記得了
[00:18:39.500 --> 00:18:41.500]  不過重要的東西
[00:18:41.500 --> 00:18:43.500]  他會寫下
[00:18:43.500 --> 00:18:45.500]  為什麼重要的東西寫下
[00:18:45.500 --> 00:18:49.500]  所以當摩西將律法書寫下的時候
[00:18:49.500 --> 00:18:50.500]  告訴以色列人
[00:18:50.500 --> 00:18:52.500]  這個是很重要的
[00:18:52.500 --> 00:18:53.500]  為什麼這麼重要
[00:18:53.500 --> 00:18:55.500]  在二十八章那裡說
[00:18:55.500 --> 00:18:57.500]  這書上所寫律法的一切話
[00:18:57.500 --> 00:19:00.500]  是叫你敬畏耶和華
[00:19:00.500 --> 00:19:03.500]  你的神可榮可畏的命
[00:19:03.500 --> 00:19:07.500]  你若不謹守遵行耶和華
[00:19:07.500 --> 00:19:09.500]  就必將其災
[00:19:09.500 --> 00:19:13.500]  就是至大至長的災
[00:19:13.500 --> 00:19:15.500]  至重至久的病
[00:19:15.500 --> 00:19:18.500]  加在你和你的後裔身上
[00:19:18.500 --> 00:19:21.500]  神告訴你
[00:19:21.500 --> 00:19:24.500]  你不遵守我所定立
[00:19:24.500 --> 00:19:26.500]  人與神
[00:19:26.500 --> 00:19:29.500]  人與人之間的約的時候
[00:19:29.500 --> 00:19:32.500]  你就遇到困難
[00:19:32.500 --> 00:19:34.500]  你就遇到問題
[00:19:34.500 --> 00:19:36.500]  你就遇到苦難
[00:19:36.500 --> 00:19:39.500]  你就遇到毛病
[00:19:39.500 --> 00:19:41.500]  弟兄姊妹
[00:19:41.500 --> 00:19:43.500]  你願不願意聽
[00:19:43.500 --> 00:19:46.500]  他就交給長老
[00:19:46.500 --> 00:19:48.500]  交給祭司
[00:19:48.500 --> 00:19:50.500]  交給這些民間的領袖
[00:19:50.500 --> 00:19:54.500]  他們就去中毒
[00:19:54.500 --> 00:19:56.500]  讓他們能夠聽
[00:19:56.500 --> 00:20:01.500]  所以你看一看中毒的原則
[00:20:01.500 --> 00:20:03.500]  他們要焦聚這班百姓
[00:20:03.500 --> 00:20:06.500]  來向他們中毒宣講
[00:20:06.500 --> 00:20:08.500]  而且他們學習
[00:20:08.500 --> 00:20:11.500]  在第四章生命記那裡
[00:20:11.500 --> 00:20:14.500]  他說你要焦聚我的百姓
[00:20:14.500 --> 00:20:16.500]  我要叫他們聽見我的話
[00:20:16.500 --> 00:20:19.500]  他們存活在世的日子
[00:20:19.500 --> 00:20:22.500]  可以學習敬畏我
[00:20:22.500 --> 00:20:24.500]  弟兄姊妹
[00:20:24.500 --> 00:20:27.500]  當每一次中毒神的說話
[00:20:27.500 --> 00:20:31.500]  他們就重臨在西乃山
[00:20:31.500 --> 00:20:37.500]  神將祂的律例頒佈給百姓的狀況
[00:20:37.500 --> 00:20:39.500]  他們每一次中毒
[00:20:39.500 --> 00:20:41.500]  就重臨這個狀況
[00:20:41.500 --> 00:20:44.500]  神怎樣對他們來交付
[00:20:44.500 --> 00:20:47.500]  祂的說話給他們聽
[00:20:47.500 --> 00:20:50.500]  他們在每七年
[00:20:50.500 --> 00:20:51.500]  最後一年
[00:20:51.500 --> 00:20:56.500]  就是他們豁免一切債項的時間
[00:20:56.500 --> 00:20:59.500]  在這個駐彭節
[00:20:59.500 --> 00:21:01.500]  焦聚他們所有的人
[00:21:01.500 --> 00:21:04.500]  一起來聽律法書的話
[00:21:04.500 --> 00:21:06.500]  這個時間是什麼時間?
[00:21:06.500 --> 00:21:09.500]  這個時間是紀念神救贖的時間
[00:21:09.500 --> 00:21:13.500]  這個時間是紀念神恩典的時間
[00:21:13.500 --> 00:21:16.500]  就在這個時間裡
[00:21:16.500 --> 00:21:18.500]  就在這個時間裡
[00:21:18.500 --> 00:21:21.500]  他們要回應神的恩典
[00:21:21.500 --> 00:21:22.500]  神的救贖
[00:21:22.500 --> 00:21:25.500]  他們的回應就是遵守神的律例
[00:21:25.500 --> 00:21:29.500]  他們的回應就是遵守神的律例
[00:21:29.500 --> 00:21:32.500]  所有的人都要來聽
[00:21:32.500 --> 00:21:36.500]  本來每一年只有男性
[00:21:36.500 --> 00:21:40.500]  才上去聖殿來敬拜
[00:21:40.500 --> 00:21:43.500]  不過第七年豁免那年
[00:21:43.500 --> 00:21:44.500]  駐彭節的時候
[00:21:44.500 --> 00:21:47.500]  一家大小所有人都去
[00:21:47.500 --> 00:21:50.500]  因為他們要聽
[00:21:50.500 --> 00:21:51.500]  他們要學習
[00:21:51.500 --> 00:21:53.500]  他們要遵守
[00:21:53.500 --> 00:21:57.500]  並且才能夠存活
[00:21:57.500 --> 00:21:59.500]  為什麼這麼重要呢?
[00:21:59.500 --> 00:22:02.500]  為什麼這麼重要呢?
[00:22:02.500 --> 00:22:07.500]  在第十六至第二十二節
[00:22:07.500 --> 00:22:09.500]  未來之綱
[00:22:09.500 --> 00:22:10.500]  其實呢
[00:22:10.500 --> 00:22:13.500]  或者我們叫它做見證之歌
[00:22:13.500 --> 00:22:16.500]  或者你其實又不是
[00:22:16.500 --> 00:22:17.500]  我寫出來
[00:22:17.500 --> 00:22:21.500]  其實三十二章才是未來之歌
[00:22:21.500 --> 00:22:22.500]  這一章不是
[00:22:22.500 --> 00:22:24.500]  這一章只不過是序言
[00:22:24.500 --> 00:22:25.500]  不過呢
[00:22:25.500 --> 00:22:29.500]  我給大家一點這樣的感覺
[00:22:29.500 --> 00:22:32.500]  他要來寫未來之歌
