
[00:00:00.000 --> 00:00:01.760]  聖嬰姐妹平安
[00:06:36.420 --> 00:06:39.300]  拿撒勒人耶穌就是猶太人
[00:06:39.300 --> 00:06:45.220]  由先祖以來一直等候來臨的那個尼賽亞
[00:06:45.220 --> 00:06:48.900]  縱然猶太人將耶穌釘在十字架上
[00:06:48.900 --> 00:06:51.380]  但耶穌的死而復活
[00:06:51.380 --> 00:06:55.700]  卻顯明了祂是救主、是基督
[00:06:55.700 --> 00:07:02.500]  到37節那些因著想守節旗而來到耶路撒冷
[00:07:02.500 --> 00:07:06.180]  去到聖殿朝聖的經乾猶太人
[00:07:06.180 --> 00:07:10.340]  在聽到彼得的訊息後覺得「宅心」
[00:07:10.340 --> 00:07:13.860]  就問「士徒」他們應該做些什麼
[00:07:13.860 --> 00:07:19.060]  「宅心」的原文直譯為「刺透心臟」的用語
[00:07:19.060 --> 00:07:22.900]  是用來表達一種深度的憂傷
[00:07:22.900 --> 00:07:29.700]  我覺得中文是絕對足夠博大精深去譯得很生動
[00:07:29.700 --> 00:07:35.860]  「宅心」可以表達那種聖靈使用彼得的訊息
[00:07:35.860 --> 00:07:39.860]  直擊了這班敬虔猶太人的心
[00:07:39.860 --> 00:07:42.900]  以至他們進入了一份認訊
[00:07:42.900 --> 00:07:45.140]  相信耶穌是救主
[00:07:45.140 --> 00:07:49.140]  相信自己的罪需要耶穌去拯救
[00:07:49.140 --> 00:07:53.540]  而他們會急切渴望自己應該怎樣做
[00:07:53.540 --> 00:07:56.580]  唯有有一份這樣的認訊
[00:07:56.580 --> 00:08:00.500]  才可以帶來真正的悔改和轉化
[00:08:00.500 --> 00:08:05.700]  我們現在經常說「願聖靈在人心動工」
[00:08:05.700 --> 00:08:08.820]  剛剛報道會前我們不斷祈禱時
[00:08:08.820 --> 00:08:11.620]  也會說「願聖靈在人心動工」
[00:08:11.620 --> 00:08:16.980]  讓人「宅心」是聖靈其中一種具體的工作
[00:08:16.980 --> 00:08:22.500]  當人在聖靈的工作下穿透自我和驕傲
[00:08:22.500 --> 00:08:25.700]  而深刻體認到自己的罪
[00:08:25.700 --> 00:08:32.500]  為著自己遠離神、背叛神、傷害神而感到悲痛
[00:08:32.500 --> 00:08:39.380]  才會由心而發地渴望做一些事來改變局面
[00:08:39.380 --> 00:08:46.420]  弟兄姊妹,你還記不記得自己初次感到「宅心」時?
[00:08:46.420 --> 00:08:49.940]  當初為著自己的罪感到哀傷
[00:08:49.940 --> 00:08:53.460]  又很感激上主的救恩感受
[00:08:53.460 --> 00:08:58.500]  有沒有仍然推動著你將生命獻給神?
[00:08:58.500 --> 00:09:04.340]  你信主後到最近還有沒有經歷「宅心」?
[00:09:04.340 --> 00:09:07.060]  我是一個信二代
[00:09:07.060 --> 00:09:13.060]  所以沒有很記得有「宅心」而信主的畫面
[00:09:13.060 --> 00:09:20.340]  但卻很記得因若「宅心」而蒙回應呼召的畫面
[00:09:20.340 --> 00:09:24.340]  當時是我中二升中三的暑期營會
[00:09:24.340 --> 00:09:31.220]  當中的詩歌及訊息令我領會到神有很大的愛
[00:09:31.220 --> 00:09:34.340]  以及祂很體重我的生命和價值
[00:09:34.340 --> 00:09:37.540]  但我覺得自己實在不夠好
[00:09:37.540 --> 00:09:41.540]  然後就覺得很「宅心」
[00:09:41.540 --> 00:09:46.900]  以致講完去呼召人將來全職侍奉時
[00:09:46.900 --> 00:09:51.460]  我找不到理由跟聖靈說「不如不要吧」
[00:09:51.460 --> 00:09:55.300]  當日這一份對神的愛很廣大
[00:09:55.300 --> 00:09:58.500]  而我無以為報的深刻體會
[00:09:58.500 --> 00:10:05.860]  成為了我日後在軟弱、掙扎、不太想做的感受中
[00:10:05.860 --> 00:10:09.060]  一次次選擇信服的原因
[00:10:09.060 --> 00:10:15.460]  是當初的那份「宅心」令我日後也有其他的「宅心」
[00:10:15.460 --> 00:10:19.940]  亦是這些「宅心」令我、令很多其他人
[00:10:19.940 --> 00:10:25.700]  或曾經也讓你在生命中作出不一樣的選擇
[00:10:25.700 --> 00:10:31.540]  彼得以一個悔改的呼召回應這群人的「宅心」
[00:10:31.540 --> 00:10:42.500]  他叫他們各人要悔改,奉耶穌基督的名受洗,使你們的罪得赦免,就會領受所賜的聖靈
[00:10:42.500 --> 00:10:48.980]  要相信並承認人只能透過耶穌基督得潔淨和赦罪
[00:10:48.980 --> 00:11:00.660]  就可以領受耶穌應許此下的聖靈,住在人的心中,只因人按著神的心意而活
[00:11:00.660 --> 00:11:09.060]  這對當時的群體應該頗為重要,因為他們已不再有肉身的耶穌與他們同在
[00:11:09.060 --> 00:11:14.500]  但當人奉耶穌基督的名受洗,領受聖靈的時候
[00:11:14.500 --> 00:11:17.460]  仍然是應驗間施洗約翰所說的
[00:11:17.460 --> 00:11:22.580]  「耶穌要以聖靈和火吸引施洗」的語言
[00:11:22.580 --> 00:11:27.860]  復活後的耶穌成為了一個不可見的施洗者
[00:11:27.860 --> 00:11:40.020]  而這句應許是「給你們和你們的兒女,並一切在遠方的人,就是給所有住於我們的神所召來的人」
[00:11:40.020 --> 00:11:44.260]  五重節的事件標誌著一個新的時代開始
[00:11:44.260 --> 00:11:51.860]  是所有相信耶穌的人都會領受聖靈,有聖靈內著的時代
[00:11:51.860 --> 00:12:00.340]  五重節前和耶穌前,其實舊約開始一直有記載有人被聖靈充滿
[00:12:00.340 --> 00:12:06.580]  但往往那些只是少數人的經歷,並且是單次發生
[00:12:06.580 --> 00:12:12.820]  但由五重節開始,聖靈不再僅僅充滿某些人
[00:12:12.820 --> 00:12:23.220]  而是更加普遍和廣泛地持續充滿每一個願意悔改、相信耶穌是救主的人
[00:12:23.220 --> 00:12:34.260]  聖靈持續和信徒同在,幫助教會成為耶穌復活的一個有力和堅韌的見證
[00:12:34.260 --> 00:12:46.900]  雖然我們經常這樣說,但不知大家在你的生活中有沒有深刻地相信和經歷到聖靈持續同在呢?
[00:12:46.900 --> 00:12:53.300]  之前有和一些弟兄姊妹討論的時候
[00:12:53.300 --> 00:13:01.460]  剛說到想像一下耶穌在進入曠野時被聖靈充滿
[00:13:01.460 --> 00:13:08.580]  我們就想大家想像一下被聖靈充滿的狀態是怎樣
[00:13:08.580 --> 00:13:14.180]  有很多人不約而同地戴著頭盔表示
[00:13:14.180 --> 00:13:22.580]  「我不敢說自己有經歷過聖靈充滿,但我覺得耶穌那時應該怎樣怎樣吧」
[00:13:22.580 --> 00:13:34.420]  那次之後我回想了很久,為何我們一直這樣教導每個人都有聖靈,但我們又好像不太感受到呢?
[00:13:34.420 --> 00:13:38.980]  我們怎樣才會覺得有聖靈同在呢?
[00:13:38.980 --> 00:13:52.020]  我們會否感受到現在是靈命高峰,世界充滿盼望,才會有聖靈同在呢?
[00:13:52.020 --> 00:14:01.620]  其實在我們每日的生活中,我們仍然找到原因相信上主,堅持我們的信仰
[00:14:01.620 --> 00:14:09.940]  我們見到有需要的人時有憐憫的心,我們在生活中見到上帝的恩典
[00:14:09.940 --> 00:14:18.180]  可能這些都是聖靈一直充滿著我們,與我們同在的一些記號
[00:14:18.180 --> 00:14:23.540]  希望我們可以確信我們有聖靈同在的一群人
[00:14:23.540 --> 00:14:30.260]  並且在我們生活中也能見到聖靈與我們同在的一些記號
[00:14:30.260 --> 00:14:39.460]  40節給予血面人,他們要救自己脫離彎曲的世代,我覺得很有意思
[00:14:39.460 --> 00:14:47.860]  因為他說的是「耶穌成為了肉身來到世上,揹起所有人的罪,死而復活,升埋天」
[00:14:47.860 --> 00:14:53.620]  這個世代仍然是彎曲的,仍然是羅馬帝國統領的世界
[00:14:53.620 --> 00:15:01.620]  猶太人仍然有很多散居,但當彼得延續耶穌的教導時
[00:15:01.620 --> 00:15:07.940]  救自己脫離這個世代,應該不是當時很多猶太人所期盼的
[00:15:07.940 --> 00:15:12.820]  有一個人帶來強大的戰力幫他們復國
[00:15:12.820 --> 00:15:19.060]  彼得更有可能是透過悔改受洗,歸入耶穌基督的名下
[00:15:19.060 --> 00:15:27.060]  以一個新的世界觀去生活,在真理中重新得著自己的生命
[00:15:27.060 --> 00:15:35.540]  於是雖然帝國可以以權勢暫時統治列國,令列國伏在他的腳下
[00:15:35.540 --> 00:15:48.340]  甚至嘗試控制人民的語言及文化,但聖靈的福音才是真正可以改變人的心靈及頭腦
[00:15:48.340 --> 00:15:53.860]  才是到終末終極得勝的那一位
[00:15:53.860 --> 00:16:00.340]  當我們帶著這樣的認信時,信徒雖然仍然活在彎曲的世代
[00:16:00.340 --> 00:16:07.780]  但在價值上、生活實踐上,我們都可以救自己脫離這個彎曲的世代
[00:16:07.780 --> 00:16:17.780]  我們可以有另一份信念,有另一個世界觀去抗衡這些文化
[00:16:17.780 --> 00:16:25.620]  這種可以脫離或用另一種信念去抗衡的可能性
[00:16:25.620 --> 00:16:30.740]  今日仍然有透過聖靈賦予我們
[00:16:30.740 --> 00:16:36.020]  無論你看這個世界時,特別見到甚麼問題
[00:16:36.020 --> 00:16:43.060]  可能是消費主義,可能是社會上資源財富分配不均
[00:16:43.060 --> 00:16:47.700]  可能是某些位置的權力不受制衡
[00:16:47.700 --> 00:16:53.540]  可能是一些人濫權,一些人自我中心等等
[00:16:53.540 --> 00:16:58.660]  我們見到這個世代和二千多年前一樣彎曲
[00:16:58.660 --> 00:17:05.700]  但我們因著聖靈,都有一切努力去抗衡的可能性
[00:17:05.700 --> 00:17:13.060]  我們都會繼續思考,究竟我們信仰天國的世界觀
[00:17:13.060 --> 00:17:19.780]  怎樣幫助我們去看我們生活的世代,我們應該怎樣去回應
[00:17:19.780 --> 00:17:25.380]  回到當時,那些責心的人去問自己可以做甚麼
[00:17:25.380 --> 00:17:30.020]  彼得叫他們「悔改受洗」,他們就這樣做了
[00:17:30.020 --> 00:17:34.260]  當日這樣悔改受洗的人,約有三千
[00:17:34.260 --> 00:17:38.340]  路加沒有描述很多這班人的背景
[00:17:38.340 --> 00:17:44.420]  亦沒有分析究竟散居在甚麼地方的猶太人特別容易信主
[00:17:44.420 --> 00:17:51.460]  路加的焦點在於五旬節後這群群體的面貌特徵
[00:17:51.460 --> 00:18:00.100]  他們專注於使徒的教導和彼此的團契、抹餅和祈禱
[00:18:00.100 --> 00:18:04.500]  這群群體專注在四件事
[00:18:04.500 --> 00:18:10.020]  第一是聽使徒去複述和解釋耶穌的教訓
[00:18:10.020 --> 00:18:13.620]  學習去活出一個悔改的生命
[00:18:13.620 --> 00:18:16.820]  第二是彼此的團契
[00:18:16.820 --> 00:18:22.180]  團契這字帶有緊密連結彼此分享的意思
[00:18:22.180 --> 00:18:28.340]  福音書沒有用過,是去到《使徒行傳》這個位才第一次用
[00:18:28.340 --> 00:18:33.300]  顯示了耶穌的復活、升天和聖靈降臨
[00:18:33.300 --> 00:18:39.220]  為教會帶出一種互相參與在大家生活中的分享
[00:18:39.220 --> 00:18:42.020]  一種新的群體連結
[00:18:42.020 --> 00:18:44.900]  第三是抹餅
[00:18:44.900 --> 00:18:48.660]  抹餅本身在猶太人用餐禮儀中也有
[00:18:48.660 --> 00:18:51.540]  但因著基督設立了聖餐
[00:18:51.540 --> 00:18:59.060]  抹餅本身和教會群體一起抹餅這個動作的意思重要了許多
[00:18:59.060 --> 00:19:04.420]  而一起抹餅除了一起紀念設立聖餐的主
[00:19:04.420 --> 00:19:12.900]  記著主先是現職的主人及我們這個群體是主復活的見證外
[00:19:12.900 --> 00:19:18.820]  當時抹餅也很有可能在他們正式吃飯前進行
[00:19:18.820 --> 00:19:22.340]  每個人都可以得到一份聖餐
[00:19:22.340 --> 00:19:28.740]  也展現出當時他們不需要受自己有錢沒錢
[00:19:28.740 --> 00:19:31.940]  有多少資源影響他們有沒有東西吃
[00:19:31.940 --> 00:19:34.500]  每人都可以得到一份
[00:19:34.500 --> 00:19:40.900]  展現出被聖靈塑造的教會有慷慨及群體的特徵
[00:19:40.900 --> 00:19:46.660]  有份開始去應驗天國的價值及盼望
[00:19:46.660 --> 00:19:51.940]  第四是42節最後說到的禱告
[00:19:51.940 --> 00:19:54.660]  禱告是一個眾訴
[00:19:54.660 --> 00:20:04.260]  禱告不是單次發生的行動 而是教會群體持續的敬虔生活
[00:20:04.260 --> 00:20:09.060]  至43節有提到歧視神蹟
[00:20:09.060 --> 00:20:14.660]  最大的作用應該是預告之後會發生的神蹟故事
[00:20:14.660 --> 00:20:18.980]  同時也以一種和耶穌平衡的敘事
[00:20:18.980 --> 00:20:27.940]  象徵著教會作為耶穌在地上的代表延續耶穌當初的工作
[00:20:27.940 --> 00:20:40.100]  當這群會眾專注在聽道、團契分享、抹餅及祈禱中
[00:20:40.100 --> 00:20:45.220]  他們就成為一群心存敬畏的群體
[00:20:45.220 --> 00:20:51.620]  而這些心存敬畏的人 在五旬節當日的三千人當中
[00:20:51.620 --> 00:20:55.700]  應該有一部份不會留在耶路撒冷
[00:20:55.700 --> 00:21:00.260]  因為他們本身是散居各地的猶太人
[00:21:00.260 --> 00:21:03.940]  他們住在當時形容的天下各國
[00:21:03.940 --> 00:21:08.100]  與港地極差不多的描述
[00:21:08.100 --> 00:21:13.220]  所以這群人帶著他們的看見、被更新的信仰
[00:21:13.220 --> 00:21:16.180]  以及這四個群體生活的焦點
[00:21:16.180 --> 00:21:19.620]  帶回他們所散居的地方
[00:21:19.620 --> 00:21:25.460]  以至在使徒將福音傳到地極之前
[00:21:25.460 --> 00:21:30.660]  神在五旬節已經揀選了一批在地極來的人
[00:21:30.660 --> 00:21:32.740]  經歷悔改、更新
[00:21:32.740 --> 00:21:37.540]  再回去成為耶穌是復活主的見證人
[00:21:37.540 --> 00:21:42.660]  所以我們見到由使徒首先成為主的見證
[00:21:42.660 --> 00:21:47.780]  到其他信主的人見到他們的見證後
[00:21:47.780 --> 00:21:52.660]  都成為了聖靈能力的見證人和傳播者
[00:21:52.660 --> 00:21:55.460]  按著耶穌所說的大使命
[00:21:55.460 --> 00:22:00.580]  由聖靈降臨開始一路應驗著
[00:22:00.580 --> 00:22:08.900]  44至47節更加仔細地描述他們的群體生活
[00:22:08.900 --> 00:22:12.740]  信的人聚在一處繁物公用
[00:22:12.740 --> 00:22:15.300]  又賣了田產和家業
[00:22:15.300 --> 00:22:19.140]  照每一個人所需要的分給他們
[00:22:19.140 --> 00:22:24.900]  路加描繪了一個很街尾的教會群體畫面
[00:22:24.900 --> 00:22:30.420]  本來在社會中分配不均的資源和財富
[00:22:30.420 --> 00:22:35.780]  在這個教會群體中得以合宜地再分配
[00:22:35.780 --> 00:22:41.140]  以致有錢的人不需要為他的財富而自傲
[00:22:41.140 --> 00:22:48.580]  而本身貧困的人也不需要為他的缺乏而羞恥
[00:22:48.580 --> 00:22:50.500]  在教會群體中
[00:22:50.500 --> 00:22:55.620]  所有人都是因著聖靈的引導而聚集在這裡
[00:22:55.620 --> 00:23:00.740]  他們無論是吃飯的時候還是其他相處互動
[00:23:00.740 --> 00:23:06.500]  都不像當時的羅馬人這樣以社會階級主導
[00:23:06.500 --> 00:23:10.980]  他們在聽道、團契、抹餅、禱告中
[00:23:10.980 --> 00:23:17.380]  就在聖靈的幫助下脫離羅馬社會對人區分的淚鏡
[00:23:17.380 --> 00:23:22.260]  而轉向用救主的眼光看重每一個人的生命
[00:23:22.260 --> 00:23:26.980]  見到每一個人都是同等地被上主看重
[00:23:26.980 --> 00:23:32.900]  因為他們都是同樣被神以愛創造的人
[00:23:32.900 --> 00:23:38.500]  當一群被聖靈充滿的信徒不分階級彼此相助
[00:23:38.500 --> 00:23:43.140]  人與神與人的關係可以得以恢復的福音
[00:23:43.140 --> 00:23:46.820]  首先展現在教會群體中
[00:23:46.820 --> 00:23:51.940]  見證著社會和宗末的盼望
[00:23:51.940 --> 00:23:58.500]  今天我們身處的香港社會和羅馬社會都有點相似
[00:23:58.500 --> 00:24:04.100]  都會因應那個人的成就所掌握的資源
[00:24:04.100 --> 00:24:06.260]  或者可以帶來的利益
[00:24:06.260 --> 00:24:12.100]  將人分門別類或暗暗地分等級
[00:24:12.100 --> 00:24:17.940]  希望我們都可以在聽道、團契、抹餅、禱告中
[00:24:17.940 --> 00:24:20.260]  重新校正我們的眼光
[00:24:20.260 --> 00:24:26.340]  見到每一個人都是同等地被上主所看重
[00:24:26.340 --> 00:24:32.420]  成為社會和宗末的盼望的一種見證
[00:24:32.420 --> 00:24:34.660]  46至47節上
[00:24:34.660 --> 00:24:37.860]  講到這群信徒天天同心合意
[00:24:37.860 --> 00:24:40.900]  行徹地在聖殿裡敬拜
[00:24:40.900 --> 00:24:42.820]  且在家中抹餅
[00:24:42.820 --> 00:24:47.220]  全著歡喜坦誠的心用飯讚美神
[00:24:47.220 --> 00:24:51.700]  敬拜、抹餅、分享用飯、讚美
[00:24:51.700 --> 00:24:54.500]  都是一些現在式的分詞
[00:24:54.500 --> 00:24:58.180]  表示這些是持續地發生的行動
[00:24:58.180 --> 00:25:04.100]  成為了這群教會群體的日常生活方式
[00:25:04.100 --> 00:25:10.420]  所以他們的日常生活包括會公開到聖殿去敬拜神
[00:25:10.420 --> 00:25:14.900]  也包括私底下會在家中去敬拜神
[00:25:14.900 --> 00:25:18.900]  也包括他們會一起去抹餅
[00:25:18.900 --> 00:25:21.620]  在食飯中的平等相待
[00:25:21.620 --> 00:25:24.500]  都成為了他們的日常生活
[00:25:24.500 --> 00:25:27.620]  耶穌基督的「道成肉身」
[00:25:27.620 --> 00:25:30.420]  死而復活、聖靈的降臨
[00:25:30.420 --> 00:25:33.780]  令到連簡單日常的食飯
[00:25:33.780 --> 00:25:36.500]  都有了更深層的意義
[00:25:36.500 --> 00:25:40.900]  都可以成為天國價值的展現
[00:25:40.900 --> 00:25:44.820]  成為五旬節當日見證的延續
[00:25:44.820 --> 00:25:47.620]  對今天的教會來說
[00:25:47.620 --> 00:25:52.740]  重現聖靈降臨的畫面從來不是我們的實踐重點
[00:25:52.740 --> 00:25:57.460]  因為在五旬節發生的那一次聖靈降臨
[00:25:57.460 --> 00:26:03.780]  已經刻劃和肯定了神已經將聖靈賜給教會
[00:26:03.780 --> 00:26:11.060]  教會有著藉著聖靈在地上延續耶穌基督工作的身份和角色
[00:26:11.060 --> 00:26:16.420]  所以我們的重點是我們如何帶著這種身份
[00:26:16.420 --> 00:26:18.740]  帶著聖靈的同在
[00:26:18.740 --> 00:26:20.980]  在現今的社會裏
[00:26:20.980 --> 00:26:23.620]  在很多不同的主流文化裏
[00:26:23.620 --> 00:26:25.780]  我們如何學似耶穌
[00:26:25.780 --> 00:26:27.860]  展現出天國的價值
[00:26:27.860 --> 00:26:33.460]  我們一起在教會裏的生活
[00:26:33.460 --> 00:26:35.460]  平時的日常生活
[00:26:35.460 --> 00:26:39.060]  群體生活都是一些很重要的範疇
[00:26:39.060 --> 00:26:42.900]  剛才說了那麼多節經文
[00:26:42.900 --> 00:26:46.740]  都不斷提到他們的群體展現
[00:26:46.740 --> 00:26:51.060]  顯示出基督是會藉著群體而流露
[00:26:51.060 --> 00:26:58.260]  一個信徒如果只有個人的屬靈、操練而沒有群體
[00:26:58.260 --> 00:27:02.740]  他無法完整地展露基督給人看到
