
[00:00:00.000 --> 00:00:07.000]  有我們再次一起低頭的祈禱
[00:07:10.000 --> 00:07:13.000]  耶穌說「我肯你潔淨」
[00:07:13.000 --> 00:07:16.000]  馬峰病在耶穌說這句話
[00:07:16.000 --> 00:07:19.000]  就馬上離開了這個病人
[00:07:19.000 --> 00:07:22.000]  耶穌對太子說「我吩咐你起來」
[00:07:22.000 --> 00:07:25.000]  「拿你的玉紙回家」
[00:07:25.000 --> 00:07:27.000]  就馬上這個時候
[00:07:27.000 --> 00:07:31.000]  這個人就當著最人面前站了起來
[00:07:31.000 --> 00:07:34.000]  耶穌對著右手枯萎的人說
[00:07:34.000 --> 00:07:36.000]  伸出你的手
[00:07:36.000 --> 00:07:39.000]  他的手就馬上復原了
[00:07:39.000 --> 00:07:41.000]  耶穌一出口
[00:07:41.000 --> 00:07:43.000]  事就成了
[00:07:43.000 --> 00:07:45.000]  說了就是了
[00:07:45.000 --> 00:07:48.000]  為什麼會這樣呢?
[00:07:48.000 --> 00:07:51.000]  現代人包括我自己真的很難以明白
[00:07:51.000 --> 00:07:53.000]  我們的世界不是這樣的
[00:07:53.000 --> 00:07:56.000]  說了不等於做了
[00:07:56.000 --> 00:07:58.000]  例如我們叫我們的子女
[00:07:58.000 --> 00:08:00.000]  我們的同事
[00:08:00.000 --> 00:08:02.000]  我們的供應商去工作
[00:08:02.000 --> 00:08:05.000]  雖然他們實牙實齒地答應了
[00:08:05.000 --> 00:08:07.000]  還寫了合同
[00:08:07.000 --> 00:08:11.000]  不過還是要緊貼跟進一下
[00:08:11.000 --> 00:08:13.000]  還要鞭策一下
[00:08:13.000 --> 00:08:16.000]  我們說了事情不會就這樣應驗
[00:08:16.000 --> 00:08:17.000]  對方答應了
[00:08:17.000 --> 00:08:20.000]  也不一定會如實遵行
[00:08:20.000 --> 00:08:24.000]  這個就是我們現今所經歷的世界
[00:08:24.000 --> 00:08:27.000]  伯父長遠的世界跟我們很不一樣
[00:08:27.000 --> 00:08:29.000]  他看得非常透徹
[00:08:29.000 --> 00:08:31.000]  就是耶穌有權柄
[00:08:31.000 --> 00:08:34.000]  就好像他對他的上級信服
[00:08:34.000 --> 00:08:37.000]  他對他的下屬有權柄一樣
[00:08:37.000 --> 00:08:39.000]  他對這個兵說「去」
[00:08:39.000 --> 00:08:41.000]  他就去的了
[00:08:41.000 --> 00:08:43.000]  叫另一個人說「來」
[00:08:43.000 --> 00:08:46.000]  他就要來
[00:08:46.000 --> 00:08:49.000]  不太符合我們的世界
[00:08:49.000 --> 00:08:51.000]  可能我們會聽到人說
[00:08:51.000 --> 00:08:52.000]  你叫我去就去
[00:08:52.000 --> 00:08:54.000]  你叫我來就來
[00:08:54.000 --> 00:08:56.000]  那我豈不是很沒面子
[00:08:56.000 --> 00:09:00.000]  所以伯父長相信耶穌只要說一句
[00:09:00.000 --> 00:09:02.000]  他的部人就會康復
[00:09:02.000 --> 00:09:04.000]  耶穌聽了這番說話
[00:09:04.000 --> 00:09:06.000]  他很驚訝
[00:09:06.000 --> 00:09:09.000]  是很驚訝地說
[00:09:09.000 --> 00:09:11.000]  我告訴你們
[00:09:11.000 --> 00:09:12.000]  這麼大的信心
[00:09:12.000 --> 00:09:15.000]  就是在以色列我沒有見過
[00:09:15.000 --> 00:09:18.000]  好一句在以色列我沒有見過
[00:09:18.000 --> 00:09:21.000]  應該對耶穌有信心的人他沒有
[00:09:21.000 --> 00:09:24.000]  沒理由對耶穌有這麼大的信心的外邦人
[00:09:24.000 --> 00:09:27.000]  他說有單純而大的信心
[00:09:27.000 --> 00:09:29.000]  這位伯父長
[00:09:29.000 --> 00:09:31.000]  竟然相信耶穌所擁有的權柄
[00:09:31.000 --> 00:09:34.000]  是遍及看不到的病菌
[00:09:34.000 --> 00:09:36.000]  污靈
[00:09:36.000 --> 00:09:39.000]  相反當我們去揭去後面
[00:09:39.000 --> 00:09:41.000]  去到洛吉芬的二十章
[00:09:41.000 --> 00:09:43.000]  當時的宗教領袖
[00:09:43.000 --> 00:09:46.000]  看過耶穌所行的神蹟
[00:09:46.000 --> 00:09:49.000]  見過耶穌治好各樣疾病的人
[00:09:49.000 --> 00:09:51.000]  亦都說出污鬼
[00:09:51.000 --> 00:09:53.000]  他是質疑耶穌
[00:09:53.000 --> 00:09:55.000]  耶穌究竟仗著什麼權柄
[00:09:55.000 --> 00:09:58.000]  去做這一切的事情
[00:09:58.000 --> 00:10:00.000]  在他們的思想世界裏面
[00:10:00.000 --> 00:10:02.000]  一個木匠的兒子
[00:10:02.000 --> 00:10:04.000]  一個拿撒勒人
[00:10:04.000 --> 00:10:08.000]  還能夠出什麼好事呢
[00:10:08.000 --> 00:10:11.000]  伯父長的信心被耶穌所稱讚
[00:10:11.000 --> 00:10:13.000]  我相信我們每一個
[00:10:13.000 --> 00:10:17.000]  都是願意做耶穌所喜悅的事情的門徒
[00:10:17.000 --> 00:10:19.000]  都很想有伯父長這麼大
[00:10:19.000 --> 00:10:21.000]  這麼單純的信心
[00:10:21.000 --> 00:10:23.000]  是不是
[00:10:23.000 --> 00:10:25.000]  不過問題就是
[00:10:25.000 --> 00:10:28.000]  這個信心是怎麼來的
[00:10:28.000 --> 00:10:30.000]  伯父長從他的經驗裏面去領受
[00:10:30.000 --> 00:10:33.000]  在位的要服從比他更加高位的
[00:10:33.000 --> 00:10:35.000]  天經地義
[00:10:35.000 --> 00:10:40.000]  走著要求比他自己位置低的士兵服從他
[00:10:40.000 --> 00:10:43.000]  這個是合理的期望
[00:10:43.000 --> 00:10:45.000]  他從這個經驗角度去理解耶穌
[00:10:45.000 --> 00:10:50.000]  所以相信耶穌擁有一切權柄的時候
[00:10:50.000 --> 00:10:52.000]  耶穌只要說一聲
[00:10:52.000 --> 00:10:55.000]  就能夠醫好他的僕人
[00:10:55.000 --> 00:10:57.000]  不需要進去他的家
[00:10:57.000 --> 00:11:00.000]  我們是不是不相信耶穌的權柄呢
[00:11:00.000 --> 00:11:02.000]  我相信不是
[00:11:02.000 --> 00:11:03.000]  只不過我們的世界
[00:11:03.000 --> 00:11:04.000]  我們所經驗的世界
[00:11:04.000 --> 00:11:08.000]  和當時伯父長所經驗的世界實在不同
[00:11:08.000 --> 00:11:10.000]  時代變了
[00:11:10.000 --> 00:11:13.000]  我並不是說這個變是壞
[00:11:13.000 --> 00:11:16.000]  只不過時代真的不同了
[00:11:16.000 --> 00:11:18.000]  我們相信有權柄的人
[00:11:18.000 --> 00:11:20.000]  真的擁有那個權柄
[00:11:20.000 --> 00:11:24.000]  只不過我們不能夠信服他
[00:11:24.000 --> 00:11:27.000]  並且有可能在我們的潛色裏面
[00:11:27.000 --> 00:11:29.000]  去藐視他的權柄
[00:11:29.000 --> 00:11:31.000]  為什麼呢
[00:11:31.000 --> 00:11:33.000]  因為無論在我們的社會
[00:11:33.000 --> 00:11:34.000]  在我們的教會
[00:11:34.000 --> 00:11:36.000]  在我們的家庭
[00:11:36.000 --> 00:11:39.000]  有什麼我們可以信得過
[00:11:39.000 --> 00:11:41.000]  食物不安全
[00:11:41.000 --> 00:11:43.000]  時不時都有報導說
[00:11:43.000 --> 00:11:44.000]  為了提高利潤
[00:11:44.000 --> 00:11:47.000]  製造商會將不適合人類食用的物品
[00:11:47.000 --> 00:11:49.000]  添加到食物當中
[00:11:49.000 --> 00:11:51.000]  你和我都知道
[00:11:51.000 --> 00:11:53.000]  都相信
[00:11:53.000 --> 00:11:55.000]  我們所吃的菜
[00:11:55.000 --> 00:11:57.000]  豬牛羊雞鴨鵝
[00:11:57.000 --> 00:11:58.000]  魚海鮮
[00:11:58.000 --> 00:12:02.000]  都有對人類有害的農藥
[00:12:02.000 --> 00:12:05.000]  或者是抗生素
[00:12:05.000 --> 00:12:07.000]  難道自己種
[00:12:07.000 --> 00:12:09.000]  自己養嗎
[00:12:09.000 --> 00:12:10.000]  是沒有可能的
[00:12:10.000 --> 00:12:12.000]  所以唯有繼續吃
[00:12:12.000 --> 00:12:14.000]  不是因為我們信任製造商
[00:12:14.000 --> 00:12:15.000]  而被迫
[00:12:15.000 --> 00:12:17.000]  沒有辦法
[00:12:17.000 --> 00:12:19.000]  專業人士包括各行各業
[00:12:19.000 --> 00:12:21.000]  包括有名望的有權位
[00:12:21.000 --> 00:12:23.000]  也包括神職人員
[00:12:23.000 --> 00:12:25.000]  時不時都有報導
[00:12:25.000 --> 00:12:26.000]  他們處事有為
[00:12:26.000 --> 00:12:27.000]  專業操守
[00:12:27.000 --> 00:12:29.000]  目的只是為了
[00:12:29.000 --> 00:12:31.000]  謀取自己更大的利益
[00:12:31.000 --> 00:12:33.000]  他們擁有專業的知識和權柄
[00:12:33.000 --> 00:12:35.000]  卻是辜負了
[00:12:35.000 --> 00:12:37.000]  願意相信他們
[00:12:37.000 --> 00:12:39.000]  倚靠他們的人
[00:12:39.000 --> 00:12:41.000]  讓我們越來越不敢去相信
[00:12:41.000 --> 00:12:43.000]  有某個喊頭的人
[00:12:43.000 --> 00:12:46.000]  真的好像喊頭所標示的
[00:12:46.000 --> 00:12:48.000]  他們願意負責任
[00:12:48.000 --> 00:12:50.000]  可以被信任
[00:12:50.000 --> 00:12:52.000]  當然這個都牽連到
[00:12:52.000 --> 00:12:55.000]  一些真正去誠實和努力的人
[00:12:55.000 --> 00:12:57.000]  也都被不信任
[00:12:57.000 --> 00:12:59.000]  我們的家庭
[00:12:59.000 --> 00:13:02.000]  只是被工作、生活、經濟的壓力
[00:13:02.000 --> 00:13:04.000]  壓得透不過氣
[00:13:04.000 --> 00:13:06.000]  於是家人的相處時間很少
[00:13:06.000 --> 00:13:08.000]  到處都有誘惑
[00:13:08.000 --> 00:13:10.000]  以及容許自己在婚後
[00:13:10.000 --> 00:13:12.000]  或者有固定伴侶的時候
[00:13:12.000 --> 00:13:14.000]  繼續可以選擇
[00:13:14.000 --> 00:13:17.000]  在這些情況下所瓦解的當中
[00:13:17.000 --> 00:13:18.000]  我們以往
[00:13:18.000 --> 00:13:20.000]  我們上一輩的信念是什麼呢
[00:13:20.000 --> 00:13:23.000]  投家是不可以散的
[00:13:23.000 --> 00:13:26.000]  衣服爛了嗎
[00:13:26.000 --> 00:13:27.000]  補回去吧
[00:13:27.000 --> 00:13:29.000]  或者繡花上去
[00:13:29.000 --> 00:13:32.000]  衣服會繼續穿
[00:13:32.000 --> 00:13:34.000]  現在的信念是什麼
[00:13:34.000 --> 00:13:37.000]  長痛不如短痛
[00:13:37.000 --> 00:13:38.000]  跟他沒有感覺
[00:13:38.000 --> 00:13:40.000]  就不是愛了
[00:13:40.000 --> 00:13:43.000]  難道就這樣在一起一輩子嗎
[00:13:43.000 --> 00:13:45.000]  趁自己還年輕
[00:13:45.000 --> 00:13:46.000]  不如選一個
[00:13:46.000 --> 00:13:49.000]  選一個更好
[00:13:49.000 --> 00:13:50.000]  衣服未爛
[00:13:50.000 --> 00:13:53.000]  不喜歡就已經要換了
[00:13:53.000 --> 00:13:54.000]  難道
[00:13:54.000 --> 00:13:57.000]  或者怎會將衣服穿一輩子呢
[00:13:57.000 --> 00:14:00.000]  我要強調我不同意這些想法
[00:14:00.000 --> 00:14:04.000]  不過這正正是我們世界的想法
[00:14:04.000 --> 00:14:07.000]  一直在蔓延
[00:14:07.000 --> 00:14:09.000]  最近我聽到一個
[00:14:09.000 --> 00:14:13.000]  做婚姻輔導的朋友的分享
[00:14:13.000 --> 00:14:17.000]  他做得比較多的是婚外情輔導
[00:14:17.000 --> 00:14:20.000]  他聽到很多婚外情的人士說
[00:14:20.000 --> 00:14:25.000]  其實我真的沒有立心出軌
[00:14:25.000 --> 00:14:28.000]  沒錯我相信沒有一個人去立心出軌
[00:14:28.000 --> 00:14:31.000]  但不知為何在不知不覺之下
[00:14:31.000 --> 00:14:34.000]  就有了婚外情
[00:14:34.000 --> 00:14:37.000]  當然這是一個專業的輔導員
[00:14:37.000 --> 00:14:39.000]  他細心地跟他抽絲剝繭
[00:14:39.000 --> 00:14:42.000]  發現原來很多事情
[00:14:42.000 --> 00:14:44.000]  其實在不知不覺之間
[00:14:44.000 --> 00:14:46.000]  或者有意識和無意識之間
[00:14:46.000 --> 00:14:48.000]  是做了一些伏線
[00:14:48.000 --> 00:14:50.000]  可能連他自己也不察覺
[00:14:50.000 --> 00:14:52.000]  於是我這個朋友介紹我
[00:14:52.000 --> 00:14:55.000]  看最近一個免費的新電視台
[00:14:55.000 --> 00:14:56.000]  不知道大家知不知道
[00:14:56.000 --> 00:14:59.000]  香港現在多了一個免費的新電視台
[00:14:59.000 --> 00:15:01.000]  裡面有一套劇集叫做綠豆
[00:15:01.000 --> 00:15:03.000]  不知道大家有沒有看過
[00:15:03.000 --> 00:15:05.000]  這套綠豆裡面所說的話
[00:15:05.000 --> 00:15:10.000]  正正是鋪排著
[00:15:10.000 --> 00:15:12.000]  為何一對情侶
[00:15:12.000 --> 00:15:17.000]  他們各自會有婚外情
[00:15:17.000 --> 00:15:19.000]  而我這個做輔導員的朋友就說
[00:15:19.000 --> 00:15:22.000]  象徵度十分之高
[00:15:22.000 --> 00:15:24.000]  因為他其實聽過很多
[00:15:24.000 --> 00:15:29.000]  婚外情的客人去分享的時候
[00:15:29.000 --> 00:15:34.000]  正正是這套劇裡面所描述的事情
[00:15:34.000 --> 00:15:35.000]  我在這裡介紹大家
[00:15:35.000 --> 00:15:37.000]  不是叫大家去學
[00:15:37.000 --> 00:15:40.000]  而是叫大家去警惕
[00:15:40.000 --> 00:15:44.000]  那條界線是不是已經變得很模糊
[00:15:44.000 --> 00:15:47.000]  有時連自己騙了自己都不知道
[00:15:47.000 --> 00:15:48.000]  在這二十年之間
[00:15:48.000 --> 00:15:50.000]  離婚數字上升了四倍
[00:15:50.000 --> 00:15:52.000]  而每一百名的結婚人士
[00:15:52.000 --> 00:15:56.000]  有35.3對結婚人士
[00:15:56.000 --> 00:16:01.000]  其中一方或雙方都屬於再婚人士
[00:16:01.000 --> 00:16:04.000]  這是政府統計處2013年的資料
[00:16:04.000 --> 00:16:07.000]  比例不可以說不高
[00:16:07.000 --> 00:16:09.000]  而按報章的分析
[00:16:09.000 --> 00:16:11.000]  離婚是以婚外情的因素
[00:16:11.000 --> 00:16:14.000]  佔很大的比重
[00:16:14.000 --> 00:16:17.000]  連我身邊或一生一世愛我的人
[00:16:17.000 --> 00:16:19.000]  我都不能夠去相信
[00:16:19.000 --> 00:16:23.000]  我還可以相信誰呢
[00:16:23.000 --> 00:16:25.000]  在這樣的世界生活下
[00:16:25.000 --> 00:16:30.000]  我們怎樣可以以單純的信心去相信上帝呢
[00:16:30.000 --> 00:16:34.000]  見到的人我都不可以相信
[00:16:34.000 --> 00:16:36.000]  我還可以怎樣去相信
[00:16:36.000 --> 00:16:40.000]  一個我見不到的上帝呢
[00:16:40.000 --> 00:16:42.000]  答案是靠著上帝
[00:16:42.000 --> 00:16:45.000]  我們自己去做一個可靠
[00:16:45.000 --> 00:16:48.000]  可以被信賴的人
[00:16:48.000 --> 00:16:50.000]  靠我們自己行不行
[00:16:50.000 --> 00:16:52.000]  當然不行
[00:16:52.000 --> 00:16:57.000]  有時連自己都不太信得過自己
[00:16:57.000 --> 00:16:58.000]  而且在這個年頭
[00:16:58.000 --> 00:17:01.000]  如果做一個可以被信得過的人
[00:17:01.000 --> 00:17:04.000]  有時真是很吃虧
[00:17:04.000 --> 00:17:05.000]  我的方法是甚麼呢
[00:17:05.000 --> 00:17:09.000]  每天在安靜的祈禱之中去求一個恩典
[00:17:09.000 --> 00:17:12.000]  就是求上帝賜給我有他的信
[00:17:12.000 --> 00:17:15.000]  有他的望和有他的愛
[00:17:15.000 --> 00:17:17.000]  當我願意去求的時候
[00:17:17.000 --> 00:17:19.000]  上帝就會一天一天這樣
[00:17:19.000 --> 00:17:20.000]  一點一滴這樣
[00:17:20.000 --> 00:17:24.000]  將他的信、他的望、他的愛加給我
[00:17:24.000 --> 00:17:27.000]  讓我能夠一天一天這樣去輕看事底
[00:17:27.000 --> 00:17:30.000]  讓我在可能被誤解
[00:17:30.000 --> 00:17:32.000]  被欺負的情況下
[00:17:32.000 --> 00:17:38.000]  仍然去堅持做一個可以被信任的人
[00:17:38.000 --> 00:17:41.000]  這個屬靈操練難不難呢
[00:17:41.000 --> 00:17:43.000]  超難
[00:17:43.000 --> 00:17:45.000]  不至於好像煉金一樣
[00:17:45.000 --> 00:17:48.000]  被火燒這份刺痛
[00:17:48.000 --> 00:17:52.000]  但心情真的很多時候都會很難受
[00:17:52.000 --> 00:17:54.000]  有時更加質疑自己
[00:17:54.000 --> 00:17:56.000]  何止沒面子
[00:17:56.000 --> 00:18:00.000]  簡直是一個大蠢人
[00:18:00.000 --> 00:18:03.000]  不過當我們再次回歸上帝的懷抱下
[00:18:03.000 --> 00:18:04.000]  去安靜下來
[00:18:04.000 --> 00:18:06.000]  去安死在上帝的面前
[00:18:06.000 --> 00:18:09.000]  不斷去求將他的信、他的望、他的愛
[00:18:09.000 --> 00:18:11.000]  再一次去充滿自己
[00:18:11.000 --> 00:18:14.000]  然後我們才有力的去站起來
[00:18:14.000 --> 00:18:18.000]  再去堅持的去做一個可被信任的人
[00:18:18.000 --> 00:18:20.000]  就是這樣重重複複
[00:18:20.000 --> 00:18:21.000]  跌跌撞撞
[00:18:21.000 --> 00:18:24.000]  失敗了又再站起來的堅持
[00:18:24.000 --> 00:18:28.000]  讓我們一天比一天更加接近上帝
[00:18:28.000 --> 00:18:31.000]  更加接近一個可以被完全信任的人
[00:18:31.000 --> 00:18:34.000]  也都經由這個和上帝親密的交往
[00:18:34.000 --> 00:18:35.000]  被祂的安慰
[00:18:35.000 --> 00:18:37.000]  被祂的加力
[00:18:37.000 --> 00:18:39.000]  自己重新上路的過程
[00:18:39.000 --> 00:18:41.000]  你所經歷的上帝
[00:18:41.000 --> 00:18:42.000]  不再是老遠的
