
[00:00:00.000 --> 00:00:03.920]  我今天講到傳道書下集
[00:02:32.960 --> 00:02:35.240]  見到創造就鬧翻了
[00:02:35.240 --> 00:02:37.520]  也沒什麼教訓,沒什麼教導
[00:02:37.520 --> 00:02:40.360]  也沒說應該不要犯罪等等
[00:02:40.360 --> 00:02:42.320]  那些講到是什麼來呢?
[00:02:42.320 --> 00:02:44.600]  一個特點就是這裡的書
[00:02:44.600 --> 00:02:47.000]  架構是雜亂無章的
[00:02:47.000 --> 00:02:48.760]  跳來跳去不知道有什麼
[00:02:48.760 --> 00:02:51.080]  因此大家很難看傳道書
[00:02:51.080 --> 00:02:52.440]  不容易看真言
[00:02:52.440 --> 00:02:54.200]  因為不是很齊整的架構
[00:02:54.200 --> 00:02:55.960]  但不等於不是聖經
[00:02:55.960 --> 00:02:59.800]  不是次等的經文下的情況
[00:02:59.800 --> 00:03:02.160]  而重點之一就是虛空
[00:03:02.160 --> 00:03:02.960]  那是什麼呢?
[00:03:02.960 --> 00:03:06.520]  是說原來傳道書是說
[00:03:06.520 --> 00:03:11.080]  要今生的信徒不要只懂得做基督徒
[00:03:11.080 --> 00:03:12.960]  而不懂得做人
[00:03:12.960 --> 00:03:14.520]  多不多領導者會覺得
[00:03:14.520 --> 00:03:17.840]  身邊的肢體是很信徒
[00:03:17.840 --> 00:03:19.160]  但卻不懂得做人
[00:03:19.160 --> 00:03:21.000]  有沒有這樣的感覺?
[00:03:21.000 --> 00:03:23.040]  有的,可以笑了,不用舉手了
[00:03:23.040 --> 00:03:24.800]  我知道你是在說誰了
[00:03:24.800 --> 00:03:25.920]  身邊的肢體就是了
[00:03:25.920 --> 00:03:27.640]  是說這件事
[00:03:27.640 --> 00:03:28.880]  那什麼是虛空呢?
[00:03:28.880 --> 00:03:30.920]  虛空是在說短暫
[00:03:30.920 --> 00:03:32.680]  虛空不是空虛
[00:03:32.680 --> 00:03:35.040]  不是絕對
[00:03:35.040 --> 00:03:37.200]  虛空不是絕對空虛
[00:03:37.200 --> 00:03:38.200]  是有點不同的
[00:03:38.200 --> 00:03:41.200]  讀經很清楚,不要讀錯字
[00:03:41.200 --> 00:03:42.400]  是在說短暫
[00:03:42.400 --> 00:03:44.120]  不一定沒有意義
[00:03:44.120 --> 00:03:46.680]  是短,很快就沒有了
[00:03:46.680 --> 00:03:49.200]  例子是在說周歌吹波波
[00:03:49.200 --> 00:03:50.000]  一下子就沒有了
[00:03:50.000 --> 00:03:50.720]  很漂亮
[00:03:50.720 --> 00:03:52.800]  氣雲霧是放不下的
[00:03:52.800 --> 00:03:55.520]  而不一定是沒有意義的
[00:03:55.520 --> 00:03:56.760]  所以我們背景是
[00:03:56.760 --> 00:03:58.000]  他是皇帝
[00:03:58.000 --> 00:04:00.880]  有智慧、有權力、有錢
[00:04:00.880 --> 00:04:01.880]  是一個這樣的人
[00:04:01.880 --> 00:04:03.880]  而他寫這本書是做什麼呢?
[00:04:03.880 --> 00:04:06.680]  是去尋找生命的意義
[00:04:06.680 --> 00:04:08.160]  是尋找生命的意義
[00:04:08.160 --> 00:04:10.080]  我有錢、有智慧
[00:04:10.080 --> 00:04:11.160]  什麼都有了
[00:04:11.160 --> 00:04:13.240]  究竟做人是什麼呢?
[00:04:13.240 --> 00:04:14.800]  為什麼做人呢?等等
[00:04:14.800 --> 00:04:17.680]  在第二章他用了一個很好的方法
[00:04:17.680 --> 00:04:19.440]  就是喝光天下的酒
[00:04:19.440 --> 00:04:21.040]  娶光天下的女人
[00:04:21.040 --> 00:04:22.600]  去尋找生命的意義
[00:04:22.600 --> 00:04:23.720]  但發覺都是虛空
[00:04:23.720 --> 00:04:24.760]  這章我今天不說
[00:04:24.760 --> 00:04:27.560]  免得大家有很多不同的思想
[00:04:27.560 --> 00:04:29.560]  不要學聖經那些
[00:04:29.560 --> 00:04:31.400]  就是他曾經試過
[00:04:31.400 --> 00:04:33.200]  是酒色才氣
[00:04:33.200 --> 00:04:34.280]  夜夜笙歌
[00:04:34.280 --> 00:04:35.640]  尋找生命的意義
[00:04:35.640 --> 00:04:37.240]  都是虛空
[00:04:37.240 --> 00:04:39.040]  他試過這樣,什麼都試過了
[00:04:39.040 --> 00:04:40.560]  結論就是
[00:04:40.560 --> 00:04:42.360]  凡事都有定期
[00:04:42.360 --> 00:04:43.800]  神說了算
[00:04:43.800 --> 00:04:45.800]  就是創造天地的主
[00:04:45.800 --> 00:04:46.880]  創造天地的主
[00:04:46.880 --> 00:04:48.560]  是祂說了算
[00:04:48.560 --> 00:04:52.040]  祂定了天是什麼顏色
[00:04:52.040 --> 00:04:53.800]  定了風點等等
[00:04:53.800 --> 00:04:57.080]  人是很少能夠有什麼 say
[00:04:57.080 --> 00:04:59.360]  能夠有什麼掌握
[00:04:59.360 --> 00:05:01.160]  第三章很出名的聖經
[00:05:01.160 --> 00:05:03.120]  是生有時、死有時等等
[00:05:03.120 --> 00:05:03.920]  那堆東西
[00:05:03.920 --> 00:05:05.160]  今天不跟大家說
[00:05:05.160 --> 00:05:06.960]  有十四個對比
[00:05:06.960 --> 00:05:10.120]  是在說人生的起伏
[00:05:10.120 --> 00:05:11.920]  不是在說好為
[00:05:11.920 --> 00:05:15.040]  不是在說道德判斷什麼對什麼錯
[00:05:15.040 --> 00:05:17.000]  而是說你喜歡也好
[00:05:17.000 --> 00:05:18.240]  你不喜歡也好
[00:05:18.240 --> 00:05:20.160]  你會生,你會死
[00:05:20.160 --> 00:05:21.320]  你喜歡也好,不喜歡也好
[00:05:21.320 --> 00:05:22.480]  你會病
[00:05:22.480 --> 00:05:23.520]  你喜歡也好,不喜歡也好
[00:05:23.520 --> 00:05:25.400]  你會哀哭,你會跳舞
[00:05:25.400 --> 00:05:26.440]  不同的時間
[00:05:26.440 --> 00:05:29.760]  這些是人生必經的階段
[00:05:29.760 --> 00:05:31.560]  必經的道路
[00:05:31.560 --> 00:05:32.760]  你沒得選擇
[00:05:32.760 --> 00:05:34.640]  你不可以說我只要開心
[00:05:34.640 --> 00:05:36.080]  我不要不開心
[00:05:36.080 --> 00:05:36.960]  是不可能的
[00:05:36.960 --> 00:05:38.320]  你不可以說我只要健康
[00:05:38.320 --> 00:05:39.040]  不要病
[00:05:39.040 --> 00:05:40.000]  是不可能的
[00:05:40.000 --> 00:05:40.840]  十四個對比
[00:05:40.840 --> 00:05:41.760]  說了人生
[00:05:41.760 --> 00:05:43.040]  不同的情況
[00:05:43.040 --> 00:05:46.440]  同樣是智者觀察生命
[00:05:46.440 --> 00:05:47.360]  是這樣的
[00:05:47.360 --> 00:05:48.440]  每個人都會生
[00:05:48.440 --> 00:05:49.600]  每個人都會死
[00:05:49.600 --> 00:05:50.640]  沒有對錯
[00:05:50.640 --> 00:05:51.520]  每個人都是這樣的
[00:05:51.520 --> 00:05:53.240]  是這樣的情況
[00:05:53.240 --> 00:05:55.800]  然後去到
[00:05:55.800 --> 00:05:56.960]  有一個初步結論
[00:05:56.960 --> 00:05:57.600]  他說
[00:05:57.600 --> 00:05:59.040]  這樣看來
[00:05:59.040 --> 00:06:01.920]  做事的人在他的
[00:06:01.920 --> 00:06:03.920]  勞碌上有什麼益處呢
[00:06:03.920 --> 00:06:05.960]  這是一個accounting term
[00:06:05.960 --> 00:06:07.600]  就是說買賬的時候
[00:06:07.600 --> 00:06:08.440]  只有一個吉
[00:06:08.440 --> 00:06:10.680]  就是說你做了之後
[00:06:10.680 --> 00:06:12.520]  一百萬的收入
[00:06:12.520 --> 00:06:13.360]  一百萬開支
[00:06:13.360 --> 00:06:14.160]  只有零
[00:06:14.160 --> 00:06:15.520]  是這樣的情況
[00:06:15.520 --> 00:06:16.560]  就是說
[00:06:16.560 --> 00:06:17.560]  到頭來
[00:06:17.560 --> 00:06:18.800]  一場空
[00:06:18.800 --> 00:06:20.200]  做了幾十年之後
[00:06:20.200 --> 00:06:20.960]  什麼都沒有
[00:06:20.960 --> 00:06:21.680]  只有一個吉
[00:06:21.680 --> 00:06:24.320]  是說生命的唏噓
[00:06:24.320 --> 00:06:27.080]  是這樣的情況
[00:06:27.080 --> 00:06:27.760]  四英說
[00:06:27.760 --> 00:06:30.240]  我見神叫世人勞苦
[00:06:30.240 --> 00:06:34.520]  是他們在其中受經煉
[00:06:34.520 --> 00:06:39.800]  這個經文好像說得很灰
[00:06:39.800 --> 00:06:41.480]  人生不可知
[00:06:41.480 --> 00:06:42.960]  未來不能預計
[00:06:42.960 --> 00:06:47.000]  好像一場悲劇
[00:06:47.000 --> 00:06:49.200]  出生死亡的一場悲劇
[00:06:49.200 --> 00:06:50.280]  每個人都要渡過
[00:06:50.280 --> 00:06:52.680]  但到頭來一場空
[00:06:52.680 --> 00:06:53.800]  是不是就是這樣呢
[00:06:53.800 --> 00:06:56.360]  我們再看一段聖經
[00:06:56.360 --> 00:06:59.240]  神造萬物
[00:06:59.240 --> 00:07:00.640]  一首動漫
[00:07:00.640 --> 00:07:01.800]  神造萬物
[00:07:01.800 --> 00:07:06.840]  乾其時成為美好
[00:07:06.840 --> 00:07:09.960]  又將永生安置在世人心裡
[00:07:09.960 --> 00:07:12.800]  而臣從始至終的作為
[00:07:12.800 --> 00:07:15.280]  人不能參透
[00:07:15.280 --> 00:07:15.960]  這個說
[00:07:15.960 --> 00:07:17.320]  神造萬物
[00:07:17.320 --> 00:07:20.000]  乾其時成為美好
[00:07:20.000 --> 00:07:20.840]  萬物
[00:07:20.840 --> 00:07:22.800]  是包括剛才十四個對比
[00:07:22.800 --> 00:07:24.600]  生死的萬物
[00:07:24.600 --> 00:07:26.280]  不是說生就好
[00:07:26.280 --> 00:07:27.520]  死就不好
[00:07:27.520 --> 00:07:29.320]  他說神造萬物
[00:07:29.320 --> 00:07:32.120]  乾其時成為美好
[00:07:32.120 --> 00:07:33.880]  因此到尾
[00:07:33.880 --> 00:07:35.200]  什麼都是好的
[00:07:35.200 --> 00:07:38.200]  在不同時間就好
[00:07:38.200 --> 00:07:40.400]  死是否好呢
[00:07:40.400 --> 00:07:43.000]  不死是否一定好呢
[00:07:43.000 --> 00:07:45.520]  如果你的婆婆
[00:07:45.520 --> 00:07:46.200]  你的爺爺
[00:07:46.200 --> 00:07:47.360]  你的公公
[00:07:47.360 --> 00:07:48.480]  年紀很大
[00:07:48.480 --> 00:07:49.160]  很病
[00:07:49.160 --> 00:07:49.920]  起不了身
[00:07:49.920 --> 00:07:51.040]  很辛苦
[00:07:51.040 --> 00:07:53.240]  是不是他回天家就好過呢
[00:07:53.240 --> 00:07:55.240]  我不是說快要死
[00:07:55.240 --> 00:07:56.720]  而是當他上了主
[00:07:56.720 --> 00:07:59.880]  人生所有要做的工作
[00:07:59.880 --> 00:08:01.960]  完成的一切都是責任
[00:08:01.960 --> 00:08:04.520]  可能他年紀老邁
[00:08:04.520 --> 00:08:06.040]  壽終正寢
[00:08:06.040 --> 00:08:07.600]  平安當中回到主懷抱
[00:08:07.600 --> 00:08:09.280]  是個好事
[00:08:09.280 --> 00:08:11.400]  可能你在世上
[00:08:11.400 --> 00:08:13.880]  見到很多身邊的朋友
[00:08:13.880 --> 00:08:14.840]  親戚
[00:08:14.840 --> 00:08:16.080]  可能有很多痛苦
[00:08:16.080 --> 00:08:18.200]  是否一定就好呢
[00:08:18.200 --> 00:08:19.600]  很多人反省
[00:08:19.600 --> 00:08:21.160]  問題就是今天人
[00:08:21.160 --> 00:08:23.480]  要生就不要死
[00:08:23.480 --> 00:08:26.280]  只要快樂就不要悲哀
[00:08:26.280 --> 00:08:28.280]  一句話不是死刑當中的
[00:08:28.280 --> 00:08:29.880]  是一個名記者說的
[00:08:29.880 --> 00:08:30.520]  他說
[00:08:30.520 --> 00:08:32.800]  Pain is inevitable
[00:08:32.800 --> 00:08:35.360]  但Misery is optional
[00:08:35.360 --> 00:08:38.320]  我們每個人都會經歷過痛苦
[00:08:38.320 --> 00:08:40.280]  Pain is inevitable
[00:08:40.280 --> 00:08:41.720]  你沒得選擇
[00:08:41.720 --> 00:08:42.800]  沒得選擇就是開心
[00:08:42.800 --> 00:08:43.400]  不痛
[00:08:43.400 --> 00:08:44.600]  不可能
[00:08:44.600 --> 00:08:46.560]  但是否Misery呢
[00:08:46.560 --> 00:08:48.200]  是否可憐呢
[00:08:48.200 --> 00:08:49.720]  是否慘呢
[00:08:49.720 --> 00:08:51.240]  是Optional
[00:08:51.240 --> 00:08:53.120]  可以選擇
[00:08:53.120 --> 00:08:56.280]  你可以悲
[00:08:56.280 --> 00:08:56.960]  不是
[00:08:56.960 --> 00:08:59.120]  你可以痛
[00:08:59.120 --> 00:09:00.400]  但不悲
[00:09:00.400 --> 00:09:01.280]  不苦
[00:09:01.280 --> 00:09:02.600]  去痛而不苦
[00:09:02.600 --> 00:09:03.720]  因此
[00:09:03.720 --> 00:09:05.240]  我們的心態
[00:09:05.240 --> 00:09:07.000]  是如何看待善物
[00:09:07.000 --> 00:09:08.400]  是這樣的情況
[00:09:08.400 --> 00:09:09.480]  我們看聖經
[00:09:09.480 --> 00:09:16.120]  我知道世人莫強於終生喜樂行善
[00:09:16.120 --> 00:09:17.800]  並且應人吃汗
[00:09:17.800 --> 00:09:19.800]  在得一切來祿將享福
[00:09:19.800 --> 00:09:22.000]  這是神的恩典
[00:09:22.000 --> 00:09:23.760]  剛才說了虛空
[00:09:23.760 --> 00:09:26.240]  這一個是講到享福
[00:09:26.240 --> 00:09:27.720]  原來傳道書
[00:09:27.720 --> 00:09:29.280]  有兩個重點
[00:09:29.280 --> 00:09:31.040]  一個就是虛空
[00:09:31.040 --> 00:09:33.320]  告訴你在日光之下是虛空
[00:09:33.320 --> 00:09:36.240]  意思是沒有神的世界
[00:09:36.240 --> 00:09:38.640]  沒有神的生命是虛空
[00:09:38.640 --> 00:09:40.240]  日光之上是有神
[00:09:40.240 --> 00:09:42.880]  但在沒有神的世界當中
[00:09:42.880 --> 00:09:44.960]  在日光之下當中
[00:09:44.960 --> 00:09:47.080]  今天每一天的生命當中
[00:09:47.080 --> 00:09:50.800]  我們不用等到有一天上天堂才享福
[00:09:50.800 --> 00:09:52.560]  今天整個生意
[00:09:52.560 --> 00:09:56.560]  都要我們享福
[00:09:56.560 --> 00:09:58.760]  是不是不明白
[00:09:58.760 --> 00:10:00.800]  基督九次元不是這樣說的
[00:10:00.800 --> 00:10:02.840]  要為主受死
[00:10:02.840 --> 00:10:06.600]  要為主擺上你的等等等等
[00:10:06.600 --> 00:10:08.960]  犧牲自己等等
[00:10:08.960 --> 00:10:12.960]  我一次跟一班頂開祖球分享
[00:10:12.960 --> 00:10:15.000]  我問一些爸爸
[00:10:15.000 --> 00:10:17.720]  你想不想你兒子為你死
[00:10:17.720 --> 00:10:20.000]  有沒有爸爸在這裡
[00:10:20.000 --> 00:10:20.800]  沒有爸爸在這裡
[00:10:20.800 --> 00:10:21.800]  有爸爸在這裡
[00:10:21.800 --> 00:10:24.480]  你想不想你兒子為你死
[00:10:24.480 --> 00:10:25.280]  不想是吧
[00:10:25.280 --> 00:10:26.880]  另投
[00:10:26.880 --> 00:10:28.120]  只有一個爸爸
[00:10:28.120 --> 00:10:29.080]  你真是年輕
[00:10:29.080 --> 00:10:32.280]  這個爸爸你想不想你女兒為你死
[00:10:32.280 --> 00:10:33.360]  當然不想
[00:10:33.360 --> 00:10:37.960]  我這樣說不是為主死
[00:10:37.960 --> 00:10:41.600]  我是說如果我們是人的爸爸
[00:10:41.600 --> 00:10:45.200]  都想兒女開心享福的話
[00:10:45.200 --> 00:10:48.920]  天父是不是那麼容易想我們死
[00:10:48.920 --> 00:10:51.240]  是不是生出來就要我們死
[00:10:51.240 --> 00:10:52.440]  誰死
[00:10:52.440 --> 00:10:53.840]  是耶穌死
[00:10:53.840 --> 00:10:54.800]  為什麼死
[00:10:54.800 --> 00:10:56.360]  完成救恩
[00:10:56.360 --> 00:10:57.720]  是不是
[00:10:57.720 --> 00:10:58.920]  完成了
[00:10:58.920 --> 00:11:02.280]  今天我們死不會再完成救恩
[00:11:02.280 --> 00:11:04.160]  今天神想我們活著
[00:11:04.160 --> 00:11:04.960]  享福
[00:11:04.960 --> 00:11:06.880]  然後為祂作供
[00:11:06.880 --> 00:11:08.160]  是同供
[00:11:08.160 --> 00:11:11.360]  神不是要呼召一班人為祂死
[00:11:11.360 --> 00:11:12.360]  大家明白嗎
[00:11:12.360 --> 00:11:14.560]  同樣不是呼召一班人做祂的奴隸
[00:11:14.560 --> 00:11:18.320]  我們不要而做祂的奴隸
[00:11:18.320 --> 00:11:20.120]  我們要和祂一起去工作
[00:11:20.120 --> 00:11:22.800]  去同供等等等等
[00:11:22.800 --> 00:11:24.360]  享受我們所有的一切
[00:11:24.360 --> 00:11:25.840]  那是神的心意
[00:11:25.840 --> 00:11:27.200]  因此神今天跟我們說
[00:11:27.200 --> 00:11:28.640]  第一點就是說
[00:11:28.640 --> 00:11:31.280]  我們的生命是有起有落
[00:11:31.280 --> 00:11:32.800]  有高有跌
[00:11:32.800 --> 00:11:34.800]  有開心有不開心
[00:11:34.800 --> 00:11:37.080]  但是你會痛
[00:11:37.080 --> 00:11:39.960]  但是可以選擇不要苦
[00:11:39.960 --> 00:11:41.520]  不要被自己縱容下去
[00:11:41.520 --> 00:11:42.680]  走出來
[00:11:42.680 --> 00:11:43.640]  有神
[00:11:43.640 --> 00:11:44.640]  有身邊的朋友
[00:11:44.640 --> 00:11:45.560]  弟兄姊妹
[00:11:45.560 --> 00:11:46.720]  吃得睡得那麼年輕
[00:11:46.720 --> 00:11:47.920]  怕什麼
[00:11:47.920 --> 00:11:51.960]  不要那麼快就好像很灰很慘等等
[00:11:51.960 --> 00:11:53.360]  聖經不是這樣說
[00:11:53.360 --> 00:11:56.080]  聖經說我們要看破世界是虛空的
[00:11:56.080 --> 00:11:57.080]  對的
[00:11:57.080 --> 00:11:59.000]  但是今天當它破了的時候
[00:11:59.000 --> 00:12:00.160]  可以享福
[00:12:00.160 --> 00:12:01.320]  享受神的禮物
[00:12:01.320 --> 00:12:02.600]  在這樣的情況
[00:12:02.600 --> 00:12:05.000]  這是上集的原料
[00:12:05.000 --> 00:12:05.680]  感謝主啊
[00:12:05.680 --> 00:12:09.240]  我們握手一下好嗎
[00:12:09.240 --> 00:12:10.640]  好開始下集了
[00:12:10.640 --> 00:12:12.480]  下集不是特別的
[00:12:12.480 --> 00:12:14.760]  我先給一個總結
[00:12:14.760 --> 00:12:16.680]  在這樣的情況當中
[00:12:16.680 --> 00:12:17.840]  英文說話是
[00:12:17.840 --> 00:12:20.400]  What then shall we live?
[00:12:20.400 --> 00:12:21.920]  在這樣的背景
[00:12:21.920 --> 00:12:23.640]  人生有短暫
[00:12:23.640 --> 00:12:25.560]  有生有死等等等等
[00:12:25.560 --> 00:12:28.320]  但是常常想我們開心喜樂
[00:12:28.320 --> 00:12:29.200]  但是又虛空
[00:12:29.200 --> 00:12:32.560]  那究竟怎樣每天生活呢
[00:12:32.560 --> 00:12:33.680]  三件事
[00:12:33.680 --> 00:12:35.720]  一就是Be bold
[00:12:35.720 --> 00:12:37.280]  二就是Be happy
[00:12:37.280 --> 00:12:39.360]  三是Be godly
[00:12:39.360 --> 00:12:42.000]  Be bold也就是盡情地生活
[00:12:42.000 --> 00:12:44.600]  有些人也就是慷慨地生活
[00:12:44.600 --> 00:12:46.120]  盡情地好像比較好
[00:12:46.120 --> 00:12:48.760]  Be happy就是快樂地生活
[00:12:48.760 --> 00:12:49.560]  第三
[00:12:49.560 --> 00:12:52.880]  Be godly就是敬虔地生活
[00:12:52.880 --> 00:12:55.520]  我今天預備了很多的材料
[00:12:55.520 --> 00:12:58.200]  是講盡情地生活
[00:12:58.200 --> 00:12:59.200]  但是想不到
[00:12:59.200 --> 00:13:00.840]  看到大家的樣子
[00:13:00.840 --> 00:13:02.160]  好像告訴我
[00:13:02.160 --> 00:13:03.520]  我應該講多一點
[00:13:03.520 --> 00:13:06.480]  是快樂地生活
[00:13:06.480 --> 00:13:15.880]  我那時候坐地鐵
[00:13:15.880 --> 00:13:18.040]  就是突然間看到我的樣子
[00:13:18.040 --> 00:13:19.080]  不是上電視
[00:13:19.080 --> 00:13:21.000]  不是自己做了明星
[00:13:21.000 --> 00:13:22.840]  在等車的時候
[00:13:22.840 --> 00:13:26.240]  車要經過就慢慢地經過
[00:13:26.240 --> 00:13:27.280]  玻璃反照
[00:13:27.280 --> 00:13:29.080]  看到自己的樣子
[00:13:29.080 --> 00:13:30.280]  那個人的樣子是誰
[00:13:30.280 --> 00:13:32.840]  那麼醜那麼壞那麼慘
[00:13:32.840 --> 00:13:34.640]  原來是自己
[00:13:34.640 --> 00:13:36.160]  那時候你在街上
[00:13:36.160 --> 00:13:38.200]  經過那些櫥窗
[00:13:38.200 --> 00:13:40.880]  玻璃反照
[00:13:40.880 --> 00:13:43.880]  看到的樣子真的很慘很苦
[00:13:43.880 --> 00:13:45.800]  但是當你在銅鑼灣
[00:13:45.800 --> 00:13:47.240]  在大坑
[00:13:47.240 --> 00:13:48.960]  去到屯門
[00:13:48.960 --> 00:13:50.520]  去到東涌
[00:13:50.520 --> 00:13:51.480]  去到九龍東
[00:13:51.480 --> 00:13:52.720]  去到觀塘
[00:13:52.720 --> 00:13:53.760]  等等地方
[00:13:53.760 --> 00:13:54.800]  柴灣也是
[00:13:54.800 --> 00:13:57.240]  我就會掛一個招牌的笑容
[00:13:57.240 --> 00:13:59.080]  就是撞到頂罩
[00:13:59.080 --> 00:14:00.240]  是這樣的主
[00:14:00.240 --> 00:14:01.160]  你好嗎
[00:14:01.160 --> 00:14:02.640]  祝福你等等
[00:14:02.640 --> 00:14:04.240]  但是當你去到那些
[00:14:04.240 --> 00:14:05.160]  環頭環尾
[00:14:05.160 --> 00:14:06.880]  沒有人知道的地方
[00:14:06.880 --> 00:14:08.040]  你那個電腦的
[00:14:08.040 --> 00:14:09.760]  default mode
[00:14:09.760 --> 00:14:11.960]  就是慘樣
[00:14:11.960 --> 00:14:13.520]  就是你的ready mode是笑
[00:14:13.520 --> 00:14:14.960]  就是ready見人
[00:14:14.960 --> 00:14:16.440]  要做事
[00:14:16.440 --> 00:14:17.360]  不是不行
[00:14:17.360 --> 00:14:18.160]  長到這樣
[00:14:18.160 --> 00:14:20.120]  撞到臉等等
[00:14:20.120 --> 00:14:21.000]  但是
[00:14:21.000 --> 00:14:23.360]  你那些樣子是真正的你
[00:14:23.360 --> 00:14:26.320]  你回到教會當中
[00:14:26.320 --> 00:14:27.760]  那些笑容有時是假的
[00:14:27.760 --> 00:14:29.080]  不是什麼假
[00:14:29.080 --> 00:14:30.240]  而是你覺得
[00:14:30.240 --> 00:14:31.360]  是這樣的
[00:14:31.360 --> 00:14:33.520]  你上班都要扮劇
[00:14:33.520 --> 00:14:35.520]  回到教會要扮開心
[00:14:35.520 --> 00:14:36.920]  扮喜樂
[00:14:36.920 --> 00:14:37.920]  那些
[00:14:37.920 --> 00:14:39.160]  不是全部都是
[00:14:39.160 --> 00:14:40.840]  有些是有些不是
[00:14:40.840 --> 00:14:43.320]  但是有時是這樣
[00:14:43.320 --> 00:14:44.920]  要生存
[00:14:44.920 --> 00:14:45.800]  不然怎麼搞
[00:14:45.800 --> 00:14:47.440]  在不同地方當中
[00:14:47.440 --> 00:14:48.920]  做到不同的事情
[00:14:48.920 --> 00:14:50.680]  有時候
[00:14:50.680 --> 00:14:51.440]  我講到哪裏
[00:14:51.440 --> 00:14:53.160]  我不是這樣想的
[00:14:53.160 --> 00:14:54.680]  因此
[00:14:54.680 --> 00:14:55.560]  要讀聖經
[00:14:55.560 --> 00:14:56.680]  我們讀聖經
[00:14:56.680 --> 00:14:58.800]  我們讀完今天的聖經
[00:14:58.800 --> 00:15:00.840]  我講到喜歡讀聖經
[00:15:00.840 --> 00:15:01.480]  我讀聖經
[00:15:01.480 --> 00:15:03.480]  想大家大聲一點讀
[00:15:03.480 --> 00:15:05.160]  那
[00:15:05.160 --> 00:15:06.240]  其實可不可以起身讀
[00:15:06.240 --> 00:15:06.840]  可以嗎
[00:15:06.840 --> 00:15:07.240]  夠不夠
